,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2046,Andrea Poli,Bologna,21.5,1007,17,210,548,259,37,1007,20,10,50.0,10,50.0,586,2498,1164,28,19,7,30,22,629,37
2047,Matteo Politano,Inter,28.3,1775,11,127,587,1083,92,1775,84,47,56.0,37,44.0,1142,8385,4278,141,103,33,49,33,1323,303
2048,Pierre-Yves Polomat,Saint-Étienne,10.6,673,15,182,306,192,11,673,20,8,40.0,12,60.0,275,1263,768,27,8,5,10,10,390,65
2049,Giacomo Poluzzi,SPAL,0.1,3,2,3,0,0,0,3,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,2,0
2050,Pere Pons,Girona,31.0,1557,56,324,974,283,24,1557,53,27,50.9,26,49.1,740,4155,2061,46,41,8,45,38,945,57
2051,Pedro Porro,Girona,24.6,1554,63,435,671,472,26,1554,58,30,51.7,28,48.3,790,4724,2842,82,65,7,52,18,798,145
2052,Manolo Portanova,Juventus,0.4,20,1,4,14,3,1,20,2,1,50.0,1,50.0,9,29,12,1,1,0,1,1,10,2
2054,Francisco Portillo,Getafe,22.2,1016,7,114,483,429,29,1016,73,39,53.4,34,46.6,664,3454,1473,34,44,5,45,48,728,97
2055,Portu,Girona,31.3,996,4,76,377,558,133,995,70,32,45.7,38,54.3,685,4329,2206,98,64,27,66,64,761,269
2056,Stefan Posch,Hoffenheim,15.6,1179,92,452,679,52,10,1179,1,1,100.0,0,0.0,719,3591,2098,17,13,0,5,4,812,2
2057,Sergio Postigo,Levante,16.1,658,114,338,298,28,19,658,2,0,0.0,2,100.0,285,1668,1064,9,3,0,6,2,318,3
2058,Yussuf Poulsen,RB Leipzig,27.2,1171,31,78,588,520,121,1171,58,24,41.4,34,58.6,588,2943,1215,52,38,17,97,63,945,254
2059,Maxime Poundje,Bordeaux,28.2,1735,67,474,857,413,9,1735,28,15,53.6,13,46.4,874,5155,3128,93,62,4,29,11,970,107
2060,Gaetan Poussin,Bordeaux,1.0,36,28,36,0,0,0,36,0,0,0.0,0,0.0,8,69,49,0,0,0,0,0,9,0
2061,Jose Pozo,Rayo Vallecano,18.0,912,10,106,485,345,32,912,86,63,73.3,23,26.7,680,4703,2491,68,52,9,51,48,738,95
2062,Dennis Praet,Sampdoria,32.1,2183,62,372,1142,692,67,2183,63,38,60.3,25,39.7,1244,6168,3026,70,56,9,42,49,1569,189
2063,Sanjin Prcic,Levante,5.9,354,20,95,213,49,0,354,2,2,100.0,0,0.0,132,791,402,5,7,0,4,3,200,3
2064,Sanjin Prcic,Strasbourg,11.7,854,22,161,541,162,5,854,15,12,80.0,3,20.0,524,2691,1477,19,15,1,9,7,582,11
2065,Nicolas de Preville,Bordeaux,14.1,754,19,107,342,321,43,754,58,22,37.9,36,62.1,448,3128,1471,58,37,12,57,30,493,115
2066,Edgar Prib,Hannover 96,2.2,133,1,10,67,60,4,133,4,4,100.0,0,0.0,67,478,297,9,4,0,3,1,79,8
2067,Alex Pritchard,Huddersfield,23.1,1261,8,101,571,604,71,1261,59,29,49.2,30,50.8,752,3778,1628,72,52,20,69,51,895,164
2068,Sebastian Prodl,Watford,0.1,3,0,2,1,0,0,3,0,0,0.0,0,0.0,3,17,1,0,0,0,0,0,3,0
2069,Quincy Promes,Sevilla,17.6,1151,27,256,434,478,66,1151,48,28,58.3,20,41.7,641,3836,2336,82,45,25,38,15,707,143
2070,Davy Propper,Brighton,28.3,1529,46,280,990,273,28,1529,49,29,59.2,20,40.8,851,4236,1834,28,23,1,46,25,955,58
2071,Silvio Proto,Lazio,2.0,72,67,72,0,0,0,72,0,0,0.0,0,0.0,28,120,80,0,0,0,0,0,28,0
2072,Ivan Provedel,Empoli,16.0,530,501,529,1,0,0,530,0,0,0.0,0,0.0,239,1670,1267,0,0,0,1,0,153,0
2073,Javi Puado,Espanyol,4.0,148,8,35,49,67,16,148,10,6,60.0,4,40.0,89,757,398,15,9,6,16,10,94,35
2074,Manuel Pucciarelli,Chievo,3.4,128,1,14,72,45,1,128,4,3,75.0,1,25.0,87,433,158,4,0,0,7,9,88,9
2075,Riqui Puig,Barcelona,1.7,126,2,10,90,26,0,126,2,0,0.0,2,100.0,91,546,241,5,2,0,0,4,107,8
2076,Erick Pulgar,Bologna,26.2,1896,95,401,1097,428,12,1891,16,12,75.0,4,25.0,849,3984,2043,16,30,3,34,20,993,19
2077,Jorge Pulido,Huesca,30.9,1448,177,666,629,168,38,1448,11,5,45.5,6,54.5,530,2853,1448,19,18,2,15,9,626,47
2078,Christian Pulisic,Dortmund,10.4,729,11,65,323,354,69,729,81,42,51.9,39,48.1,502,3555,1945,66,52,27,39,43,574,109
2080,Jason Puncheon,Crystal Palace,0.1,14,0,3,8,3,0,14,0,0,0.0,0,0.0,5,33,10,0,0,0,0,1,7,1
2081,Jason Puncheon,Huddersfield,4.2,265,5,32,142,93,3,265,7,5,71.4,2,28.6,151,887,321,6,15,1,12,12,167,17
2082,Ignacio Pussetto,Udinese,24.2,1130,40,164,526,475,101,1130,94,47,50.0,46,48.9,618,4108,2132,75,49,20,87,46,734,165
2083,Fabio Quagliarella,Sampdoria,35.5,1298,21,92,533,683,177,1288,36,19,52.8,17,47.2,770,3224,761,24,17,11,91,50,976,298
2084,Robin Quaison,Mainz 05,24.4,663,6,37,299,340,76,663,48,22,45.8,26,54.2,472,2691,1033,36,35,15,38,58,512,122
2085,Collin Quaner,Huddersfield,0.4,19,0,1,4,14,0,19,1,1,100.0,0,0.0,13,74,21,0,1,0,2,2,18,2
2086,Domingos Quina,Watford,3.8,272,5,33,190,50,4,272,11,5,45.5,6,54.5,196,1000,423,8,5,2,7,5,198,6
2087,Xavi Quintilla,Villarreal,7.0,432,20,144,185,105,5,432,1,0,0.0,1,100.0,187,828,518,12,13,2,2,0,242,18
2088,Dani Raba,Villarreal,2.1,132,1,19,63,52,4,132,4,1,25.0,3,75.0,78,400,134,4,2,1,4,7,88,15
2089,Adrien Rabiot,Paris S-G,11.8,1172,31,202,788,197,9,1172,22,15,68.2,7,31.8,868,5360,3170,47,33,2,14,9,935,24
2090,Nemanja Radonjic,Marseille,7.6,276,3,30,101,154,33,276,25,11,44.0,14,56.0,188,1551,789,28,22,14,24,12,201,65
2091,Ivan Radovanovic,Genoa,14.2,814,33,169,531,119,3,814,7,6,85.7,1,14.3,413,2140,1137,11,17,0,5,3,463,2
2092,Ivan Radovanovic,Chievo,19.0,1186,49,303,784,110,2,1186,7,7,100.0,0,0.0,631,2891,1531,11,16,0,11,7,785,2
2093,Ionut Radu,Genoa,33.0,1033,848,1029,4,0,0,1033,3,3,100.0,0,0.0,439,3270,2566,0,0,0,1,0,303,0
2094,Stefan Radu,Lazio,24.9,1561,93,514,852,209,16,1561,8,7,87.5,1,12.5,829,4770,3112,44,33,3,21,13,963,29
2095,Rafael,Lyon,11.4,871,37,208,462,210,9,871,20,11,55.0,9,45.0,479,2847,1767,48,30,4,16,15,527,63
2096,Raffael,M'Gladbach,6.0,278,0,16,120,144,27,278,15,10,66.7,5,33.3,155,994,450,16,15,6,18,17,219,39
2097,Rafinha,Barcelona,2.5,174,4,20,92,64,3,174,0,0,0.0,0,0.0,124,654,268,5,7,1,8,7,145,13
2098,Rafinha,Bayern Munich,10.0,955,18,207,525,224,6,955,10,5,50.0,5,50.0,541,2262,1307,17,31,1,8,6,704,50
2099,Andrea Raggi,Monaco,5.5,279,14,96,147,39,2,279,0,0,0.0,0,0.0,146,608,373,4,3,0,2,2,165,14
2100,Baba Rahman,Reims,10.7,711,40,243,358,118,8,711,26,13,50.0,13,50.0,344,1971,1145,23,11,4,15,8,375,21
2101,Baba Rahman,Schalke 04,1.8,115,2,16,66,33,2,115,4,1,25.0,3,75.0,58,510,325,10,11,1,1,3,62,3
2102,Ivan Rakitic,Barcelona,29.4,2845,66,503,1775,587,28,2845,30,19,63.3,11,36.7,1902,8558,4640,56,70,6,25,23,2306,71
2103,Joe Ralls,Cardiff City,21.8,1055,35,202,583,279,18,1054,6,5,83.3,1,16.7,417,1968,1027,20,16,3,19,14,491,18
2104,Jonas Ramalho,Girona,18.0,983,102,455,405,130,11,983,11,4,36.4,7,63.6,519,2634,1569,30,21,2,11,8,612,36
2106,Benito Raman,Düsseldorf,18.7,750,15,120,305,346,70,750,83,37,44.6,46,55.4,473,3386,1749,69,37,28,58,26,468,145
2107,Adil Rami,Marseille,15.7,982,80,505,448,36,21,982,5,4,80.0,1,20.0,615,3080,1691,11,2,0,6,2,628,6
2108,Gaston Ramirez,Sampdoria,17.5,1097,35,150,508,446,45,1097,27,18,66.7,9,33.3,623,2916,1131,24,27,7,36,49,798,96
2109,Sandro Ramirez,Real Sociedad,11.7,556,9,58,225,287,57,556,32,12,37.5,20,62.5,298,1862,849,30,25,12,35,13,364,89
2110,Ivan Ramis,Eibar,18.6,965,73,365,575,35,21,965,4,4,100.0,0,0.0,457,2584,1378,10,6,0,5,0,500,1
2111,Chris Ramos,Valladolid,0.7,18,1,2,4,12,2,18,1,0,0.0,1,100.0,6,19,0,0,0,1,4,0,15,1
2112,Sergio Ramos,Real Madrid,27.5,2188,171,979,1111,115,43,2183,5,3,60.0,2,40.0,1339,7181,4152,27,22,2,10,2,1583,7
2113,Aaron Ramsey,Arsenal,14.8,972,9,113,488,379,72,972,23,12,52.2,11,47.8,574,3368,1688,47,42,6,35,27,768,133
2114,Kayne Ramsey,Southampton,1.0,29,6,20,9,0,0,29,0,0,0.0,0,0.0,4,7,1,0,0,0,0,0,8,0
2115,Andrea Ranocchia,Inter,0.7,40,2,13,21,6,3,40,0,0,0.0,0,0.0,17,72,51,0,0,0,0,0,30,1
2116,Marcus Rashford,Manchester Utd,25.9,1094,22,80,412,617,139,1094,87,42,48.3,44,50.6,626,3933,1887,74,57,40,81,46,836,225
2117,Milot Rashica,Werder Bremen,17.2,768,8,56,221,504,81,767,75,33,44.0,42,56.0,499,3752,1883,87,38,35,47,35,544,186
2118,Jacob Rasmussen,Empoli,11.3,777,75,383,363,34,7,777,3,3,100.0,0,0.0,394,1710,1086,9,2,0,5,1,486,5
2119,Giacomo Raspadori,Sassuolo,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2120,Yoric Ravet,Freiburg,0.8,47,1,7,16,24,4,47,2,1,50.0,1,50.0,16,90,30,1,2,1,7,0,22,5
2121,Tim Ream,Fulham,22.7,1235,119,527,694,19,1,1235,6,6,100.0,0,0.0,498,2580,1632,13,1,0,5,5,762,1
2122,Ante Rebic,Eint Frankfurt,22.0,854,4,30,317,524,108,854,93,47,50.5,46,49.5,524,3782,1756,88,49,37,75,76,658,193
2123,Pedro Rebocho,Guingamp,36.0,2429,104,654,1127,682,17,2429,30,22,73.3,8,26.7,982,6067,3411,74,64,6,34,30,1195,129
2124,Arkadiusz Reca,Atalanta,0.5,41,0,8,12,21,2,41,4,2,50.0,2,50.0,26,145,62,1,1,0,1,0,27,5
2125,Recio,Leganés,14.3,774,20,144,506,129,5,774,15,10,66.7,5,33.3,475,2290,892,21,15,3,11,9,500,19
2126,Nathan Redmond,Southampton,36.3,1687,21,173,648,904,137,1687,166,91,54.8,75,45.2,1046,8148,4271,174,99,68,85,81,1202,301
2127,Vasco Regini,SPAL,0.9,53,4,23,26,5,0,53,0,0,0.0,0,0.0,26,198,149,5,2,0,1,1,28,0
2128,Sergio Reguilon,Real Madrid,12.4,935,37,236,434,269,19,935,22,11,50.0,11,50.0,556,2786,1510,48,31,6,22,5,634,86
2129,Bobby Reid,Cardiff City,15.8,469,18,65,194,218,52,468,26,16,61.5,10,38.5,249,1318,541,15,12,7,40,29,321,76
2130,Pepe Reina,Milan,3.7,119,108,118,1,0,0,119,0,0,0.0,0,0.0,66,302,205,0,0,0,0,0,47,0
2132,Jeff Reine-Adelaide,Angers,28.4,1500,20,190,788,568,75,1499,151,93,61.6,58,38.4,1019,8221,4397,135,123,31,75,74,1163,145
2133,Karim Rekik,Hertha BSC,23.0,1405,137,672,696,43,8,1405,5,4,80.0,1,20.0,879,3920,1919,6,7,2,13,7,891,5
2134,Loic Remy,Lille,13.4,321,18,25,162,136,50,319,6,5,83.3,1,16.7,164,737,356,18,4,8,24,16,229,60
2135,Michael Rensing,Düsseldorf,32.0,1099,978,1095,4,0,0,1099,0,0,0.0,0,0.0,467,3231,2407,0,0,0,0,0,343,0
2136,Marco Reus,Dortmund,25.7,1387,34,117,598,686,141,1384,59,25,42.4,34,57.6,830,4330,2207,77,57,26,55,37,1048,188
2137,Elvis Rexhbecaj,Wolfsburg,12.7,585,21,128,313,156,16,585,14,10,71.4,4,28.6,299,1473,709,15,17,6,42,18,316,41
2138,Diego Reyes,Leganés,3.6,221,24,83,122,18,0,221,2,2,100.0,0,0.0,108,662,434,3,5,0,0,0,124,0
2139,Baptiste Reynet,Toulouse,30.0,1186,989,1170,16,1,1,1186,3,3,100.0,0,0.0,566,3297,2426,0,0,0,1,1,423,0
2140,Simon Rhein,Nürnberg,5.5,337,19,108,199,34,1,337,6,5,83.3,1,16.7,167,924,549,10,4,1,5,5,204,0
2141,Franck Ribery,Bayern Munich,13.0,933,3,65,397,479,106,933,74,36,48.6,38,51.4,644,5151,2774,112,61,56,34,46,783,197
2142,Declan Rice,West Ham,33.4,1853,74,434,1275,167,27,1853,34,26,76.5,8,23.5,926,5183,2312,27,26,3,21,20,1055,11
2143,Jazz Richards,Cardiff City,1.5,49,5,14,25,11,0,49,0,0,0.0,0,0.0,16,33,13,0,1,0,2,0,13,2
2144,Richarlison,Everton,29.6,1307,37,157,492,680,147,1307,81,39,48.1,41,50.6,837,5310,2565,95,71,38,111,90,906,220
2145,Marco Richter,Augsburg,15.8,708,9,70,327,329,62,708,65,35,53.8,30,46.2,443,2592,1146,57,34,17,55,43,491,142
2146,Diego Rico,Bournemouth,6.8,475,31,143,202,137,3,475,4,4,100.0,0,0.0,247,958,624,11,6,0,4,5,236,34
2147,Mikel Rico,Athletic Club,2.7,125,3,23,79,25,4,125,2,0,0.0,2,100.0,53,202,52,0,2,0,6,6,73,12
2148,Sergio Rico,Fulham,29.0,980,869,979,1,0,0,980,0,0,0.0,0,0.0,385,2425,1533,0,0,0,1,0,350,0
2149,Asier Riesgo,Eibar,14.0,412,300,409,3,0,0,412,0,0,0.0,0,0.0,196,1534,1122,0,0,0,0,0,128,0
2150,Sascha Riether,Schalke 04,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0
2151,Emiliano Rigoni,Atalanta,5.8,322,4,15,124,190,20,322,31,16,51.6,15,48.4,229,1664,681,28,17,4,20,18,244,80
2152,Luca Rigoni,Parma,19.6,732,64,254,367,123,28,732,16,7,43.8,9,56.3,374,1942,946,17,12,3,15,16,408,36
2153,Nicola Rigoni,Chievo,21.7,1092,67,263,700,134,16,1092,4,2,50.0,2,50.0,504,1755,870,10,10,1,12,10,663,18
2154,Kevin Rimane,Paris S-G,0.1,8,1,4,2,2,0,8,0,0,0.0,0,0.0,8,20,11,0,1,0,0,0,8,0
2155,Tomas Rincon,Torino,31.1,1755,65,339,1074,375,18,1755,44,26,59.1,18,40.9,862,4857,2547,55,44,6,36,33,980,41
2156,Renaud Ripart,Nîmes,33.4,1697,83,371,710,627,97,1697,50,17,34.0,33,66.0,867,4310,1897,63,51,7,85,50,1021,187
2158,Mihailo Ristic,Montpellier,3.6,225,12,60,104,63,9,225,5,2,40.0,3,60.0,105,728,319,10,5,1,9,11,113,30
2159,Matt Ritchie,Newcastle Utd,32.5,1948,76,450,787,729,50,1946,32,15,46.9,17,53.1,817,4137,2068,56,53,3,45,19,994,131
2160,Cristian Rivera,Huesca,18.8,879,61,233,507,146,18,879,25,18,72.0,7,28.0,449,2622,961,25,14,2,23,16,482,36
2161,Arjen Robben,Bayern Munich,6.3,401,1,13,143,245,38,401,18,6,33.3,12,66.7,260,1938,1132,39,24,6,11,10,316,81
2162,Rober,Levante,31.7,1414,215,731,637,59,24,1414,10,10,100.0,0,0.0,615,3774,2333,19,8,0,20,5,691,5
2163,Sergi Roberto,Barcelona,23.2,1967,52,382,946,652,62,1967,27,15,55.6,12,44.4,1229,6123,3438,66,67,12,29,21,1519,222
2164,Patrick Roberts,Girona,6.7,276,1,32,115,138,30,276,49,27,55.1,22,44.9,194,1764,935,30,18,17,18,17,203,52
2165,Andrew Robertson,Liverpool,35.7,3126,64,649,1560,945,87,3126,48,28,58.3,20,41.7,1928,9048,5551,124,117,12,31,23,2163,263
2166,Joel Robles,Betis,5.0,206,166,205,1,0,0,206,1,0,0.0,1,100.0,113,625,398,0,0,0,0,0,101,0
2167,Marc Roca,Espanyol,34.6,2273,141,641,1373,277,17,2273,40,29,72.5,11,27.5,1306,6007,3353,29,31,4,21,24,1541,23
2168,Christopher Rocchia,Marseille,0.0,10,0,1,6,3,0,10,0,0,0.0,0,0.0,6,16,4,0,1,0,1,0,8,3
2169,Kenny Rocha Santos,Saint-Étienne,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2170,Ruben Rochina,Levante,20.0,1314,23,215,733,387,17,1314,92,65,70.7,27,29.3,687,4465,2083,53,44,6,51,57,876,68
2171,Sebastian Rode,Eint Frankfurt,10.3,669,21,117,407,153,14,669,14,11,78.6,3,21.4,301,1546,875,13,13,2,15,5,377,21
2172,Ronny Rodelin,Guingamp,8.8,409,13,31,217,166,28,409,11,8,72.7,3,27.3,184,935,374,10,10,4,17,9,295,48
2173,Rodri,Atlético Madrid,30.4,2243,119,541,1417,301,29,2243,24,19,79.2,5,20.8,1299,6242,2692,26,31,3,20,29,1489,13
2174,Rodrigo,Valencia,28.1,1165,19,97,497,591,144,1164,76,43,56.6,33,43.4,761,5134,2229,91,59,42,66,35,958,218
2175,Kevin Rodrigues,Real Sociedad,5.4,311,31,107,135,72,2,311,13,9,69.2,4,30.8,125,762,512,10,10,0,6,7,152,30
2176,Alejandro Rodriguez,Empoli,0.3,8,1,2,2,4,1,8,1,0,0.0,1,100.0,5,6,0,0,0,0,2,0,7,4
2177,Angel Rodriguez,Getafe,20.2,598,7,28,235,339,93,598,26,11,42.3,15,57.7,384,2324,861,42,21,20,74,31,452,140
2178,Oscar Rodriguez Arnaiz,Leganés,27.8,1405,20,184,689,559,54,1405,79,36,45.6,43,54.4,842,4571,1843,58,52,16,59,33,918,131
2179,James Rodriguez,Bayern Munich,12.6,1080,4,89,516,481,56,1080,26,16,61.5,10,38.5,688,3566,1708,35,26,7,13,12,822,103
2180,Ricardo Rodriguez,Milan,33.9,2479,118,793,1320,392,10,2479,14,12,85.7,2,14.3,1608,8598,4879,86,67,4,15,18,1644,81
2181,Marko Rog,Napoli,3.7,243,2,32,179,35,4,243,12,8,66.7,4,33.3,130,570,309,2,5,0,8,4,168,4
2182,Marko Rog,Sevilla,4.0,261,7,52,162,56,2,261,14,11,78.6,3,21.4,134,879,479,10,9,0,5,4,160,4
2184,Rogerio,Sassuolo,29.7,2078,106,668,918,512,32,2078,41,20,48.8,21,51.2,1107,5973,2994,76,42,12,38,21,1226,125
2185,Marcos Rojo,Manchester Utd,2.4,170,15,54,100,17,2,170,1,1,100.0,0,0.0,84,344,204,1,1,0,1,0,112,3
2186,Diego Rolan,Leganés,2.4,136,4,27,61,50,3,136,15,9,60.0,6,40.0,81,572,245,9,7,0,6,7,74,22
2187,Diego Rolan,Alavés,3.3,136,3,24,61,51,12,136,11,7,63.6,4,36.4,90,644,287,16,7,0,9,8,99,18
2188,Rolando,Marseille,8.9,498,43,278,208,14,13,498,4,2,50.0,2,50.0,295,1340,857,2,0,0,4,1,322,2
2189,Esteban Rolon,Genoa,11.6,524,13,98,288,145,14,524,19,11,57.9,8,42.1,235,1083,562,13,12,0,13,17,260,18
2190,Filippo Romagna,Cagliari,16.4,822,111,465,346,14,7,822,0,0,0.0,0,0.0,424,2427,1468,9,2,0,4,0,500,0
2191,Alessio Romagnoli,Milan,31.6,2109,257,1083,993,36,17,2109,1,1,100.0,0,0.0,1282,5982,3075,11,2,0,12,3,1455,3
2192,Alaixys Romao,Reims,35.1,1855,97,523,1175,176,27,1855,39,26,66.7,13,33.3,927,5274,2544,25,25,1,40,24,1035,12
2193,Cristian Romero,Genoa,26.0,1148,170,608,499,52,28,1148,16,15,93.8,1,6.3,521,2785,1508,7,3,1,16,5,516,6
2194,Oriol Romeu,Southampton,23.7,1396,73,333,933,141,7,1396,23,17,73.9,6,26.1,636,3099,1554,19,18,0,19,15,732,10
2195,Romulo,Genoa,15.0,807,26,148,362,305,15,806,28,17,60.7,11,39.3,403,3092,1449,52,37,4,19,5,466,50
2196,Romulo,Lazio,8.6,481,16,96,204,186,17,481,21,13,61.9,8,38.1,261,1754,862,36,20,5,6,6,298,57
2197,Cristiano Ronaldo,Juventus,29.9,1494,37,79,540,893,196,1488,85,45,52.9,40,47.1,1033,7485,3945,145,106,48,54,39,1274,358
2198,Facundo Roncaglia,Valencia,6.7,360,34,185,161,18,4,360,1,1,100.0,0,0.0,169,988,418,3,2,1,2,2,184,0
2199,Facundo Roncaglia,Celta Vigo,11.9,693,73,313,345,38,7,693,3,2,66.7,1,33.3,369,1834,968,5,5,1,8,9,421,13
2200,Salomon Rondon,Newcastle Utd,28.9,1134,41,100,569,478,132,1134,46,18,39.1,27,58.7,539,2472,983,38,30,16,98,76,880,154
2201,Valentin Rongier,Nantes,35.8,2424,31,295,1365,790,53,2422,56,37,66.1,19,33.9,1362,6655,3188,72,58,8,66,38,1621,126
2202,Marten de Roon,Atalanta,33.1,2545,69,468,1550,550,25,2544,16,8,50.0,8,50.0,1545,6734,3548,33,46,2,19,13,1723,40
2203,Roberto Rosales,Espanyol,19.4,1389,97,442,588,370,16,1389,22,12,54.5,10,45.5,636,2569,1116,23,23,3,29,11,774,97
2204,Danny Rose,Tottenham,20.0,1458,37,325,665,485,47,1458,72,35,48.6,37,51.4,839,4532,2667,83,64,11,49,18,889,141
2205,Valentin Rosier,Dijon,16.2,1058,51,295,512,264,12,1058,26,16,61.5,10,38.5,538,3107,1635,41,28,6,26,24,562,79
2206,Luca Rossettini,Chievo,20.3,1018,149,642,359,23,5,1018,0,0,0.0,0,0.0,507,2240,1032,3,3,2,1,4,581,4
2207,Francesco Rossi,Atalanta,0.0,1,1,1,0,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0
2208,Jerome Roussillon,Wolfsburg,27.3,1691,75,440,830,446,38,1691,80,49,61.3,31,38.8,927,5864,3258,92,58,17,46,35,996,123
2210,Nolan Roux,Guingamp,17.1,543,24,48,262,235,62,543,13,8,61.5,5,38.5,267,1276,425,10,9,1,38,22,408,103
2211,Aaron Rowe,Huddersfield,0.8,33,1,8,10,15,0,33,3,1,33.3,2,66.7,24,111,35,0,2,0,1,4,20,6
2212,Waldo Rubio,Valladolid,5.5,199,5,44,67,92,14,199,12,7,58.3,5,41.7,117,993,607,20,18,8,9,2,129,39
2213,John Ruddy,Wolves,1.0,21,20,21,0,0,0,21,0,0,0.0,0,0.0,7,37,26,0,0,0,0,0,7,0
2214,Antonio Rudiger,Chelsea,31.9,2815,191,1126,1619,77,25,2815,5,4,80.0,1,20.0,1805,9856,6608,21,25,0,8,9,2112,1
2215,Sebastian Rudy,Schalke 04,15.1,802,26,164,518,130,11,802,13,7,53.8,6,46.2,367,1553,709,11,10,1,12,11,469,31
2216,Stephane Ruffier,Saint-Étienne,37.0,1300,1137,1296,4,0,0,1300,0,0,0.0,0,0.0,547,3090,1870,0,0,0,0,0,448,0
2217,Daniele Rugani,Juventus,15.0,899,96,399,477,28,10,899,1,0,0.0,1,100.0,539,2521,1322,6,2,0,4,5,624,1
2218,Mario Rui,Napoli,15.7,1458,50,284,693,493,16,1458,21,11,52.4,10,47.6,949,4312,2850,69,63,4,18,13,1042,134
2219,Abel Ruiz,Barcelona,0.2,15,1,2,4,9,3,15,2,2,100.0,0,0.0,11,125,106,4,0,2,0,0,12,3
2220,Fabian Ruiz Pena,Napoli,22.1,2085,40,262,1277,568,59,2085,51,36,70.6,15,29.4,1539,7154,3804,70,72,17,27,29,1682,116
2221,Victor Ruiz,Villarreal,21.9,1404,116,638,705,73,17,1404,10,9,90.0,1,10.0,784,4469,2765,21,14,2,12,1,903,8
2222,Geronimo Rulli,Real Sociedad,27.0,1162,952,1152,11,0,0,1162,0,0,0.0,0,0.0,574,2635,1726,0,0,0,0,0,538,0
2223,Lukas Rupp,Hoffenheim,0.3,20,3,5,2,14,2,20,0,0,0.0,0,0.0,9,46,14,1,1,0,2,2,9,5
2224,Marco Russ,Eint Frankfurt,4.2,139,16,56,79,7,3,139,1,0,0.0,1,100.0,51,265,132,4,2,0,0,3,61,1
2225,Mathew Ryan,Brighton,34.0,1099,932,1090,9,0,0,1099,0,0,0.0,0,0.0,516,3832,2935,0,0,0,0,0,387,0
2226,Frederik Ronnow,Eint Frankfurt,1.4,58,47,58,0,0,0,58,0,0,0.0,0,0.0,31,276,167,0,0,0,0,0,24,0
2227,Idriss Saadi,Strasbourg,0.1,2,0,0,1,1,0,2,0,0,0.0,0,0.0,1,8,7,0,0,0,0,1,1,0
2228,Youssouf Sabaly,Bordeaux,21.2,1501,63,429,724,362,30,1501,45,20,44.4,25,55.6,771,4423,2518,75,50,11,39,31,873,109
2229,Abdelhamid Sabiri,Huddersfield,0.5,12,0,4,6,2,1,12,0,0,0.0,0,0.0,6,28,20,0,1,0,1,0,7,1
2230,Marcel Sabitzer,RB Leipzig,26.1,1518,43,202,711,621,87,1518,26,15,57.7,11,42.3,733,3552,1740,49,45,12,44,44,1035,187
2231,Ihsan Sacko,Nice,4.9,168,3,20,80,71,15,168,8,3,37.5,5,62.5,95,521,161,7,7,4,21,8,125,38
2232,Nuri Sahin,Werder Bremen,16.4,1316,61,301,859,166,9,1316,12,9,75.0,3,25.0,659,3045,1595,15,16,1,10,13,838,18
2233,Samuel Sahin-Radlinger,Hannover 96,1.0,34,27,33,1,0,0,34,0,0,0.0,0,0.0,14,58,42,0,0,0,0,0,8,0
2234,Wesley Said,Dijon,25.0,811,9,72,320,442,88,810,67,45,67.2,22,32.8,474,3856,2073,68,39,26,46,30,573,160
2236,Allan Saint-Maximin,Nice,32.2,1409,8,77,642,733,166,1407,252,143,56.7,109,43.3,1066,9343,5211,202,103,95,123,80,1155,309
2237,Theo Sainte-Luce,Nîmes,0.0,1,0,0,0,1,0,1,0,0,0.0,0,0.0,1,6,5,0,0,0,0,0,1,0
2238,Romain Saiss,Wolves,12.8,940,83,335,547,65,11,940,7,5,71.4,2,28.6,384,1595,904,9,4,2,2,2,547,8
2239,Samuel Saiz,Getafe,3.4,182,0,23,68,99,9,182,24,15,62.5,9,37.5,111,958,426,13,8,4,6,2,117,25
2240,Bukayo Saka,Arsenal,0.1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2241,Hiroki Sakai,Marseille,26.4,1729,63,441,938,366,28,1729,20,12,60.0,8,40.0,841,3438,1989,37,29,3,24,15,942,111
2242,Diafra Sakho,Rennes,1.6,39,1,1,14,25,2,39,4,3,75.0,1,25.0,20,152,71,2,1,1,9,4,27,16
2243,Mamadou Sakho,Crystal Palace,26.8,1587,203,806,767,22,11,1587,11,9,81.8,2,18.2,832,3863,2403,8,3,0,12,5,948,3
