,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
1787,Henrikh Mkhitaryan,am ARM,"FW,MF",Manchester Utd,Premier League,27.0,1989.0,24.0,15.0,1348.0,15.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.27,0.07,0.33,0.27,0.33
1788,Filip Mladenović,rs SRB,"DF,MF",Köln,Bundesliga,24.0,1991.0,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,Jan Mlakar,si SVN,FW,Fiorentina,Serie A,17.0,1998.0,1.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,Justin Möbius,de GER,MF,Wolfsburg,Bundesliga,19.0,1997.0,2.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,Anthony Modeste,fr FRA,FW,Köln,Bundesliga,28.0,1988.0,34.0,34.0,2971.0,33.0,25.0,2.0,27.0,22.0,3.0,4.0,3.0,0.0,0.76,0.06,0.82,0.67,0.73
1792,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,30.0,1985.0,25.0,22.0,1887.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.05,0.1,0.14,0.05,0.14
1794,Wilfried Moimbé,fr FRA,MF,Nantes,Ligue 1,27.0,1988.0,8.0,1.0,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,Niklas Moisander,fi FIN,DF,Werder Bremen,Bundesliga,30.0,1985.0,30.0,29.0,2655.0,29.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03
1796,Cristian Molinaro,it ITA,DF,Torino,Serie A,33.0,1983.0,10.0,9.0,751.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0.0,0.24
1797,Florent Mollet,fr FRA,MF,Metz,Ligue 1,24.0,1991.0,25.0,9.0,892.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1
1798,Momo,es ESP,"MF,FW",Las Palmas,La Liga,34.0,1982.0,23.0,12.0,1243.0,13.8,3.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.22,0.0,0.22,0.14,0.14
1799,Cédric Mongongu,cd COD,DF,Montpellier,Ligue 1,27.0,1989.0,3.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,Kévin Monnet-Paquet,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,27.0,1988.0,34.0,27.0,2368.0,26.3,4.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.15,0.3
1801,Nacho Monreal,es ESP,DF,Arsenal,Premier League,30.0,1986.0,36.0,35.0,3153.0,35.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06
1802,Jefferson Montero,ec ECU,"MF,FW",Swansea City,Premier League,26.0,1989.0,13.0,2.0,489.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
1803,Riccardo Montolivo,it ITA,MF,Milan,Serie A,31.0,1985.0,9.0,9.0,778.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,Ángel Montoro,es ESP,MF,Las Palmas,La Liga,28.0,1988.0,17.0,12.0,1108.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,Martín Montoya,es ESP,DF,Valencia,La Liga,25.0,1991.0,29.0,26.0,2219.0,24.7,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.08,0.04,0.12,0.08,0.12
1806,Walter Montoya,ar ARG,FW,Sevilla,La Liga,23.0,1993.0,4.0,1.0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,Emre Mor,tr TUR,"MF,FW",Dortmund,Bundesliga,19.0,1997.0,12.0,5.0,478.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.19,0.19,0.38,0.19,0.38
1808,Alfredo Morales,us USA,MF,Ingolstadt 04,Bundesliga,26.0,1990.0,27.0,20.0,1710.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.05,0.0,0.05,0.05,0.05
1809,Erik Morán,es ESP,MF,Leganés,La Liga,25.0,1991.0,12.0,11.0,950.0,10.6,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09
1810,Álvaro Morata,es ESP,FW,Real Madrid,La Liga,23.0,1992.0,26.0,14.0,1334.0,14.8,15.0,6.0,21.0,15.0,0.0,0.0,8.0,0.0,1.01,0.4,1.42,1.01,1.42
1811,Jan Morávek,cz CZE,MF,Augsburg,Bundesliga,26.0,1989.0,13.0,10.0,690.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,Steven Moreira,fr FRA,DF,Rennes,Ligue 1,21.0,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,Steven Moreira,fr FRA,DF,Lorient,Ligue 1,21.0,1994.0,28.0,28.0,2514.0,27.9,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.07,0.07,0.0,0.07
1814,Jérémy Morel,mg MAD,DF,Lyon,Ligue 1,32.0,1984.0,29.0,29.0,2541.0,28.2,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14
1815,Alberto Moreno,es ESP,DF,Liverpool,Premier League,24.0,1992.0,12.0,2.0,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,Gerard Moreno,es ESP,FW,Espanyol,La Liga,24.0,1992.0,37.0,37.0,3275.0,36.4,13.0,4.0,17.0,13.0,0.0,1.0,6.0,0.0,0.36,0.11,0.47,0.36,0.47
1817,Marlos Moreno,co COL,"MF,FW",La Coruña,La Liga,19.0,1996.0,19.0,9.0,793.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,Emiliano Moretti,it ITA,DF,Torino,Serie A,35.0,1981.0,23.0,23.0,2063.0,22.9,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.13,0.17,0.04,0.17
1820,Wes Morgan,jm JAM,DF,Leicester City,Premier League,32.0,1984.0,27.0,27.0,2430.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04
1821,Michel Morganella,ch SUI,"MF,DF",Palermo,Serie A,27.0,1989.0,11.0,7.0,649.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,Archimede Morleo,it ITA,DF,Bologna,Serie A,32.0,1983.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,Leonardo Morosini,it ITA,MF,Genoa,Serie A,20.0,1995.0,4.0,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,James Morrison,sct SCO,MF,West Brom,Premier League,30.0,1986.0,31.0,17.0,1740.0,19.3,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,0.26,0.1,0.36,0.26,0.36
1825,Victor Moses,ng NGA,MF,Chelsea,Premier League,25.0,1990.0,34.0,29.0,2483.0,27.6,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.11,0.07,0.18,0.11,0.18
1826,Pedro Mosquera,es ESP,MF,La Coruña,La Liga,28.0,1988.0,23.0,17.0,1564.0,17.4,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.17,0.0,0.17,0.17,0.17
1827,Mehdi Mostefa,dz ALG,MF,Bastia,Ligue 1,32.0,1983.0,31.0,26.0,2339.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.04,0.04,0.0,0.04
1828,Thiago Motta,it ITA,MF,Paris S-G,Ligue 1,33.0,1982.0,30.0,25.0,2228.0,24.8,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.04,0.04,0.0,0.04
1829,François Moubandje,ch SUI,DF,Toulouse,Ligue 1,26.0,1990.0,34.0,34.0,3035.0,33.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.03,0.03,0.0,0.03
1830,Benjamin Moukandjo,cm CMR,"FW,MF",Lorient,Ligue 1,27.0,1988.0,25.0,24.0,1999.0,22.2,13.0,1.0,14.0,10.0,3.0,3.0,1.0,0.0,0.59,0.05,0.63,0.45,0.5
1831,Jessy Moulin,fr FRA,GK,Saint-Étienne,Ligue 1,30.0,1986.0,6.0,6.0,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1832,Steve Mounié,bj BEN,FW,Montpellier,Ligue 1,21.0,1994.0,35.0,32.0,2825.0,31.4,14.0,2.0,16.0,14.0,0.0,0.0,5.0,2.0,0.45,0.06,0.51,0.45,0.51
1833,Anthony Mounier,fr FRA,FW,Bologna,Serie A,28.0,1987.0,6.0,4.0,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,Anthony Mounier,fr FRA,"FW,MF",Atalanta,Serie A,28.0,1987.0,5.0,0.0,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Lucas Moura,br BRA,"FW,MF",Paris S-G,Ligue 1,23.0,1992.0,37.0,29.0,2421.0,26.9,12.0,6.0,18.0,11.0,1.0,1.0,0.0,0.0,0.45,0.22,0.67,0.41,0.63
1836,Lys Mousset,fr FRA,FW,Bournemouth,Premier League,20.0,1996.0,11.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,João Moutinho,pt POR,MF,Monaco,Ligue 1,29.0,1986.0,31.0,19.0,1778.0,19.8,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.3
1838,Ndombe Mubele,cd COD,"MF,FW",Rennes,Ligue 1,22.0,1994.0,15.0,13.0,1163.0,12.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23
1839,Nordi Mukiele,fr FRA,DF,Montpellier,Ligue 1,18.0,1997.0,17.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nicolai Müller,de GER,MF,Hamburger SV,Bundesliga,28.0,1987.0,25.0,22.0,1896.0,21.1,5.0,6.0,11.0,5.0,0.0,0.0,4.0,0.0,0.24,0.28,0.52,0.24,0.52
1841,Sven Müller,de GER,GK,Köln,Bundesliga,20.0,1996.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Thomas Müller,de GER,"MF,FW",Bayern Munich,Bundesliga,26.0,1989.0,29.0,25.0,2263.0,25.1,5.0,12.0,17.0,5.0,0.0,0.0,0.0,0.0,0.2,0.48,0.68,0.2,0.68
1843,Maurice Multhaup,de GER,MF,Ingolstadt 04,Bundesliga,19.0,1996.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,Gianni Munari,it ITA,MF,Cagliari,Serie A,33.0,1983.0,11.0,3.0,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,Iker Muniain,es ESP,MF,Athletic Club,La Liga,23.0,1992.0,35.0,28.0,2405.0,26.7,7.0,1.0,8.0,7.0,0.0,0.0,5.0,0.0,0.26,0.04,0.3,0.26,0.3
1847,Marc Muniesa,es ESP,DF,Stoke City,Premier League,24.0,1992.0,10.0,7.0,650.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14
1848,Ezequiel Muñoz,ar ARG,DF,Genoa,Serie A,25.0,1990.0,31.0,25.0,2347.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,Luis Muñoz,es ESP,DF,Málaga,La Liga,19.0,1997.0,5.0,4.0,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,Sulley Muntari,gh GHA,MF,Pescara,Serie A,31.0,1984.0,9.0,7.0,528.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.17,0.0,0.17,0.17,0.17
1851,Vincent Muratori,fr FRA,DF,Nancy,Ligue 1,28.0,1987.0,17.0,17.0,1399.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1852,Alessandro Murgia,it ITA,MF,Lazio,Serie A,19.0,1996.0,14.0,4.0,495.0,5.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36
1853,Robert Murić,hr CRO,FW,Pescara,Serie A,20.0,1996.0,5.0,2.0,186.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48
1854,Luis Muriel,co COL,FW,Sampdoria,Serie A,25.0,1991.0,31.0,25.0,2246.0,25.0,11.0,5.0,16.0,7.0,4.0,4.0,4.0,1.0,0.44,0.2,0.64,0.28,0.48
1855,Jeison Murillo,co COL,DF,Inter,Serie A,24.0,1992.0,27.0,23.0,2077.0,23.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.04,0.0,0.04
1856,Nicola Murru,it ITA,DF,Cagliari,Serie A,21.0,1994.0,26.0,26.0,2170.0,24.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04
1857,Ahmed Musa,ng NGA,"MF,FW",Leicester City,Premier League,23.0,1992.0,21.0,7.0,761.0,8.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.24,0.12,0.35,0.24,0.35
1858,Mateo Musacchio,ar ARG,DF,Villarreal,La Liga,25.0,1990.0,23.0,23.0,2065.0,22.9,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.09,0.09,0.0,0.09
1859,Yrondu Musavu-King,ga GAB,DF,Toulouse,Ligue 1,24.0,1992.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,Charly Musonda Jr.,be BEL,MF,Betis,La Liga,19.0,1996.0,8.0,1.0,284.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.32,0.32,0.0,0.32
1861,Shkodran Mustafi,de GER,DF,Arsenal,Premier League,24.0,1992.0,26.0,26.0,2274.0,25.3,2.0,2.0,4.0,2.0,0.0,0.0,11.0,0.0,0.08,0.08,0.16,0.08,0.16
1862,Shkodran Mustafi,de GER,DF,Valencia,La Liga,24.0,1992.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,Jordon Mutch,eng ENG,MF,Crystal Palace,Premier League,24.0,1991.0,4.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,Yoshinori Mutō,jp JPN,FW,Mainz 05,Bundesliga,24.0,1992.0,19.0,10.0,1023.0,11.4,5.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.44,0.0,0.44,0.44,0.44
1865,Arnold Mvuemba,cd COD,MF,Lorient,Ligue 1,31.0,1985.0,32.0,31.0,2776.0,30.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.03,0.03,0.06,0.03,0.06
1866,Mats Møller Dæhli,no NOR,"FW,MF",Freiburg,Bundesliga,21.0,1995.0,2.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,Alfred N'Diaye,sn SEN,MF,Hull City,Premier League,26.0,1990.0,15.0,15.0,1273.0,14.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.07,0.0,0.07,0.07,0.07
1868,Alfred N'Diaye,sn SEN,MF,Villarreal,La Liga,26.0,1990.0,7.0,1.0,115.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78,0.78,0.0,0.78
1869,Mamadou N'Diaye,sn SEN,MF,Montpellier,Ligue 1,21.0,1995.0,3.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,Kévin N'Doram,fr FRA,MF,Monaco,Ligue 1,20.0,1996.0,5.0,3.0,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,Cheikh N'Doye,sn SEN,MF,Angers,Ligue 1,30.0,1986.0,33.0,32.0,2912.0,32.4,5.0,3.0,8.0,5.0,0.0,0.0,5.0,1.0,0.15,0.09,0.25,0.15,0.25
1873,Guy N'dy Assembé,cm CMR,GK,Nancy,Ligue 1,30.0,1986.0,23.0,23.0,2043.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,Serge N'Guessan,ci CIV,MF,Nancy,Ligue 1,22.0,1994.0,9.0,6.0,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,Clinton N'Jie,cm CMR,"FW,MF",Marseille,Ligue 1,22.0,1993.0,22.0,11.0,1026.0,11.4,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.35,0.09,0.44,0.35,0.44
1876,Georges-Kévin N'Koudou,cm CMR,MF,Tottenham,Premier League,21.0,1995.0,8.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,Nacho,es ESP,DF,Real Madrid,La Liga,26.0,1990.0,28.0,24.0,2304.0,25.6,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.08,0.12,0.2,0.08,0.2
1878,Mickael Nade,fr FRA,DF,Saint-Étienne,Ligue 1,17.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,Yuto Nagatomo,jp JPN,DF,Inter,Serie A,29.0,1986.0,16.0,11.0,1021.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,Ádám Nagy,hu HUN,MF,Bologna,Serie A,21.0,1995.0,25.0,22.0,1803.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05
1881,Matías Nahuel,es ESP,"FW,MF",Betis,La Liga,19.0,1996.0,10.0,0.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1882,Radja Nainggolan,be BEL,MF,Roma,Serie A,28.0,1988.0,37.0,35.0,3030.0,33.7,11.0,4.0,15.0,11.0,0.0,0.0,2.0,0.0,0.33,0.12,0.45,0.33,0.45
1883,Préjuce Nakoulma,bf BFA,"FW,MF",Nantes,Ligue 1,29.0,1987.0,11.0,10.0,814.0,9.0,6.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,0.66,0.11,0.77,0.66,0.77
1884,Naldo,br BRA,DF,Schalke 04,Bundesliga,33.0,1982.0,19.0,19.0,1624.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.06,0.0,0.06,0.06,0.06
1885,Andrea Nalini,it ITA,"MF,FW",Crotone,Serie A,26.0,1990.0,17.0,7.0,815.0,9.1,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.22,0.22,0.44,0.22,0.44
1886,Lenny Nangis,fr FRA,"MF,FW",Bastia,Ligue 1,22.0,1994.0,30.0,12.0,1382.0,15.4,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.13,0.13,0.0,0.13
1887,Nani,pt POR,"MF,FW",Valencia,La Liga,29.0,1986.0,25.0,22.0,1867.0,20.7,5.0,8.0,13.0,4.0,1.0,1.0,6.0,0.0,0.24,0.39,0.63,0.19,0.58
1888,Nano,es ESP,FW,Eibar,La Liga,21.0,1995.0,6.0,1.0,161.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56
1889,Luciano Narsingh,nl NED,FW,Swansea City,Premier League,25.0,1990.0,13.0,3.0,416.0,4.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.43
1890,Samir Nasri,fr FRA,"FW,MF",Manchester City,Premier League,29.0,1987.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,Samir Nasri,fr FRA,"MF,FW",Sevilla,La Liga,29.0,1987.0,23.0,22.0,1840.0,20.4,2.0,4.0,6.0,2.0,0.0,1.0,7.0,0.0,0.1,0.2,0.29,0.1,0.29
1892,Matija Nastasić,rs SRB,DF,Schalke 04,Bundesliga,23.0,1993.0,22.0,21.0,1922.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,Kyle Naughton,eng ENG,DF,Swansea City,Premier League,27.0,1988.0,31.0,31.0,2714.0,30.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03
1894,Fernando Navarro,es ESP,DF,La Coruña,La Liga,34.0,1982.0,25.0,22.0,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,Marc Navarro,es ESP,DF,Espanyol,La Liga,21.0,1995.0,12.0,10.0,788.0,8.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.23,0.11,0.34,0.23,0.34
1896,Rafa Navarro,es ESP,DF,Betis,La Liga,22.0,1994.0,18.0,14.0,1280.0,14.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.14,0.14,0.28,0.14,0.28
1898,Jesús Navas,es ESP,"MF,DF",Manchester City,Premier League,30.0,1985.0,24.0,12.0,1064.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08
1899,Keylor Navas,cr CRC,GK,Real Madrid,La Liga,29.0,1986.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,Raúl Navas,es ESP,DF,Real Sociedad,La Liga,28.0,1988.0,32.0,31.0,2800.0,31.1,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.03,0.03,0.06,0.03,0.06
1901,Dani Ndi,cm CMR,MF,Sporting Gijón,La Liga,20.0,1995.0,6.0,1.0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,Wilfred Ndidi,ng NGA,MF,Leicester City,Premier League,19.0,1996.0,17.0,17.0,1521.0,16.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.12,0.06,0.18,0.12,0.18
1903,Álvaro Negredo,es ESP,FW,Middlesbrough,Premier League,30.0,1985.0,36.0,33.0,2870.0,31.9,9.0,5.0,14.0,7.0,2.0,2.0,5.0,0.0,0.28,0.16,0.44,0.22,0.38
1904,Ilija Nestorovski,mk MKD,FW,Palermo,Serie A,26.0,1990.0,37.0,34.0,3105.0,34.5,11.0,3.0,14.0,10.0,1.0,1.0,5.0,0.0,0.32,0.09,0.41,0.29,0.38
1905,Neto,br BRA,GK,Juventus,Serie A,27.0,1989.0,8.0,7.0,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,30.0,1986.0,26.0,26.0,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,Neymar,br BRA,FW,Barcelona,La Liga,24.0,1992.0,30.0,30.0,2649.0,29.4,13.0,10.0,23.0,12.0,1.0,1.0,7.0,1.0,0.44,0.34,0.78,0.41,0.75
1908,Axel Ngando,fr FRA,"MF,FW",Bastia,Ligue 1,23.0,1993.0,20.0,10.0,907.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1
1909,Exaucé Ngassaki,cg CGO,FW,Caen,Ligue 1,19.0,1997.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,Julien Ngoy,be BEL,"FW,MF",Stoke City,Premier League,18.0,1997.0,5.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,Opa Nguette,sn SEN,"MF,FW",Metz,Ligue 1,22.0,1994.0,33.0,26.0,2219.0,24.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.08,0.08,0.16,0.08,0.16
1912,M'Baye Niang,sn SEN,"MF,FW",Watford,Premier League,21.0,1994.0,16.0,15.0,1246.0,13.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.14,0.14,0.29,0.14,0.29
1913,M'Baye Niang,sn SEN,FW,Milan,Serie A,21.0,1994.0,18.0,13.0,1120.0,12.4,3.0,2.0,5.0,2.0,1.0,3.0,1.0,2.0,0.24,0.16,0.4,0.16,0.32
1914,Oumar Niasse,sn SEN,FW,Hull City,Premier League,26.0,1990.0,17.0,12.0,1097.0,12.2,4.0,1.0,5.0,4.0,0.0,0.0,3.0,1.0,0.33,0.08,0.41,0.33,0.41
1915,Florian Niederlechner,de GER,FW,Freiburg,Bundesliga,25.0,1990.0,34.0,29.0,2410.0,26.8,11.0,3.0,14.0,8.0,3.0,3.0,4.0,0.0,0.41,0.11,0.52,0.3,0.41
