,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
2249,Recio,ESP,MF,Málaga,es La Liga,24.0,1991.0,33.0,32.0,2743.0,30.5,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.13,0.13,0.0,0.13
2250,Nathan Redmond,GBR,MF,Norwich City,eng Premier League,21.0,1994.0,35.0,24.0,2341.0,26.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.23,0.12,0.35,0.23,0.35
2251,Harrison Reed,GBR,MF,Southampton,eng Premier League,20.0,1995.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,Fabian Reese,DEU,"FW,MF",Schalke 04,de Bundesliga,17.0,1997.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Yanni Regäsel,DEU,DF,Hertha BSC,de Bundesliga,19.0,1996.0,6.0,5.0,463.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,Yanni Regäsel,DEU,DF,Eint Frankfurt,de Bundesliga,19.0,1996.0,10.0,9.0,812.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,Adrien Regattin,MAR,"MF,FW",Toulouse,fr Ligue 1,23.0,1991.0,34.0,16.0,1517.0,16.9,1.0,4.0,1.0,0.0,0.0,5.0,0.0,0.06,0.24,0.3,0.06,0.3
2256,Vasco Regini,ITA,DF,Sampdoria,it Serie A,24.0,1990.0,14.0,14.0,1205.0,13.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Vasco Regini,ITA,DF,Napoli,it Serie A,24.0,1990.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,Winston Reid,NZL,DF,West Ham,eng Premier League,27.0,1988.0,24.0,24.0,2135.0,23.7,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08
2259,Pepe Reina,ESP,GK,Napoli,it Serie A,32.0,1982.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,Stefan Reinartz,DEU,MF,Eint Frankfurt,de Bundesliga,26.0,1989.0,15.0,14.0,1197.0,13.3,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.15,0.08,0.15
2262,Karim Rekik,NLD,DF,Marseille,fr Ligue 1,20.0,1994.0,24.0,23.0,2034.0,22.6,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.09,0.04,0.09
2263,Loïc Rémy,FRA,FW,Chelsea,eng Premier League,28.0,1987.0,13.0,3.0,291.0,3.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31
2264,William Rémy,FRA,"DF,MF",Montpellier,fr Ligue 1,24.0,1991.0,28.0,27.0,2396.0,26.6,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04
2265,Vincenzo Rennella,ITA,FW,Betis,es La Liga,26.0,1988.0,6.0,2.0,193.0,2.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.47,0.0,0.47,0.47,0.47
2266,Marco Reus,DEU,"MF,FW",Dortmund,de Bundesliga,26.0,1989.0,26.0,24.0,1909.0,21.2,12.0,3.0,11.0,1.0,2.0,2.0,0.0,0.57,0.14,0.71,0.52,0.66
2267,Diego Reyes,MEX,"DF,MF",Real Sociedad,es La Liga,22.0,1992.0,27.0,26.0,2310.0,25.7,2.0,0.0,2.0,0.0,0.0,5.0,1.0,0.08,0.0,0.08,0.08,0.08
2268,Anthony Ribelin,FRA,FW,Montpellier,fr Ligue 1,19.0,1996.0,1.0,1.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,Franck Ribéry,FRA,"MF,FW",Bayern Munich,de Bundesliga,32.0,1983.0,13.0,6.0,685.0,7.6,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.26,0.39,0.66,0.26,0.66
2270,Federico Ricca,URY,"DF,MF",Málaga,es La Liga,20.0,1994.0,8.0,7.0,640.0,7.1,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.14,0.14,0.28,0.14,0.28
2271,Micah Richards,GBR,DF,Aston Villa,eng Premier League,27.0,1988.0,24.0,23.0,2044.0,22.7,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.09,0.04,0.09
2272,Kieran Richardson,GBR,"DF,MF",Aston Villa,eng Premier League,30.0,1984.0,11.0,8.0,723.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12
2273,Fran Rico,ESP,MF,Granada,es La Liga,27.0,1987.0,28.0,15.0,1450.0,16.1,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.12,0.06,0.19,0.12,0.19
2274,Mikel Rico,ESP,MF,Athletic Club,es La Liga,30.0,1984.0,17.0,8.0,698.0,7.8,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.13,0.13,0.26,0.13,0.26
2275,Sergio Rico,ESP,GK,Sevilla,es La Liga,21.0,1993.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Oriol Riera,ESP,FW,La Coruña,es La Liga,29.0,1986.0,22.0,7.0,799.0,8.9,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,0.23,0.23
2277,Asier Riesgo,ESP,GK,Eibar,es La Liga,31.0,1983.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Sascha Riether,DEU,DF,Schalke 04,de Bundesliga,32.0,1983.0,17.0,14.0,1332.0,14.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,Luca Rigoni,ITA,MF,Genoa,it Serie A,30.0,1984.0,18.0,14.0,1197.0,13.3,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.23,0.15,0.38,0.23,0.38
2280,Luca Rigoni,ITA,MF,Palermo,it Serie A,30.0,1984.0,10.0,8.0,695.0,7.7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.13,0.0,0.13,0.13,0.13
2281,Nicola Rigoni,ITA,MF,Chievo,it Serie A,24.0,1990.0,28.0,22.0,1986.0,22.1,3.0,1.0,3.0,0.0,0.0,7.0,0.0,0.14,0.05,0.18,0.14,0.18
2282,Kévin Rimane,GUF,"DF,MF",Paris S-G,fr Ligue 1,24.0,1991.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,Rincón,BRA,DF,Troyes,fr Ligue 1,28.0,1987.0,8.0,8.0,715.0,7.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Tomás Rincón,VEN,MF,Genoa,it Serie A,27.0,1988.0,33.0,33.0,2927.0,32.5,3.0,6.0,3.0,0.0,0.0,9.0,0.0,0.09,0.18,0.28,0.09,0.28
2285,Nico Rinderknecht,DEU,MF,Eint Frankfurt,de Bundesliga,17.0,1997.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,Rémy Riou,FRA,GK,Nantes,fr Ligue 1,27.0,1987.0,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,Andrea Rispoli,ITA,MF,Palermo,it Serie A,26.0,1988.0,22.0,16.0,1423.0,15.8,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.25,0.0,0.25
2289,Marcel Risse,DEU,"MF,DF",Köln,de Bundesliga,25.0,1989.0,33.0,33.0,2961.0,32.9,3.0,5.0,3.0,0.0,0.0,5.0,0.0,0.09,0.15,0.24,0.09,0.24
2290,Mart Ristl,DEU,MF,Stuttgart,de Bundesliga,19.0,1996.0,3.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,Matt Ritchie,SYC,MF,Bournemouth,eng Premier League,25.0,1989.0,37.0,33.0,2973.0,33.0,4.0,6.0,4.0,0.0,0.0,5.0,0.0,0.12,0.18,0.3,0.12,0.3
2292,Emmanuel Rivière,FRA,FW,Newcastle Utd,eng Premier League,25.0,1990.0,3.0,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Luca Rizzo,ITA,"FW,MF",Bologna,it Serie A,23.0,1992.0,23.0,17.0,1447.0,16.1,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.12,0.12,0.0,0.12
2294,Arjen Robben,NLD,MF,Bayern Munich,de Bundesliga,31.0,1984.0,15.0,14.0,1094.0,12.2,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.33,0.08,0.41,0.25,0.33
2295,Rober,ESP,DF,La Coruña,es La Liga,20.0,1995.0,2.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,Sergi Roberto,ESP,"MF,DF",Barcelona,es La Liga,23.0,1992.0,31.0,21.0,1917.0,21.3,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19
2297,Patrick Roberts,GBR,"FW,MF",Manchester City,eng Premier League,18.0,1997.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,Tyler Roberts,GB-WLS,"FW,MF",West Brom,eng Premier League,16.0,1999.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,Joel Robles,ESP,GK,Everton,eng Premier League,25.0,1990.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,Thomas Robson,GBR,DF,Sunderland,eng Premier League,19.0,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,Michele Rocca,ITA,MF,Sampdoria,it Serie A,19.0,1996.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,Rubén Rochina,ESP,"MF,FW",Granada,es La Liga,24.0,1991.0,35.0,29.0,2483.0,27.6,6.0,5.0,6.0,0.0,0.0,10.0,0.0,0.22,0.18,0.4,0.22,0.4
2303,Enzo Roco,CHL,DF,Espanyol,es La Liga,22.0,1992.0,33.0,26.0,2466.0,27.4,2.0,0.0,2.0,0.0,0.0,9.0,0.0,0.07,0.0,0.07,0.07,0.07
2304,Sebastian Rode,DEU,MF,Bayern Munich,de Bundesliga,24.0,1990.0,15.0,3.0,411.0,4.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22,0.22,0.44,0.22,0.44
2305,Ronny Rodelin,FRA,"FW,MF",Caen,fr Ligue 1,25.0,1989.0,34.0,33.0,2792.0,31.0,10.0,2.0,10.0,0.0,0.0,1.0,0.0,0.32,0.06,0.39,0.32,0.39
2306,Ronny Rodelin,FRA,MF,Lille,fr Ligue 1,25.0,1989.0,1.0,1.0,67.0,0.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.69,0.0,2.69
2307,Rodri,ESP,MF,Villarreal,es La Liga,19.0,1996.0,3.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,Rodrigo,ESP,"FW,MF",Valencia,es La Liga,24.0,1991.0,25.0,15.0,1365.0,15.2,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.13,0.2,0.33,0.13,0.33
2309,Alejandro Rodríguez,ESP,FW,Sampdoria,it Serie A,24.0,1991.0,6.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,Francisco Rodríguez Araya,CHE,MF,Wolfsburg,de Bundesliga,19.0,1995.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,Gonzalo Rodríguez,ARG,DF,Fiorentina,it Serie A,31.0,1984.0,35.0,35.0,3140.0,34.9,4.0,0.0,4.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11
2312,Hugo Rodriguez,FRA,MF,Reims,fr Ligue 1,24.0,1991.0,3.0,2.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,James Rodríguez,COL,"MF,FW",Real Madrid,es La Liga,24.0,1991.0,26.0,17.0,1515.0,16.8,7.0,8.0,7.0,0.0,0.0,1.0,0.0,0.42,0.48,0.89,0.42,0.89
2315,Jay Rodriguez,GBR,"MF,FW",Southampton,eng Premier League,26.0,1989.0,12.0,3.0,351.0,3.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,Jonathan Rodríguez,URY,FW,La Coruña,es La Liga,22.0,1993.0,13.0,6.0,567.0,6.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,Juan Rodríguez,ESP,MF,Getafe,es La Liga,33.0,1982.0,32.0,30.0,2512.0,27.9,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.04,0.04,0.0,0.04
2318,Ricardo Rodríguez,CHE,DF,Wolfsburg,de Bundesliga,22.0,1992.0,24.0,23.0,2067.0,23.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,0.09,0.13,0.22,0.0,0.13
2319,Víctor Rodríguez,ESP,MF,Getafe,es La Liga,26.0,1989.0,33.0,26.0,2303.0,25.6,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.08,0.08,0.16,0.08,0.16
2320,Jack Rodwell,GBR,MF,Sunderland,eng Premier League,24.0,1991.0,22.0,9.0,1169.0,13.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.08,0.0,0.08,0.08,0.08
2321,Roger,BRA,MF,Ingolstadt 04,de Bundesliga,29.0,1985.0,29.0,28.0,2500.0,27.8,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.07,0.04,0.07
2322,Marcos Rojo,ARG,DF,Manchester Utd,eng Premier League,25.0,1990.0,16.0,15.0,1249.0,13.9,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07
2323,Diego Rolán,URY,"FW,MF",Bordeaux,fr Ligue 1,22.0,1993.0,31.0,22.0,2124.0,23.6,7.0,4.0,7.0,0.0,0.0,4.0,0.0,0.3,0.17,0.47,0.3,0.47
2324,Rolando,PRT,DF,Marseille,fr Ligue 1,29.0,1985.0,19.0,18.0,1631.0,18.1,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06
2325,Alessio Romagnoli,ITA,DF,Milan,it Serie A,20.0,1995.0,34.0,33.0,2944.0,32.7,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
2326,Simone Romagnoli,ITA,DF,Carpi,it Serie A,25.0,1990.0,30.0,30.0,2637.0,29.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Julien Romain,FRA,FW,Bastia,fr Ligue 1,19.0,1996.0,5.0,1.0,163.0,1.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,1.1
2328,Alaixys Romao,TGO,MF,Marseille,fr Ligue 1,31.0,1984.0,23.0,13.0,1251.0,13.9,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.07,0.07,0.14,0.07,0.14
2329,Sergio Romero,ARG,GK,Manchester Utd,eng Premier League,28.0,1987.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Oriol Romeu,ESP,MF,Southampton,eng Premier League,23.0,1991.0,29.0,17.0,1612.0,17.9,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06
2331,Rômulo,ITA,"DF,MF",Hellas Verona,it Serie A,28.0,1987.0,9.0,0.0,266.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34
2332,Cristiano Ronaldo,PRT,"FW,MF",Real Madrid,es La Liga,30.0,1985.0,36.0,36.0,3183.0,35.4,35.0,9.0,29.0,6.0,9.0,2.0,0.0,0.99,0.25,1.24,0.82,1.07
2333,Facundo Roncaglia,ARG,DF,Fiorentina,it Serie A,28.0,1987.0,30.0,26.0,2435.0,27.1,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04
2334,Salomón Rondón,VEN,FW,West Brom,eng Premier League,25.0,1989.0,34.0,30.0,2555.0,28.4,9.0,2.0,9.0,0.0,0.0,1.0,1.0,0.32,0.07,0.39,0.32,0.39
2335,Valentin Rongier,FRA,MF,Nantes,fr Ligue 1,20.0,1994.0,11.0,9.0,740.0,8.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.12,0.24,0.12,0.24
2336,Ronny,BRA,"DF,MF",Hertha BSC,de Bundesliga,29.0,1986.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,Marten de Roon,NLD,MF,Atalanta,it Serie A,24.0,1991.0,36.0,35.0,3089.0,34.3,1.0,2.0,1.0,0.0,0.0,10.0,1.0,0.03,0.06,0.09,0.03,0.09
2338,Wayne Rooney,GBR,"FW,MF",Manchester Utd,eng Premier League,29.0,1985.0,28.0,27.0,2406.0,26.7,8.0,6.0,7.0,1.0,1.0,4.0,0.0,0.3,0.22,0.52,0.26,0.49
2340,Roberto Rosales,VEN,DF,Málaga,es La Liga,26.0,1988.0,35.0,35.0,3070.0,34.1,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12
2341,Danny Rose,GBR,DF,Tottenham,eng Premier League,25.0,1990.0,24.0,24.0,2129.0,23.7,1.0,3.0,1.0,0.0,0.0,7.0,0.0,0.04,0.13,0.17,0.04,0.17
2342,Lindsay Rose,MUS,"DF,MF",Lorient,fr Ligue 1,23.0,1992.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,Lindsay Rose,MUS,DF,Lyon,fr Ligue 1,23.0,1992.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,Jan Rosenthal,DEU,"MF,FW",Darmstadt 98,de Bundesliga,29.0,1986.0,23.0,17.0,1412.0,15.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
2345,Aleandro Rosi,ITA,DF,Frosinone,it Serie A,28.0,1987.0,27.0,24.0,2175.0,24.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,Luca Rossettini,ITA,DF,Bologna,it Serie A,30.0,1985.0,29.0,28.0,2540.0,28.2,3.0,1.0,3.0,0.0,0.0,5.0,0.0,0.11,0.04,0.14,0.11,0.14
2347,Giuseppe Rossi,ITA,"FW,MF",Fiorentina,it Serie A,28.0,1987.0,11.0,4.0,373.0,4.1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,0.48
2348,Giuseppe Rossi,ITA,FW,Levante,es La Liga,28.0,1987.0,17.0,15.0,1153.0,12.8,6.0,3.0,5.0,1.0,1.0,1.0,0.0,0.47,0.23,0.7,0.39,0.62
2349,Jordan Rossiter,GBR,MF,Liverpool,eng Premier League,18.0,1997.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,Jérôme Roussillon,FRA,"DF,MF",Montpellier,fr Ligue 1,22.0,1993.0,33.0,31.0,2656.0,29.5,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.1,0.2
2351,Wayne Routledge,GBR,"MF,FW",Swansea City,eng Premier League,30.0,1985.0,28.0,22.0,1672.0,18.6,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.11,0.05,0.16,0.11,0.16
2352,Nolan Roux,FRA,FW,Saint-Étienne,fr Ligue 1,27.0,1988.0,29.0,21.0,1964.0,21.8,9.0,2.0,8.0,1.0,1.0,4.0,0.0,0.41,0.09,0.5,0.37,0.46
2353,Rubén,ESP,GK,Levante,es La Liga,31.0,1984.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,Declan Rudd,GBR,GK,Norwich City,eng Premier League,24.0,1991.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,John Ruddy,GBR,GK,Norwich City,eng Premier League,28.0,1986.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,Antonio Rüdiger,DEU,DF,Roma,it Serie A,22.0,1993.0,30.0,29.0,2635.0,29.3,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07
2357,Artjoms Rudņevs,LVA,FW,Hamburger SV,de Bundesliga,27.0,1988.0,11.0,6.0,599.0,6.7,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.3,0.15,0.45,0.3,0.45
2358,Sebastian Rudy,DEU,MF,Hoffenheim,de Bundesliga,25.0,1990.0,24.0,22.0,1791.0,19.9,2.0,1.0,2.0,0.0,0.0,8.0,1.0,0.1,0.05,0.15,0.1,0.15
2359,Stéphane Ruffier,FRA,GK,Saint-Étienne,fr Ligue 1,28.0,1986.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,Daniele Rugani,ITA,DF,Juventus,it Serie A,21.0,1994.0,17.0,11.0,1167.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,Mário Rui,PRT,DF,Empoli,it Serie A,24.0,1991.0,36.0,36.0,3240.0,36.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.06,0.06,0.0,0.06
2362,Fabián Ruiz Peña,ESP,MF,Betis,es La Liga,19.0,1996.0,12.0,6.0,429.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21
2363,Salva Ruiz,ESP,DF,Granada,es La Liga,20.0,1995.0,2.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2364,Víctor Ruiz,ESP,DF,Villarreal,es La Liga,26.0,1989.0,35.0,32.0,2991.0,33.2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,Antonio Rukavina,SRB,"DF,MF",Villarreal,es La Liga,31.0,1984.0,18.0,14.0,1349.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,Gerónimo Rulli,ARG,GK,Real Sociedad,es La Liga,23.0,1992.0,36.0,36.0,3191.0,35.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2368,Lukas Rupp,DEU,MF,Stuttgart,de Bundesliga,24.0,1991.0,29.0,24.0,2100.0,23.3,5.0,4.0,5.0,0.0,0.0,4.0,0.0,0.21,0.17,0.39,0.21,0.39
2369,Marco Russ,DEU,"DF,MF",Eint Frankfurt,de Bundesliga,29.0,1985.0,28.0,26.0,2350.0,26.1,3.0,2.0,3.0,0.0,0.0,9.0,0.0,0.11,0.08,0.19,0.11,0.19
2370,Adriano Russo,ITA,DF,Frosinone,it Serie A,28.0,1987.0,10.0,9.0,883.0,9.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1
2371,Mathew Ryan,AUS,GK,Valencia,es La Liga,23.0,1992.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,Youssouf Sabaly,SEN,DF,Nantes,fr Ligue 1,22.0,1993.0,28.0,28.0,2500.0,27.8,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.07,0.04,0.11,0.07,0.11
2373,Stefano Sabelli,ITA,"MF,DF",Carpi,it Serie A,22.0,1993.0,7.0,6.0,558.0,6.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16
2374,Umar Sadiq,NGA,"MF,FW",Roma,it Serie A,18.0,1997.0,6.0,2.0,189.0,2.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.95
2375,Bacary Sagna,FRA,DF,Manchester City,eng Premier League,32.0,1983.0,28.0,27.0,2448.0,27.2,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.11,0.11,0.0,0.11
2376,Nuri Şahin,TUR,MF,Dortmund,de Bundesliga,26.0,1988.0,9.0,6.0,505.0,5.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36,0.36,0.0,0.36
2377,Wesley Saïd,FRA,"FW,MF",Rennes,fr Ligue 1,20.0,1995.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,Jamel Saihi,TUN,MF,Montpellier,fr Ligue 1,28.0,1987.0,13.0,8.0,597.0,6.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,Marco Sailer,DEU,"FW,MF",Darmstadt 98,de Bundesliga,29.0,1985.0,14.0,3.0,438.0,4.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.21,0.21,0.41,0.21,0.41
2380,Allan Saint-Maximin,FRA,FW,Hannover 96,de Bundesliga,18.0,1997.0,16.0,1.0,442.0,4.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2
2381,Romain Saïss,MAR,"MF,DF",Angers,fr Ligue 1,25.0,1990.0,35.0,35.0,3102.0,34.5,2.0,1.0,2.0,0.0,0.0,12.0,0.0,0.06,0.03,0.09,0.06,0.09
2382,Henri Saivet,SEN,MF,Newcastle Utd,eng Premier League,24.0,1990.0,4.0,2.0,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
