,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2021,Erik Pieters,nl NED,DF,Amiens,Ligue 1,29.0,1988.0,14.0,928.0,59.0,256.0,464.0,221.0,4.0,928.0,15.0,7.0,46.7,8.0,53.3,333.0,1538.0,920.0,20.0,15.0,0.0,18.0,6.0,405.0,23.0
2022,Tomás Pina Isla,es ESP,MF,Alavés,La Liga,30.0,1987.0,26.0,1316.0,65.0,304.0,856.0,171.0,26.0,1316.0,16.0,10.0,62.5,6.0,37.5,644.0,2745.0,1146.0,12.0,11.0,1.0,28.0,18.0,736.0,14.0
2023,Andrea Pinamonti,it ITA,FW,Frosinone,Serie A,19.0,1999.0,18.1,612.0,16.0,58.0,288.0,269.0,73.0,612.0,28.0,15.0,53.6,13.0,46.4,334.0,1344.0,506.0,21.0,12.0,12.0,45.0,31.0,467.0,113.0
2024,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,28.0,1990.0,1.0,36.0,35.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,,20.0,114.0,83.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
2025,Virgile Pinson,fr FRA,MF,Reims,Ligue 1,22.0,1996.0,0.1,5.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,,0.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2026,Lenny Pintor,fr FRA,FW,Lyon,Ligue 1,17.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2028,Gerard Piqué,es ESP,DF,Barcelona,La Liga,31.0,1987.0,35.0,2737.0,325.0,1279.0,1395.0,87.0,28.0,2737.0,14.0,12.0,85.7,2.0,14.3,1660.0,9033.0,5679.0,32.0,28.0,2.0,17.0,11.0,1847.0,13.0
2029,Facundo Píriz,uy URU,"MF,FW",Montpellier,Ligue 1,28.0,1990.0,1.3,82.0,5.0,16.0,59.0,8.0,2.0,82.0,1.0,1.0,100.0,0.0,0.0,25.0,92.0,27.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0
2030,Fabio Pisacane,it ITA,DF,Cagliari,Serie A,32.0,1986.0,25.2,1432.0,167.0,730.0,645.0,59.0,17.0,1432.0,8.0,2.0,25.0,6.0,75.0,767.0,3917.0,1833.0,5.0,4.0,0.0,14.0,6.0,815.0,4.0
2031,Łukasz Piszczek,pl POL,DF,Dortmund,Bundesliga,33.0,1985.0,19.5,1586.0,80.0,405.0,897.0,292.0,29.0,1586.0,24.0,8.0,33.3,16.0,66.7,778.0,3930.0,2089.0,36.0,33.0,3.0,13.0,6.0,932.0,54.0
2032,Claudio Pizarro,pe PER,FW,Werder Bremen,Bundesliga,39.0,1978.0,7.7,372.0,9.0,36.0,160.0,180.0,43.0,372.0,14.0,7.0,50.0,7.0,50.0,198.0,1104.0,285.0,7.0,11.0,2.0,23.0,13.0,279.0,63.0
2033,Marko Pjaca,hr CRO,"FW,MF",Fiorentina,Serie A,23.0,1995.0,8.3,327.0,4.0,28.0,126.0,176.0,39.0,327.0,27.0,11.0,40.7,15.0,55.6,224.0,1531.0,707.0,27.0,13.0,13.0,22.0,13.0,250.0,68.0
2034,Miralem Pjanić,ba BIH,MF,Juventus,Serie A,28.0,1990.0,25.3,2280.0,43.0,385.0,1338.0,572.0,17.0,2280.0,16.0,11.0,68.8,5.0,31.3,1313.0,5572.0,2651.0,30.0,30.0,2.0,25.0,15.0,1615.0,19.0
2035,Carles Planas,es ESP,DF,Girona,La Liga,27.0,1991.0,4.7,270.0,13.0,78.0,137.0,58.0,3.0,270.0,3.0,1.0,33.3,2.0,66.7,130.0,619.0,387.0,7.0,4.0,0.0,3.0,0.0,159.0,31.0
2036,Óscar Plano,es ESP,"MF,FW",Valladolid,La Liga,27.0,1991.0,29.9,1181.0,31.0,177.0,562.0,462.0,63.0,1181.0,42.0,26.0,61.9,16.0,38.1,667.0,4398.0,1919.0,70.0,40.0,9.0,65.0,34.0,757.0,131.0
2037,Jaroslav Plašil,cz CZE,MF,Bordeaux,Ligue 1,36.0,1982.0,16.0,1054.0,30.0,210.0,676.0,178.0,8.0,1054.0,13.0,10.0,76.9,3.0,23.1,594.0,3144.0,1605.0,25.0,20.0,0.0,19.0,9.0,713.0,31.0
2038,Marvin Plattenhardt,de GER,DF,Hertha BSC,Bundesliga,26.0,1992.0,21.4,1299.0,55.0,296.0,671.0,343.0,8.0,1299.0,19.0,9.0,47.4,10.0,52.6,637.0,3261.0,1840.0,37.0,32.0,2.0,14.0,13.0,685.0,63.0
2039,Stiven Plaza,ec ECU,"FW,MF",Valladolid,La Liga,19.0,1999.0,0.4,8.0,0.0,1.0,3.0,4.0,0.0,8.0,0.0,0.0,,0.0,,8.0,28.0,9.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0
2040,Alassane Pléa,fr FRA,FW,M'Gladbach,Bundesliga,25.0,1993.0,27.8,943.0,17.0,79.0,387.0,482.0,124.0,943.0,43.0,23.0,53.5,20.0,46.5,578.0,3344.0,1578.0,65.0,27.0,29.0,79.0,53.0,735.0,214.0
2041,Luca Plogmann,de GER,GK,Werder Bremen,Bundesliga,18.0,2000.0,0.4,7.0,6.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,,0.0,,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,Morgan Poaty,cg CGO,MF,Montpellier,Ligue 1,21.0,1997.0,1.0,58.0,3.0,15.0,29.0,15.0,0.0,58.0,3.0,3.0,100.0,0.0,0.0,37.0,199.0,80.0,4.0,3.0,0.0,1.0,2.0,39.0,5.0
2043,Paul Pogba,fr FRA,MF,Manchester Utd,Premier League,25.0,1993.0,33.4,2535.0,48.0,307.0,1496.0,765.0,105.0,2525.0,92.0,60.0,65.2,32.0,34.8,1566.0,8359.0,4580.0,100.0,76.0,21.0,75.0,89.0,2087.0,205.0
2044,Denis-Will Poha,fr FRA,MF,Rennes,Ligue 1,21.0,1997.0,0.3,16.0,1.0,3.0,10.0,3.0,0.0,16.0,0.0,0.0,,0.0,,10.0,80.0,45.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0
2045,Andrea Poli,it ITA,MF,Bologna,Serie A,28.0,1989.0,21.5,1007.0,17.0,210.0,548.0,259.0,37.0,1007.0,20.0,10.0,50.0,10.0,50.0,586.0,2498.0,1164.0,28.0,19.0,7.0,30.0,22.0,629.0,37.0
2046,Matteo Politano,it ITA,FW,Inter,Serie A,24.0,1993.0,28.3,1775.0,11.0,127.0,587.0,1083.0,92.0,1775.0,84.0,47.0,56.0,37.0,44.0,1142.0,8385.0,4278.0,141.0,103.0,33.0,49.0,33.0,1323.0,303.0
2047,Pierre-Yves Polomat,fr FRA,DF,Saint-Étienne,Ligue 1,24.0,1993.0,10.6,673.0,15.0,182.0,306.0,192.0,11.0,673.0,20.0,8.0,40.0,12.0,60.0,275.0,1263.0,768.0,27.0,8.0,5.0,10.0,10.0,390.0,65.0
2048,Giacomo Poluzzi,it ITA,GK,SPAL,Serie A,30.0,1988.0,0.1,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2049,Pere Pons,es ESP,MF,Girona,La Liga,25.0,1993.0,31.0,1557.0,56.0,324.0,974.0,283.0,24.0,1557.0,53.0,27.0,50.9,26.0,49.1,740.0,4155.0,2061.0,46.0,41.0,8.0,45.0,38.0,945.0,57.0
2050,Pedro Porro,es ESP,DF,Girona,La Liga,18.0,1999.0,24.6,1554.0,63.0,435.0,671.0,472.0,26.0,1554.0,58.0,30.0,51.7,28.0,48.3,790.0,4724.0,2842.0,82.0,65.0,7.0,52.0,18.0,798.0,145.0
2051,Manolo Portanova,it ITA,MF,Juventus,Serie A,18.0,2000.0,0.4,20.0,1.0,4.0,14.0,3.0,1.0,20.0,2.0,1.0,50.0,1.0,50.0,9.0,29.0,12.0,1.0,1.0,0.0,1.0,1.0,10.0,2.0
2052,Francisco Portillo,es ESP,MF,Getafe,La Liga,28.0,1990.0,22.2,1016.0,7.0,114.0,483.0,429.0,29.0,1016.0,73.0,39.0,53.4,34.0,46.6,664.0,3454.0,1473.0,34.0,44.0,5.0,45.0,48.0,728.0,97.0
2054,Portu,es ESP,"FW,MF",Girona,La Liga,26.0,1992.0,31.3,996.0,4.0,76.0,377.0,558.0,133.0,995.0,70.0,32.0,45.7,38.0,54.3,685.0,4329.0,2206.0,98.0,64.0,27.0,66.0,64.0,761.0,269.0
2055,Stefan Posch,at AUT,DF,Hoffenheim,Bundesliga,21.0,1997.0,15.6,1179.0,92.0,452.0,679.0,52.0,10.0,1179.0,1.0,1.0,100.0,0.0,0.0,719.0,3591.0,2098.0,17.0,13.0,0.0,5.0,4.0,812.0,2.0
2056,Sergio Postigo,es ESP,DF,Levante,La Liga,29.0,1988.0,16.1,658.0,114.0,338.0,298.0,28.0,19.0,658.0,2.0,0.0,0.0,2.0,100.0,285.0,1668.0,1064.0,9.0,3.0,0.0,6.0,2.0,318.0,3.0
2057,Yussuf Poulsen,dk DEN,FW,RB Leipzig,Bundesliga,24.0,1994.0,27.2,1171.0,31.0,78.0,588.0,520.0,121.0,1171.0,58.0,24.0,41.4,34.0,58.6,588.0,2943.0,1215.0,52.0,38.0,17.0,97.0,63.0,945.0,254.0
2058,Maxime Poundjé,fr FRA,DF,Bordeaux,Ligue 1,25.0,1992.0,28.2,1735.0,67.0,474.0,857.0,413.0,9.0,1735.0,28.0,15.0,53.6,13.0,46.4,874.0,5155.0,3128.0,93.0,62.0,4.0,29.0,11.0,970.0,107.0
2059,Gaëtan Poussin,fr FRA,GK,Bordeaux,Ligue 1,19.0,1999.0,1.0,36.0,28.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,,8.0,69.0,49.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2060,José Pozo,es ESP,MF,Rayo Vallecano,La Liga,22.0,1996.0,18.0,912.0,10.0,106.0,485.0,345.0,32.0,912.0,86.0,63.0,73.3,23.0,26.7,680.0,4703.0,2491.0,68.0,52.0,9.0,51.0,48.0,738.0,95.0
2061,Dennis Praet,be BEL,MF,Sampdoria,Serie A,24.0,1994.0,32.1,2183.0,62.0,372.0,1142.0,692.0,67.0,2183.0,63.0,38.0,60.3,25.0,39.7,1244.0,6168.0,3026.0,70.0,56.0,9.0,42.0,49.0,1569.0,189.0
2062,Sanjin Prcić,ba BIH,MF,Levante,La Liga,24.0,1993.0,5.9,354.0,20.0,95.0,213.0,49.0,0.0,354.0,2.0,2.0,100.0,0.0,0.0,132.0,791.0,402.0,5.0,7.0,0.0,4.0,3.0,200.0,3.0
2063,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,24.0,1993.0,11.7,854.0,22.0,161.0,541.0,162.0,5.0,854.0,15.0,12.0,80.0,3.0,20.0,524.0,2691.0,1477.0,19.0,15.0,1.0,9.0,7.0,582.0,11.0
2064,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,Ligue 1,27.0,1991.0,14.1,754.0,19.0,107.0,342.0,321.0,43.0,754.0,58.0,22.0,37.9,36.0,62.1,448.0,3128.0,1471.0,58.0,37.0,12.0,57.0,30.0,493.0,115.0
2065,Edgar Prib,de GER,MF,Hannover 96,Bundesliga,28.0,1989.0,2.2,133.0,1.0,10.0,67.0,60.0,4.0,133.0,4.0,4.0,100.0,0.0,0.0,67.0,478.0,297.0,9.0,4.0,0.0,3.0,1.0,79.0,8.0
2066,Alex Pritchard,eng ENG,"MF,FW",Huddersfield,Premier League,25.0,1993.0,23.1,1261.0,8.0,101.0,571.0,604.0,71.0,1261.0,59.0,29.0,49.2,30.0,50.8,752.0,3778.0,1628.0,72.0,52.0,20.0,69.0,51.0,895.0,164.0
2067,Sebastian Prödl,at AUT,DF,Watford,Premier League,31.0,1987.0,0.1,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,,0.0,,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2068,Quincy Promes,nl NED,"FW,DF",Sevilla,La Liga,26.0,1992.0,17.6,1151.0,27.0,256.0,434.0,478.0,66.0,1151.0,48.0,28.0,58.3,20.0,41.7,641.0,3836.0,2336.0,82.0,45.0,25.0,38.0,15.0,707.0,143.0
2069,Davy Pröpper,nl NED,MF,Brighton,Premier League,26.0,1991.0,28.3,1529.0,46.0,280.0,990.0,273.0,28.0,1529.0,49.0,29.0,59.2,20.0,40.8,851.0,4236.0,1834.0,28.0,23.0,1.0,46.0,25.0,955.0,58.0
2070,Silvio Proto,be BEL,GK,Lazio,Serie A,35.0,1983.0,2.0,72.0,67.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,,0.0,,28.0,120.0,80.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2071,Ivan Provedel,it ITA,GK,Empoli,Serie A,24.0,1994.0,16.0,530.0,501.0,529.0,1.0,0.0,0.0,530.0,0.0,0.0,,0.0,,239.0,1670.0,1267.0,0.0,0.0,0.0,1.0,0.0,153.0,0.0
2072,Javi Puado,es ESP,"FW,MF",Espanyol,La Liga,20.0,1998.0,4.0,148.0,8.0,35.0,49.0,67.0,16.0,148.0,10.0,6.0,60.0,4.0,40.0,89.0,757.0,398.0,15.0,9.0,6.0,16.0,10.0,94.0,35.0
2073,Manuel Pucciarelli,it ITA,FW,Chievo,Serie A,27.0,1991.0,3.4,128.0,1.0,14.0,72.0,45.0,1.0,128.0,4.0,3.0,75.0,1.0,25.0,87.0,433.0,158.0,4.0,0.0,0.0,7.0,9.0,88.0,9.0
2074,Riqui Puig,es ESP,MF,Barcelona,La Liga,18.0,1999.0,1.7,126.0,2.0,10.0,90.0,26.0,0.0,126.0,2.0,0.0,0.0,2.0,100.0,91.0,546.0,241.0,5.0,2.0,0.0,0.0,4.0,107.0,8.0
2075,Erick Pulgar,cl CHI,MF,Bologna,Serie A,24.0,1994.0,26.2,1896.0,95.0,401.0,1097.0,428.0,12.0,1891.0,16.0,12.0,75.0,4.0,25.0,849.0,3984.0,2043.0,16.0,30.0,3.0,34.0,20.0,993.0,19.0
2076,Jorge Pulido,es ESP,DF,Huesca,La Liga,27.0,1991.0,30.9,1448.0,177.0,666.0,629.0,168.0,38.0,1448.0,11.0,5.0,45.5,6.0,54.5,530.0,2853.0,1448.0,19.0,18.0,2.0,15.0,9.0,626.0,47.0
2077,Christian Pulisic,us USA,FW,Dortmund,Bundesliga,19.0,1998.0,10.4,729.0,11.0,65.0,323.0,354.0,69.0,729.0,81.0,42.0,51.9,39.0,48.1,502.0,3555.0,1945.0,66.0,52.0,27.0,39.0,43.0,574.0,109.0
2078,Jason Puncheon,eng ENG,MF,Crystal Palace,Premier League,32.0,1986.0,0.1,14.0,0.0,3.0,8.0,3.0,0.0,14.0,0.0,0.0,,0.0,,5.0,33.0,10.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0
2080,Jason Puncheon,eng ENG,MF,Huddersfield,Premier League,32.0,1986.0,4.2,265.0,5.0,32.0,142.0,93.0,3.0,265.0,7.0,5.0,71.4,2.0,28.6,151.0,887.0,321.0,6.0,15.0,1.0,12.0,12.0,167.0,17.0
2081,Ignacio Pussetto,ar ARG,"FW,MF",Udinese,Serie A,22.0,1995.0,24.2,1130.0,40.0,164.0,526.0,475.0,101.0,1130.0,94.0,47.0,50.0,46.0,48.9,618.0,4108.0,2132.0,75.0,49.0,20.0,87.0,46.0,734.0,165.0
2082,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,35.0,1983.0,35.5,1298.0,21.0,92.0,533.0,683.0,177.0,1288.0,36.0,19.0,52.8,17.0,47.2,770.0,3224.0,761.0,24.0,17.0,11.0,91.0,50.0,976.0,298.0
2083,Robin Quaison,se SWE,"FW,MF",Mainz 05,Bundesliga,24.0,1993.0,24.4,663.0,6.0,37.0,299.0,340.0,76.0,663.0,48.0,22.0,45.8,26.0,54.2,472.0,2691.0,1033.0,36.0,35.0,15.0,38.0,58.0,512.0,122.0
2084,Collin Quaner,de GER,FW,Huddersfield,Premier League,27.0,1991.0,0.4,19.0,0.0,1.0,4.0,14.0,0.0,19.0,1.0,1.0,100.0,0.0,0.0,13.0,74.0,21.0,0.0,1.0,0.0,2.0,2.0,18.0,2.0
2085,Domingos Quina,pt POR,MF,Watford,Premier League,18.0,1999.0,3.8,272.0,5.0,33.0,190.0,50.0,4.0,272.0,11.0,5.0,45.5,6.0,54.5,196.0,1000.0,423.0,8.0,5.0,2.0,7.0,5.0,198.0,6.0
2086,Xavi Quintillà,es ESP,DF,Villarreal,La Liga,21.0,1996.0,7.0,432.0,20.0,144.0,185.0,105.0,5.0,432.0,1.0,0.0,0.0,1.0,100.0,187.0,828.0,518.0,12.0,13.0,2.0,2.0,0.0,242.0,18.0
2087,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,22.0,1995.0,2.1,132.0,1.0,19.0,63.0,52.0,4.0,132.0,4.0,1.0,25.0,3.0,75.0,78.0,400.0,134.0,4.0,2.0,1.0,4.0,7.0,88.0,15.0
2088,Adrien Rabiot,fr FRA,MF,Paris S-G,Ligue 1,23.0,1995.0,11.8,1172.0,31.0,202.0,788.0,197.0,9.0,1172.0,22.0,15.0,68.2,7.0,31.8,868.0,5360.0,3170.0,47.0,33.0,2.0,14.0,9.0,935.0,24.0
2089,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,Ligue 1,22.0,1996.0,7.6,276.0,3.0,30.0,101.0,154.0,33.0,276.0,25.0,11.0,44.0,14.0,56.0,188.0,1551.0,789.0,28.0,22.0,14.0,24.0,12.0,201.0,65.0
2090,Ivan Radovanović,rs SRB,MF,Genoa,Serie A,29.0,1988.0,14.2,814.0,33.0,169.0,531.0,119.0,3.0,814.0,7.0,6.0,85.7,1.0,14.3,413.0,2140.0,1137.0,11.0,17.0,0.0,5.0,3.0,463.0,2.0
2091,Ivan Radovanović,rs SRB,MF,Chievo,Serie A,29.0,1988.0,19.0,1186.0,49.0,303.0,784.0,110.0,2.0,1186.0,7.0,7.0,100.0,0.0,0.0,631.0,2891.0,1531.0,11.0,16.0,0.0,11.0,7.0,785.0,2.0
2092,Ionuț Radu,ro ROU,GK,Genoa,Serie A,21.0,1997.0,33.0,1033.0,848.0,1029.0,4.0,0.0,0.0,1033.0,3.0,3.0,100.0,0.0,0.0,439.0,3270.0,2566.0,0.0,0.0,0.0,1.0,0.0,303.0,0.0
2093,Ștefan Radu,ro ROU,DF,Lazio,Serie A,31.0,1986.0,24.9,1561.0,93.0,514.0,852.0,209.0,16.0,1561.0,8.0,7.0,87.5,1.0,12.5,829.0,4770.0,3112.0,44.0,33.0,3.0,21.0,13.0,963.0,29.0
2094,Rafael,br BRA,DF,Lyon,Ligue 1,28.0,1990.0,11.4,871.0,37.0,208.0,462.0,210.0,9.0,871.0,20.0,11.0,55.0,9.0,45.0,479.0,2847.0,1767.0,48.0,30.0,4.0,16.0,15.0,527.0,63.0
2095,Raffael,br BRA,FW,M'Gladbach,Bundesliga,33.0,1985.0,6.0,278.0,0.0,16.0,120.0,144.0,27.0,278.0,15.0,10.0,66.7,5.0,33.3,155.0,994.0,450.0,16.0,15.0,6.0,18.0,17.0,219.0,39.0
2096,Rafinha,br BRA,"FW,MF",Barcelona,La Liga,25.0,1993.0,2.5,174.0,4.0,20.0,92.0,64.0,3.0,174.0,0.0,0.0,,0.0,,124.0,654.0,268.0,5.0,7.0,1.0,8.0,7.0,145.0,13.0
2097,Rafinha,br BRA,DF,Bayern Munich,Bundesliga,32.0,1985.0,10.0,955.0,18.0,207.0,525.0,224.0,6.0,955.0,10.0,5.0,50.0,5.0,50.0,541.0,2262.0,1307.0,17.0,31.0,1.0,8.0,6.0,704.0,50.0
2098,Andrea Raggi,it ITA,DF,Monaco,Ligue 1,34.0,1984.0,5.5,279.0,14.0,96.0,147.0,39.0,2.0,279.0,0.0,0.0,,0.0,,146.0,608.0,373.0,4.0,3.0,0.0,2.0,2.0,165.0,14.0
2099,Baba Rahman,gh GHA,DF,Reims,Ligue 1,24.0,1994.0,10.7,711.0,40.0,243.0,358.0,118.0,8.0,711.0,26.0,13.0,50.0,13.0,50.0,344.0,1971.0,1145.0,23.0,11.0,4.0,15.0,8.0,375.0,21.0
2100,Baba Rahman,gh GHA,DF,Schalke 04,Bundesliga,24.0,1994.0,1.8,115.0,2.0,16.0,66.0,33.0,2.0,115.0,4.0,1.0,25.0,3.0,75.0,58.0,510.0,325.0,10.0,11.0,1.0,1.0,3.0,62.0,3.0
2101,Ivan Rakitić,hr CRO,MF,Barcelona,La Liga,30.0,1988.0,29.4,2845.0,66.0,503.0,1775.0,587.0,28.0,2845.0,30.0,19.0,63.3,11.0,36.7,1902.0,8558.0,4640.0,56.0,70.0,6.0,25.0,23.0,2306.0,71.0
2102,Joe Ralls,eng ENG,MF,Cardiff City,Premier League,24.0,1993.0,21.8,1055.0,35.0,202.0,583.0,279.0,18.0,1054.0,6.0,5.0,83.3,1.0,16.7,417.0,1968.0,1027.0,20.0,16.0,3.0,19.0,14.0,491.0,18.0
2103,Jonás Ramalho,es ESP,DF,Girona,La Liga,25.0,1993.0,18.0,983.0,102.0,455.0,405.0,130.0,11.0,983.0,11.0,4.0,36.4,7.0,63.6,519.0,2634.0,1569.0,30.0,21.0,2.0,11.0,8.0,612.0,36.0
2104,Benito Raman,be BEL,"MF,FW",Düsseldorf,Bundesliga,23.0,1994.0,18.7,750.0,15.0,120.0,305.0,346.0,70.0,750.0,83.0,37.0,44.6,46.0,55.4,473.0,3386.0,1749.0,69.0,37.0,28.0,58.0,26.0,468.0,145.0
2106,Adil Rami,fr FRA,DF,Marseille,Ligue 1,32.0,1985.0,15.7,982.0,80.0,505.0,448.0,36.0,21.0,982.0,5.0,4.0,80.0,1.0,20.0,615.0,3080.0,1691.0,11.0,2.0,0.0,6.0,2.0,628.0,6.0
2107,Gastón Ramírez,uy URU,MF,Sampdoria,Serie A,27.0,1990.0,17.5,1097.0,35.0,150.0,508.0,446.0,45.0,1097.0,27.0,18.0,66.7,9.0,33.3,623.0,2916.0,1131.0,24.0,27.0,7.0,36.0,49.0,798.0,96.0
2108,Sandro Ramírez,es ESP,"FW,MF",Real Sociedad,La Liga,23.0,1995.0,11.7,556.0,9.0,58.0,225.0,287.0,57.0,556.0,32.0,12.0,37.5,20.0,62.5,298.0,1862.0,849.0,30.0,25.0,12.0,35.0,13.0,364.0,89.0
2109,Iván Ramis,es ESP,DF,Eibar,La Liga,33.0,1984.0,18.6,965.0,73.0,365.0,575.0,35.0,21.0,965.0,4.0,4.0,100.0,0.0,0.0,457.0,2584.0,1378.0,10.0,6.0,0.0,5.0,0.0,500.0,1.0
2110,Chris Ramos,es ESP,FW,Valladolid,La Liga,21.0,1997.0,0.7,18.0,1.0,2.0,4.0,12.0,2.0,18.0,1.0,0.0,0.0,1.0,100.0,6.0,19.0,0.0,0.0,0.0,1.0,4.0,0.0,15.0,1.0
2111,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,32.0,1986.0,27.5,2188.0,171.0,979.0,1111.0,115.0,43.0,2183.0,5.0,3.0,60.0,2.0,40.0,1339.0,7181.0,4152.0,27.0,22.0,2.0,10.0,2.0,1583.0,7.0
2112,Aaron Ramsey,wls WAL,MF,Arsenal,Premier League,27.0,1990.0,14.8,972.0,9.0,113.0,488.0,379.0,72.0,972.0,23.0,12.0,52.2,11.0,47.8,574.0,3368.0,1688.0,47.0,42.0,6.0,35.0,27.0,768.0,133.0
2113,Kayne Ramsey,eng ENG,DF,Southampton,Premier League,17.0,2000.0,1.0,29.0,6.0,20.0,9.0,0.0,0.0,29.0,0.0,0.0,,0.0,,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2114,Andrea Ranocchia,it ITA,"DF,FW",Inter,Serie A,30.0,1988.0,0.7,40.0,2.0,13.0,21.0,6.0,3.0,40.0,0.0,0.0,,0.0,,17.0,72.0,51.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0
2115,Marcus Rashford,eng ENG,FW,Manchester Utd,Premier League,20.0,1997.0,25.9,1094.0,22.0,80.0,412.0,617.0,139.0,1094.0,87.0,42.0,48.3,44.0,50.6,626.0,3933.0,1887.0,74.0,57.0,40.0,81.0,46.0,836.0,225.0
2116,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,Bundesliga,22.0,1996.0,17.2,768.0,8.0,56.0,221.0,504.0,81.0,767.0,75.0,33.0,44.0,42.0,56.0,499.0,3752.0,1883.0,87.0,38.0,35.0,47.0,35.0,544.0,186.0
2117,Jacob Rasmussen,dk DEN,"DF,MF",Empoli,Serie A,21.0,1997.0,11.3,777.0,75.0,383.0,363.0,34.0,7.0,777.0,3.0,3.0,100.0,0.0,0.0,394.0,1710.0,1086.0,9.0,2.0,0.0,5.0,1.0,486.0,5.0
2118,Giacomo Raspadori,it ITA,DF,Sassuolo,Serie A,18.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,Yoric Ravet,fr FRA,"FW,MF",Freiburg,Bundesliga,28.0,1989.0,0.8,47.0,1.0,7.0,16.0,24.0,4.0,47.0,2.0,1.0,50.0,1.0,50.0,16.0,90.0,30.0,1.0,2.0,1.0,7.0,0.0,22.0,5.0
2120,Tim Ream,us USA,DF,Fulham,Premier League,30.0,1987.0,22.7,1235.0,119.0,527.0,694.0,19.0,1.0,1235.0,6.0,6.0,100.0,0.0,0.0,498.0,2580.0,1632.0,13.0,1.0,0.0,5.0,5.0,762.0,1.0
2121,Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,Bundesliga,24.0,1993.0,22.0,854.0,4.0,30.0,317.0,524.0,108.0,854.0,93.0,47.0,50.5,46.0,49.5,524.0,3782.0,1756.0,88.0,49.0,37.0,75.0,76.0,658.0,193.0
2122,Pedro Rebocho,pt POR,DF,Guingamp,Ligue 1,23.0,1995.0,36.0,2429.0,104.0,654.0,1127.0,682.0,17.0,2429.0,30.0,22.0,73.3,8.0,26.7,982.0,6067.0,3411.0,74.0,64.0,6.0,34.0,30.0,1195.0,129.0
2123,Arkadiusz Reca,pl POL,DF,Atalanta,Serie A,23.0,1995.0,0.5,41.0,0.0,8.0,12.0,21.0,2.0,41.0,4.0,2.0,50.0,2.0,50.0,26.0,145.0,62.0,1.0,1.0,0.0,1.0,0.0,27.0,5.0
2124,Recio,es ESP,MF,Leganés,La Liga,27.0,1991.0,14.3,774.0,20.0,144.0,506.0,129.0,5.0,774.0,15.0,10.0,66.7,5.0,33.3,475.0,2290.0,892.0,21.0,15.0,3.0,11.0,9.0,500.0,19.0
2125,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,24.0,1994.0,36.3,1687.0,21.0,173.0,648.0,904.0,137.0,1687.0,166.0,91.0,54.8,75.0,45.2,1046.0,8148.0,4271.0,174.0,99.0,68.0,85.0,81.0,1202.0,301.0
