,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
138,Roberto Olabe del Arco,es ESP,MF,Atlético Madrid,La Liga,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
139,Carlens Arcus,ht HAI,DF,Lille,Ligue 1,20.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,
140,Markel Areitio,es ESP,GK,Eibar,La Liga,19.0,1996.0,1.0,46.0,46.0,1.3,0.5,0.0,,0.0,1.0,46.0,10.0,1.0,1.0,0.0,1.0,1.96,1.85
141,Alphonse Areola,fr FRA,GK,Paris S-G,Ligue 1,23.0,1993.0,15.0,1297.0,86.0,37.9,14.4,14.0,,14.0,1.0,,20.0,2.0,27.0,14.0,13.0,0.9,-0.92
142,Scott Arfield,ca CAN,MF,Burnley,Premier League,27.0,1988.0,31.0,2102.0,68.0,61.5,23.4,23.0,,10.0,8.0,,3.0,1.06,21.0,36.0,-15.0,-0.64,-0.57
143,Fernando Aristeguieta,ve VEN,FW,Nantes,Ligue 1,24.0,1992.0,5.0,52.0,10.0,1.5,0.6,0.0,,0.0,5.0,,10.0,0.2,0.0,1.0,-1.0,-1.73,-1.38
144,Giedrius Arlauskis,lt LTU,GK,Watford,Premier League,28.0,1987.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,
145,Sylvain Armand,fr FRA,DF,Rennes,Ligue 1,35.0,1980.0,1.0,66.0,66.0,1.9,0.7,0.0,,0.0,1.0,,5.0,3.0,2.0,1.0,1.0,1.36,1.55
146,Panos Armenakas,au AUS,MF,Udinese,Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
147,Pablo Armero,co COL,DF,Udinese,Serie A,29.0,1986.0,2.0,180.0,90.0,5.3,2.0,2.0,,2.0,0.0,,5.0,1.5,2.0,2.0,0.0,0.0,0.25
148,Marko Arnautović,at AUT,"MF,FW",Stoke City,Premier League,27.0,1989.0,32.0,2714.0,85.0,79.4,30.2,32.0,,20.0,0.0,,0.0,1.19,33.0,43.0,-10.0,-0.33,0.31
149,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,22.0,1994.0,32.0,2423.0,76.0,79.2,26.9,28.0,,23.0,4.0,,0.0,1.06,28.0,41.0,-13.0,-0.48,0.22
150,Davide Arras,it ITA,FW,Cagliari,Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
151,Alejandro Arribas,es ESP,DF,La Coruña,La Liga,27.0,1989.0,23.0,1910.0,83.0,55.8,21.2,20.0,90.0,20.0,3.0,37.0,13.0,0.91,21.0,31.0,-10.0,-0.47,0.01
152,Sergio Arribas,es ESP,MF,Leganés,La Liga,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
153,Kepa Arrizabalaga,es ESP,GK,Athletic Club,La Liga,21.0,1994.0,23.0,2015.0,88.0,58.9,22.4,23.0,88.0,22.0,0.0,,2.0,1.96,36.0,22.0,14.0,0.63,0.88
154,Harry Arter,ie IRL,MF,Bournemouth,Premier League,26.0,1989.0,35.0,2957.0,84.0,86.5,32.9,33.0,,28.0,2.0,,1.0,1.17,49.0,61.0,-12.0,-0.37,-0.37
156,Aythami Artiles,es ESP,DF,Las Palmas,La Liga,30.0,1986.0,11.0,835.0,76.0,24.4,9.3,8.0,87.0,5.0,3.0,47.0,8.0,0.42,8.0,21.0,-13.0,-1.4,-1.12
157,Kwadwo Asamoah,gh GHA,"DF,MF",Juventus,Serie A,27.0,1988.0,18.0,1472.0,82.0,43.0,16.4,16.0,,16.0,2.0,,16.0,2.44,33.0,11.0,22.0,1.35,0.05
158,Carlos Ascues,pe PER,"DF,MF",Wolfsburg,Bundesliga,24.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
159,Raúl Asencio,es ESP,FW,Genoa,Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
160,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,27.0,1989.0,24.0,2104.0,88.0,61.5,23.4,24.0,88.0,23.0,0.0,,0.0,1.63,30.0,15.0,15.0,0.64,0.09
161,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,20.0,1996.0,23.0,1082.0,47.0,31.6,12.0,11.0,77.0,5.0,12.0,20.0,10.0,2.61,37.0,15.0,22.0,1.83,0.17
162,Joel Asoro,se SWE,FW,Sunderland,Premier League,17.0,1999.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,,8.0,0.0,0.0,0.0,0.0,0.0,1.06
163,Iago Aspas,es ESP,"FW,MF",Celta Vigo,La Liga,28.0,1987.0,32.0,2315.0,72.0,67.7,25.7,25.0,86.0,15.0,7.0,24.0,3.0,1.22,44.0,44.0,0.0,0.0,1.3
164,Benoît Assou-Ekotto,cm CMR,DF,Metz,Ligue 1,32.0,1984.0,18.0,1479.0,82.0,43.2,16.4,16.0,,14.0,2.0,,7.0,1.44,18.0,25.0,-7.0,-0.43,0.78
165,Davide Astori,it ITA,DF,Fiorentina,Serie A,29.0,1987.0,33.0,2967.0,90.0,86.8,33.0,33.0,,32.0,0.0,,0.0,1.64,56.0,47.0,9.0,0.27,0.87
166,Barış Atik,de GER,"FW,MF",Hoffenheim,Bundesliga,21.0,1995.0,3.0,70.0,23.0,2.3,0.8,0.0,,0.0,3.0,,3.0,1.67,2.0,1.0,1.0,1.29,0.5
167,Omer Atzili,il ISR,MF,Granada,La Liga,23.0,1993.0,9.0,317.0,35.0,9.3,3.5,3.0,68.0,0.0,6.0,19.0,7.0,0.44,3.0,8.0,-5.0,-1.42,-0.06
168,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,Bundesliga,27.0,1989.0,32.0,2779.0,87.0,90.8,30.9,31.0,,26.0,1.0,,1.0,1.81,61.0,35.0,26.0,0.84,-1.08
169,Emil Audero,it ITA,GK,Juventus,Serie A,19.0,1997.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,37.0,3.0,2.0,1.0,1.0,1.0,-0.32
170,Jean-Kévin Augustin,fr FRA,FW,Paris S-G,Ligue 1,19.0,1997.0,10.0,196.0,20.0,5.7,2.2,1.0,,0.0,9.0,,6.0,2.1,4.0,0.0,4.0,1.84,0.39
171,Benjamin Aulagnier,fr FRA,FW,Saint-Étienne,Ligue 1,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
172,Serge Aurier,ci CIV,DF,Paris S-G,Ligue 1,23.0,1992.0,22.0,1829.0,83.0,53.5,20.3,21.0,,19.0,1.0,,7.0,1.95,34.0,17.0,17.0,0.84,-1.37
173,Charlie Austin,eng ENG,FW,Southampton,Premier League,27.0,1989.0,15.0,934.0,62.0,27.3,10.4,11.0,,2.0,4.0,,2.0,1.33,9.0,8.0,1.0,0.1,0.39
174,Donis Avdijaj,xk KVX,MF,Schalke 04,Bundesliga,19.0,1996.0,9.0,298.0,33.0,9.7,3.3,2.0,,0.0,7.0,,4.0,0.67,4.0,4.0,0.0,0.0,-0.16
175,Danilo Avelar,br BRA,DF,Torino,Serie A,27.0,1989.0,3.0,262.0,87.0,7.7,2.9,3.0,,2.0,0.0,,6.0,1.33,5.0,4.0,1.0,0.34,0.23
176,Durel Avounou,cg CGO,MF,Caen,Ligue 1,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
177,Daniel Ayala,es ESP,DF,Middlesbrough,Premier League,25.0,1990.0,14.0,918.0,66.0,26.8,10.2,11.0,,9.0,3.0,,7.0,0.64,6.0,16.0,-10.0,-0.98,-0.4
178,André Ayew,gh GHA,"MF,FW",West Ham,Premier League,26.0,1989.0,25.0,1438.0,58.0,42.0,16.0,16.0,,5.0,9.0,,0.0,1.0,19.0,25.0,-6.0,-0.38,0.12
179,Jordan Ayew,gh GHA,"FW,MF",Swansea City,Premier League,24.0,1991.0,14.0,866.0,62.0,25.3,9.6,9.0,,6.0,5.0,,0.0,1.43,11.0,7.0,4.0,0.42,1.44
180,César Azpilicueta,es ESP,DF,Chelsea,Premier League,26.0,1989.0,38.0,3420.0,90.0,100.0,38.0,38.0,,38.0,0.0,,0.0,2.45,85.0,33.0,52.0,1.37,
182,Ismail Azzaoui,be BEL,FW,Wolfsburg,Bundesliga,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
183,Florian Baak,de GER,DF,Hertha BSC,Bundesliga,17.0,1999.0,2.0,15.0,8.0,0.5,0.2,0.0,,0.0,2.0,,1.0,1.5,0.0,0.0,0.0,0.0,0.12
184,Ludovic Baal,gf GUF,"DF,MF",Rennes,Ligue 1,30.0,1986.0,33.0,2880.0,87.0,84.2,32.0,33.0,,30.0,0.0,,0.0,1.36,29.0,33.0,-4.0,-0.12,0.21
185,Mame Baba Thiam,sn SEN,FW,Empoli,Serie A,23.0,1992.0,15.0,876.0,58.0,25.6,9.7,9.0,,5.0,6.0,,4.0,0.87,13.0,22.0,-9.0,-0.92,-0.11
186,Khouma Babacar,sn SEN,FW,Fiorentina,Serie A,23.0,1993.0,22.0,1326.0,60.0,38.8,14.7,13.0,,9.0,9.0,,14.0,1.59,30.0,25.0,5.0,0.34,0.3
187,Ryan Babel,nl NED,"MF,FW",La Coruña,La Liga,29.0,1986.0,11.0,562.0,51.0,16.4,6.2,5.0,84.0,2.0,6.0,24.0,0.0,1.0,14.0,9.0,5.0,0.8,1.52
188,Jean-Sylvain Babin,mq MTQ,DF,Sporting Gijón,La Liga,29.0,1986.0,22.0,1713.0,78.0,50.1,19.0,20.0,82.0,16.0,2.0,38.0,6.0,0.86,21.0,29.0,-8.0,-0.42,0.74
189,Carlos Bacca,co COL,FW,Milan,Serie A,29.0,1986.0,32.0,2112.0,66.0,61.8,23.5,26.0,,6.0,6.0,,2.0,1.66,39.0,25.0,14.0,0.6,0.73
190,Milan Badelj,hr CRO,MF,Fiorentina,Serie A,27.0,1989.0,33.0,2508.0,76.0,73.3,27.9,29.0,,19.0,4.0,,3.0,1.61,41.0,37.0,4.0,0.14,-0.05
191,Loic Badiashile,fr FRA,GK,Monaco,Ligue 1,18.0,1998.0,1.0,45.0,45.0,1.3,0.5,0.0,,0.0,1.0,,4.0,3.0,2.0,2.0,0.0,0.0,-2.03
192,Tobias Badila,cg CGO,DF,Nancy,Ligue 1,23.0,1993.0,26.0,2252.0,87.0,65.8,25.0,24.0,,23.0,2.0,,2.0,1.08,18.0,31.0,-13.0,-0.52,0.25
193,Holger Badstuber,de GER,DF,Schalke 04,Bundesliga,27.0,1989.0,10.0,862.0,86.0,28.2,9.6,10.0,,8.0,0.0,,8.0,1.3,14.0,13.0,1.0,0.1,-0.06
194,Holger Badstuber,de GER,DF,Bayern Munich,Bundesliga,27.0,1989.0,1.0,29.0,29.0,0.9,0.3,0.0,,0.0,1.0,,3.0,3.0,0.0,1.0,-1.0,-3.1,-5.12
195,Dylan Bahamboula,cg CGO,FW,Dijon,Ligue 1,21.0,1995.0,11.0,526.0,48.0,15.4,5.8,4.0,,3.0,7.0,,7.0,0.92,6.0,10.0,-4.0,-0.68,-0.44
196,Jean-Christophe Bahebeck,fr FRA,FW,Pescara,Serie A,23.0,1993.0,15.0,815.0,54.0,23.8,9.1,11.0,,2.0,4.0,,1.0,0.47,11.0,21.0,-10.0,-1.1,0.07
197,Farès Bahlouli,fr FRA,MF,Lille,Ligue 1,21.0,1995.0,3.0,98.0,33.0,2.9,1.1,1.0,,0.0,2.0,,3.0,1.0,1.0,3.0,-2.0,-1.84,-1.7
198,Nabil Bahoui,se SWE,MF,Hamburger SV,Bundesliga,25.0,1991.0,1.0,66.0,66.0,2.2,0.7,1.0,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.84
199,Daniel Baier,de GER,MF,Augsburg,Bundesliga,32.0,1984.0,27.0,2393.0,89.0,78.2,26.6,27.0,,21.0,0.0,,0.0,1.0,25.0,34.0,-9.0,-0.34,0.61
200,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,18.0,1997.0,8.0,140.0,18.0,4.6,1.6,0.0,,0.0,8.0,,1.0,0.75,3.0,3.0,0.0,0.0,0.06
201,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,22.0,1994.0,25.0,2058.0,82.0,60.2,22.9,24.0,,21.0,1.0,,2.0,1.96,36.0,15.0,21.0,0.92,0.65
202,Leighton Baines,eng ENG,"DF,MF",Everton,Premier League,31.0,1984.0,32.0,2819.0,88.0,82.4,31.3,32.0,,29.0,0.0,,0.0,1.75,55.0,34.0,21.0,0.67,1.12
203,Cédric Bakambu,cd COD,FW,Villarreal,La Liga,25.0,1991.0,26.0,1567.0,60.0,45.8,17.4,17.0,82.0,7.0,9.0,19.0,0.0,1.69,33.0,19.0,14.0,0.8,0.37
204,Tiemoué Bakayoko,fr FRA,MF,Monaco,Ligue 1,21.0,1994.0,32.0,2223.0,69.0,65.0,24.7,25.0,,19.0,7.0,,2.0,2.41,69.0,27.0,42.0,1.7,-0.86
205,Zakaria Bakkali,be BEL,FW,Valencia,La Liga,20.0,1996.0,18.0,288.0,16.0,8.4,3.2,1.0,79.0,0.0,17.0,12.0,12.0,1.11,4.0,7.0,-3.0,-0.94,-0.77
206,Ibourahima Baldé,es ESP,FW,Sampdoria,Serie A,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
208,Keita Baldé,sn SEN,FW,Lazio,Serie A,21.0,1995.0,31.0,1926.0,62.0,56.3,21.4,21.0,,5.0,10.0,,0.0,1.97,54.0,27.0,27.0,1.26,1.5
209,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,27.0,1989.0,19.0,1418.0,75.0,41.5,15.8,17.0,81.0,9.0,2.0,25.0,0.0,2.16,43.0,14.0,29.0,1.84,0.22
210,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,28.0,1988.0,33.0,2847.0,86.0,83.2,31.6,33.0,86.0,29.0,0.0,,1.0,1.73,45.0,34.0,11.0,0.35,0.5
211,Andrija Balić,hr CRO,"MF,FW",Udinese,Serie A,18.0,1997.0,4.0,239.0,60.0,7.0,2.7,3.0,,1.0,1.0,,28.0,0.5,4.0,6.0,-2.0,-0.75,-0.56
212,Iván Balliu,al ALB,DF,Metz,Ligue 1,24.0,1992.0,27.0,2331.0,86.0,68.2,25.9,26.0,,25.0,1.0,,8.0,1.3,25.0,50.0,-25.0,-0.97,-0.3
213,Fodé Ballo-Touré,sn SEN,DF,Paris S-G,Ligue 1,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
214,Florent Balmont,fr FRA,MF,Dijon,Ligue 1,36.0,1980.0,23.0,1714.0,75.0,50.1,19.0,20.0,,12.0,3.0,,0.0,1.04,24.0,29.0,-5.0,-0.26,0.11
215,Joakim Balmy,fr FRA,FW,Nice,Ligue 1,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
216,Norbert Balogh,hu HUN,"MF,FW",Palermo,Serie A,20.0,1996.0,16.0,532.0,33.0,15.6,5.9,6.0,,0.0,10.0,,15.0,0.75,5.0,12.0,-7.0,-1.18,-0.03
217,Leon Balogun,ng NGA,DF,Mainz 05,Bundesliga,28.0,1988.0,17.0,1023.0,60.0,33.4,11.4,13.0,,10.0,4.0,,7.0,1.24,18.0,23.0,-5.0,-0.44,-0.17
218,Mario Balotelli,it ITA,FW,Nice,Ligue 1,25.0,1990.0,23.0,1741.0,76.0,50.9,19.3,20.0,,9.0,3.0,,0.0,1.96,32.0,21.0,11.0,0.57,-0.29
219,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,26.0,1990.0,8.0,593.0,74.0,17.3,6.6,7.0,,6.0,1.0,,1.0,2.0,14.0,8.0,6.0,0.91,1.39
220,Jonathan Bamba,fr FRA,FW,Angers,Ligue 1,20.0,1996.0,16.0,833.0,52.0,24.4,9.3,9.0,,2.0,7.0,,2.0,1.31,16.0,12.0,4.0,0.43,0.88
221,Patrick Bamford,eng ENG,FW,Middlesbrough,Premier League,22.0,1993.0,8.0,287.0,36.0,8.4,3.2,2.0,,2.0,6.0,,3.0,0.25,1.0,7.0,-6.0,-1.88,-1.31
222,Patrick Bamford,eng ENG,"FW,MF",Burnley,Premier League,22.0,1993.0,6.0,39.0,7.0,1.1,0.4,0.0,,0.0,6.0,,7.0,0.67,1.0,1.0,0.0,0.0,0.43
223,Yacine Bammou,ma MAR,"FW,MF",Nantes,Ligue 1,24.0,1991.0,32.0,1778.0,56.0,52.0,19.8,18.0,,6.0,14.0,,4.0,1.28,18.0,28.0,-10.0,-0.51,-0.29
224,Éver Banega,ar ARG,MF,Inter,Serie A,28.0,1988.0,28.0,1555.0,56.0,45.5,17.3,20.0,,6.0,8.0,,8.0,1.71,35.0,22.0,13.0,0.75,0.27
225,Patrick Banggaard,dk DEN,DF,Darmstadt 98,Bundesliga,22.0,1994.0,9.0,810.0,90.0,26.5,9.0,9.0,,9.0,0.0,,5.0,1.11,9.0,14.0,-5.0,-0.56,0.64
226,Léo Baptistão,br BRA,"FW,MF",Espanyol,La Liga,23.0,1992.0,21.0,1424.0,68.0,41.6,15.8,16.0,79.0,7.0,5.0,33.0,0.0,1.48,22.0,19.0,3.0,0.19,0.37
227,Alex Baptiste,eng ENG,DF,Middlesbrough,Premier League,30.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
228,Federico Barba,it ITA,DF,Empoli,Serie A,22.0,1993.0,11.0,812.0,74.0,23.7,9.0,9.0,,7.0,2.0,,19.0,0.73,6.0,16.0,-10.0,-1.11,-0.35
229,Andrea Barberis,it ITA,MF,Crotone,Serie A,22.0,1993.0,26.0,2059.0,79.0,60.2,22.9,23.0,,16.0,3.0,,12.0,1.27,22.0,26.0,-4.0,-0.17,1.15
230,Gabriel Barbosa,br BRA,"FW,MF",Inter,Serie A,19.0,1996.0,9.0,120.0,13.0,3.5,1.3,0.0,,0.0,9.0,,23.0,1.78,2.0,1.0,1.0,0.75,0.15
231,Mariano Barbosa,ar ARG,GK,Villarreal,La Liga,32.0,1984.0,0.0,,,,,0.0,,0.0,0.0,,16.0,,,,,,
232,Ander Bardají,es ESP,GK,Real Sociedad,La Liga,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,
234,Phil Bardsley,sct SCO,DF,Stoke City,Premier League,31.0,1985.0,15.0,1168.0,78.0,34.2,13.0,14.0,,10.0,1.0,,12.0,1.13,12.0,17.0,-5.0,-0.39,0.01
235,Keidi Bare,al ALB,MF,Atlético Madrid,La Liga,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
236,Nicolò Barella,it ITA,MF,Cagliari,Serie A,19.0,1997.0,28.0,1908.0,68.0,55.8,21.2,22.0,,13.0,6.0,,2.0,1.25,26.0,42.0,-16.0,-0.75,-0.46
237,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,27.0,1989.0,11.0,455.0,41.0,14.9,5.1,4.0,,3.0,7.0,,1.0,1.64,8.0,6.0,2.0,0.4,0.57
238,Kike Barja,es ESP,MF,Osasuna,La Liga,19.0,1997.0,1.0,17.0,17.0,0.5,0.2,0.0,,0.0,1.0,17.0,2.0,0.0,0.0,1.0,-1.0,-5.29,-3.89
239,Ross Barkley,eng ENG,"MF,FW",Everton,Premier League,22.0,1993.0,36.0,2899.0,81.0,84.8,32.2,32.0,,19.0,4.0,,2.0,1.64,53.0,36.0,17.0,0.53,0.36
240,Aymen Barkok,ma MAR,MF,Eint Frankfurt,Bundesliga,18.0,1998.0,18.0,659.0,37.0,21.5,7.3,6.0,,2.0,12.0,,8.0,1.11,6.0,9.0,-3.0,-0.41,-0.26
241,Ashley Barnes,eng ENG,FW,Burnley,Premier League,26.0,1989.0,28.0,1773.0,63.0,51.8,19.7,20.0,,7.0,8.0,,0.0,1.07,16.0,27.0,-11.0,-0.56,-0.29
242,Riccardo Baroni,it ITA,DF,Fiorentina,Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
243,Antonio Barragán,es ESP,DF,Middlesbrough,Premier League,29.0,1987.0,26.0,2193.0,84.0,64.1,24.4,26.0,,23.0,0.0,,4.0,0.85,21.0,32.0,-11.0,-0.45,0.65
244,Bernabé Barragán,es ESP,GK,Atlético Madrid,La Liga,23.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
245,David Barral,es ESP,FW,Granada,La Liga,33.0,1983.0,8.0,316.0,40.0,9.2,3.5,2.0,90.0,2.0,6.0,23.0,1.0,0.38,2.0,11.0,-9.0,-2.56,-1.32
246,Antonio Barreca,it ITA,DF,Torino,Serie A,21.0,1995.0,28.0,2362.0,84.0,69.1,26.2,25.0,,25.0,3.0,,9.0,1.54,49.0,45.0,4.0,0.15,0.07
247,Manu Barreiro,es ESP,FW,Alavés,La Liga,30.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
248,Édgar Barreto,py PAR,MF,Sampdoria,Serie A,32.0,1984.0,32.0,2679.0,84.0,78.3,29.8,32.0,,18.0,0.0,,3.0,1.25,37.0,48.0,-11.0,-0.37,-0.98
249,Diego Barrios,es ESP,GK,Leganés,La Liga,22.0,1994.0,1.0,62.0,62.0,1.8,0.7,0.0,,0.0,1.0,62.0,4.0,1.0,0.0,1.0,-1.0,-1.45,-0.97
250,Modou Barrow,gm GAM,"MF,FW",Swansea City,Premier League,23.0,1992.0,18.0,1145.0,64.0,33.5,12.7,12.0,,3.0,6.0,,1.0,0.67,14.0,23.0,-9.0,-0.71,-0.07
251,Gareth Barry,eng ENG,MF,Everton,Premier League,35.0,1981.0,33.0,2108.0,64.0,61.6,23.4,23.0,,11.0,10.0,,3.0,1.61,34.0,28.0,6.0,0.26,-0.57
252,Fin Bartels,de GER,"FW,MF",Werder Bremen,Bundesliga,29.0,1987.0,31.0,2219.0,72.0,72.5,24.7,23.0,,14.0,8.0,,0.0,1.35,52.0,45.0,7.0,0.28,1.35
253,Maxime Barthelmé,fr FRA,"FW,MF",Lorient,Ligue 1,27.0,1988.0,9.0,327.0,36.0,9.6,3.6,3.0,,1.0,6.0,,6.0,0.78,1.0,5.0,-4.0,-1.1,-0.46
254,Joey Barton,eng ENG,MF,Burnley,Premier League,33.0,1982.0,14.0,1105.0,79.0,32.3,12.3,12.0,,11.0,2.0,,0.0,0.93,11.0,16.0,-5.0,-0.41,0.02
255,Marc Bartra,es ESP,DF,Dortmund,Bundesliga,25.0,1991.0,19.0,1560.0,82.0,51.0,17.3,18.0,,16.0,1.0,,9.0,2.0,42.0,24.0,18.0,1.04,0.2
256,Andrea Barzagli,it ITA,DF,Juventus,Serie A,35.0,1981.0,23.0,1532.0,67.0,44.8,17.0,17.0,,14.0,6.0,,8.0,2.52,33.0,11.0,22.0,1.29,-0.04
257,Marko Baša,me MNE,DF,Lille,Ligue 1,33.0,1982.0,23.0,1949.0,85.0,57.0,21.7,23.0,,18.0,0.0,,0.0,1.22,22.0,27.0,-5.0,-0.23,-0.11
258,Daniele Baselli,it ITA,MF,Torino,Serie A,24.0,1992.0,37.0,2288.0,62.0,66.9,25.4,28.0,,7.0,9.0,,0.0,1.35,48.0,39.0,9.0,0.35,0.67
260,Nicolas Basin,fr FRA,DF,Metz,Ligue 1,18.0,1998.0,1.0,26.0,26.0,0.8,0.3,0.0,,0.0,1.0,,2.0,3.0,2.0,1.0,1.0,3.46,4.36
261,Amine Bassi,fr FRA,MF,Nancy,Ligue 1,18.0,1997.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,3.0,-3.0,-3.0,-2.46
262,Davide Bassi,it ITA,GK,Atalanta,Serie A,31.0,1985.0,0.0,,,,,0.0,,0.0,0.0,,13.0,,,,,,
263,Dušan Basta,rs SRB,"DF,MF",Lazio,Serie A,31.0,1984.0,27.0,2120.0,79.0,62.0,23.6,24.0,,17.0,3.0,,7.0,1.67,37.0,31.0,6.0,0.25,-0.92
264,Samuel Bastien,cd COD,"MF,FW",Chievo,Serie A,19.0,1996.0,12.0,799.0,67.0,23.4,8.9,8.0,,5.0,4.0,,20.0,0.92,11.0,16.0,-5.0,-0.56,-0.12
265,Borja Bastón,es ESP,FW,Swansea City,Premier League,23.0,1992.0,18.0,561.0,31.0,16.4,6.2,4.0,,3.0,14.0,,10.0,0.56,4.0,11.0,-7.0,-1.12,-0.56
266,Alessandro Bastoni,it ITA,DF,Atalanta,Serie A,17.0,1999.0,3.0,155.0,52.0,4.5,1.7,1.0,,1.0,2.0,,17.0,1.33,1.0,1.0,0.0,0.0,-0.58
267,Bastos,ao ANG,"DF,MF",Lazio,Serie A,25.0,1991.0,11.0,774.0,70.0,22.6,8.6,10.0,,7.0,1.0,,17.0,1.45,15.0,13.0,2.0,0.23,-0.48
268,Leon Bätge,de GER,GK,Eint Frankfurt,Bundesliga,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
269,Michy Batshuayi,be BEL,FW,Chelsea,Premier League,22.0,1993.0,20.0,254.0,13.0,7.4,2.8,1.0,,0.0,19.0,,17.0,2.25,11.0,3.0,8.0,2.83,1.58
270,Daniel Batty,eng ENG,MF,Hull City,Premier League,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
271,Robert Bauer,de GER,"DF,MF",Werder Bremen,Bundesliga,21.0,1995.0,27.0,2122.0,79.0,69.3,23.6,25.0,,20.0,2.0,,4.0,1.52,40.0,42.0,-2.0,-0.08,0.01
272,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,26.0,1990.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.82,64.0,37.0,27.0,0.79,
273,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,28.0,1988.0,22.0,1561.0,71.0,51.0,17.3,19.0,,12.0,3.0,,11.0,1.32,27.0,26.0,1.0,0.06,0.24
274,Denis Baumgartner,sk SVK,MF,Sampdoria,Serie A,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
275,Éric Bauthéac,fr FRA,"MF,FW",Lille,Ligue 1,28.0,1987.0,13.0,725.0,56.0,21.2,8.1,9.0,,1.0,4.0,,9.0,1.08,11.0,10.0,1.0,0.12,0.39
276,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,21.0,1995.0,12.0,312.0,26.0,9.1,3.5,2.0,73.0,0.0,10.0,17.0,12.0,1.5,8.0,5.0,3.0,0.87,0.78
277,Paul Baysse,fr FRA,DF,Nice,Ligue 1,28.0,1988.0,22.0,1858.0,84.0,54.3,20.6,20.0,,20.0,2.0,,0.0,2.05,31.0,19.0,12.0,0.58,-0.28
278,Hervé Bazile,ht HAI,"MF,FW",Caen,Ligue 1,26.0,1990.0,19.0,732.0,39.0,21.4,8.1,7.0,,2.0,12.0,,2.0,0.95,8.0,23.0,-15.0,-1.84,-1.38
279,Riechedly Bazoer,nl NED,MF,Wolfsburg,Bundesliga,19.0,1996.0,12.0,969.0,81.0,31.7,10.8,12.0,,7.0,0.0,,4.0,1.5,10.0,17.0,-7.0,-0.65,-0.18
280,Claudio Beauvue,gp GLP,FW,Celta Vigo,La Liga,28.0,1988.0,13.0,658.0,51.0,19.2,7.3,5.0,85.0,3.0,8.0,29.0,2.0,0.77,6.0,13.0,-7.0,-0.96,-0.66
