,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
776,Matteo Gabbia,Villarreal,5.3,2,0,0,9,3,0,0,8,6,0,0,0,20,17,5,77.3
777,Gianluca Gaetano,Napoli,0.3,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,100.0
778,Roberto Gagliardini,Monza,14.2,2,0,0,10,16,0,4,13,20,0,0,0,95,25,18,58.1
780,Cody Gakpo,Liverpool,6.9,0,0,0,15,17,1,3,4,4,0,0,0,28,10,11,47.6
781,Javi Galan,Atlético Madrid,1.0,1,0,0,1,4,0,6,1,4,0,0,0,7,3,1,75.0
782,Inigo Ruiz de Galarreta,Athletic Club,11.9,4,0,0,23,16,0,35,6,16,0,0,1,71,16,15,51.6
783,Pablo Galdames Millan,Genoa,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,50.0
784,Conor Gallagher,Chelsea,13.7,3,1,1,34,20,1,25,19,26,0,0,0,95,9,5,64.3
785,Antonino Gallo,Lecce,7.4,2,0,0,3,4,3,41,5,10,0,0,0,37,8,6,57.1
786,Cristian Gamboa,Bochum,8.5,4,0,0,6,5,0,19,7,9,0,0,0,54,7,5,58.3
787,Kevin Gameiro,Strasbourg,6.6,0,0,0,2,2,1,3,1,7,0,0,0,22,2,4,33.3
788,Idrissa Gana Gueye,Everton,11.0,5,0,0,21,17,0,9,11,19,0,0,0,88,4,7,36.4
789,Ignatius Ganago,Nantes,2.0,0,0,0,2,6,1,6,1,0,0,0,0,8,5,6,45.5
790,Aleix Garcia,Girona,16.0,1,0,0,11,17,0,95,19,15,0,0,0,103,9,10,47.4
791,Alvaro Garcia,Rayo Vallecano,14.3,5,0,0,18,10,13,58,18,13,1,0,0,50,8,8,50.0
792,Dani Garcia,Athletic Club,4.5,3,0,0,6,4,0,0,3,2,0,0,0,24,3,5,37.5
793,David Garcia,Osasuna,15.0,2,0,0,16,6,1,1,11,12,0,1,0,78,46,21,68.7
794,Eric Garcia,Barcelona,0.6,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0
795,Eric Garcia,Girona,10.6,1,0,0,12,11,2,3,12,12,0,0,0,49,6,15,28.6
796,Fran Garcia,Real Madrid,6.0,1,0,0,4,4,7,23,10,6,0,0,0,52,2,6,25.0
797,Francisco Jesus Crespo Garcia,Las Palmas,3.8,1,0,0,3,2,0,16,2,6,0,0,0,15,1,0,100.0
798,Gonzalo Garcia,Real Madrid,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
799,Raul Garcia,Athletic Club,1.0,2,0,0,6,4,0,1,1,1,0,0,0,5,9,5,64.3
800,Ruben Garcia,Osasuna,6.3,0,0,0,9,12,3,29,4,7,0,0,0,29,11,16,40.7
801,Santiago Garcia,Getafe,0.3,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0.0
802,Unai Garcia,Osasuna,1.0,1,0,0,2,0,0,0,1,2,0,0,0,6,0,0,0.0
803,Alejandro Garnacho,Manchester Utd,8.1,2,0,0,8,21,5,22,5,5,0,0,0,39,6,8,42.9
804,James Garner,Everton,13.9,2,0,0,17,19,1,54,14,21,0,0,0,75,10,9,52.6
806,Luca Garritano,Frosinone,3.7,1,0,0,3,5,0,11,3,2,0,0,0,27,3,4,42.9
807,Johan Gastien,Clermont Foot,10.0,2,0,0,14,12,1,17,13,8,0,0,0,81,10,5,66.7
808,Federico Gatti,Juventus,12.1,4,0,0,16,9,0,6,10,10,1,0,1,44,23,10,69.7
809,Federico Gattoni,Sevilla,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,66.7
810,Gavi,Barcelona,10.5,5,0,0,31,23,4,8,8,21,0,0,0,44,13,26,33.3
811,Paulo Gazzaniga,Girona,16.0,2,0,0,0,3,0,0,0,1,0,0,0,13,3,0,100.0
812,Gelabert,Toulouse,5.3,1,0,0,4,9,0,6,4,5,0,0,0,32,6,4,60.0
813,Francesco Gelli,Frosinone,5.2,2,0,0,7,8,0,11,6,3,0,0,0,25,4,4,50.0
814,Luca Gemello,Torino,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
815,Valentin Gendrey,Lecce,14.0,3,0,0,9,17,1,21,18,13,0,1,0,51,18,12,60.0
816,Denis Genreau,Toulouse,4.8,0,0,0,8,10,0,7,4,8,0,0,0,39,5,4,55.6
817,Yannick Gerhardt,Wolfsburg,6.8,1,0,0,7,8,1,5,3,3,0,0,0,23,13,7,65.0
818,Anwar El Ghazi,Mainz 05,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0.0
819,Saman Ghoddos,Brentford,4.8,3,0,0,9,4,2,22,2,12,0,0,0,17,0,7,0.0
820,Morgan Gibbs-White,Nott'ham Forest,14.8,3,0,0,9,25,2,87,8,12,0,0,0,71,27,28,49.1
821,Samuel Gigot,Marseille,9.7,4,0,0,11,10,1,4,12,16,0,0,0,45,23,9,71.9
822,Bryan Gil,Tottenham,1.6,0,0,0,1,2,1,3,1,0,0,0,0,9,0,2,0.0
823,David Gil,Cádiz,2.1,1,0,0,0,2,0,0,0,0,0,0,0,2,3,0,100.0
824,Mario Gila,Lazio,3.0,0,0,0,1,7,0,0,1,0,0,0,0,10,10,4,71.4
825,Billy Gilmour,Brighton,10.2,3,0,0,13,16,0,24,4,8,0,0,0,54,7,11,38.9
826,Benedikt Gimber,Heidenheim,4.9,1,0,0,9,9,0,2,4,9,0,0,0,27,3,11,21.4
827,Gvidas Gineitis,Torino,2.1,2,0,0,4,1,0,4,3,3,0,0,0,15,5,2,71.4
828,Matthias Ginter,Freiburg,12.3,2,0,0,3,13,0,13,11,8,0,0,0,68,28,17,62.2
829,Olivier Giroud,Milan,9.4,1,1,0,14,10,4,0,3,5,0,0,0,9,16,24,40.0
830,Klaus Gjasula,Darmstadt 98,5.5,0,1,0,5,7,0,1,9,11,0,0,0,34,10,11,47.6
832,Serge Gnabry,Bayern Munich,2.5,0,0,0,5,1,1,4,0,2,0,0,0,14,2,2,50.0
833,Ben Godfrey,Everton,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
834,Edoardo Goldaniga,Cagliari,7.2,2,0,0,7,7,2,7,11,5,0,0,0,19,13,8,61.9
835,Pierluigi Gollini,Napoli,2.0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0
836,Aleksandr Golovin,Monaco,13.6,5,0,0,14,23,3,55,7,14,1,0,0,68,8,14,36.4
837,Angel Gomes,Lille,12.6,3,0,0,12,17,0,4,12,5,0,0,0,61,5,7,41.7
838,Joao Gomes,Wolves,11.5,5,0,0,29,19,0,12,9,21,0,2,0,73,8,6,57.1
839,Toti Gomes,Wolves,10.5,0,0,0,10,2,1,4,10,14,0,0,0,56,15,6,71.4
840,Joe Gomez,Liverpool,7.4,2,0,0,8,9,0,17,9,9,0,0,0,42,14,3,82.4
841,Maxi Gomez,Cádiz,5.5,2,0,0,7,12,6,9,1,1,0,0,0,9,27,23,54.0
842,Moi Gomez,Osasuna,9.7,1,0,0,12,14,0,16,6,12,0,0,0,67,4,7,36.4
843,Papu Gomez,Monza,0.5,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0.0
844,Sergio Gomez,Manchester City,0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0
845,Unai Gomez,Athletic Club,1.4,0,0,0,3,2,0,1,0,2,0,0,0,7,2,3,40.0
846,Maxime Gonalons,Clermont Foot,10.3,3,0,0,17,11,0,1,17,18,0,0,0,77,11,3,78.6
847,Edgar Gonzalez,Almería,10.9,3,1,1,8,2,2,0,11,11,0,1,0,32,33,18,64.7
848,Giovanni Gonzalez,Mallorca,10.7,4,0,0,19,12,1,21,6,17,0,1,0,59,17,11,60.7
849,Hugo Gonzalez,Valencia,0.5,0,0,0,2,2,0,8,0,0,0,0,0,5,0,1,0.0
850,Joan Gonzalez,Lecce,6.7,5,0,0,10,17,0,3,2,4,0,0,0,42,10,19,34.5
851,Nicolas Gonzalez,Fiorentina,10.2,0,0,0,11,22,0,14,4,10,0,0,0,40,26,16,61.9
852,Urko Gonzalez,Real Sociedad,1.1,1,0,0,1,2,0,0,0,0,0,0,0,7,3,1,75.0
853,Anthony Gordon,Newcastle Utd,13.6,6,0,0,13,32,1,22,2,15,2,0,0,55,4,8,33.3
854,Leon Goretzka,Bayern Munich,9.2,0,0,0,4,8,1,3,11,7,0,0,0,72,15,12,55.6
855,Andoni Gorosabel,Alavés,15.2,4,0,0,15,17,0,32,12,15,0,0,0,84,7,22,24.1
856,Robin Gosens,Union Berlin,10.6,4,0,0,15,12,9,35,18,20,0,1,0,49,9,12,42.9
858,Mario Gotze,Eint Frankfurt,7.1,3,1,1,5,18,1,20,1,9,0,0,0,48,1,2,33.3
859,Amine Gouiri,Rennes,12.3,1,0,0,11,10,1,4,6,9,0,0,0,37,14,12,53.8
860,Jeffrey Gouweleeuw,Augsburg,10.5,2,0,0,8,4,3,6,13,9,0,0,0,58,21,14,60.0
861,Pablo Gozalbez,Valencia,1.1,0,0,0,6,2,1,1,1,0,0,0,0,6,1,5,16.7
862,Jonathan Gradit,Lens,13.5,6,0,0,21,13,0,8,21,11,0,1,0,79,20,24,45.5
863,Jens Grahl,Eint Frankfurt,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
864,Samuel Grandsir,Le Havre,4.3,2,1,1,10,5,5,22,3,8,0,0,0,15,0,5,0.0
865,Alberto Grassi,Empoli,9.0,4,0,0,13,19,0,3,19,6,0,0,1,56,12,10,54.5
866,Ryan Gravenberch,Liverpool,5.0,0,0,0,7,6,0,0,8,3,0,0,0,35,3,6,33.3
867,Ryan Gravenberch,Bayern Munich,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
868,Adrian Grbic,Lorient,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,66.7
869,Jack Grealish,Manchester City,5.1,4,0,0,4,19,0,8,4,5,0,0,0,22,2,3,40.0
870,Mason Greenwood,Getafe,9.3,2,0,0,18,11,1,53,1,0,0,0,0,41,2,7,22.2
871,Michael Gregoritsch,Freiburg,5.8,0,0,0,4,6,2,3,4,1,0,0,0,17,34,20,63.0
872,Antoine Griezmann,Atlético Madrid,13.8,3,0,0,7,14,11,54,6,7,0,0,0,53,7,13,35.0
873,Vincenzo Grifo,Freiburg,11.4,1,0,0,4,10,4,85,2,11,0,1,0,64,3,8,27.3
874,Florian Grillitsch,Hoffenheim,7.6,3,0,0,10,11,0,9,12,12,0,0,0,51,6,7,46.2
875,Alex Grimaldo,Leverkusen,13.9,1,0,0,7,10,1,66,9,12,1,0,0,76,5,11,31.3
876,Christian Gross,Werder Bremen,4.2,0,0,0,5,1,1,4,5,6,0,1,0,28,7,17,29.2
877,Pascal Gross,Brighton,13.2,2,0,0,9,7,0,84,8,10,0,1,0,50,8,7,53.3
878,Brajan Gruda,Mainz 05,7.1,2,0,0,12,23,5,20,2,3,1,0,0,37,6,11,35.3
879,Ilia Gruev,Werder Bremen,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
880,Vicente Guaita,Celta Vigo,6.7,1,0,0,0,1,0,0,0,0,0,0,0,6,4,0,100.0
881,Andres Guardado,Betis,3.5,1,0,0,9,2,0,5,4,8,0,0,0,22,3,6,33.3
882,Sergi Guardiola,Cádiz,1.0,0,0,0,2,4,1,2,0,1,0,0,0,5,3,2,60.0
884,Nemanja Gudelj,Sevilla,11.8,5,0,0,17,6,0,2,15,9,0,0,0,47,23,15,60.5
885,Gabriel Gudmundsson,Lille,4.0,1,0,0,5,4,0,14,6,3,0,0,0,30,2,3,40.0
886,Marc Guehi,Crystal Palace,15.0,1,0,0,8,19,0,2,14,12,0,0,0,77,24,22,52.2
887,Matteo Guendouzi,Lazio,8.9,0,0,0,6,11,0,9,7,4,0,0,0,30,4,7,36.4
888,Matteo Guendouzi,Marseille,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0
889,Javier Guerra,Valencia,14.4,2,1,0,19,20,0,7,9,12,0,0,0,93,8,19,29.6
890,Raphael Guerreiro,Bayern Munich,1.3,0,0,0,1,0,0,3,1,1,0,0,0,5,0,0,0.0
891,Axel Guessand,Udinese,0.5,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0
892,Evann Guessand,Nice,4.8,0,0,0,13,17,1,1,1,3,0,0,0,18,9,12,42.9
893,Ander Guevara,Alavés,14.4,5,0,0,26,15,0,5,6,18,0,0,0,118,21,16,56.8
894,Pape Gueye,Marseille,0.3,0,0,0,0,3,0,1,1,1,0,0,0,6,2,0,100.0
895,Josuha Guilavogui,Mainz 05,0.3,0,0,0,1,0,0,0,1,1,0,0,0,5,1,3,25.0
896,Morgan Guilavogui,Lens,5.0,0,0,0,11,4,7,4,3,7,0,0,0,16,8,7,53.3
897,Frederic Guilbert,Strasbourg,9.9,2,0,0,15,6,0,33,31,17,0,0,0,56,7,16,30.4
898,Hugo Guillamon,Valencia,1.9,1,0,0,3,5,0,0,0,3,0,0,0,16,5,2,71.4
899,Bruno Guimaraes,Newcastle Utd,14.6,5,0,0,23,33,0,12,14,21,0,0,0,97,7,8,46.7
900,Serhou Guirassy,Stuttgart,9.7,0,0,0,7,25,9,0,2,2,2,0,0,17,30,21,58.8
901,Marc Guiu,Barcelona,0.1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0
902,Manuel Gulde,Freiburg,6.0,1,0,0,8,3,0,3,10,9,0,0,0,19,17,8,68.0
903,Gerard Gumbau,Granada,13.8,7,0,0,29,14,0,56,10,12,0,0,0,63,7,7,50.0
904,Robert Gumny,Augsburg,4.5,1,0,0,6,5,0,6,7,4,0,0,0,20,3,2,60.0
905,Ilkay Gundogan,Barcelona,14.5,2,0,0,6,17,2,69,12,8,0,0,0,93,3,6,33.3
906,Christian Gunter,Freiburg,1.0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,3,25.0
907,Jon Guridi,Alavés,13.0,1,0,0,9,12,2,12,8,11,0,0,0,69,21,22,48.8
908,Gorka Guruzeta,Athletic Club,12.1,2,0,0,22,12,6,6,12,12,0,1,0,45,41,51,44.6
910,Malo Gusto,Chelsea,6.0,1,1,0,9,6,1,20,3,7,0,0,0,41,3,5,37.5
911,Miguel Gutierrez,Girona,14.7,3,0,0,13,11,3,44,6,10,0,0,0,99,13,5,72.2
912,Albert Gudmundsson,Genoa,12.9,2,0,0,11,22,6,59,10,5,0,0,0,52,1,8,11.1
913,Josko Gvardiol,Manchester City,10.8,2,0,0,9,11,0,15,15,13,0,0,0,64,13,10,56.5
914,Emmanuel Gyasi,Empoli,3.6,4,0,0,13,7,3,5,1,1,0,0,0,19,3,7,30.0
915,Norbert Gyomber,Salernitana,11.0,7,0,0,23,10,0,0,20,11,0,1,0,85,21,18,53.8
916,Erling Haaland,Manchester City,14.4,1,0,0,10,16,1,4,1,1,1,0,0,20,19,21,47.5
917,Nicolas Haas,Empoli,1.0,1,0,0,1,1,0,0,1,3,0,0,0,9,3,0,100.0
918,Janik Haberer,Union Berlin,7.2,3,0,0,9,10,1,4,6,14,0,0,0,51,12,12,50.0
919,Robin Hack,M'Gladbach,2.1,1,0,0,4,4,1,9,2,1,0,0,0,16,8,4,66.7
920,Antwoine Hackford,Sheffield Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
921,Munir El Haddadi,Las Palmas,13.0,2,0,0,9,27,9,16,5,13,0,0,0,49,8,19,29.6
922,Jaouen Hadjam,Nantes,1.2,0,0,0,3,1,0,12,3,4,0,0,0,11,0,0,0.0
923,Ianis Hagi,Alavés,5.5,2,0,0,7,15,1,32,1,8,0,0,0,16,6,6,50.0
924,Amadou Haidara,RB Leipzig,5.5,1,0,0,6,5,1,1,8,7,1,0,0,37,10,7,58.8
925,Massadio Haidara,Lens,4.0,0,0,0,7,4,2,16,6,3,0,0,0,20,6,2,75.0
926,Oualid El Hajjam,Le Havre,1.2,0,0,0,5,0,0,4,2,3,0,0,0,9,0,1,0.0
927,Achraf Hakimi,Paris S-G,12.8,1,0,0,13,17,2,32,10,11,0,1,0,86,5,7,41.7
928,Lewis Hall,Newcastle Utd,0.8,0,0,0,0,0,0,0,1,4,0,0,0,7,2,4,33.3
929,Sebastien Haller,Dortmund,3.7,1,0,0,6,9,3,0,0,0,0,1,0,8,15,15,50.0
930,Gustavo Hamer,Sheffield Utd,13.9,3,0,0,19,8,2,45,9,14,0,0,0,90,3,7,30.0
931,Andreas Hanche-Olsen,Mainz 05,0.7,1,0,0,1,1,0,0,0,0,0,1,0,3,3,2,60.0
932,Ridgeciano Haps,Genoa,6.1,0,0,0,2,10,1,10,5,4,0,0,0,26,6,2,75.0
933,Genki Haraguchi,Stuttgart,0.2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0.0
934,Amine Harit,Marseille,9.4,2,0,0,10,30,1,16,6,9,0,0,0,56,4,9,30.8
936,Luke Harris,Fulham,0.8,0,0,0,2,2,0,0,0,1,0,0,0,3,0,0,0.0
937,Jack Harrison,Everton,8.8,0,0,0,10,12,0,32,3,4,0,0,0,51,5,8,38.5
938,Abdou Harroui,Frosinone,2.8,0,0,0,3,3,1,2,2,5,0,0,0,16,2,3,40.0
939,Makoto Hasebe,Eint Frankfurt,0.4,0,0,0,0,1,0,0,0,2,0,0,0,2,1,1,50.0
940,Hans Hateboer,Atalanta,3.6,2,0,0,3,0,0,15,2,1,0,0,0,17,2,4,33.3
941,Pantelis Hatzidiakos,Cagliari,5.7,1,0,0,3,3,0,2,6,5,0,0,0,35,5,4,55.6
942,Kai Havertz,Arsenal,10.2,4,0,0,18,17,4,6,7,10,0,0,0,45,32,31,50.8
943,Thorgan Hazard,Dortmund,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
944,Jan Paul van Hecke,Brighton,9.3,2,0,0,2,9,0,1,10,5,0,1,0,47,22,17,56.4
945,Hwang Hee-chan,Wolves,12.6,4,0,0,15,21,6,9,6,6,1,1,0,57,3,14,17.6
946,Silvan Hefti,Genoa,1.3,0,0,0,2,1,0,2,0,1,0,0,0,3,2,2,50.0
947,Dominique Heintz,Köln,3.6,0,0,0,5,2,1,12,1,3,0,0,0,19,4,7,36.4
948,Liam Henderson,Empoli,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
949,Benjamin Henrichs,RB Leipzig,11.9,1,0,0,9,19,1,30,13,14,0,1,0,71,13,9,59.1
950,Henrique,Lyon,3.1,1,0,0,5,2,0,7,6,2,0,0,0,10,2,2,50.0
951,Luiz Henrique,Betis,3.6,1,0,0,3,9,0,10,3,5,0,0,0,18,10,10,50.0
952,Matheus Henrique,Sassuolo,9.9,3,0,0,4,12,0,4,8,10,0,0,0,46,5,4,55.6
953,Rico Henry,Brentford,4.5,1,0,0,4,6,2,11,5,5,0,0,0,24,4,5,44.4
954,Thomas Henry,Hellas Verona,0.8,1,0,0,2,1,1,0,0,0,0,0,0,3,7,6,53.8
955,Christophe Herelle,Metz,7.2,1,0,0,3,19,0,0,6,4,0,0,0,41,9,10,47.4
956,Mario Hermoso,Atlético Madrid,13.6,4,0,0,16,13,1,21,15,11,0,0,0,84,24,14,63.2
957,Javi Hernandez,Cádiz,15.5,4,0,0,22,8,0,62,8,9,0,0,0,85,16,15,51.6
958,Aridane Hernandez,Rayo Vallecano,8.8,3,0,0,6,6,0,0,3,5,0,1,0,42,18,10,64.3
959,Lucas Hernandez,Paris S-G,10.7,2,0,0,12,16,0,13,18,17,0,0,0,66,11,4,73.3
960,Luis Hernandez,Cádiz,6.0,3,0,0,6,0,0,1,5,3,0,0,0,23,6,2,75.0
962,Theo Hernandez,Milan,11.9,6,0,0,14,19,0,25,12,5,1,1,0,66,10,5,66.7
963,Yarek Hernandis,Valencia,2.9,1,0,0,1,1,0,0,7,6,0.0,0.0,0,0.0,0.0,0.0,0.0
964,Jorge Herrando,Osasuna,2.4,0,0,0,3,4,0,0,2,1,0,0,0,8,4,4,50.0
965,Ander Herrera,Athletic Club,4.5,2,0,0,10,8,0,3,8,15,0,0,0,33,3,9,25.0
966,Cristian Herrera,Las Palmas,1.3,1,0,0,2,1,1,0,0,1,0,0,0,7,0,1,0.0
967,Sergio Herrera,Osasuna,12.9,2,0,0,0,3,0,0,0,0,0,0,0,5,4,0,100.0
968,Yangel Herrera,Girona,12.1,4,0,0,40,28,2,17,11,13,1,0,0,69,38,27,58.5
969,Patrick Herrmann,M'Gladbach,0.5,0,0,0,1,1,0,1,1,2,0,0,0,3,1,0,100.0
970,Son Heung-min,Tottenham,14.8,0,0,0,6,15,10,11,5,7,1,1,1,34,3,6,33.3
971,Aaron Hickey,Brentford,7.9,5,0,0,10,16,0,5,3,9,0,0,0,42,1,9,10.0
972,Isak Hien,Hellas Verona,6.6,1,1,0,10,2,0,0,4,7,0,0,0,58,15,12,55.6
973,James Hill,Bournemouth,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
974,Piero Hincapie,Leverkusen,2.4,0,0,0,0,1,0,0,3,1,0,0,0,7,3,4,42.9
975,Jack Hinshelwood,Brighton,3.3,1,0,0,5,3,0,0,8,1,0,1,0,13,3,4,42.9
976,Adam Hlozek,Leverkusen,0.8,0,0,0,3,1,0,0,2,1,0,0,0,9,5,1,83.3
977,Nicolas Hofler,Freiburg,9.9,3,1,0,12,10,0,0,15,12,0,0,0,53,19,20,48.7
978,Jonas Hofmann,Leverkusen,12.4,2,0,0,8,5,5,66,4,9,1,0,0,41,2,5,28.6
979,Philipp Hofmann,Bochum,8.7,1,0,0,11,12,3,2,1,3,0,0,0,20,62,49,55.9
980,Lucas Holer,Freiburg,11.3,2,0,0,12,17,2,10,5,11,0,0,0,41,35,45,43.8
981,Fabian Holland,Darmstadt 98,11.0,3,1,0,21,13,1,13,15,13,0,0,0,63,6,10,37.5
982,Benedict Hollerbach,Union Berlin,2.4,1,0,0,9,3,0,12,1,2,0,0,0,16,1,3,25.0
983,Emil Holm,Atalanta,2.0,1,0,0,3,3,0,11,4,5,0,0,0,12,6,6,50.0
984,Martin Hongla,Hellas Verona,9.0,0,0,0,4,3,1,2,5,9,0,0,0,49,1,7,12.5
985,Franck Honorat,M'Gladbach,12.0,0,0,0,6,6,4,127,3,7,0,0,0,71,7,10,41.2
986,Mathias Honsak,Darmstadt 98,5.7,0,0,0,5,9,3,6,3,4,0,0,0,13,7,16,30.4
988,Sydney van Hooijdonk,Bologna,1.3,0,0,0,5,2,1,1,1,0,0,0,0,3,5,9,35.7
989,Fraser Hornby,Darmstadt 98,2.4,1,0,0,5,1,1,4,0,0,0,0,0,8,11,13,45.8
990,Lukas Hradecky,Leverkusen,14.0,1,0,0,0,1,0,0,0,0,0,0,0,23,3,1,75.0
991,Timo Hubers,Köln,13.9,2,0,0,27,12,0,1,33,26,0,0,0,109,44,21,67.7
992,Callum Hudson-Odoi,Nott'ham Forest,3.8,0,0,0,6,4,2,21,1,1,1,0,0,14,0,4,0.0
993,Will Hughes,Crystal Palace,10.1,2,0,0,13,12,0,23,6,12,0,0,0,68,4,8,33.3
994,Dean Huijsen,Juventus,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
995,Mats Hummels,Dortmund,10.5,4,1,0,10,7,0,1,24,19,0,2,0,65,26,11,70.3
996,Denis Huseinbasic,Köln,3.8,1,0,0,6,5,0,4,4,3,0,0,0,29,1,2,33.3
997,Elseid Hysaj,Lazio,5.1,1,0,0,4,2,0,1,5,7,0,0,0,35,6,1,85.7
998,Pierre Hojbjerg,Tottenham,6.3,3,0,0,9,7,0,5,6,4,0,0,0,43,3,5,37.5
999,Rasmus Hojlund,Manchester Utd,8.8,1,0,0,6,9,6,4,0,3,0,1,0,23,6,21,22.2
1000,Iago,Augsburg,5.7,0,0,0,4,11,3,17,4,7,0,2,0,45,7,6,53.8
1001,Pablo Ibanez,Osasuna,3.6,2,0,0,7,2,1,5,2,0,1,0,0,16,10,16,38.5
1002,Arijon Ibrahimovic,Frosinone,3.7,0,0,0,1,4,2,7,0,6,0,0,0,14,1,5,16.7
1003,Iglesias,Getafe,7.4,1,0,0,5,3,1,36,8,12,0,0,0,41,5,7,41.7
1004,Borja Iglesias,Betis,3.1,2,0,0,6,4,6,1,2,0,0,0,0,6,5,2,71.4
1005,Igor,Brighton,6.0,2,0,0,8,0,0,0,6,6,0,0,0,41,12,6,66.7
1006,Jonathan Ikone,Fiorentina,4.9,2,0,0,5,5,2,3,1,4,1,0,0,25,4,3,57.1
1007,Chukwubuikem Ikwuemesi,Salernitana,5.5,2,0,0,13,8,5,2,1,0,0,0,0,7,10,26,27.8
1008,Ivan Ilic,Torino,9.7,2,0,0,9,8,0,39,9,6,0,1,0,49,9,9,50.0
1009,Samuel Iling-Junior,Juventus,1.3,0,0,0,3,1,1,6,1,4,0,0,0,5,2,1,66.7
1010,Imanol,Athletic Club,2.9,0,0,0,2,1,0,13,5,3,0,0,0,17,5,3,62.5
1011,Ciro Immobile,Lazio,9.7,4,0,0,9,17,6,3,3,5,1,0,0,14,4,8,33.3
1012,Gino Infantino,Fiorentina,0.9,1,0,0,3,1,0,0,1,1,0,0,0,2,1,5,16.7
1014,Danny Ings,West Ham,1.5,1,0,0,2,1,1,1,0,0,0,0,0,3,1,5,16.7
1015,Bonke Innocent,Lorient,1.1,1,0,0,2,4,0,0,3,2,0,0,0,7,1,1,50.0
1016,Alexander Isak,Newcastle Utd,9.1,0,0,0,9,6,3,2,2,0,0,0,0,14,2,17,10.5
1017,Gustav Isaksen,Lazio,3.2,2,0,0,5,9,2,14,1,2,0,0,0,11,0,0,0.0
1018,Isco,Betis,14.6,4,0,0,18,47,2,97,6,12,0,0,0,76,7,19,26.9
1019,Thomas Isherwood,Darmstadt 98,1.9,0,0,0,3,1,0,1,3,1,0,0,0,10,1,1,50.0
1020,Ismaily,Lille,11.2,0,0,0,5,16,1,15,13,17,0,0,0,55,24,6,80.0
1021,Ardian Ismajli,Empoli,9.2,0,0,0,6,6,0,0,9,4,0,0,0,39,22,20,52.4
1022,Ko Itakura,M'Gladbach,6.8,4,0,0,11,1,0,1,12,7,0,0,0,31,15,19,44.1
1023,Hiroki Ito,Stuttgart,10.9,1,0,0,8,5,1,15,16,4,0,0,0,55,14,14,50.0
1024,Junya Ito,Reims,14.8,0,0,0,12,14,10,88,7,9,0,0,0,67,14,16,46.7
1025,Alex Iwobi,Everton,1.6,0,0,0,0,0,3,10,1,0,0,0,0,5,0,0,0.0
1026,Alex Iwobi,Fulham,8.7,2,0,0,2,2,2,14,9,6,0,0,0,56,2,4,33.3
1027,Armando Izzo,Monza,4.5,3,0,0,11,8,0,1,5,7,0,0,0,35,0,4,0.0
1028,Nicolas Jackson,Chelsea,12.2,7,0,0,12,12,9,2,3,6,0,0,0,32,11,18,37.9
1029,Lee Jae-sung,Mainz 05,10.9,3,0,0,7,10,6,6,11,6,1,0,0,50,19,34,35.8
1030,Paul Jaeckel,Union Berlin,2.4,0,0,0,0,2,0,0,4,2,0,0,0,14,4,2,66.7
1031,Filip Jagiello,Genoa,0.4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0.0
1032,Kristijan Jakic,Eint Frankfurt,2.0,1,0,0,3,3,0,1,1,1,0,0,0,11,5,3,62.5
1033,Ismail Jakobs,Monaco,8.9,0,0,0,18,11,3,51,8,23,0,0,0,48,21,14,60.0
1034,Ablie Jallow,Metz,7.3,1,0,0,6,11,0,15,4,3,0,0,0,30,3,14,17.6
