Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season
Linton Maina,Köln,DE,"FW,MF",Bundesliga,24.0,1999.0,9.0,8.0,607.0,6.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,49.0,20.0,64.0,0.15,0.15,0.3,0.15,0.3,0.08,0.14,0.21,0.08,0.21,6.7,1.0,12.0,5.0,41.7,1.78,0.74,0.08,0.2,20.3,0.0,0.0,0.0,0.04,0.5,0.5,140.0,205.0,68.3,1854.0,534.0,94.0,112.0,83.9,35.0,53.0,66.0,6.0,14.0,42.9,1.0,0.9,1.1,0.1,9.0,10.0,9.0,2.0,20.0,205.0,195.0,9.0,0.0,0.0,0.0,28.0,8.0,1.0,0.0,0.0,0.0,140.0,1.0,15.0,20.0,2.97,14.0,1.0,1.0,0.0,3.0,1.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,8.0,25.0,6.0,5.0,1.0,4.0,2.0,6.0,0.0,0.0,264.0,1.0,25.0,107.0,140.0,34.0,264.0,22.0,11.0,50.0,9.0,40.9,202.0,1686.0,1010.0,49.0,24.0,23.0,15.0,10.0,207.0,64.0,67.0,61.3,8,74.0,1,1,14.0,0,0.67,6.0,13.0,-7.0,-1.04,0.61,8.6,14.0,-5.3,-0.79,0.38,0.0,3.0,5.0,1.0,28.0,2.0,4.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,2023-2024
Patrick Mainka,Heidenheim,DE,DF,Bundesliga,29.0,1994.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.0,1.2,12.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,11.0,0.0,12.0,2.0,16.7,1.09,0.18,0.0,0.0,9.8,0.0,0.0,0.0,0.1,-1.2,-1.2,475.0,552.0,86.1,10154.0,3896.0,119.0,140.0,85.0,271.0,291.0,93.1,82.0,110.0,74.5,0.0,0.0,0.4,0.0,0.0,26.0,0.0,0.0,50.0,552.0,540.0,11.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,475.0,1.0,3.0,11.0,1.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,14.0,7.0,1.0,11.0,20.0,55.0,9.0,22.0,9.0,13.0,16.0,38.0,43.0,0.0,682.0,71.0,369.0,284.0,35.0,16.0,682.0,7.0,3.0,42.9,4.0,57.1,370.0,2411.0,1498.0,12.0,8.0,0.0,4.0,2.0,426.0,2.0,90.0,100.0,11,90.0,11,0,0.0,0,0.91,17.0,26.0,-9.0,-0.82,0.0,14.4,26.9,-12.5,-1.14,0.0,0.0,6.0,3.0,1.0,0.0,16.0,11.0,0.0,1.0,0.0,62.0,29.0,20.0,59.2,,,,,,,,,,,,,,,,2023-2024
Ainsley Maitland-Niles,Lyon,EN,"MF,DF",Ligue 1,26.0,1997.0,5.0,3.0,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,3.0,0.0,3.0,1.0,33.3,1.01,0.34,0.0,0.0,21.9,0.0,0.0,0.0,0.09,-0.3,-0.3,110.0,136.0,80.9,1695.0,418.0,44.0,53.0,83.0,51.0,61.0,83.6,4.0,8.0,50.0,0.0,0.1,0.1,-0.1,1.0,8.0,2.0,0.0,16.0,136.0,132.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,110.0,0.0,3.0,3.0,1.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,5.0,2.0,5.0,9.0,55.6,4.0,4.0,0.0,4.0,4.0,12.0,6.0,0.0,169.0,9.0,36.0,92.0,41.0,3.0,169.0,9.0,5.0,55.6,4.0,44.4,129.0,620.0,254.0,3.0,4.0,0.0,2.0,1.0,113.0,8.0,53.0,27.0,3,68.0,1,2,31.0,3,0.2,2.0,8.0,-6.0,-2.02,-1.52,3.4,9.3,-5.9,-1.98,-1.96,0.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,18.0,2.0,2.0,50.0,,,,,,,,,,,,,,,,2023-2024
Lovro Majer,Rennes,HR,MF,Ligue 1,25.0,1998.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,1.39,1.52,0.14,1.52,0.2,0.0,1.0,0.0,0.0,5.63,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.03,0.0,0.0,14.0,16.0,87.5,277.0,96.0,7.0,8.0,87.5,5.0,6.0,83.3,2.0,2.0,100.0,0.0,0.3,0.1,-0.3,2.0,1.0,0.0,0.0,0.0,16.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,2.0,10.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,6.0,9.0,6.0,2.0,20.0,1.0,1.0,100.0,0.0,0.0,17.0,131.0,58.0,1.0,0.0,1.0,1.0,0.0,16.0,1.0,16.0,1.5,0,0.0,0,1,16.0,0,3.0,2.0,0.0,2.0,11.25,11.42,1.2,0.2,1.0,5.35,5.19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2023-2024
Lovro Majer,Wolfsburg,HR,"MF,FW",Bundesliga,25.0,1998.0,11.0,9.0,761.0,8.5,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.4,0.6,1.5,2.1,20.0,40.0,51.0,0.12,0.24,0.35,0.0,0.24,0.16,0.18,0.34,0.07,0.25,8.5,1.0,11.0,3.0,27.3,1.3,0.35,0.0,0.0,25.5,1.0,1.0,1.0,0.05,-0.4,-0.6,235.0,322.0,73.0,3572.0,890.0,120.0,136.0,88.2,95.0,125.0,76.0,10.0,24.0,41.7,2.0,1.5,1.5,0.5,13.0,23.0,12.0,0.0,40.0,322.0,307.0,14.0,6.0,0.0,0.0,16.0,0.0,7.0,3.0,2.0,0.0,235.0,1.0,17.0,26.0,3.07,24.0,0.0,0.0,1.0,1.0,0.0,4.0,0.47,3.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,4.0,5.0,0.0,3.0,12.0,25.0,9.0,8.0,1.0,7.0,3.0,12.0,4.0,0.0,404.0,5.0,51.0,184.0,174.0,23.0,403.0,13.0,7.0,53.8,5.0,38.5,252.0,1599.0,648.0,20.0,14.0,2.0,27.0,8.0,291.0,51.0,69.0,76.9,9,78.0,1,2,29.0,0,1.18,14.0,12.0,2.0,0.24,2.99,12.8,12.4,0.4,0.04,0.83,0.0,14.0,10.0,1.0,16.0,3.0,7.0,0.0,0.0,0.0,47.0,4.0,4.0,50.0,,,,,,,,,,,,,,,,2023-2024
Jean-Victor Makengo,Lorient,FR,"MF,FW",Ligue 1,25.0,1998.0,7.0,3.0,318.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,3.5,0.0,3.0,1.0,33.3,0.85,0.28,0.0,0.0,28.3,0.0,0.0,0.0,0.03,-0.1,-0.1,139.0,161.0,86.3,1919.0,439.0,70.0,77.0,90.9,54.0,59.0,91.5,2.0,6.0,33.3,0.0,0.0,0.1,0.0,0.0,8.0,2.0,0.0,13.0,161.0,155.0,6.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,6.0,4.0,1.13,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,9.0,1.0,8.0,6.0,8.0,4.0,0.0,201.0,8.0,59.0,100.0,43.0,1.0,201.0,6.0,2.0,33.3,4.0,66.7,157.0,922.0,411.0,6.0,4.0,0.0,6.0,7.0,147.0,5.0,45.0,29.4,3,73.0,1,4,25.0,4,0.86,4.0,5.0,-1.0,-0.28,0.31,3.1,5.8,-2.7,-0.76,-0.12,0.0,6.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,2023-2024
Jordy Makengo,Freiburg,FR,DF,Bundesliga,22.0,2001.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,91.7,636.0,153.0,14.0,14.0,100.0,16.0,18.0,88.9,3.0,3.0,100.0,0.0,0.1,0.1,-0.1,1.0,5.0,1.0,1.0,5.0,36.0,31.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,7.0,13.0,21.0,1.0,41.0,2.0,0.0,0.0,2.0,100.0,21.0,101.0,55.0,1.0,3.0,0.0,0.0,0.0,25.0,6.0,45.0,4.5,0,0.0,0,1,45.0,5,1.0,2.0,0.0,2.0,4.0,4.95,1.6,0.1,1.5,3.05,3.34,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2023-2024
Antoine Makoumbou,Cagliari,CG,MF,Serie A,25.0,1998.0,12.0,12.0,1073.0,11.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.3,0.8,9.0,66.0,22.0,0.08,0.0,0.08,0.08,0.08,0.04,0.03,0.07,0.04,0.07,11.9,1.0,3.0,1.0,33.3,0.25,0.08,0.33,1.0,18.1,0.0,0.0,0.0,0.17,0.5,0.5,464.0,518.0,89.6,8187.0,1954.0,221.0,238.0,92.9,182.0,196.0,92.9,53.0,65.0,81.5,0.0,0.3,0.3,-0.3,8.0,49.0,6.0,0.0,66.0,518.0,498.0,17.0,13.0,2.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,464.0,3.0,4.0,24.0,2.01,18.0,2.0,3.0,0.0,0.0,1.0,2.0,0.17,1.0,0.0,0.0,0.0,0.0,1.0,19.0,12.0,5.0,10.0,4.0,4.0,9.0,44.4,5.0,13.0,3.0,10.0,9.0,28.0,11.0,0.0,614.0,22.0,144.0,371.0,103.0,5.0,614.0,15.0,9.0,60.0,5.0,33.3,392.0,1844.0,742.0,9.0,8.0,0.0,18.0,12.0,421.0,22.0,89.0,99.4,12,89.0,11,0,0.0,0,0.75,12.0,24.0,-12.0,-1.01,-1.01,13.4,18.8,-5.5,-0.46,-3.96,0.0,7.0,14.0,0.0,3.0,9.0,12.0,0.0,0.0,0.0,82.0,4.0,11.0,26.7,,,,,,,,,,,,,,,,2023-2024
Nemanja Maksimovic,Getafe,RS,MF,La Liga,28.0,1995.0,13.0,13.0,1164.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.5,2.5,0.5,3.0,8.0,28.0,12.0,0.08,0.0,0.08,0.08,0.08,0.19,0.04,0.23,0.19,0.23,12.9,1.0,19.0,9.0,47.4,1.47,0.7,0.05,0.11,11.4,0.0,0.0,0.0,0.13,-1.5,-1.5,274.0,346.0,79.2,3762.0,695.0,157.0,177.0,88.7,80.0,105.0,76.2,15.0,31.0,48.4,0.0,0.5,1.0,-0.5,2.0,20.0,3.0,1.0,28.0,346.0,317.0,27.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,274.0,2.0,5.0,12.0,0.93,7.0,0.0,0.0,3.0,1.0,1.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,22.0,11.0,11.0,7.0,4.0,10.0,17.0,58.8,7.0,17.0,11.0,6.0,23.0,45.0,29.0,0.0,482.0,42.0,127.0,242.0,117.0,27.0,482.0,6.0,1.0,16.7,4.0,66.7,203.0,939.0,566.0,8.0,13.0,1.0,5.0,1.0,228.0,12.0,90.0,99.5,13,90.0,12,0,0.0,0,1.23,15.0,17.0,-2.0,-0.15,-0.15,14.0,17.7,-3.8,-0.29,-0.55,0.0,8.0,6.0,0.0,3.0,23.0,11.0,0.0,1.0,0.0,58.0,29.0,19.0,60.4,,,,,,,,,,,,,,,,2023-2024
Daniel Maldini,Empoli,IT,FW,Serie A,22.0,2001.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,0.3,0.0,2.0,0.0,0.0,6.67,0.0,0.0,0.0,27.7,0.0,0.0,0.0,0.03,-0.1,-0.1,11.0,16.0,68.8,179.0,33.0,6.0,7.0,85.7,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,2.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,12.0,8.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,122.0,41.0,1.0,1.0,1.0,0.0,0.0,17.0,0.0,14.0,2.5,0,0.0,0,2,14.0,2,1.5,1.0,0.0,1.0,3.33,4.79,0.2,0.4,-0.2,-0.6,-0.14,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,,,,,,,,,,,,,,,,2023-2024
Youssef Maleh,Empoli,MA,MF,Serie A,25.0,1998.0,9.0,9.0,793.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.9,1.6,6.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.18,0.08,0.18,8.8,0.0,7.0,0.0,0.0,0.79,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.11,-0.7,-0.7,222.0,294.0,75.5,3274.0,1279.0,126.0,144.0,87.5,68.0,88.0,77.3,14.0,35.0,40.0,0.0,0.9,0.6,-0.9,11.0,25.0,9.0,1.0,39.0,294.0,283.0,8.0,4.0,1.0,2.0,14.0,2.0,2.0,2.0,0.0,0.0,222.0,3.0,6.0,20.0,2.27,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,9.0,15.0,5.0,9.0,21.0,42.9,12.0,23.0,4.0,19.0,9.0,38.0,6.0,0.0,394.0,15.0,101.0,181.0,115.0,6.0,394.0,9.0,5.0,55.6,3.0,33.3,208.0,1111.0,447.0,6.0,7.0,1.0,10.0,5.0,228.0,23.0,88.0,73.4,9,88.0,8,0,0.0,0,1.11,4.0,16.0,-12.0,-1.36,-0.11,8.4,13.8,-5.4,-0.62,-0.58,0.0,22.0,5.0,0.0,14.0,9.0,21.0,0.0,1.0,0.0,60.0,5.0,10.0,33.3,,,,,,,,,,,,,,,,2023-2024
Donyell Malen,Dortmund,NL,"FW,MF",Bundesliga,24.0,1999.0,11.0,9.0,742.0,8.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,1.1,3.9,28.0,25.0,62.0,0.36,0.0,0.36,0.36,0.36,0.34,0.13,0.48,0.34,0.48,8.2,3.0,25.0,12.0,48.0,3.03,1.46,0.12,0.25,17.8,2.0,0.0,0.0,0.11,0.2,0.2,173.0,242.0,71.5,2318.0,598.0,111.0,129.0,86.0,43.0,63.0,68.3,8.0,18.0,44.4,0.0,1.1,1.6,-1.1,4.0,10.0,16.0,3.0,25.0,242.0,234.0,5.0,1.0,3.0,2.0,23.0,3.0,0.0,0.0,0.0,0.0,173.0,3.0,10.0,22.0,2.67,12.0,0.0,4.0,5.0,1.0,0.0,3.0,0.36,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,4.0,1.0,4.0,1.0,0.0,348.0,3.0,34.0,120.0,200.0,37.0,348.0,40.0,18.0,45.0,18.0,45.0,234.0,1614.0,806.0,28.0,18.0,13.0,28.0,12.0,275.0,62.0,67.0,74.9,9,74.0,3,2,37.0,0,1.91,16.0,13.0,3.0,0.36,0.0,15.1,13.9,1.3,0.16,0.22,0.0,5.0,8.0,0.0,23.0,1.0,3.0,0.0,0.0,0.0,28.0,3.0,9.0,25.0,,,,,,,,,,,,,,,,2023-2024
Ruslan Malinovskyi,Genoa,UA,"MF,FW",Serie A,30.0,1993.0,10.0,7.0,505.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.2,0.4,7.0,26.0,13.0,0.0,0.18,0.18,0.0,0.18,0.04,0.04,0.07,0.04,0.07,5.6,0.0,7.0,1.0,14.3,1.25,0.18,0.0,0.0,29.9,3.0,0.0,0.0,0.03,-0.2,-0.2,172.0,221.0,77.8,3140.0,1022.0,69.0,82.0,84.1,78.0,88.0,88.6,19.0,37.0,51.4,1.0,0.2,0.2,0.8,4.0,18.0,3.0,0.0,26.0,221.0,210.0,9.0,8.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,172.0,2.0,3.0,11.0,1.96,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,2.0,1.0,6.0,13.0,46.2,7.0,7.0,2.0,5.0,0.0,10.0,3.0,0.0,264.0,8.0,63.0,150.0,56.0,1.0,264.0,12.0,4.0,33.3,5.0,41.7,164.0,973.0,429.0,7.0,10.0,0.0,9.0,5.0,191.0,13.0,51.0,46.8,7,69.0,0,3,8.0,1,1.1,5.0,6.0,-1.0,-0.18,0.13,3.0,4.2,-1.2,-0.22,-0.09,0.0,10.0,2.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,27.0,7.0,5.0,58.3,,,,,,,,,,,,,,,,2023-2024
Lennard Maloney,Heidenheim,US,MF,Bundesliga,24.0,1999.0,11.0,11.0,947.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,1.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,10.5,0.0,10.0,2.0,20.0,0.95,0.19,0.0,0.0,17.7,0.0,0.0,0.0,0.05,-0.5,-0.5,333.0,427.0,78.0,6928.0,1405.0,90.0,122.0,73.8,190.0,212.0,89.6,45.0,75.0,60.0,0.0,0.3,0.2,-0.3,3.0,24.0,2.0,0.0,27.0,427.0,415.0,11.0,10.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,333.0,1.0,4.0,11.0,1.05,7.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,9.0,5.0,3.0,11.0,25.0,44.0,14.0,9.0,1.0,8.0,13.0,30.0,43.0,0.0,541.0,47.0,192.0,302.0,50.0,11.0,541.0,2.0,2.0,100.0,0.0,0.0,252.0,1165.0,401.0,1.0,5.0,0.0,6.0,3.0,292.0,5.0,86.0,95.7,11,86.0,8,0,0.0,0,0.91,15.0,24.0,-9.0,-0.86,-0.86,13.7,26.0,-12.3,-1.17,-0.72,0.0,17.0,5.0,0.0,1.0,13.0,10.0,0.0,2.0,0.0,54.0,30.0,18.0,62.5,,,,,,,,,,,,,,,,2023-2024
Aaron Malouda,Lille,FR,FW,Ligue 1,17.0,2005.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0,0.0,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2023-2024
Giorgi Mamardashvili,Valencia,GE,GK,La Liga,23.0,2000.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,342.0,56.7,5459.0,4348.0,44.0,46.0,95.7,86.0,90.0,95.6,63.0,205.0,30.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,342.0,225.0,117.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,2.0,0.15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,377.0,322.0,376.0,1.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,196.0,1050.0,476.0,0.0,0.0,0.0,2.0,0.0,138.0,0.0,90.0,100.0,13,90.0,13,0,0.0,0,1.38,16.0,18.0,-2.0,-0.15,0.0,15.0,14.1,0.9,0.07,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,3.0,1.0,75.0,18.0,1.38,52.0,34.0,67.3,5.0,3.0,5.0,4.0,30.8,2.0,1.0,1.0,0.0,50.0,2023-2024
