,Unnamed: 0,Squad,Comp,# Pl,Age,Poss,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,# Pl,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,# Pl,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Unnamed: 0,# Pl,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,# Pl,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,# Pl,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Unnamed: 0,# Pl,Poss,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Unnamed: 0,# Pl,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Unnamed: 0,# Pl,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
86,86,Torino,Serie A,29,26.9,47.3,38,418,3420,38.0,49,28,77,44,5,6,78,4,50.0,45.3,32.2,77.5,617,1138,1.29,0.74,2.03,1.16,1.89,1.32,0.85,2.16,1.19,2.04,86,29,38.0,49,457,144,31.5,12.03,3.79,0.1,0.31,17.5,40,5,6,50.0,45.3,0.1,-1.0,-1.3,86,29,38.0,13369,17163,77.9,240588,86398,6122,6894,88.8,5209,6234,83.6,1675,3057,54.8,28,32.2,27.7,-4.2,309,958,236,96,1138,86,29,38.0,17163,15195,1909,659,23,210,740,663,171,39,110,0,13369,59,314,86,29,38.0,794,20.89,503,84,48,70,74,15,80,2.11,45,8,5,13,8,1,86,29,38.0,530,306,241,205,84,247,569,43.4,322,412,127,285,444,974,727,13,86,29,47.3,38.0,21242,2335,7170,9771,4561,660,21236,635,388,61.1,246,38.7,11765,63238,32606,617,474,99,576,297,13252,1125,86,29,38,3420,90,100,38.0,418,83,269,147,20,280,0.97,50,69,-19,-0.5,50.0,62.0,-11.9,-0.31,86,29,38.0,78,4,3,577,602,59,740,444,306,6,10,0,1968,595,622,48.9,86,3,38,38,3420,38.0,69,1.82,157,88,61.8,7,16,15,8,21.1,10,9,0,1,0.0
87,87,Tottenham,Premier League,24,27.2,51.6,38,418,3420,38.0,66,50,116,61,5,5,57,2,53.1,49.2,35.3,84.4,633,1330,1.74,1.32,3.05,1.61,2.92,1.4,0.93,2.33,1.29,2.22,87,24,38.0,66,438,167,38.1,11.53,4.39,0.14,0.37,18.0,35,5,5,53.1,49.2,0.12,12.9,11.8,87,24,38.0,16508,20571,80.2,274912,94098,7801,8828,88.4,6561,7603,86.3,1393,2672,52.1,50,35.3,25.3,14.7,316,1035,257,54,1330,87,24,38.0,20571,18738,1788,524,28,147,526,750,168,117,37,0,16508,45,361,87,24,38.0,786,20.68,553,55,56,49,56,17,120,3.16,86,6,13,8,6,1,87,24,38.0,636,361,313,244,79,277,683,40.6,406,434,147,287,342,978,795,15,87,24,51.6,38.0,24670,2577,7991,11935,4997,700,24665,715,403,56.4,312,43.6,13842,73058,37183,633,506,152,519,334,16404,1316,87,24,38,3420,90,100,38.0,418,85,305,112,20,204,1.63,68,45,23,0.61,53.1,49.1,4.0,0.1,87,24,38.0,57,2,2,440,468,45,526,342,361,5,10,3,1951,618,647,48.9,87,1,38,38,3420,38.0,45,1.18,155,113,77.4,18,8,12,12,31.6,10,10,0,0,0.0
88,88,Udinese,Serie A,33,27.2,46.3,38,418,3420,38.0,40,30,70,36,4,4,65,2,45.7,42.9,30.0,72.9,672,1405,1.05,0.79,1.84,0.95,1.74,1.2,0.79,1.99,1.13,1.92,88,33,38.0,40,410,125,30.5,10.79,3.29,0.09,0.29,18.1,13,4,4,45.7,42.9,0.11,-5.7,-6.9,88,33,38.0,13917,17414,79.9,242519,89246,6417,7237,88.7,5667,6618,85.6,1389,2492,55.7,30,30.0,27.7,0.0,294,1041,270,70,1405,88,33,38.0,17414,15576,1756,574,21,101,703,651,163,50,83,0,13917,82,307,88,33,38.0,706,18.58,509,53,44,42,44,14,67,1.76,45,3,9,5,5,0,88,33,38.0,502,294,264,199,39,209,547,38.2,338,428,131,297,440,942,683,8,88,33,46.3,38.0,21424,2297,6915,9602,5119,737,21420,611,376,61.5,233,38.1,12449,66592,34279,672,502,145,604,330,13800,1397,88,33,38,3420,90,100,38.0,418,83,272,146,20,272,1.05,42,58,-16,-0.42,45.7,52.6,-6.9,-0.18,88,33,38.0,65,2,1,511,522,82,703,440,294,3,14,0,1853,491,442,52.6,88,4,38,38,3420,38.0,58,1.53,159,101,72.3,10,10,18,8,21.1,14,14,0,0,0.0
89,89,Union Berlin,Bundesliga,27,27.3,44.9,34,374,3060,34.0,50,39,89,45,5,7,57,2,46.9,41.3,33.4,74.7,464,1059,1.47,1.15,2.62,1.32,2.47,1.38,0.98,2.36,1.22,2.2,89,27,34.0,50,391,132,33.8,11.5,3.88,0.12,0.34,17.3,8,5,7,46.9,41.3,0.11,3.1,3.7,89,27,34.0,11859,15951,74.3,222470,86090,4864,5826,83.5,5148,6256,82.3,1521,2901,52.4,39,33.4,31.3,5.6,296,835,193,87,1059,89,27,34.0,15951,14267,1600,420,15,97,640,728,140,63,70,2,11859,84,321,89,27,34.0,683,20.09,475,73,26,41,50,18,86,2.53,59,10,2,4,8,3,89,27,34.0,503,283,240,218,45,232,501,46.3,269,367,85,282,405,908,605,9,89,27,44.9,34.0,19568,2073,6988,8984,3800,562,19561,389,206,53.0,183,47.0,9945,52102,26037,464,372,90,547,230,11751,1045,89,27,34,3060,90,100,34.0,374,82,227,146,19,150,1.47,50,43,7,0.21,46.9,42.8,4.1,0.12,89,27,34.0,57,2,1,434,375,84,640,405,283,6,5,2,1977,585,669,46.7,89,2,34,34,3060,34.0,43,1.26,136,93,71.3,12,14,8,7,20.6,5,4,1,0,20.0
90,90,Valencia,La Liga,30,25.2,46.9,38,418,3420,38.0,48,35,83,40,8,10,82,5,42.6,34.8,27.3,62.1,575,1180,1.26,0.92,2.18,1.05,1.97,1.12,0.72,1.84,0.92,1.63,90,30,38.0,48,383,129,33.7,10.08,3.39,0.1,0.31,20.1,32,8,10,42.6,34.8,0.09,5.4,5.2,90,30,38.0,12755,16480,77.4,241622,89245,5332,6142,86.8,5304,6236,85.1,1735,3073,56.5,35,27.3,24.8,7.7,283,926,239,62,1180,90,30,38.0,16480,14548,1842,584,22,218,613,666,163,58,51,2,12755,90,297,90,30,38.0,687,18.08,482,58,47,34,59,7,86,2.26,58,10,5,5,8,0,90,30,38.0,463,277,241,163,59,198,592,33.4,394,372,123,249,391,854,785,12,90,30,46.9,38.0,20238,2575,7196,8735,4521,560,20228,553,341,61.7,212,38.3,11494,62746,32765,575,468,102,498,268,12659,1168,90,30,38,3420,90,100,38.0,418,83,263,150,19,283,1.13,50,53,-3,-0.08,42.6,52.2,-9.6,-0.25,90,30,38.0,82,5,3,459,527,90,613,391,277,6,7,2,1832,602,575,51.1,90,2,38,38,3420,38.0,53,1.39,175,121,72.6,10,13,15,7,18.4,8,5,3,0,37.5
91,91,Valladolid,La Liga,32,28.1,45.2,38,418,3420,38.0,34,21,55,27,7,8,93,4,40.1,33.8,24.2,58.0,564,1101,0.89,0.55,1.45,0.71,1.26,1.05,0.64,1.69,0.89,1.53,91,32,38.0,34,359,110,30.6,9.45,2.89,0.08,0.25,18.7,25,7,8,40.1,33.8,0.1,-6.1,-6.8,91,32,38.0,11145,15385,72.4,206105,80260,4972,5863,84.8,4299,5283,81.4,1489,3187,46.7,21,24.2,25.7,-3.2,263,873,213,90,1101,91,32,38.0,15385,13372,1938,571,20,193,746,796,145,53,39,1,11145,75,312,91,32,38.0,652,17.16,471,50,33,31,55,12,56,1.47,36,2,3,5,9,1,91,32,38.0,559,321,285,208,66,247,681,36.3,434,379,102,277,430,989,812,9,91,32,45.2,38.0,19403,2227,6559,8418,4627,558,19395,504,291,57.7,214,42.5,9720,52059,25666,564,423,112,524,328,11055,1089,91,32,38,3420,90,100,38.0,418,81,246,170,21,246,0.82,34,57,-23,-0.61,40.1,52.9,-12.8,-0.34,91,32,38.0,93,4,0,511,510,75,746,430,321,8,7,0,1922,628,818,43.4,91,2,38,38,3420,38.0,57,1.5,161,104,68.3,5,16,17,3,7.9,7,6,0,1,0.0
92,92,Villarreal,La Liga,29,28.0,55.2,38,418,3420,38.0,57,33,90,45,12,13,67,5,56.4,46.4,40.5,86.9,737,1628,1.5,0.87,2.37,1.18,2.05,1.48,1.06,2.55,1.22,2.29,92,29,38.0,57,392,146,37.2,10.32,3.84,0.11,0.31,17.0,13,12,13,56.4,46.4,0.12,0.6,-1.4,92,29,38.0,17508,21129,82.9,305401,104843,8074,8963,90.1,7097,8015,88.5,1788,2857,62.6,33,40.5,40.7,-7.5,317,1175,358,81,1628,92,29,38.0,21129,19245,1796,539,47,178,579,711,160,58,33,1,17508,88,348,92,29,38.0,742,19.53,576,46,49,27,37,7,99,2.61,69,3,12,7,7,1,92,29,38.0,539,313,256,205,78,239,588,40.6,349,358,101,257,371,910,638,17,92,29,55.2,38.0,24816,2442,7838,11470,5730,819,24803,692,437,63.2,255,36.8,14443,77491,41859,737,558,185,545,336,17313,1608,92,29,38,3420,90,100,38.0,418,82,253,165,20,238,1.53,60,44,16,0.42,56.4,42.5,13.9,0.37,92,29,38.0,67,5,1,449,465,88,579,371,313,7,9,2,1878,489,496,49.6,92,2,38,38,3420,38.0,44,1.16,126,83,70.6,15,13,10,10,26.3,9,7,1,1,12.5
93,93,Werder Bremen,Bundesliga,27,26.3,43.9,34,374,3060,34.0,35,25,60,30,5,5,67,3,32.9,29.0,21.5,50.5,414,1065,1.03,0.74,1.76,0.88,1.62,0.97,0.63,1.6,0.85,1.49,93,27,34.0,35,356,120,33.7,10.47,3.53,0.08,0.25,19.0,14,5,5,32.9,29.0,0.08,2.1,1.0,93,27,34.0,11648,15559,74.9,211793,84074,5201,6190,84.0,4826,5900,81.8,1349,2551,52.9,25,21.5,24.3,3.5,252,822,190,81,1065,93,27,34.0,15559,13764,1727,536,11,142,548,706,116,40,61,0,11648,68,298,93,27,34.0,619,18.21,448,54,31,34,41,11,62,1.82,44,7,2,3,5,1,93,27,34.0,542,333,270,217,55,228,556,41.0,328,368,101,267,407,949,798,10,93,27,43.9,34.0,19371,2267,7028,9010,3529,503,19366,367,188,51.2,179,48.8,9948,49831,25337,414,293,83,521,268,11552,1054,93,27,34,3060,90,100,34.0,374,82,231,144,20,162,0.91,36,57,-21,-0.62,32.9,53.2,-20.3,-0.6,93,27,34.0,67,3,2,396,467,68,548,407,333,3,6,3,1738,609,582,51.1,93,1,34,34,3060,34.0,57,1.68,157,101,66.2,7,10,17,6,17.6,6,4,2,0,33.3
94,94,West Brom,Premier League,30,26.4,37.9,38,418,3420,38.0,33,20,53,29,4,4,51,4,35.8,32.7,24.4,57.1,441,1027,0.87,0.53,1.39,0.76,1.29,0.94,0.64,1.59,0.86,1.5,94,30,38.0,33,335,106,31.6,8.82,2.79,0.09,0.27,18.4,16,4,4,35.8,32.7,0.1,-2.8,-3.7,94,30,38.0,9769,13978,69.9,177501,75746,4418,5278,83.7,3696,4783,77.3,1273,2924,43.5,20,24.4,21.3,-4.4,241,822,196,60,1027,94,30,38.0,13978,12147,1756,463,13,105,604,727,144,75,21,16,9769,75,275,94,30,38.0,568,14.95,407,60,26,27,39,9,53,1.39,40,3,1,3,5,1,94,30,38.0,581,328,329,192,60,271,656,41.3,385,455,159,296,435,1016,876,13,94,30,37.9,38.0,18247,2539,6670,7517,4237,578,18242,505,264,52.3,241,47.7,8262,44861,21527,441,283,103,613,313,9668,1017,94,30,38,3420,90,100,38.0,418,84,311,104,22,211,0.68,35,76,-41,-1.08,35.8,67.9,-32.0,-0.84,94,30,38.0,51,4,0,404,412,75,604,435,328,4,11,3,1963,709,771,47.9,94,2,38,38,3420,38.0,76,2.0,240,166,71.3,5,11,22,6,15.8,11,7,1,3,12.5
95,95,West Ham,Premier League,24,27.8,43.2,38,418,3420,38.0,60,46,106,58,2,4,50,3,55.4,52.1,39.6,91.7,658,1282,1.58,1.21,2.79,1.53,2.74,1.46,1.04,2.5,1.37,2.41,95,24,38.0,60,464,158,34.1,12.21,4.16,0.13,0.37,16.1,17,2,4,55.4,52.1,0.12,4.6,5.9,95,24,38.0,12725,16901,75.3,225666,88791,5888,6864,85.8,4948,6052,81.8,1470,2860,51.4,46,39.6,31.9,6.4,340,1037,238,95,1282,95,24,38.0,16901,15140,1687,398,15,109,775,741,167,92,60,1,12725,74,357,95,24,38.0,823,21.66,576,92,37,56,53,9,106,2.79,73,12,1,13,7,0,95,24,38.0,514,280,269,195,50,224,573,39.1,349,405,124,281,437,951,779,11,95,24,43.2,38.0,20810,2294,6638,9343,5060,761,20806,542,298,55.0,244,45.0,10960,63334,30416,658,455,152,491,318,12606,1263,95,24,38,3420,90,100,38.0,418,86,316,99,17,214,1.71,62,47,15,0.39,55.4,48.7,6.7,0.18,95,24,38.0,50,3,1,375,354,74,775,437,280,3,5,4,2005,738,677,52.2,95,2,38,38,3420,38.0,47,1.24,147,103,70.1,19,8,11,11,28.9,5,3,1,1,25.0
96,96,Wolfsburg,Bundesliga,26,25.6,51.1,34,374,3060,34.0,57,48,105,55,2,3,58,3,49.0,46.9,37.7,84.5,595,1397,1.68,1.41,3.09,1.62,3.03,1.44,1.11,2.55,1.38,2.49,96,26,34.0,57,475,164,34.5,13.97,4.82,0.12,0.34,18.1,14,2,3,49.0,46.9,0.1,8.0,8.1,96,26,34.0,13133,17236,76.2,251433,91864,4953,5972,82.9,6223,7378,84.3,1661,2905,57.2,48,37.7,38.8,10.3,353,1004,282,70,1397,96,26,34.0,17236,15503,1656,431,20,118,643,759,176,92,48,0,13133,77,348,96,26,34.0,811,23.85,593,72,45,54,39,8,99,2.91,76,4,6,8,4,1,96,26,34.0,594,363,271,256,67,271,599,45.2,328,465,79,386,477,1071,700,6,96,26,51.1,34.0,21358,2083,6589,10048,4952,747,21355,483,296,61.3,186,38.5,11549,60072,30460,595,469,139,618,296,13031,1381,96,26,34,3060,90,100,34.0,374,85,243,128,15,173,1.79,61,37,24,0.71,49.0,42.1,6.9,0.2,96,26,34.0,58,3,1,442,379,77,643,477,363,1,5,1,2088,567,566,50.0,96,2,34,34,3060,34.0,37,1.09,122,84,72.1,17,10,7,14,41.2,5,3,2,0,40.0
97,97,Wolves,Premier League,27,26.3,49.3,38,418,3420,38.0,34,21,55,30,4,4,55,1,36.5,33.4,24.1,57.6,800,1283,0.89,0.55,1.45,0.79,1.34,0.96,0.63,1.6,0.88,1.51,97,27,38.0,34,459,149,32.5,12.08,3.92,0.07,0.2,18.5,18,4,4,36.5,33.4,0.08,-2.5,-3.4,97,27,38.0,15548,19225,80.9,275061,93014,6990,7796,89.7,6320,7342,86.1,1742,2944,59.2,21,24.1,23.9,-3.1,345,1117,213,85,1283,97,27,38.0,19225,17437,1751,444,20,141,775,735,208,65,70,3,15548,37,336,97,27,38.0,821,21.61,572,74,68,47,46,14,63,1.66,39,4,7,7,5,1,97,27,38.0,588,335,322,220,46,277,611,45.3,334,359,117,242,432,1020,727,15,97,27,49.3,38.0,23259,2190,7246,11020,5206,694,23255,779,468,60.1,311,39.9,13272,72908,38578,800,566,177,592,309,15405,1266,97,27,38,3420,90,100,38.0,418,85,313,106,19,204,1.18,36,52,-16,-0.42,36.5,49.5,-13.0,-0.34,97,27,38.0,55,1,1,426,383,37,775,432,335,3,8,3,1899,576,596,49.1,97,2,38,38,3420,38.0,52,1.37,152,102,70.4,12,9,17,10,26.3,8,7,1,0,12.5
