,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
980,Sergi Gomez,29.8,1948,200,1069,841,45,24,1948,3,1,33.3,2,66.7,1173,5691,3180,13,3,0,12,2,1296,8
982,Vicente Gomez,16.9,1026,28,214,661,153,21,1026,13,7,53.8,6,46.2,581,2941,1268,17,14,3,25,23,798,59
984,Maxime Gonalons,12.2,916,24,156,642,127,9,916,12,9,75.0,3,25.0,508,2719,1161,12,14,2,10,13,616,14
985,Anthony Goncalves,19.5,1038,24,191,453,411,18,1038,23,9,39.1,14,60.9,563,2961,1649,59,46,1,35,22,635,139
986,Vagner Goncalves,1.2,46,2,8,19,20,8,46,4,3,75.0,1,25.0,31,213,83,2,0,2,3,6,35,15
988,Jerome Gondorf,8.9,369,11,54,170,146,24,369,9,1,11.1,8,88.9,204,1117,515,18,9,4,19,15,270,54
989,Adrian Gonzalez,26.0,1300,52,246,857,207,35,1299,13,8,61.5,5,38.5,687,2791,925,8,14,0,27,37,832,39
990,Alvaro Gonzalez,32.2,1795,212,961,785,57,29,1795,4,2,50.0,2,50.0,884,4029,2244,9,7,1,5,3,1118,9
991,Bruno Gonzalez,17.1,533,96,334,182,18,14,533,1,1,100.0,0,0.0,162,723,192,0,0,0,12,1,174,3
992,Diego Gonzalez,15.9,731,75,311,333,87,17,731,3,1,33.3,2,66.7,306,1167,386,4,7,0,6,4,340,11
993,Fabio Gonzalez,0.7,48,6,10,34,5,0,48,1,1,100.0,0,0.0,32,153,99,1,0,0,0,0,31,0
996,Georges Gope-Fenepej,0.5,26,1,1,13,12,0,26,4,1,25.0,3,75.0,16,97,53,1,1,0,2,1,21,4
997,Leon Goretzka,22.0,1150,32,193,733,252,54,1149,31,13,41.9,18,58.1,605,4046,2179,58,40,9,37,21,751,79
1000,Robin Gosens,16.1,1053,45,261,471,336,24,1053,17,10,58.8,7,41.2,505,2598,1536,44,27,4,19,6,655,106
1001,Dan Gosling,21.6,1313,61,300,805,216,24,1313,24,18,75.0,6,25.0,578,2602,1164,18,18,4,34,31,761,25
1002,Mario Gotze,17.8,1200,9,112,598,500,55,1200,42,16,38.1,26,61.9,674,3566,1626,44,45,21,32,31,927,142
1003,Mohamed Gouaida,0.6,36,4,6,21,9,1,36,2,0,0.0,2,100.0,19,65,28,1,0,0,1,0,21,0
1004,Prince-Desir Gouano,30.5,1441,212,884,538,21,9,1441,9,6,66.7,3,33.3,608,2382,1171,0,1,0,6,3,688,0
1005,Lemouya Goudiaby,0.9,56,4,17,22,17,0,56,3,1,33.3,2,66.7,21,75,38,0,1,0,4,1,26,4
1006,Amine Gouiri,0.9,32,0,6,12,14,3,32,4,3,75.0,1,25.0,24,153,68,5,2,2,2,3,27,8
1007,Yoann Gourcuff,4.7,240,0,10,145,86,11,240,6,4,66.7,2,33.3,164,802,330,6,6,1,6,7,189,24
1008,Jeffrey Gouweleeuw,26.5,1488,134,794,631,77,26,1488,17,9,52.9,8,47.1,732,4374,2326,25,15,3,16,14,807,7
1010,Max Gradel,26.8,1436,26,182,471,812,109,1431,143,79,55.2,64,44.8,936,6749,3379,136,76,50,97,61,941,316
1011,Samuel Grandsir,28.9,1352,26,276,538,575,71,1352,134,68,50.7,66,49.3,946,7740,3959,127,102,29,84,74,981,233
1012,Alex Granell,31.6,2133,55,353,1299,522,11,2132,56,48,85.7,8,14.3,1131,5123,2318,37,38,4,29,33,1309,61
1014,Esteban Granero,13.7,885,19,162,477,258,12,885,17,9,52.9,8,47.1,521,2468,1021,16,21,0,16,20,567,23
1016,Alberto Grassi,25.0,1068,54,240,578,269,36,1068,30,13,43.3,17,56.7,539,3200,1430,36,30,6,33,22,648,43
1018,Andre Gray,16.6,462,4,14,186,263,76,462,11,2,18.2,9,81.8,300,1201,431,18,8,10,49,23,371,133
1019,Demarai Gray,18.9,862,13,95,390,396,57,862,63,38,60.3,25,39.7,540,4403,2223,80,49,29,38,29,607,126
1020,Michael Gregoritsch,28.1,1092,61,147,548,406,110,1091,39,12,30.8,27,69.2,518,2532,1089,41,23,18,39,33,757,141
1021,Clement Grenier,13.4,921,17,95,508,328,18,919,30,22,73.3,8,26.7,484,2320,1178,22,24,1,28,19,617,67
1024,Antoine Griezmann,28.0,1322,21,145,596,601,102,1320,46,28,60.9,18,39.1,764,4324,2096,67,57,20,45,32,1004,185
1025,Vincenzo Grifo,8.7,500,10,65,232,205,28,500,22,9,40.9,13,59.1,276,1524,705,19,13,8,8,9,331,48
1026,Florian Grillitsch,21.0,1258,45,245,850,187,16,1258,30,16,53.3,14,46.7,576,3066,1634,25,29,1,10,18,762,33
1027,Jeremy Grimm,9.0,468,41,140,251,79,10,468,6,6,100.0,0,0.0,179,776,396,3,4,1,13,11,251,14
1028,Pascal Gross,32.5,1709,23,201,729,794,57,1708,15,11,73.3,4,26.7,892,4221,1808,54,50,9,64,38,1145,241
1031,Andres Guardado,25.2,1784,42,292,1085,431,21,1783,33,22,66.7,11,33.3,1235,6048,2842,48,35,5,34,38,1303,77
1032,Karim Guede,0.7,17,3,4,7,6,0,17,1,0,0.0,1,100.0,11,57,22,1,2,0,0,1,14,3
1033,Goncalo Guedes,27.1,1296,12,171,489,675,89,1296,130,82,63.1,48,36.9,979,8051,4394,144,103,46,67,47,1008,263
1034,Goncalo Guedes,0.1,3,0,0,2,2,0,3,2,1,50.0,1,50.0,2,35,23,2,1,0,0,0,3,0
1035,Ramiro Guerra,0.8,40,0,11,22,7,0,40,2,0,0.0,2,100.0,26,91,32,1,0,0,2,3,29,2
1036,Raphael Guerreiro,6.1,492,10,58,257,181,21,492,17,8,47.1,9,52.9,269,1342,538,9,14,5,11,7,341,61
1037,Francis Guerrero,11.0,734,31,206,300,239,15,734,27,17,63.0,10,37.0,461,2344,1099,26,22,7,20,22,462,86
1038,John Guidetti,13.6,460,8,33,229,202,48,460,11,7,63.6,4,36.4,256,1045,448,12,12,8,25,20,367,77
1040,John Guidetti,1.3,48,1,3,14,31,10,48,1,1,100.0,0,0.0,34,117,32,1,2,2,2,8,45,14
1041,Josuha Guilavogui,26.7,1642,83,428,1033,199,26,1642,22,11,50.0,11,50.0,681,2790,1237,18,9,4,23,38,1032,45
1042,Frederic Guilbert,36.0,2081,111,611,1003,492,13,2081,39,23,59.0,16,41.0,639,4285,2097,71,56,4,43,39,844,144
1043,Guilherme,10.5,489,5,62,237,195,20,489,32,17,53.1,15,46.9,289,1897,839,29,18,2,22,16,357,55
1044,Guilherme,29.3,1733,73,425,1085,241,25,1733,35,26,74.3,9,25.7,914,3861,1619,15,19,2,27,16,1065,23
1045,Baptiste Guillaume,5.1,136,3,5,60,72,20,136,4,2,50.0,2,50.0,79,413,184,9,7,2,17,7,110,36
1046,Serhou Guirassy,9.5,390,11,26,191,177,43,388,23,6,26.1,17,73.9,229,1125,367,14,7,7,27,20,335,72
1048,Manuel Gulde,17.0,941,122,578,334,30,9,941,4,3,75.0,1,25.0,488,2535,1506,9,3,1,4,3,592,0
1049,Gerard Gumbau,15.9,647,34,172,414,66,6,647,7,6,85.7,1,14.3,329,1345,620,6,6,1,10,7,384,5
1050,Ilkay Gundogan,16.9,1577,24,170,980,443,50,1576,35,26,74.3,9,25.7,1019,5020,2693,61,62,11,34,20,1324,83
1051,Christian Gunter,34.0,2072,76,532,916,655,35,2071,69,34,49.3,35,50.7,1022,6015,2863,92,82,19,27,24,1131,177
1053,Regis Gurtner,37.0,1345,1153,1332,14,0,0,1345,2,2,100.0,0,0.0,540,3866,2994,0,1,1,1,0,363,0
1054,Samuel Gustafson,0.9,44,1,10,28,7,0,44,4,3,75.0,1,25.0,21,145,66,2,0,0,1,3,28,2
1055,Luiz Gustavo,33.5,2316,83,577,1515,255,32,2316,44,38,86.4,6,13.6,1646,8883,4594,52,40,2,24,28,1629,21
1056,Alejandro Gutierrez Mozo,0.5,22,2,5,15,2,0,22,1,1,100.0,0,0.0,16,113,53,1,0,0,0,1,13,0
1057,Jonathan de Guzman,12.1,739,12,91,467,193,8,739,20,10,50.0,10,50.0,372,2212,1171,28,28,1,10,17,471,30
1058,Bright Gyamfi,3.6,215,10,61,89,69,8,215,4,3,75.0,1,25.0,92,473,273,5,6,0,4,7,122,27
1059,Nicolas Haas,1.9,106,6,18,59,29,0,106,3,3,100.0,0,0.0,68,277,98,1,2,0,3,2,82,5
1060,Janik Haberer,30.5,1360,48,206,763,409,61,1358,41,26,63.4,15,36.6,640,3383,1199,25,30,6,46,56,904,129
1062,Alexander Hack,14.3,861,114,471,360,43,19,861,7,5,71.4,2,28.6,406,2062,1421,10,7,0,6,1,431,4
1064,Munir El Haddadi,27.2,990,6,47,403,548,92,990,51,28,54.9,23,45.1,681,3387,1260,48,42,14,90,87,779,173
1066,Oussama Haddadi,27.8,1663,99,545,770,373,25,1663,34,25,73.5,9,26.5,862,5453,3081,70,60,6,30,12,886,114
1067,Florent Hadergjonaj,18.6,1084,57,262,454,382,15,1084,28,16,57.1,12,42.9,467,2798,1491,40,32,2,11,5,578,111
1068,Andre Hahn,15.1,602,26,89,266,257,56,602,31,4,12.9,27,87.1,302,1349,482,22,11,4,33,24,394,96
1070,Oualid El Hajjam,24.4,1405,93,490,671,265,18,1405,32,19,59.4,13,40.6,571,3075,1650,48,29,3,39,29,593,74
1071,Izet Hajrovic,2.1,107,1,11,45,57,5,107,13,6,46.2,7,53.8,62,542,229,7,7,4,2,8,74,20
1072,Achraf Hakimi,8.4,583,25,149,250,192,13,583,31,22,71.0,9,29.0,384,2002,1134,30,13,10,10,14,387,56
1073,Alen Halilovic,14.5,646,7,61,275,328,28,646,50,31,62.0,19,38.0,455,3983,2337,73,69,14,16,16,471,68
1074,Sebastien Haller,26.1,975,39,70,478,432,116,973,57,16,28.1,41,71.9,587,2281,791,28,22,18,64,62,783,203
1075,Emil Hallfredsson,8.5,544,21,94,339,118,3,544,11,8,72.7,3,27.3,305,1714,853,10,16,1,9,11,317,10
1076,Marcel Halstenberg,13.1,930,30,225,466,250,33,930,21,11,52.4,10,47.6,389,1748,999,21,26,2,18,12,472,53
1078,Romain Hamouma,20.5,857,10,103,338,426,77,857,40,19,47.5,21,52.5,504,3095,1339,59,34,18,54,43,625,176
1079,Marek Hamsik,26.3,2799,26,212,1759,835,92,2799,23,14,60.9,8,34.8,1843,6844,3724,87,90,14,41,24,2472,217
1081,Tim Handwerker,4.4,209,9,54,74,86,11,209,13,7,53.8,6,46.2,121,706,448,14,8,3,8,2,122,21
1082,Genki Haraguchi,2.3,80,3,17,44,22,5,80,8,7,87.5,1,12.5,48,263,180,9,3,3,2,3,54,9
1083,Amine Harit,22.7,1037,7,88,587,397,54,1036,118,53,44.9,65,55.1,760,6047,3243,121,79,26,51,33,809,153
1084,Martin Harnik,21.0,797,25,91,417,295,67,797,28,13,46.4,15,53.6,385,1914,780,24,10,8,40,32,573,146
1085,Rekeem Harper,0.2,7,0,1,4,3,0,7,1,0,0.0,1,100.0,4,18,6,0,1,0,1,0,3,0
1086,Joe Hart,19.0,645,518,632,13,0,0,645,1,1,100.0,0,0.0,264,2087,1502,0,0,0,0,0,201,0
1087,Makoto Hasebe,23.2,1341,99,529,770,53,1,1341,1,1,100.0,0,0.0,750,4121,2413,16,7,0,9,4,819,6
1088,Hans Hateboer,26.6,1642,48,337,735,579,60,1642,28,11,39.3,17,60.7,851,4722,2740,73,54,10,34,24,1064,218
1089,Kai Havertz,23.8,1384,25,134,818,450,66,1384,60,27,45.0,33,55.0,896,5205,2326,64,60,20,33,40,1054,136
1090,Isaac Hayden,15.3,731,49,182,413,142,18,731,13,6,46.2,7,53.8,307,1220,472,17,6,6,10,23,370,23
1092,Eden Hazard,26.9,1702,1,76,631,1042,162,1700,200,165,82.5,35,17.5,1300,10444,5375,201,121,70,65,77,1471,302
1093,Thorgan Hazard,32.7,1738,18,165,758,850,140,1732,120,52,43.3,68,56.7,938,6404,3681,138,76,59,49,59,1210,315
1095,Jonas Hector,19.5,1407,72,343,687,394,43,1407,31,17,54.8,14,45.2,545,2825,1475,32,30,6,24,18,755,108
1097,Ahmed Hegazi,37.6,1700,347,1044,585,83,36,1700,29,22,75.9,7,24.1,750,4084,2241,9,8,2,13,8,717,8
1098,Gauthier Hein,0.9,52,1,9,16,28,3,52,1,0,0.0,1,100.0,41,145,88,3,1,1,3,2,39,9
1099,Dominique Heintz,31.0,1848,209,849,935,79,15,1848,17,9,52.9,8,47.1,911,5274,3101,32,19,3,10,9,1113,9
1100,Filip Helander,27.8,1567,207,784,760,31,12,1567,6,6,100.0,0,0.0,902,4907,2982,24,5,0,14,6,933,3
1101,Marcel Heller,14.4,482,9,78,163,260,49,482,19,8,42.1,11,57.9,269,2368,1327,59,27,16,28,29,311,112
1102,Tomer Hemed,9.4,331,11,33,177,124,25,331,17,7,41.2,10,58.8,157,668,165,6,5,3,18,16,246,51
1103,Jordan Henderson,24.1,2288,34,329,1626,351,17,2288,15,8,53.3,7,46.7,1209,5362,2428,32,34,3,15,12,1650,37
1104,Jeff Hendrick,25.9,1005,22,122,565,330,47,1005,32,24,75.0,8,25.0,577,2810,1281,37,27,5,44,34,705,114
1106,Benjamin Henrichs,14.1,985,45,263,499,230,33,985,22,7,31.8,15,68.2,537,2862,1441,41,19,10,10,9,558,74
1107,Dalbert Henrique,5.9,441,17,109,218,117,4,441,14,10,71.4,4,28.6,242,1468,853,18,17,1,9,8,269,27
1108,Christophe Herelle,32.9,1685,257,921,727,46,21,1685,5,1,20.0,4,80.0,862,4832,2624,15,6,2,10,1,909,4
1109,Mario Hermoso,21.4,1162,139,660,483,25,15,1162,8,5,62.5,3,37.5,617,2818,1469,7,1,1,14,4,659,2
1112,Javier Hernandez,17.2,534,5,27,279,235,52,534,33,22,66.7,11,33.3,355,1956,474,10,11,5,40,38,440,103
1113,Lucas Hernandez,23.5,1390,110,564,638,207,19,1390,38,30,78.9,8,21.1,701,3853,2158,39,35,2,22,12,745,52
1114,Luis Hernandez,36.0,1798,198,913,813,86,10,1798,3,3,100.0,0,0.0,837,3137,1467,4,6,1,3,4,898,4
1115,Pablo Hernandez,20.2,1496,90,337,973,199,30,1496,27,18,66.7,9,33.3,860,4447,1807,25,21,2,24,27,973,41
1116,Theo Hernandez,10.7,756,31,184,339,240,23,756,40,22,55.0,18,45.0,525,2713,1692,47,42,11,17,21,540,107
1118,Hernani,6.0,396,13,55,232,114,6,396,21,13,61.9,8,38.1,179,1140,516,11,10,1,1,11,245,22
1119,Ander Herrera,14.1,1236,50,277,720,246,14,1236,14,10,71.4,4,28.6,631,2790,1417,12,19,1,15,15,902,19
1120,Borja Herrera,2.7,214,10,57,115,43,2,214,5,2,40.0,3,60.0,139,631,302,6,5,1,2,2,146,20
1122,Patrick Herrmann,12.5,521,20,111,183,227,37,521,22,9,40.9,13,59.1,248,1405,658,22,9,11,12,17,330,87
1123,Perparim Hetemaj,26.8,1516,52,311,807,422,38,1516,46,27,58.7,19,41.3,937,5050,2453,60,44,8,51,36,1045,107
1124,Son Heung-min,25.7,1264,13,70,420,791,156,1264,101,58,57.4,43,42.6,831,5794,2729,111,46,68,65,57,1067,339
1125,Thomas Heurtaux,15.5,700,131,479,221,5,1,700,2,1,50.0,1,50.0,269,1592,831,1,3,1,3,0,392,0
1126,Gonzalo Higuain,31.3,1062,26,71,499,513,141,1060,94,53,56.4,40,42.6,760,4820,1807,68,37,35,81,72,900,195
1127,Oscar Hiljemark,14.2,779,14,102,406,282,26,779,20,13,65.0,7,35.0,399,1889,796,23,23,4,18,17,477,60
1128,Vitorino Hilton,27.0,1401,164,781,599,46,30,1401,10,8,80.0,2,20.0,664,4089,2121,13,2,1,9,1,672,1
1129,Kaylen Hinds,1.0,23,0,7,8,8,0,23,3,0,0.0,3,100.0,9,22,5,0,0,0,1,0,14,2
1130,Martin Hinteregger,29.5,1685,163,967,664,72,27,1685,11,2,18.2,9,81.8,878,5191,3077,27,15,0,14,4,960,10
1133,Wesley Hoedt,28.0,1694,180,732,934,50,19,1694,27,25,92.6,2,7.4,947,6065,3908,21,15,1,13,5,935,3
1134,Nicolas Hofler,25.1,1501,91,349,1017,155,16,1501,22,17,77.3,5,22.7,763,3975,1841,16,19,1,13,34,963,14
1135,Jonas Hofmann,11.5,571,19,96,250,235,43,571,39,12,30.8,27,69.2,308,2156,1053,41,24,16,24,10,367,92
1136,Marco Hoger,18.6,1383,46,314,967,117,11,1383,29,14,48.3,15,51.7,700,3653,1889,23,14,0,12,17,898,28
1137,Jonathan Hogg,26.6,1739,87,506,1056,194,4,1739,12,8,66.7,4,33.3,833,4093,1687,21,21,1,25,17,1003,10
1138,Rob Holding,9.1,721,65,317,371,36,4,721,8,5,62.5,3,37.5,450,2130,1293,6,13,0,7,6,474,2
1139,Jose Holebas,26.5,1805,86,476,780,574,13,1805,47,23,48.9,24,51.1,760,3818,1795,53,36,3,28,22,762,84
1140,Lucas Holer,10.1,370,4,47,160,169,24,370,30,15,50.0,15,50.0,205,1025,441,14,19,3,32,30,275,68
1141,Mason Holgate,13.2,721,78,305,322,98,14,721,12,8,66.7,4,33.3,288,1379,871,8,6,2,11,3,374,25
1142,Lewis Holtby,13.3,755,14,120,385,258,33,755,29,11,37.9,18,62.1,390,1821,806,25,17,8,21,25,476,63
1144,Gerrit Holtmann,10.0,514,4,112,224,186,31,514,38,9,23.7,29,76.3,255,2174,1343,51,24,14,10,6,273,68
1145,Jannes Horn,9.2,423,33,165,173,91,2,423,7,3,42.9,4,57.1,176,1069,716,20,15,1,3,2,208,31
1146,Timo Horn,34.0,1209,993,1189,21,0,0,1209,1,1,100.0,0,0.0,477,3519,2679,0,0,0,0,0,391,0
1149,Branimir Hrgota,2.2,68,1,3,32,33,9,68,4,2,50.0,2,50.0,49,229,67,3,0,3,2,9,49,17
1150,Timo Hubers,5.0,241,36,127,104,11,4,241,2,1,50.0,1,50.0,87,349,230,3,3,0,2,0,106,1
1151,Benjamin Hubner,25.7,1781,140,880,827,79,30,1781,11,5,45.5,6,54.5,859,3791,2319,21,10,0,11,3,1149,9
1153,Tomas Hubocan,1.0,39,1,8,21,10,0,39,1,0,0.0,1,100.0,18,87,47,1,0,0,1,0,24,4
1154,Callum Hudson-Odoi,0.3,24,0,0,13,11,2,24,5,5,100.0,0,0.0,20,199,114,5,2,1,4,0,23,5
1155,Will Hughes,11.0,551,9,50,282,227,29,551,10,7,70.0,3,30.0,323,1500,709,16,23,1,20,22,364,58
1156,Jordan Hugill,0.3,12,0,1,9,2,0,12,2,1,50.0,1,50.0,9,57,0,0,0,0,0,2,13,0
1157,Vitor Hugo,13.4,840,89,442,373,28,14,840,4,4,100.0,0,0.0,445,2220,1123,3,4,1,6,3,481,3
1158,Mats Hummels,24.6,2255,144,899,1245,125,41,2255,22,12,54.5,10,45.5,1262,6578,4697,25,26,1,10,6,1584,13
1160,Adrien Hunou,16.2,683,7,83,306,305,41,683,20,8,40.0,12,60.0,369,1752,665,18,15,5,37,20,503,124
1161,Aaron Hunt,23.1,1413,20,118,709,612,50,1412,49,19,38.8,30,61.2,739,3542,1420,45,39,7,35,26,869,144
1163,Elseid Hysaj,34.7,3033,74,699,1662,696,21,3033,47,24,51.1,23,48.9,1693,7501,4342,105,92,9,43,27,1964,185
1164,Suk Hyun-jun,13.3,465,7,43,203,224,62,465,26,7,26.9,19,73.1,221,1242,470,25,12,10,46,19,368,84
1165,Pierre Hojbjerg,18.6,1350,30,235,909,224,11,1350,33,21,63.6,12,36.4,796,3633,1527,19,25,3,33,24,867,37
1166,Jordon Ibe,22.2,1044,11,104,424,535,53,1044,87,37,42.5,50,57.5,681,5318,2441,78,59,26,46,50,780,149
1167,Vedad Ibisevic,16.1,536,26,40,274,229,50,534,29,9,31.0,20,69.0,295,1124,326,7,9,3,42,27,407,92
1168,Vicente Iborra,15.7,1017,74,246,676,106,19,1017,14,11,78.6,3,21.4,493,2235,1169,8,8,0,7,7,665,15
1171,Mauro Icardi,32.9,698,29,59,275,375,165,691,20,10,50.0,10,50.0,392,1659,804,30,18,16,51,22,493,164
1172,Brown Ideye,8.1,220,10,14,114,94,21,220,12,5,41.7,7,58.3,131,521,133,5,4,3,22,20,182,44
1173,Edgar Ie,35.0,2313,168,1027,1093,211,36,2313,30,24,80.0,6,20.0,1151,6714,4393,55,33,2,32,22,1350,53
1174,Julien Ielsch,6.8,314,12,92,172,57,8,314,6,5,83.3,1,16.7,114,516,211,5,10,3,8,12,152,13
1175,Pietro Iemmello,9.8,299,11,31,158,120,38,298,14,4,28.6,10,71.4,161,1264,506,18,22,7,27,13,215,50
1176,Kelechi Iheanacho,9.2,352,8,40,149,167,33,352,18,13,72.2,5,27.8,220,1280,690,21,18,3,26,14,267,54
1177,Jordan Ikoko,26.9,1591,72,435,778,396,26,1591,41,24,58.5,17,41.5,743,4488,2525,76,46,7,34,19,854,105
1178,Jonathan Ikone,11.1,520,5,35,228,268,37,520,52,33,63.5,19,36.5,328,2775,1305,48,41,19,30,27,414,85
1179,Josip Ilicic,22.2,1513,8,107,565,865,106,1511,111,66,59.5,45,40.5,1081,6760,3186,107,84,40,59,59,1180,240
1180,Asier Illarramendi,35.1,2896,89,673,1843,416,19,2896,39,30,76.9,9,23.1,1877,11279,5904,71,64,3,34,24,2063,33
1181,Jules Iloki,15.8,609,8,82,258,280,25,609,13,9,69.2,4,30.8,330,2244,1343,41,33,3,26,12,423,147
1182,Stefan Ilsanker,14.3,1079,78,333,621,131,9,1079,6,4,66.7,2,33.3,465,2263,1323,10,8,1,10,4,658,21
1183,Giannelli Imbula,24.9,1443,21,198,968,310,18,1443,84,65,77.4,19,22.6,1008,6811,3464,74,49,4,42,41,1047,40
1184,Ciro Immobile,29.8,1093,9,54,403,644,190,1085,49,25,51.0,23,46.9,799,4776,2121,77,53,38,75,58,903,259
1185,Emmanuel Imorou,0.4,23,1,2,17,4,0,23,1,0,0.0,1,100.0,11,101,78,2,0,0,0,0,15,2
1186,Tom Ince,27.2,1042,16,141,450,469,79,1042,57,27,47.4,30,52.6,621,4477,1948,57,40,20,59,31,668,125
1187,Svante Ingelsson,3.6,138,5,22,57,62,9,138,5,3,60.0,2,40.0,77,442,223,8,7,0,7,7,79,13
1188,Roberto Inglese,30.9,875,19,88,357,447,142,873,39,31,79.5,8,20.5,547,2981,931,46,19,28,97,71,692,211
1189,Danny Ings,3.0,118,3,11,43,65,20,118,4,1,25.0,3,75.0,69,246,66,2,2,1,11,6,87,23
1190,Andres Iniesta,20.3,1700,13,153,971,601,40,1700,77,63,81.8,14,18.2,1277,6068,2942,71,73,19,27,26,1488,75
1191,Lorenzo Insigne,34.3,3015,7,161,1357,1527,249,3014,116,62,53.4,54,46.6,2167,10818,6438,206,167,77,87,56,2625,674
1192,Emiliano Insua,23.4,1308,72,377,591,363,15,1308,73,39,53.4,34,46.6,568,3593,1907,68,52,7,16,23,682,91
1194,Takashi Inui,29.2,1278,9,116,526,653,94,1278,87,40,46.0,47,54.0,825,5563,2602,99,56,34,68,55,924,217
1196,Artur Ionita,29.7,1260,37,242,675,358,57,1260,32,19,59.4,13,40.6,659,3258,1358,27,36,4,48,32,808,121
1198,Stephen Ireland,1.5,82,5,17,49,16,2,82,1,1,100.0,0,0.0,45,141,42,0,0,0,0,1,60,5
1199,Carlos Isaac,0.7,50,0,9,23,18,1,50,2,1,50.0,1,50.0,29,133,47,3,1,0,0,0,31,7
1200,Alexander Isak,1.3,39,0,1,8,30,9,39,2,1,50.0,1,50.0,22,132,44,3,3,1,2,3,32,10
1201,Isco,19.7,1846,9,147,903,819,101,1846,83,58,69.9,25,30.1,1503,8888,4591,136,88,30,64,50,1609,229
1202,Tatsuya Ito,11.2,530,1,46,248,243,50,530,57,23,40.4,34,59.6,400,2857,1630,60,26,28,20,21,430,111
1203,Gian-Luca Itter,4.6,235,12,89,118,32,0,235,11,5,45.5,6,54.5,104,624,350,12,6,0,3,6,125,7
1204,Manuel Iturra,17.6,788,39,248,470,87,4,788,26,19,73.1,7,26.9,374,1605,716,5,8,2,16,23,420,11
1205,Ander Iturraspe,21.2,1466,75,338,879,261,2,1466,6,5,83.3,1,16.7,715,3023,1463,12,19,0,19,11,832,25
1206,Ivi,19.6,908,18,140,359,429,43,907,66,33,50.0,33,50.0,564,4117,2129,62,49,14,47,57,608,119
1207,Alex Iwobi,20.3,1358,16,146,604,627,80,1358,52,36,69.2,16,30.8,1058,6230,3418,93,80,25,42,31,1131,146
1208,Jose Izquierdo,22.0,779,24,164,239,393,83,779,51,32,62.7,19,37.3,486,3655,2040,67,36,30,50,22,500,161
1209,Armando Izzo,15.4,1019,77,443,508,80,9,1019,8,7,87.5,1,12.5,497,2732,1551,24,11,0,5,7,562,12
1210,Koo Ja-cheol,22.7,1036,36,164,635,246,38,1036,32,12,37.5,20,62.5,549,2580,983,20,14,4,37,39,703,70
1211,Paul Jaeckel,3.0,173,12,74,85,14,3,173,2,1,50.0,1,50.0,63,350,167,2,1,0,0,3,110,6
1212,Phil Jagielka,22.9,1302,155,696,575,37,19,1302,2,1,50.0,1,50.0,566,2264,1047,4,4,1,8,4,660,3
1215,Christophe Jallet,13.0,958,54,276,496,190,10,958,6,5,83.3,1,16.7,436,2373,1393,32,17,2,13,11,597,91
1216,Ablie Jallow,1.4,61,1,13,25,25,5,61,3,2,66.7,1,33.3,45,177,75,2,2,1,6,2,45,10
1217,Matty James,11.0,556,28,131,343,86,10,556,12,8,66.7,4,33.3,238,1140,397,7,7,0,14,5,330,14
1218,Vasilije Janjicic,3.6,183,11,44,121,20,1,183,1,1,100.0,0,0.0,68,259,160,3,0,1,3,1,93,3
1220,Saidy Janko,15.8,988,51,260,449,294,8,988,45,32,71.1,13,28.9,472,3358,2108,58,43,3,19,20,543,79
1222,Jakub Jankto,29.5,1423,26,206,673,562,76,1423,37,22,59.5,15,40.5,820,5041,2737,78,55,19,38,17,942,199
1223,Daryl Janmaat,20.2,1264,76,373,587,313,21,1264,22,10,45.5,12,54.5,565,2345,1272,29,27,3,13,9,640,55
1225,Tony Jantschke,8.1,502,19,126,296,81,3,502,7,2,28.6,5,71.4,214,971,530,14,7,0,4,2,287,18
1226,Adnan Januzaj,17.5,825,7,58,316,461,95,825,125,67,53.6,58,46.4,646,4728,2549,104,51,44,51,60,677,156
1227,Nicolas Janvier,0.8,59,1,5,39,15,1,59,3,2,66.7,1,33.3,43,190,71,1,1,0,1,4,51,7
1228,Pawel Jaroszynski,9.0,510,42,183,201,136,1,510,4,3,75.0,1,25.0,194,1000,526,15,10,1,9,2,221,32
1230,Jason,19.8,793,18,111,315,378,57,793,71,25,35.2,46,64.8,502,2677,1210,48,27,20,42,36,544,137
1231,Bakery Jatta,3.3,164,4,21,75,73,17,164,12,2,16.7,10,83.3,93,757,269,11,6,5,10,7,99,31
1232,Corentin Jean,18.8,653,9,90,251,329,31,653,34,22,64.7,12,35.3,444,2854,1536,53,30,9,20,23,447,150
1233,Benjamin Jeannot,15.6,499,27,63,249,191,49,499,13,8,61.5,5,38.5,275,1165,366,11,14,5,36,34,359,81
1234,Tin Jedvaj,6.7,415,19,122,239,62,5,415,6,4,66.7,2,33.3,246,1450,852,12,9,1,1,3,258,8
1235,Jemerson,31.7,1718,170,871,810,46,32,1718,6,4,66.7,2,33.3,939,4955,2999,9,5,2,12,4,1065,1
1236,Jese,6.8,230,5,26,108,105,21,230,24,15,62.5,9,37.5,160,1279,566,19,11,10,14,16,157,51
