,Player,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1552,Antonio Mance,0.6,15,15,0,0,0,0,1,0,0,0,0,0,9,0,0
1553,Vincent Manceau,31.0,1624,1285,333,30,2,9,59,303,0,0,0,0,1295,6,30
1554,Gianluca Mancini,25.0,1400,1289,104,32,0,11,3,72,0,0,0,0,1152,7,13
1555,Steve Mandanda,30.4,981,704,277,85,1,0,0,0,0,0,0,0,694,0,1
1556,Reinildo Mandava,1.1,64,54,10,2,0,0,4,8,0,0,0,0,51,0,1
1557,Aissa Mandi,34.0,2616,2499,116,97,1,38,19,19,0,0,0,0,2407,1,16
1558,Rolando Mandragora,32.4,1195,1073,115,62,1,11,49,10,39,13,10,0,973,7,22
1560,Mario Mandzukic,22.4,616,599,17,3,0,3,20,13,0,0,0,0,432,0,17
1561,Sadio Mane,34.2,1243,1217,21,3,14,11,39,16,2,0,0,0,946,5,44
1562,Thomas Mangani,17.8,1218,1106,110,57,0,4,83,10,40,21,16,1,962,2,23
1563,Kostas Manolas,25.8,1041,983,57,56,0,19,1,1,0,0,0,0,913,1,1
1564,Javier Manquillo,12.2,506,379,126,1,1,0,28,125,0,0,0,0,340,1,10
1565,Martin Mantovani,7.8,226,219,7,7,0,1,0,0,0,0,0,0,180,0,3
1566,Juan Manuel Valencia,0.3,11,11,0,0,0,1,1,0,0,0,0,0,10,0,0
1567,Harrison Manzala,0.8,28,27,1,1,0,0,4,0,0,0,0,0,14,0,1
1568,Fran Manzanara,1.7,68,63,4,4,0,0,0,0,0,0,0,0,60,1,0
1569,Myziane Maolida,10.6,355,343,12,0,1,1,7,3,0,0,0,0,286,0,8
1570,Faitout Maouassa,23.7,1026,739,285,11,0,5,79,274,0,0,0,0,724,2,35
1571,Fernando Marcal,9.8,814,752,62,12,2,6,9,50,0,0,0,0,708,0,5
1572,Ivan Marcano,9.0,553,524,29,11,0,7,14,18,0,0,0,0,474,0,8
1573,Marcelo,20.6,1560,1361,187,30,4,30,72,152,5,0,2,0,1267,12,26
1574,Marcelo,32.0,2397,2319,71,68,5,16,3,3,0,0,0,0,2096,7,7
1575,Solly March,27.4,938,845,84,24,1,12,152,21,38,25,4,0,598,9,67
1576,Federico Marchetti,4.0,116,66,48,14,0,0,0,0,0,0,0,0,84,2,0
1577,Gian Marco Ferrari,31.0,1914,1795,112,94,0,15,11,18,0,0,0,0,1647,7,14
1578,Oscar de Marcos,26.9,1349,1099,247,8,0,5,78,239,0,0,0,0,1029,3,38
1579,Georg Margreitter,22.9,1216,1178,37,34,0,15,3,3,0,0,0,0,992,1,7
1580,Miguel Mari,0.8,40,40,0,0,0,0,0,0,0,0,0,0,36,0,1
1581,Jose Maria Gimenez,19.7,734,674,56,44,1,13,0,12,0,0,0,0,585,4,3
1582,Mariano,5.0,92,83,9,0,2,1,0,0,0,0,0,0,69,0,3
1583,Mariano,1.6,31,29,2,0,1,0,1,0,0,0,0,0,23,0,2
1584,Adrian Mariappa,21.4,890,865,24,19,0,2,1,5,0,0,0,0,731,1,5
1586,Jordan Marie,20.0,878,862,13,3,1,10,20,6,2,2,0,0,678,3,23
1587,Adrian Marin,3.2,116,79,37,5,0,1,2,32,0,0,0,0,77,0,1
1588,Joao Mario,12.0,748,716,27,11,2,7,33,7,9,3,2,0,612,5,11
1589,Guillermo Maripan,22.3,709,638,70,70,2,12,0,0,0,0,0,0,533,1,8
1590,Lazar Markovic,0.5,29,29,0,0,0,0,0,0,0,0,0,0,28,0,0
1591,Marlon,16.8,1079,1011,66,36,1,12,7,30,0,0,0,0,1000,2,6
1592,Marquinhos,29.9,2273,2218,53,42,7,16,1,11,0,0,0,0,2088,2,10
1593,Roger Marti,21.0,367,351,13,1,3,6,17,0,0,0,0,0,243,3,26
1594,Anthony Martial,18.0,752,735,15,3,7,2,34,9,1,1,0,0,573,2,26
1595,Aaron Martin,32.0,1739,1281,451,62,2,3,235,302,87,31,50,1,1284,7,42
1596,Jonas Martin,22.9,1541,1470,67,50,1,37,20,13,4,1,0,0,1346,4,22
1597,Marvin Martin,6.9,336,301,32,7,2,3,23,0,18,11,6,0,244,3,4
1598,Inigo Martinez,32.2,1472,1342,127,113,5,66,16,14,0,0,0,0,1138,3,11
1599,Javi Martinez,14.5,910,894,14,14,1,5,4,0,0,0,0,0,794,2,15
1600,Lautaro Martinez,14.9,254,226,26,3,6,3,12,0,0,0,0,0,172,2,10
1601,Pablo Martinez,31.3,1618,1521,94,72,1,57,13,22,0,0,0,0,1351,3,16
1602,Gelson Martins,2.5,67,65,1,0,1,0,3,1,0,0,0,0,49,1,6
1603,Gelson Martins,15.4,520,513,6,1,0,0,58,5,0,0,0,0,373,1,25
1604,Adam Marusic,23.5,988,813,170,7,0,5,56,163,0,0,0,0,798,5,24
1605,Omar Mascarell,11.0,477,469,4,4,0,2,1,0,0,0,0,0,397,4,3
1606,Andrea Masiello,20.4,1301,1215,84,43,1,34,4,41,0,0,0,0,1133,2,15
1607,Adam Masina,11.2,564,439,125,12,0,4,31,97,16,10,2,0,432,0,15
1608,Jordi Masip,35.0,1158,692,457,128,0,0,0,0,0,0,0,0,602,9,1
1609,Han-Noah Massengo,0.7,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0
1610,Arthur Masuaku,19.5,1101,896,201,20,1,18,37,180,1,0,0,0,880,4,32
1612,Jaime Mata,27.0,708,697,7,1,2,4,55,0,0,0,0,0,413,4,43
1613,Juan Mata,14.3,775,704,69,16,6,13,67,6,35,23,10,1,620,2,10
1614,Luca Matarese,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1615,Jean-Philippe Mateta,27.6,479,414,62,0,1,0,28,0,0,0,0,0,322,3,15
1616,Christian Mathenia,21.5,888,606,277,59,0,2,0,0,0,0,0,0,565,5,0
1617,Nemanja Matic,27.1,1858,1789,61,56,3,30,9,5,0,0,0,0,1602,8,22
1618,Joel Matip,17.1,1356,1312,40,29,4,3,0,11,0,0,0,0,1176,4,5
1619,Rabbi Matondo,2.1,35,35,0,0,0,0,4,0,0,0,0,0,27,0,3
1620,Alessandro Matri,6.7,154,135,18,1,1,1,4,0,1,0,0,0,115,1,8
1621,Federico Mattiello,14.8,622,501,117,1,1,3,71,116,0,0,0,0,448,4,22
1622,Blaise Matuidi,26.9,1278,1247,28,15,2,8,34,13,0,0,0,0,1091,3,24
1623,Jose Mauri,2.3,100,98,2,2,0,1,0,0,0,0,0,0,89,0,0
1624,Stephy Mavididi,0.2,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
1625,Konstantinos Mavropanos,1.6,137,135,2,2,0,6,0,0,0,0,0,0,127,0,1
1626,Alfie Mawson,12.6,482,467,13,13,0,8,3,0,0,0,0,0,393,2,3
1627,Philipp Max,28.5,1255,905,340,47,0,9,202,216,77,29,40,0,844,10,34
1628,Alexandru Maxim,6.4,375,332,40,12,2,6,36,4,23,7,13,1,291,3,10
1629,Eric Maxim Choupo-Moting,8.9,231,214,14,0,1,0,7,2,1,0,0,0,183,3,7
1630,Borja Mayoral,18.0,398,380,16,1,2,6,5,4,0,0,0,0,318,2,11
1631,Robert Mazan,1.0,54,47,7,1,0,1,4,6,0,0,0,0,44,0,0
1632,Luca Mazzitelli,3.6,214,206,8,5,0,4,7,1,0,0,0,0,158,0,6
1633,Kylian Mbappe,26.0,814,769,42,4,8,8,25,6,6,1,0,0,632,3,21
1634,Ibrahima Mbaye,22.3,1011,736,268,23,0,1,14,245,0,0,0,0,766,7,18
1635,Loic Mbe Soh,2.0,127,124,3,3,0,0,0,0,0,0,0,0,116,0,2
1636,Nolan Mbemba,4.0,214,199,15,5,0,2,4,10,0,0,0,0,171,0,5
1638,Adama Mbengue,8.2,373,275,96,3,0,3,28,93,0,0,0,0,228,2,14
1639,Isaac Mbenza,11.0,272,259,12,1,1,2,34,5,5,4,1,0,183,1,15
1640,Stephane Mbia,5.0,188,181,7,6,0,0,0,1,0,0,0,0,168,0,1
1641,Kara Mbodji,5.6,204,198,6,6,0,3,3,0,0,0,0,0,157,0,5
1642,Jordi Mboula,3.1,89,87,2,0,0,0,28,1,1,0,1,0,47,0,9
1643,James McArthur,34.0,1445,1392,45,12,4,10,15,22,1,0,0,0,1135,8,28
1644,Alex McCarthy,25.0,668,399,268,79,0,1,0,0,0,0,0,0,345,1,1
1645,James McCarthy,0.2,7,5,2,1,0,0,0,1,0,0,0,0,7,0,0
1646,Kevin McDonald,9.3,583,554,26,25,2,7,1,1,0,0,0,0,494,3,6
1647,Levan Mchedlidze,2.3,50,47,3,1,0,0,0,0,0,0,0,0,38,0,0
1648,Weston McKennie,19.4,716,624,85,3,3,5,11,80,0,0,0,0,488,7,15
1649,Dwight McNeil,17.7,583,522,53,26,4,5,117,5,22,20,1,0,380,8,33
1650,Scott McTominay,9.6,456,446,7,4,1,6,2,2,0,0,0,0,376,3,4
1651,Iuri Medeiros,1.2,45,40,5,1,0,2,4,0,3,2,1,0,37,0,1
1652,Nicky Medja,0.5,10,10,0,0,0,0,0,0,0,0,0,0,5,0,1
1653,Alvaro Medran,12.8,789,701,82,36,1,19,52,4,41,21,14,0,623,6,10
1654,Ben Mee,38.0,1522,1477,37,29,1,12,4,8,0,0,0,0,1134,8,16
1655,Riccardo Meggiorini,17.2,439,424,12,2,0,2,23,3,0,0,0,0,268,3,17
1656,Admir Mehmedi,18.8,784,671,109,22,4,6,78,25,47,14,16,2,562,4,23
1657,Soualiho Meite,29.5,1164,1144,18,12,2,16,14,0,1,0,0,0,951,2,24
1658,Farid El Melali,3.6,141,139,2,0,3,0,8,2,0,0,0,0,104,0,6
1659,Oscar Melendo,22.2,889,866,16,6,13,1,13,1,9,3,0,0,746,7,19
1660,Gonzalo Melero,14.9,723,710,11,5,1,5,3,2,0,0,0,0,619,2,7
1661,Arthur Melo,15.9,1292,1254,33,26,6,9,4,3,4,0,1,0,1200,5,12
1662,Memphis,30.4,1490,1220,254,55,18,14,200,20,146,68,43,4,1096,16,46
1664,Pedro Mendes,29.6,1307,1250,51,31,0,33,10,20,0,0,0,0,1064,6,11
1665,Thiago Mendes,34.2,2137,1926,207,102,6,16,136,11,94,28,60,2,1742,4,21
1666,Brais Mendez,26.1,1249,1089,149,55,4,12,108,17,69,30,24,1,919,11,28
1667,Nathaniel Mendez-Laing,10.9,287,280,5,0,1,0,27,3,2,1,0,0,169,2,23
1668,Stiven Mendoza,20.9,696,610,83,33,1,7,84,13,35,10,22,0,492,3,22
1669,Alexandre Mendy,8.5,119,96,22,1,0,1,3,0,0,0,0,0,84,1,8
1670,Benjamin Mendy,10.0,804,694,110,7,2,3,51,103,0,0,0,0,674,0,17
1671,Edouard Mendy,38.0,1159,697,455,164,0,5,0,0,0,0,0,0,720,7,0
1672,Ferland Mendy,28.1,1974,1701,264,20,2,19,80,244,0,0,0,0,1636,9,43
1673,Nampalys Mendy,23.2,1097,1077,17,1,2,13,3,1,0,0,0,0,971,3,12
1674,Hamza Mendyl,6.0,259,208,50,8,0,1,19,42,0,0,0,0,181,1,8
1675,Chris Mepham,9.4,412,391,20,15,0,0,1,5,0,0,0,0,326,1,4
1676,Gabriel Mercado,19.3,785,729,51,20,0,10,5,31,0,0,0,0,640,5,14
1677,Alex Meret,12.8,352,226,125,26,0,2,0,0,0,0,0,0,269,1,0
1678,Mehdi Merghem,8.0,290,285,3,0,1,1,26,3,0,0,0,0,203,2,12
1679,Mikel Merino,22.8,1110,1093,13,10,10,19,15,2,0,0,0,0,873,4,15
1680,Sabin Merino,3.3,90,88,2,0,2,0,2,0,0,0,0,0,67,0,5
1681,Martin Merquelanz,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,Dries Mertens,25.0,942,865,68,4,10,0,75,10,44,18,12,0,697,9,24
1683,Roque Mesa,19.4,961,917,38,28,2,12,39,2,8,2,4,1,817,6,23
1684,Lionel Messi,30.1,1936,1756,156,84,70,26,78,4,62,19,5,2,1504,24,37
1685,Romain Metanire,3.5,120,81,38,1,1,1,1,37,0,0,0,0,82,1,4
1686,Thomas Meunier,17.9,978,869,107,4,4,8,51,101,2,0,0,0,802,2,10
1687,Mexer,27.4,1270,1238,31,28,1,22,0,3,0,0,0,0,1130,1,6
1688,Max Meyer,15.7,697,666,23,2,0,1,24,2,19,15,1,0,562,8,17
1690,Matt Miazga,8.0,428,406,22,22,1,7,1,0,0,0,0,0,347,0,0
1691,Michel,28.4,1752,1524,219,112,3,52,136,3,102,33,33,3,1395,9,29
1692,Clement Michelin,1.0,45,31,13,2,0,2,1,11,0,0,0,0,30,1,1
1693,Petar Micin,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,Miguel,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1
1695,Florian Miguel,12.4,507,410,95,17,0,1,10,78,0,0,0,0,385,2,10
1696,Nikola Milenkovic,33.4,1841,1619,219,49,1,21,21,170,0,0,0,0,1465,3,26
1697,Arkadiusz Milik,26.6,604,568,28,5,2,3,5,2,0,0,0,0,491,8,7
1698,Sergej Milinkovic-Savic,26.6,1458,1420,28,13,12,22,35,15,0,0,0,0,1132,10,33
1699,Vanja Milinkovic-Savic,1.8,78,55,23,2,0,0,0,0,0,0,0,0,51,0,0
1700,Luka Milivojevic,38.0,2189,1912,267,114,2,28,185,8,143,54,28,52,1649,10,32
1701,Pere Milla,3.8,135,120,12,1,0,1,16,2,9,0,8,0,71,3,9
1702,Vincenzo Millico,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,James Milner,19.9,1636,1388,241,43,6,15,134,94,92,27,36,1,1313,7,46
1704,Santi Mina,20.6,479,448,26,3,3,10,9,2,0,0,0,0,343,5,17
1705,Yerry Mina,9.9,507,488,17,16,0,3,0,1,0,0,0,0,425,2,1
1706,Tyrone Mings,1.6,96,87,9,1,0,0,1,8,0,0,0,0,79,0,2
1707,Ignasi Miquel,3.5,92,87,5,5,1,0,1,0,0,0,0,0,51,0,1
1708,Kevin Mirallas,14.4,441,377,63,9,1,8,61,16,34,7,13,0,312,1,14
1709,Jorge Miramon,27.7,1339,1057,277,6,0,15,81,271,0,0,0,0,981,5,35
1710,Miranda,12.9,824,785,39,38,0,17,0,1,0,0,0,0,738,0,3
1711,Antonio Mirante,11.0,319,195,123,32,0,1,0,0,0,0,0,0,219,1,0
1712,Virgil Misidjan,17.1,395,373,21,1,2,3,48,13,0,0,0,0,269,1,21
1713,Simone Missiroli,30.5,1521,1481,38,31,0,4,14,7,0,0,0,0,1254,2,36
1714,Kostas Mitroglou,6.4,102,90,11,0,0,0,0,0,0,0,0,0,74,1,1
1716,Aleksandar Mitrovic,36.4,1042,938,99,0,4,3,6,5,0,0,0,0,745,5,12
1717,Stefan Mitrovic,33.6,1393,1362,29,28,0,10,0,1,0,0,0,0,1259,2,2
1718,Maximilian Mittelstadt,20.0,898,779,117,12,1,13,52,104,0,0,0,0,649,2,30
1719,Henrikh Mkhitaryan,18.2,876,802,68,11,5,1,63,11,46,7,10,0,655,6,32
1720,Luka Modric,29.0,1986,1871,105,57,6,46,73,12,36,10,21,1,1714,10,34
1721,Kevin Mohwald,9.7,508,477,27,17,1,2,9,8,2,1,0,0,406,4,22
1722,Niklas Moisander,29.3,1943,1888,51,47,1,13,13,3,1,1,0,0,1669,4,15
1723,Johan Mojica,0.2,9,8,1,0,0,0,2,1,0,0,0,0,6,0,0
1724,Hakim El Mokeddem,0.3,14,14,0,0,0,0,1,0,0,0,0,0,12,0,0
1725,Jorge Molina,29.4,765,741,13,2,14,1,17,2,0,0,0,0,495,11,35
1726,Cristian Molinaro,12.9,585,464,120,12,0,6,38,108,0,0,0,0,413,1,26
1727,Victor Mollejo,0.7,24,23,0,0,0,0,0,0,0,0,0,0,19,1,0
1728,Florent Mollet,28.5,1481,1273,207,76,2,32,201,6,117,45,62,0,1179,1,35
1729,Gabriele Moncini,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,Thomas Monconduit,31.3,1473,1391,72,49,5,20,11,2,1,0,1,0,1137,10,25
1731,Kevin Monnet-Paquet,16.5,693,581,111,4,0,0,26,107,0,0,0,0,540,1,25
1732,Nacho Monreal,20.7,1337,1175,162,21,0,3,28,141,0,0,0,0,1146,0,30
1733,Francisco Montero,4.5,166,152,14,8,0,1,0,6,0,0,0,0,121,0,2
1734,Cristobal Montiel,0.1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1735,Martin Montoya,24.1,1152,887,264,7,1,3,36,257,0,0,0,0,900,1,25
1736,Aaron Mooy,25.9,1435,1294,129,44,2,19,137,8,75,25,38,2,1073,12,46
1737,Emre Mor,4.1,89,84,4,1,2,0,5,0,0,0,0,0,65,1,5
1738,Alfredo Morales,17.0,679,664,13,9,2,5,4,3,0,0,0,0,501,2,13
1739,Alvaro Morata,10.5,233,226,6,0,1,3,3,0,0,0,0,0,176,1,7
1740,Alvaro Morata,12.0,266,256,7,0,1,1,7,0,0,0,0,0,152,3,10
1742,Jan Moravek,8.4,399,396,2,2,1,2,0,0,0,0,0,0,313,1,9
1743,Steven Moreira,9.6,413,304,106,4,0,4,17,100,2,1,0,0,314,3,10
1744,Jeremy Morel,11.8,711,681,27,24,1,9,0,3,0,0,0,0,630,3,7
1745,Alberto Moreno,1.7,121,108,13,0,0,0,3,13,0,0,0,0,103,0,3
1746,Alex Moreno,34.8,1536,1173,352,29,2,7,103,322,0,0,0,0,1152,11,57
1747,Gerard Moreno,25.7,771,713,50,2,5,15,19,4,0,0,0,0,539,8,27
1748,Hector Moreno,21.5,1221,1136,77,61,0,16,5,16,0,0,0,0,1037,8,11
1749,Sergio Moreno,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1750,Emiliano Moretti,22.3,1072,1013,54,47,0,7,3,7,0,0,0,0,914,5,11
1751,Wes Morgan,21.4,897,873,23,19,0,6,0,4,0,0,0,0,725,1,6
1752,Manu Morlanes,6.8,324,318,4,4,3,3,2,0,0,0,0,0,269,2,6
1753,Loren Moron,21.7,355,317,36,2,1,3,11,5,0,0,0,0,259,2,25
1754,Sean Morrison,33.8,911,735,174,7,0,6,5,167,0,0,0,0,528,2,10
1755,Victor Moses,0.3,13,13,0,0,0,0,0,0,0,0,0,0,10,0,2
1756,Lebo Mothiba,19.7,438,415,23,0,0,0,10,1,0,0,0,0,336,0,11
1757,Lebo Mothiba,2.8,44,42,2,0,0,0,0,0,0,0,0,0,36,0,0
1758,Francois Moubandje,21.5,1015,841,172,24,0,5,41,148,0,0,0,0,769,2,25
1759,Jessy Moulin,1.0,32,27,5,2,0,0,0,0,0,0,0,0,28,0,0
1760,Steve Mounie,19.8,571,538,30,1,0,0,9,1,0,0,0,0,361,3,16
1761,Lucas Moura,23.6,752,738,10,1,5,0,19,6,0,0,0,0,557,4,24
1762,Herman Moussaki,2.3,41,41,0,0,0,0,1,0,0,0,0,0,30,0,2
1763,Lys Mousset,4.1,124,112,12,0,2,0,3,0,0,0,0,0,87,0,4
1764,Joao Moutinho,33.7,2072,1796,269,102,4,28,196,6,159,45,74,2,1649,7,26
1765,Samuel Moutoussamy,18.3,658,645,10,2,0,7,17,3,5,4,0,0,522,3,17
1766,Toni Moya,1.0,49,49,0,0,0,1,0,0,0,0,0,0,45,0,0
1768,Javi Moyano,23.3,969,732,228,16,0,13,34,212,0,0,0,0,706,9,16
1769,Samuel Mraz,1.9,42,41,1,0,0,0,0,0,0,0,0,0,34,0,1
1770,Ndombe Mubele,5.2,89,77,11,0,0,2,6,2,1,0,0,0,69,1,8
1771,Lukas Muhl,31.0,1465,1423,38,32,1,23,3,6,0,0,0,0,1227,4,7
1772,Nordi Mukiele,13.6,723,591,127,21,2,4,32,106,0,0,0,0,519,5,18
1773,Florian Muller,24.0,838,575,259,54,0,1,0,0,0,0,0,0,545,4,0
1774,Nicolai Muller,10.0,269,233,35,10,0,0,18,9,10,7,2,0,184,1,17
1775,Nicolai Muller,2.4,49,47,2,0,0,0,6,2,0,0,0,0,33,0,4
1776,Thomas Muller,26.4,1285,1219,55,4,5,10,52,22,6,0,1,0,923,11,50
1777,Gianni Munari,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1778,Iker Muniain,26.5,1250,1178,65,17,12,3,40,16,17,7,6,0,1042,7,25
1779,Marc Muniesa,15.6,866,760,103,22,2,9,17,81,0,0,0,0,687,3,18
1780,Aihen Munoz,10.6,528,418,108,9,0,0,28,99,0,0,0,0,381,2,15
1781,Ezequiel Munoz,2.3,116,113,3,2,0,1,0,1,0,0,0,0,95,0,1
1782,Joaquin Munoz,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,Alessandro Murgia,11.9,493,441,50,28,1,1,30,3,19,9,8,1,420,2,6
1784,Alessandro Murgia,0.1,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1
1785,Luis Muriel,16.0,384,364,20,0,6,3,19,3,3,0,1,0,234,0,13
1786,Luis Muriel,1.4,47,44,3,0,0,0,0,0,0,0,0,0,36,0,0
1787,Jeison Murillo,1.0,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
1788,Jeison Murillo,1.3,126,123,2,2,0,4,0,0,0,0,0,0,116,1,1
1789,Jacob Murphy,3.4,67,59,8,1,1,2,16,7,0,0,0,0,36,0,4
1790,Josh Murphy,20.2,391,363,25,6,4,2,74,6,12,5,1,4,203,3,31
1791,Glenn Murray,27.9,618,603,11,1,0,1,8,0,0,0,0,0,353,4,12
1792,Nicola Murru,32.6,2017,1677,329,47,0,8,112,281,1,0,1,0,1499,11,50
1794,Mateo Musacchio,29.0,1752,1670,80,72,0,2,1,8,0,0,0,0,1576,2,11
1795,Florent Muslija,7.5,321,298,23,12,0,1,31,3,8,5,3,0,234,0,5
1796,Juan Musso,29.0,879,492,380,66,0,3,0,1,0,0,0,0,534,7,0
1797,Shkodran Mustafi,29.0,1810,1724,81,52,4,12,11,29,0,0,0,0,1465,5,16
1798,Damian Musto,18.7,785,747,34,27,0,12,3,5,1,0,0,0,626,4,13
1799,Yoshinori Muto,5.8,118,116,2,0,1,0,4,1,0,0,0,0,81,0,9
1800,Yvon Mvogo,1.5,31,21,10,4,0,0,0,0,0,0,0,0,25,0,0
1801,Phillipp Mwene,3.0,134,107,27,4,0,1,14,23,0,0,0,0,89,0,6
1802,Obite N'Dicka,25.6,1120,1083,31,22,1,6,2,9,0,0,0,0,883,6,13
1803,Kevin N'Doram,2.2,138,130,8,8,0,3,0,0,0,0,0,0,123,0,1
1804,Abdallah N'dour,3.2,177,156,20,0,0,1,11,20,0,0,0,0,136,1,4
1805,Cheikh N'Doye,25.9,869,864,2,1,2,5,12,1,0,0,0,0,525,3,25
1806,Nathan N'Goumou,0.8,33,33,0,0,0,0,0,0,0,0,0,0,29,0,1
1807,Clinton N'Jie,4.0,119,112,6,0,1,0,2,4,0,0,0,0,84,1,4
1808,Georges-Kevin N'Koudou,0.1,5,5,0,0,0,0,2,0,0,0,0,0,3,0,0
1809,Georges-Kevin N'Koudou,0.3,12,10,1,1,0,0,0,0,0,0,0,0,8,1,0
1810,Stanley N'Soki,7.8,514,457,54,6,0,3,6,48,0,0,0,0,440,3,5
1811,Nacho,35.0,1841,1492,337,32,4,18,148,303,2,0,0,0,1274,12,69
1812,Nacho,18.9,1043,966,74,36,0,7,15,38,0,0,0,0,922,3,9
1813,Adam Nagy,10.8,516,493,20,6,0,3,5,0,0,0,0,0,442,3,9
1814,Radja Nainggolan,21.9,1013,998,11,2,8,16,44,5,0,0,0,0,824,4,22
1815,Naldo,15.1,605,568,33,32,0,5,0,1,0,0,0,0,489,4,4
1816,Naldo,3.3,166,161,5,5,0,0,0,0,0,0,0,0,140,0,1
1817,Naldo,7.0,327,316,9,9,0,3,0,0,0,0,0,0,261,2,3
1818,Samir Nasri,2.7,160,153,7,2,0,2,3,2,1,1,0,0,140,0,3
1820,Matija Nastasic,27.2,1242,1210,30,27,0,17,0,3,0,0,0,0,1020,2,4
1821,Marc Navarro,0.9,34,28,6,0,0,0,5,6,0,0,0,0,24,0,1
1822,Ximo Navarro,28.1,996,824,171,39,0,6,43,130,0,0,0,0,763,1,22
1823,Jesus Navas,30.1,1868,1587,267,24,3,15,194,242,1,0,0,0,1366,14,68
1824,Keylor Navas,10.0,300,221,79,18,0,1,0,0,0,0,0,0,240,0,0
1825,Raul Navas,14.6,873,836,32,32,0,15,4,0,0,0,0,0,750,5,3
1826,Wilfred Ndidi,36.6,2008,1988,14,9,6,16,12,5,0,0,0,0,1591,6,36
1827,Aly Ndom,0.5,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
1828,Aly Ndom,4.0,151,144,4,4,0,2,1,0,0,0,0,0,112,3,3
1829,Tanguy Ndombele,29.9,1987,1938,41,29,22,8,6,12,0,0,0,0,1759,8,24
1830,Angelo Ndrecka,1.0,49,43,6,1,0,0,1,5,0,0,0,0,41,0,0
1831,Reiss Nelson,7.1,245,237,5,0,0,3,12,5,0,0,0,0,201,3,7
1832,Neto,34.0,849,466,383,108,0,5,0,0,0,0,0,0,490,0,0
1833,Pedro Neto,0.5,25,24,1,1,0,0,2,0,0,0,0,0,21,0,0
1834,Manuel Neuer,25.6,922,751,171,43,0,2,0,0,0,0,0,0,772,0,2
1835,Florian Neuhaus,22.9,905,886,10,5,4,10,23,5,0,0,0,0,734,9,36
1836,Ruben Neves,33.4,1977,1893,75,71,11,61,26,2,2,2,0,0,1583,9,35
1837,Neymar,16.0,1062,935,116,34,41,7,56,12,63,27,11,7,824,11,19
1838,Yeni Ngbakoto,6.3,193,148,44,16,0,1,44,5,23,15,4,0,103,1,4
1839,Moussa Niakhate,31.0,1537,1456,76,44,2,8,6,32,0,0,0,0,1262,5,16
1840,M'Baye Niang,19.9,419,396,22,2,0,8,24,3,0,0,0,0,291,1,20
1841,Oumar Niasse,10.3,173,168,3,0,0,1,4,0,0,0,0,0,108,2,12
1842,Oumar Niasse,0.7,24,22,2,0,0,0,1,1,0,0,0,0,13,0,1
1843,Hans Nicolussi Caviglia,0.6,28,25,3,0,0,1,3,0,3,1,2,0,24,0,0
1844,Florian Niederlechner,10.8,179,162,15,0,0,2,6,1,0,0,0,0,120,2,10
1846,Saul Niguez,32.5,1619,1516,97,13,4,8,49,81,0,0,0,0,1232,6,41
1847,Dimitris Nikolaou,3.9,163,156,6,5,0,0,1,1,0,0,0,0,145,1,0
1848,Casimir Ninga,27.4,542,520,21,0,3,4,52,19,0,0,0,0,384,1,29
1849,Eddie Nketiah,0.7,21,19,1,0,0,0,0,0,0,0,0,0,18,1,1
1850,Nicolas Nkoulou,35.7,1415,1344,69,67,0,8,0,1,0,0,0,0,1269,2,9
1851,Christopher Nkunku,12.8,645,621,18,3,5,3,15,11,4,2,0,0,572,6,6
1852,Mark Noble,25.5,1549,1456,88,69,10,29,23,14,1,1,0,0,1305,5,20
1853,Peru Nolaskoain,5.2,277,270,7,6,0,1,0,1,0,0,0,0,239,0,4
1854,Nolito,0.8,31,27,3,1,0,0,1,2,0,0,0,0,19,1,1
1855,Arnaud Nordin,11.7,345,324,17,3,1,0,31,8,6,0,1,0,266,4,21
1856,Havard Nordtveit,4.0,227,218,7,7,0,4,0,0,0,0,0,0,187,2,2
1857,Havard Nordtveit,5.2,277,261,15,8,0,9,0,7,0,0,0,0,230,1,6
1858,Will Norris,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,Alexander Nubel,17.6,522,343,176,42,0,2,0,0,0,0,0,0,349,3,0
