,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
541,Renato Civelli,ARG,DF,Lille,fr Ligue 1,32.0,1983.0,13.0,12.0,1098.0,12.2,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08
542,Claiton,BRA,DF,Crotone,it Serie A,31.0,1984.0,10.0,9.0,704.0,7.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Jordy Clasie,NLD,MF,Southampton,eng Premier League,25.0,1991.0,16.0,12.0,1021.0,11.3,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0.09,0.18
544,Adam Clayton,GBR,MF,Middlesbrough,eng Premier League,27.0,1989.0,34.0,32.0,2804.0,31.2,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.06,0.06,0.0,0.06
546,Cléber,BRA,DF,Hamburger SV,de Bundesliga,25.0,1990.0,5.0,5.0,325.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
547,Christian Clemens,DEU,MF,Mainz 05,de Bundesliga,24.0,1991.0,3.0,2.0,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Christian Clemens,DEU,"MF,FW",Köln,de Bundesliga,24.0,1991.0,12.0,10.0,805.0,8.9,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.22,0.11,0.22
549,Jérémy Clément,FRA,MF,Saint-Étienne,fr Ligue 1,31.0,1984.0,5.0,3.0,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Carlos Clerc,ESP,"DF,MF",Osasuna,es La Liga,24.0,1992.0,25.0,22.0,1947.0,21.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05
551,Tom Cleverley,GBR,MF,Watford,eng Premier League,26.0,1989.0,17.0,16.0,1441.0,16.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12
552,Tom Cleverley,GBR,MF,Everton,eng Premier League,26.0,1989.0,10.0,4.0,406.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Gaël Clichy,FRA,DF,Manchester City,eng Premier League,31.0,1985.0,25.0,24.0,2123.0,23.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04
554,Sam Clucas,GBR,MF,Hull City,eng Premier League,25.0,1990.0,37.0,36.0,3185.0,35.4,3.0,1.0,3.0,0.0,0.0,9.0,1.0,0.08,0.03,0.11,0.08,0.11
555,Nathaniel Clyne,GBR,DF,Liverpool,eng Premier League,25.0,1991.0,37.0,37.0,3323.0,36.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
556,Marcus Coco,FRA,"MF,FW",Guingamp,fr Ligue 1,20.0,1996.0,34.0,31.0,2612.0,29.0,4.0,2.0,4.0,0.0,0.0,6.0,0.0,0.14,0.07,0.21,0.14,0.21
557,Andrea Coda,ITA,DF,Pescara,it Serie A,31.0,1985.0,13.0,12.0,999.0,11.1,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
558,Fábio Coentrão,PRT,DF,Real Madrid,es La Liga,28.0,1988.0,3.0,2.0,169.0,1.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53
559,Isaac Cofie,GHA,MF,Genoa,it Serie A,24.0,1991.0,15.0,11.0,1002.0,11.1,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09
560,Renaud Cohade,FRA,MF,Metz,fr Ligue 1,31.0,1984.0,33.0,32.0,2782.0,30.9,1.0,4.0,1.0,0.0,0.0,11.0,1.0,0.03,0.13,0.16,0.03,0.16
561,Almog Cohen,ISR,MF,Ingolstadt 04,de Bundesliga,27.0,1988.0,31.0,29.0,2494.0,27.7,7.0,1.0,6.0,1.0,1.0,2.0,0.0,0.25,0.04,0.29,0.22,0.25
562,Coke,ESP,"DF,MF",Schalke 04,de Bundesliga,29.0,1987.0,8.0,7.0,627.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14
563,Antonio Čolak,HRV,FW,Darmstadt 98,de Bundesliga,22.0,1993.0,22.0,12.0,1276.0,14.2,4.0,1.0,3.0,1.0,2.0,1.0,2.0,0.28,0.07,0.35,0.21,0.28
564,Emre Çolak,TUR,MF,La Coruña,es La Liga,25.0,1991.0,33.0,29.0,2466.0,27.4,3.0,6.0,3.0,0.0,1.0,5.0,0.0,0.11,0.22,0.33,0.11,0.33
565,Séamus Coleman,IRL,"DF,MF",Everton,eng Premier League,27.0,1988.0,26.0,26.0,2316.0,25.7,4.0,3.0,4.0,0.0,0.0,3.0,0.0,0.16,0.12,0.27,0.16,0.27
566,James Collins,GB-WLS,DF,West Ham,eng Premier League,32.0,1983.0,22.0,19.0,1655.0,18.4,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11
567,Roberto Colombo,ITA,GK,Cagliari,it Serie A,40.0,1975.0,1.0,0.0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
568,Fabio Coltorti,CHE,GK,RB Leipzig,de Bundesliga,35.0,1980.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Kingsley Coman,FRA,"MF,FW",Bayern Munich,de Bundesliga,20.0,1996.0,19.0,10.0,917.0,10.2,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.2,0.1,0.29,0.2,0.29
570,Marvin Compper,DEU,DF,RB Leipzig,de Bundesliga,31.0,1985.0,25.0,25.0,2098.0,23.3,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.09,0.0,0.09,0.09,0.09
572,David Concha,ESP,MF,Real Sociedad,es La Liga,19.0,1996.0,8.0,1.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Daniel Congré,FRA,DF,Montpellier,fr Ligue 1,31.0,1985.0,24.0,21.0,1815.0,20.2,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.05,0.0,0.05,0.05,0.05
574,Andrea Consigli,ITA,GK,Sassuolo,it Serie A,29.0,1987.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Diego Contento,DEU,DF,Bordeaux,fr Ligue 1,26.0,1990.0,25.0,24.0,2103.0,23.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04
576,Andrea Conti,ITA,MF,Atalanta,it Serie A,22.0,1994.0,33.0,31.0,2663.0,29.6,8.0,5.0,8.0,0.0,0.0,12.0,0.0,0.27,0.17,0.44,0.27,0.44
577,Lewis Cook,GBR,MF,Bournemouth,eng Premier League,19.0,1997.0,6.0,4.0,432.0,4.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21
578,Steve Cook,GBR,DF,Bournemouth,eng Premier League,25.0,1991.0,38.0,38.0,3420.0,38.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05
579,Duje Čop,HRV,FW,Sporting Gijón,es La Liga,26.0,1990.0,31.0,27.0,2273.0,25.3,9.0,3.0,6.0,3.0,4.0,7.0,0.0,0.36,0.12,0.48,0.24,0.36
580,Francis Coquelin,FRA,MF,Arsenal,eng Premier League,25.0,1991.0,29.0,22.0,1779.0,19.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Sébastien Corchia,FRA,"DF,MF",Lille,fr Ligue 1,25.0,1990.0,38.0,38.0,3416.0,38.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.05,0.03,0.05
582,Alex Cordaz,ITA,GK,Crotone,it Serie A,33.0,1983.0,36.0,36.0,3236.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
583,Jhon Córdoba,COL,FW,Mainz 05,de Bundesliga,23.0,1993.0,29.0,27.0,2345.0,26.1,5.0,3.0,5.0,0.0,0.0,8.0,1.0,0.19,0.12,0.31,0.19,0.31
584,Benjamin Corgnet,FRA,"FW,MF",Saint-Étienne,fr Ligue 1,29.0,1987.0,10.0,3.0,397.0,4.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23
585,Jack Cork,GBR,MF,Swansea City,eng Premier League,27.0,1989.0,30.0,25.0,2232.0,24.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
586,Maxwel Cornet,CIV,"FW,MF",Lyon,fr Ligue 1,19.0,1996.0,33.0,19.0,1899.0,21.1,6.0,2.0,6.0,0.0,0.0,1.0,0.0,0.28,0.09,0.38,0.28,0.38
587,Ángel Correa,ARG,"MF,FW",Atlético Madrid,es La Liga,21.0,1995.0,31.0,10.0,1229.0,13.7,4.0,8.0,4.0,0.0,0.0,6.0,0.0,0.29,0.59,0.88,0.29,0.88
588,Joaquín Correa,ARG,"MF,FW",Sevilla,es La Liga,21.0,1994.0,26.0,15.0,1313.0,14.6,4.0,0.0,4.0,0.0,0.0,6.0,0.0,0.27,0.0,0.27,0.27,0.27
589,Uroš Ćosić,SRB,DF,Empoli,it Serie A,23.0,1992.0,14.0,8.0,961.0,10.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Andrea Costa,ITA,DF,Empoli,it Serie A,30.0,1986.0,26.0,25.0,2083.0,23.1,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.09,0.04,0.13,0.09,0.13
591,Danny da Costa,DEU,DF,Leverkusen,de Bundesliga,23.0,1993.0,3.0,1.0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Diego Costa,ESP,FW,Chelsea,eng Premier League,27.0,1988.0,35.0,35.0,3082.0,34.2,20.0,7.0,20.0,0.0,1.0,10.0,0.0,0.58,0.2,0.79,0.58,0.79
593,Douglas Costa,BRA,"MF,FW",Bayern Munich,de Bundesliga,25.0,1990.0,23.0,14.0,1420.0,15.8,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.25,0.25,0.51,0.25,0.51
594,Filippo Costa,ITA,"DF,MF",Chievo,it Serie A,21.0,1995.0,1.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Jaume Costa,ESP,DF,Villarreal,es La Liga,28.0,1988.0,31.0,30.0,2680.0,29.8,1.0,3.0,1.0,0.0,0.0,13.0,1.0,0.03,0.1,0.13,0.03,0.13
596,Angelo da Costa Júnior,BRA,GK,Bologna,it Serie A,32.0,1983.0,18.0,17.0,1541.0,17.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
598,David Costas,ESP,DF,Celta Vigo,es La Liga,21.0,1995.0,1.0,1.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
599,Benoît Costil,FRA,GK,Rennes,fr Ligue 1,29.0,1987.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,Karim Coulibaly,FRA,"FW,MF",Nancy,fr Ligue 1,23.0,1993.0,9.0,6.0,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Lassana Coulibaly,MLI,MF,Bastia,fr Ligue 1,20.0,1996.0,30.0,25.0,2277.0,25.3,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08
602,Mamadou Coulibaly,SEN,MF,Pescara,it Serie A,17.0,1999.0,9.0,6.0,486.0,5.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Thibaut Courtois,BEL,GK,Chelsea,eng Premier League,24.0,1992.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
604,Philippe Coutinho,BRA,"FW,MF",Liverpool,eng Premier League,24.0,1992.0,31.0,28.0,2227.0,24.7,13.0,8.0,13.0,0.0,0.0,2.0,0.0,0.53,0.32,0.85,0.53,0.85
605,Luca Crecco,ITA,MF,Lazio,it Serie A,20.0,1995.0,3.0,0.0,56.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.61,0.0,1.61,1.61,1.61
606,Alessandro Crescenzi,ITA,"DF,MF",Pescara,it Serie A,24.0,1991.0,21.0,14.0,1407.0,15.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06
607,Aaron Cresswell,GBR,"DF,MF",West Ham,eng Premier League,26.0,1989.0,26.0,24.0,2116.0,23.5,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.09,0.09,0.0,0.09
608,Lorenzo Crisetig,ITA,MF,Crotone,it Serie A,23.0,1993.0,32.0,29.0,2538.0,28.2,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.04,0.04,0.0,0.04
609,Bryan Cristante,ITA,MF,Atalanta,it Serie A,21.0,1995.0,12.0,7.0,664.0,7.4,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.41,0.27,0.68,0.41,0.68
610,Bryan Cristante,ITA,MF,Pescara,it Serie A,21.0,1995.0,16.0,10.0,979.0,10.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
611,Sebastián Cristóforo,URY,MF,Fiorentina,it Serie A,22.0,1993.0,19.0,7.0,691.0,7.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26
612,Enzo Crivelli,FRA,FW,Bastia,fr Ligue 1,21.0,1995.0,24.0,24.0,2073.0,23.0,10.0,1.0,10.0,0.0,1.0,7.0,2.0,0.43,0.04,0.48,0.43,0.48
613,Daniele Croce,ITA,MF,Empoli,it Serie A,33.0,1982.0,35.0,32.0,2929.0,32.5,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06
614,Luca Crosta,ITA,GK,Cagliari,it Serie A,18.0,1998.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,Peter Crouch,GBR,FW,Stoke City,eng Premier League,35.0,1981.0,27.0,13.0,1343.0,14.9,7.0,2.0,7.0,0.0,0.0,3.0,0.0,0.47,0.13,0.6,0.47,0.6
616,Juan Cuadrado,COL,"MF,FW",Juventus,it Serie A,28.0,1988.0,30.0,21.0,2096.0,23.3,2.0,6.0,2.0,0.0,0.0,8.0,0.0,0.09,0.26,0.34,0.09,0.34
617,Adrián Cubas,PRY,MF,Pescara,it Serie A,20.0,1996.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Iván Cuéllar,ESP,GK,Sporting Gijón,es La Liga,32.0,1984.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
619,Isaac Cuenca,ESP,"MF,DF",Granada,es La Liga,25.0,1991.0,25.0,18.0,1746.0,19.4,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1
620,Joffrey Cuffaut,FRA,DF,Nancy,fr Ligue 1,28.0,1988.0,30.0,29.0,2568.0,28.5,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.04,0.04,0.07,0.04,0.07
621,Giuseppe Cuomo,ITA,DF,Crotone,it Serie A,18.0,1998.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Patrick Cutrone,ITA,FW,Milan,it Serie A,18.0,1998.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Wylan Cyprien,FRA,MF,Nice,fr Ligue 1,21.0,1995.0,29.0,27.0,2431.0,27.0,8.0,3.0,8.0,0.0,0.0,2.0,0.0,0.3,0.11,0.41,0.3,0.41
625,Marco D'Alessandro,ITA,"MF,FW",Atalanta,it Serie A,25.0,1991.0,24.0,4.0,767.0,8.5,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.23,0.12,0.23
626,Danilo D'Ambrosio,ITA,DF,Inter,it Serie A,27.0,1988.0,32.0,32.0,2829.0,31.4,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.1,0.1,0.19,0.1,0.19
627,Damien Da Silva,FRA,DF,Caen,fr Ligue 1,28.0,1988.0,36.0,36.0,3167.0,35.2,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.06,0.06,0.0,0.06
628,Bryan Dabo,BFA,"MF,DF",Saint-Étienne,fr Ligue 1,24.0,1992.0,14.0,8.0,643.0,7.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
629,Mouhamadou Dabo,FRA,DF,Caen,fr Ligue 1,29.0,1986.0,2.0,2.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
630,Mahmoud Dahoud,DEU,MF,M'Gladbach,de Bundesliga,20.0,1996.0,28.0,26.0,2274.0,25.3,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.08,0.24,0.32,0.08,0.32
631,Dario Dainelli,ITA,DF,Chievo,it Serie A,37.0,1979.0,26.0,25.0,2191.0,24.3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
632,Felipe dal Belo,BRA,DF,Udinese,it Serie A,32.0,1984.0,32.0,31.0,2813.0,31.3,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.03,0.0,0.03,0.03,0.03
633,Maurice Dalé,FRA,FW,Nancy,fr Ligue 1,31.0,1985.0,25.0,16.0,1462.0,16.2,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.18,0.25,0.43,0.18,0.43
634,Gaël Danic,FRA,MF,Bastia,fr Ligue 1,34.0,1981.0,29.0,19.0,1843.0,20.5,4.0,3.0,4.0,0.0,0.0,8.0,2.0,0.2,0.15,0.34,0.2,0.34
635,Charlie Daniels,GBR,DF,Bournemouth,eng Premier League,29.0,1986.0,34.0,34.0,3060.0,34.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.12,0.09,0.21,0.12,0.21
636,Danilo,BRA,DF,Real Madrid,es La Liga,25.0,1991.0,17.0,17.0,1485.0,16.5,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.06,0.12,0.18,0.06,0.18
637,Scott Dann,GBR,DF,Crystal Palace,eng Premier League,29.0,1987.0,23.0,19.0,1797.0,20.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.15,0.05,0.2,0.15,0.2
638,Kevin Danso,AUT,DF,Augsburg,de Bundesliga,17.0,1998.0,7.0,7.0,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Dante,BRA,DF,Nice,fr Ligue 1,32.0,1983.0,33.0,33.0,2970.0,33.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09
640,Romain Danzé,FRA,DF,Rennes,fr Ligue 1,30.0,1986.0,35.0,34.0,3092.0,34.4,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
641,Sergi Darder,ESP,MF,Lyon,fr Ligue 1,22.0,1993.0,23.0,15.0,1414.0,15.7,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.06,0.13,0.19,0.06,0.19
642,Vladimír Darida,CZE,MF,Hertha BSC,de Bundesliga,25.0,1990.0,25.0,21.0,2041.0,22.7,2.0,2.0,2.0,0.0,0.0,6.0,0.0,0.09,0.09,0.18,0.09,0.18
643,Matteo Darmian,ITA,DF,Manchester Utd,eng Premier League,26.0,1989.0,18.0,15.0,1333.0,14.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
644,Ben Davies,GB-WLS,"DF,MF",Tottenham,eng Premier League,23.0,1993.0,23.0,18.0,1739.0,19.3,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.05,0.16,0.21,0.05,0.21
645,Curtis Davies,GBR,DF,Hull City,eng Premier League,31.0,1985.0,26.0,25.0,2135.0,23.7,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08
646,Tom Davies,GBR,MF,Everton,eng Premier League,18.0,1998.0,24.0,18.0,1544.0,17.2,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.12,0.17,0.29,0.12,0.29
647,Steven Davis,NIC,MF,Southampton,eng Premier League,31.0,1985.0,32.0,29.0,2643.0,29.4,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1
648,Craig Dawson,GBR,DF,West Brom,eng Premier League,26.0,1990.0,37.0,37.0,3276.0,36.4,4.0,0.0,4.0,0.0,0.0,10.0,0.0,0.11,0.0,0.11,0.11,0.11
650,Michael Dawson,GBR,DF,Hull City,eng Premier League,32.0,1983.0,22.0,19.0,1722.0,19.1,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.16,0.0,0.16,0.16,0.16
651,Kevin De Bruyne,BEL,MF,Manchester City,eng Premier League,25.0,1991.0,36.0,33.0,2877.0,32.0,6.0,17.0,6.0,0.0,1.0,4.0,0.0,0.19,0.53,0.72,0.19,0.72
652,Pietro De Giorgio,ITA,MF,Crotone,it Serie A,33.0,1983.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Sebastien De Maio,FRA,DF,Fiorentina,it Serie A,29.0,1987.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Rodrigo De Paul,ARG,"FW,MF",Udinese,it Serie A,22.0,1994.0,34.0,32.0,2337.0,26.0,4.0,1.0,4.0,0.0,0.0,7.0,1.0,0.15,0.04,0.19,0.15,0.19
655,Nill De Pauw,COD,"FW,MF",Guingamp,fr Ligue 1,26.0,1990.0,28.0,3.0,761.0,8.5,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.47,0.24,0.71,0.47,0.71
656,Daniele De Rossi,ITA,MF,Roma,it Serie A,33.0,1983.0,31.0,27.0,2341.0,26.0,4.0,4.0,2.0,2.0,2.0,9.0,0.0,0.15,0.15,0.31,0.08,0.23
657,Morgan De Sanctis,ITA,GK,Monaco,fr Ligue 1,39.0,1977.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Mattia De Sciglio,ITA,DF,Milan,it Serie A,23.0,1992.0,25.0,23.0,2091.0,23.2,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09
659,Lorenzo De Silvestri,ITA,DF,Torino,it Serie A,28.0,1988.0,16.0,15.0,1254.0,13.9,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.07,0.22,0.29,0.07,0.29
660,Lucas Deaux,FRA,MF,Guingamp,fr Ligue 1,27.0,1988.0,38.0,35.0,3075.0,34.2,2.0,5.0,2.0,0.0,0.0,4.0,0.0,0.06,0.15,0.2,0.06,0.2
661,Mathieu Debuchy,FRA,DF,Arsenal,eng Premier League,31.0,1985.0,1.0,1.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,Troy Deeney,GBR,FW,Watford,eng Premier League,28.0,1988.0,37.0,31.0,2944.0,32.7,10.0,4.0,7.0,3.0,3.0,7.0,0.0,0.31,0.12,0.43,0.21,0.34
663,Jermain Defoe,GBR,FW,Sunderland,eng Premier League,33.0,1982.0,37.0,37.0,3321.0,36.9,15.0,2.0,10.0,5.0,5.0,1.0,0.0,0.41,0.05,0.46,0.27,0.33
664,Steven Defour,BEL,MF,Burnley,eng Premier League,28.0,1988.0,21.0,16.0,1068.0,11.9,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.08,0.25,0.34,0.08,0.34
665,Grégoire Defrel,MTQ,FW,Sassuolo,it Serie A,25.0,1991.0,29.0,23.0,1954.0,21.7,12.0,2.0,11.0,1.0,1.0,1.0,0.0,0.55,0.09,0.64,0.51,0.6
666,Alessandro Deiola,ITA,MF,Cagliari,it Serie A,20.0,1995.0,5.0,3.0,244.0,2.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
667,Damien Delaney,IRL,DF,Crystal Palace,eng Premier League,35.0,1981.0,30.0,21.0,2014.0,22.4,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.09,0.09,0.0,0.09
668,Thomas Delaney,DNK,MF,Werder Bremen,de Bundesliga,24.0,1991.0,13.0,11.0,916.0,10.2,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.39,0.1,0.49,0.39,0.49
669,Jonathan Delaplace,FRA,MF,Caen,fr Ligue 1,30.0,1986.0,33.0,31.0,2637.0,29.3,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14
670,Paul Delecroix,FRA,GK,Lorient,fr Ligue 1,27.0,1988.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Cristian Dell'Orco,ITA,DF,Sassuolo,it Serie A,22.0,1994.0,9.0,9.0,775.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Andy Delort,DZA,FW,Toulouse,fr Ligue 1,24.0,1991.0,15.0,15.0,1218.0,13.5,5.0,1.0,4.0,1.0,2.0,0.0,0.0,0.37,0.07,0.44,0.3,0.37
673,Fabian Delph,GBR,MF,Manchester City,eng Premier League,26.0,1989.0,7.0,2.0,224.0,2.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,0.4,0.4
674,Mousa Dembélé,BEL,MF,Tottenham,eng Premier League,29.0,1987.0,30.0,24.0,2056.0,22.8,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.09,0.04,0.09
676,Ousmane Dembélé,FRA,"MF,FW",Dortmund,de Bundesliga,19.0,1997.0,32.0,22.0,2036.0,22.6,6.0,11.0,6.0,0.0,0.0,7.0,0.0,0.27,0.49,0.75,0.27,0.75
