,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2430,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,Premier League,20.0,1997.0,13.8,600.0,9.0,107.0,245.0,267.0,37.0,600.0,51.0,30.0,58.8,21.0,41.2,397.0,3143.0,1811.0,58.0,40.0,18.0,26.0,20.0,403.0,102.0
2431,Rubén Sobrino,es ESP,"FW,MF",Alavés,La Liga,25.0,1992.0,16.3,610.0,13.0,78.0,306.0,249.0,48.0,610.0,39.0,25.0,64.1,14.0,35.9,334.0,2302.0,966.0,29.0,29.0,15.0,55.0,36.0,415.0,82.0
2432,Dominic Solanke,eng ENG,FW,Liverpool,Premier League,19.0,1997.0,6.6,306.0,9.0,16.0,120.0,176.0,53.0,306.0,14.0,9.0,64.3,5.0,35.7,184.0,843.0,345.0,15.0,15.0,5.0,34.0,17.0,236.0,48.0
2433,Carlos Soler,es ESP,MF,Valencia,La Liga,20.0,1997.0,26.3,1269.0,29.0,196.0,641.0,450.0,57.0,1269.0,56.0,26.0,46.4,30.0,53.6,860.0,5366.0,2677.0,69.0,47.0,17.0,50.0,38.0,936.0,156.0
2434,Somália,br BRA,"MF,FW",Toulouse,Ligue 1,28.0,1988.0,22.2,967.0,40.0,194.0,479.0,320.0,38.0,967.0,79.0,38.0,48.1,41.0,51.9,593.0,4162.0,1975.0,65.0,45.0,15.0,48.0,33.0,577.0,99.0
2435,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,28.0,1988.0,29.2,1320.0,1017.0,1312.0,8.0,0.0,0.0,1320.0,0.0,0.0,,0.0,,698.0,3955.0,2389.0,0.0,0.0,0.0,1.0,0.0,679.0,0.0
2436,Kévin Soni,cm CMR,MF,Girona,La Liga,19.0,1998.0,0.2,8.0,0.0,0.0,4.0,4.0,1.0,8.0,2.0,1.0,50.0,1.0,50.0,5.0,65.0,49.0,2.0,1.0,1.0,1.0,0.0,6.0,3.0
2437,Jérémy Sorbon,fr FRA,DF,Guingamp,Ligue 1,33.0,1983.0,29.0,1388.0,152.0,758.0,612.0,23.0,11.0,1388.0,1.0,1.0,100.0,0.0,0.0,639.0,3010.0,1601.0,9.0,5.0,1.0,7.0,8.0,759.0,0.0
2438,Oliver Sorg,de GER,"DF,MF",Hannover 96,Bundesliga,27.0,1990.0,18.7,960.0,78.0,383.0,469.0,113.0,3.0,960.0,9.0,5.0,55.6,4.0,44.4,428.0,2263.0,1264.0,12.0,6.0,1.0,6.0,8.0,463.0,35.0
2439,David Soria,es ESP,GK,Sevilla,La Liga,24.0,1993.0,14.0,424.0,381.0,424.0,1.0,0.0,0.0,424.0,0.0,0.0,,0.0,,184.0,974.0,742.0,0.0,1.0,1.0,0.0,0.0,139.0,0.0
2440,Roberto Soriano,it ITA,"MF,FW",Villarreal,La Liga,26.0,1991.0,12.7,629.0,8.0,95.0,325.0,219.0,28.0,629.0,21.0,14.0,66.7,7.0,33.3,415.0,2573.0,1268.0,35.0,28.0,3.0,18.0,23.0,503.0,78.0
2441,Stefano Sorrentino,it ITA,GK,Chievo,Serie A,38.0,1979.0,38.0,1305.0,1164.0,1291.0,14.0,0.0,0.0,1305.0,0.0,0.0,,0.0,,484.0,3376.0,2319.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0
2442,Pape Souaré,sn SEN,DF,Crystal Palace,Premier League,27.0,1990.0,0.1,11.0,0.0,4.0,3.0,4.0,0.0,11.0,0.0,0.0,,0.0,,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2444,Rayan Souici,fr FRA,MF,Saint-Étienne,Ligue 1,19.0,1998.0,0.1,6.0,0.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,,0.0,,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2445,Adama Soumaoro,fr FRA,DF,Lille,Ligue 1,25.0,1992.0,13.2,693.0,93.0,414.0,276.0,7.0,6.0,693.0,9.0,9.0,100.0,0.0,0.0,402.0,2458.0,1458.0,3.0,1.0,1.0,6.0,8.0,433.0,0.0
2446,Boubakary Soumaré,fr FRA,MF,Lille,Ligue 1,18.0,1999.0,5.7,389.0,9.0,72.0,283.0,40.0,0.0,389.0,14.0,13.0,92.9,1.0,7.1,234.0,1486.0,653.0,14.0,12.0,0.0,7.0,5.0,294.0,8.0
2447,Samuel Souprayen,fr FRA,DF,Hellas Verona,Serie A,28.0,1989.0,17.6,1016.0,84.0,426.0,479.0,121.0,4.0,1016.0,15.0,9.0,60.0,6.0,40.0,393.0,2229.0,1161.0,12.0,17.0,0.0,11.0,9.0,550.0,21.0
2448,Arnaud Souquet,fr FRA,DF,Nice,Ligue 1,25.0,1992.0,26.8,1973.0,113.0,616.0,1002.0,373.0,26.0,1973.0,34.0,22.0,64.7,12.0,35.3,847.0,5111.0,3160.0,70.0,55.0,6.0,37.0,22.0,1244.0,123.0
2449,Çağlar Söyüncü,tr TUR,DF,Freiburg,Bundesliga,21.0,1996.0,23.9,1389.0,151.0,725.0,646.0,32.0,7.0,1389.0,11.0,8.0,72.7,3.0,27.3,739.0,4459.0,2413.0,23.0,5.0,0.0,20.0,7.0,812.0,4.0
2450,Luca Sparandeo,it ITA,DF,Benevento,Serie A,17.0,1999.0,0.4,17.0,0.0,4.0,13.0,0.0,0.0,17.0,0.0,0.0,,0.0,,10.0,71.0,51.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
2451,Julián Speroni,ar ARG,GK,Crystal Palace,Premier League,38.0,1979.0,11.0,331.0,273.0,330.0,1.0,0.0,0.0,331.0,1.0,1.0,100.0,0.0,0.0,153.0,1001.0,801.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0
2452,Leonardo Spinazzola,it ITA,DF,Atalanta,Serie A,24.0,1993.0,16.7,1157.0,54.0,279.0,538.0,354.0,30.0,1157.0,55.0,38.0,69.1,17.0,30.9,695.0,5527.0,3143.0,93.0,55.0,14.0,26.0,24.0,755.0,108.0
2453,Nicolás Spolli,ar ARG,DF,Genoa,Serie A,34.0,1983.0,20.0,860.0,134.0,527.0,312.0,28.0,13.0,860.0,0.0,0.0,,0.0,,350.0,1559.0,704.0,2.0,2.0,0.0,4.0,0.0,419.0,2.0
2454,Marco Sportiello,it ITA,GK,Fiorentina,Serie A,25.0,1992.0,35.6,1126.0,1007.0,1122.0,4.0,0.0,0.0,1126.0,0.0,0.0,,0.0,,521.0,3146.0,2192.0,0.0,0.0,0.0,2.0,0.0,420.0,0.0
2455,Bassem Srarfi,tn TUN,"FW,MF",Nice,Ligue 1,20.0,1997.0,9.7,506.0,5.0,73.0,238.0,202.0,39.0,506.0,49.0,25.0,51.0,24.0,49.0,295.0,2154.0,1241.0,41.0,23.0,12.0,20.0,14.0,395.0,77.0
2456,Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,Premier League,23.0,1993.0,3.7,193.0,19.0,62.0,91.0,43.0,0.0,193.0,2.0,2.0,100.0,0.0,0.0,74.0,301.0,123.0,3.0,3.0,0.0,2.0,4.0,73.0,3.0
2457,Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,Bundesliga,23.0,1993.0,0.4,15.0,0.0,7.0,7.0,1.0,0.0,15.0,0.0,0.0,,0.0,,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2458,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,Bundesliga,26.0,1990.0,24.4,1640.0,96.0,656.0,969.0,39.0,2.0,1640.0,18.0,8.0,44.4,10.0,55.6,892.0,5033.0,3153.0,29.0,10.0,2.0,7.0,10.0,1036.0,3.0
2459,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,Premier League,27.0,1989.0,14.3,732.0,13.0,113.0,285.0,346.0,40.0,731.0,30.0,20.0,66.7,10.0,33.3,410.0,2515.0,1220.0,36.0,23.0,13.0,32.0,16.0,481.0,100.0
2460,Caleb Stanko,us USA,DF,Freiburg,Bundesliga,24.0,1993.0,2.1,151.0,10.0,91.0,58.0,3.0,0.0,151.0,2.0,2.0,100.0,0.0,0.0,77.0,405.0,188.0,2.0,0.0,0.0,5.0,3.0,90.0,0.0
2461,Niklas Stark,de GER,"DF,MF",Hertha BSC,Bundesliga,22.0,1995.0,24.6,1384.0,165.0,709.0,629.0,52.0,22.0,1384.0,9.0,5.0,55.6,4.0,44.4,616.0,3327.0,1974.0,23.0,4.0,0.0,7.0,6.0,773.0,6.0
2462,Tom Starke,de GER,GK,Bayern Munich,Bundesliga,36.0,1981.0,2.0,60.0,54.0,59.0,1.0,0.0,0.0,60.0,0.0,0.0,,0.0,,31.0,135.0,73.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2463,Timo Stavitski,fi FIN,"MF,FW",Caen,Ligue 1,18.0,1999.0,4.5,168.0,1.0,18.0,59.0,95.0,5.0,168.0,12.0,8.0,66.7,4.0,33.3,95.0,846.0,292.0,12.0,9.0,1.0,14.0,7.0,125.0,31.0
2464,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,Bundesliga,25.0,1991.0,7.3,285.0,13.0,58.0,128.0,103.0,11.0,285.0,10.0,6.0,60.0,4.0,40.0,141.0,697.0,332.0,9.0,7.0,2.0,15.0,6.0,195.0,35.0
2465,Marc Stendera,de GER,MF,Eint Frankfurt,Bundesliga,21.0,1995.0,4.1,210.0,5.0,38.0,122.0,54.0,6.0,210.0,2.0,1.0,50.0,1.0,50.0,101.0,410.0,211.0,1.0,2.0,0.0,2.0,3.0,110.0,10.0
2466,Pascal Stenzel,de GER,"MF,DF",Freiburg,Bundesliga,21.0,1996.0,21.6,1300.0,54.0,442.0,621.0,258.0,9.0,1300.0,28.0,18.0,64.3,10.0,35.7,613.0,3477.0,1563.0,27.0,26.0,0.0,12.0,21.0,671.0,53.0
2467,Dale Stephens,eng ENG,MF,Brighton,Premier League,28.0,1989.0,36.0,2097.0,111.0,603.0,1311.0,205.0,20.0,2097.0,23.0,18.0,78.3,5.0,21.7,1099.0,5914.0,2669.0,31.0,28.0,2.0,28.0,18.0,1296.0,13.0
2468,Jack Stephens,eng ENG,DF,Southampton,Premier League,23.0,1994.0,22.0,1211.0,146.0,534.0,615.0,75.0,22.0,1211.0,25.0,17.0,68.0,8.0,32.0,624.0,3404.0,2123.0,24.0,14.0,2.0,12.0,5.0,648.0,14.0
2470,Mariusz Stępiński,pl POL,FW,Chievo,Serie A,22.0,1995.0,7.9,240.0,5.0,28.0,113.0,101.0,29.0,240.0,10.0,4.0,40.0,6.0,60.0,151.0,680.0,215.0,7.0,7.0,4.0,20.0,15.0,173.0,57.0
2471,Mariusz Stępiński,pl POL,FW,Nantes,Ligue 1,22.0,1995.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2472,Raheem Sterling,eng ENG,FW,Manchester City,Premier League,22.0,1994.0,28.7,1540.0,13.0,76.0,507.0,978.0,230.0,1539.0,119.0,64.0,53.8,55.0,46.2,1089.0,6306.0,3319.0,116.0,70.0,76.0,65.0,59.0,1319.0,410.0
2473,Ognjen Stijepović,me MNE,"FW,MF",Sampdoria,Serie A,17.0,1999.0,0.1,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2474,Lars Stindl,de GER,"FW,MF",M'Gladbach,Bundesliga,28.0,1988.0,30.3,1950.0,34.0,183.0,1122.0,659.0,107.0,1950.0,55.0,23.0,41.8,32.0,58.2,1061.0,4184.0,1936.0,39.0,41.0,5.0,47.0,65.0,1540.0,202.0
2475,Valentin Stocker,ch SUI,MF,Hertha BSC,Bundesliga,28.0,1989.0,0.6,27.0,0.0,2.0,13.0,13.0,1.0,27.0,2.0,0.0,0.0,2.0,100.0,11.0,58.0,26.0,1.0,2.0,0.0,1.0,1.0,20.0,5.0
2476,Adrian Stoian,ro ROU,"MF,FW",Crotone,Serie A,26.0,1991.0,23.7,1274.0,24.0,227.0,689.0,402.0,24.0,1274.0,53.0,33.0,62.3,20.0,37.7,841.0,5115.0,2572.0,65.0,55.0,9.0,53.0,53.0,937.0,140.0
2477,John Stones,eng ENG,DF,Manchester City,Premier League,23.0,1994.0,14.5,1358.0,83.0,577.0,750.0,36.0,16.0,1358.0,4.0,4.0,100.0,0.0,0.0,928.0,4295.0,2545.0,11.0,8.0,0.0,6.0,5.0,1103.0,7.0
2478,Thomas Strakosha,al ALB,GK,Lazio,Serie A,22.0,1995.0,38.0,1288.0,1144.0,1281.0,7.0,1.0,1.0,1288.0,1.0,0.0,0.0,1.0,100.0,613.0,3125.0,2159.0,0.0,1.0,1.0,1.0,0.0,537.0,0.0
2479,Ivan Strinić,hr CRO,DF,Sampdoria,Serie A,30.0,1987.0,13.9,991.0,60.0,305.0,475.0,219.0,6.0,991.0,19.0,10.0,52.6,9.0,47.4,438.0,2825.0,1669.0,44.0,35.0,4.0,16.0,8.0,573.0,45.0
2480,Tobias Strobl,de GER,MF,M'Gladbach,Bundesliga,27.0,1990.0,1.3,83.0,5.0,20.0,51.0,12.0,0.0,83.0,1.0,1.0,100.0,0.0,0.0,36.0,135.0,70.0,0.0,2.0,0.0,1.0,0.0,50.0,0.0
2481,Kevin Strootman,nl NED,MF,Roma,Serie A,27.0,1990.0,25.1,1701.0,32.0,197.0,1073.0,449.0,45.0,1701.0,20.0,13.0,65.0,7.0,35.0,926.0,4166.0,2271.0,41.0,34.0,3.0,31.0,22.0,1237.0,97.0
2482,Jens Stryger Larsen,dk DEN,DF,Udinese,Serie A,26.0,1991.0,28.1,1584.0,114.0,569.0,816.0,209.0,29.0,1584.0,13.0,8.0,61.5,5.0,38.5,849.0,3925.0,2123.0,25.0,14.0,4.0,22.0,8.0,936.0,47.0
2483,Cristhian Stuani,uy URU,FW,Girona,La Liga,30.0,1986.0,30.1,756.0,29.0,63.0,413.0,290.0,111.0,751.0,27.0,15.0,55.6,12.0,44.4,361.0,1571.0,468.0,15.0,10.0,8.0,59.0,33.0,534.0,96.0
2484,Stefano Sturaro,it ITA,"MF,DF",Juventus,Serie A,24.0,1993.0,6.8,362.0,14.0,73.0,196.0,97.0,10.0,362.0,3.0,2.0,66.7,1.0,33.3,224.0,1063.0,509.0,8.0,5.0,1.0,10.0,9.0,243.0,24.0
2485,Daniel Sturridge,eng ENG,FW,West Brom,Premier League,27.0,1989.0,1.3,46.0,0.0,0.0,25.0,21.0,6.0,46.0,5.0,3.0,60.0,2.0,40.0,33.0,186.0,86.0,3.0,2.0,0.0,6.0,0.0,37.0,8.0
2486,Daniel Sturridge,eng ENG,FW,Liverpool,Premier League,27.0,1989.0,4.8,174.0,2.0,3.0,60.0,114.0,29.0,174.0,11.0,10.0,90.9,1.0,9.1,125.0,680.0,319.0,11.0,7.0,5.0,12.0,11.0,156.0,53.0
2487,Damián Suárez,uy URU,DF,Getafe,La Liga,29.0,1988.0,32.0,2018.0,91.0,569.0,962.0,511.0,15.0,2018.0,83.0,34.0,41.0,49.0,59.0,761.0,3365.0,1901.0,38.0,28.0,3.0,32.0,26.0,829.0,60.0
2488,Denis Suárez,es ESP,"MF,FW",Barcelona,La Liga,23.0,1994.0,6.6,463.0,3.0,38.0,204.0,231.0,40.0,463.0,36.0,21.0,58.3,15.0,41.7,337.0,2303.0,1235.0,35.0,32.0,13.0,15.0,17.0,369.0,67.0
2489,Leonardo Suárez,ar ARG,MF,Villarreal,La Liga,21.0,1996.0,0.3,16.0,1.0,2.0,6.0,8.0,0.0,16.0,1.0,1.0,100.0,0.0,0.0,12.0,74.0,37.0,2.0,1.0,0.0,1.0,0.0,15.0,3.0
2490,Luis Suárez,uy URU,FW,Barcelona,La Liga,30.0,1987.0,32.2,1441.0,42.0,82.0,453.0,912.0,266.0,1440.0,103.0,39.0,37.9,64.0,62.1,852.0,3742.0,1800.0,61.0,49.0,42.0,80.0,41.0,1191.0,331.0
2491,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,32.0,1984.0,32.7,976.0,858.0,973.0,3.0,0.0,0.0,976.0,0.0,0.0,,0.0,,439.0,2972.0,2232.0,0.0,0.0,0.0,1.0,0.0,293.0,0.0
2492,Neven Subotić,rs SRB,DF,Saint-Étienne,Ligue 1,28.0,1988.0,16.0,1008.0,108.0,528.0,465.0,20.0,10.0,1008.0,5.0,2.0,40.0,3.0,60.0,550.0,2520.0,1563.0,10.0,3.0,0.0,7.0,0.0,683.0,4.0
2493,Neven Subotić,rs SRB,DF,Dortmund,Bundesliga,28.0,1988.0,3.0,291.0,17.0,113.0,166.0,13.0,1.0,291.0,0.0,0.0,,0.0,,157.0,761.0,318.0,0.0,1.0,0.0,2.0,1.0,197.0,0.0
2494,Isaac Success,ng NGA,"MF,FW",Málaga,La Liga,21.0,1996.0,5.5,219.0,0.0,32.0,92.0,109.0,24.0,219.0,38.0,23.0,60.5,15.0,39.5,167.0,1422.0,784.0,30.0,13.0,13.0,25.0,11.0,159.0,32.0
2496,Niklas Süle,de GER,DF,Bayern Munich,Bundesliga,21.0,1995.0,21.4,1789.0,135.0,756.0,921.0,119.0,24.0,1789.0,7.0,3.0,42.9,4.0,57.1,1062.0,4546.0,2574.0,15.0,17.0,1.0,3.0,4.0,1318.0,8.0
2497,Ki Sung-yueng,kr KOR,MF,Swansea City,Premier League,28.0,1989.0,20.8,1045.0,36.0,219.0,588.0,246.0,16.0,1045.0,13.0,7.0,53.8,6.0,46.2,541.0,2972.0,1337.0,17.0,23.0,5.0,13.0,8.0,660.0,30.0
2498,Gilles Sunu,tg TOG,"MF,FW",Angers,Ligue 1,26.0,1991.0,7.3,323.0,2.0,35.0,151.0,144.0,14.0,323.0,18.0,11.0,61.1,7.0,38.9,266.0,1799.0,769.0,33.0,28.0,5.0,21.0,18.0,272.0,73.0
2499,Andrew Surman,eng ENG,MF,Bournemouth,Premier League,30.0,1986.0,20.6,1371.0,74.0,319.0,828.0,233.0,9.0,1371.0,19.0,13.0,68.4,6.0,31.6,658.0,3073.0,1492.0,10.0,15.0,0.0,15.0,13.0,896.0,14.0
2500,Markel Susaeta,es ESP,"FW,MF",Athletic Club,La Liga,29.0,1987.0,25.2,1234.0,14.0,134.0,551.0,567.0,60.0,1233.0,71.0,37.0,52.1,34.0,47.9,816.0,5269.0,2181.0,61.0,46.0,18.0,43.0,47.0,859.0,167.0
2501,Suso,es ESP,"FW,MF",Milan,Serie A,23.0,1993.0,31.4,1958.0,7.0,150.0,717.0,1105.0,122.0,1958.0,125.0,77.0,61.6,48.0,38.4,1228.0,7891.0,3915.0,129.0,82.0,62.0,55.0,72.0,1586.0,369.0
2502,Markus Suttner,at AUT,DF,Brighton,Premier League,30.0,1987.0,13.1,731.0,52.0,267.0,295.0,180.0,0.0,731.0,5.0,1.0,20.0,4.0,80.0,298.0,1474.0,860.0,17.0,16.0,0.0,6.0,2.0,363.0,32.0
2503,Seydou Sy,sn SEN,GK,Monaco,Ligue 1,21.0,1995.0,2.8,106.0,94.0,106.0,0.0,0.0,0.0,106.0,0.0,0.0,,0.0,,40.0,292.0,253.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2504,Issiaga Sylla,gn GUI,"DF,FW",Toulouse,Ligue 1,23.0,1994.0,17.8,1103.0,57.0,285.0,531.0,303.0,17.0,1103.0,29.0,13.0,44.8,16.0,55.2,539.0,3344.0,1878.0,49.0,36.0,2.0,39.0,18.0,554.0,87.0
2505,Moussa Sylla,fr FRA,FW,Monaco,Ligue 1,17.0,1999.0,3.4,93.0,1.0,2.0,41.0,52.0,11.0,93.0,6.0,5.0,83.3,1.0,16.7,49.0,236.0,116.0,4.0,6.0,1.0,9.0,6.0,69.0,14.0
2506,Ádám Szalai,hu HUN,FW,Hoffenheim,Bundesliga,29.0,1987.0,10.0,314.0,11.0,25.0,148.0,141.0,55.0,314.0,15.0,5.0,33.3,10.0,66.7,173.0,599.0,209.0,6.0,5.0,2.0,18.0,24.0,260.0,70.0
2507,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,27.0,1990.0,17.0,477.0,438.0,477.0,0.0,0.0,0.0,477.0,1.0,1.0,100.0,0.0,0.0,250.0,1233.0,680.0,0.0,0.0,0.0,1.0,0.0,229.0,0.0
2508,Alexander Søderlund,no NOR,FW,Saint-Étienne,Ligue 1,29.0,1987.0,4.0,105.0,2.0,4.0,41.0,60.0,13.0,105.0,3.0,3.0,100.0,0.0,0.0,50.0,187.0,43.0,1.0,2.0,0.0,9.0,8.0,83.0,30.0
2509,Frederik Sørensen,dk DEN,DF,Köln,Bundesliga,25.0,1992.0,22.2,1302.0,159.0,572.0,611.0,126.0,22.0,1302.0,6.0,3.0,50.0,3.0,50.0,473.0,1975.0,1123.0,12.0,6.0,1.0,11.0,2.0,626.0,19.0
2510,Lasse Sørensen,dk DEN,MF,Stoke City,Premier League,17.0,1999.0,0.8,61.0,5.0,25.0,34.0,2.0,0.0,61.0,0.0,0.0,,0.0,,34.0,137.0,66.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0
2511,Alexander Sørloth,no NOR,FW,Crystal Palace,Premier League,21.0,1995.0,4.0,157.0,4.0,28.0,69.0,65.0,17.0,157.0,12.0,11.0,91.7,1.0,8.3,101.0,553.0,338.0,13.0,9.0,4.0,9.0,9.0,110.0,24.0
2512,Adel Taarabt,ma MAR,"FW,MF",Genoa,Serie A,28.0,1989.0,17.9,957.0,8.0,66.0,416.0,497.0,51.0,957.0,73.0,49.0,67.1,24.0,32.9,677.0,4334.0,2048.0,72.0,56.0,24.0,58.0,41.0,771.0,186.0
2513,Franck Tabanou,fr FRA,DF,Guingamp,Ligue 1,28.0,1989.0,11.6,754.0,59.0,249.0,335.0,176.0,4.0,754.0,17.0,9.0,52.9,8.0,47.1,301.0,1320.0,689.0,17.0,11.0,2.0,12.0,7.0,389.0,41.0
2514,Dušan Tadić,rs SRB,"MF,FW",Southampton,Premier League,28.0,1988.0,31.0,1566.0,21.0,149.0,633.0,812.0,107.0,1565.0,64.0,55.0,85.9,9.0,14.1,1097.0,5622.0,2995.0,113.0,68.0,23.0,77.0,69.0,1180.0,312.0
2515,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,21.0,1996.0,27.0,1708.0,160.0,801.0,861.0,60.0,22.0,1708.0,16.0,11.0,68.8,5.0,31.3,1102.0,5834.0,3164.0,16.0,5.0,0.0,7.0,10.0,1060.0,4.0
2516,Ervin Taha,fr FRA,FW,Bordeaux,Ligue 1,18.0,1999.0,0.4,18.0,0.0,2.0,6.0,10.0,0.0,18.0,0.0,0.0,,0.0,,8.0,27.0,19.0,1.0,2.0,0.0,0.0,0.0,14.0,2.0
2517,Mehdi Tahrat,dz ALG,MF,Angers,Ligue 1,27.0,1990.0,4.9,278.0,12.0,70.0,177.0,32.0,4.0,278.0,7.0,6.0,85.7,1.0,14.3,136.0,713.0,360.0,8.0,4.0,1.0,8.0,8.0,152.0,4.0
2518,Saphir Taïder,dz ALG,MF,Bologna,Serie A,25.0,1992.0,4.3,245.0,4.0,46.0,141.0,60.0,6.0,245.0,1.0,1.0,100.0,0.0,0.0,180.0,832.0,319.0,5.0,7.0,1.0,6.0,3.0,199.0,19.0
2519,Flavien Tait,fr FRA,MF,Angers,Ligue 1,24.0,1993.0,24.8,1315.0,14.0,194.0,631.0,522.0,45.0,1315.0,101.0,69.0,68.3,31.0,30.7,902.0,6064.0,3258.0,111.0,87.0,18.0,52.0,60.0,919.0,182.0
2520,Adrien Tameze,cm CMR,MF,Nice,Ligue 1,23.0,1994.0,18.7,1528.0,52.0,381.0,1011.0,145.0,13.0,1528.0,46.0,36.0,78.3,10.0,21.7,796.0,4045.0,1941.0,21.0,19.0,2.0,23.0,30.0,1182.0,23.0
2522,Tana,es ESP,"MF,FW",Las Palmas,La Liga,26.0,1990.0,17.2,984.0,18.0,134.0,505.0,358.0,22.0,984.0,38.0,19.0,50.0,19.0,50.0,671.0,3237.0,1476.0,40.0,36.0,3.0,37.0,40.0,748.0,84.0
2523,Oussama Tannane,ma MAR,FW,Las Palmas,La Liga,23.0,1994.0,6.4,321.0,2.0,25.0,130.0,173.0,14.0,321.0,14.0,8.0,57.1,6.0,42.9,225.0,1614.0,772.0,26.0,22.0,4.0,21.0,10.0,236.0,48.0
2524,Oussama Tannane,ma MAR,FW,Saint-Étienne,Ligue 1,23.0,1994.0,2.3,133.0,1.0,15.0,47.0,73.0,9.0,133.0,6.0,2.0,33.3,4.0,66.7,80.0,352.0,174.0,4.0,2.0,2.0,8.0,6.0,89.0,26.0
2525,Matt Targett,eng ENG,DF,Southampton,Premier League,21.0,1995.0,1.8,129.0,6.0,49.0,54.0,29.0,0.0,129.0,3.0,3.0,100.0,0.0,0.0,59.0,179.0,111.0,2.0,3.0,0.0,2.0,1.0,59.0,6.0
2526,James Tarkowski,eng ENG,DF,Burnley,Premier League,24.0,1992.0,31.0,1521.0,242.0,805.0,668.0,59.0,38.0,1521.0,13.0,11.0,84.6,2.0,15.4,622.0,2848.0,1578.0,5.0,6.0,1.0,13.0,7.0,736.0,8.0
2527,Ciprian Tătărușanu,ro ROU,GK,Nantes,Ligue 1,31.0,1986.0,37.0,1161.0,1017.0,1153.0,8.0,0.0,0.0,1161.0,1.0,0.0,0.0,1.0,100.0,548.0,3193.0,2413.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0
2528,Júlio Tavares,cv CPV,FW,Dijon,Ligue 1,28.0,1988.0,22.8,745.0,45.0,69.0,329.0,351.0,110.0,742.0,14.0,10.0,71.4,4.0,28.6,360.0,1373.0,549.0,19.0,13.0,9.0,53.0,17.0,579.0,139.0
2529,Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,Bundesliga,25.0,1992.0,4.9,287.0,9.0,81.0,138.0,70.0,4.0,287.0,7.0,3.0,42.9,4.0,57.1,111.0,452.0,222.0,7.0,4.0,1.0,4.0,2.0,124.0,18.0
2530,Charlie Taylor,eng ENG,DF,Burnley,Premier League,23.0,1993.0,10.6,588.0,50.0,221.0,260.0,112.0,2.0,588.0,18.0,8.0,44.4,10.0,55.6,222.0,1453.0,644.0,19.0,10.0,1.0,10.0,3.0,246.0,21.0
2531,Jordan Tell,gp GLP,"FW,MF",Rennes,Ligue 1,20.0,1997.0,1.3,51.0,0.0,4.0,22.0,26.0,8.0,51.0,3.0,0.0,0.0,3.0,100.0,36.0,143.0,42.0,1.0,0.0,2.0,7.0,4.0,42.0,10.0
2532,Cristian Tello,es ESP,"FW,MF",Betis,La Liga,25.0,1991.0,18.8,885.0,5.0,114.0,413.0,369.0,55.0,885.0,62.0,42.0,67.7,20.0,32.3,631.0,3809.0,2035.0,69.0,35.0,35.0,29.0,20.0,651.0,115.0
2533,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,25.0,1992.0,37.0,1363.0,1217.0,1358.0,5.0,0.0,0.0,1363.0,1.0,1.0,100.0,0.0,0.0,740.0,3645.0,2328.0,0.0,0.0,0.0,0.0,0.0,692.0,0.0
2534,Simon Terodde,de GER,FW,Stuttgart,Bundesliga,29.0,1988.0,10.6,327.0,12.0,17.0,153.0,159.0,44.0,326.0,6.0,1.0,16.7,5.0,83.3,148.0,563.0,211.0,9.0,6.0,6.0,23.0,15.0,244.0,59.0
