,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
724,Papakouli Diop,sn SEN,MF,Eibar,La Liga,33.0,1986.0,25.0,1033.0,47.0,170.0,664.0,206.0,25.0,1033.0,12.0,4.0,33.3,8.0,66.7,447.0,1733.0,562.0,6.0,13.0,4.0,29.0,14.0,508.0,13.0
725,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,21.0,1997.0,1.3,62.0,1.0,18.0,41.0,4.0,0.0,62.0,3.0,2.0,66.7,1.0,33.3,27.0,208.0,115.0,4.0,1.0,0.0,2.0,1.0,33.0,1.0
726,Axel Disasi,fr FRA,DF,Reims,Ligue 1,21.0,1998.0,27.0,1759.0,212.0,978.0,733.0,56.0,20.0,1759.0,8.0,4.0,50.0,4.0,50.0,1003.0,6034.0,4050.0,42.0,11.0,1.0,11.0,5.0,1177.0,3.0
728,Tiago Djaló,pt POR,DF,Lille,Ligue 1,19.0,2000.0,7.3,507.0,37.0,219.0,279.0,17.0,0.0,507.0,4.0,3.0,75.0,1.0,25.0,319.0,1610.0,887.0,6.0,3.0,0.0,3.0,3.0,348.0,2.0
729,Djené,tg TOG,DF,Getafe,La Liga,27.0,1991.0,34.0,1305.0,130.0,620.0,641.0,57.0,14.0,1305.0,18.0,14.0,77.8,4.0,22.2,492.0,3242.0,1563.0,20.0,6.0,1.0,18.0,8.0,432.0,7.0
730,Moussa Djenepo,ml MLI,"MF,DF",Southampton,Premier League,21.0,1998.0,10.3,461.0,15.0,79.0,189.0,198.0,44.0,461.0,66.0,44.0,66.7,22.0,33.3,291.0,2178.0,1227.0,39.0,20.0,13.0,40.0,21.0,306.0,72.0
731,Koffi Djidji,ci CIV,DF,Torino,Serie A,26.0,1992.0,9.5,526.0,100.0,306.0,215.0,12.0,0.0,526.0,9.0,8.0,88.9,1.0,11.1,259.0,1112.0,468.0,0.0,2.0,0.0,2.0,5.0,285.0,1.0
732,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,Ligue 1,24.0,1994.0,22.9,1486.0,111.0,655.0,781.0,63.0,15.0,1486.0,17.0,12.0,70.6,5.0,29.4,883.0,3743.0,2088.0,6.0,8.0,2.0,11.0,12.0,935.0,5.0
733,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,26.0,1993.0,30.9,2155.0,121.0,832.0,1119.0,217.0,39.0,2155.0,11.0,8.0,72.7,2.0,18.2,1263.0,4955.0,2441.0,13.0,28.0,0.0,17.0,7.0,1384.0,36.0
734,Naïs Djouahra,fr FRA,FW,Real Sociedad,La Liga,19.0,1999.0,0.3,25.0,0.0,2.0,10.0,13.0,2.0,25.0,1.0,1.0,100.0,0.0,0.0,18.0,128.0,106.0,4.0,0.0,2.0,0.0,0.0,23.0,3.0
735,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,27.0,1992.0,35.0,1153.0,877.0,1144.0,9.0,1.0,1.0,1153.0,1.0,1.0,100.0,0.0,0.0,533.0,3426.0,2352.0,0.0,1.0,1.0,1.0,0.0,346.0,0.0
736,Matt Doherty,ie IRL,"MF,DF",Wolves,Premier League,27.0,1992.0,31.5,2196.0,74.0,488.0,1088.0,632.0,89.0,2196.0,48.0,28.0,58.3,20.0,41.7,954.0,5061.0,3057.0,75.0,63.0,10.0,47.0,15.0,1332.0,155.0
737,Kasper Dolberg,dk DEN,FW,Nice,Ligue 1,21.0,1997.0,21.0,527.0,29.0,49.0,253.0,230.0,68.0,527.0,35.0,13.0,37.1,22.0,62.9,285.0,1544.0,495.0,20.0,18.0,8.0,62.0,27.0,370.0,90.0
738,Keagan Dolly,za RSA,MF,Montpellier,Ligue 1,26.0,1993.0,1.6,93.0,2.0,6.0,45.0,43.0,2.0,93.0,6.0,2.0,33.3,4.0,66.7,47.0,245.0,87.0,4.0,3.0,0.0,3.0,1.0,61.0,13.0
739,Jaume Doménech,es ESP,GK,Valencia,La Liga,28.0,1990.0,14.7,501.0,447.0,501.0,0.0,0.0,0.0,501.0,0.0,0.0,,0.0,,230.0,1285.0,941.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
740,Nicolás Domínguez,ar ARG,MF,Bologna,Serie A,21.0,1998.0,7.8,492.0,16.0,110.0,280.0,105.0,7.0,492.0,6.0,4.0,66.7,2.0,33.3,250.0,1055.0,452.0,7.0,6.0,1.0,5.0,1.0,281.0,12.0
741,Giulio Donati,it ITA,DF,Lecce,Serie A,29.0,1990.0,19.6,1152.0,92.0,379.0,559.0,225.0,14.0,1152.0,19.0,10.0,52.6,9.0,47.4,630.0,3534.0,2359.0,57.0,42.0,5.0,15.0,9.0,724.0,53.0
742,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,Bundesliga,28.0,1991.0,1.1,34.0,0.0,2.0,17.0,15.0,4.0,34.0,1.0,0.0,0.0,1.0,100.0,24.0,90.0,19.0,0.0,0.0,0.0,4.0,4.0,28.0,6.0
743,Anastasios Donis,gr GRE,FW,Reims,Ligue 1,22.0,1996.0,6.8,193.0,4.0,17.0,76.0,108.0,20.0,193.0,33.0,21.0,63.6,12.0,36.4,125.0,1331.0,585.0,26.0,16.0,6.0,14.0,7.0,137.0,44.0
744,Alfredo Donnarumma,it ITA,FW,Brescia,Serie A,28.0,1990.0,18.7,585.0,1.0,33.0,271.0,289.0,102.0,583.0,21.0,11.0,52.4,10.0,47.6,352.0,1561.0,718.0,28.0,19.0,14.0,36.0,28.0,444.0,129.0
745,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,20.0,1999.0,35.6,1239.0,1085.0,1236.0,3.0,0.0,0.0,1239.0,0.0,0.0,,0.0,,665.0,3146.0,1893.0,0.0,0.0,0.0,1.0,0.0,529.0,0.0
746,Gabriel Dos Santos,br BRA,DF,Lille,Ligue 1,21.0,1997.0,23.2,1750.0,117.0,654.0,1048.0,53.0,24.0,1750.0,2.0,2.0,100.0,0.0,0.0,999.0,5173.0,3319.0,25.0,12.0,0.0,10.0,6.0,1171.0,3.0
747,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,Ligue 1,31.0,1988.0,19.5,950.0,5.0,112.0,335.0,519.0,62.0,950.0,55.0,31.0,56.4,24.0,43.6,614.0,4128.0,1973.0,91.0,56.0,14.0,53.0,34.0,635.0,163.0
748,Bas Dost,nl NED,FW,Eint Frankfurt,Bundesliga,30.0,1989.0,16.4,573.0,20.0,42.0,319.0,213.0,78.0,573.0,4.0,2.0,50.0,2.0,50.0,182.0,591.0,173.0,2.0,1.0,3.0,20.0,4.0,434.0,72.0
749,Abdoulaye Doucouré,ml MLI,MF,Watford,Premier League,26.0,1993.0,35.1,2090.0,68.0,387.0,1100.0,646.0,100.0,2090.0,67.0,40.0,59.7,27.0,40.3,1241.0,5965.0,3130.0,69.0,68.0,16.0,58.0,31.0,1353.0,96.0
750,Mamadou Doucouré,fr FRA,MF,M'Gladbach,Bundesliga,21.0,1998.0,0.0,9.0,0.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,,0.0,,8.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
751,Moussa Doumbia,ml MLI,"FW,MF",Reims,Ligue 1,24.0,1994.0,19.1,957.0,7.0,119.0,408.0,458.0,65.0,956.0,83.0,40.0,48.2,43.0,51.8,644.0,4883.0,2528.0,102.0,67.0,31.0,67.0,32.0,695.0,159.0
752,Souleyman Doumbia,ci CIV,DF,Angers,Ligue 1,22.0,1996.0,5.0,362.0,20.0,122.0,167.0,79.0,2.0,362.0,8.0,5.0,62.5,3.0,37.5,170.0,1120.0,737.0,22.0,18.0,1.0,7.0,2.0,205.0,16.0
754,Souleyman Doumbia,ci CIV,DF,Rennes,Ligue 1,22.0,1996.0,1.0,58.0,3.0,15.0,30.0,13.0,1.0,58.0,5.0,3.0,60.0,2.0,40.0,32.0,172.0,75.0,1.0,1.0,0.0,0.0,0.0,31.0,3.0
755,Thomas Doyle,eng ENG,MF,Manchester City,Premier League,17.0,2001.0,0.2,21.0,0.0,0.0,14.0,7.0,0.0,21.0,0.0,0.0,,0.0,,14.0,67.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
756,Mohamed Dräger,tn TUN,DF,Paderborn 07,Bundesliga,23.0,1996.0,16.2,1036.0,49.0,334.0,481.0,241.0,26.0,1036.0,45.0,15.0,33.3,30.0,66.7,563.0,4068.0,1982.0,61.0,32.0,13.0,26.0,20.0,570.0,61.0
757,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,28.0,1991.0,11.4,1056.0,57.0,367.0,647.0,44.0,3.0,1056.0,1.0,1.0,100.0,0.0,0.0,576.0,2419.0,1348.0,9.0,8.0,0.0,2.0,1.0,772.0,1.0
758,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,21.0,1997.0,31.0,977.0,875.0,976.0,0.0,1.0,1.0,977.0,0.0,0.0,,0.0,,494.0,3210.0,2148.0,0.0,0.0,0.0,2.0,0.0,333.0,0.0
759,Julian Draxler,de GER,MF,Paris S-G,Ligue 1,25.0,1993.0,7.6,550.0,2.0,61.0,332.0,165.0,21.0,550.0,15.0,9.0,60.0,6.0,40.0,330.0,2133.0,1149.0,35.0,28.0,7.0,13.0,11.0,442.0,51.0
760,Dominick Drexler,de GER,"MF,FW",Köln,Bundesliga,29.0,1990.0,17.6,852.0,24.0,153.0,382.0,330.0,48.0,852.0,34.0,17.0,50.0,17.0,50.0,509.0,2888.0,1423.0,50.0,31.0,12.0,25.0,21.0,547.0,103.0
761,Danny Drinkwater,eng ENG,MF,Aston Villa,Premier League,29.0,1990.0,2.9,200.0,5.0,55.0,116.0,30.0,2.0,200.0,4.0,1.0,25.0,3.0,75.0,97.0,431.0,182.0,2.0,3.0,0.0,3.0,3.0,123.0,4.0
762,Danny Drinkwater,eng ENG,MF,Burnley,Premier League,29.0,1990.0,0.6,28.0,2.0,5.0,20.0,3.0,0.0,28.0,0.0,0.0,,0.0,,9.0,33.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0
763,Josip Drmić,ch SUI,FW,Norwich City,Premier League,26.0,1992.0,7.2,241.0,8.0,23.0,127.0,93.0,22.0,241.0,14.0,6.0,42.9,8.0,57.1,129.0,444.0,140.0,5.0,4.0,5.0,22.0,15.0,160.0,42.0
764,Domingos Duarte,pt POR,DF,Granada,La Liga,24.0,1995.0,34.3,1576.0,212.0,876.0,663.0,48.0,24.0,1576.0,7.0,5.0,71.4,2.0,28.6,815.0,4445.0,2306.0,16.0,4.0,0.0,5.0,0.0,818.0,3.0
765,Léo Duarte,br BRA,DF,Milan,Serie A,23.0,1996.0,4.5,232.0,25.0,124.0,102.0,7.0,6.0,232.0,1.0,1.0,100.0,0.0,0.0,143.0,644.0,260.0,1.0,0.0,0.0,4.0,1.0,151.0,0.0
766,Óscar Duarte,cr CRC,DF,Levante,La Liga,30.0,1989.0,5.4,304.0,66.0,225.0,72.0,8.0,6.0,304.0,1.0,1.0,100.0,0.0,0.0,149.0,822.0,403.0,3.0,0.0,0.0,1.0,1.0,179.0,0.0
767,Rubén Duarte,es ESP,DF,Alavés,La Liga,23.0,1995.0,29.6,1651.0,94.0,539.0,804.0,322.0,29.0,1651.0,12.0,4.0,33.3,8.0,66.7,721.0,3084.0,1578.0,29.0,24.0,2.0,23.0,12.0,707.0,49.0
768,Edgaras Dubickas,lt LTU,DF,Lecce,Serie A,21.0,1998.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
769,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,24.0,1994.0,15.0,1109.0,45.0,285.0,585.0,251.0,9.0,1109.0,21.0,11.0,52.4,10.0,47.6,618.0,2905.0,1582.0,27.0,23.0,3.0,20.0,5.0,689.0,76.0
770,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,30.0,1989.0,38.0,1198.0,1000.0,1192.0,6.0,0.0,0.0,1198.0,0.0,0.0,,0.0,,508.0,3675.0,2574.0,0.0,0.0,0.0,3.0,0.0,331.0,0.0
771,Ondrej Duda,sk SVK,MF,Norwich City,Premier League,24.0,1994.0,8.0,470.0,15.0,73.0,244.0,159.0,9.0,470.0,10.0,6.0,60.0,4.0,40.0,266.0,1010.0,445.0,8.0,9.0,1.0,22.0,3.0,317.0,17.0
772,Ondrej Duda,sk SVK,MF,Hertha BSC,Bundesliga,24.0,1994.0,5.0,248.0,6.0,28.0,152.0,74.0,10.0,248.0,23.0,18.0,78.3,5.0,21.7,143.0,708.0,283.0,8.0,8.0,6.0,10.0,11.0,166.0,19.0
773,Shane Duffy,ie IRL,DF,Brighton,Premier League,27.0,1992.0,13.8,807.0,115.0,446.0,330.0,34.0,19.0,807.0,4.0,3.0,75.0,1.0,25.0,357.0,1742.0,913.0,4.0,6.0,0.0,9.0,3.0,458.0,2.0
774,Haris Duljević,ba BIH,"FW,MF",Nîmes,Ligue 1,25.0,1993.0,5.8,237.0,1.0,20.0,104.0,119.0,10.0,237.0,23.0,13.0,56.5,10.0,43.5,144.0,1127.0,576.0,15.0,15.0,3.0,19.0,11.0,157.0,29.0
775,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,27.0,1991.0,13.6,671.0,90.0,313.0,289.0,70.0,6.0,671.0,2.0,1.0,50.0,1.0,50.0,264.0,1286.0,700.0,7.0,9.0,1.0,3.0,1.0,333.0,16.0
776,Alfred Duncan,gh GHA,MF,Fiorentina,Serie A,26.0,1993.0,9.9,504.0,13.0,103.0,260.0,150.0,12.0,504.0,33.0,21.0,63.6,12.0,36.4,331.0,1756.0,782.0,23.0,19.0,5.0,18.0,21.0,379.0,31.0
777,Alfred Duncan,gh GHA,MF,Sassuolo,Serie A,26.0,1993.0,9.4,577.0,27.0,108.0,320.0,158.0,14.0,577.0,22.0,12.0,54.5,10.0,45.5,308.0,1581.0,768.0,11.0,19.0,2.0,20.0,14.0,441.0,32.0
778,Lewis Dunk,eng ENG,DF,Brighton,Premier League,27.0,1991.0,35.9,2655.0,408.0,1487.0,1086.0,99.0,48.0,2655.0,7.0,5.0,71.4,2.0,28.6,1506.0,8106.0,4367.0,18.0,16.0,1.0,15.0,8.0,1760.0,5.0
780,Erik Durm,de GER,"DF,FW",Eint Frankfurt,Bundesliga,27.0,1992.0,5.7,321.0,10.0,84.0,113.0,130.0,14.0,321.0,7.0,4.0,57.1,3.0,42.9,142.0,830.0,373.0,10.0,11.0,1.0,9.0,11.0,164.0,44.0
781,Riza Durmisi,dk DEN,"DF,MF",Nice,Ligue 1,25.0,1994.0,1.8,117.0,5.0,27.0,53.0,37.0,1.0,117.0,2.0,0.0,0.0,2.0,100.0,60.0,280.0,108.0,2.0,2.0,0.0,4.0,2.0,78.0,18.0
782,Hugo Duro,es ESP,"FW,MF",Getafe,La Liga,19.0,1999.0,4.2,125.0,3.0,14.0,43.0,70.0,17.0,125.0,0.0,0.0,,0.0,,67.0,345.0,116.0,7.0,4.0,0.0,16.0,11.0,85.0,22.0
783,Jean-Kevin Duverne,fr FRA,DF,Brest,Ligue 1,22.0,1997.0,13.1,999.0,117.0,513.0,465.0,25.0,5.0,999.0,11.0,7.0,63.6,4.0,36.4,581.0,3471.0,2011.0,15.0,7.0,2.0,5.0,3.0,682.0,4.0
784,Paulo Dybala,ar ARG,"FW,MF",Juventus,Serie A,25.0,1993.0,23.9,1833.0,1.0,89.0,771.0,996.0,113.0,1832.0,107.0,65.0,60.7,42.0,39.3,1314.0,6606.0,2959.0,101.0,100.0,46.0,60.0,41.0,1500.0,204.0
785,Edin Džeko,ba BIH,FW,Roma,Serie A,33.0,1986.0,31.7,1165.0,40.0,68.0,508.0,599.0,217.0,1165.0,65.0,35.0,53.8,29.0,44.6,634.0,3660.0,1525.0,52.0,30.0,31.0,84.0,39.0,952.0,254.0
786,Blerim Džemaili,ch SUI,MF,Bologna,Serie A,33.0,1986.0,7.8,447.0,11.0,65.0,263.0,125.0,10.0,447.0,10.0,10.0,100.0,0.0,0.0,280.0,1596.0,860.0,20.0,16.0,1.0,19.0,17.0,296.0,27.0
787,Bruno Ecuele Manga,ga GAB,DF,Dijon,Ligue 1,31.0,1988.0,28.0,1629.0,237.0,1026.0,576.0,37.0,23.0,1629.0,7.0,6.0,85.7,1.0,14.3,872.0,3845.0,1993.0,5.0,5.0,1.0,13.0,11.0,994.0,1.0
788,Simone Edera,it ITA,"MF,FW",Torino,Serie A,22.0,1997.0,4.4,201.0,2.0,22.0,83.0,96.0,17.0,201.0,14.0,4.0,28.6,10.0,71.4,120.0,625.0,341.0,13.0,5.0,1.0,14.0,6.0,139.0,31.0
789,Ederson,br BRA,GK,Manchester City,Premier League,25.0,1993.0,34.1,1148.0,886.0,1130.0,19.0,0.0,0.0,1148.0,0.0,0.0,,0.0,,800.0,3620.0,2521.0,0.0,0.0,0.0,1.0,0.0,667.0,0.0
790,John Egan,ie IRL,DF,Sheffield Utd,Premier League,26.0,1992.0,35.4,1682.0,228.0,843.0,782.0,65.0,50.0,1682.0,2.0,1.0,50.0,1.0,50.0,688.0,3495.0,1958.0,6.0,1.0,0.0,14.0,0.0,821.0,5.0
791,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,Bundesliga,21.0,1998.0,5.7,261.0,5.0,45.0,121.0,98.0,23.0,261.0,4.0,1.0,25.0,3.0,75.0,169.0,782.0,329.0,8.0,7.0,4.0,11.0,10.0,171.0,39.0
792,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,22.0,1996.0,31.7,1796.0,72.0,343.0,1031.0,439.0,36.0,1796.0,46.0,22.0,47.8,24.0,52.2,1128.0,4751.0,2427.0,50.0,54.0,8.0,41.0,29.0,1176.0,112.0
793,Kingsley Ehizibue,nl NED,DF,Köln,Bundesliga,24.0,1995.0,25.9,1476.0,86.0,493.0,692.0,309.0,17.0,1476.0,63.0,36.0,57.1,28.0,44.4,665.0,3834.0,2070.0,65.0,44.0,8.0,38.0,14.0,771.0,96.0
794,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,30.0,1989.0,26.5,1449.0,87.0,346.0,918.0,210.0,25.0,1449.0,36.0,26.0,72.2,10.0,27.8,744.0,4665.0,2561.0,45.0,30.0,2.0,35.0,25.0,861.0,26.0
795,Harvey Elliott,eng ENG,DF,Liverpool,Premier League,16.0,2003.0,0.1,16.0,0.0,0.0,6.0,10.0,0.0,16.0,2.0,1.0,50.0,1.0,50.0,11.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
796,Elif Elmas,mk MKD,MF,Napoli,Serie A,19.0,1999.0,12.6,795.0,10.0,89.0,458.0,255.0,23.0,795.0,28.0,24.0,85.7,4.0,14.3,559.0,3139.0,1557.0,44.0,39.0,8.0,28.0,15.0,653.0,49.0
797,Ilay Elmkies,il ISR,MF,Hoffenheim,Bundesliga,19.0,2000.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,,0.0,,2.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
798,Ahmed Elmohamady,eg EGY,DF,Aston Villa,Premier League,31.0,1987.0,11.5,753.0,49.0,211.0,331.0,216.0,14.0,753.0,11.0,7.0,63.6,4.0,36.4,386.0,1970.0,1263.0,39.0,30.0,4.0,9.0,2.0,438.0,37.0
799,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,25.0,1994.0,16.8,1146.0,118.0,520.0,580.0,55.0,16.0,1146.0,4.0,2.0,50.0,2.0,50.0,628.0,3547.0,2018.0,11.0,5.0,0.0,5.0,4.0,693.0,12.0
800,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,22.0,1996.0,29.1,2034.0,212.0,1119.0,903.0,31.0,12.0,2034.0,10.0,9.0,90.0,1.0,10.0,1254.0,6781.0,3947.0,28.0,13.0,2.0,13.0,4.0,1330.0,2.0
801,Rodrigo Ely,br BRA,DF,Alavés,La Liga,25.0,1993.0,23.6,1116.0,158.0,627.0,472.0,21.0,15.0,1116.0,3.0,3.0,100.0,0.0,0.0,555.0,2299.0,842.0,2.0,2.0,0.0,8.0,5.0,540.0,2.0
802,Adri Embarba,es ESP,"MF,FW",Espanyol,La Liga,27.0,1992.0,15.2,692.0,14.0,105.0,274.0,334.0,24.0,691.0,65.0,29.0,44.6,36.0,55.4,409.0,3103.0,1440.0,59.0,40.0,8.0,45.0,26.0,399.0,95.0
803,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,Bundesliga,22.0,1997.0,17.2,654.0,6.0,50.0,312.0,304.0,89.0,653.0,76.0,41.0,53.9,35.0,46.1,463.0,2590.0,1095.0,35.0,33.0,18.0,73.0,47.0,496.0,120.0
804,Emerson,br BRA,DF,Betis,La Liga,20.0,1999.0,31.5,1976.0,85.0,582.0,761.0,654.0,96.0,1976.0,44.0,14.0,31.8,30.0,68.2,1073.0,5851.0,3252.0,90.0,67.0,26.0,46.0,27.0,1188.0,215.0
806,Renaud Emond,be BEL,FW,Nantes,Ligue 1,27.0,1991.0,3.2,111.0,8.0,18.0,59.0,34.0,10.0,111.0,3.0,2.0,66.7,1.0,33.3,50.0,308.0,144.0,5.0,1.0,1.0,5.0,3.0,75.0,17.0
807,Alan Empereur,br BRA,DF,Hellas Verona,Serie A,25.0,1994.0,9.5,575.0,63.0,280.0,270.0,28.0,4.0,575.0,2.0,2.0,100.0,0.0,0.0,326.0,1178.0,612.0,6.0,11.0,2.0,5.0,3.0,347.0,2.0
808,Youssef En-Nesyri,ma MAR,FW,Leganés,La Liga,22.0,1997.0,15.4,463.0,23.0,41.0,189.0,241.0,65.0,463.0,33.0,16.0,48.5,17.0,51.5,257.0,1327.0,593.0,26.0,15.0,13.0,40.0,14.0,319.0,86.0
809,Youssef En-Nesyri,ma MAR,FW,Sevilla,La Liga,22.0,1997.0,8.8,248.0,7.0,29.0,125.0,98.0,38.0,248.0,14.0,5.0,35.7,9.0,64.3,128.0,815.0,306.0,11.0,8.0,11.0,16.0,15.0,173.0,50.0
810,Björn Engels,be BEL,DF,Aston Villa,Premier League,24.0,1994.0,16.1,819.0,151.0,473.0,317.0,30.0,14.0,819.0,1.0,1.0,100.0,0.0,0.0,426.0,2458.0,1586.0,5.0,4.0,1.0,7.0,2.0,482.0,2.0
811,Sergi Enrich,es ESP,FW,Eibar,La Liga,29.0,1990.0,20.7,727.0,15.0,49.0,328.0,352.0,73.0,727.0,13.0,9.0,69.2,4.0,30.8,333.0,1000.0,216.0,4.0,7.0,3.0,44.0,30.0,507.0,107.0
812,Javier Eraso,es ESP,MF,Leganés,La Liga,29.0,1990.0,9.1,382.0,3.0,42.0,174.0,170.0,24.0,382.0,8.0,1.0,12.5,7.0,87.5,214.0,803.0,312.0,9.0,9.0,3.0,29.0,17.0,245.0,38.0
813,Christian Eriksen,dk DEN,"MF,FW",Tottenham,Premier League,27.0,1992.0,12.2,881.0,15.0,123.0,448.0,323.0,16.0,881.0,2.0,0.0,0.0,2.0,100.0,519.0,2229.0,1158.0,28.0,22.0,6.0,23.0,14.0,579.0,32.0
814,Christian Eriksen,dk DEN,MF,Inter,Serie A,27.0,1992.0,7.8,531.0,0.0,46.0,265.0,225.0,25.0,531.0,8.0,6.0,75.0,2.0,25.0,275.0,1335.0,700.0,19.0,11.0,2.0,12.0,5.0,369.0,45.0
815,Gonzalo Escalante,ar ARG,MF,Eibar,La Liga,26.0,1993.0,18.6,851.0,29.0,142.0,501.0,220.0,33.0,851.0,22.0,16.0,72.7,6.0,27.3,385.0,1637.0,677.0,13.0,17.0,1.0,21.0,15.0,417.0,36.0
816,Aarón Escandell,es ESP,GK,Granada,La Liga,23.0,1995.0,3.0,131.0,106.0,131.0,0.0,0.0,0.0,131.0,0.0,0.0,,0.0,,75.0,487.0,350.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
817,Sergio Escudero,es ESP,DF,Sevilla,La Liga,29.0,1989.0,8.6,706.0,32.0,245.0,313.0,151.0,12.0,706.0,6.0,3.0,50.0,3.0,50.0,345.0,1430.0,810.0,15.0,15.0,2.0,11.0,5.0,407.0,59.0
818,Bernardo Espinosa,co COL,DF,Espanyol,La Liga,30.0,1989.0,25.1,1345.0,162.0,771.0,507.0,74.0,41.0,1345.0,4.0,3.0,75.0,1.0,25.0,578.0,2571.0,1245.0,6.0,4.0,3.0,9.0,2.0,699.0,9.0
819,Sebastiano Esposito,it ITA,FW,Inter,Serie A,17.0,2002.0,2.2,111.0,1.0,11.0,30.0,71.0,20.0,110.0,4.0,0.0,0.0,4.0,100.0,60.0,185.0,73.0,2.0,1.0,1.0,8.0,1.0,62.0,19.0
820,Vicente Esquerdo,es ESP,"MF,FW",Valencia,La Liga,20.0,1999.0,0.2,19.0,1.0,5.0,9.0,5.0,0.0,19.0,1.0,0.0,0.0,1.0,100.0,15.0,61.0,7.0,0.0,0.0,0.0,3.0,2.0,15.0,1.0
821,Alexander Esswein,de GER,"FW,MF",Hertha BSC,Bundesliga,29.0,1990.0,2.4,119.0,9.0,36.0,53.0,31.0,6.0,119.0,2.0,1.0,50.0,1.0,50.0,56.0,396.0,156.0,5.0,2.0,4.0,2.0,1.0,68.0,17.0
822,Pervis Estupiñán,ec ECU,DF,Osasuna,La Liga,21.0,1998.0,33.1,2266.0,92.0,589.0,1058.0,646.0,45.0,2266.0,114.0,59.0,51.8,55.0,48.2,1195.0,7168.0,4246.0,114.0,82.0,10.0,62.0,34.0,1159.0,184.0
823,Oghenekaro Etebo,ng NGA,MF,Getafe,La Liga,23.0,1995.0,6.4,297.0,5.0,56.0,160.0,88.0,13.0,297.0,6.0,4.0,66.7,2.0,33.3,142.0,867.0,384.0,10.0,12.0,3.0,14.0,8.0,159.0,24.0
824,Beñat Etxebarria,es ESP,MF,Athletic Club,La Liga,32.0,1987.0,4.4,235.0,8.0,31.0,153.0,53.0,3.0,235.0,1.0,0.0,0.0,1.0,100.0,79.0,347.0,120.0,2.0,3.0,1.0,5.0,3.0,130.0,3.0
825,Xabier Etxeita,es ESP,DF,Getafe,La Liga,31.0,1987.0,16.1,576.0,58.0,256.0,296.0,29.0,12.0,576.0,1.0,0.0,0.0,1.0,100.0,163.0,811.0,396.0,3.0,0.0,0.0,4.0,0.0,158.0,1.0
826,Antony Evans,eng ENG,"MF,DF",Paderborn 07,Bundesliga,20.0,1998.0,1.7,91.0,4.0,21.0,30.0,41.0,2.0,91.0,5.0,2.0,40.0,3.0,60.0,41.0,184.0,53.0,1.0,2.0,0.0,5.0,3.0,49.0,11.0
827,Jonny Evans,nir NIR,DF,Leicester City,Premier League,31.0,1988.0,37.6,2899.0,340.0,1443.0,1361.0,106.0,47.0,2899.0,8.0,6.0,75.0,2.0,25.0,1810.0,8583.0,4971.0,31.0,13.0,0.0,12.0,3.0,1926.0,4.0
828,Edu Expósito,es ESP,MF,Eibar,La Liga,22.0,1996.0,25.7,1165.0,30.0,198.0,692.0,296.0,21.0,1163.0,30.0,20.0,66.7,10.0,33.3,591.0,2965.0,1257.0,24.0,30.0,7.0,35.0,22.0,649.0,58.0
829,Valentin Eysseric,fr FRA,"MF,FW",Hellas Verona,Serie A,27.0,1992.0,3.9,179.0,2.0,17.0,63.0,103.0,8.0,179.0,3.0,2.0,66.7,1.0,33.3,120.0,482.0,210.0,6.0,6.0,1.0,6.0,5.0,129.0,31.0
