,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
2587,Alexander Søderlund,no NOR,"FW,MF",Saint-Étienne,Ligue 1,27.0,1987.0,10.2,2.0,,6.0,,,0.59,,0.33,,0.0,1.0
2588,Frederik Sørensen,dk DEN,DF,Köln,Bundesliga,23.0,1992.0,18.6,0.0,,2.0,,,0.11,,0.0,,0.0,0.0
2589,Aaron Tabacchi,it ITA,FW,Bologna,Serie A,17.0,1998.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2590,Franck Tabanou,fr FRA,"DF,MF",Saint-Étienne,Ligue 1,26.0,1989.0,7.7,0.0,,1.0,,,0.13,,0.0,,0.0,0.0
2591,Mickaël Tacalfred,gp GLP,DF,Reims,Ligue 1,34.0,1981.0,12.9,0.0,,1.0,,,0.08,,0.0,,0.0,0.0
2592,Panagiotis Tachtsidis,gr GRE,MF,Genoa,Serie A,24.0,1991.0,9.3,2.0,,7.0,,,0.75,,0.29,,0.0,0.0
2593,Dušan Tadić,rs SRB,"MF,FW",Southampton,Premier League,26.0,1988.0,25.3,8.0,,16.0,,,0.63,,0.44,,1.0,1.0
2594,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,19.0,1996.0,28.5,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
2595,Saphir Taïder,dz ALG,MF,Bologna,Serie A,23.0,1992.0,23.4,0.0,,8.0,,,0.34,,0.0,,0.0,0.0
2596,Junior Tallo,ci CIV,FW,Lille,Ligue 1,22.0,1992.0,12.3,0.0,,12.0,,,0.97,,0.0,,0.0,0.0
2597,Tana,es ESP,MF,Las Palmas,La Liga,24.0,1990.0,23.5,5.0,31.0,16.0,51.6,1.32,0.68,0.16,0.31,,0.0,0.0
2598,Oussama Tannane,ma MAR,"FW,MF",Saint-Étienne,Ligue 1,21.0,1994.0,6.7,2.0,,10.0,,,1.5,,0.2,,0.0,0.0
2600,Matt Targett,eng ENG,"DF,MF",Southampton,Premier League,19.0,1995.0,11.9,0.0,,2.0,,,0.17,,0.0,,0.0,0.0
2601,Serdar Tasci,de GER,DF,Bayern Munich,Bundesliga,28.0,1987.0,2.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2602,Borys Tashchy,ua UKR,"FW,MF",Stuttgart,Bundesliga,22.0,1993.0,1.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2603,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,Serie A,29.0,1986.0,36.8,0.0,,0.0,,,0.0,,,,0.0,0.0
2604,Timothée Taufflieb,fr FRA,MF,Paris S-G,Ligue 1,22.0,1992.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2605,Neil Taylor,wls WAL,DF,Swansea City,Premier League,26.0,1989.0,32.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2606,Steven Taylor,eng ENG,DF,Newcastle Utd,Premier League,29.0,1986.0,9.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2607,Dionatan Teixeira,br BRA,DF,Stoke City,Premier League,23.0,1992.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2608,Alex Telles,br BRA,DF,Inter,Serie A,22.0,1992.0,17.5,0.0,,3.0,,,0.17,,0.0,,0.0,0.0
2609,Cristian Tello,es ESP,MF,Fiorentina,Serie A,23.0,1991.0,11.9,2.0,,6.0,,,0.5,,0.33,,0.0,0.0
2610,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,23.0,1992.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2611,Emanuele Terranova,it ITA,DF,Sassuolo,Serie A,28.0,1987.0,3.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2612,John Terry,eng ENG,DF,Chelsea,Premier League,34.0,1980.0,22.1,1.0,,2.0,,,0.09,,0.5,,0.0,0.0
2613,Alexander Tettey,no NOR,MF,Norwich City,Premier League,29.0,1986.0,21.7,2.0,,3.0,,,0.14,,0.67,,0.0,0.0
2614,Florian Thauvin,fr FRA,MF,Newcastle Utd,Premier League,22.0,1993.0,4.7,0.0,,1.0,,,0.21,,0.0,,0.0,0.0
2615,Florian Thauvin,fr FRA,"MF,FW",Marseille,Ligue 1,22.0,1993.0,10.5,2.0,,7.0,,,0.67,,0.29,,0.0,0.0
2616,Kévin Théophile-Catherine,fr FRA,DF,Saint-Étienne,Ligue 1,25.0,1989.0,22.0,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
2617,Cyril Théréau,fr FRA,FW,Udinese,Serie A,32.0,1983.0,32.2,11.0,,35.0,,,1.09,,0.31,,0.0,0.0
2618,Romain Thomas,fr FRA,DF,Angers,Ligue 1,27.0,1988.0,35.8,2.0,,7.0,,,0.2,,0.29,,0.0,0.0
2619,Adrien Thomasson,fr FRA,MF,Nantes,Ligue 1,21.0,1993.0,27.9,2.0,,11.0,,,0.39,,0.18,,0.0,0.0
2620,Adnane Tighadouini,ma MAR,"MF,FW",Málaga,La Liga,22.0,1992.0,4.3,1.0,15.0,5.0,33.3,3.48,1.16,0.07,0.2,,0.0,0.0
2621,Cheick Tioté,ci CIV,MF,Newcastle Utd,Premier League,29.0,1986.0,13.6,0.0,,0.0,,,0.0,,,,0.0,0.0
2622,Marcel Tisserand,cd COD,DF,Toulouse,Ligue 1,22.0,1993.0,31.6,1.0,,5.0,,,0.16,,0.2,,0.0,0.0
2623,Fernando Tissone,ar ARG,MF,Málaga,La Liga,29.0,1986.0,11.0,0.0,8.0,1.0,12.5,0.72,0.09,0.0,0.0,,0.0,0.0
2624,Tito,es ESP,DF,Rayo Vallecano,La Liga,30.0,1985.0,27.6,1.0,12.0,1.0,8.3,0.43,0.04,0.08,1.0,,0.0,0.0
2626,Ola Toivonen,se SWE,MF,Sunderland,Premier League,29.0,1986.0,7.3,0.0,,1.0,,,0.14,,0.0,,0.0,0.0
2627,Ola Toivonen,se SWE,"FW,MF",Rennes,Ligue 1,29.0,1986.0,0.2,0.0,,1.0,,,5.29,,0.0,,0.0,0.0
2628,Corentin Tolisso,fr FRA,MF,Lyon,Ligue 1,20.0,1994.0,28.7,5.0,,12.0,,,0.42,,0.42,,0.0,0.0
2629,Jeremy Toljan,de GER,DF,Hoffenheim,Bundesliga,20.0,1994.0,16.5,1.0,,3.0,,,0.18,,0.33,,0.0,0.0
2630,Rafael Tolói,it ITA,DF,Atalanta,Serie A,24.0,1990.0,21.1,1.0,,3.0,,,0.14,,0.33,,0.0,0.0
2631,James Tomkins,eng ENG,DF,West Ham,Premier League,26.0,1989.0,21.8,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
2632,Lee Tomlin,eng ENG,MF,Bournemouth,Premier League,26.0,1989.0,3.2,0.0,,3.0,,,0.93,,0.0,,0.0,0.0
2633,Fikayo Tomori,eng ENG,DF,Chelsea,Premier League,17.0,1997.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2634,Nenad Tomović,rs SRB,DF,Fiorentina,Serie A,27.0,1987.0,18.6,0.0,,3.0,,,0.16,,0.0,,0.0,0.0
2635,Lorenzo Tonelli,it ITA,DF,Empoli,Serie A,25.0,1990.0,25.4,2.0,,3.0,,,0.12,,0.67,,0.0,0.0
2636,Kevin Toner,ie IRL,"DF,MF",Aston Villa,Premier League,19.0,1996.0,3.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2637,Aleksandar Tonev,bg BUL,"MF,FW",Frosinone,Serie A,25.0,1990.0,12.1,0.0,,8.0,,,0.66,,0.0,,0.0,0.0
2638,Ivan Toney,eng ENG,FW,Newcastle Utd,Premier League,19.0,1996.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2639,Luca Toni,it ITA,FW,Hellas Verona,Serie A,38.0,1977.0,19.7,6.0,,26.0,,,1.32,,0.12,,3.0,3.0
2640,Toño,es ESP,DF,Levante,La Liga,25.0,1989.0,26.5,0.0,11.0,3.0,27.3,0.41,0.11,0.0,0.0,,0.0,0.0
2641,Toño,es ESP,GK,Rayo Vallecano,La Liga,35.0,1979.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2642,Ömer Toprak,tr TUR,"DF,MF",Leverkusen,Bundesliga,26.0,1989.0,15.6,1.0,,7.0,,,0.45,,0.14,,0.0,0.0
2643,Vasilis Torosidis,gr GRE,DF,Roma,Serie A,30.0,1985.0,6.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2644,Fernando Torres,es ESP,FW,Atlético Madrid,La Liga,31.0,1984.0,18.8,11.0,57.0,23.0,40.4,3.03,1.22,0.19,0.48,,0.0,0.0
2645,Miguel Torres,es ESP,DF,Málaga,La Liga,29.0,1986.0,21.8,0.0,1.0,0.0,0.0,0.05,0.0,0.0,,,0.0,0.0
2646,Óliver Torres,es ESP,MF,Atlético Madrid,La Liga,20.0,1994.0,9.1,0.0,9.0,2.0,22.2,0.99,0.22,0.0,0.0,,0.0,0.0
2647,Xavi Torres,es ESP,MF,Betis,La Liga,28.0,1986.0,7.1,0.0,7.0,2.0,28.6,0.99,0.28,0.0,0.0,,0.0,0.0
2648,Francesco Totti,it ITA,"MF,FW",Roma,Serie A,38.0,1976.0,4.4,5.0,,10.0,,,2.28,,0.4,,1.0,1.0
2649,Jérémy Toulalan,fr FRA,MF,Monaco,Ligue 1,31.0,1983.0,24.8,0.0,,2.0,,,0.08,,0.0,,0.0,0.0
2650,Abdoulaye Touré,fr FRA,MF,Nantes,Ligue 1,21.0,1994.0,2.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2652,Alassane Touré,fr FRA,"DF,MF",Gazélec Ajaccio,Ligue 1,26.0,1989.0,10.6,1.0,,2.0,,,0.19,,0.5,,0.0,0.0
2653,Almamy Touré,ml MLI,DF,Monaco,Ligue 1,19.0,1996.0,8.4,3.0,,4.0,,,0.47,,0.75,,0.0,0.0
2654,Birama Touré,ml MLI,MF,Nantes,Ligue 1,23.0,1992.0,20.2,0.0,,3.0,,,0.15,,0.0,,0.0,0.0
2655,Kolo Touré,ci CIV,DF,Liverpool,Premier League,34.0,1981.0,9.5,1.0,,2.0,,,0.21,,0.5,,0.0,0.0
2656,Thomas Touré,ci CIV,"MF,FW",Bordeaux,Ligue 1,21.0,1993.0,9.4,2.0,,6.0,,,0.64,,0.33,,0.0,0.0
2657,Yaya Touré,ci CIV,MF,Manchester City,Premier League,32.0,1983.0,25.8,6.0,,24.0,,,0.93,,0.21,,1.0,1.0
2658,Zargo Touré,sn SEN,DF,Lorient,Ligue 1,25.0,1989.0,28.4,4.0,,6.0,,,0.21,,0.67,,0.0,0.0
2659,Lucas Tousart,fr FRA,MF,Lyon,Ligue 1,18.0,1997.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2660,Andros Townsend,eng ENG,"FW,MF",Tottenham,Premier League,24.0,1991.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2661,Andros Townsend,eng ENG,MF,Newcastle Utd,Premier League,24.0,1991.0,12.1,4.0,,14.0,,,1.16,,0.29,,0.0,0.0
2662,Aleksandar Trajkovski,mk MKD,"FW,MF",Palermo,Serie A,22.0,1992.0,18.4,3.0,,16.0,,,0.87,,0.19,,0.0,0.0
2663,Abdou Traoré,ml MLI,MF,Bordeaux,Ligue 1,27.0,1988.0,4.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2664,Adama Traoré,es ESP,"FW,MF",Aston Villa,Premier League,19.0,1996.0,2.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2665,Adama Traoré,ml MLI,MF,Monaco,Ligue 1,20.0,1995.0,4.0,0.0,,1.0,,,0.25,,0.0,,0.0,0.0
2666,Alain Traoré,bf BFA,"FW,MF",Lorient,Ligue 1,26.0,1988.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2667,Bertrand Traoré,bf BFA,"FW,MF",Chelsea,Premier League,19.0,1995.0,4.2,2.0,,6.0,,,1.44,,0.33,,0.0,0.0
2668,Charles Traore,ml MLI,DF,Troyes,Ligue 1,23.0,1992.0,5.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2669,Hamari Traoré,ml MLI,"DF,MF",Reims,Ligue 1,23.0,1992.0,32.4,2.0,,5.0,,,0.15,,0.4,,0.0,0.0
2670,Ibrahima Traoré,gn GUI,MF,M'Gladbach,Bundesliga,27.0,1988.0,16.3,3.0,,15.0,,,0.92,,0.2,,0.0,0.0
2671,Ismaël Traoré,ci CIV,DF,Angers,Ligue 1,28.0,1986.0,32.9,1.0,,3.0,,,0.09,,0.33,,0.0,0.0
2672,Lacina Traoré,ci CIV,FW,Monaco,Ligue 1,25.0,1990.0,9.1,3.0,,7.0,,,0.77,,0.43,,0.0,1.0
2673,Mahamane Traoré,ml MLI,"MF,DF",Nice,Ligue 1,26.0,1988.0,4.5,2.0,,2.0,,,0.44,,1.0,,0.0,0.0
2674,Kevin Trapp,de GER,GK,Paris S-G,Ligue 1,25.0,1990.0,34.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2675,Christian Träsch,de GER,"DF,MF",Wolfsburg,Bundesliga,27.0,1987.0,23.0,0.0,,1.0,,,0.04,,0.0,,0.0,0.0
2676,Roberto Trashorras,es ESP,MF,Rayo Vallecano,La Liga,34.0,1981.0,34.6,2.0,31.0,11.0,35.5,0.9,0.32,0.0,0.0,,2.0,3.0
2678,Óscar Trejo,ar ARG,"MF,FW",Toulouse,Ligue 1,27.0,1988.0,24.1,4.0,,12.0,,,0.5,,0.33,,0.0,0.0
2679,Benoît Trémoulinas,fr FRA,DF,Sevilla,La Liga,29.0,1985.0,24.0,0.0,12.0,5.0,41.7,0.5,0.21,0.0,0.0,,0.0,0.0
2680,Manu Trigueros,es ESP,MF,Villarreal,La Liga,23.0,1991.0,23.5,2.0,28.0,7.0,25.0,1.19,0.3,0.07,0.29,,0.0,0.0
2681,Kieran Trippier,eng ENG,DF,Tottenham,Premier League,24.0,1990.0,5.1,1.0,,1.0,,,0.2,,1.0,,0.0,0.0
2682,Piotr Trochowski,de GER,MF,Augsburg,Bundesliga,31.0,1984.0,1.7,0.0,,1.0,,,0.59,,0.0,,0.0,0.0
2683,Tropi,es ESP,MF,Valencia,La Liga,20.0,1995.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2684,Marcello Trotta,it ITA,FW,Sassuolo,Serie A,22.0,1992.0,2.2,1.0,,4.0,,,1.8,,0.25,,0.0,0.0
2685,Ángel Trujillo,es ESP,DF,Levante,La Liga,27.0,1987.0,7.4,0.0,2.0,0.0,0.0,0.27,0.0,0.0,,,0.0,0.0
2686,John Tshibumbu,cd COD,FW,Gazélec Ajaccio,Ligue 1,26.0,1989.0,11.9,3.0,,6.0,,,0.5,,0.5,,0.0,0.0
2687,Marco Tumminello,it ITA,FW,Roma,Serie A,16.0,1998.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2688,Arda Turan,tr TUR,MF,Barcelona,La Liga,28.0,1987.0,9.1,2.0,11.0,4.0,36.4,1.21,0.44,0.18,0.5,,0.0,0.0
2689,Atila Turan,tr TUR,"DF,MF",Reims,Ligue 1,23.0,1992.0,8.3,2.0,,3.0,,,0.36,,0.67,,0.0,0.0
2690,Przemysław Tytoń,pl POL,GK,Stuttgart,Bundesliga,28.0,1987.0,29.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2691,Salih Uçan,tr TUR,MF,Roma,Serie A,21.0,1994.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2692,Ikechukwu Uche,ng NGA,FW,Málaga,La Liga,31.0,1984.0,0.9,0.0,1.0,1.0,100.0,1.1,1.1,0.0,0.0,,0.0,0.0
2693,Anthony Ujah,ng NGA,FW,Werder Bremen,Bundesliga,24.0,1990.0,25.9,11.0,,26.0,,,1.0,,0.42,,0.0,1.0
2694,Leonardo Ulloa,ar ARG,FW,Leicester City,Premier League,29.0,1986.0,10.9,6.0,,10.0,,,0.91,,0.5,,1.0,1.0
2695,Sven Ulreich,de GER,GK,Bayern Munich,Bundesliga,26.0,1988.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2696,Samuel Umtiti,fr FRA,DF,Lyon,Ligue 1,21.0,1993.0,29.5,1.0,,2.0,,,0.07,,0.5,,0.0,0.0
2697,Mark Uth,de GER,"MF,FW",Hoffenheim,Bundesliga,23.0,1991.0,15.6,8.0,,16.0,,,1.03,,0.5,,0.0,0.0
2698,Valentín Vada,ar ARG,MF,Bordeaux,Ligue 1,19.0,1996.0,10.4,0.0,,2.0,,,0.19,,0.0,,0.0,0.0
2699,Álvaro Vadillo,es ESP,MF,Betis,La Liga,20.0,1994.0,1.0,0.0,1.0,0.0,0.0,1.05,0.0,0.0,,,0.0,0.0
2700,William Vainqueur,fr FRA,MF,Roma,Serie A,26.0,1988.0,6.7,0.0,,2.0,,,0.3,,0.0,,0.0,0.0
2701,Mathieu Valbuena,fr FRA,FW,Lyon,Ligue 1,30.0,1984.0,20.1,1.0,,14.0,,,0.7,,0.07,,0.0,0.0
2702,Mirko Valdifiori,it ITA,MF,Napoli,Serie A,29.0,1986.0,5.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2704,Antonio Valencia,ec ECU,DF,Manchester Utd,Premier League,29.0,1985.0,9.5,0.0,,1.0,,,0.11,,0.0,,0.0,0.0
2705,Enner Valencia,ec ECU,"FW,MF",West Ham,Premier League,25.0,1989.0,11.2,4.0,,12.0,,,1.07,,0.33,,0.0,0.0
2706,Borja Valero,es ESP,MF,Fiorentina,Serie A,30.0,1985.0,34.4,4.0,,14.0,,,0.41,,0.29,,0.0,0.0
2707,Virgil van Dijk,nl NED,DF,Southampton,Premier League,24.0,1991.0,34.0,3.0,,10.0,,,0.29,,0.3,,0.0,0.0
2708,Raphaël Varane,fr FRA,DF,Real Madrid,La Liga,22.0,1993.0,24.2,0.0,12.0,2.0,16.7,0.49,0.08,0.0,0.0,,0.0,0.0
2709,Javi Varas,es ESP,GK,Las Palmas,La Liga,32.0,1982.0,30.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2710,Jamie Vardy,eng ENG,FW,Leicester City,Premier League,28.0,1987.0,34.8,24.0,,53.0,,,1.52,,0.36,,5.0,6.0
2711,Francisco Varela,es ESP,DF,Betis,La Liga,20.0,1994.0,10.1,0.0,6.0,2.0,33.3,0.59,0.2,0.0,0.0,,0.0,0.0
2712,Guillermo Varela,uy URU,DF,Manchester Utd,Premier League,22.0,1993.0,3.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2713,Eduardo Vargas,cl CHI,"FW,MF",Hoffenheim,Bundesliga,25.0,1989.0,16.7,2.0,,12.0,,,0.72,,0.17,,0.0,0.0
2714,Álvaro Vázquez,es ESP,FW,Getafe,La Liga,24.0,1991.0,22.1,5.0,49.0,17.0,34.7,2.22,0.77,0.08,0.24,,1.0,1.0
2715,Franco Vázquez,ar ARG,"FW,MF",Palermo,Serie A,26.0,1989.0,35.3,8.0,,24.0,,,0.68,,0.29,,1.0,1.0
2716,Lucas Vázquez,es ESP,"FW,MF",Real Madrid,La Liga,24.0,1991.0,13.8,4.0,23.0,13.0,56.5,1.67,0.95,0.17,0.31,,0.0,0.0
2717,Matías Vecino,uy URU,MF,Fiorentina,Serie A,23.0,1991.0,26.6,2.0,,13.0,,,0.49,,0.15,,0.0,0.0
2718,Olivier Veigneau,fr FRA,DF,Nantes,Ligue 1,30.0,1985.0,1.9,0.0,,0.0,,,0.0,,,,0.0,0.0
2719,Carlos Vela,mx MEX,"MF,FW",Real Sociedad,La Liga,26.0,1989.0,30.6,5.0,59.0,20.0,33.9,1.93,0.65,0.08,0.25,,0.0,0.0
2720,Emiliano Velázquez,uy URU,DF,Getafe,La Liga,21.0,1994.0,10.8,3.0,9.0,4.0,44.4,0.83,0.37,0.33,0.75,,0.0,0.0
2721,Miloš Veljković,rs SRB,MF,Werder Bremen,Bundesliga,19.0,1995.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2722,Rémy Vercoutre,fr FRA,GK,Caen,Ligue 1,35.0,1980.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2723,Daniele Verde,it ITA,FW,Frosinone,Serie A,19.0,1996.0,1.5,0.0,,2.0,,,1.37,,0.0,,0.0,0.0
2724,Simone Verdi,it ITA,"FW,MF",Carpi,Serie A,23.0,1992.0,3.0,3.0,,5.0,,,1.65,,0.2,,2.0,2.0
2725,Simone Verdi,it ITA,MF,Eibar,La Liga,23.0,1992.0,3.3,0.0,6.0,1.0,16.7,1.84,0.31,0.0,0.0,,0.0,0.0
2726,Joan Verdú,es ESP,MF,Fiorentina,Serie A,32.0,1983.0,2.1,1.0,,1.0,,,0.49,,1.0,,0.0,0.0
2727,Joan Verdú,es ESP,"MF,FW",Levante,La Liga,32.0,1983.0,10.1,1.0,9.0,2.0,22.2,0.89,0.2,0.11,0.5,,0.0,0.0
2728,Jordan Veretout,fr FRA,MF,Aston Villa,Premier League,22.0,1993.0,20.2,0.0,,6.0,,,0.3,,0.0,,0.0,0.0
2730,Santiago Vergini,ar ARG,DF,Getafe,La Liga,26.0,1988.0,24.5,0.0,8.0,3.0,37.5,0.33,0.12,0.0,0.0,,0.0,0.0
2731,Paul Verhaegh,nl NED,DF,Augsburg,Bundesliga,31.0,1983.0,24.4,6.0,,7.0,,,0.29,,0.0,,6.0,6.0
2732,Thomas Vermaelen,be BEL,DF,Barcelona,La Liga,29.0,1985.0,5.6,1.0,3.0,3.0,100.0,0.53,0.53,0.33,0.33,,0.0,0.0
2733,Marco Verratti,it ITA,MF,Paris S-G,Ligue 1,22.0,1992.0,11.8,0.0,,2.0,,,0.17,,0.0,,0.0,0.0
2734,Jan Vertonghen,be BEL,DF,Tottenham,Premier League,28.0,1987.0,28.8,0.0,,2.0,,,0.07,,0.0,,0.0,0.0
2735,Verza,es ESP,MF,Levante,La Liga,28.0,1986.0,23.6,2.0,25.0,7.0,28.0,1.06,0.3,0.04,0.14,,1.0,1.0
2736,Dušan Veškovac,rs SRB,DF,Troyes,Ligue 1,29.0,1986.0,11.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2737,Jannik Vestergaard,dk DEN,DF,Werder Bremen,Bundesliga,22.0,1992.0,33.0,2.0,,10.0,,,0.3,,0.2,,0.0,0.0
2738,Rúben Vezo,pt POR,DF,Valencia,La Liga,21.0,1994.0,12.1,0.0,3.0,1.0,33.3,0.25,0.08,0.0,0.0,,0.0,0.0
2739,Aleix Vidal,es ESP,DF,Barcelona,La Liga,25.0,1989.0,6.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,,,0.0,0.0
2740,Arturo Vidal,cl CHI,MF,Bayern Munich,Bundesliga,28.0,1987.0,22.7,4.0,,19.0,,,0.84,,0.21,,0.0,0.0
2741,Vieirinha,pt POR,"MF,DF",Wolfsburg,Bundesliga,29.0,1986.0,21.1,1.0,,10.0,,,0.47,,0.1,,0.0,0.0
2742,Jonathan Viera,es ESP,"MF,FW",Las Palmas,La Liga,25.0,1989.0,34.6,10.0,86.0,36.0,41.9,2.49,1.04,0.07,0.17,,4.0,5.0
2743,Luciano Vietto,ar ARG,FW,Atlético Madrid,La Liga,21.0,1993.0,10.7,1.0,25.0,6.0,24.0,2.34,0.56,0.04,0.17,,0.0,0.0
2744,Carlos Vigaray,es ESP,DF,Getafe,La Liga,20.0,1994.0,13.2,1.0,4.0,3.0,75.0,0.3,0.23,0.25,0.33,,0.0,0.0
2745,Borja Viguera,es ESP,FW,Athletic Club,La Liga,28.0,1987.0,3.3,0.0,7.0,2.0,28.6,2.14,0.61,0.0,0.0,,0.0,0.0
2746,Fran Villalba,es ESP,MF,Valencia,La Liga,17.0,1998.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2747,Thomas Vincensini,fr FRA,GK,Bastia,Ligue 1,21.0,1993.0,1.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2748,Roberto Vitiello,it ITA,DF,Palermo,Serie A,32.0,1983.0,7.8,0.0,,2.0,,,0.26,,0.0,,0.0,0.0
2749,Vitolo,es ESP,MF,Sevilla,La Liga,25.0,1989.0,22.8,2.0,25.0,12.0,48.0,1.1,0.53,0.08,0.17,,0.0,0.0
2750,Giuseppe Vives,it ITA,MF,Torino,Serie A,35.0,1980.0,28.3,1.0,,8.0,,,0.28,,0.13,,0.0,0.0
2751,Federico Viviani,it ITA,MF,Hellas Verona,Serie A,23.0,1992.0,17.7,3.0,,9.0,,,0.51,,0.33,,0.0,0.0
2752,Emiliano Viviano,it ITA,GK,Sampdoria,Serie A,29.0,1985.0,37.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2753,Oswaldo Vizcarrondo,ve VEN,DF,Nantes,Ligue 1,31.0,1984.0,29.1,0.0,,4.0,,,0.14,,0.0,,0.0,0.0
2754,Odisseas Vlachodimos,gr GRE,GK,Stuttgart,Bundesliga,21.0,1994.0,2.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2756,Kevin Vogt,de GER,MF,Köln,Bundesliga,23.0,1991.0,16.4,0.0,,3.0,,,0.18,,0.0,,0.0,0.0
2757,Kevin Volland,de GER,"FW,MF",Hoffenheim,Bundesliga,23.0,1992.0,30.3,8.0,,23.0,,,0.76,,0.26,,2.0,3.0
2758,Michel Vorm,nl NED,GK,Tottenham,Premier League,31.0,1983.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2759,Mario Vrančić,ba BIH,"MF,FW",Darmstadt 98,Bundesliga,26.0,1989.0,11.4,2.0,,5.0,,,0.44,,0.4,,0.0,0.0
2760,Ognjen Vranješ,ba BIH,DF,Sporting Gijón,La Liga,25.0,1989.0,10.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2761,Stefan de Vrij,nl NED,DF,Lazio,Serie A,23.0,1992.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2762,Šime Vrsaljko,hr CRO,DF,Sassuolo,Serie A,23.0,1992.0,34.0,0.0,,1.0,,,0.03,,0.0,,0.0,0.0
2763,Sandro Wagner,de GER,FW,Darmstadt 98,Bundesliga,27.0,1987.0,27.5,14.0,,31.0,,,1.13,,0.39,,2.0,4.0
2764,Molla Wagué,ml MLI,DF,Udinese,Serie A,24.0,1991.0,18.8,0.0,,2.0,,,0.11,,0.0,,0.0,0.0
2765,Wakaso,gh GHA,MF,Las Palmas,La Liga,25.0,1990.0,10.3,1.0,19.0,6.0,31.6,1.84,0.58,0.05,0.17,,0.0,0.0
2766,Theo Walcott,eng ENG,"MF,FW",Arsenal,Premier League,26.0,1989.0,15.3,5.0,,22.0,,,1.44,,0.23,,0.0,0.0
2767,Luca Waldschmidt,de GER,"FW,MF",Eint Frankfurt,Bundesliga,19.0,1996.0,2.6,0.0,,1.0,,,0.38,,0.0,,0.0,0.0
2768,Kyle Walker,eng ENG,DF,Tottenham,Premier League,25.0,1990.0,32.7,1.0,,7.0,,,0.21,,0.14,,0.0,0.0
2769,Wallace,br BRA,DF,Monaco,Ligue 1,20.0,1994.0,25.0,1.0,,5.0,,,0.2,,0.2,,0.0,0.0
2770,Anthony Walongwa,cd COD,DF,Nantes,Ligue 1,21.0,1993.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2771,Rémi Walter,fr FRA,MF,Nice,Ligue 1,20.0,1995.0,6.1,0.0,,1.0,,,0.16,,0.0,,0.0,0.0
2772,Jonathan Walters,ie IRL,"MF,FW",Stoke City,Premier League,31.0,1983.0,19.2,5.0,,12.0,,,0.62,,0.42,,0.0,0.0
