,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
177,Eliran Atar,il ISR,FW,Reims,Ligue 1,26.0,1987.0,22.0,911.0,41.0,,10.1,11.0,,1.0,11.0,,,,,,,,
178,Fatih Atik,tr TUR,MF,Guingamp,Ligue 1,29.0,1984.0,28.0,1658.0,59.0,,18.4,18.0,,10.0,10.0,,,,,,,,
179,Pierre-Emerick Aubameyang,ga GAB,"FW,MF",Dortmund,Bundesliga,24.0,1989.0,32.0,1955.0,61.0,,21.7,21.0,,9.0,11.0,,,,,,,,
180,Fabien Audard,fr FRA,GK,Lorient,Ligue 1,35.0,1978.0,23.0,1943.0,84.0,,21.6,23.0,,20.0,0.0,,,,,,,,
182,Johan Audel,mq MTQ,"FW,MF",Nantes,Ligue 1,29.0,1983.0,11.0,492.0,45.0,,5.5,6.0,,0.0,5.0,,,,,,,,
183,Serge Aurier,ci CIV,"DF,MF",Toulouse,Ligue 1,20.0,1992.0,34.0,3044.0,90.0,,33.8,34.0,,33.0,0.0,,,,,,,,
184,Jon Aurtenetxe,es ESP,DF,Celta Vigo,La Liga,21.0,1992.0,20.0,1565.0,78.0,,17.4,17.0,,15.0,3.0,,,,,,,,
185,Danilo Avelar,br BRA,"DF,MF",Cagliari,Serie A,24.0,1989.0,20.0,1446.0,72.0,,16.1,16.0,,13.0,4.0,,,,,,,,
186,Fabio Aveni,it ITA,FW,Catania,Serie A,18.0,1994.0,1.0,5.0,5.0,,0.1,0.0,,,1.0,,,,,,,,
187,Christopher Avevor,de GER,"DF,MF",Hannover 96,Bundesliga,21.0,1992.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
188,Vlada Avramov,rs SRB,GK,Cagliari,Serie A,34.0,1979.0,23.0,2016.0,88.0,,22.4,22.0,,22.0,1.0,,,,,,,,
189,Levent Ayçiçek,de GER,MF,Werder Bremen,Bundesliga,19.0,1994.0,2.0,13.0,7.0,,0.1,0.0,,,2.0,,,,,,,,
190,André Ayew,gh GHA,"FW,MF",Marseille,Ligue 1,23.0,1989.0,25.0,2120.0,85.0,,23.6,24.0,,22.0,1.0,,,,,,,,
191,Jordan Ayew,gh GHA,"FW,MF",Marseille,Ligue 1,21.0,1991.0,16.0,642.0,40.0,,7.1,7.0,,1.0,9.0,,,,,,,,
192,Jordan Ayew,gh GHA,"FW,MF",Sochaux,Ligue 1,21.0,1991.0,17.0,1355.0,80.0,,15.1,16.0,,7.0,1.0,,,,,,,,
193,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,Bundesliga,18.0,1994.0,14.0,879.0,63.0,,9.8,9.0,,7.0,5.0,,,,,,,,
194,Floyd Ayité,tg TOG,"FW,MF",Reims,Ligue 1,24.0,1988.0,32.0,2014.0,63.0,,22.4,22.0,,10.0,10.0,,,,,,,,
195,Ramon Azeez,ng NGA,MF,Almería,La Liga,20.0,1992.0,30.0,2054.0,68.0,,22.8,21.0,,17.0,9.0,,,,,,,,
196,Larry Azouni,tn TUN,MF,Lorient,Ligue 1,19.0,1994.0,2.0,16.0,8.0,,0.2,0.0,,,2.0,,,,,,,,
197,César Azpilicueta,es ESP,"DF,MF",Chelsea,Premier League,23.0,1989.0,29.0,2325.0,80.0,,25.8,26.0,,24.0,3.0,,,,,,,,
198,Adama Ba,mr MTN,"FW,MF",Bastia,Ligue 1,19.0,1993.0,12.0,543.0,45.0,,6.0,6.0,,1.0,6.0,,,,,,,,
199,Demba Ba,sn SEN,FW,Chelsea,Premier League,28.0,1985.0,19.0,669.0,35.0,,7.4,5.0,,1.0,14.0,,,,,,,,
200,El-Hadji Ba,mr MTN,MF,Sunderland,Premier League,20.0,1993.0,1.0,20.0,20.0,,0.2,0.0,,,1.0,,,,,,,,
201,Maxime Baca,fr FRA,DF,Lorient,Ligue 1,30.0,1983.0,20.0,1544.0,77.0,,17.2,16.0,,15.0,4.0,,,,,,,,
202,Carlos Bacca,co COL,FW,Sevilla,La Liga,26.0,1986.0,35.0,2293.0,66.0,,25.5,27.0,,9.0,8.0,,,,,,,,
203,Leandro Bacuna,cw CUW,"DF,MF",Aston Villa,Premier League,21.0,1991.0,35.0,2599.0,74.0,,28.9,28.0,,25.0,7.0,,,,,,,,
204,Milan Badelj,hr CRO,MF,Hamburger SV,Bundesliga,24.0,1989.0,29.0,2403.0,83.0,,26.7,29.0,,22.0,0.0,,,,,,,,
205,Raúl Baena,es ESP,MF,Rayo Vallecano,La Liga,24.0,1989.0,20.0,1222.0,61.0,,13.6,15.0,,7.0,5.0,,,,,,,,
206,Jean-Christophe Bahebeck,fr FRA,"FW,MF",Valenciennes,Ligue 1,20.0,1993.0,19.0,1127.0,59.0,,12.5,11.0,,9.0,8.0,,,,,,,,
208,Farès Bahlouli,fr FRA,MF,Lyon,Ligue 1,18.0,1995.0,4.0,138.0,35.0,,1.5,1.0,,0.0,3.0,,,,,,,,
209,Daniel Baier,de GER,MF,Augsburg,Bundesliga,29.0,1984.0,34.0,3060.0,90.0,,34.0,34.0,,34.0,0.0,,,,,,,,
210,Leighton Baines,eng ENG,DF,Everton,Premier League,28.0,1984.0,32.0,2838.0,89.0,,31.5,32.0,,30.0,0.0,,,,,,,,
211,Pavol Bajza,sk SVK,GK,Parma,Serie A,21.0,1991.0,3.0,225.0,75.0,,2.5,2.0,,2.0,1.0,,,,,,,,
212,Marvin Bakalorz,de GER,MF,Eint Frankfurt,Bundesliga,23.0,1989.0,3.0,35.0,12.0,,0.4,0.0,,,3.0,,,,,,,,
213,Cédric Bakambu,cd COD,FW,Sochaux,Ligue 1,22.0,1991.0,31.0,2020.0,65.0,,22.4,22.0,,11.0,9.0,,,,,,,,
214,Djamel Bakar,km COM,"FW,MF",Montpellier,Ligue 1,24.0,1989.0,13.0,567.0,44.0,,6.3,7.0,,0.0,6.0,,,,,,,,
215,Tiemoué Bakayoko,fr FRA,MF,Rennes,Ligue 1,18.0,1994.0,24.0,1728.0,72.0,,19.2,19.0,,14.0,5.0,,,,,,,,
216,Nathan Baker,eng ENG,DF,Aston Villa,Premier League,22.0,1991.0,30.0,2477.0,83.0,,27.5,29.0,,27.0,1.0,,,,,,,,
217,Marko Bakić,me MNE,MF,Fiorentina,Serie A,19.0,1993.0,3.0,73.0,24.0,,0.8,1.0,,0.0,2.0,,,,,,,,
218,Keita Baldé,sn SEN,"FW,MF",Lazio,Serie A,18.0,1995.0,25.0,1373.0,55.0,,15.3,14.0,,7.0,11.0,,,,,,,,
219,Gareth Bale,wls WAL,"FW,MF",Real Madrid,La Liga,24.0,1989.0,27.0,2062.0,76.0,,22.9,24.0,,17.0,3.0,,,,,,,,
220,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,25.0,1988.0,31.0,2659.0,86.0,,29.5,31.0,,26.0,0.0,,,,,,,,
221,Hanno Balitsch,de GER,MF,Nürnberg,Bundesliga,32.0,1981.0,14.0,1057.0,76.0,,11.7,11.0,,9.0,3.0,,,,,,,,
222,Florent Balmont,fr FRA,MF,Lille,Ligue 1,33.0,1980.0,35.0,2844.0,81.0,,31.6,34.0,,20.0,1.0,,,,,,,,
223,Mario Balotelli,it ITA,FW,Milan,Serie A,22.0,1990.0,30.0,2294.0,76.0,,25.5,25.0,,19.0,5.0,,,,,,,,
224,Federico Balzaretti,it ITA,DF,Roma,Serie A,31.0,1981.0,11.0,915.0,83.0,,10.2,10.0,,9.0,1.0,,,,,,,,
225,Anderson Bamba,br BRA,DF,Eint Frankfurt,Bundesliga,25.0,1988.0,15.0,1292.0,86.0,,14.4,15.0,,14.0,0.0,,,,,,,,
226,Éver Banega,ar ARG,MF,Valencia,La Liga,25.0,1988.0,18.0,1149.0,64.0,,12.8,14.0,,7.0,4.0,,,,,,,,
227,Ismaël Bangoura,gn GUI,FW,Nantes,Ligue 1,28.0,1985.0,13.0,440.0,34.0,,4.9,2.0,,1.0,11.0,,,,,,,,
228,Lass Bangoura,gn GUI,"FW,MF",Rayo Vallecano,La Liga,21.0,1992.0,28.0,1785.0,64.0,,19.8,19.0,,14.0,9.0,,,,,,,,
229,Barry Bannan,sct SCO,MF,Crystal Palace,Premier League,23.0,1989.0,15.0,997.0,66.0,,11.1,13.0,,2.0,2.0,,,,,,,,
230,Nadjib Baouia,dz ALG,FW,Evian,Ligue 1,21.0,1992.0,2.0,17.0,9.0,,0.2,0.0,,,2.0,,,,,,,,
231,Léo Baptistão,br BRA,"FW,MF",Betis,La Liga,20.0,1992.0,17.0,1003.0,59.0,,11.1,13.0,,2.0,4.0,,,,,,,,
232,Léo Baptistão,br BRA,"FW,MF",Atlético Madrid,La Liga,20.0,1992.0,5.0,125.0,25.0,,1.4,1.0,,0.0,4.0,,,,,,,,
234,Issa Baradji,ml MLI,FW,Ajaccio,Ligue 1,18.0,1995.0,5.0,154.0,31.0,,1.7,1.0,,0.0,4.0,,,,,,,,
235,Javier Baraja,es ESP,"DF,MF",Valladolid,La Liga,32.0,1980.0,12.0,520.0,43.0,,5.8,6.0,,3.0,6.0,,,,,,,,
236,Joseph Barbato,fr FRA,FW,Bastia,Ligue 1,18.0,1994.0,4.0,158.0,40.0,,1.8,1.0,,1.0,3.0,,,,,,,,
237,Cédric Barbosa,fr FRA,MF,Evian,Ligue 1,37.0,1976.0,28.0,1726.0,62.0,,19.2,20.0,,4.0,8.0,,,,,,,,
238,Hélder Barbosa,pt POR,"FW,MF",Almería,La Liga,26.0,1987.0,28.0,986.0,35.0,,11.0,7.0,,3.0,21.0,,,,,,,,
239,Francesco Bardi,it ITA,GK,Livorno,Serie A,21.0,1992.0,35.0,3150.0,90.0,,35.0,35.0,,35.0,0.0,,,,,,,,
240,Phil Bardsley,sct SCO,DF,Sunderland,Premier League,28.0,1985.0,26.0,2245.0,86.0,,24.9,26.0,,22.0,0.0,,,,,,,,
241,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,24.0,1989.0,20.0,1578.0,79.0,,17.5,17.0,,13.0,3.0,,,,,,,,
242,Antonino Barillà,it ITA,"DF,MF",Sampdoria,Serie A,25.0,1988.0,3.0,104.0,35.0,,1.2,1.0,,0.0,2.0,,,,,,,,
243,Davide Bariti,it ITA,MF,Napoli,Serie A,22.0,1991.0,2.0,8.0,4.0,,0.1,0.0,,,2.0,,,,,,,,
244,Ross Barkley,eng ENG,MF,Everton,Premier League,19.0,1993.0,34.0,2282.0,67.0,,25.4,25.0,,12.0,9.0,,,,,,,,
245,Heinz Barmettler,do DOM,DF,Valladolid,La Liga,26.0,1987.0,1.0,90.0,90.0,,1.0,1.0,,1.0,0.0,,,,,,,,
246,Tranquillo Barnetta,ch SUI,MF,Schalke 04,Bundesliga,28.0,1985.0,1.0,8.0,8.0,,0.1,0.0,,,1.0,,,,,,,,
247,Tranquillo Barnetta,ch SUI,MF,Eint Frankfurt,Bundesliga,28.0,1985.0,22.0,1639.0,75.0,,18.2,20.0,,8.0,2.0,,,,,,,,
248,Antonio Barragán,es ESP,"DF,MF",Valencia,La Liga,26.0,1987.0,20.0,1493.0,75.0,,16.6,17.0,,13.0,3.0,,,,,,,,
249,David Barral,es ESP,FW,Levante,La Liga,30.0,1983.0,32.0,2250.0,70.0,,25.0,25.0,,13.0,7.0,,,,,,,,
250,Pablo Barrientos,ar ARG,MF,Catania,Serie A,28.0,1985.0,28.0,2277.0,81.0,,25.3,27.0,,16.0,1.0,,,,,,,,
251,Gareth Barry,eng ENG,MF,Everton,Premier League,32.0,1981.0,32.0,2848.0,89.0,,31.6,32.0,,31.0,0.0,,,,,,,,
252,Maxime Barthelmé,fr FRA,"FW,MF",Lorient,Ligue 1,24.0,1988.0,13.0,898.0,69.0,,10.0,12.0,,4.0,1.0,,,,,,,,
253,Kyle Bartley,eng ENG,DF,Swansea City,Premier League,22.0,1991.0,2.0,91.0,46.0,,1.0,1.0,,1.0,1.0,,,,,,,,
254,Daniele Bartolini,it ITA,MF,Livorno,Serie A,18.0,1995.0,1.0,22.0,22.0,,0.2,0.0,,,1.0,,,,,,,,
255,Marc Bartra,es ESP,DF,Barcelona,La Liga,22.0,1991.0,20.0,1592.0,80.0,,17.7,17.0,,17.0,3.0,,,,,,,,
256,Andrea Barzagli,it ITA,DF,Juventus,Serie A,32.0,1981.0,26.0,2286.0,88.0,,25.4,26.0,,23.0,0.0,,,,,,,,
257,Marko Baša,me MNE,DF,Lille,Ligue 1,30.0,1982.0,32.0,2786.0,87.0,,31.0,32.0,,30.0,0.0,,,,,,,,
258,Daniele Baselli,it ITA,MF,Atalanta,Serie A,21.0,1992.0,28.0,1404.0,50.0,,15.6,14.0,,5.0,14.0,,,,,,,,
260,Migjen Basha,al ALB,MF,Torino,Serie A,26.0,1987.0,24.0,1315.0,55.0,,14.6,13.0,,6.0,11.0,,,,,,,,
261,Sébastien Bassong,cm CMR,DF,Norwich City,Premier League,27.0,1986.0,27.0,2377.0,88.0,,26.4,27.0,,26.0,0.0,,,,,,,,
262,Dušan Basta,rs SRB,"DF,MF",Udinese,Serie A,28.0,1984.0,30.0,2268.0,76.0,,25.2,26.0,,20.0,4.0,,,,,,,,
263,Michel Bastos,br BRA,"DF,MF",Roma,Serie A,29.0,1983.0,16.0,471.0,29.0,,5.2,3.0,,3.0,13.0,,,,,,,,
264,Alessandro Bastrini,it ITA,DF,Cagliari,Serie A,26.0,1987.0,1.0,45.0,45.0,,0.5,0.0,,,1.0,,,,,,,,
265,Oliver Baumann,de GER,GK,Freiburg,Bundesliga,23.0,1990.0,33.0,2970.0,90.0,,33.0,33.0,,33.0,0.0,,,,,,,,
266,Julian Baumgartlinger,at AUT,"DF,MF",Mainz 05,Bundesliga,25.0,1988.0,9.0,492.0,55.0,,5.5,6.0,,4.0,3.0,,,,,,,,
267,Alexander Baumjohann,de GER,MF,Hertha BSC,Bundesliga,26.0,1987.0,9.0,518.0,58.0,,5.8,5.0,,2.0,4.0,,,,,,,,
268,Éric Bauthéac,fr FRA,"FW,MF",Nice,Ligue 1,25.0,1987.0,27.0,2131.0,79.0,,23.7,24.0,,17.0,3.0,,,,,,,,
269,Moustapha Bayal Sall,sn SEN,DF,Saint-Étienne,Ligue 1,27.0,1985.0,32.0,2815.0,88.0,,31.3,31.0,,30.0,1.0,,,,,,,,
270,Claudio Beauvue,gp GLP,"FW,MF",Guingamp,Ligue 1,25.0,1988.0,36.0,2287.0,64.0,,25.4,28.0,,12.0,8.0,,,,,,,,
271,Luciano Becchio,ar ARG,FW,Norwich City,Premier League,29.0,1983.0,5.0,58.0,12.0,,0.6,0.0,,,5.0,,,,,,,,
272,Andreas Beck,de GER,"DF,MF",Hoffenheim,Bundesliga,26.0,1987.0,33.0,2956.0,90.0,,32.8,33.0,,31.0,0.0,,,,,,,,
273,Henri Bedimo,cm CMR,DF,Lyon,Ligue 1,29.0,1984.0,36.0,3146.0,87.0,,35.0,35.0,,34.0,1.0,,,,,,,,
274,Alejandro Bedoya,us USA,"FW,MF",Nantes,Ligue 1,26.0,1987.0,31.0,2197.0,71.0,,24.4,23.0,,12.0,8.0,,,,,,,,
275,Asmir Begović,ba BIH,GK,Stoke City,Premier League,26.0,1987.0,32.0,2880.0,90.0,,32.0,32.0,,32.0,0.0,,,,,,,,
276,Julien Bègue,re REU,MF,Guingamp,Ligue 1,19.0,1993.0,1.0,14.0,14.0,,0.2,0.0,,,1.0,,,,,,,,
277,Valon Behrami,ch SUI,"DF,MF",Napoli,Serie A,28.0,1985.0,21.0,1464.0,70.0,,16.3,16.0,,13.0,5.0,,,,,,,,
278,Maximilian Beister,de GER,"FW,MF",Hamburger SV,Bundesliga,22.0,1990.0,16.0,1213.0,76.0,,13.5,14.0,,6.0,2.0,,,,,,,,
279,Ishak Belfodil,dz ALG,"FW,MF",Livorno,Serie A,21.0,1992.0,17.0,836.0,49.0,,9.3,8.0,,4.0,9.0,,,,,,,,
280,Ishak Belfodil,dz ALG,"FW,MF",Inter,Serie A,21.0,1992.0,8.0,187.0,23.0,,2.1,1.0,,0.0,7.0,,,,,,,,
281,Chahir Belghazouani,ma MAR,"FW,MF",Ajaccio,Ligue 1,26.0,1986.0,8.0,374.0,47.0,,4.2,4.0,,2.0,4.0,,,,,,,,
282,Luca Belingheri,it ITA,MF,Livorno,Serie A,30.0,1983.0,4.0,130.0,33.0,,1.4,1.0,,0.0,3.0,,,,,,,,
283,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,21.0,1991.0,27.0,2273.0,84.0,,25.3,25.0,,24.0,2.0,,,,,,,,
284,Craig Bellamy,wls WAL,FW,Cardiff City,Premier League,34.0,1979.0,22.0,1255.0,57.0,,13.9,13.0,,5.0,9.0,,,,,,,,
286,Karim Bellarabi,de GER,"FW,MF",Braunschweig,Bundesliga,23.0,1990.0,26.0,1766.0,68.0,,19.6,20.0,,12.0,6.0,,,,,,,,
287,Gianpaolo Bellini,it ITA,DF,Atalanta,Serie A,33.0,1980.0,9.0,573.0,64.0,,6.4,8.0,,6.0,1.0,,,,,,,,
288,David Bellion,fr FRA,FW,Bordeaux,Ligue 1,30.0,1982.0,3.0,33.0,11.0,,0.4,0.0,,,3.0,,,,,,,,
289,Nicola Bellomo,it ITA,MF,Torino,Serie A,22.0,1991.0,7.0,331.0,47.0,,3.7,3.0,,3.0,4.0,,,,,,,,
290,Giuseppe Bellusci,it ITA,DF,Catania,Serie A,23.0,1989.0,20.0,1550.0,78.0,,17.2,19.0,,13.0,1.0,,,,,,,,
291,Carlos Bellvís,es ESP,DF,Celta Vigo,La Liga,28.0,1985.0,1.0,16.0,16.0,,0.2,1.0,,0.0,0.0,,,,,,,,
292,Hatem Ben Arfa,fr FRA,"FW,MF",Newcastle Utd,Premier League,26.0,1987.0,27.0,1312.0,49.0,,14.6,13.0,,7.0,14.0,,,,,,,,
293,Eden Ben Basat,il ISR,FW,Toulouse,Ligue 1,26.0,1986.0,24.0,848.0,35.0,,9.4,8.0,,1.0,16.0,,,,,,,,
294,Fahid Ben Khalfallah,tn TUN,"FW,MF",Bordeaux,Ligue 1,30.0,1982.0,3.0,22.0,7.0,,0.2,0.0,,,3.0,,,,,,,,
295,Wissam Ben Yedder,fr FRA,"FW,MF",Toulouse,Ligue 1,22.0,1990.0,38.0,2991.0,79.0,,33.2,35.0,,19.0,3.0,,,,,,,,
296,Änis Ben-Hatira,tn TUN,MF,Hertha BSC,Bundesliga,25.0,1988.0,21.0,1529.0,73.0,,17.0,19.0,,6.0,2.0,,,,,,,,
297,Diego Benaglio,ch SUI,GK,Wolfsburg,Bundesliga,29.0,1983.0,29.0,2565.0,88.0,,28.5,29.0,,28.0,0.0,,,,,,,,
298,Yohan Benalouane,tn TUN,DF,Atalanta,Serie A,26.0,1987.0,17.0,1454.0,86.0,,16.2,16.0,,13.0,1.0,,,,,,,,
299,Yohan Benalouane,tn TUN,DF,Parma,Serie A,26.0,1987.0,4.0,215.0,54.0,,2.4,2.0,,2.0,2.0,,,,,,,,
300,Marco Benassi,it ITA,MF,Livorno,Serie A,18.0,1994.0,20.0,1533.0,77.0,,17.0,17.0,,11.0,3.0,,,,,,,,
301,Medhi Benatia,ma MAR,DF,Roma,Serie A,26.0,1987.0,33.0,2857.0,87.0,,31.7,32.0,,28.0,1.0,,,,,,,,
302,Lars Bender,de GER,"DF,MF",Leverkusen,Bundesliga,24.0,1989.0,29.0,2342.0,81.0,,26.0,28.0,,20.0,1.0,,,,,,,,
303,Sven Bender,de GER,"DF,MF",Dortmund,Bundesliga,24.0,1989.0,19.0,1375.0,72.0,,15.3,18.0,,9.0,1.0,,,,,,,,
304,Nicklas Bendtner,dk DEN,FW,Arsenal,Premier League,25.0,1988.0,9.0,163.0,18.0,,1.8,1.0,,0.0,8.0,,,,,,,,
305,Nicolas Benezet,fr FRA,"FW,MF",Evian,Ligue 1,22.0,1991.0,29.0,1730.0,60.0,,19.2,18.0,,10.0,11.0,,,,,,,,
306,Dani Benítez,es ESP,MF,Granada,La Liga,26.0,1987.0,9.0,327.0,36.0,,3.6,4.0,,0.0,5.0,,,,,,,,
307,Elliott Bennett,eng ENG,"DF,MF",Norwich City,Premier League,24.0,1988.0,2.0,105.0,53.0,,1.2,1.0,,2.0,1.0,,,,,,,,
308,Joe Bennett,eng ENG,"DF,MF",Aston Villa,Premier League,23.0,1990.0,5.0,243.0,49.0,,2.7,3.0,,0.0,2.0,,,,,,,,
309,Ryan Bennett,eng ENG,DF,Norwich City,Premier League,23.0,1990.0,16.0,1350.0,84.0,,15.0,14.0,,13.0,2.0,,,,,,,,
310,Saïd Benrahma,dz ALG,"FW,MF",Nice,Ligue 1,17.0,1995.0,5.0,72.0,14.0,,0.8,0.0,,,5.0,,,,,,,,
312,Darren Bent,eng ENG,FW,Fulham,Premier League,29.0,1984.0,24.0,1247.0,52.0,,13.9,11.0,,7.0,13.0,,,,,,,,
313,Nabil Bentaleb,dz ALG,MF,Tottenham,Premier League,18.0,1994.0,15.0,1071.0,71.0,,11.9,11.0,,10.0,4.0,,,,,,,,
314,Rubén Bentancourt,uy URU,FW,Atalanta,Serie A,20.0,1993.0,3.0,48.0,16.0,,0.5,0.0,,,3.0,,,,,,,,
315,Christian Benteke,be BEL,FW,Aston Villa,Premier League,22.0,1990.0,26.0,2126.0,82.0,,23.6,24.0,,20.0,2.0,,,,,,,,
316,Simone Bentivoglio,it ITA,MF,Chievo,Serie A,28.0,1985.0,19.0,1219.0,64.0,,13.5,15.0,,6.0,4.0,,,,,,,,
317,Karim Benzema,fr FRA,FW,Real Madrid,La Liga,25.0,1987.0,35.0,2733.0,78.0,,30.4,34.0,,13.0,1.0,,,,,,,,
318,Yassine Benzia,dz ALG,"FW,MF",Lyon,Ligue 1,18.0,1994.0,11.0,418.0,38.0,,4.6,4.0,,0.0,7.0,,,,,,,,
319,Saido Berahino,bi BDI,"FW,MF",West Brom,Premier League,19.0,1993.0,32.0,1418.0,44.0,,15.8,11.0,,5.0,21.0,,,,,,,,
320,Domenico Berardi,it ITA,"FW,MF",Sassuolo,Serie A,18.0,1994.0,29.0,2170.0,75.0,,24.1,26.0,,14.0,3.0,,,,,,,,
321,Gaetano Berardi,ch SUI,DF,Sampdoria,Serie A,24.0,1988.0,5.0,322.0,64.0,,3.6,4.0,,2.0,1.0,,,,,,,,
322,Dimitar Berbatov,bg BUL,FW,Fulham,Premier League,32.0,1981.0,18.0,1564.0,87.0,,17.4,18.0,,13.0,0.0,,,,,,,,
323,Dimitar Berbatov,bg BUL,FW,Monaco,Ligue 1,32.0,1981.0,12.0,763.0,64.0,,8.5,9.0,,3.0,3.0,,,,,,,,
324,Markel Bergara,es ESP,MF,Real Sociedad,La Liga,27.0,1986.0,32.0,2717.0,85.0,,30.2,32.0,,26.0,0.0,,,,,,,,
325,Zakarya Bergdich,ma MAR,"DF,MF",Valladolid,La Liga,24.0,1989.0,22.0,1514.0,69.0,,16.8,19.0,,9.0,3.0,,,,,,,,
326,Gonzalo Bergessio,ar ARG,FW,Catania,Serie A,29.0,1984.0,30.0,2425.0,81.0,,26.9,28.0,,22.0,2.0,,,,,,,,
327,Franck Béria,fr FRA,DF,Lille,Ligue 1,30.0,1983.0,26.0,2244.0,86.0,,24.9,26.0,,23.0,0.0,,,,,,,,
328,Kévin Bérigaud,fr FRA,FW,Evian,Ligue 1,25.0,1988.0,32.0,2526.0,79.0,,28.1,31.0,,16.0,1.0,,,,,,,,
329,Etrit Berisha,al ALB,GK,Lazio,Serie A,24.0,1989.0,17.0,1530.0,90.0,,17.0,17.0,,17.0,0.0,,,,,,,,
330,Mario Bermejo,es ESP,FW,Celta Vigo,La Liga,34.0,1978.0,13.0,340.0,26.0,,3.8,2.0,,0.0,11.0,,,,,,,,
331,Alessandro Bernardini,it ITA,DF,Chievo,Serie A,26.0,1987.0,13.0,882.0,68.0,,9.8,10.0,,8.0,3.0,,,,,,,,
332,Juan Bernat,es ESP,"DF,FW",Valencia,La Liga,20.0,1993.0,32.0,2493.0,78.0,,27.7,26.0,,25.0,6.0,,,,,,,,
333,Facundo Bertoglio,ar ARG,MF,Evian,Ligue 1,23.0,1990.0,14.0,516.0,37.0,,5.7,4.0,,1.0,10.0,,,,,,,,
334,Andrea Bertolacci,it ITA,MF,Genoa,Serie A,22.0,1991.0,25.0,1952.0,78.0,,21.7,23.0,,12.0,2.0,,,,,,,,
335,Marc Bertrán,es ESP,DF,Osasuna,La Liga,31.0,1982.0,29.0,2454.0,85.0,,27.3,28.0,,26.0,1.0,,,,,,,,
336,Ryan Bertrand,eng ENG,"DF,MF",Aston Villa,Premier League,23.0,1989.0,16.0,1386.0,87.0,,15.4,16.0,,11.0,0.0,,,,,,,,
338,Ryan Bertrand,eng ENG,"DF,MF",Chelsea,Premier League,23.0,1989.0,1.0,63.0,63.0,,0.7,1.0,,0.0,0.0,,,,,,,,
339,Vincent Bessat,fr FRA,"DF,MF",Nantes,Ligue 1,27.0,1985.0,30.0,1878.0,63.0,,20.9,24.0,,4.0,6.0,,,,,,,,
340,Beto,pt POR,GK,Sevilla,La Liga,31.0,1982.0,33.0,2925.0,89.0,,32.5,33.0,,32.0,0.0,,,,,,,,
341,Jonathan Biabiany,fr FRA,"FW,MF",Parma,Serie A,25.0,1988.0,36.0,2736.0,76.0,,30.4,32.0,,20.0,4.0,,,,,,,,
342,Marco Biagianti,it ITA,MF,Catania,Serie A,29.0,1984.0,1.0,11.0,11.0,,0.1,0.0,,,1.0,,,,,,,,
343,Marco Biagianti,it ITA,MF,Livorno,Serie A,29.0,1984.0,26.0,1953.0,75.0,,21.7,24.0,,14.0,2.0,,,,,,,,
344,Matteo Bianchetti,it ITA,DF,Hellas Verona,Serie A,20.0,1993.0,3.0,211.0,70.0,,2.3,1.0,,1.0,2.0,,,,,,,,
345,Rolando Bianchi,it ITA,FW,Bologna,Serie A,30.0,1983.0,28.0,1733.0,62.0,,19.3,20.0,,7.0,8.0,,,,,,,,
346,Paolo Bianco,it ITA,DF,Sassuolo,Serie A,35.0,1977.0,16.0,1367.0,85.0,,15.2,15.0,,14.0,1.0,,,,,,,,
347,Giuseppe Biava,it ITA,DF,Lazio,Serie A,36.0,1977.0,20.0,1659.0,83.0,,18.4,19.0,,17.0,1.0,,,,,,,,
348,Ermin Bičakčić,ba BIH,DF,Braunschweig,Bundesliga,23.0,1990.0,31.0,2727.0,88.0,,30.3,31.0,,29.0,0.0,,,,,,,,
349,Thievy Bifouma,cg CGO,"FW,MF",West Brom,Premier League,21.0,1992.0,6.0,252.0,42.0,,2.8,3.0,,0.0,3.0,,,,,,,,
350,Thievy Bifouma,cg CGO,"FW,MF",Espanyol,La Liga,21.0,1992.0,11.0,390.0,35.0,,4.3,2.0,,1.0,9.0,,,,,,,,
351,Lucas Biglia,ar ARG,MF,Lazio,Serie A,27.0,1986.0,26.0,1943.0,75.0,,21.6,23.0,,15.0,3.0,,,,,,,,
352,Davide Biondini,it ITA,MF,Genoa,Serie A,30.0,1983.0,16.0,1360.0,85.0,,15.1,15.0,,14.0,1.0,,,,,,,,
353,Davide Biondini,it ITA,MF,Sassuolo,Serie A,30.0,1983.0,15.0,1018.0,68.0,,11.3,12.0,,6.0,3.0,,,,,,,,
354,Cristiano Biraghi,it ITA,"DF,MF",Catania,Serie A,20.0,1992.0,23.0,1558.0,68.0,,17.3,17.0,,12.0,6.0,,,,,,,,
355,Mame Biram Diouf,sn SEN,"FW,MF",Hannover 96,Bundesliga,25.0,1987.0,19.0,1461.0,77.0,,16.2,18.0,,11.0,1.0,,,,,,,,
