,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
130,Santiago Arias,co COL,DF,Leverkusen,Bundesliga,28.0,1992.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
131,Karim Aribi,dz ALG,FW,Nîmes,Ligue 1,26.0,1994.0,3.3,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,12.0,39.0,23.5
132,Unai Arietaleanizbeaskoa,es ESP,"FW,MF",Eibar,La Liga,21.0,1999.0,0.5,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
133,Nicolò Armini,it ITA,DF,Lazio,Serie A,19.0,2001.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,Stuart Armstrong,sct SCO,MF,Southampton,Premier League,28.0,1992.0,30.7,3.0,0.0,0.0,34.0,35.0,4.0,40.0,24.0,41.0,0.0,0.0,0.0,175.0,8.0,17.0,32.0
135,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,26.0,1994.0,28.7,7.0,1.0,0.0,39.0,62.0,0.0,139.0,49.0,32.0,0.0,1.0,0.0,240.0,39.0,27.0,59.1
136,Toluwalase Arokodare,ng NGA,"FW,MF",Köln,Bundesliga,19.0,2000.0,1.2,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,13.0,40.9
137,Sergio Arribas,es ESP,"MF,FW",Real Madrid,La Liga,18.0,2001.0,1.5,1.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,11.0,2.0,2.0,50.0
138,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,25.0,1994.0,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
139,Tolgay Arslan,de GER,MF,Udinese,Serie A,29.0,1990.0,20.2,9.0,0.0,0.0,38.0,45.0,0.0,13.0,22.0,32.0,0.0,1.0,0.0,139.0,11.0,9.0,55.0
140,Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,Serie A,31.0,1988.0,2.5,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,20.0,2.0,1.0,66.7
141,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,23.0,1997.0,8.5,2.0,0.0,0.0,10.0,4.0,0.0,4.0,13.0,15.0,0.0,0.0,0.0,64.0,9.0,8.0,52.9
142,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,31.0,1989.0,36.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,7.0,0.0,100.0
143,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,24.0,1996.0,20.8,1.0,0.0,0.0,6.0,28.0,6.0,97.0,11.0,6.0,0.0,0.0,0.0,84.0,10.0,7.0,58.8
144,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,19.0,2001.0,1.1,2.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0
145,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,32.0,1987.0,31.8,9.0,0.0,0.0,24.0,53.0,13.0,28.0,16.0,3.0,0.0,1.0,0.0,113.0,16.0,45.0,26.2
146,Roger Assalé,ci CIV,"FW,MF",Dijon,Ligue 1,26.0,1993.0,9.2,0.0,1.0,0.0,12.0,27.0,6.0,6.0,2.0,8.0,1.0,0.0,0.0,24.0,5.0,16.0,23.8
147,Youcef Atal,dz ALG,"DF,FW",Nice,Ligue 1,24.0,1996.0,10.6,1.0,0.0,0.0,18.0,27.0,7.0,51.0,26.0,12.0,0.0,0.0,0.0,63.0,8.0,20.0,28.6
148,Miguel Atienza,es ESP,MF,Eibar,La Liga,21.0,1999.0,9.3,1.0,0.0,0.0,10.0,2.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,57.0,25.0,16.0,61.0
149,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,31.0,1989.0,25.9,2.0,0.0,0.0,13.0,18.0,17.0,38.0,7.0,8.0,0.0,0.0,1.0,65.0,34.0,58.0,37.0
150,Emil Audero,it ITA,GK,Sampdoria,Serie A,23.0,1997.0,37.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0,6.0,0.0,100.0
151,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,25.0,1994.0,35.7,2.0,1.0,0.0,13.0,25.0,2.0,148.0,32.0,30.0,0.0,0.0,0.0,214.0,41.0,30.0,57.7
152,Jean-Kévin Augustin,fr FRA,FW,Nantes,Ligue 1,23.0,1997.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,Ludwig Augustinsson,se SWE,"DF,FW",Werder Bremen,Bundesliga,26.0,1994.0,21.7,4.0,0.0,0.0,15.0,25.0,3.0,193.0,20.0,20.0,0.0,1.0,1.0,78.0,46.0,24.0,65.7
154,Serge Aurier,ci CIV,DF,Tottenham,Premier League,27.0,1992.0,17.8,0.0,0.0,0.0,23.0,15.0,1.0,35.0,19.0,33.0,0.0,1.0,0.0,111.0,36.0,40.0,47.4
156,Charlie Austin,eng ENG,"FW,MF",West Brom,Premier League,31.0,1989.0,1.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,6.0,13.0,31.6
157,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,26.0,1994.0,2.2,0.0,0.0,0.0,4.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,6.0,33.3
158,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,22.0,1997.0,15.1,0.0,0.0,0.0,22.0,20.0,15.0,4.0,3.0,3.0,1.0,0.0,0.0,44.0,33.0,76.0,30.3
159,Mehmet Aydin,de GER,DF,Schalke 04,Bundesliga,18.0,2002.0,5.6,0.0,0.0,0.0,9.0,6.0,1.0,10.0,6.0,7.0,0.0,0.0,0.0,22.0,13.0,13.0,50.0
160,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,Premier League,28.0,1991.0,23.3,4.0,0.0,0.0,45.0,63.0,5.0,31.0,16.0,26.0,0.0,0.0,0.0,108.0,29.0,94.0,23.6
161,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,25.0,1994.0,8.8,3.0,0.0,0.0,8.0,2.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0,37.0,12.0,22.0,35.3
162,Luke Ayling,eng ENG,DF,Leeds United,Premier League,28.0,1991.0,37.8,7.0,0.0,0.0,29.0,54.0,2.0,82.0,36.0,61.0,0.0,1.0,0.0,279.0,65.0,65.0,50.0
163,Ramon Azeez,ng NGA,MF,Granada,La Liga,27.0,1992.0,1.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,100.0
164,César Azpilicueta,es ESP,DF,Chelsea,Premier League,30.0,1989.0,24.3,5.0,1.0,0.0,32.0,14.0,5.0,37.0,28.0,28.0,0.0,0.0,0.0,131.0,55.0,44.0,55.6
165,Ludovic Baal,gf GUF,"DF,MF",Brest,Ligue 1,34.0,1986.0,3.3,0.0,0.0,0.0,3.0,7.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,24.0,8.0,7.0,53.3
166,Carlos Bacca,co COL,FW,Villarreal,La Liga,33.0,1986.0,8.7,1.0,0.0,0.0,10.0,6.0,6.0,7.0,3.0,5.0,0.0,0.0,0.0,19.0,9.0,13.0,40.9
167,Loïc Bade,fr FRA,DF,Lens,Ligue 1,20.0,2000.0,29.0,11.0,1.0,1.0,44.0,16.0,1.0,5.0,74.0,34.0,0.0,1.0,0.0,212.0,112.0,62.0,64.4
168,Milan Badelj,hr CRO,MF,Genoa,Serie A,31.0,1989.0,26.8,7.0,0.0,0.0,34.0,32.0,1.0,15.0,87.0,27.0,1.0,0.0,0.0,228.0,16.0,12.0,57.1
169,Édgar Badía,es ESP,GK,Elche,La Liga,28.0,1992.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,2.0,75.0
170,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,19.0,2001.0,31.9,5.0,0.0,0.0,32.0,15.0,2.0,3.0,58.0,17.0,0.0,0.0,0.0,193.0,108.0,40.0,73.0
171,Alex Baena,es ESP,MF,Villarreal,La Liga,19.0,2001.0,1.5,0.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
172,Miguel Baeza,es ESP,"MF,FW",Celta Vigo,La Liga,20.0,2000.0,6.0,0.0,0.0,0.0,5.0,8.0,2.0,12.0,3.0,6.0,0.0,0.0,0.0,21.0,8.0,10.0,44.4
173,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,28.0,1992.0,18.0,4.0,0.0,0.0,31.0,29.0,17.0,20.0,9.0,6.0,0.0,0.0,0.0,40.0,26.0,55.0,32.1
174,Leon Bailey,jm JAM,"FW,MF",Leverkusen,Bundesliga,22.0,1997.0,23.8,6.0,0.0,0.0,24.0,43.0,15.0,155.0,9.0,8.0,0.0,0.0,0.0,107.0,18.0,29.0,38.3
175,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,26.0,1994.0,10.2,3.0,0.0,0.0,10.0,4.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,73.0,24.0,17.0,58.5
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,18.0,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
177,Tiemoué Bakayoko,fr FRA,MF,Napoli,Serie A,25.0,1994.0,21.8,6.0,1.0,1.0,36.0,52.0,1.0,2.0,36.0,41.0,1.0,0.0,0.0,129.0,44.0,34.0,56.4
178,Mitchel Bakker,nl NED,DF,Paris S-G,Ligue 1,20.0,2000.0,18.8,1.0,0.0,0.0,16.0,9.0,3.0,51.0,22.0,30.0,0.0,0.0,0.0,124.0,23.0,13.0,63.9
179,Ridle Baku,de GER,"FW,DF",Wolfsburg,Bundesliga,22.0,1998.0,29.8,1.0,0.0,0.0,33.0,39.0,10.0,102.0,40.0,31.0,0.0,0.0,0.0,173.0,16.0,48.0,25.0
180,Ridle Baku,de GER,DF,Mainz 05,Bundesliga,22.0,1998.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,14.0,1.0,1.0,50.0
182,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,17.0,2002.0,0.6,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3
183,Fabián Balbuena,py PAR,DF,West Ham,Premier League,28.0,1991.0,13.3,1.0,1.0,0.0,12.0,3.0,0.0,3.0,25.0,12.0,0.0,0.0,0.0,73.0,21.0,17.0,55.3
184,Keita Baldé,sn SEN,FW,Sampdoria,Serie A,25.0,1995.0,13.3,4.0,1.0,0.0,32.0,35.0,4.0,8.0,0.0,6.0,1.0,1.0,0.0,25.0,20.0,41.0,32.8
185,George Baldock,gr GRE,DF,Sheffield Utd,Premier League,27.0,1993.0,31.0,7.0,0.0,0.0,46.0,21.0,10.0,62.0,25.0,34.0,0.0,0.0,0.0,127.0,26.0,28.0,48.1
186,Gareth Bale,wls WAL,FW,Tottenham,Premier League,31.0,1989.0,10.2,1.0,0.0,0.0,9.0,9.0,5.0,40.0,8.0,10.0,0.0,0.0,0.0,38.0,23.0,11.0,67.6
187,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,32.0,1988.0,18.8,0.0,0.0,0.0,17.0,15.0,1.0,44.0,7.0,15.0,0.0,0.0,0.0,84.0,14.0,16.0,46.7
188,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,21.0,1999.0,18.2,6.0,1.0,0.0,31.0,27.0,2.0,1.0,28.0,18.0,0.0,0.0,0.0,129.0,35.0,42.0,45.5
189,Fodé Ballo-Touré,sn SEN,DF,Monaco,Ligue 1,23.0,1997.0,7.4,2.0,0.0,0.0,10.0,12.0,1.0,39.0,6.0,17.0,1.0,0.0,0.0,37.0,12.0,10.0,54.5
190,Botond Balogh,hu HUN,DF,Parma,Serie A,18.0,2002.0,1.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,2.0,3.0,40.0
191,Abdoulaye Bamba,ci CIV,DF,Angers,Ligue 1,30.0,1990.0,15.0,2.0,0.0,0.0,14.0,6.0,0.0,48.0,19.0,17.0,0.0,1.0,0.0,82.0,10.0,9.0,52.6
192,Jonathan Bamba,fr FRA,MF,Lille,Ligue 1,24.0,1996.0,33.2,2.0,0.0,0.0,27.0,67.0,3.0,146.0,24.0,23.0,1.0,0.0,0.0,238.0,15.0,27.0,35.7
193,Robson Bambu,br BRA,DF,Nice,Ligue 1,22.0,1997.0,11.6,3.0,1.0,0.0,19.0,9.0,1.0,1.0,10.0,11.0,0.0,1.0,0.0,80.0,19.0,19.0,50.0
194,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,26.0,1993.0,33.9,3.0,0.0,0.0,36.0,23.0,18.0,3.0,10.0,9.0,3.0,0.0,0.0,59.0,47.0,73.0,39.2
195,Mattia Bani,it ITA,DF,Genoa,Serie A,26.0,1993.0,10.2,4.0,0.0,0.0,13.0,7.0,1.0,2.0,27.0,5.0,0.0,0.0,0.0,39.0,32.0,29.0,52.5
196,Mattia Bani,it ITA,DF,Parma,Serie A,26.0,1993.0,12.7,6.0,0.0,0.0,16.0,8.0,0.0,3.0,33.0,11.0,0.0,0.0,0.0,54.0,34.0,24.0,58.6
197,Simon Banza,fr FRA,FW,Lens,Ligue 1,23.0,1996.0,15.2,6.0,1.0,1.0,29.0,33.0,9.0,11.0,7.0,6.0,1.0,0.0,0.0,41.0,57.0,63.0,47.5
198,Antonín Barák,cz CZE,MF,Hellas Verona,Serie A,25.0,1994.0,30.7,5.0,1.0,0.0,60.0,17.0,4.0,14.0,12.0,19.0,0.0,1.0,0.0,216.0,65.0,81.0,44.5
199,Federico Barba,it ITA,DF,Benevento,Serie A,26.0,1993.0,29.5,8.0,0.0,0.0,27.0,10.0,1.0,38.0,48.0,16.0,0.0,0.0,1.0,116.0,22.0,30.0,42.3
200,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,24.0,1996.0,2.8,2.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,16.0,4.0,2.0,66.7
201,Barcia,es ESP,DF,Granada,La Liga,19.0,2000.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,100.0
202,Melvin Bard,fr FRA,DF,Lyon,Ligue 1,19.0,2000.0,4.8,0.0,1.0,0.0,8.0,6.0,0.0,22.0,6.0,8.0,1.0,0.0,0.0,38.0,11.0,14.0,44.0
203,Enis Bardhi,mk MKD,MF,Levante,La Liga,25.0,1995.0,18.7,4.0,0.0,0.0,27.0,24.0,4.0,65.0,21.0,12.0,0.0,0.0,0.0,120.0,5.0,19.0,20.8
204,Phil Bardsley,sct SCO,DF,Burnley,Premier League,35.0,1985.0,3.0,2.0,0.0,0.0,8.0,4.0,0.0,10.0,6.0,5.0,0.0,0.0,0.0,14.0,6.0,2.0,75.0
205,Nicolò Barella,it ITA,MF,Inter,Serie A,23.0,1997.0,32.2,5.0,0.0,0.0,43.0,53.0,2.0,64.0,26.0,31.0,0.0,1.0,0.0,193.0,30.0,28.0,51.7
206,Philipp Bargfrede,de GER,MF,Werder Bremen,Bundesliga,31.0,1989.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
208,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,23.0,1997.0,15.9,2.0,0.0,0.0,15.0,23.0,2.0,72.0,16.0,5.0,1.0,0.0,0.0,103.0,21.0,15.0,58.3
209,Ross Barkley,eng ENG,MF,Aston Villa,Premier League,26.0,1993.0,17.0,0.0,0.0,0.0,12.0,17.0,5.0,61.0,5.0,2.0,1.0,0.0,0.0,70.0,21.0,22.0,48.8
210,Ross Barkley,eng ENG,"FW,MF",Chelsea,Premier League,26.0,1993.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7
211,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,Bundesliga,22.0,1998.0,10.9,5.0,0.0,0.0,23.0,7.0,1.0,41.0,10.0,15.0,0.0,1.0,0.0,75.0,15.0,24.0,38.5
212,Ashley Barnes,eng ENG,FW,Burnley,Premier League,30.0,1989.0,14.8,4.0,0.0,0.0,46.0,49.0,17.0,8.0,5.0,6.0,1.0,0.0,0.0,41.0,60.0,82.0,42.3
213,Harvey Barnes,eng ENG,"FW,MF",Leicester City,Premier League,22.0,1997.0,21.6,0.0,0.0,0.0,16.0,33.0,1.0,27.0,8.0,9.0,0.0,0.0,0.0,86.0,24.0,32.0,42.9
214,Marc Baró,es ESP,DF,Cádiz,La Liga,20.0,1999.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
215,Antonio Barragán,es ESP,DF,Elche,La Liga,33.0,1987.0,24.8,8.0,0.0,0.0,35.0,25.0,2.0,53.0,33.0,14.0,1.0,1.0,0.0,92.0,33.0,19.0,63.5
216,Antonio Barreca,it ITA,DF,Fiorentina,Serie A,25.0,1995.0,0.9,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,60.0
217,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,20.0,2000.0,25.6,5.0,0.0,0.0,64.0,47.0,0.0,9.0,57.0,32.0,0.0,2.0,0.0,121.0,46.0,47.0,49.5
218,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,La Liga,18.0,2001.0,14.5,7.0,0.0,0.0,40.0,20.0,4.0,34.0,6.0,19.0,0.0,0.0,0.0,78.0,3.0,21.0,12.5
219,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,25.0,1994.0,12.3,1.0,0.0,0.0,12.0,12.0,0.0,21.0,24.0,12.0,0.0,0.0,0.0,50.0,8.0,18.0,30.8
220,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,21.0,1998.0,32.5,0.0,0.0,0.0,17.0,32.0,11.0,138.0,11.0,10.0,0.0,0.0,0.0,110.0,23.0,73.0,24.0
221,Kyle Bartley,eng ENG,DF,West Brom,Premier League,29.0,1991.0,28.7,4.0,0.0,0.0,30.0,8.0,5.0,1.0,38.0,16.0,0.0,1.0,0.0,137.0,105.0,56.0,65.2
222,Paolo Bartolomei,it ITA,MF,Spezia,Serie A,30.0,1989.0,3.6,1.0,0.0,0.0,4.0,1.0,0.0,13.0,1.0,2.0,0.0,1.0,0.0,9.0,1.0,1.0,50.0
223,Marc Bartra,es ESP,DF,Betis,La Liga,29.0,1991.0,18.8,3.0,0.0,0.0,29.0,15.0,2.0,2.0,40.0,16.0,0.0,4.0,0.0,86.0,58.0,41.0,58.6
224,Daniele Baselli,it ITA,MF,Torino,Serie A,28.0,1992.0,4.4,2.0,0.0,0.0,6.0,9.0,0.0,14.0,9.0,7.0,0.0,0.0,0.0,39.0,7.0,7.0,50.0
225,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,Premier League,32.0,1988.0,28.6,5.0,0.0,0.0,25.0,28.0,6.0,25.0,49.0,42.0,1.0,1.0,0.0,158.0,54.0,61.0,47.0
226,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,23.0,1996.0,28.9,7.0,0.0,0.0,42.0,31.0,2.0,64.0,32.0,22.0,0.0,0.0,0.0,139.0,25.0,30.0,45.5
227,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,16.0,2004.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
228,Alessandro Bastoni,it ITA,DF,Inter,Serie A,21.0,1999.0,32.5,6.0,0.0,0.0,40.0,28.0,0.0,24.0,40.0,22.0,0.0,0.0,0.0,164.0,48.0,32.0,60.0
229,Simone Bastoni,it ITA,DF,Spezia,Serie A,23.0,1996.0,16.9,7.0,0.0,0.0,35.0,27.0,2.0,93.0,16.0,29.0,0.0,1.0,0.0,122.0,27.0,25.0,51.9
230,Bastos,ao ANG,DF,Lazio,Serie A,29.0,1991.0,0.7,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
231,Michy Batshuayi,be BEL,FW,Crystal Palace,Premier League,26.0,1993.0,8.1,0.0,0.0,0.0,12.0,5.0,11.0,5.0,4.0,3.0,1.0,0.0,0.0,15.0,10.0,15.0,40.0
232,Rodrigo Battaglia,ar ARG,MF,Alavés,La Liga,29.0,1991.0,27.7,10.0,1.0,0.0,35.0,30.0,1.0,3.0,29.0,16.0,0.0,0.0,0.0,139.0,43.0,22.0,66.2
234,Cristian Battocchio,it ITA,MF,Brest,Ligue 1,28.0,1992.0,3.9,0.0,0.0,0.0,1.0,2.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,21.0,1.0,4.0,20.0
235,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,30.0,1990.0,31.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,78.0,7.0,1.0,87.5
236,Julian Baumgartlinger,at AUT,MF,Leverkusen,Bundesliga,32.0,1988.0,11.9,1.0,0.0,0.0,11.0,13.0,0.0,3.0,12.0,20.0,0.0,0.0,0.0,76.0,22.0,9.0,71.0
237,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,20.0,1999.0,26.3,6.0,0.0,0.0,70.0,53.0,1.0,21.0,24.0,31.0,2.0,0.0,0.0,140.0,53.0,89.0,37.3
238,Jon Bautista,es ESP,FW,Real Sociedad,La Liga,25.0,1995.0,4.1,3.0,0.0,0.0,11.0,6.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,16.0,23.0,23.0,50.0
239,Paul Baysse,fr FRA,DF,Bordeaux,Ligue 1,32.0,1988.0,29.0,5.0,1.0,1.0,22.0,15.0,1.0,2.0,52.0,18.0,0.0,1.0,0.0,129.0,67.0,51.0,56.8
240,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,Bundesliga,23.0,1996.0,0.4,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,40.0
241,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,Bundesliga,26.0,1994.0,24.4,3.0,0.0,0.0,24.0,32.0,4.0,44.0,17.0,9.0,1.0,0.0,0.0,90.0,55.0,83.0,39.9
242,Rodrigo Becão,br BRA,DF,Udinese,Serie A,24.0,1996.0,30.9,5.0,0.0,0.0,50.0,47.0,0.0,13.0,68.0,33.0,0.0,1.0,0.0,142.0,61.0,36.0,62.9
243,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,25.0,1995.0,12.3,2.0,0.0,0.0,21.0,14.0,4.0,52.0,6.0,4.0,0.0,0.0,0.0,78.0,7.0,22.0,24.1
244,Timo Becker,de GER,DF,Schalke 04,Bundesliga,23.0,1997.0,18.2,1.0,0.0,0.0,9.0,9.0,0.0,23.0,22.0,23.0,0.0,0.0,0.0,93.0,19.0,25.0,43.2
245,Jan Bednarek,pl POL,DF,Southampton,Premier League,24.0,1996.0,34.4,5.0,1.0,0.0,30.0,13.0,0.0,0.0,84.0,19.0,0.0,1.0,1.0,205.0,95.0,53.0,64.2
246,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,Premier League,23.0,1997.0,5.8,1.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,10.0,1.0,0.0,0.0,38.0,2.0,5.0,28.6
247,Valon Behrami,ch SUI,MF,Genoa,Serie A,35.0,1985.0,9.9,3.0,1.0,1.0,28.0,21.0,0.0,3.0,9.0,9.0,1.0,0.0,0.0,41.0,12.0,18.0,40.0
248,Brian Behrendt,de GER,DF,Arminia,Bundesliga,28.0,1991.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,40.0
249,Maximilian Beier,de GER,"FW,DF",Hoffenheim,Bundesliga,17.0,2002.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
250,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,28.0,1992.0,6.6,0.0,0.0,0.0,12.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,13.0,5.0,9.0,35.7
251,Erwan Belhadji,fr FRA,MF,Dijon,Ligue 1,19.0,2001.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
252,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,26.0,1994.0,30.3,7.0,1.0,0.0,38.0,33.0,0.0,11.0,57.0,39.0,0.0,1.0,0.0,182.0,23.0,34.0,40.4
253,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,28.0,1991.0,14.1,6.0,0.0,0.0,27.0,7.0,2.0,2.0,27.0,18.0,0.0,0.0,0.0,94.0,68.0,23.0,74.7
254,Karim Bellarabi,de GER,"FW,MF",Leverkusen,Bundesliga,30.0,1990.0,8.9,2.0,0.0,0.0,23.0,6.0,9.0,58.0,12.0,10.0,0.0,0.0,0.0,52.0,2.0,3.0,40.0
255,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,Ligue 1,22.0,1998.0,23.2,3.0,0.0,0.0,32.0,47.0,0.0,68.0,19.0,39.0,3.0,0.0,0.0,110.0,23.0,44.0,34.3
256,Héctor Bellerín,es ESP,"DF,MF",Arsenal,Premier League,25.0,1995.0,23.2,8.0,0.0,0.0,21.0,7.0,1.0,54.0,33.0,19.0,1.0,0.0,0.0,91.0,31.0,30.0,50.8
257,Jude Bellingham,eng ENG,MF,Dortmund,Bundesliga,17.0,2003.0,18.9,6.0,1.0,1.0,40.0,52.0,1.0,20.0,24.0,31.0,0.0,1.0,0.0,117.0,26.0,26.0,50.0
258,Andrea Belotti,it ITA,FW,Torino,Serie A,26.0,1993.0,32.1,4.0,0.0,0.0,58.0,135.0,21.0,25.0,12.0,18.0,3.0,1.0,0.0,87.0,81.0,111.0,42.2
260,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,La Liga,21.0,1999.0,15.5,3.0,0.0,0.0,16.0,10.0,0.0,6.0,16.0,22.0,0.0,0.0,0.0,107.0,4.0,21.0,16.0
