,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
930,Bruno Fernandes,pt POR,"FW,MF",Udinese,Serie A,18.0,1994.0,24.0,17.0,1553.0,17.3,4.0,5.0,9.0,4.0,0.0,0.0,4.0,0.0,0.23,0.29,0.52,0.23,0.52
931,Gelson Fernandes,ch SUI,MF,Freiburg,Bundesliga,26.0,1986.0,30.0,26.0,2214.0,24.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.04,0.08,0.12,0.04,0.12
932,Álex Fernández,es ESP,"DF,MF",Espanyol,La Liga,20.0,1992.0,24.0,3.0,639.0,7.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14
933,Andrés Fernández,es ESP,GK,Osasuna,La Liga,26.0,1986.0,37.0,37.0,3299.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
934,Augusto Fernández,ar ARG,MF,Celta Vigo,La Liga,27.0,1986.0,33.0,29.0,2317.0,25.7,2.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.08,0.16,0.23,0.08,0.23
936,Borja Fernández,es ESP,MF,Getafe,La Liga,32.0,1981.0,28.0,24.0,1956.0,21.7,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.05,0.05,0.0,0.05
937,Carlos Fernández,es ESP,FW,Sevilla,La Liga,17.0,1996.0,4.0,2.0,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,Federico Fernández,ar ARG,DF,Napoli,Serie A,24.0,1989.0,26.0,25.0,2294.0,25.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.04,0.04,0.0,0.04
939,Matías Fernández,cl CHI,MF,Fiorentina,Serie A,27.0,1986.0,23.0,12.0,1316.0,14.6,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.21,0.21,0.41,0.21,0.41
940,Seba Fernández,uy URU,FW,Málaga,La Liga,28.0,1985.0,2.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,Seba Fernández,uy URU,FW,Rayo Vallecano,La Liga,28.0,1985.0,9.0,2.0,303.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3
942,Fernandinho,br BRA,"DF,MF",Manchester City,Premier League,28.0,1985.0,33.0,29.0,2608.0,29.0,5.0,3.0,8.0,5.0,0.0,0.0,8.0,0.0,0.17,0.1,0.28,0.17,0.28
943,Flávio Ferreira,pt POR,"DF,MF",Málaga,La Liga,21.0,1991.0,16.0,14.0,1329.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
944,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,21.0,1992.0,29.0,18.0,1815.0,20.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,0.15,0.05,0.2,0.15,0.2
945,Giannis Fetfatzidis,gr GRE,MF,Genoa,Serie A,22.0,1990.0,31.0,11.0,1355.0,15.1,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.13,0.2,0.33,0.13,0.33
946,Mathias Fetsch,de GER,FW,Augsburg,Bundesliga,24.0,1988.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,Markus Feulner,de GER,MF,Nürnberg,Bundesliga,31.0,1982.0,25.0,20.0,1758.0,19.5,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.1,0.15,0.26,0.1,0.26
948,Fidel,es ESP,MF,Elche,La Liga,23.0,1989.0,35.0,20.0,1827.0,20.3,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2
949,Diogo Figueiras,pt POR,"DF,MF",Sevilla,La Liga,22.0,1991.0,22.0,19.0,1766.0,19.6,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.05,0.05,0.1,0.05,0.1
950,Maynor Figueroa,hn HON,DF,Hull City,Premier League,30.0,1983.0,32.0,31.0,2711.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
951,Vincenzo Fiorillo,it ITA,GK,Sampdoria,Serie A,23.0,1990.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,Roberto Firmino,br BRA,"FW,MF",Hoffenheim,Bundesliga,21.0,1991.0,33.0,33.0,2913.0,32.4,16.0,11.0,27.0,14.0,2.0,4.0,5.0,0.0,0.49,0.34,0.83,0.43,0.77
953,Mathieu Flamini,fr FRA,MF,Arsenal,Premier League,29.0,1984.0,27.0,18.0,1667.0,18.5,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,0.11,0.0,0.11,0.11,0.11
954,Jon Flanagan,eng ENG,DF,Liverpool,Premier League,20.0,1993.0,23.0,23.0,1891.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.1,0.05,0.1
955,Miguel Flaño,es ESP,DF,Osasuna,La Liga,28.0,1984.0,13.0,10.0,962.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Darren Fletcher,sct SCO,MF,Manchester Utd,Premier League,29.0,1984.0,12.0,9.0,780.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,Steven Fletcher,sct SCO,FW,Sunderland,Premier League,26.0,1987.0,20.0,13.0,1238.0,13.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22
958,Sergio Floccari,it ITA,FW,Lazio,Serie A,31.0,1981.0,14.0,5.0,558.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16
959,Sergio Floccari,it ITA,FW,Sassuolo,Serie A,31.0,1981.0,15.0,8.0,777.0,8.6,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
960,Alessandro Florenzi,it ITA,"DF,FW",Roma,Serie A,22.0,1991.0,37.0,22.0,1893.0,21.0,6.0,7.0,13.0,6.0,0.0,0.0,4.0,0.0,0.29,0.33,0.62,0.29,0.62
962,Javi Flores,es ESP,MF,Elche,La Liga,27.0,1986.0,1.0,1.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,Antonio Floro Flores,it ITA,FW,Genoa,Serie A,30.0,1983.0,2.0,1.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,Antonio Floro Flores,it ITA,FW,Sassuolo,Serie A,30.0,1983.0,29.0,17.0,1501.0,16.7,7.0,3.0,10.0,7.0,0.0,0.0,4.0,0.0,0.42,0.18,0.6,0.42,0.6
965,Johannes Flum,de GER,MF,Eint Frankfurt,Bundesliga,25.0,1987.0,26.0,23.0,1948.0,21.6,3.0,2.0,5.0,3.0,0.0,0.0,10.0,1.0,0.14,0.09,0.23,0.14,0.23
966,Gueïda Fofana,fr FRA,"DF,MF",Lyon,Ligue 1,22.0,1991.0,25.0,24.0,2136.0,23.7,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.08,0.04,0.13,0.08,0.13
967,Mohamed Fofana,ml MLI,DF,Reims,Ligue 1,28.0,1985.0,7.0,4.0,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
968,Andreu Fontàs,es ESP,DF,Celta Vigo,La Liga,23.0,1989.0,35.0,35.0,3086.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
969,José Fonte,pt POR,DF,Southampton,Premier League,29.0,1983.0,36.0,35.0,3182.0,35.4,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.08,0.0,0.08,0.08,0.08
970,Michele Fornasier,it ITA,DF,Sampdoria,Serie A,19.0,1993.0,10.0,4.0,523.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,Odaïr Fortes,cv CPV,"FW,MF",Reims,Ligue 1,26.0,1987.0,35.0,28.0,2540.0,28.2,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.14,0.14,0.28,0.14,0.28
972,Ben Foster,eng ENG,GK,West Brom,Premier League,30.0,1983.0,24.0,24.0,2147.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
973,Dimitri Foulquier,fr FRA,"DF,MF",Granada,La Liga,20.0,1993.0,24.0,9.0,1145.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,Dimitri Foulquier,fr FRA,"DF,MF",Rennes,Ligue 1,20.0,1993.0,2.0,1.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,Danny Fox,sct SCO,"DF,MF",Southampton,Premier League,27.0,1986.0,3.0,3.0,257.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35
976,Mike Frantz,de GER,"FW,MF",Nürnberg,Bundesliga,26.0,1986.0,31.0,24.0,2143.0,23.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08
977,Pierre-Alain Frau,fr FRA,"FW,MF",Sochaux,Ligue 1,33.0,1980.0,7.0,0.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,Federico Freire,ar ARG,MF,Catania,Serie A,22.0,1990.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,Sebastian Freis,de GER,"FW,MF",Freiburg,Bundesliga,28.0,1985.0,17.0,13.0,1091.0,12.1,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.16,0.33,0.49,0.16,0.49
980,Nicolas Frey,fr FRA,DF,Chievo,Serie A,29.0,1984.0,32.0,30.0,2779.0,30.9,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.03,0.03,0.0,0.03
981,Erik Friberg,se SWE,MF,Bologna,Serie A,27.0,1986.0,7.0,5.0,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
982,Brad Friedel,us USA,GK,Tottenham,Premier League,42.0,1971.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,Manuel Friedrich,de GER,DF,Dortmund,Bundesliga,33.0,1979.0,11.0,8.0,797.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11
984,Alberto Frison,it ITA,GK,Catania,Serie A,25.0,1988.0,14.0,14.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
985,Clemens Fritz,de GER,"DF,MF",Werder Bremen,Bundesliga,32.0,1980.0,22.0,21.0,1815.0,20.2,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15
986,Matty Fryatt,eng ENG,FW,Hull City,Premier League,27.0,1986.0,10.0,0.0,227.0,2.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.79,0.79
988,Zeki Fryers,eng ENG,DF,Tottenham,Premier League,20.0,1992.0,7.0,3.0,401.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,Christian Fuchs,at AUT,"DF,MF",Schalke 04,Bundesliga,27.0,1986.0,16.0,9.0,839.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.21,0.21,0.0,0.21
990,Javi Fuego,es ESP,MF,Valencia,La Liga,29.0,1984.0,27.0,25.0,2220.0,24.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.08,0.0,0.08,0.08,0.08
991,Jay Fulton,sct SCO,MF,Swansea City,Premier League,19.0,1994.0,2.0,1.0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
992,Dominik Furman,pl POL,MF,Toulouse,Ligue 1,21.0,1992.0,5.0,2.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
993,Manolo Gabbiadini,it ITA,FW,Sampdoria,Serie A,21.0,1991.0,34.0,32.0,2720.0,30.2,8.0,4.0,12.0,8.0,0.0,0.0,6.0,0.0,0.26,0.13,0.4,0.26,0.4
994,Danny Gabbidon,wls WAL,DF,Crystal Palace,Premier League,33.0,1979.0,23.0,22.0,1974.0,21.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
995,Gabi,es ESP,MF,Atlético Madrid,La Liga,30.0,1983.0,36.0,35.0,3111.0,34.6,3.0,8.0,11.0,3.0,0.0,0.0,11.0,0.0,0.09,0.23,0.32,0.09,0.32
996,Gabriel,br BRA,GK,Milan,Serie A,20.0,1992.0,7.0,6.0,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
997,Serge Gakpé,tg TOG,"FW,MF",Nantes,Ligue 1,26.0,1987.0,36.0,32.0,2760.0,30.7,8.0,3.0,11.0,8.0,0.0,0.0,3.0,0.0,0.26,0.1,0.36,0.26,0.36
998,Leonel Galeano,ar ARG,DF,Rayo Vallecano,La Liga,21.0,1991.0,7.0,7.0,486.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
999,Sam Gallagher,eng ENG,"FW,MF",Southampton,Premier League,17.0,1995.0,18.0,3.0,390.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23
1000,Daniele Galloppa,it ITA,MF,Parma,Serie A,28.0,1985.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Álex Gálvez,es ESP,"DF,MF",Rayo Vallecano,La Liga,24.0,1989.0,26.0,26.0,2209.0,24.5,2.0,1.0,3.0,2.0,0.0,0.0,14.0,1.0,0.08,0.04,0.12,0.08,0.12
1002,Alessandro Gamberini,it ITA,DF,Genoa,Serie A,31.0,1981.0,10.0,7.0,581.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,Kévin Gameiro,fr FRA,FW,Sevilla,La Liga,26.0,1987.0,35.0,20.0,1887.0,21.0,15.0,3.0,18.0,13.0,2.0,2.0,2.0,0.0,0.72,0.14,0.86,0.62,0.76
1004,Jesús Gámez,es ESP,DF,Málaga,La Liga,28.0,1985.0,28.0,28.0,2440.0,27.1,0.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.07,0.07,0.0,0.07
1005,Idrissa Gana Gueye,sn SEN,MF,Lille,Ligue 1,23.0,1989.0,37.0,37.0,3330.0,37.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.03,0.03,0.05,0.03,0.05
1006,Luke Garbutt,eng ENG,"DF,MF",Everton,Premier League,20.0,1993.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,Álvaro García,es ESP,"FW,MF",Granada,La Liga,20.0,1992.0,4.0,1.0,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,Gilberto García,co COL,"DF,MF",Valladolid,La Liga,26.0,1987.0,8.0,4.0,377.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24
1009,Javi García,es ESP,"DF,MF",Manchester City,Premier League,26.0,1987.0,29.0,14.0,1545.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,José García,es ESP,"FW,MF",Osasuna,La Liga,16.0,1997.0,1.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,Raúl García,es ESP,DF,Almería,La Liga,24.0,1989.0,5.0,2.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,Raúl García,es ESP,"FW,MF",Atlético Madrid,La Liga,27.0,1986.0,34.0,18.0,1703.0,18.9,9.0,3.0,12.0,9.0,0.0,0.0,10.0,0.0,0.48,0.16,0.63,0.48,0.63
1014,Renan Garcia,br BRA,MF,Sampdoria,Serie A,27.0,1986.0,18.0,6.0,709.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.25,0.13,0.38,0.25,0.38
1015,Rubén García,es ESP,"FW,MF",Levante,La Liga,20.0,1993.0,32.0,27.0,2343.0,26.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.08,0.0,0.08,0.08,0.08
1016,Samu García,es ESP,"FW,MF",Málaga,La Liga,23.0,1990.0,27.0,20.0,1570.0,17.4,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,0.23,0.11,0.34,0.23,0.34
1017,Santiago García,ar ARG,DF,Werder Bremen,Bundesliga,25.0,1988.0,22.0,21.0,1848.0,20.5,3.0,0.0,3.0,3.0,0.0,0.0,9.0,1.0,0.15,0.0,0.15,0.15,0.15
1018,Sergio García,es ESP,"FW,MF",Espanyol,La Liga,30.0,1983.0,37.0,37.0,3244.0,36.0,12.0,9.0,21.0,7.0,5.0,6.0,8.0,0.0,0.33,0.25,0.58,0.19,0.44
1019,Craig Gardner,eng ENG,MF,Sunderland,Premier League,26.0,1986.0,18.0,7.0,771.0,8.6,2.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,0.23,0.23,0.47,0.12,0.35
1020,Walter Gargano,uy URU,MF,Parma,Serie A,29.0,1984.0,21.0,19.0,1587.0,17.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.11,0.06,0.11
1021,György Garics,at AUT,"DF,MF",Bologna,Serie A,29.0,1984.0,34.0,32.0,2768.0,30.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.03,0.07,0.1,0.03,0.1
1022,Javier Garrido,es ESP,DF,Norwich City,Premier League,28.0,1985.0,6.0,6.0,515.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Sergio Garufi,it ITA,MF,Catania,Serie A,17.0,1995.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,Owen Garvan,ie IRL,MF,Crystal Palace,Premier League,25.0,1988.0,2.0,1.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,Mario Gaspar,es ESP,DF,Villarreal,La Liga,22.0,1990.0,36.0,36.0,3240.0,36.0,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.03,0.06,0.08,0.03,0.08
1026,Lamine Gassama,sn SEN,DF,Lorient,Ligue 1,23.0,1989.0,24.0,24.0,2038.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
1027,Daniele Gastaldello,it ITA,DF,Sampdoria,Serie A,30.0,1983.0,32.0,31.0,2630.0,29.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,0.07,0.0,0.07,0.07,0.07
1028,Davide Gavazzi,it ITA,MF,Sampdoria,Serie A,27.0,1986.0,7.0,6.0,501.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,Jaime Gavilán,es ESP,MF,Getafe,La Liga,28.0,1985.0,20.0,5.0,760.0,8.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.24,0.24,0.0,0.24
1030,Dwight Gayle,eng ENG,FW,Crystal Palace,Premier League,22.0,1990.0,23.0,8.0,891.0,9.9,7.0,0.0,7.0,6.0,1.0,1.0,1.0,0.0,0.71,0.0,0.71,0.61,0.61
1031,Jon Gaztañaga,es ESP,"DF,MF",Real Sociedad,La Liga,22.0,1991.0,3.0,1.0,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,Paulo Gazzaniga,ar ARG,GK,Southampton,Premier League,21.0,1992.0,8.0,7.0,663.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,Alessandro Gazzi,it ITA,MF,Torino,Serie A,30.0,1983.0,11.0,5.0,470.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,Marcello Gazzola,it ITA,DF,Sassuolo,Serie A,28.0,1985.0,25.0,22.0,2018.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,David de Gea,es ESP,GK,Manchester Utd,Premier League,22.0,1990.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,Timo Gebhart,de GER,MF,Nürnberg,Bundesliga,24.0,1989.0,6.0,2.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,Bundesliga,26.0,1986.0,29.0,18.0,1903.0,21.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.09,0.05,0.14,0.09,0.14
1038,Mohamed Gedo,eg EGY,FW,Hull City,Premier League,28.0,1984.0,2.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,Johannes Geis,de GER,"DF,MF",Mainz 05,Bundesliga,19.0,1993.0,33.0,31.0,2795.0,31.1,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,0.03,0.19,0.23,0.03,0.23
1041,Giuseppe Gemiti,de GER,"DF,MF",Livorno,Serie A,32.0,1981.0,10.0,8.0,575.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16
1042,David Generelo,es ESP,MF,Elche,La Liga,30.0,1982.0,1.0,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,Ludovic Genest,la LAO,"FW,MF",Bastia,Ligue 1,25.0,1987.0,2.0,1.0,97.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.93,0.0,0.93,0.93,0.93
1044,Romain Genevois,ht HAI,DF,Nice,Ligue 1,25.0,1987.0,32.0,29.0,2643.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,Christian Gentner,de GER,MF,Stuttgart,Bundesliga,27.0,1985.0,28.0,28.0,2520.0,28.0,4.0,3.0,7.0,4.0,0.0,1.0,1.0,0.0,0.14,0.11,0.25,0.14,0.25
1046,Savvas Gentsoglou,gr GRE,MF,Sampdoria,Serie A,22.0,1990.0,5.0,3.0,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,Zoltán Gera,hu HUN,MF,West Brom,Premier League,34.0,1979.0,14.0,5.0,488.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18
1048,Valère Germain,fr FRA,FW,Monaco,Ligue 1,23.0,1990.0,23.0,14.0,1220.0,13.6,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,0.37,0.15,0.52,0.37,0.52
1049,Steven Gerrard,eng ENG,MF,Liverpool,Premier League,33.0,1980.0,34.0,33.0,2895.0,32.2,13.0,13.0,26.0,3.0,10.0,11.0,7.0,0.0,0.4,0.4,0.81,0.09,0.5
1050,Marius Gersbeck,de GER,GK,Hertha BSC,Bundesliga,18.0,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Gervinho,ci CIV,"FW,MF",Roma,Serie A,26.0,1987.0,33.0,30.0,2725.0,30.3,9.0,10.0,19.0,9.0,0.0,0.0,2.0,0.0,0.3,0.33,0.63,0.3,0.63
1052,Rudy Gestede,bj BEN,FW,Cardiff City,Premier League,24.0,1988.0,3.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,Kamel Ghilas,dz ALG,FW,Reims,Ligue 1,29.0,1984.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,Florent Ghisolfi,fr FRA,MF,Reims,Ligue 1,28.0,1985.0,2.0,1.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,Faouzi Ghoulam,dz ALG,DF,Napoli,Serie A,22.0,1991.0,15.0,14.0,1222.0,13.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07,0.07,0.0,0.07
1056,Faouzi Ghoulam,dz ALG,DF,Saint-Étienne,Ligue 1,22.0,1991.0,17.0,16.0,1468.0,16.3,1.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,0.06,0.25,0.31,0.0,0.25
1057,Emanuele Giaccherini,it ITA,"FW,MF",Sunderland,Premier League,28.0,1985.0,24.0,16.0,1354.0,15.0,4.0,4.0,8.0,4.0,0.0,0.0,4.0,0.0,0.27,0.27,0.53,0.27,0.53
1058,Kieran Gibbs,eng ENG,"DF,MF",Arsenal,Premier League,23.0,1989.0,28.0,24.0,2055.0,22.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.04,0.04,0.0,0.04
1059,Darron Gibson,ie IRL,MF,Everton,Premier League,25.0,1987.0,1.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
