,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
638,Leon Dajaku,de GER,"DF,MF",Bayern Munich,Bundesliga,18.0,2001.0,0.1,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
639,Felipe dal Belo,br BRA,DF,SPAL,Serie A,35.0,1984.0,11.1,466.0,422.0,40.0,19.0,0.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,391.0,4.0,8.0
640,Christian Dalle Mura,it ITA,FW,Fiorentina,Serie A,17.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Diogo Dalot,pt POR,"DF,MF",Manchester Utd,Premier League,20.0,1999.0,0.7,67.0,53.0,14.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,51.0,0.0,1.0
642,Charlie Daniels,eng ENG,DF,Bournemouth,Premier League,32.0,1986.0,1.4,50.0,38.0,10.0,4.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0
643,Danilo,br BRA,DF,Juventus,Serie A,28.0,1991.0,16.0,1231.0,1102.0,128.0,20.0,1.0,10.0,29.0,108.0,0.0,0.0,0.0,0.0,1057.0,1.0,15.0
644,Arnaut Danjuma,nl NED,MF,Bournemouth,Premier League,22.0,1997.0,7.0,233.0,225.0,7.0,3.0,0.0,1.0,9.0,2.0,2.0,2.0,0.0,0.0,183.0,1.0,9.0
645,Scott Dann,eng ENG,DF,Crystal Palace,Premier League,32.0,1987.0,14.1,586.0,556.0,29.0,28.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,475.0,1.0,8.0
646,Kevin Danso,at AUT,DF,Southampton,Premier League,20.0,1998.0,3.1,167.0,134.0,33.0,1.0,0.0,1.0,4.0,32.0,0.0,0.0,0.0,0.0,116.0,0.0,1.0
647,Dante,br BRA,DF,Nice,Ligue 1,35.0,1983.0,21.0,1639.0,1589.0,48.0,42.0,5.0,20.0,1.0,6.0,0.0,0.0,0.0,0.0,1492.0,2.0,9.0
648,Andrea Danzi,it ITA,MF,Hellas Verona,Serie A,20.0,1999.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
650,Sergi Darder,es ESP,MF,Espanyol,La Liga,25.0,1993.0,29.5,1090.0,984.0,102.0,45.0,4.0,18.0,57.0,10.0,36.0,12.0,18.0,2.0,805.0,4.0,14.0
651,Vladimír Darida,cz CZE,MF,Hertha BSC,Bundesliga,28.0,1990.0,25.1,1162.0,1045.0,110.0,45.0,2.0,18.0,99.0,12.0,49.0,11.0,31.0,1.0,835.0,7.0,38.0
652,Matteo Darmian,it ITA,DF,Parma,Serie A,29.0,1989.0,29.8,1523.0,1216.0,302.0,26.0,0.0,9.0,45.0,276.0,0.0,0.0,0.0,0.0,1199.0,5.0,27.0
653,Alphonso Davies,ca CAN,DF,Bayern Munich,Bundesliga,18.0,2000.0,24.8,1818.0,1543.0,271.0,32.0,0.0,5.0,64.0,239.0,0.0,0.0,0.0,0.0,1556.0,4.0,30.0
654,Ben Davies,wls WAL,DF,Tottenham,Premier League,26.0,1993.0,15.9,978.0,813.0,163.0,12.0,1.0,0.0,29.0,151.0,0.0,0.0,0.0,0.0,733.0,2.0,23.0
655,Tom Davies,eng ENG,MF,Everton,Premier League,21.0,1998.0,22.5,893.0,867.0,23.0,13.0,2.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,687.0,3.0,19.0
656,Keinan Davis,eng ENG,FW,Aston Villa,Premier League,21.0,1998.0,6.1,139.0,136.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0
657,Paweł Dawidowicz,pl POL,DF,Hellas Verona,Serie A,24.0,1995.0,7.7,437.0,412.0,23.0,20.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,377.0,2.0,1.0
658,Craig Dawson,eng ENG,DF,Watford,Premier League,29.0,1990.0,26.2,962.0,928.0,29.0,13.0,1.0,22.0,4.0,16.0,0.0,0.0,0.0,0.0,741.0,5.0,10.0
659,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,28.0,1991.0,31.0,2261.0,1982.0,265.0,51.0,32.0,48.0,304.0,36.0,175.0,70.0,44.0,7.0,1665.0,14.0,48.0
660,Sebastien De Maio,fr FRA,DF,Udinese,Serie A,32.0,1987.0,16.7,663.0,627.0,34.0,25.0,0.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,520.0,2.0,8.0
661,Rodrigo De Paul,ar ARG,MF,Udinese,Serie A,25.0,1994.0,31.4,1837.0,1596.0,231.0,90.0,7.0,41.0,240.0,23.0,117.0,39.0,39.0,0.0,1357.0,10.0,44.0
662,Mattia De Sciglio,it ITA,DF,Juventus,Serie A,26.0,1992.0,5.2,342.0,289.0,53.0,9.0,0.0,3.0,8.0,44.0,0.0,0.0,0.0,0.0,282.0,0.0,7.0
663,Lorenzo De Silvestri,it ITA,DF,Torino,Serie A,31.0,1988.0,24.9,965.0,781.0,180.0,6.0,0.0,2.0,81.0,174.0,0.0,0.0,0.0,0.0,698.0,4.0,32.0
664,Lucas Deaux,fr FRA,MF,Nîmes,Ligue 1,30.0,1988.0,14.8,702.0,681.0,21.0,15.0,1.0,15.0,15.0,4.0,1.0,0.0,1.0,0.0,531.0,0.0,8.0
665,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,Ligue 1,34.0,1985.0,19.7,1100.0,866.0,231.0,23.0,0.0,11.0,63.0,208.0,0.0,0.0,0.0,0.0,791.0,3.0,25.0
666,Troy Deeney,eng ENG,FW,Watford,Premier League,31.0,1988.0,24.7,727.0,714.0,6.0,0.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,386.0,7.0,19.0
667,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,Serie A,28.0,1991.0,10.9,343.0,321.0,20.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,299.0,2.0,6.0
668,Alessandro Deiola,it ITA,MF,Cagliari,Serie A,23.0,1995.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Alessandro Deiola,it ITA,MF,Lecce,Serie A,23.0,1995.0,8.0,295.0,288.0,6.0,5.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,222.0,1.0,9.0
670,Romain Del Castillo,fr FRA,"FW,MF",Rennes,Ligue 1,23.0,1996.0,13.8,485.0,466.0,15.0,1.0,5.0,4.0,24.0,14.0,0.0,0.0,0.0,0.0,372.0,4.0,10.0
671,Thomas Delaine,fr FRA,DF,Metz,Ligue 1,27.0,1992.0,13.9,687.0,531.0,152.0,14.0,0.0,3.0,67.0,138.0,0.0,0.0,0.0,0.0,473.0,4.0,26.0
672,Thomas Delaney,dk DEN,MF,Dortmund,Bundesliga,27.0,1991.0,9.2,585.0,570.0,12.0,11.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,490.0,3.0,11.0
673,Paul Delecroix,gw GNB,GK,Metz,Ligue 1,30.0,1988.0,1.5,44.0,30.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
674,Cristian Dell'Orco,it ITA,DF,Lecce,Serie A,25.0,1994.0,11.2,559.0,493.0,66.0,13.0,0.0,10.0,27.0,53.0,0.0,0.0,0.0,0.0,442.0,0.0,18.0
676,Andy Delort,dz ALG,FW,Montpellier,Ligue 1,27.0,1991.0,25.3,789.0,717.0,70.0,5.0,5.0,12.0,93.0,7.0,8.0,4.0,3.0,1.0,451.0,2.0,21.0
677,Fabian Delph,eng ENG,MF,Everton,Premier League,29.0,1989.0,13.2,793.0,772.0,18.0,15.0,1.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,682.0,3.0,5.0
678,Moussa Dembélé,fr FRA,FW,Lyon,Ligue 1,23.0,1996.0,24.3,438.0,417.0,20.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,304.0,1.0,15.0
679,Ousmane Dembélé,fr FRA,FW,Barcelona,La Liga,22.0,1997.0,4.0,260.0,235.0,25.0,2.0,1.0,4.0,20.0,4.0,19.0,9.0,4.0,0.0,192.0,0.0,11.0
680,Merih Demiral,tr TUR,DF,Juventus,Serie A,21.0,1998.0,4.6,317.0,313.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,292.0,0.0,1.0
681,Kerem Demirbay,de GER,MF,Leverkusen,Bundesliga,26.0,1993.0,17.5,1211.0,1050.0,154.0,50.0,3.0,15.0,122.0,9.0,95.0,62.0,27.0,0.0,939.0,7.0,21.0
682,Diego Demme,de GER,MF,Napoli,Serie A,27.0,1991.0,10.0,781.0,767.0,12.0,11.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,717.0,2.0,7.0
683,Diego Demme,de GER,MF,RB Leipzig,Bundesliga,27.0,1991.0,13.5,1104.0,1062.0,35.0,33.0,2.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,944.0,7.0,18.0
684,Jason Denayer,be BEL,DF,Lyon,Ligue 1,24.0,1995.0,23.7,1605.0,1560.0,45.0,43.0,1.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1509.0,0.0,1.0
685,Leander Dendoncker,be BEL,"MF,DF",Wolves,Premier League,24.0,1995.0,31.1,1339.0,1317.0,17.0,14.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,1108.0,5.0,18.0
686,Kevin Denkey,tg TOG,FW,Nîmes,Ligue 1,18.0,2000.0,6.7,143.0,133.0,9.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,7.0
687,Stefano Denswil,nl NED,DF,Bologna,Serie A,26.0,1993.0,24.9,1282.0,1145.0,128.0,52.0,0.0,8.0,7.0,76.0,0.0,0.0,0.0,0.0,1091.0,9.0,11.0
688,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,Serie A,22.0,1997.0,20.6,688.0,616.0,66.0,8.0,2.0,3.0,82.0,58.0,0.0,0.0,0.0,0.0,459.0,6.0,36.0
689,Kastriot Dermaku,al ALB,DF,Parma,Serie A,27.0,1992.0,11.4,389.0,364.0,24.0,15.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,325.0,1.0,3.0
690,Daniele Dessena,it ITA,MF,Brescia,Serie A,32.0,1987.0,20.8,690.0,668.0,20.0,7.0,2.0,10.0,19.0,9.0,0.0,0.0,0.0,0.0,545.0,2.0,12.0
691,Mattia Destro,it ITA,FW,Bologna,Serie A,28.0,1991.0,2.1,22.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
692,Mattia Destro,it ITA,"FW,MF",Genoa,Serie A,28.0,1991.0,1.7,24.0,19.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0
693,Gerard Deulofeu,es ESP,FW,Watford,Premier League,25.0,1994.0,23.3,829.0,736.0,88.0,30.0,3.0,1.0,96.0,7.0,34.0,18.0,12.0,0.0,598.0,5.0,27.0
694,Deyverson,br BRA,FW,Getafe,La Liga,28.0,1991.0,2.3,66.0,64.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,5.0
695,Samuel Di Carmine,it ITA,"FW,MF",Hellas Verona,Serie A,30.0,1988.0,14.4,247.0,221.0,25.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,166.0,1.0,13.0
696,Federico Di Francesco,it ITA,FW,SPAL,Serie A,25.0,1994.0,12.0,343.0,303.0,39.0,16.0,1.0,3.0,34.0,3.0,13.0,8.0,1.0,0.0,255.0,1.0,12.0
697,Giovanni Di Lorenzo,it ITA,DF,Napoli,Serie A,25.0,1993.0,33.0,2280.0,1987.0,291.0,70.0,0.0,14.0,60.0,221.0,0.0,0.0,0.0,0.0,1979.0,2.0,41.0
698,Ángel Di María,ar ARG,"FW,MF",Paris S-G,Ligue 1,31.0,1988.0,22.2,1292.0,1133.0,142.0,27.0,30.0,14.0,175.0,26.0,89.0,53.0,22.0,1.0,908.0,17.0,29.0
699,Boulaye Dia,sn SEN,FW,Reims,Ligue 1,22.0,1996.0,20.1,325.0,290.0,32.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,236.0,3.0,7.0
700,Fousseni Diabaté,ml MLI,"FW,MF",Amiens,Ligue 1,23.0,1995.0,13.2,469.0,460.0,8.0,3.0,2.0,1.0,32.0,5.0,0.0,0.0,0.0,0.0,350.0,1.0,17.0
702,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,Bundesliga,20.0,1999.0,19.7,697.0,676.0,21.0,1.0,1.0,3.0,87.0,18.0,1.0,1.0,0.0,0.0,506.0,0.0,21.0
703,Mouctar Diakhaby,gn GUI,DF,Valencia,La Liga,22.0,1996.0,16.0,813.0,782.0,26.0,24.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,718.0,5.0,2.0
704,Bafodé Diakité,fr FRA,DF,Toulouse,Ligue 1,18.0,2001.0,15.2,663.0,621.0,42.0,22.0,0.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,568.0,0.0,1.0
705,Abdou Diallo,sn SEN,DF,Paris S-G,Ligue 1,23.0,1996.0,13.3,1067.0,1013.0,53.0,24.0,1.0,6.0,4.0,29.0,0.0,0.0,0.0,0.0,985.0,1.0,6.0
706,Amad Diallo,ci CIV,FW,Atalanta,Serie A,17.0,2002.0,0.3,19.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,1.0
707,Habib Diallo,sn SEN,FW,Metz,Ligue 1,24.0,1995.0,24.4,452.0,423.0,27.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,299.0,2.0,12.0
708,Ibrahima Diallo,fr FRA,MF,Brest,Ligue 1,20.0,1999.0,17.3,858.0,837.0,20.0,20.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,732.0,1.0,16.0
709,Moussa Diarra,ml MLI,DF,Toulouse,Ligue 1,18.0,2000.0,1.0,55.0,50.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0
710,Lucas Dias,fr FRA,GK,Nîmes,Ligue 1,20.0,1999.0,3.5,99.0,46.0,52.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0
711,Amadou Diawara,gn GUI,MF,Roma,Serie A,22.0,1997.0,16.9,1005.0,972.0,30.0,29.0,5.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,890.0,3.0,4.0
712,Brahim Díaz,es ESP,FW,Real Madrid,La Liga,19.0,1999.0,0.7,41.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,3.0
713,Víctor Díaz,es ESP,DF,Granada,La Liga,31.0,1988.0,32.0,1556.0,1171.0,377.0,56.0,0.0,19.0,121.0,312.0,9.0,1.0,7.0,0.0,1027.0,8.0,37.0
714,Bakaye Dibassy,ml MLI,DF,Amiens,Ligue 1,29.0,1989.0,20.8,906.0,852.0,53.0,10.0,0.0,0.0,10.0,43.0,0.0,0.0,0.0,0.0,715.0,1.0,12.0
715,Eric Dier,eng ENG,"DF,MF",Tottenham,Premier League,25.0,1994.0,14.9,922.0,897.0,21.0,19.0,3.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,738.0,4.0,7.0
716,Lucas Digne,fr FRA,DF,Everton,Premier League,26.0,1993.0,33.7,2020.0,1472.0,541.0,64.0,2.0,13.0,270.0,369.0,108.0,56.0,44.0,0.0,1371.0,7.0,63.0
717,Mitchell Dijks,nl NED,DF,Bologna,Serie A,26.0,1993.0,11.2,545.0,439.0,106.0,12.0,0.0,1.0,28.0,94.0,0.0,0.0,0.0,0.0,424.0,0.0,16.0
718,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,Bundesliga,21.0,1998.0,14.5,399.0,385.0,13.0,4.0,0.0,6.0,34.0,6.0,3.0,0.0,2.0,0.0,280.0,1.0,12.0
719,Federico Dimarco,it ITA,DF,Hellas Verona,Serie A,21.0,1997.0,5.8,425.0,361.0,64.0,13.0,0.0,3.0,57.0,27.0,24.0,9.0,15.0,0.0,308.0,0.0,8.0
720,Federico Dimarco,it ITA,DF,Inter,Serie A,21.0,1997.0,0.3,13.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
721,Tristan Dingomé,cm CMR,MF,Reims,Ligue 1,28.0,1991.0,9.9,374.0,355.0,16.0,3.0,5.0,2.0,17.0,5.0,8.0,1.0,3.0,0.0,267.0,3.0,12.0
722,Lois Diony,fr FRA,FW,Saint-Étienne,Ligue 1,26.0,1992.0,7.4,107.0,98.0,8.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,65.0,1.0,3.0
723,Issa Diop,fr FRA,DF,West Ham,Premier League,22.0,1997.0,30.7,979.0,938.0,39.0,37.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,762.0,2.0,11.0
724,Papakouli Diop,sn SEN,MF,Eibar,La Liga,33.0,1986.0,25.0,789.0,767.0,17.0,17.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,564.0,5.0,8.0
725,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,21.0,1997.0,1.3,50.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
726,Axel Disasi,fr FRA,DF,Reims,Ligue 1,21.0,1998.0,27.0,1507.0,1468.0,36.0,29.0,2.0,17.0,4.0,7.0,0.0,0.0,0.0,0.0,1270.0,3.0,8.0
728,Tiago Djaló,pt POR,DF,Lille,Ligue 1,19.0,2000.0,7.3,452.0,431.0,19.0,12.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,385.0,2.0,8.0
729,Djené,tg TOG,DF,Getafe,La Liga,27.0,1991.0,34.0,1031.0,983.0,44.0,39.0,2.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,711.0,4.0,13.0
730,Moussa Djenepo,ml MLI,"MF,DF",Southampton,Premier League,21.0,1998.0,10.3,270.0,259.0,10.0,0.0,1.0,2.0,21.0,9.0,0.0,0.0,0.0,0.0,188.0,1.0,10.0
731,Koffi Djidji,ci CIV,DF,Torino,Serie A,26.0,1992.0,9.5,394.0,377.0,15.0,11.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,338.0,2.0,0.0
732,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,Ligue 1,24.0,1994.0,22.9,1233.0,1199.0,31.0,27.0,1.0,18.0,6.0,4.0,0.0,0.0,0.0,0.0,1056.0,3.0,6.0
733,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,26.0,1993.0,30.9,1876.0,1763.0,111.0,57.0,0.0,20.0,3.0,54.0,0.0,0.0,0.0,0.0,1615.0,2.0,17.0
734,Naïs Djouahra,fr FRA,FW,Real Sociedad,La Liga,19.0,1999.0,0.3,23.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
735,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,27.0,1992.0,35.0,1065.0,647.0,412.0,168.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,6.0,1.0
736,Matt Doherty,ie IRL,"MF,DF",Wolves,Premier League,27.0,1992.0,31.5,1854.0,1518.0,333.0,3.0,1.0,11.0,45.0,330.0,0.0,0.0,0.0,0.0,1392.0,3.0,41.0
737,Kasper Dolberg,dk DEN,FW,Nice,Ligue 1,21.0,1997.0,21.0,290.0,242.0,47.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,221.0,1.0,11.0
738,Keagan Dolly,za RSA,MF,Montpellier,Ligue 1,26.0,1993.0,1.6,75.0,69.0,6.0,2.0,1.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,60.0,0.0,3.0
739,Jaume Doménech,es ESP,GK,Valencia,La Liga,28.0,1990.0,14.7,461.0,277.0,184.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0
740,Nicolás Domínguez,ar ARG,MF,Bologna,Serie A,21.0,1998.0,7.8,407.0,376.0,29.0,18.0,2.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,337.0,2.0,8.0
741,Giulio Donati,it ITA,DF,Lecce,Serie A,29.0,1990.0,19.6,993.0,840.0,151.0,27.0,0.0,8.0,57.0,124.0,0.0,0.0,0.0,0.0,841.0,2.0,11.0
742,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,Bundesliga,28.0,1991.0,1.1,26.0,23.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0
743,Anastasios Donis,gr GRE,FW,Reims,Ligue 1,22.0,1996.0,6.8,122.0,113.0,9.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,1.0,0.0,66.0,0.0,8.0
744,Alfredo Donnarumma,it ITA,FW,Brescia,Serie A,28.0,1990.0,18.7,437.0,399.0,35.0,0.0,1.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,296.0,3.0,20.0
745,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,20.0,1999.0,35.6,1139.0,783.0,354.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,2.0,0.0
746,Gabriel Dos Santos,br BRA,DF,Lille,Ligue 1,21.0,1997.0,23.2,1510.0,1441.0,63.0,44.0,2.0,13.0,2.0,19.0,0.0,0.0,0.0,0.0,1236.0,6.0,6.0
747,Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,Ligue 1,31.0,1988.0,19.5,737.0,627.0,106.0,17.0,0.0,4.0,199.0,11.0,75.0,18.0,55.0,0.0,460.0,4.0,41.0
748,Bas Dost,nl NED,FW,Eint Frankfurt,Bundesliga,30.0,1989.0,16.4,460.0,446.0,13.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,271.0,1.0,8.0
749,Abdoulaye Doucouré,ml MLI,MF,Watford,Premier League,26.0,1993.0,35.1,1712.0,1693.0,14.0,8.0,0.0,4.0,29.0,0.0,2.0,0.0,0.0,0.0,1320.0,5.0,47.0
750,Mamadou Doucouré,fr FRA,MF,M'Gladbach,Bundesliga,21.0,1998.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
751,Moussa Doumbia,ml MLI,"FW,MF",Reims,Ligue 1,24.0,1994.0,19.1,689.0,646.0,41.0,14.0,6.0,6.0,46.0,8.0,18.0,4.0,7.0,1.0,532.0,2.0,16.0
752,Souleyman Doumbia,ci CIV,DF,Angers,Ligue 1,22.0,1996.0,5.0,298.0,233.0,64.0,2.0,0.0,2.0,16.0,62.0,0.0,0.0,0.0,0.0,226.0,1.0,5.0
754,Souleyman Doumbia,ci CIV,DF,Rennes,Ligue 1,22.0,1996.0,1.0,47.0,37.0,10.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
755,Thomas Doyle,eng ENG,MF,Manchester City,Premier League,17.0,2001.0,0.2,20.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
756,Mohamed Dräger,tn TUN,DF,Paderborn 07,Bundesliga,23.0,1996.0,16.2,821.0,646.0,172.0,11.0,1.0,8.0,42.0,161.0,0.0,0.0,0.0,0.0,621.0,3.0,28.0
757,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,28.0,1991.0,11.4,956.0,908.0,47.0,11.0,0.0,15.0,1.0,36.0,0.0,0.0,0.0,0.0,847.0,1.0,10.0
758,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,21.0,1997.0,31.0,900.0,594.0,304.0,83.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,2.0,1.0
759,Julian Draxler,de GER,MF,Paris S-G,Ligue 1,25.0,1993.0,7.6,485.0,466.0,17.0,4.0,3.0,0.0,11.0,4.0,9.0,6.0,1.0,1.0,429.0,2.0,3.0
760,Dominick Drexler,de GER,"MF,FW",Köln,Bundesliga,29.0,1990.0,17.6,667.0,618.0,47.0,13.0,3.0,1.0,48.0,30.0,4.0,1.0,3.0,0.0,483.0,2.0,18.0
761,Danny Drinkwater,eng ENG,MF,Aston Villa,Premier League,29.0,1990.0,2.9,169.0,165.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,6.0
762,Danny Drinkwater,eng ENG,MF,Burnley,Premier League,29.0,1990.0,0.6,24.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
763,Josip Drmić,ch SUI,FW,Norwich City,Premier League,26.0,1992.0,7.2,165.0,152.0,13.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,125.0,0.0,3.0
764,Domingos Duarte,pt POR,DF,Granada,La Liga,24.0,1995.0,34.3,1278.0,1171.0,100.0,83.0,1.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,988.0,7.0,3.0
765,Léo Duarte,br BRA,DF,Milan,Serie A,23.0,1996.0,4.5,198.0,181.0,16.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,172.0,1.0,2.0
766,Óscar Duarte,cr CRC,DF,Levante,La Liga,30.0,1989.0,5.4,239.0,225.0,12.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,2.0,1.0
767,Rubén Duarte,es ESP,DF,Alavés,La Liga,23.0,1995.0,29.6,1356.0,1010.0,343.0,34.0,0.0,2.0,64.0,306.0,3.0,0.0,2.0,0.0,912.0,3.0,27.0
768,Edgaras Dubickas,lt LTU,DF,Lecce,Serie A,21.0,1998.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
769,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,24.0,1994.0,15.0,964.0,794.0,167.0,11.0,0.0,4.0,59.0,155.0,1.0,0.0,0.0,0.0,758.0,3.0,15.0
770,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,30.0,1989.0,38.0,1097.0,596.0,493.0,152.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,609.0,8.0,2.0
771,Ondrej Duda,sk SVK,MF,Norwich City,Premier League,24.0,1994.0,8.0,382.0,344.0,38.0,10.0,3.0,2.0,43.0,1.0,27.0,10.0,16.0,0.0,295.0,0.0,9.0
772,Ondrej Duda,sk SVK,MF,Hertha BSC,Bundesliga,24.0,1994.0,5.0,187.0,166.0,18.0,13.0,1.0,1.0,7.0,2.0,3.0,0.0,2.0,0.0,144.0,3.0,6.0
773,Shane Duffy,ie IRL,DF,Brighton,Premier League,27.0,1992.0,13.8,647.0,615.0,31.0,27.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,521.0,1.0,4.0
