,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
942,Adam Forshaw,eng ENG,MF,Leeds United,Premier League,29.0,1991.0,17.0,695.0,842.0,82.5,11652.0,3225.0,342.0,389.0,87.9,253.0,290.0,87.2,73.0,103.0,70.9,1.0,1.0,0.7,0.0,13.0,68.0,8.0,0.0,80.0
943,Marcus Forss,fi FIN,"FW,MF",Brentford,Premier League,22.0,1999.0,2.3,22.0,38.0,57.9,341.0,115.0,12.0,19.0,63.2,5.0,9.0,55.6,3.0,3.0,100.0,1.0,0.2,0.0,0.8,1.0,5.0,1.0,0.0,6.0
944,Fraser Forster,eng ENG,GK,Southampton,Premier League,33.0,1988.0,19.0,360.0,603.0,59.7,11459.0,8540.0,48.0,49.0,98.0,167.0,173.0,96.5,144.0,377.0,38.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
945,Philipp Förster,de GER,"MF,FW",Stuttgart,Bundesliga,26.0,1995.0,10.7,377.0,444.0,84.9,5090.0,1267.0,222.0,243.0,91.4,114.0,129.0,88.4,16.0,18.0,88.9,1.0,1.3,1.8,-0.3,9.0,33.0,14.0,3.0,46.0
946,Francesco Forte,it ITA,FW,Venezia,Serie A,28.0,1993.0,4.7,52.0,75.0,69.3,672.0,159.0,31.0,42.0,73.8,19.0,27.0,70.4,0.0,1.0,0.0,0.0,0.6,0.1,-0.6,4.0,2.0,3.0,0.0,7.0
947,Steven Fortes,cv CPV,DF,Lens,Ligue 1,29.0,1992.0,1.0,27.0,28.0,96.4,602.0,188.0,8.0,8.0,100.0,11.0,11.0,100.0,8.0,9.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
948,Ben Foster,eng ENG,GK,Watford,Premier League,38.0,1983.0,26.0,428.0,886.0,48.3,16732.0,14440.0,38.0,39.0,97.4,137.0,148.0,92.6,253.0,692.0,36.6,1.0,0.1,0.1,0.9,1.0,33.0,1.0,0.0,0.0
949,Tariqe Fosu,gh GHA,DF,Brentford,Premier League,25.0,1995.0,0.2,6.0,7.0,85.7,103.0,13.0,2.0,2.0,100.0,4.0,5.0,80.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,Bundesliga,23.0,1998.0,1.6,73.0,94.0,77.7,1150.0,452.0,39.0,46.0,84.8,23.0,32.0,71.9,8.0,11.0,72.7,0.0,0.7,0.6,-0.7,2.0,2.0,2.0,2.0,2.0
951,Dimitri Foulquier,fr FRA,DF,Granada,La Liga,28.0,1993.0,2.0,46.0,72.0,63.9,633.0,288.0,31.0,37.0,83.8,13.0,20.0,65.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0
952,Dimitri Foulquier,fr FRA,DF,Valencia,La Liga,28.0,1993.0,26.0,702.0,1014.0,69.2,12016.0,5268.0,343.0,397.0,86.4,283.0,392.0,72.2,60.0,155.0,38.7,1.0,0.6,0.7,0.4,11.0,68.0,12.0,7.0,80.0
953,Juan Foyth,ar ARG,DF,Villarreal,La Liga,23.0,1998.0,21.4,982.0,1178.0,83.4,16074.0,6119.0,491.0,546.0,89.9,410.0,486.0,84.4,68.0,100.0,68.0,1.0,1.1,0.9,-0.1,10.0,78.0,11.0,1.0,91.0
954,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,Serie A,22.0,1999.0,0.2,4.0,10.0,40.0,53.0,31.0,1.0,4.0,25.0,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,Raphael Framberger,de GER,DF,Augsburg,Bundesliga,25.0,1995.0,9.4,297.0,445.0,66.7,5006.0,2451.0,148.0,186.0,79.6,105.0,155.0,67.7,34.0,77.0,44.2,0.0,0.6,0.8,-0.6,12.0,28.0,16.0,10.0,36.0
956,Przemysław Frankowski,pl POL,DF,Lens,Ligue 1,26.0,1995.0,27.2,1156.0,1449.0,79.8,17885.0,4839.0,604.0,677.0,89.2,435.0,534.0,81.5,70.0,116.0,60.3,5.0,3.7,3.5,1.3,37.0,60.0,33.0,10.0,89.0
957,Enric Franquesa,es ESP,"DF,FW",Levante,La Liga,24.0,1997.0,6.9,198.0,263.0,75.3,2823.0,876.0,124.0,136.0,91.2,62.0,84.0,73.8,8.0,19.0,42.1,0.0,0.1,0.2,-0.1,3.0,11.0,3.0,1.0,15.0
958,Fransérgio,br BRA,MF,Bordeaux,Ligue 1,30.0,1990.0,14.0,379.0,533.0,71.1,7089.0,1936.0,157.0,208.0,75.5,146.0,185.0,78.9,59.0,96.0,61.5,1.0,0.4,0.2,0.6,8.0,46.0,2.0,0.0,46.0
959,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,Premier League,27.0,1994.0,16.3,334.0,482.0,69.3,5352.0,1620.0,197.0,234.0,84.2,86.0,128.0,67.2,40.0,84.0,47.6,3.0,2.1,2.3,0.9,25.0,18.0,24.0,15.0,34.0
960,Davide Frattesi,it ITA,MF,Sassuolo,Serie A,21.0,1999.0,31.7,1035.0,1249.0,82.9,15946.0,3992.0,565.0,644.0,87.7,369.0,420.0,87.9,61.0,88.0,69.3,3.0,3.6,2.1,-0.6,30.0,86.0,21.0,3.0,113.0
962,Fred,br BRA,MF,Manchester Utd,Premier League,28.0,1993.0,22.5,1137.0,1358.0,83.7,18842.0,5515.0,547.0,626.0,87.4,448.0,506.0,88.5,92.0,118.0,78.0,4.0,2.2,3.0,1.8,28.0,131.0,13.0,1.0,138.0
963,Ryan Fredericks,eng ENG,DF,West Ham,Premier League,28.0,1992.0,3.4,113.0,150.0,75.3,1514.0,465.0,72.0,85.0,84.7,34.0,48.0,70.8,3.0,6.0,50.0,0.0,0.1,0.1,-0.1,2.0,2.0,2.0,1.0,6.0
964,Morten Frendrup,dk DEN,"DF,MF",Genoa,Serie A,20.0,2001.0,7.7,239.0,349.0,68.5,3865.0,1541.0,114.0,141.0,80.9,92.0,127.0,72.4,21.0,44.0,47.7,0.0,0.4,0.3,-0.4,4.0,22.0,4.0,2.0,25.0
965,Remo Freuler,ch SUI,MF,Atalanta,Serie A,29.0,1992.0,26.3,1486.0,1728.0,86.0,23572.0,7197.0,728.0,796.0,91.5,621.0,697.0,89.1,85.0,131.0,64.9,3.0,1.4,2.6,1.6,23.0,178.0,38.0,4.0,208.0
966,Marvin Friedrich,de GER,DF,M'Gladbach,Bundesliga,25.0,1995.0,6.7,424.0,477.0,88.9,8155.0,2936.0,132.0,146.0,90.4,258.0,264.0,97.7,33.0,58.0,56.9,0.0,0.0,0.1,0.0,0.0,12.0,2.0,0.0,19.0
967,Marvin Friedrich,de GER,DF,Union Berlin,Bundesliga,25.0,1995.0,13.0,464.0,630.0,73.7,9210.0,3861.0,154.0,180.0,85.6,250.0,298.0,83.9,56.0,134.0,41.8,0.0,0.9,1.8,-0.9,5.0,38.0,2.0,2.0,38.0
968,Jeremie Frimpong,nl NED,DF,Leverkusen,Bundesliga,20.0,2000.0,22.8,970.0,1211.0,80.1,14028.0,3966.0,580.0,653.0,88.8,311.0,379.0,82.1,51.0,101.0,50.5,6.0,4.2,4.3,1.8,30.0,45.0,22.0,10.0,70.0
969,Christian Früchtl,de GER,GK,Bayern Munich,Bundesliga,21.0,2000.0,0.1,4.0,4.0,100.0,72.0,50.0,3.0,3.0,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,Jorge de Frutos,es ESP,"MF,FW",Levante,La Liga,24.0,1997.0,19.6,320.0,499.0,64.1,5109.0,1866.0,177.0,221.0,80.1,98.0,149.0,65.8,28.0,65.0,43.1,7.0,3.3,3.2,3.7,22.0,26.0,26.0,11.0,49.0
971,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,Premier League,17.0,2003.0,1.7,79.0,108.0,73.1,1120.0,430.0,48.0,57.0,84.2,22.0,32.0,68.8,5.0,13.0,38.5,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
972,Chris Führich,de GER,"FW,MF",Stuttgart,Bundesliga,23.0,1998.0,19.0,553.0,698.0,79.2,8245.0,2406.0,292.0,331.0,88.2,173.0,212.0,81.6,42.0,77.0,54.5,2.0,4.2,4.9,-2.2,32.0,39.0,28.0,5.0,69.0
973,Angelo Fulgini,fr FRA,"MF,FW",Angers,Ligue 1,24.0,1996.0,32.5,1108.0,1376.0,80.5,16460.0,4014.0,574.0,638.0,90.0,382.0,468.0,81.6,72.0,134.0,53.7,4.0,4.0,3.1,0.0,48.0,91.0,26.0,8.0,147.0
974,Marius Funk,de GER,GK,Greuther Fürth,Bundesliga,25.0,1996.0,8.0,225.0,361.0,62.3,7130.0,5241.0,34.0,34.0,100.0,101.0,103.0,98.1,89.0,218.0,40.8,0.0,0.2,0.0,-0.2,3.0,9.0,0.0,0.0,0.0
975,Stephan Fürstner,de GER,MF,Mainz 05,Bundesliga,33.0,1987.0,0.1,1.0,4.0,25.0,14.0,14.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
976,Matteo Gabbia,it ITA,DF,Milan,Serie A,21.0,1999.0,6.0,377.0,437.0,86.3,7780.0,2598.0,104.0,119.0,87.4,211.0,227.0,93.0,59.0,84.0,70.2,0.0,0.1,0.1,-0.1,1.0,21.0,2.0,0.0,22.0
977,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,Serie A,29.0,1991.0,12.7,213.0,338.0,63.0,2869.0,943.0,129.0,167.0,77.2,58.0,93.0,62.4,11.0,38.0,28.9,2.0,2.0,1.4,0.0,17.0,20.0,11.0,4.0,29.0
978,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,Bundesliga,26.0,1995.0,1.2,39.0,53.0,73.6,658.0,255.0,16.0,19.0,84.2,18.0,20.0,90.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
979,Gianluca Gaetano,it ITA,MF,Napoli,Serie A,21.0,2000.0,0.2,9.0,12.0,75.0,113.0,31.0,6.0,7.0,85.7,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
980,Luca Gagliano,it ITA,"FW,DF",Cagliari,Serie A,21.0,2000.0,0.1,3.0,6.0,50.0,51.0,5.0,1.0,1.0,100.0,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,Roberto Gagliardini,it ITA,MF,Inter,Serie A,27.0,1994.0,7.2,285.0,336.0,84.8,4261.0,1080.0,167.0,186.0,89.8,99.0,113.0,87.6,13.0,22.0,59.1,2.0,1.5,0.8,0.5,6.0,27.0,3.0,0.0,33.0
982,Riccardo Gagliolo,se SWE,DF,Salernitana,Serie A,31.0,1990.0,12.6,392.0,510.0,76.9,7567.0,3287.0,134.0,166.0,80.7,199.0,239.0,83.3,50.0,82.0,61.0,1.0,0.6,0.3,0.4,2.0,37.0,3.0,3.0,46.0
983,Javi Galán,es ESP,DF,Celta Vigo,La Liga,26.0,1994.0,36.6,1697.0,2182.0,77.8,27626.0,8103.0,831.0,941.0,88.3,679.0,834.0,81.4,124.0,260.0,47.7,3.0,2.4,3.1,0.6,23.0,73.0,38.0,26.0,104.0
984,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,La Liga,27.0,1993.0,15.3,616.0,761.0,80.9,10417.0,3377.0,295.0,333.0,88.6,233.0,279.0,83.5,63.0,93.0,67.7,0.0,0.6,1.1,-0.6,11.0,86.0,12.0,1.0,105.0
985,Nicolas Galazzi,it ITA,MF,Venezia,Serie A,20.0,2000.0,0.2,5.0,8.0,62.5,68.0,14.0,2.0,3.0,66.7,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,Pablo Galdames Millán,cl CHI,MF,Genoa,Serie A,24.0,1996.0,11.4,324.0,443.0,73.1,5772.0,2027.0,142.0,172.0,82.6,130.0,168.0,77.4,41.0,74.0,55.4,0.0,1.0,1.5,-1.0,13.0,26.0,9.0,3.0,45.0
988,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,La Liga,32.0,1989.0,12.8,170.0,276.0,61.6,2103.0,626.0,102.0,137.0,74.5,37.0,68.0,54.4,7.0,15.0,46.7,2.0,1.9,1.6,0.1,12.0,12.0,12.0,2.0,23.0
989,Conor Gallagher,eng ENG,MF,Crystal Palace,Premier League,21.0,2000.0,31.6,890.0,1188.0,74.9,14543.0,3809.0,443.0,517.0,85.7,305.0,386.0,79.0,88.0,173.0,50.9,3.0,3.1,3.1,-0.1,38.0,86.0,20.0,9.0,94.0
990,Gauthier Gallon,fr FRA,GK,Troyes,Ligue 1,28.0,1993.0,31.0,755.0,1062.0,71.1,21393.0,15894.0,155.0,157.0,98.7,314.0,321.0,97.8,277.0,573.0,48.3,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
991,Cristian Gamboa,cr CRC,DF,Bochum,Bundesliga,31.0,1989.0,19.1,694.0,984.0,70.5,14026.0,6486.0,243.0,274.0,88.7,325.0,440.0,73.9,116.0,226.0,51.3,0.0,0.9,1.7,-0.9,13.0,74.0,18.0,11.0,74.0
992,Kévin Gameiro,fr FRA,FW,Strasbourg,Ligue 1,34.0,1987.0,26.5,628.0,802.0,78.3,7763.0,1157.0,403.0,468.0,86.1,154.0,192.0,80.2,20.0,35.0,57.1,3.0,3.0,3.4,0.0,28.0,20.0,23.0,1.0,62.0
993,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,Ligue 1,31.0,1989.0,18.2,1298.0,1394.0,93.1,19520.0,5530.0,697.0,734.0,95.0,469.0,494.0,94.9,68.0,76.0,89.5,1.0,1.7,1.3,-0.7,15.0,138.0,7.0,0.0,132.0
994,Ignatius Ganago,cm CMR,FW,Lens,Ligue 1,22.0,1999.0,11.4,142.0,196.0,72.4,1845.0,236.0,78.0,100.0,78.0,43.0,57.0,75.4,5.0,9.0,55.6,1.0,1.1,0.5,-0.1,11.0,8.0,4.0,0.0,14.0
995,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,Bundesliga,25.0,1996.0,1.7,34.0,59.0,57.6,529.0,85.0,18.0,31.0,58.1,12.0,18.0,66.7,2.0,3.0,66.7,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,7.0
996,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,La Liga,28.0,1992.0,33.3,640.0,1046.0,61.2,10222.0,3488.0,325.0,421.0,77.2,225.0,349.0,64.5,57.0,164.0,34.8,4.0,4.7,6.8,-0.7,43.0,35.0,51.0,28.0,86.0
997,Dani García,es ESP,MF,Athletic Club,La Liga,31.0,1990.0,24.2,804.0,1036.0,77.6,14471.0,4403.0,334.0,403.0,82.9,343.0,405.0,84.7,90.0,161.0,55.9,0.0,0.6,1.3,-0.6,9.0,92.0,7.0,1.0,115.0
998,David García,es ESP,DF,Osasuna,La Liga,27.0,1994.0,34.5,1169.0,1466.0,79.7,24413.0,10143.0,329.0,404.0,81.4,654.0,749.0,87.3,174.0,284.0,61.3,0.0,0.5,0.8,-0.5,9.0,101.0,1.0,0.0,117.0
999,Eric García,es ESP,DF,Barcelona,La Liga,20.0,2001.0,22.7,1568.0,1689.0,92.8,29467.0,10517.0,565.0,596.0,94.8,844.0,885.0,95.4,139.0,172.0,80.8,0.0,0.1,0.7,-0.1,4.0,157.0,3.0,0.0,137.0
1000,Francisco Garcia,es ESP,DF,Rayo Vallecano,La Liga,21.0,1999.0,33.6,1310.0,1690.0,77.5,21253.0,7515.0,667.0,734.0,90.9,515.0,647.0,79.6,95.0,213.0,44.6,0.0,1.7,2.0,-1.7,29.0,96.0,35.0,22.0,133.0
1001,Joan García,es ESP,GK,Espanyol,La Liga,20.0,2001.0,1.2,27.0,34.0,79.4,685.0,509.0,8.0,8.0,100.0,12.0,12.0,100.0,6.0,13.0,46.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1002,Manu García,es ESP,MF,Alavés,La Liga,23.0,1998.0,12.0,437.0,578.0,75.6,8330.0,2818.0,207.0,240.0,86.3,150.0,179.0,83.8,72.0,131.0,55.0,1.0,1.1,1.7,-0.1,19.0,72.0,13.0,4.0,79.0
1003,Raúl García,es ESP,FW,Athletic Club,La Liga,35.0,1986.0,20.0,364.0,609.0,59.8,5420.0,1852.0,215.0,285.0,75.4,112.0,205.0,54.6,21.0,57.0,36.8,2.0,2.7,1.7,-0.7,18.0,40.0,17.0,2.0,87.0
1004,Rubén García,es ESP,"MF,FW",Osasuna,La Liga,28.0,1993.0,26.4,899.0,1268.0,70.9,15312.0,4754.0,466.0,550.0,84.7,278.0,390.0,71.3,109.0,219.0,49.8,6.0,3.4,4.2,2.6,58.0,64.0,50.0,21.0,96.0
1005,Saúl García,es ESP,MF,Alavés,La Liga,26.0,1994.0,0.0,1.0,3.0,33.3,32.0,10.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,Unai García,es ESP,DF,Osasuna,La Liga,29.0,1992.0,15.6,411.0,555.0,74.1,9682.0,3347.0,95.0,109.0,87.2,227.0,275.0,82.5,87.0,162.0,53.7,0.0,0.1,0.1,-0.1,3.0,43.0,2.0,0.0,37.0
1007,Alejandro Garnacho,es ESP,"FW,MF",Manchester Utd,Premier League,17.0,2004.0,0.1,3.0,3.0,100.0,22.0,1.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,Mario Gaspar,es ESP,DF,Villarreal,La Liga,30.0,1990.0,6.9,295.0,370.0,79.7,4777.0,1922.0,159.0,176.0,90.3,111.0,132.0,84.1,20.0,43.0,46.5,0.0,0.6,0.9,-0.6,5.0,20.0,5.0,2.0,22.0
1009,Djeidi Gassama,fr FRA,FW,Paris S-G,Ligue 1,17.0,2003.0,0.0,2.0,2.0,100.0,23.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,Johan Gastien,fr FRA,MF,Clermont Foot,Ligue 1,33.0,1988.0,30.5,2160.0,2635.0,82.0,44870.0,16624.0,780.0,895.0,87.2,919.0,1032.0,89.1,413.0,598.0,69.1,1.0,1.8,2.6,-0.8,25.0,233.0,22.0,5.0,227.0
1011,Gavi,es ESP,"MF,FW",Barcelona,La Liga,16.0,2004.0,25.7,1086.0,1262.0,86.1,14787.0,2659.0,658.0,697.0,94.4,300.0,350.0,85.7,55.0,88.0,62.5,5.0,3.2,4.1,1.8,20.0,104.0,25.0,6.0,115.0
1012,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,Premier League,30.0,1990.0,0.4,13.0,16.0,81.3,104.0,12.0,11.0,12.0,91.7,0.0,1.0,0.0,0.0,0.0,,0.0,0.3,0.1,-0.3,2.0,1.0,0.0,0.0,0.0
1014,Jean-Philippe Gbamin,ci CIV,MF,Everton,Premier League,25.0,1995.0,0.7,16.0,22.0,72.7,207.0,38.0,11.0,13.0,84.6,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1015,David de Gea,es ESP,GK,Manchester Utd,Premier League,30.0,1990.0,38.0,677.0,924.0,73.3,16463.0,11234.0,176.0,178.0,98.9,332.0,343.0,96.8,166.0,397.0,41.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1016,Linus Gechter,de GER,DF,Hertha BSC,Bundesliga,17.0,2004.0,8.0,301.0,382.0,78.8,5804.0,2050.0,115.0,125.0,92.0,148.0,162.0,91.4,35.0,81.0,43.2,0.0,0.2,0.2,-0.2,4.0,20.0,3.0,0.0,28.0
1017,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,23.0,1998.0,15.3,645.0,785.0,82.2,11880.0,3471.0,264.0,297.0,88.9,282.0,308.0,91.6,80.0,129.0,62.0,2.0,2.2,2.5,-0.2,23.0,67.0,19.0,1.0,85.0
1018,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,Premier League,19.0,2002.0,8.3,106.0,163.0,65.0,1166.0,344.0,58.0,81.0,71.6,28.0,46.0,60.9,2.0,5.0,40.0,2.0,1.6,1.4,0.4,9.0,5.0,10.0,2.0,15.0
1019,Luca Gemello,it ITA,GK,Torino,Serie A,21.0,2000.0,1.0,14.0,35.0,40.0,495.0,422.0,1.0,1.0,100.0,6.0,6.0,100.0,7.0,27.0,25.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1020,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,Bundesliga,27.0,1994.0,17.5,592.0,808.0,73.3,9477.0,3284.0,307.0,370.0,83.0,226.0,287.0,78.7,39.0,80.0,48.8,3.0,1.5,1.6,1.5,11.0,52.0,19.0,4.0,90.0
1021,Valère Germain,fr FRA,FW,Montpellier,Ligue 1,31.0,1990.0,21.9,369.0,490.0,75.3,4430.0,790.0,230.0,286.0,80.4,79.0,103.0,76.7,12.0,22.0,54.5,3.0,2.9,2.2,0.1,19.0,18.0,14.0,4.0,36.0
1022,Gerson,br BRA,"MF,FW",Marseille,Ligue 1,24.0,1997.0,28.3,1184.0,1326.0,89.3,17408.0,2930.0,663.0,708.0,93.6,389.0,428.0,90.9,70.0,90.0,77.8,4.0,3.1,2.5,0.9,30.0,72.0,25.0,3.0,94.0
1023,Willem Geubbels,fr FRA,"FW,MF",Nantes,Ligue 1,19.0,2001.0,6.0,95.0,137.0,69.3,1358.0,241.0,54.0,69.0,78.3,31.0,40.0,77.5,4.0,12.0,33.3,1.0,1.2,0.9,-0.2,3.0,3.0,1.0,0.0,5.0
1024,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,Bundesliga,30.0,1990.0,5.5,76.0,112.0,67.9,873.0,127.0,45.0,64.0,70.3,20.0,28.0,71.4,1.0,1.0,100.0,2.0,1.0,0.8,1.0,8.0,1.0,2.0,0.0,5.0
1025,Ismaël Gharbi,es ESP,FW,Paris S-G,Ligue 1,17.0,2004.0,0.0,4.0,4.0,100.0,73.0,15.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1026,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,Premier League,26.0,1995.0,4.3,84.0,119.0,70.6,1091.0,314.0,60.0,70.0,85.7,17.0,30.0,56.7,3.0,5.0,60.0,1.0,0.4,0.4,0.6,5.0,0.0,4.0,3.0,5.0
1027,Anwar El Ghazi,nl NED,"FW,MF",Everton,Premier League,26.0,1995.0,0.1,7.0,9.0,77.8,80.0,18.0,5.0,5.0,100.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1028,Lamine Ghezali,fr FRA,DF,Saint-Étienne,Ligue 1,22.0,1999.0,0.0,4.0,6.0,66.7,57.0,23.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1029,Paolo Ghiglione,it ITA,DF,Genoa,Serie A,24.0,1997.0,6.7,212.0,343.0,61.8,3539.0,1560.0,104.0,118.0,88.1,75.0,119.0,63.0,25.0,72.0,34.7,1.0,1.0,0.4,0.0,8.0,14.0,10.0,9.0,20.0
1030,Saman Ghoddos,ir IRN,"MF,DF",Brentford,Premier League,27.0,1993.0,6.0,143.0,216.0,66.2,2264.0,747.0,79.0,105.0,75.2,50.0,66.0,75.8,11.0,32.0,34.4,1.0,1.2,1.0,-0.2,6.0,11.0,11.0,3.0,25.0
1031,Faouzi Ghoulam,dz ALG,DF,Napoli,Serie A,30.0,1991.0,3.7,229.0,280.0,81.8,3403.0,1029.0,126.0,134.0,94.0,72.0,86.0,83.7,14.0,36.0,38.9,0.0,0.4,0.4,-0.4,7.0,24.0,4.0,1.0,19.0
1032,Dimitris Giannoulis,gr GRE,DF,Norwich City,Premier League,25.0,1995.0,13.0,530.0,714.0,74.2,7839.0,2988.0,320.0,367.0,87.2,189.0,253.0,74.7,16.0,62.0,25.8,1.0,0.6,1.0,0.4,9.0,24.0,14.0,2.0,40.0
1033,Morgan Gibbs-White,eng ENG,"DF,FW",Wolves,Premier League,21.0,2000.0,0.1,7.0,10.0,70.0,77.0,26.0,6.0,7.0,85.7,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1034,Ben Gibson,eng ENG,DF,Norwich City,Premier League,28.0,1993.0,27.7,1117.0,1382.0,80.8,22279.0,9598.0,361.0,400.0,90.3,627.0,688.0,91.1,121.0,268.0,45.1,0.0,0.2,0.3,-0.2,3.0,74.0,5.0,0.0,68.0
1035,Niko Gießelmann,de GER,"DF,FW",Union Berlin,Bundesliga,29.0,1991.0,23.1,770.0,1123.0,68.6,14077.0,5678.0,336.0,389.0,86.4,328.0,473.0,69.3,95.0,201.0,47.3,6.0,1.6,2.6,4.4,29.0,65.0,18.0,14.0,80.0
1036,Rafał Gikiewicz,pl POL,GK,Augsburg,Bundesliga,33.0,1987.0,34.0,831.0,1245.0,66.7,26246.0,19511.0,102.0,103.0,99.0,384.0,398.0,96.5,341.0,732.0,46.6,0.0,0.1,0.1,-0.1,2.0,22.0,0.0,0.0,0.0
1037,Óscar Gil,es ESP,DF,Espanyol,La Liga,24.0,1997.0,18.8,610.0,738.0,82.7,9022.0,2677.0,344.0,383.0,89.8,206.0,240.0,85.8,32.0,61.0,52.5,2.0,2.0,1.6,0.0,16.0,28.0,9.0,6.0,30.0
1038,Mario Gila,es ESP,DF,Real Madrid,La Liga,20.0,2000.0,0.3,19.0,22.0,86.4,283.0,104.0,11.0,11.0,100.0,8.0,9.0,88.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1040,Billy Gilmour,sct SCO,MF,Norwich City,Premier League,20.0,2001.0,20.6,991.0,1243.0,79.7,18498.0,5588.0,456.0,514.0,88.7,357.0,419.0,85.2,152.0,258.0,58.9,1.0,1.4,1.9,-0.4,25.0,94.0,17.0,3.0,112.0
1041,Daniel Ginczek,de GER,"MF,FW",Wolfsburg,Bundesliga,30.0,1991.0,0.1,1.0,4.0,25.0,15.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,Matthias Ginter,de GER,DF,M'Gladbach,Bundesliga,27.0,1994.0,26.2,1451.0,1759.0,82.5,25960.0,10355.0,595.0,653.0,91.1,712.0,804.0,88.6,121.0,235.0,51.5,0.0,1.8,1.8,-1.8,16.0,104.0,18.0,6.0,125.0
1043,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,Ligue 1,21.0,2000.0,5.5,93.0,146.0,63.7,1201.0,309.0,64.0,85.0,75.3,21.0,37.0,56.8,4.0,7.0,57.1,2.0,0.8,0.4,1.2,6.0,3.0,7.0,2.0,9.0
