,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
242,Rodrigo Becão,br BRA,DF,Udinese,Serie A,24.0,1996.0,30.9,1173.0,1371.0,85.6,20394.0,7572.0,498.0,547.0,91.0,553.0,612.0,90.4,96.0,158.0,60.8,0.0,0.3,0.3,-0.3,7.0,80.0,5.0,1.0,98.0
243,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,25.0,1995.0,12.3,202.0,326.0,62.0,3200.0,869.0,112.0,146.0,76.7,66.0,115.0,57.4,15.0,35.0,42.9,3.0,3.1,2.5,-0.1,18.0,8.0,19.0,11.0,22.0
244,Timo Becker,de GER,DF,Schalke 04,Bundesliga,23.0,1997.0,18.2,593.0,788.0,75.3,10248.0,3492.0,261.0,312.0,83.7,269.0,327.0,82.3,51.0,97.0,52.6,0.0,0.4,0.3,-0.4,3.0,28.0,8.0,4.0,44.0
245,Jan Bednarek,pl POL,DF,Southampton,Premier League,24.0,1996.0,34.4,1734.0,2115.0,82.0,29051.0,11094.0,792.0,885.0,89.5,795.0,893.0,89.0,108.0,269.0,40.1,1.0,0.6,1.0,0.4,5.0,77.0,3.0,0.0,76.0
246,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,Premier League,23.0,1997.0,5.8,237.0,275.0,86.2,3308.0,739.0,146.0,163.0,89.6,74.0,80.0,92.5,8.0,12.0,66.7,1.0,0.9,0.8,0.1,3.0,12.0,1.0,0.0,16.0
247,Valon Behrami,ch SUI,MF,Genoa,Serie A,35.0,1985.0,9.9,162.0,218.0,74.3,2214.0,875.0,90.0,114.0,78.9,51.0,66.0,77.3,8.0,14.0,57.1,0.0,0.1,0.1,-0.1,2.0,16.0,2.0,1.0,23.0
248,Brian Behrendt,de GER,DF,Arminia,Bundesliga,28.0,1991.0,0.9,38.0,58.0,65.5,794.0,301.0,13.0,17.0,76.5,19.0,28.0,67.9,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
249,Maximilian Beier,de GER,"FW,DF",Hoffenheim,Bundesliga,17.0,2002.0,0.1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,Bundesliga,28.0,1992.0,6.6,104.0,149.0,69.8,1249.0,266.0,62.0,75.0,82.7,26.0,42.0,61.9,3.0,5.0,60.0,1.0,0.9,1.4,0.1,7.0,6.0,3.0,0.0,8.0
251,Erwan Belhadji,fr FRA,MF,Dijon,Ligue 1,19.0,2001.0,0.3,7.0,8.0,87.5,104.0,30.0,5.0,5.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
252,Haris Belkebla,dz ALG,MF,Brest,Ligue 1,26.0,1994.0,30.3,1237.0,1421.0,87.1,22256.0,6504.0,519.0,568.0,91.4,570.0,631.0,90.3,126.0,163.0,77.3,0.0,0.9,1.1,-0.9,11.0,114.0,9.0,0.0,127.0
253,Stefan Bell,de GER,DF,Mainz 05,Bundesliga,28.0,1991.0,14.1,438.0,594.0,73.7,7986.0,3489.0,167.0,207.0,80.7,225.0,273.0,82.4,42.0,98.0,42.9,1.0,0.8,0.7,0.2,3.0,17.0,3.0,0.0,25.0
254,Karim Bellarabi,de GER,"FW,MF",Leverkusen,Bundesliga,30.0,1990.0,8.9,291.0,410.0,71.0,4146.0,1134.0,171.0,203.0,84.2,87.0,125.0,69.6,19.0,40.0,47.5,0.0,2.6,2.4,-2.6,16.0,17.0,14.0,8.0,25.0
