,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1378,Mateo Kovačić,hr CRO,MF,Real Madrid,La Liga,23.0,1994.0,11.0,2.0,0.0,0.0,10.0,20.0,0.0,4.0,5.0,27.0,1.0,0.0,0.0,79.0,1.0,7.0,12.5
1379,Maksym Koval,ua UKR,GK,La Coruña,La Liga,24.0,1992.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1380,Dawid Kownacki,pl POL,FW,Sampdoria,Serie A,20.0,1997.0,9.1,0.0,0.0,0.0,15.0,16.0,1.0,16.0,1.0,7.0,1.0,0.0,0.0,24.0,28.0,27.0,50.9
1381,Vincent Koziello,fr FRA,MF,Nice,Ligue 1,21.0,1995.0,9.0,3.0,0.0,0.0,11.0,13.0,1.0,0.0,19.0,8.0,0.0,0.0,0.0,59.0,3.0,13.0,18.8
1382,Vincent Koziello,fr FRA,MF,Köln,Bundesliga,21.0,1995.0,8.8,3.0,0.0,0.0,16.0,14.0,0.0,4.0,10.0,21.0,0.0,0.0,0.0,44.0,5.0,3.0,62.5
1383,Thomas Kraft,de GER,GK,Hertha BSC,Bundesliga,29.0,1988.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
1384,Emil Krafth,se SWE,DF,Bologna,Serie A,22.0,1994.0,10.5,2.0,0.0,0.0,7.0,11.0,0.0,11.0,16.0,16.0,0.0,1.0,0.0,53.0,13.0,17.0,43.3
1385,Oliver Kragl,de GER,MF,Crotone,Serie A,27.0,1990.0,1.1,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,40.0
1386,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,Bundesliga,26.0,1991.0,24.8,1.0,0.0,0.0,10.0,28.0,12.0,139.0,6.0,6.0,0.0,0.0,0.0,65.0,6.0,18.0,25.0
1387,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,26.0,1991.0,23.9,5.0,0.0,0.0,45.0,27.0,0.0,7.0,43.0,70.0,0.0,1.0,0.0,143.0,19.0,23.0,45.2
1388,Ladislav Krejčí,cz CZE,"MF,FW",Bologna,Serie A,25.0,1992.0,4.4,0.0,0.0,0.0,1.0,3.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,15.0,4.0,4.0,50.0
1389,Rene Krhin,si SVN,MF,Nantes,Ligue 1,27.0,1990.0,14.6,5.0,0.0,0.0,17.0,24.0,1.0,0.0,16.0,12.0,0.0,0.0,0.0,66.0,41.0,45.0,47.7
1390,Bojan Krkić,es ESP,MF,Stoke City,Premier League,26.0,1990.0,0.8,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
1391,Bojan Krkić,es ESP,"FW,MF",Alavés,La Liga,26.0,1990.0,4.9,0.0,0.0,0.0,0.0,17.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,23.0,0.0,7.0,0.0
1392,Michael Krohn-Dehli,dk DEN,MF,La Coruña,La Liga,34.0,1983.0,8.1,2.0,0.0,0.0,9.0,2.0,0.0,11.0,13.0,9.0,0.0,0.0,0.0,57.0,4.0,4.0,50.0
1393,Michael Krohn-Dehli,dk DEN,"MF,FW",Sevilla,La Liga,34.0,1983.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,17.0,4.0,7.0,0.0,0.0,0.0,34.0,1.0,10.0,9.1
1394,Toni Kroos,de GER,MF,Real Madrid,La Liga,27.0,1990.0,25.1,4.0,0.0,0.0,21.0,38.0,2.0,148.0,16.0,35.0,0.0,0.0,0.0,151.0,11.0,7.0,61.1
1395,Max Kruse,de GER,FW,Werder Bremen,Bundesliga,29.0,1988.0,27.3,2.0,0.0,0.0,14.0,31.0,8.0,119.0,11.0,12.0,0.0,0.0,0.0,94.0,19.0,42.0,31.1
1396,Grzegorz Krychowiak,pl POL,MF,West Brom,Premier League,27.0,1990.0,18.2,2.0,0.0,0.0,31.0,39.0,1.0,18.0,45.0,24.0,0.0,0.0,0.0,125.0,24.0,14.0,63.2
1397,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,24.0,1992.0,12.8,3.0,0.0,0.0,9.0,13.0,0.0,14.0,18.0,19.0,0.0,0.0,0.0,49.0,23.0,13.0,63.9
1398,Jasmin Kurtić,si SVN,"MF,FW",SPAL,Serie A,28.0,1989.0,16.0,5.0,0.0,0.0,20.0,30.0,1.0,37.0,17.0,18.0,0.0,0.0,0.0,72.0,70.0,61.0,53.4
1399,Jasmin Kurtić,si SVN,MF,Atalanta,Serie A,28.0,1989.0,7.4,2.0,0.0,0.0,10.0,8.0,3.0,12.0,5.0,7.0,0.0,0.0,0.0,39.0,24.0,20.0,54.5
1400,Layvin Kurzawa,fr FRA,DF,Paris S-G,Ligue 1,24.0,1992.0,18.9,1.0,0.0,0.0,31.0,11.0,0.0,39.0,35.0,32.0,0.0,0.0,0.0,101.0,33.0,26.0,55.9
1401,Filip Kusić,rs SRB,"DF,MF",Köln,Bundesliga,21.0,1996.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1402,Zdravko Kuzmanović,rs SRB,MF,Málaga,La Liga,29.0,1987.0,5.3,4.0,2.0,2.0,7.0,2.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,36.0,6.0,5.0,54.5
1404,Han Kwang-song,kp PRK,FW,Cagliari,Serie A,18.0,1998.0,3.1,0.0,0.0,0.0,4.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,10.0,33.3
1405,Enock Kwateng,fr FRA,DF,Nantes,Ligue 1,20.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0
1406,Alberto de la Bella,es ESP,DF,Real Sociedad,La Liga,31.0,1985.0,17.0,4.0,0.0,0.0,20.0,17.0,6.0,69.0,21.0,22.0,0.0,0.0,0.0,74.0,25.0,15.0,62.5
1407,Rajiv van La Parra,nl NED,"FW,MF",Huddersfield,Premier League,26.0,1991.0,23.7,3.0,1.0,0.0,29.0,47.0,3.0,84.0,21.0,29.0,0.0,0.0,0.0,152.0,12.0,28.0,30.0
1408,Brighton Labeau,mq MTQ,FW,Amiens,Ligue 1,21.0,1996.0,0.3,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1409,Gaëtan Laborde,fr FRA,FW,Bordeaux,Ligue 1,23.0,1994.0,10.6,1.0,0.0,0.0,20.0,16.0,6.0,12.0,1.0,7.0,0.0,0.0,0.0,42.0,47.0,64.0,42.3
1410,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,26.0,1991.0,24.5,1.0,0.0,0.0,28.0,28.0,23.0,16.0,7.0,17.0,1.0,0.0,0.0,53.0,29.0,60.0,32.6
1411,Mehdi Lacen,dz ALG,MF,Málaga,La Liga,33.0,1984.0,11.7,2.0,0.0,0.0,18.0,11.0,0.0,7.0,15.0,19.0,0.0,0.0,0.0,78.0,17.0,13.0,56.7
1412,Mehdi Lacen,dz ALG,MF,Getafe,La Liga,33.0,1984.0,0.7,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,
1413,Léo Lacroix,ch SUI,DF,Saint-Étienne,Ligue 1,25.0,1992.0,8.6,3.0,1.0,0.0,10.0,3.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,36.0,20.0,13.0,60.6
1414,Freddie Ladapo,eng ENG,FW,Crystal Palace,Premier League,24.0,1993.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1415,Alban Lafont,fr FRA,GK,Toulouse,Ligue 1,18.0,1999.0,38.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,80.0,4.0,0.0,100.0
1416,Víctor Laguardia,es ESP,DF,Alavés,La Liga,27.0,1989.0,17.0,3.0,0.0,0.0,10.0,5.0,0.0,2.0,29.0,15.0,0.0,1.0,1.0,75.0,45.0,20.0,69.2
1417,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,Bundesliga,20.0,1997.0,14.9,2.0,0.0,0.0,33.0,6.0,0.0,13.0,11.0,39.0,0.0,0.0,0.0,62.0,21.0,22.0,48.8
1418,Kenny Lala,fr FRA,DF,Strasbourg,Ligue 1,25.0,1991.0,30.3,5.0,1.0,1.0,26.0,29.0,0.0,69.0,42.0,47.0,0.0,0.0,0.0,211.0,17.0,17.0,50.0
1419,Adam Lallana,eng ENG,"MF,FW",Liverpool,Premier League,29.0,1988.0,3.4,1.0,0.0,0.0,4.0,5.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,4.0,42.9
1420,Eugenio Lamanna,it ITA,GK,Genoa,Serie A,27.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1421,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,25.0,1992.0,9.4,4.0,0.0,0.0,24.0,16.0,3.0,25.0,7.0,13.0,1.0,0.0,0.0,49.0,6.0,13.0,31.6
1422,Ádám Lang,hu HUN,DF,Dijon,Ligue 1,24.0,1993.0,2.6,1.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,10.0,4.0,5.0,44.4
1423,Sebastian Langkamp,de GER,DF,Hertha BSC,Bundesliga,29.0,1988.0,10.6,2.0,0.0,0.0,11.0,14.0,1.0,0.0,21.0,12.0,0.0,0.0,0.0,27.0,23.0,13.0,63.9
1424,Sebastian Langkamp,de GER,DF,Werder Bremen,Bundesliga,29.0,1988.0,4.6,2.0,0.0,0.0,3.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,10.0,8.0,3.0,72.7
1425,Manuel Lanzini,ar ARG,"MF,FW",West Ham,Premier League,24.0,1993.0,22.7,4.0,0.0,0.0,9.0,35.0,3.0,83.0,30.0,11.0,1.0,0.0,0.0,165.0,3.0,10.0,23.1
1426,Gianluca Lapadula,pe PER,FW,Genoa,Serie A,27.0,1990.0,16.6,3.0,0.0,0.0,35.0,37.0,24.0,3.0,3.0,5.0,3.0,0.0,0.0,26.0,67.0,87.0,43.5
1427,Aymeric Laporte,es ESP,DF,Manchester City,Premier League,23.0,1994.0,9.0,1.0,0.0,0.0,10.0,4.0,0.0,2.0,11.0,7.0,0.0,0.0,0.0,90.0,24.0,9.0,72.7
1428,Aymeric Laporte,es ESP,DF,Athletic Club,La Liga,23.0,1994.0,19.0,5.0,0.0,0.0,19.0,18.0,2.0,9.0,27.0,23.0,1.0,0.0,1.0,97.0,47.0,20.0,70.1
1430,Danilo Larangeira,br BRA,DF,Udinese,Serie A,33.0,1984.0,30.8,8.0,0.0,0.0,22.0,13.0,2.0,2.0,50.0,21.0,0.0,0.0,1.0,147.0,71.0,60.0,54.2
1431,Kevin Lasagna,it ITA,FW,Udinese,Serie A,24.0,1992.0,23.7,1.0,0.0,0.0,34.0,27.0,15.0,32.0,8.0,7.0,1.0,0.0,0.0,57.0,58.0,88.0,39.7
1432,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,Premier League,23.0,1993.0,32.5,5.0,0.0,0.0,16.0,12.0,0.0,2.0,28.0,19.0,0.0,0.0,0.0,179.0,128.0,56.0,69.6
1433,Paul Lasne,fr FRA,MF,Montpellier,Ligue 1,28.0,1989.0,34.0,10.0,0.0,0.0,59.0,71.0,0.0,52.0,57.0,45.0,1.0,0.0,0.0,233.0,55.0,48.0,53.4
1434,Borja Lasso,es ESP,MF,Sevilla,La Liga,23.0,1994.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
1435,Toni Lato,es ESP,"DF,MF",Valencia,La Liga,19.0,1997.0,8.9,4.0,0.0,0.0,10.0,8.0,1.0,10.0,9.0,16.0,0.0,0.0,0.0,55.0,8.0,11.0,42.1
1436,Danny Latza,de GER,MF,Mainz 05,Bundesliga,27.0,1989.0,26.1,7.0,0.0,0.0,53.0,69.0,1.0,33.0,26.0,48.0,0.0,0.0,0.0,127.0,61.0,55.0,52.6
1437,Vincent Laurini,fr FRA,DF,Fiorentina,Serie A,28.0,1989.0,17.9,5.0,0.0,0.0,21.0,20.0,0.0,54.0,11.0,23.0,0.0,0.0,0.0,89.0,25.0,23.0,52.1
1438,Wesley Lautoa,nc NCL,"DF,MF",Dijon,Ligue 1,29.0,1987.0,6.9,1.0,0.0,0.0,10.0,9.0,0.0,0.0,19.0,13.0,0.0,1.0,0.0,36.0,12.0,12.0,50.0
1439,Diego Laxalt,uy URU,DF,Genoa,Serie A,24.0,1993.0,31.2,2.0,0.0,0.0,42.0,36.0,0.0,114.0,25.0,43.0,0.0,0.0,0.0,170.0,18.0,24.0,42.9
1440,Miguel Layún,mx MEX,DF,Sevilla,La Liga,29.0,1988.0,13.2,4.0,0.0,0.0,12.0,9.0,0.0,53.0,15.0,19.0,0.0,1.0,0.0,65.0,14.0,10.0,58.3
1441,Achraf Lazaar,ma MAR,"MF,DF",Benevento,Serie A,25.0,1992.0,5.3,0.0,0.0,0.0,10.0,4.0,0.0,20.0,6.0,8.0,0.0,0.0,0.0,33.0,5.0,6.0,45.5
1442,Valentino Lazaro,at AUT,"MF,FW",Hertha BSC,Bundesliga,21.0,1996.0,20.7,4.0,0.0,0.0,18.0,14.0,5.0,82.0,15.0,28.0,0.0,0.0,0.0,77.0,20.0,42.0,32.3
1443,Darko Lazović,rs SRB,"DF,MF",Genoa,Serie A,26.0,1990.0,13.8,2.0,0.0,0.0,8.0,9.0,0.0,83.0,13.0,12.0,0.0,1.0,0.0,71.0,5.0,10.0,33.3
1444,Manuel Lazzari,it ITA,DF,SPAL,Serie A,23.0,1993.0,34.6,4.0,0.0,0.0,23.0,84.0,2.0,169.0,31.0,47.0,0.0,1.0,0.0,154.0,6.0,37.0,14.0
1445,Mickaël Le Bihan,fr FRA,"FW,MF",Nice,Ligue 1,27.0,1990.0,1.2,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,20.0
1446,Maxime Le Marchand,fr FRA,DF,Nice,Ligue 1,27.0,1989.0,28.2,4.0,0.0,0.0,23.0,18.0,0.0,32.0,65.0,36.0,0.0,1.0,0.0,177.0,51.0,23.0,68.9
1447,James Lea Siliki,cm CMR,MF,Rennes,Ligue 1,21.0,1996.0,20.2,6.0,1.0,1.0,38.0,49.0,0.0,59.0,18.0,21.0,3.0,0.0,0.0,112.0,20.0,20.0,50.0
1448,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,Bundesliga,26.0,1991.0,20.6,3.0,0.0,0.0,44.0,45.0,1.0,28.0,19.0,30.0,0.0,0.0,0.0,99.0,94.0,82.0,53.4
1449,Benjamin Lecomte,fr FRA,GK,Montpellier,Ligue 1,26.0,1991.0,38.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,20.0,1.0,95.2
1450,Pierre Lees-Melou,fr FRA,"MF,FW",Nice,Ligue 1,24.0,1993.0,32.1,6.0,1.0,0.0,55.0,37.0,8.0,108.0,34.0,47.0,1.0,0.0,1.0,176.0,13.0,31.0,29.5
1451,Matthias Lehmann,de GER,MF,Köln,Bundesliga,34.0,1983.0,16.8,3.0,0.0,0.0,11.0,8.0,0.0,3.0,26.0,23.0,0.0,1.0,0.0,71.0,9.0,13.0,40.9
1452,Lucas Leiva,br BRA,MF,Lazio,Serie A,30.0,1987.0,32.0,9.0,0.0,0.0,44.0,26.0,1.0,9.0,70.0,80.0,0.0,0.0,0.0,266.0,57.0,42.0,57.6
1453,Florian Lejeune,fr FRA,DF,Newcastle Utd,Premier League,26.0,1991.0,23.4,3.0,0.0,0.0,17.0,14.0,2.0,4.0,46.0,20.0,0.0,1.0,0.0,128.0,82.0,51.0,61.7
1454,Iñigo Lekue,es ESP,"DF,FW",Athletic Club,La Liga,24.0,1993.0,23.5,3.0,0.0,0.0,25.0,12.0,1.0,72.0,16.0,42.0,0.0,1.0,0.0,136.0,27.0,29.0,48.2
1456,Thomas Lemar,fr FRA,"MF,FW",Monaco,Ligue 1,21.0,1995.0,26.4,1.0,0.0,0.0,8.0,41.0,4.0,170.0,18.0,17.0,2.0,0.0,0.0,140.0,7.0,15.0,31.8
1457,Mario Lemina,ga GAB,MF,Southampton,Premier League,23.0,1993.0,19.1,2.0,0.0,0.0,28.0,16.0,2.0,10.0,36.0,40.0,0.0,0.0,0.0,139.0,25.0,12.0,67.6
1458,Mauricio Lemos,uy URU,DF,Sassuolo,Serie A,21.0,1995.0,7.8,2.0,0.0,0.0,8.0,4.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,50.0,13.0,9.0,59.1
1459,Mauricio Lemos,uy URU,"DF,MF",Las Palmas,La Liga,21.0,1995.0,14.0,6.0,0.0,0.0,18.0,3.0,0.0,0.0,25.0,10.0,0.0,1.0,0.0,96.0,14.0,9.0,60.9
1460,Dylan Lempereur,fr FRA,DF,Metz,Ligue 1,18.0,1998.0,1.6,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,4.0,20.0
1461,Clément Lenglet,fr FRA,DF,Sevilla,La Liga,22.0,1995.0,33.3,9.0,0.0,0.0,52.0,24.0,1.0,1.0,35.0,50.0,0.0,0.0,0.0,164.0,70.0,41.0,63.1
1462,Aaron Lennon,eng ENG,MF,Burnley,Premier League,30.0,1987.0,12.4,2.0,0.0,0.0,10.0,12.0,1.0,28.0,8.0,14.0,0.0,0.0,0.0,57.0,4.0,12.0,25.0
1463,Aaron Lennon,eng ENG,"FW,MF",Everton,Premier League,30.0,1987.0,8.8,0.0,0.0,0.0,11.0,8.0,0.0,10.0,11.0,10.0,2.0,0.0,0.0,25.0,5.0,7.0,41.7
1464,Bernd Leno,de GER,GK,Leverkusen,Bundesliga,25.0,1992.0,33.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,10.0,1.0,90.9
1465,Pedro León,es ESP,"FW,MF",Eibar,La Liga,30.0,1986.0,10.3,1.0,0.0,0.0,12.0,10.0,3.0,133.0,9.0,4.0,0.0,0.0,0.0,36.0,10.0,18.0,35.7
1466,Sergio León,es ESP,FW,Betis,La Liga,28.0,1989.0,22.0,5.0,0.0,0.0,25.0,39.0,11.0,9.0,6.0,7.0,0.0,0.0,0.0,44.0,22.0,51.0,30.1
1467,Lukas Lerager,dk DEN,MF,Bordeaux,Ligue 1,24.0,1993.0,36.5,8.0,0.0,0.0,72.0,53.0,5.0,20.0,67.0,74.0,0.0,0.0,0.0,225.0,99.0,75.0,56.9
1468,Mehdi Léris,dz ALG,"MF,FW",Chievo,Serie A,19.0,1998.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
1469,Jefferson Lerma,co COL,MF,Levante,La Liga,22.0,1994.0,23.7,16.0,0.0,0.0,55.0,51.0,0.0,2.0,49.0,35.0,0.0,0.0,0.0,187.0,84.0,43.0,66.1
1470,Maxime Lestienne,be BEL,MF,Málaga,La Liga,25.0,1992.0,7.4,1.0,0.0,0.0,3.0,3.0,1.0,32.0,6.0,5.0,0.0,0.0,0.0,37.0,0.0,5.0,0.0
1471,Alexandre Letellier,fr FRA,GK,Angers,Ligue 1,26.0,1990.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0
1472,Gaetano Letizia,it ITA,DF,Benevento,Serie A,27.0,1990.0,23.8,6.0,2.0,1.0,29.0,34.0,1.0,104.0,33.0,26.0,0.0,1.0,0.0,176.0,20.0,26.0,43.5
1473,Timo Letschert,nl NED,DF,Sassuolo,Serie A,24.0,1993.0,4.6,0.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,33.0,8.0,4.0,66.7
1474,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,28.0,1988.0,24.1,1.0,0.0,0.0,37.0,37.0,25.0,15.0,5.0,3.0,2.0,0.0,0.0,51.0,49.0,61.0,44.5
1475,Igor Lewczuk,pl POL,DF,Bordeaux,Ligue 1,32.0,1985.0,4.9,3.0,0.0,0.0,17.0,2.0,0.0,11.0,7.0,7.0,0.0,1.0,0.0,14.0,3.0,6.0,33.3
1476,Stephan Lichtsteiner,ch SUI,DF,Juventus,Serie A,33.0,1984.0,18.9,6.0,0.0,0.0,24.0,27.0,4.0,45.0,15.0,27.0,0.0,0.0,0.0,87.0,22.0,21.0,51.2
1477,Dimitri Liénard,fr FRA,"MF,FW",Strasbourg,Ligue 1,29.0,1988.0,28.9,6.0,0.0,0.0,28.0,37.0,0.0,266.0,52.0,51.0,0.0,0.0,0.0,244.0,9.0,21.0,30.0
1478,Philipp Lienhart,at AUT,DF,Freiburg,Bundesliga,21.0,1996.0,9.6,2.0,0.0,0.0,9.0,5.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,33.0,15.0,15.0,50.0
1479,Lucas Lima,br BRA,"DF,FW",Nantes,Ligue 1,25.0,1991.0,29.5,3.0,0.0,0.0,28.0,25.0,4.0,248.0,38.0,46.0,0.0,0.0,0.0,192.0,41.0,43.0,48.8
1480,Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,23.0,1994.0,14.3,1.0,0.0,0.0,10.0,9.0,0.0,1.0,13.0,11.0,0.0,0.0,0.0,94.0,21.0,24.0,46.7
1482,Karol Linetty,pl POL,MF,Sampdoria,Serie A,22.0,1995.0,23.8,8.0,0.0,0.0,41.0,27.0,1.0,14.0,18.0,49.0,0.0,0.0,0.0,143.0,11.0,48.0,18.6
1483,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,Premier League,24.0,1992.0,20.2,2.0,0.0,0.0,34.0,36.0,4.0,46.0,9.0,21.0,0.0,0.0,0.0,84.0,5.0,25.0,16.7
1484,Pol Lirola,es ESP,"DF,FW",Sassuolo,Serie A,19.0,1997.0,22.5,2.0,0.0,0.0,8.0,15.0,4.0,84.0,28.0,21.0,0.0,0.0,0.0,113.0,17.0,19.0,47.2
1485,Jake Livermore,eng ENG,MF,West Brom,Premier League,27.0,1989.0,29.7,5.0,0.0,0.0,42.0,14.0,1.0,16.0,26.0,41.0,0.0,0.0,0.0,173.0,23.0,37.0,38.3
1486,Raúl Lizoain,es ESP,GK,Las Palmas,La Liga,26.0,1991.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,
1487,Adem Ljajić,rs SRB,"MF,FW",Torino,Serie A,25.0,1991.0,24.1,2.0,0.0,0.0,7.0,17.0,2.0,85.0,9.0,9.0,0.0,0.0,0.0,75.0,1.0,5.0,16.7
1488,Diego Llorente,es ESP,DF,Real Sociedad,La Liga,23.0,1993.0,25.8,9.0,1.0,1.0,35.0,27.0,0.0,3.0,43.0,22.0,0.0,2.0,0.0,147.0,63.0,51.0,55.3
1489,Fernando Llorente,es ESP,"FW,MF",Tottenham,Premier League,32.0,1985.0,2.6,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,14.0,17.0,45.2
1490,Marcos Llorente,es ESP,MF,Real Madrid,La Liga,22.0,1995.0,6.1,1.0,0.0,0.0,6.0,4.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,46.0,7.0,11.0,38.9
1491,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,30.0,1986.0,36.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,53.0,8.0,2.0,80.0
1492,Giovani Lo Celso,ar ARG,MF,Paris S-G,Ligue 1,21.0,1996.0,19.7,2.0,0.0,0.0,21.0,41.0,0.0,15.0,19.0,58.0,1.0,0.0,0.0,151.0,5.0,13.0,27.8
1493,Simone Lo Faso,it ITA,FW,Fiorentina,Serie A,19.0,1998.0,0.4,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
1494,Stanislav Lobotka,sk SVK,MF,Celta Vigo,La Liga,22.0,1994.0,34.0,2.0,0.0,0.0,42.0,47.0,0.0,10.0,39.0,45.0,0.0,1.0,0.0,289.0,26.0,33.0,44.1
1495,Jürgen Locadia,nl NED,"FW,MF",Brighton,Premier League,23.0,1993.0,2.5,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,10.0,9.1
1496,Manuel Locatelli,it ITA,MF,Milan,Serie A,19.0,1998.0,7.6,4.0,0.0,0.0,14.0,9.0,1.0,7.0,9.0,13.0,0.0,0.0,0.0,56.0,6.0,11.0,35.3
1497,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,Premier League,21.0,1996.0,20.8,1.0,0.0,0.0,17.0,62.0,3.0,12.0,22.0,15.0,1.0,0.0,0.0,130.0,32.0,55.0,36.8
1498,Enzo Loiodice,fr FRA,MF,Dijon,Ligue 1,16.0,2000.0,1.9,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,12.0,2.0,4.0,33.3
1499,Joe Lolley,eng ENG,"FW,MF",Huddersfield,Premier League,24.0,1992.0,2.5,1.0,0.0,0.0,3.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,42.9
1500,David Lombán,es ESP,DF,Eibar,La Liga,30.0,1987.0,11.0,3.0,0.0,0.0,9.0,5.0,1.0,0.0,29.0,8.0,0.0,0.0,0.0,55.0,44.0,17.0,72.1
1501,Cristiano Lombardi,it ITA,"MF,DF",Benevento,Serie A,21.0,1995.0,12.4,3.0,0.0,0.0,14.0,18.0,6.0,37.0,13.0,19.0,1.0,0.0,0.0,46.0,10.0,18.0,35.7
1502,Kevin Long,ie IRL,DF,Burnley,Premier League,26.0,1990.0,16.0,1.0,0.0,0.0,15.0,21.0,1.0,2.0,19.0,23.0,0.0,1.0,1.0,68.0,78.0,57.0,57.8
1503,Shane Long,ie IRL,FW,Southampton,Premier League,30.0,1987.0,17.6,6.0,0.0,0.0,34.0,40.0,14.0,21.0,12.0,20.0,1.0,0.0,0.0,42.0,76.0,112.0,40.4
1504,Ademola Lookman,ng NGA,"FW,MF",Everton,Premier League,19.0,1997.0,1.8,0.0,0.0,0.0,5.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,2.0,33.3
1505,Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,Bundesliga,19.0,1997.0,6.4,1.0,0.0,0.0,12.0,14.0,1.0,10.0,2.0,4.0,0.0,0.0,0.0,33.0,1.0,5.0,16.7
1506,Anthony Lopes,pt POR,GK,Lyon,Ligue 1,26.0,1990.0,34.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,7.0,0.0,100.0
