,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
842,Fernandinho,br BRA,MF,Manchester City,Premier League,32.0,1985.0,32.0,62.0,35.0,22.0,28.0,12.0,24.0,65.0,36.9,41.0,38.0,6.0,32.0,47.0,109.0,68.0,2.0
843,Alex Ferrari,it ITA,DF,Hellas Verona,Serie A,23.0,1994.0,23.7,73.0,54.0,42.0,23.0,8.0,36.0,67.0,53.7,31.0,41.0,15.0,26.0,47.0,120.0,117.0,4.0
844,Jordan Ferri,fr FRA,MF,Lyon,Ligue 1,25.0,1992.0,7.1,20.0,11.0,8.0,11.0,1.0,7.0,20.0,35.0,13.0,11.0,1.0,10.0,5.0,25.0,11.0,2.0
845,Sam Field,eng ENG,MF,West Brom,Premier League,19.0,1998.0,6.0,14.0,11.0,8.0,4.0,2.0,3.0,10.0,30.0,7.0,6.0,1.0,5.0,11.0,25.0,8.0,0.0
846,Afonso Figueiredo,pt POR,"DF,FW",Rennes,Ligue 1,24.0,1993.0,2.5,6.0,3.0,3.0,3.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
847,Gian Filippo Felicioli,it ITA,"MF,DF",Hellas Verona,Serie A,19.0,1997.0,3.1,13.0,8.0,5.0,5.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,18.0,6.0,0.0
848,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,28.0,1989.0,20.2,18.0,13.0,7.0,5.0,6.0,8.0,15.0,53.3,7.0,15.0,1.0,14.0,14.0,32.0,7.0,0.0
849,Roberto Firmino,br BRA,FW,Liverpool,Premier League,25.0,1991.0,30.7,65.0,50.0,9.0,36.0,20.0,8.0,58.0,13.8,50.0,40.0,2.0,38.0,18.0,83.0,10.0,0.0
850,Junior Firpo,es ESP,DF,Betis,La Liga,20.0,1996.0,13.2,26.0,17.0,15.0,8.0,3.0,10.0,18.0,55.6,8.0,21.0,2.0,19.0,20.0,46.0,37.0,1.0
851,Viktor Fischer,dk DEN,"FW,MF",Mainz 05,Bundesliga,23.0,1994.0,3.7,4.0,4.0,2.0,1.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,3.0,7.0,2.0,0.0
852,Mathieu Flamini,fr FRA,MF,Getafe,La Liga,33.0,1984.0,5.3,11.0,5.0,3.0,7.0,1.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,8.0,19.0,8.0,0.0
853,Darren Fletcher,sct SCO,MF,Stoke City,Premier League,33.0,1984.0,24.7,47.0,26.0,23.0,20.0,4.0,15.0,55.0,27.3,40.0,13.0,3.0,10.0,26.0,73.0,33.0,3.0
854,Sergio Floccari,it ITA,FW,SPAL,Serie A,35.0,1981.0,9.8,13.0,9.0,7.0,5.0,1.0,6.0,11.0,54.5,5.0,6.0,1.0,5.0,2.0,15.0,6.0,0.0
855,Alessandro Florenzi,it ITA,DF,Roma,Serie A,26.0,1991.0,26.5,38.0,28.0,20.0,13.0,5.0,18.0,47.0,38.3,29.0,19.0,8.0,11.0,44.0,82.0,62.0,1.0
856,Phil Foden,eng ENG,"MF,FW",Manchester City,Premier League,17.0,2000.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
858,Guessouma Fofana,mr MTN,MF,Amiens,Ligue 1,24.0,1992.0,8.3,20.0,13.0,8.0,12.0,0.0,6.0,13.0,46.2,7.0,7.0,1.0,6.0,12.0,32.0,11.0,0.0
859,Seko Fofana,ci CIV,MF,Udinese,Serie A,22.0,1995.0,20.8,20.0,17.0,8.0,12.0,0.0,4.0,20.0,20.0,16.0,17.0,3.0,14.0,27.0,47.0,26.0,1.0
860,Andreu Fontàs,es ESP,DF,Celta Vigo,La Liga,27.0,1989.0,9.8,13.0,9.0,8.0,5.0,0.0,3.0,13.0,23.1,10.0,9.0,5.0,4.0,14.0,27.0,30.0,0.0
861,José Fonte,pt POR,DF,West Ham,Premier League,33.0,1983.0,7.6,11.0,6.0,5.0,6.0,0.0,2.0,6.0,33.3,4.0,12.0,9.0,3.0,14.0,25.0,37.0,1.0
862,Pablo Fornals,es ESP,"MF,FW",Villarreal,La Liga,21.0,1996.0,29.1,52.0,33.0,19.0,26.0,7.0,18.0,60.0,30.0,42.0,29.0,3.0,26.0,22.0,74.0,18.0,0.0
863,Emil Forsberg,se SWE,MF,RB Leipzig,Bundesliga,25.0,1991.0,15.2,24.0,17.0,3.0,15.0,6.0,9.0,21.0,42.9,12.0,19.0,1.0,18.0,8.0,32.0,4.0,0.0
864,Fraser Forster,eng ENG,GK,Southampton,Premier League,29.0,1988.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
865,Steven Fortes,cv CPV,DF,Toulouse,Ligue 1,25.0,1992.0,1.7,4.0,2.0,3.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,3.0,7.0,6.0,0.0
866,Marco Fossati,it ITA,MF,Hellas Verona,Serie A,24.0,1992.0,12.2,27.0,13.0,11.0,14.0,2.0,11.0,33.0,33.3,22.0,19.0,6.0,13.0,23.0,50.0,31.0,1.0
867,Iver Fossum,no NOR,MF,Hannover 96,Bundesliga,21.0,1996.0,14.5,27.0,19.0,8.0,13.0,6.0,10.0,31.0,32.3,21.0,28.0,3.0,25.0,15.0,42.0,14.0,0.0
868,Ben Foster,eng ENG,GK,West Brom,Premier League,34.0,1983.0,37.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0
869,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,Premier League,19.0,1998.0,17.7,42.0,33.0,33.0,8.0,1.0,21.0,34.0,61.8,13.0,17.0,9.0,8.0,31.0,73.0,74.0,1.0
870,Dimitri Foulquier,fr FRA,DF,Strasbourg,Ligue 1,24.0,1993.0,13.8,25.0,12.0,15.0,8.0,2.0,7.0,17.0,41.2,10.0,15.0,4.0,11.0,14.0,39.0,33.0,0.0
871,Lilian Fournier,fr FRA,FW,Metz,Ligue 1,19.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,Raphael Framberger,de GER,DF,Augsburg,Bundesliga,21.0,1995.0,7.7,22.0,18.0,14.0,6.0,2.0,15.0,16.0,93.8,1.0,12.0,3.0,9.0,14.0,36.0,15.0,0.0
873,Simon Francis,eng ENG,DF,Bournemouth,Premier League,32.0,1985.0,30.1,49.0,34.0,26.0,16.0,7.0,24.0,43.0,55.8,19.0,29.0,18.0,11.0,49.0,98.0,194.0,4.0
874,Mike Frantz,de GER,MF,Freiburg,Bundesliga,30.0,1986.0,11.6,23.0,16.0,9.0,11.0,3.0,6.0,16.0,37.5,10.0,13.0,3.0,10.0,13.0,36.0,15.0,0.0
875,Ryan Fraser,sct SCO,"MF,DF",Bournemouth,Premier League,23.0,1994.0,22.3,11.0,8.0,7.0,2.0,2.0,7.0,20.0,35.0,13.0,20.0,4.0,16.0,17.0,28.0,34.0,0.0
876,Fabian Frei,ch SUI,MF,Mainz 05,Bundesliga,28.0,1989.0,8.9,22.0,15.0,7.0,12.0,3.0,8.0,15.0,53.3,7.0,10.0,0.0,10.0,16.0,38.0,17.0,1.0
877,Remo Freuler,ch SUI,MF,Atalanta,Serie A,25.0,1992.0,33.4,89.0,62.0,35.0,41.0,13.0,27.0,82.0,32.9,55.0,46.0,13.0,33.0,28.0,117.0,37.0,2.0
878,Marco Friedl,at AUT,"DF,MF",Werder Bremen,Bundesliga,19.0,1998.0,6.7,9.0,8.0,4.0,4.0,1.0,7.0,10.0,70.0,3.0,10.0,1.0,9.0,8.0,17.0,17.0,1.0
879,Marco Friedl,at AUT,MF,Bayern Munich,Bundesliga,19.0,1998.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
880,Christian Fuchs,at AUT,DF,Leicester City,Premier League,31.0,1986.0,21.3,41.0,27.0,25.0,12.0,4.0,14.0,40.0,35.0,26.0,23.0,3.0,20.0,58.0,99.0,86.0,0.0
881,Javi Fuego,es ESP,MF,Villarreal,La Liga,33.0,1984.0,6.0,20.0,13.0,8.0,11.0,1.0,7.0,14.0,50.0,7.0,7.0,4.0,3.0,3.0,23.0,14.0,0.0
882,Javi Fuego,es ESP,MF,Espanyol,La Liga,33.0,1984.0,14.9,34.0,25.0,19.0,12.0,3.0,11.0,28.0,39.3,17.0,15.0,6.0,9.0,19.0,53.0,23.0,0.0
884,Chris Führich,de GER,MF,Köln,Bundesliga,19.0,1998.0,1.1,4.0,3.0,1.0,2.0,1.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0
885,Angelo Fulgini,fr FRA,MF,Angers,Ligue 1,20.0,1996.0,17.0,21.0,11.0,9.0,8.0,4.0,8.0,27.0,29.6,19.0,21.0,2.0,19.0,20.0,41.0,7.0,0.0
886,Niclas Füllkrug,de GER,FW,Hannover 96,Bundesliga,24.0,1993.0,26.5,16.0,11.0,4.0,8.0,4.0,10.0,20.0,50.0,10.0,22.0,3.0,19.0,8.0,24.0,30.0,0.0
887,Jay Fulton,sct SCO,MF,Swansea City,Premier League,23.0,1994.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
888,Ramiro Funes Mori,ar ARG,DF,Everton,Premier League,26.0,1991.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,3.0,3.0,14.0,0.0
889,Manolo Gabbiadini,it ITA,FW,Southampton,Premier League,25.0,1991.0,12.0,3.0,2.0,0.0,2.0,1.0,1.0,15.0,6.7,14.0,3.0,0.0,3.0,4.0,7.0,6.0,0.0
890,Gabi,es ESP,MF,Atlético Madrid,La Liga,34.0,1983.0,26.1,80.0,49.0,39.0,37.0,4.0,38.0,104.0,36.5,66.0,28.0,10.0,18.0,44.0,124.0,38.0,0.0
891,Gabriel,br BRA,MF,Leganés,La Liga,23.0,1993.0,26.4,90.0,69.0,28.0,54.0,8.0,29.0,74.0,39.2,45.0,38.0,4.0,34.0,38.0,128.0,27.0,0.0
892,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,Bundesliga,22.0,1995.0,20.2,56.0,44.0,21.0,27.0,8.0,20.0,52.0,38.5,32.0,38.0,1.0,37.0,39.0,95.0,22.0,1.0
893,Roberto Gagliardini,it ITA,MF,Inter,Serie A,23.0,1994.0,22.1,63.0,45.0,28.0,29.0,6.0,20.0,54.0,37.0,34.0,18.0,3.0,15.0,45.0,108.0,32.0,2.0
894,Nicolás Gaitán,ar ARG,"MF,FW",Atlético Madrid,La Liga,29.0,1988.0,2.4,9.0,6.0,3.0,5.0,1.0,3.0,9.0,33.3,6.0,2.0,0.0,2.0,1.0,10.0,3.0,0.0
895,Milan Gajić,rs SRB,DF,Bordeaux,Ligue 1,21.0,1996.0,4.0,6.0,3.0,4.0,2.0,0.0,2.0,4.0,50.0,2.0,7.0,0.0,7.0,4.0,10.0,14.0,0.0
896,Serge Gakpé,tg TOG,"FW,MF",Amiens,Ligue 1,30.0,1987.0,20.3,16.0,11.0,9.0,7.0,0.0,6.0,27.0,22.2,21.0,18.0,1.0,17.0,10.0,26.0,15.0,0.0
897,Andrey Galabinov,bg BUL,FW,Genoa,Serie A,28.0,1988.0,12.5,7.0,5.0,0.0,5.0,2.0,0.0,5.0,0.0,5.0,17.0,1.0,16.0,2.0,9.0,11.0,0.0
898,Álex Gálvez,es ESP,DF,Las Palmas,La Liga,28.0,1989.0,18.0,50.0,36.0,26.0,24.0,0.0,22.0,41.0,53.7,19.0,20.0,11.0,9.0,43.0,93.0,74.0,2.0
899,Álex Gálvez,es ESP,DF,Eibar,La Liga,28.0,1989.0,4.0,11.0,4.0,5.0,6.0,0.0,7.0,12.0,58.3,5.0,5.0,1.0,4.0,13.0,24.0,17.0,0.0
900,Bruno Gama,pt POR,"FW,MF",La Coruña,La Liga,29.0,1987.0,1.3,1.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
901,Alessandro Gamberini,it ITA,DF,Chievo,Serie A,35.0,1981.0,20.2,13.0,8.0,11.0,2.0,0.0,8.0,12.0,66.7,4.0,32.0,25.0,7.0,16.0,29.0,117.0,1.0
902,Kévin Gameiro,fr FRA,FW,Atlético Madrid,La Liga,30.0,1987.0,12.5,11.0,9.0,3.0,4.0,4.0,1.0,10.0,10.0,9.0,6.0,0.0,6.0,4.0,15.0,11.0,0.0
903,Jesús Gámez,es ESP,DF,Newcastle Utd,Premier League,32.0,1985.0,1.1,4.0,2.0,1.0,0.0,3.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,2.0,6.0,5.0,0.0
904,Idrissa Gana Gueye,sn SEN,MF,Everton,Premier League,27.0,1989.0,30.6,117.0,93.0,65.0,41.0,11.0,35.0,86.0,40.7,51.0,59.0,9.0,50.0,62.0,179.0,48.0,1.0
905,Ignatius Ganago,cm CMR,"FW,MF",Nice,Ligue 1,18.0,1999.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
906,Najib Gandi,fr FRA,"FW,MF",Nantes,Ligue 1,23.0,1994.0,1.1,6.0,5.0,3.0,2.0,1.0,4.0,6.0,66.7,2.0,4.0,1.0,3.0,4.0,10.0,3.0,0.0
907,Ganso,br BRA,MF,Sevilla,La Liga,27.0,1989.0,5.8,15.0,11.0,3.0,12.0,0.0,3.0,11.0,27.3,8.0,7.0,0.0,7.0,2.0,17.0,4.0,0.0
908,Ezequiel Garay,ar ARG,DF,Valencia,La Liga,30.0,1986.0,22.5,18.0,12.0,15.0,3.0,0.0,10.0,14.0,71.4,4.0,22.0,11.0,11.0,24.0,42.0,139.0,0.0
910,Aleix García,es ESP,MF,Girona,La Liga,20.0,1997.0,9.5,24.0,14.0,13.0,9.0,2.0,12.0,22.0,54.5,10.0,9.0,1.0,8.0,17.0,41.0,12.0,0.0
911,Borja García,es ESP,MF,Girona,La Liga,26.0,1990.0,31.1,39.0,18.0,15.0,18.0,6.0,13.0,39.0,33.3,26.0,31.0,2.0,29.0,30.0,69.0,15.0,0.0
912,Dani García,es ESP,MF,Eibar,La Liga,27.0,1990.0,30.8,80.0,59.0,23.0,47.0,10.0,31.0,80.0,38.8,49.0,28.0,4.0,24.0,70.0,150.0,25.0,0.0
913,David García,es ESP,DF,Las Palmas,La Liga,35.0,1982.0,9.6,16.0,10.0,10.0,4.0,2.0,8.0,12.0,66.7,4.0,15.0,8.0,7.0,19.0,35.0,33.0,1.0
914,Javi García,es ESP,"MF,DF",Betis,La Liga,30.0,1987.0,26.8,34.0,22.0,18.0,16.0,0.0,13.0,40.0,32.5,27.0,19.0,12.0,7.0,25.0,59.0,78.0,1.0
915,Manu García,es ESP,MF,Alavés,La Liga,31.0,1986.0,27.1,95.0,65.0,38.0,51.0,6.0,24.0,89.0,27.0,65.0,34.0,11.0,23.0,35.0,130.0,67.0,0.0
916,Raúl García,es ESP,"MF,FW",Athletic Club,La Liga,31.0,1986.0,29.2,82.0,51.0,28.0,36.0,18.0,26.0,71.0,36.6,45.0,55.0,3.0,52.0,30.0,112.0,23.0,0.0
917,Raúl García,es ESP,DF,Leganés,La Liga,28.0,1989.0,15.5,34.0,25.0,24.0,9.0,1.0,18.0,30.0,60.0,12.0,18.0,3.0,15.0,19.0,53.0,50.0,1.0
918,Samu García,es ESP,MF,Málaga,La Liga,27.0,1990.0,2.0,8.0,6.0,4.0,3.0,1.0,3.0,10.0,30.0,7.0,4.0,0.0,4.0,6.0,14.0,3.0,0.0
919,Samu García,es ESP,"FW,MF",Levante,La Liga,27.0,1990.0,2.1,9.0,7.0,1.0,6.0,2.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,1.0,10.0,2.0,0.0
920,Sergio García,es ESP,"FW,MF",Espanyol,La Liga,34.0,1983.0,18.2,15.0,12.0,1.0,10.0,4.0,3.0,22.0,13.6,19.0,6.0,3.0,3.0,10.0,25.0,12.0,0.0
921,Ulisses Garcia,ch SUI,FW,Werder Bremen,Bundesliga,21.0,1996.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
922,Luca Garritano,it ITA,"MF,FW",Chievo,Serie A,23.0,1994.0,2.1,4.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,1.0,5.0,6.0,0.0
923,Bruno Gaspar,ao ANG,DF,Fiorentina,Serie A,24.0,1993.0,8.7,20.0,11.0,13.0,6.0,1.0,9.0,15.0,60.0,6.0,8.0,1.0,7.0,9.0,29.0,25.0,0.0
924,Mario Gaspar,es ESP,DF,Villarreal,La Liga,26.0,1990.0,31.2,110.0,66.0,63.0,37.0,10.0,58.0,87.0,66.7,29.0,58.0,11.0,47.0,58.0,168.0,114.0,0.0
925,Gianluca Gaudino,de GER,MF,Chievo,Serie A,20.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
926,Dwight Gayle,eng ENG,FW,Newcastle Utd,Premier League,26.0,1990.0,21.8,12.0,10.0,2.0,8.0,2.0,1.0,21.0,4.8,20.0,16.0,2.0,14.0,6.0,18.0,17.0,0.0
927,Paulo Gazzaniga,ar ARG,GK,Tottenham,Premier League,25.0,1992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,Marcello Gazzola,it ITA,DF,Sassuolo,Serie A,32.0,1985.0,8.2,10.0,9.0,3.0,6.0,1.0,8.0,12.0,66.7,4.0,10.0,2.0,8.0,8.0,18.0,25.0,0.0
929,Jean-Philippe Gbamin,ci CIV,"MF,DF",Mainz 05,Bundesliga,21.0,1995.0,28.8,78.0,63.0,48.0,26.0,4.0,43.0,65.0,66.2,22.0,50.0,10.0,40.0,50.0,128.0,80.0,0.0
930,David de Gea,es ESP,GK,Manchester Utd,Premier League,26.0,1990.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0
931,Theodor Gebre Selassie,cz CZE,"DF,FW",Werder Bremen,Bundesliga,30.0,1986.0,31.4,67.0,41.0,36.0,25.0,6.0,36.0,57.0,63.2,21.0,34.0,2.0,32.0,51.0,118.0,83.0,1.0
932,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,19.0,1998.0,17.6,52.0,36.0,19.0,31.0,2.0,16.0,40.0,40.0,24.0,38.0,2.0,36.0,15.0,67.0,7.0,0.0
933,Johannes Geis,de GER,"DF,MF",Sevilla,La Liga,23.0,1993.0,7.5,20.0,15.0,12.0,7.0,1.0,11.0,21.0,52.4,10.0,13.0,5.0,8.0,10.0,30.0,27.0,1.0
934,Jérémy Gélin,fr FRA,"DF,MF",Rennes,Ligue 1,20.0,1997.0,25.7,37.0,18.0,22.0,14.0,1.0,20.0,53.0,37.7,33.0,22.0,12.0,10.0,37.0,74.0,92.0,3.0
936,Romain Genevois,ht HAI,DF,Caen,Ligue 1,29.0,1987.0,20.1,48.0,28.0,27.0,13.0,8.0,21.0,39.0,53.8,18.0,25.0,11.0,14.0,31.0,79.0,76.0,0.0
937,Santiago Gentiletti,ar ARG,DF,Genoa,Serie A,32.0,1985.0,3.2,4.0,3.0,4.0,0.0,0.0,1.0,6.0,16.7,5.0,1.0,0.0,1.0,3.0,7.0,11.0,1.0
938,Christian Gentner,de GER,MF,Stuttgart,Bundesliga,31.0,1985.0,26.8,91.0,67.0,35.0,44.0,12.0,44.0,84.0,52.4,40.0,41.0,5.0,36.0,35.0,126.0,52.0,0.0
939,Yannick Gerhardt,de GER,"DF,MF",Wolfsburg,Bundesliga,23.0,1994.0,13.6,37.0,28.0,18.0,14.0,5.0,22.0,34.0,64.7,12.0,25.0,5.0,20.0,15.0,52.0,31.0,0.0
940,Valère Germain,fr FRA,FW,Marseille,Ligue 1,27.0,1990.0,24.1,16.0,11.0,5.0,7.0,4.0,3.0,18.0,16.7,15.0,11.0,0.0,11.0,6.0,22.0,19.0,0.0
941,Gerson,br BRA,"MF,FW",Roma,Serie A,20.0,1997.0,10.1,20.0,12.0,10.0,8.0,2.0,2.0,7.0,28.6,5.0,15.0,2.0,13.0,11.0,31.0,11.0,1.0
942,Willem Geubbels,fr FRA,"FW,MF",Lyon,Ligue 1,15.0,2001.0,0.4,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
943,Yassine El Ghanassy,be BEL,"MF,FW",Nantes,Ligue 1,27.0,1990.0,7.2,7.0,4.0,1.0,3.0,3.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,4.0,11.0,4.0,0.0
944,Anwar El Ghazi,nl NED,"FW,MF",Lille,Ligue 1,22.0,1995.0,18.3,23.0,18.0,7.0,13.0,3.0,9.0,29.0,31.0,20.0,11.0,1.0,10.0,7.0,30.0,7.0,1.0
945,Rachid Ghezzal,dz ALG,"FW,MF",Monaco,Ligue 1,25.0,1992.0,11.2,31.0,24.0,6.0,22.0,3.0,7.0,34.0,20.6,27.0,17.0,0.0,17.0,11.0,42.0,2.0,1.0
946,Faouzi Ghoulam,dz ALG,DF,Napoli,Serie A,26.0,1991.0,10.9,8.0,4.0,3.0,5.0,0.0,4.0,6.0,66.7,2.0,10.0,2.0,8.0,15.0,23.0,19.0,0.0
947,Emanuele Giaccherini,it ITA,"MF,FW",Chievo,Serie A,32.0,1985.0,10.0,7.0,4.0,4.0,2.0,1.0,5.0,25.0,20.0,20.0,9.0,3.0,6.0,5.0,12.0,6.0,0.0
948,Emanuele Giaccherini,it ITA,"FW,MF",Napoli,Serie A,32.0,1985.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
949,Niccolò Giannetti,it ITA,"FW,DF",Cagliari,Serie A,26.0,1991.0,3.3,5.0,4.0,2.0,3.0,0.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1.0,6.0,3.0,0.0
950,Kieran Gibbs,eng ENG,DF,West Brom,Premier League,27.0,1989.0,31.4,41.0,24.0,27.0,10.0,4.0,16.0,30.0,53.3,14.0,32.0,12.0,20.0,48.0,89.0,102.0,0.0
951,Rafał Gikiewicz,pl POL,GK,Freiburg,Bundesliga,29.0,1987.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,Carles Gil,es ESP,"FW,MF",La Coruña,La Liga,24.0,1992.0,5.3,6.0,4.0,1.0,4.0,1.0,1.0,5.0,20.0,4.0,5.0,0.0,5.0,4.0,10.0,0.0,0.0
953,Nacho Gil,es ESP,"FW,MF",Las Palmas,La Liga,21.0,1995.0,8.1,10.0,6.0,6.0,2.0,2.0,5.0,21.0,23.8,16.0,9.0,0.0,9.0,6.0,16.0,2.0,0.0
954,Nacho Gil,es ESP,MF,Valencia,La Liga,21.0,1995.0,2.5,6.0,1.0,2.0,4.0,0.0,1.0,8.0,12.5,7.0,6.0,0.0,6.0,2.0,8.0,2.0,0.0
955,Guillaume Gillet,be BEL,MF,Nantes,Ligue 1,33.0,1984.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
956,Dani Giménez,es ESP,GK,Betis,La Liga,34.0,1983.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,Daniel Ginczek,de GER,FW,Stuttgart,Bundesliga,26.0,1991.0,16.9,8.0,4.0,3.0,5.0,0.0,2.0,12.0,16.7,10.0,16.0,1.0,15.0,5.0,13.0,13.0,0.0
958,Matthias Ginter,de GER,DF,M'Gladbach,Bundesliga,23.0,1994.0,34.0,48.0,37.0,27.0,20.0,1.0,35.0,45.0,77.8,10.0,40.0,17.0,23.0,40.0,88.0,114.0,1.0
959,Jimmy Giraudon,fr FRA,DF,Troyes,Ligue 1,25.0,1992.0,23.2,26.0,16.0,20.0,6.0,0.0,10.0,16.0,62.5,6.0,30.0,22.0,8.0,31.0,57.0,128.0,2.0
960,Thibault Giresse,fr FRA,"FW,MF",Guingamp,Ligue 1,36.0,1981.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
962,Andrei Girotto,br BRA,MF,Nantes,Ligue 1,25.0,1992.0,16.9,57.0,38.0,15.0,37.0,5.0,21.0,52.0,40.4,31.0,32.0,7.0,25.0,15.0,72.0,45.0,1.0
963,Olivier Giroud,fr FRA,FW,Arsenal,Premier League,30.0,1986.0,4.3,5.0,4.0,1.0,2.0,2.0,1.0,5.0,20.0,4.0,1.0,0.0,1.0,1.0,6.0,4.0,0.0
964,Olivier Giroud,fr FRA,FW,Chelsea,Premier League,30.0,1986.0,6.8,4.0,3.0,1.0,2.0,1.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0
965,Kamil Glik,pl POL,DF,Monaco,Ligue 1,29.0,1988.0,36.0,36.0,23.0,22.0,12.0,2.0,15.0,29.0,51.7,14.0,28.0,18.0,10.0,54.0,90.0,279.0,2.0
966,Serge Gnabry,de GER,FW,Hoffenheim,Bundesliga,22.0,1995.0,16.7,32.0,22.0,10.0,18.0,4.0,13.0,24.0,54.2,11.0,15.0,1.0,14.0,8.0,40.0,9.0,2.0
967,Joris Gnagnon,fr FRA,DF,Rennes,Ligue 1,20.0,1997.0,32.4,42.0,29.0,29.0,9.0,4.0,21.0,31.0,67.7,10.0,22.0,16.0,6.0,29.0,71.0,154.0,2.0
968,Massimo Gobbi,it ITA,DF,Chievo,Serie A,36.0,1980.0,22.8,24.0,18.0,13.0,9.0,2.0,11.0,26.0,42.3,15.0,20.0,5.0,15.0,22.0,46.0,90.0,1.0
969,Diego Godín,uy URU,DF,Atlético Madrid,La Liga,31.0,1986.0,28.4,50.0,33.0,37.0,11.0,2.0,26.0,47.0,55.3,21.0,33.0,20.0,13.0,59.0,109.0,145.0,1.0
970,Edoardo Goldaniga,it ITA,DF,Sassuolo,Serie A,23.0,1993.0,12.8,14.0,8.0,10.0,4.0,0.0,5.0,9.0,55.6,4.0,10.0,5.0,5.0,19.0,33.0,56.0,0.0
971,Connor Goldson,eng ENG,DF,Brighton,Premier League,24.0,1992.0,2.2,2.0,2.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,3.0,3.0,0.0,1.0,3.0,9.0,0.0
972,Pierluigi Gollini,it ITA,GK,Atalanta,Serie A,22.0,1995.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
973,André Gomes,pt POR,MF,Barcelona,La Liga,24.0,1993.0,7.1,19.0,12.0,8.0,10.0,1.0,5.0,13.0,38.5,8.0,7.0,1.0,6.0,4.0,23.0,6.0,0.0
