,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
2270,Federico Ricca,URY,"DF,MF",Málaga,es La Liga,20.0,1994.0,7.1,1.0,2.0,1.0,50.0,0.28,0.14,0.5,1.0,,0.0,0.0
2271,Micah Richards,GBR,DF,Aston Villa,eng Premier League,27.0,1988.0,22.7,1.0,,2.0,,,0.09,,0.5,,0.0,0.0
2272,Kieran Richardson,GBR,"DF,MF",Aston Villa,eng Premier League,30.0,1984.0,8.0,0.0,,2.0,,,0.25,,0.0,,0.0,0.0
2273,Fran Rico,ESP,MF,Granada,es La Liga,27.0,1987.0,16.1,2.0,16.0,5.0,31.3,0.99,0.31,0.13,0.4,,0.0,0.0
2274,Mikel Rico,ESP,MF,Athletic Club,es La Liga,30.0,1984.0,7.8,1.0,13.0,5.0,38.5,1.68,0.64,0.08,0.2,,0.0,0.0
2275,Sergio Rico,ESP,GK,Sevilla,es La Liga,21.0,1993.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2276,Oriol Riera,ESP,FW,La Coruña,es La Liga,29.0,1986.0,8.9,2.0,24.0,6.0,25.0,2.7,0.68,0.08,0.33,,0.0,0.0
2277,Asier Riesgo,ESP,GK,Eibar,es La Liga,31.0,1983.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2278,Sascha Riether,DEU,DF,Schalke 04,de Bundesliga,32.0,1983.0,14.8,0.0,,0.0,,,0.0,,,,0.0,0.0
2279,Luca Rigoni,ITA,MF,Genoa,it Serie A,30.0,1984.0,13.3,3.0,,8.0,,,0.6,,0.38,,0.0,0.0
2280,Luca Rigoni,ITA,MF,Palermo,it Serie A,30.0,1984.0,7.7,1.0,,15.0,,,1.94,,0.07,,0.0,0.0
2281,Nicola Rigoni,ITA,MF,Chievo,it Serie A,24.0,1990.0,22.1,3.0,,7.0,,,0.32,,0.43,,0.0,0.0
2282,Kévin Rimane,GUF,"DF,MF",Paris S-G,fr Ligue 1,24.0,1991.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2283,Rincón,BRA,DF,Troyes,fr Ligue 1,28.0,1987.0,7.9,0.0,,2.0,,,0.25,,0.0,,0.0,0.0
2284,Tomás Rincón,VEN,MF,Genoa,it Serie A,27.0,1988.0,32.5,3.0,,6.0,,,0.18,,0.5,,0.0,0.0
2285,Nico Rinderknecht,DEU,MF,Eint Frankfurt,de Bundesliga,17.0,1997.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2286,Rémy Riou,FRA,GK,Nantes,fr Ligue 1,27.0,1987.0,31.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2288,Andrea Rispoli,ITA,MF,Palermo,it Serie A,26.0,1988.0,15.8,0.0,,2.0,,,0.13,,0.0,,0.0,0.0
2289,Marcel Risse,DEU,"MF,DF",Köln,de Bundesliga,25.0,1989.0,32.9,3.0,,20.0,,,0.61,,0.15,,0.0,0.0
2290,Mart Ristl,DEU,MF,Stuttgart,de Bundesliga,19.0,1996.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2291,Matt Ritchie,SYC,MF,Bournemouth,eng Premier League,25.0,1989.0,33.0,4.0,,17.0,,,0.51,,0.24,,0.0,0.0
2292,Emmanuel Rivière,FRA,FW,Newcastle Utd,eng Premier League,25.0,1990.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2293,Luca Rizzo,ITA,"FW,MF",Bologna,it Serie A,23.0,1992.0,16.1,0.0,,4.0,,,0.25,,0.0,,0.0,0.0
2294,Arjen Robben,NLD,MF,Bayern Munich,de Bundesliga,31.0,1984.0,12.2,4.0,,18.0,,,1.48,,0.17,,1.0,1.0
2295,Rober,ESP,DF,La Coruña,es La Liga,20.0,1995.0,0.6,0.0,1.0,1.0,100.0,1.73,1.73,0.0,0.0,,0.0,0.0
2296,Sergi Roberto,ESP,"MF,DF",Barcelona,es La Liga,23.0,1992.0,21.3,0.0,16.0,3.0,18.8,0.75,0.14,0.0,0.0,,0.0,0.0
2297,Patrick Roberts,GBR,"FW,MF",Manchester City,eng Premier League,18.0,1997.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2298,Tyler Roberts,GB-WLS,"FW,MF",West Brom,eng Premier League,16.0,1999.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2299,Joel Robles,ESP,GK,Everton,eng Premier League,25.0,1990.0,13.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2300,Thomas Robson,GBR,DF,Sunderland,eng Premier League,19.0,1995.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2301,Michele Rocca,ITA,MF,Sampdoria,it Serie A,19.0,1996.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2302,Rubén Rochina,ESP,"MF,FW",Granada,es La Liga,24.0,1991.0,27.6,6.0,77.0,23.0,29.9,2.79,0.83,0.08,0.26,,0.0,0.0
2303,Enzo Roco,CHL,DF,Espanyol,es La Liga,22.0,1992.0,27.4,2.0,11.0,3.0,27.3,0.4,0.11,0.18,0.67,,0.0,0.0
2304,Sebastian Rode,DEU,MF,Bayern Munich,de Bundesliga,24.0,1990.0,4.6,1.0,,1.0,,,0.22,,1.0,,0.0,0.0
2305,Ronny Rodelin,FRA,"FW,MF",Caen,fr Ligue 1,25.0,1989.0,31.0,10.0,,28.0,,,0.9,,0.36,,0.0,0.0
2306,Ronny Rodelin,FRA,MF,Lille,fr Ligue 1,25.0,1989.0,0.7,0.0,,20.0,,,26.87,,0.0,,0.0,0.0
2307,Rodri,ESP,MF,Villarreal,es La Liga,19.0,1996.0,1.1,0.0,2.0,1.0,50.0,1.89,0.95,0.0,0.0,,0.0,0.0
2308,Rodrigo,ESP,"FW,MF",Valencia,es La Liga,24.0,1991.0,15.2,2.0,38.0,17.0,44.7,2.51,1.12,0.05,0.12,,0.0,0.0
2309,Alejandro Rodríguez,ESP,FW,Sampdoria,it Serie A,24.0,1991.0,0.5,0.0,,0.0,,,0.0,,,,0.0,0.0
2310,Francisco Rodríguez Araya,CHE,MF,Wolfsburg,de Bundesliga,19.0,1995.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2311,Gonzalo Rodríguez,ARG,DF,Fiorentina,it Serie A,31.0,1984.0,34.9,4.0,,5.0,,,0.14,,0.8,,0.0,0.0
2312,Hugo Rodriguez,FRA,MF,Reims,fr Ligue 1,24.0,1991.0,1.9,0.0,,1.0,,,0.53,,0.0,,0.0,0.0
2314,James Rodríguez,COL,"MF,FW",Real Madrid,es La Liga,24.0,1991.0,16.8,7.0,39.0,18.0,46.2,2.32,1.07,0.18,0.39,,0.0,0.0
2315,Jay Rodriguez,GBR,"MF,FW",Southampton,eng Premier League,26.0,1989.0,3.9,0.0,,6.0,,,1.54,,0.0,,0.0,0.0
2316,Jonathan Rodríguez,URY,FW,La Coruña,es La Liga,22.0,1993.0,6.3,0.0,17.0,7.0,41.2,2.7,1.11,0.0,0.0,,0.0,0.0
2317,Juan Rodríguez,ESP,MF,Getafe,es La Liga,33.0,1982.0,27.9,0.0,22.0,5.0,22.7,0.79,0.18,0.0,0.0,,0.0,0.0
2318,Ricardo Rodríguez,CHE,DF,Wolfsburg,de Bundesliga,22.0,1992.0,23.0,2.0,,10.0,,,0.44,,0.0,,2.0,2.0
2319,Víctor Rodríguez,ESP,MF,Getafe,es La Liga,26.0,1989.0,25.6,2.0,45.0,12.0,26.7,1.76,0.47,0.04,0.17,,0.0,0.0
2320,Jack Rodwell,GBR,MF,Sunderland,eng Premier League,24.0,1991.0,13.0,1.0,,7.0,,,0.54,,0.14,,0.0,0.0
2321,Roger,BRA,MF,Ingolstadt 04,de Bundesliga,29.0,1985.0,27.8,1.0,,4.0,,,0.14,,0.25,,0.0,0.0
2322,Marcos Rojo,ARG,DF,Manchester Utd,eng Premier League,25.0,1990.0,13.9,0.0,,1.0,,,0.07,,0.0,,0.0,0.0
2323,Diego Rolán,URY,"FW,MF",Bordeaux,fr Ligue 1,22.0,1993.0,23.6,7.0,,19.0,,,0.81,,0.37,,0.0,0.0
2324,Rolando,PRT,DF,Marseille,fr Ligue 1,29.0,1985.0,18.1,1.0,,3.0,,,0.17,,0.33,,0.0,0.0
2325,Alessio Romagnoli,ITA,DF,Milan,it Serie A,20.0,1995.0,32.7,0.0,,0.0,,,0.0,,,,0.0,0.0
2326,Simone Romagnoli,ITA,DF,Carpi,it Serie A,25.0,1990.0,29.3,0.0,,1.0,,,0.03,,0.0,,0.0,0.0
2327,Julien Romain,FRA,FW,Bastia,fr Ligue 1,19.0,1996.0,1.8,2.0,,2.0,,,1.1,,1.0,,0.0,0.0
2328,Alaixys Romao,TGO,MF,Marseille,fr Ligue 1,31.0,1984.0,13.9,1.0,,5.0,,,0.36,,0.2,,0.0,0.0
2329,Sergio Romero,ARG,GK,Manchester Utd,eng Premier League,28.0,1987.0,4.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2330,Oriol Romeu,ESP,MF,Southampton,eng Premier League,23.0,1991.0,17.9,1.0,,8.0,,,0.45,,0.13,,0.0,0.0
2331,Rômulo,ITA,"DF,MF",Hellas Verona,it Serie A,28.0,1987.0,3.0,0.0,,3.0,,,1.02,,0.0,,0.0,0.0
2332,Cristiano Ronaldo,PRT,"FW,MF",Real Madrid,es La Liga,30.0,1985.0,35.4,35.0,227.0,98.0,43.2,6.42,2.77,0.13,0.3,,6.0,9.0
2333,Facundo Roncaglia,ARG,DF,Fiorentina,it Serie A,28.0,1987.0,27.1,1.0,,1.0,,,0.04,,1.0,,0.0,0.0
2334,Salomón Rondón,VEN,FW,West Brom,eng Premier League,25.0,1989.0,28.4,9.0,,20.0,,,0.7,,0.45,,0.0,0.0
2335,Valentin Rongier,FRA,MF,Nantes,fr Ligue 1,20.0,1994.0,8.2,1.0,,2.0,,,0.24,,0.5,,0.0,0.0
2336,Ronny,BRA,"DF,MF",Hertha BSC,de Bundesliga,29.0,1986.0,0.3,0.0,,1.0,,,3.1,,0.0,,0.0,0.0
2337,Marten de Roon,NLD,MF,Atalanta,it Serie A,24.0,1991.0,34.3,1.0,,6.0,,,0.17,,0.17,,0.0,0.0
2338,Wayne Rooney,GBR,"FW,MF",Manchester Utd,eng Premier League,29.0,1985.0,26.7,8.0,,25.0,,,0.94,,0.28,,1.0,1.0
2340,Roberto Rosales,VEN,DF,Málaga,es La Liga,26.0,1988.0,34.1,0.0,18.0,3.0,16.7,0.53,0.09,0.0,0.0,,0.0,0.0
2341,Danny Rose,GBR,DF,Tottenham,eng Premier League,25.0,1990.0,23.7,1.0,,4.0,,,0.17,,0.25,,0.0,0.0
2342,Lindsay Rose,MUS,"DF,MF",Lorient,fr Ligue 1,23.0,1992.0,10.0,0.0,,4.0,,,0.4,,0.0,,0.0,0.0
2343,Lindsay Rose,MUS,DF,Lyon,fr Ligue 1,23.0,1992.0,1.0,0.0,,4.0,,,4.0,,0.0,,0.0,0.0
2344,Jan Rosenthal,DEU,"MF,FW",Darmstadt 98,de Bundesliga,29.0,1986.0,15.7,0.0,,3.0,,,0.19,,0.0,,0.0,0.0
2345,Aleandro Rosi,ITA,DF,Frosinone,it Serie A,28.0,1987.0,24.2,0.0,,4.0,,,0.17,,0.0,,0.0,0.0
2346,Luca Rossettini,ITA,DF,Bologna,it Serie A,30.0,1985.0,28.2,3.0,,4.0,,,0.14,,0.75,,0.0,0.0
2347,Giuseppe Rossi,ITA,"FW,MF",Fiorentina,it Serie A,28.0,1987.0,4.1,0.0,,3.0,,,0.72,,0.0,,0.0,0.0
2348,Giuseppe Rossi,ITA,FW,Levante,es La Liga,28.0,1987.0,12.8,6.0,33.0,18.0,54.5,2.58,1.41,0.15,0.28,,1.0,1.0
2349,Jordan Rossiter,GBR,MF,Liverpool,eng Premier League,18.0,1997.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2350,Jérôme Roussillon,FRA,"DF,MF",Montpellier,fr Ligue 1,22.0,1993.0,29.5,3.0,,6.0,,,0.2,,0.5,,0.0,0.0
2351,Wayne Routledge,GBR,"MF,FW",Swansea City,eng Premier League,30.0,1985.0,18.6,2.0,,9.0,,,0.48,,0.22,,0.0,0.0
2352,Nolan Roux,FRA,FW,Saint-Étienne,fr Ligue 1,27.0,1988.0,21.8,9.0,,24.0,,,1.1,,0.33,,1.0,1.0
2353,Rubén,ESP,GK,Levante,es La Liga,31.0,1984.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2354,Declan Rudd,GBR,GK,Norwich City,eng Premier League,24.0,1991.0,11.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2355,John Ruddy,GBR,GK,Norwich City,eng Premier League,28.0,1986.0,27.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2356,Antonio Rüdiger,DEU,DF,Roma,it Serie A,22.0,1993.0,29.3,2.0,,6.0,,,0.2,,0.33,,0.0,0.0
2357,Artjoms Rudņevs,LVA,FW,Hamburger SV,de Bundesliga,27.0,1988.0,6.7,2.0,,8.0,,,1.2,,0.25,,0.0,0.0
2358,Sebastian Rudy,DEU,MF,Hoffenheim,de Bundesliga,25.0,1990.0,19.9,2.0,,4.0,,,0.2,,0.5,,0.0,0.0
2359,Stéphane Ruffier,FRA,GK,Saint-Étienne,fr Ligue 1,28.0,1986.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2360,Daniele Rugani,ITA,DF,Juventus,it Serie A,21.0,1994.0,13.0,0.0,,1.0,,,0.08,,0.0,,0.0,0.0
2361,Mário Rui,PRT,DF,Empoli,it Serie A,24.0,1991.0,36.0,0.0,,4.0,,,0.11,,0.0,,0.0,0.0
2362,Fabián Ruiz Peña,ESP,MF,Betis,es La Liga,19.0,1996.0,4.8,0.0,4.0,2.0,50.0,0.84,0.42,0.0,0.0,,0.0,0.0
2363,Salva Ruiz,ESP,DF,Granada,es La Liga,20.0,1995.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2364,Víctor Ruiz,ESP,DF,Villarreal,es La Liga,26.0,1989.0,33.2,0.0,4.0,1.0,25.0,0.12,0.03,0.0,0.0,,0.0,0.0
2366,Antonio Rukavina,SRB,"DF,MF",Villarreal,es La Liga,31.0,1984.0,15.0,0.0,2.0,0.0,0.0,0.13,0.0,0.0,,,0.0,0.0
2367,Gerónimo Rulli,ARG,GK,Real Sociedad,es La Liga,23.0,1992.0,35.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2368,Lukas Rupp,DEU,MF,Stuttgart,de Bundesliga,24.0,1991.0,23.3,5.0,,13.0,,,0.56,,0.38,,0.0,0.0
2369,Marco Russ,DEU,"DF,MF",Eint Frankfurt,de Bundesliga,29.0,1985.0,26.1,3.0,,13.0,,,0.5,,0.23,,0.0,0.0
2370,Adriano Russo,ITA,DF,Frosinone,it Serie A,28.0,1987.0,9.8,1.0,,1.0,,,0.1,,1.0,,0.0,0.0
2371,Mathew Ryan,AUS,GK,Valencia,es La Liga,23.0,1992.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2372,Youssouf Sabaly,SEN,DF,Nantes,fr Ligue 1,22.0,1993.0,27.8,2.0,,4.0,,,0.14,,0.5,,0.0,0.0
2373,Stefano Sabelli,ITA,"MF,DF",Carpi,it Serie A,22.0,1993.0,6.2,1.0,,1.0,,,0.16,,1.0,,0.0,0.0
2374,Umar Sadiq,NGA,"MF,FW",Roma,it Serie A,18.0,1997.0,2.1,2.0,,3.0,,,1.43,,0.67,,0.0,0.0
2375,Bacary Sagna,FRA,DF,Manchester City,eng Premier League,32.0,1983.0,27.2,0.0,,2.0,,,0.07,,0.0,,0.0,0.0
2376,Nuri Şahin,TUR,MF,Dortmund,de Bundesliga,26.0,1988.0,5.6,0.0,,1.0,,,0.18,,0.0,,0.0,0.0
2377,Wesley Saïd,FRA,"FW,MF",Rennes,fr Ligue 1,20.0,1995.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
2378,Jamel Saihi,TUN,MF,Montpellier,fr Ligue 1,28.0,1987.0,6.6,0.0,,2.0,,,0.3,,0.0,,0.0,0.0
2379,Marco Sailer,DEU,"FW,MF",Darmstadt 98,de Bundesliga,29.0,1985.0,4.9,1.0,,2.0,,,0.41,,0.5,,0.0,0.0
2380,Allan Saint-Maximin,FRA,FW,Hannover 96,de Bundesliga,18.0,1997.0,4.9,1.0,,2.0,,,0.41,,0.5,,0.0,0.0
2381,Romain Saïss,MAR,"MF,DF",Angers,fr Ligue 1,25.0,1990.0,34.5,2.0,,11.0,,,0.32,,0.18,,0.0,0.0
2382,Henri Saivet,SEN,MF,Newcastle Utd,eng Premier League,24.0,1990.0,1.6,0.0,,0.0,,,0.0,,,,0.0,0.0
2383,Henri Saivet,SEN,MF,Bordeaux,fr Ligue 1,24.0,1990.0,17.3,2.0,,5.0,,,0.29,,0.4,,0.0,0.0
2384,Gōtoku Sakai,JPN,DF,Hamburger SV,de Bundesliga,24.0,1991.0,21.0,0.0,,5.0,,,0.24,,0.0,,0.0,0.0
2385,Hiroki Sakai,JPN,DF,Hannover 96,de Bundesliga,25.0,1990.0,25.5,1.0,,3.0,,,0.12,,0.33,,0.0,0.0
2386,Diafra Sakho,SEN,FW,West Ham,eng Premier League,25.0,1989.0,16.9,5.0,,18.0,,,1.07,,0.28,,0.0,0.0
2387,Mamadou Sakho,FRA,DF,Liverpool,eng Premier League,25.0,1990.0,20.6,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
2388,Bakary Sako,MLI,"MF,FW",Crystal Palace,eng Premier League,27.0,1988.0,11.9,2.0,,15.0,,,1.26,,0.13,,0.0,0.0
2389,Emiliano Sala,ARG,"FW,MF",Nantes,fr Ligue 1,24.0,1990.0,21.8,6.0,,22.0,,,1.01,,0.27,,0.0,0.0
2390,Jacopo Sala,ITA,"MF,DF",Hellas Verona,it Serie A,23.0,1991.0,16.4,0.0,,3.0,,,0.18,,0.0,,0.0,0.0
2392,Jacopo Sala,ITA,"MF,DF",Sampdoria,it Serie A,23.0,1991.0,2.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2393,Mohamed Salah,EGY,"FW,MF",Roma,it Serie A,23.0,1992.0,30.3,14.0,,32.0,,,1.06,,0.44,,0.0,0.0
2394,Yannis Salibur,FRA,"MF,FW",Guingamp,fr Ligue 1,24.0,1991.0,25.9,7.0,,23.0,,,0.89,,0.3,,0.0,0.0
2395,Sebastien Salles-Lamonge,FRA,MF,Rennes,fr Ligue 1,19.0,1996.0,1.2,0.0,,1.0,,,0.83,,0.0,,0.0,0.0
2396,Sidney Sam,DEU,"FW,MF",Schalke 04,de Bundesliga,27.0,1988.0,0.2,0.0,,1.0,,,5.63,,0.0,,0.0,0.0
2397,Mamadou Samassa,MLI,GK,Guingamp,fr Ligue 1,25.0,1990.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2398,Paolo Sammarco,ITA,MF,Frosinone,it Serie A,32.0,1983.0,25.8,4.0,,8.0,,,0.31,,0.5,,0.0,0.0
2399,Sergi Samper,ESP,MF,Barcelona,es La Liga,20.0,1995.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
2400,Jairo Samperio,ESP,MF,Mainz 05,de Bundesliga,22.0,1993.0,25.5,7.0,,15.0,,,0.59,,0.47,,0.0,0.0
2401,Mikel San José,ESP,"MF,DF",Athletic Club,es La Liga,26.0,1989.0,29.9,2.0,25.0,6.0,24.0,0.84,0.2,0.08,0.33,,0.0,0.0
2402,Antonio Sanabria,PRY,FW,Sporting Gijón,es La Liga,19.0,1996.0,25.1,11.0,50.0,19.0,38.0,2.0,0.76,0.2,0.53,,1.0,1.0
2403,Alexis Sánchez,CHL,MF,Arsenal,eng Premier League,26.0,1988.0,27.1,13.0,,38.0,,,1.4,,0.34,,0.0,0.0
2404,Carlos Sánchez,COL,MF,Aston Villa,eng Premier League,29.0,1986.0,15.2,0.0,,4.0,,,0.26,,0.0,,0.0,0.0
2405,Víctor Sánchez,ESP,MF,Espanyol,es La Liga,27.0,1987.0,25.4,1.0,24.0,8.0,33.3,0.94,0.31,0.04,0.13,,0.0,0.0
2406,Sandro,BRA,MF,West Brom,eng Premier League,26.0,1989.0,4.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2407,Alex Sandro,BRA,"MF,DF",Juventus,it Serie A,24.0,1991.0,16.7,2.0,,3.0,,,0.18,,0.67,,0.0,0.0
2408,Lamine Sané,SEN,DF,Bordeaux,fr Ligue 1,28.0,1987.0,10.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2409,Leroy Sané,DEU,MF,Schalke 04,de Bundesliga,19.0,1996.0,25.7,8.0,,28.0,,,1.09,,0.29,,0.0,0.0
2410,Salif Sané,SEN,"MF,DF",Hannover 96,de Bundesliga,24.0,1990.0,30.6,2.0,,7.0,,,0.23,,0.29,,0.0,0.0
2411,Younousse Sankharé,SEN,MF,Guingamp,fr Ligue 1,25.0,1989.0,32.4,6.0,,12.0,,,0.37,,0.5,,0.0,0.0
2412,Morgan Sanson,FRA,MF,Montpellier,fr Ligue 1,20.0,1994.0,6.2,3.0,,3.0,,,0.48,,1.0,,0.0,0.0
2413,Nicola Sansone,ITA,FW,Sassuolo,it Serie A,23.0,1991.0,28.2,7.0,,23.0,,,0.81,,0.3,,0.0,0.0
2414,Roque Santa Cruz,PRY,FW,Málaga,es La Liga,33.0,1981.0,4.8,2.0,5.0,2.0,40.0,1.05,0.42,0.4,1.0,,0.0,0.0
2415,Davide Santon,ITA,DF,Inter,it Serie A,24.0,1991.0,10.8,0.0,,2.0,,,0.18,,0.0,,0.0,0.0
2416,Aderlan Santos,BRA,DF,Valencia,es La Liga,26.0,1989.0,16.9,0.0,7.0,2.0,28.6,0.41,0.12,0.0,0.0,,0.0,0.0
2418,Samir Santos,BRA,DF,Hellas Verona,it Serie A,20.0,1994.0,3.0,1.0,,1.0,,,0.33,,1.0,,0.0,0.0
2419,Riccardo Saponara,ITA,"MF,FW",Empoli,it Serie A,23.0,1991.0,29.2,5.0,,24.0,,,0.82,,0.21,,0.0,1.0
2420,Pablo Sarabia,ESP,MF,Getafe,es La Liga,23.0,1992.0,28.1,7.0,62.0,33.0,53.2,2.21,1.18,0.11,0.21,,0.0,0.0
2421,Gennaro Sardo,ITA,DF,Chievo,it Serie A,36.0,1979.0,3.7,1.0,,1.0,,,0.27,,1.0,,0.0,0.0
2422,Bouna Sarr,SEN,"MF,FW",Marseille,fr Ligue 1,23.0,1992.0,11.1,2.0,,6.0,,,0.54,,0.33,,0.0,0.0
2423,Matthieu Saunier,FRA,DF,Troyes,fr Ligue 1,25.0,1990.0,26.8,0.0,,2.0,,,0.07,,0.0,,0.0,0.0
2424,Stefan Savić,MNE,DF,Atlético Madrid,es La Liga,24.0,1991.0,10.3,0.0,2.0,0.0,0.0,0.19,0.0,0.0,,,0.0,0.0
2425,Stefan Šćepović,SRB,FW,Getafe,es La Liga,25.0,1990.0,20.2,6.0,30.0,16.0,53.3,1.49,0.79,0.2,0.38,,0.0,0.0
2426,Marcel Schäfer,DEU,"DF,MF",Wolfsburg,de Bundesliga,31.0,1984.0,14.5,1.0,,5.0,,,0.34,,0.2,,0.0,0.0
2427,Fabian Schär,CHE,DF,Hoffenheim,de Bundesliga,23.0,1991.0,19.2,1.0,,3.0,,,0.16,,0.33,,0.0,0.0
2428,Julian Schieber,DEU,FW,Hertha BSC,de Bundesliga,26.0,1989.0,1.6,0.0,,0.0,,,0.0,,,,0.0,0.0
2429,Sven Schipplock,DEU,FW,Hamburger SV,de Bundesliga,26.0,1988.0,10.3,0.0,,4.0,,,0.39,,0.0,,0.0,0.0
2430,Jeffrey Schlupp,GHA,"DF,MF",Leicester City,eng Premier League,22.0,1992.0,15.4,1.0,,6.0,,,0.39,,0.17,,0.0,0.0
2431,Kasper Schmeichel,DNK,GK,Leicester City,eng Premier League,28.0,1986.0,38.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2432,Marcel Schmelzer,DEU,DF,Dortmund,de Bundesliga,27.0,1988.0,22.9,0.0,,9.0,,,0.39,,0.0,,0.0,0.0
2433,Jonathan Schmid,FRA,"MF,FW",Hoffenheim,de Bundesliga,25.0,1990.0,16.1,4.0,,11.0,,,0.68,,0.36,,0.0,0.0
2434,Manuel Schmiedebach,DEU,"MF,FW",Hannover 96,de Bundesliga,26.0,1988.0,20.0,1.0,,4.0,,,0.2,,0.25,,0.0,0.0
2435,Morgan Schneiderlin,FRA,MF,Manchester Utd,eng Premier League,25.0,1989.0,24.5,1.0,,1.0,,,0.04,,1.0,,0.0,0.0
2436,Alessandro Schöpf,AUT,MF,Schalke 04,de Bundesliga,21.0,1994.0,5.3,3.0,,7.0,,,1.33,,0.43,,0.0,0.0
2437,Christian Schulz,DEU,DF,Hannover 96,de Bundesliga,32.0,1983.0,23.6,2.0,,4.0,,,0.17,,0.5,,0.0,0.0
2438,Marvin Schulz,DEU,"DF,MF",M'Gladbach,de Bundesliga,20.0,1995.0,4.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2439,Nico Schulz,DEU,"DF,FW",Hertha BSC,de Bundesliga,22.0,1993.0,0.4,0.0,,0.0,,,0.0,,,,0.0,0.0
2440,Nico Schulz,DEU,"DF,FW",M'Gladbach,de Bundesliga,22.0,1993.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
2441,André Schürrle,DEU,"MF,FW",Wolfsburg,de Bundesliga,24.0,1990.0,21.2,9.0,,32.0,,,1.51,,0.28,,0.0,0.0
2442,Daniel Schwaab,DEU,"DF,MF",Stuttgart,de Bundesliga,26.0,1988.0,26.5,0.0,,4.0,,,0.15,,0.0,,0.0,0.0
2444,Pirmin Schwegler,CHE,MF,Hoffenheim,de Bundesliga,28.0,1987.0,15.7,0.0,,3.0,,,0.19,,0.0,,0.0,0.0
2445,Bastian Schweinsteiger,DEU,MF,Manchester Utd,eng Premier League,30.0,1984.0,13.4,1.0,,3.0,,,0.22,,0.33,,0.0,0.0
2446,Andrea Seculin,ITA,GK,Chievo,it Serie A,25.0,1990.0,3.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2447,Haris Seferović,CHE,FW,Eint Frankfurt,de Bundesliga,23.0,1992.0,24.5,3.0,,20.0,,,0.82,,0.1,,1.0,1.0
2448,Paul Seguin,DEU,MF,Wolfsburg,de Bundesliga,20.0,1995.0,2.0,0.0,,2.0,,,1.01,,0.0,,0.0,0.0
2449,Ole Selnæs,NOR,MF,Saint-Étienne,fr Ligue 1,21.0,1994.0,1.9,0.0,,0.0,,,0.0,,,,0.0,0.0
2450,Josep Señé,ESP,"MF,FW",Celta Vigo,es La Liga,23.0,1991.0,4.3,0.0,2.0,1.0,50.0,0.47,0.23,0.0,0.0,,0.0,0.0
2451,Suat Serdar,DEU,MF,Mainz 05,de Bundesliga,18.0,1997.0,2.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2452,Jean Seri,CIV,MF,Nice,fr Ligue 1,24.0,1991.0,34.5,3.0,,18.0,,,0.52,,0.17,,0.0,0.0
2453,Mathias Serin,FRA,MF,Angers,fr Ligue 1,23.0,1991.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0
2454,Grégory Sertic,FRA,DF,Bordeaux,fr Ligue 1,25.0,1989.0,0.3,0.0,,0.0,,,0.0,,,,0.0,0.0
2455,Stéphane Sessègnon,BEN,"MF,FW",West Brom,eng Premier League,31.0,1984.0,19.5,2.0,,10.0,,,0.51,,0.2,,0.0,0.0
