,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
115,Waldemar Anton,Stuttgart,30.1,2415,359,1273,1068,84,28,2415,17,13,76.5,4,23.5,1480,8920,4907,24,16,5,24,25,1663,12
116,Michail Antonio,West Ham,21.9,783,11,34,299,460,120,783,87,43,49.4,44,50.6,473,2817,1365,59,31,25,78,49,638,177
117,Jose Antonio Miranda,Getafe,0.3,20,0,0,7,13,2,20,0,0,0.0,0,0.0,14,106,46,2,1,0,1,2,17,3
118,Valentin Antov,Bologna,2.6,154,30,101,51,2,0,154,1,1,100.0,0,0.0,71,353,200,1,1,0,2,0,93,0
119,Houssem Aouar,Lyon,19.8,1248,8,78,654,535,119,1246,81,46,56.8,35,43.2,841,4633,2482,74,54,33,54,35,1021,172
120,Adil Aouchiche,Saint-Étienne,19.2,1046,11,126,530,406,48,1046,61,34,55.7,27,44.3,620,3832,1947,56,29,14,61,27,701,92
121,Dennis Appiah,Nantes,17.3,1057,50,345,462,256,12,1057,20,12,60.0,8,40.0,467,2251,1189,33,29,3,18,17,512,81
122,Aritz Arambarri,Real Sociedad,0.3,23,0,4,16,3,1,23,1,0,0.0,1,100.0,10,30,11,0,0,0,1,0,12,0
123,Mauro Arambarri,Getafe,33.1,1443,39,223,814,436,31,1443,56,36,64.3,20,35.7,716,4368,1745,38,44,9,39,31,721,50
124,Charles Aranguiz,Leverkusen,18.5,1357,49,312,887,162,12,1357,15,9,60.0,6,40.0,707,2687,1191,11,14,2,20,9,917,18
125,Luiz Araujo,Lille,16.6,854,11,80,387,410,46,854,84,49,58.3,35,41.7,523,3692,1694,50,47,13,37,27,601,135
126,Nestor Araujo,Celta Vigo,27.0,1804,215,965,804,46,10,1804,5,5,100.0,0,0.0,1105,6431,3838,26,15,0,15,0,1236,1
127,Ronald Araujo,Barcelona,16.8,1213,151,536,640,42,12,1213,8,8,100.0,0,0.0,815,3850,2161,9,7,1,6,2,879,2
128,Anaitz Arbilla,Eibar,31.2,2222,119,720,1256,284,13,2222,30,25,83.3,5,16.7,1109,6550,3244,37,26,3,22,9,1156,19
130,Alphonse Areola,Fulham,36.0,1101,972,1096,5,0,0,1101,0,0,0.0,0,0.0,574,2982,1600,0,0,0,1,0,414,0
131,Santiago Arias,Leverkusen,1.0,68,3,21,34,14,2,68,0,0,0.0,0,0.0,22,126,63,2,1,0,1,0,38,4
132,Karim Aribi,Nîmes,3.3,110,3,13,54,47,12,110,8,3,37.5,5,62.5,45,272,114,4,3,2,13,3,72,19
133,Unai Arietaleanizbeaskoa,Eibar,0.5,14,0,0,6,8,0,14,0,0,0.0,0,0.0,9,27,11,0,0,0,3,0,11,6
134,Nicolo Armini,Lazio,0.1,5,0,1,3,1,0,5,0,0,0.0,0,0.0,3,27,0,0,0,0,0,0,3,0
135,Stuart Armstrong,Southampton,30.7,1669,38,234,946,512,53,1669,106,68,64.2,38,35.8,985,7033,3521,109,75,10,77,68,1132,118
136,Maximilian Arnold,Wolfsburg,28.7,1964,85,368,1188,432,11,1964,19,17,89.5,2,10.5,939,4472,2243,30,37,2,29,22,1097,33
137,Toluwalase Arokodare,Köln,1.2,54,0,2,24,29,11,54,0,0,0.0,0,0.0,28,102,19,1,1,1,6,2,43,11
138,Sergio Arribas,Real Madrid,1.5,104,2,23,48,36,2,104,6,6,100.0,0,0.0,68,399,210,8,3,2,3,3,78,13
139,Kepa Arrizabalaga,Chelsea,6.5,258,233,255,3,0,0,258,0,0,0.0,0,0.0,145,605,379,0,0,0,2,0,149,0
140,Tolgay Arslan,Udinese,20.2,1095,23,227,652,234,19,1095,48,34,70.8,14,29.2,665,3971,2354,48,45,6,22,22,734,37
141,Kwadwo Asamoah,Cagliari,2.5,136,8,34,70,35,1,136,3,2,66.7,1,33.3,72,325,211,4,5,0,1,1,77,11
142,Santiago Ascacibar,Hertha BSC,8.5,484,22,149,274,65,10,484,6,2,33.3,4,66.7,216,904,421,7,4,1,19,3,250,8
143,Sergio Asenjo,Villarreal,36.0,1378,1165,1376,2,0,0,1378,0,0,0.0,0,0.0,743,3466,2213,0,0,0,1,0,658,0
144,Marco Asensio,Real Madrid,20.8,1179,17,126,444,617,71,1179,39,29,74.4,10,25.6,761,5310,2520,92,62,16,32,23,935,166
145,Kristoffer Askildsen,Sampdoria,1.1,31,2,13,13,5,1,31,1,1,100.0,0,0.0,15,37,7,1,1,0,3,3,16,2
146,Iago Aspas,Celta Vigo,31.8,1559,29,146,699,731,147,1554,85,60,70.6,25,29.4,973,5564,2651,93,48,47,56,27,1231,269
147,Roger Assale,Dijon,9.2,274,2,31,125,121,27,274,23,10,43.5,13,56.5,203,1247,556,22,14,9,30,19,220,58
148,Youcef Atal,Nice,10.6,790,26,192,367,243,22,790,36,20,55.6,16,44.4,481,2862,1567,43,29,11,39,13,515,95
149,Miguel Atienza,Eibar,9.3,424,15,64,262,99,7,424,3,1,33.3,2,66.7,211,938,373,5,5,0,5,5,235,10
150,Pierre-Emerick Aubameyang,Arsenal,25.9,887,19,113,345,437,119,885,25,12,48.0,13,52.0,527,3138,1697,65,29,28,39,19,703,195
151,Emil Audero,Sampdoria,37.0,1341,1180,1336,5,1,1,1341,0,0,0.0,0,0.0,709,3742,2187,0,0,0,0,0,572,0
152,Tommaso Augello,Sampdoria,35.7,2330,109,708,1016,632,31,2330,54,31,57.4,23,42.6,1215,6866,3913,105,72,7,43,16,1409,159
153,Jean-Kevin Augustin,Nantes,0.4,7,0,1,5,1,0,7,0,0,0.0,0,0.0,4,5,0,0,0,0,1,0,5,1
154,Ludwig Augustinsson,Werder Bremen,21.7,1375,79,409,540,436,29,1375,10,6,60.0,4,40.0,571,2745,1609,38,27,6,17,5,679,108
156,Serge Aurier,Tottenham,17.8,1221,78,416,555,264,25,1221,32,17,53.1,15,46.9,558,2181,1129,28,16,5,29,13,678,82
157,Charlie Austin,West Brom,1.5,55,4,8,22,26,4,55,2,1,50.0,1,50.0,22,101,51,1,2,1,4,2,36,4
158,Ezequiel Avila,Osasuna,2.2,76,0,9,35,32,5,76,2,0,0.0,2,100.0,37,179,79,1,1,0,1,7,59,9
159,Taiwo Awoniyi,Union Berlin,15.1,485,3,26,268,203,66,485,29,13,44.8,16,55.2,294,1358,495,19,23,10,75,29,389,108
160,Mehmet Aydin,Schalke 04,5.6,278,16,112,125,42,4,278,6,2,33.3,4,66.7,105,455,217,6,2,0,12,4,122,10
161,Jordan Ayew,Crystal Palace,23.3,973,17,137,476,381,57,973,89,52,58.4,37,41.6,585,3988,1762,58,32,14,82,60,711,109
162,Kaan Ayhan,Sassuolo,8.8,651,68,219,358,77,4,651,4,3,75.0,1,25.0,394,1642,1030,19,9,1,1,3,466,13
163,Luke Ayling,Leeds United,37.8,3219,236,1348,1400,498,68,3219,59,41,69.5,18,30.5,1818,11724,7382,110,39,6,55,21,2030,110
164,Ramon Azeez,Granada,1.1,43,1,5,28,10,2,43,0,0,0.0,0,0.0,24,64,13,0,0,0,1,1,26,2
165,Cesar Azpilicueta,Chelsea,24.3,2302,113,813,1056,447,38,2302,14,6,42.9,8,57.1,1154,5118,2985,37,35,2,17,6,1603,83
166,Ludovic Baal,Brest,3.3,280,13,104,152,27,0,280,8,7,87.5,1,12.5,183,889,560,8,3,0,3,4,193,7
167,Carlos Bacca,Villarreal,8.7,244,1,20,108,118,38,244,14,5,35.7,9,64.3,139,664,308,11,11,4,20,11,178,52
168,Loic Bade,Lens,29.0,2323,260,1238,1050,56,10,2323,26,23,88.5,3,11.5,1403,9668,5896,42,19,2,21,11,1489,2
169,Milan Badelj,Genoa,26.8,1905,78,478,1177,273,13,1905,46,36,78.3,10,21.7,1036,4111,1845,23,26,1,31,22,1193,25
170,Edgar Badia,Elche,30.0,1228,1117,1226,2,1,1,1228,0,0,0.0,0,0.0,591,2683,1693,1,1,1,1,0,507,0
171,Benoit Badiashile,Monaco,31.9,2721,218,1123,1532,81,32,2721,7,4,57.1,3,42.9,1613,7551,4566,17,16,0,15,2,1955,6
172,Alex Baena,Villarreal,1.5,74,2,13,27,34,2,74,4,2,50.0,2,50.0,38,220,100,5,4,0,0,2,53,12
173,Miguel Baeza,Celta Vigo,6.0,269,4,61,106,102,19,269,8,2,25.0,6,75.0,142,681,290,9,10,3,15,3,189,26
174,Stephane Bahoken,Angers,18.0,558,9,22,266,276,72,557,24,14,58.3,10,41.7,348,1948,747,34,18,15,70,34,423,110
175,Leon Bailey,Leverkusen,23.8,1238,7,91,473,702,108,1238,136,74,54.4,62,45.6,734,5905,3027,112,68,43,71,30,899,254
176,Eric Bailly,Manchester Utd,10.2,652,92,339,304,14,4,652,4,4,100.0,0,0.0,429,2480,1331,6,5,0,7,0,424,0
177,Stefan Bajic,Saint-Étienne,1.0,39,35,39,0,0,0,39,0,0,0.0,0,0.0,24,92,37,0,0,0,0,0,20,0
178,Tiemoue Bakayoko,Napoli,21.8,1449,36,296,973,187,16,1449,29,25,86.2,4,13.8,804,3386,1295,15,18,1,27,20,1063,17
179,Mitchel Bakker,Paris S-G,18.8,1486,45,322,694,482,28,1486,30,15,50.0,15,50.0,837,3130,1476,31,31,4,18,11,1023,180
180,Ridle Baku,Wolfsburg,29.8,1843,41,358,821,685,75,1843,73,37,50.7,35,47.9,989,5064,2450,69,45,14,61,38,1141,243
182,Ridle Baku,Mainz 05,2.0,110,10,45,48,20,2,110,3,2,66.7,1,33.3,43,267,206,7,5,0,3,1,56,7
183,Dilane Bakwa,Bordeaux,0.6,55,0,4,37,14,1,55,1,0,0.0,1,100.0,40,213,66,1,1,1,3,1,49,2
184,Fabian Balbuena,West Ham,13.3,632,93,321,294,23,10,632,2,1,50.0,1,50.0,286,1263,610,3,1,0,3,0,334,2
185,Keita Balde,Sampdoria,13.3,473,4,21,189,270,83,473,26,16,61.5,10,38.5,302,1847,961,40,26,23,45,15,400,110
186,George Baldock,Sheffield Utd,31.0,1443,95,389,502,569,45,1443,33,17,51.5,16,48.5,656,4130,1969,68,47,9,33,20,772,140
187,Gareth Bale,Tottenham,10.2,564,19,79,251,242,41,564,49,27,55.1,22,44.9,316,2345,1001,31,21,12,17,7,391,85
188,Mikel Balenziaga,Athletic Club,18.8,1106,59,325,555,231,2,1106,15,10,66.7,5,33.3,550,2848,1630,28,15,1,19,10,614,48
189,Leonardo Balerdi,Marseille,18.2,1248,122,627,580,50,16,1248,13,10,76.9,3,23.1,771,3755,1897,11,11,2,11,10,820,1
190,Fode Ballo-Toure,Monaco,7.4,505,13,112,244,152,17,505,9,3,33.3,6,66.7,256,1560,789,30,17,6,7,5,302,52
191,Botond Balogh,Parma,1.8,105,13,62,40,3,1,105,1,1,100.0,0,0.0,63,300,196,1,1,0,1,0,64,1
192,Abdoulaye Bamba,Angers,15.0,993,36,315,495,189,5,993,9,4,44.4,5,55.6,479,1855,818,19,13,2,13,3,553,60
193,Jonathan Bamba,Lille,33.2,2079,26,186,1022,901,68,2079,119,52,43.7,67,56.3,1348,7685,3685,103,95,23,89,72,1517,262
194,Robson Bambu,Nice,11.6,940,138,552,377,16,4,940,6,3,50.0,3,50.0,625,3211,1827,10,0,0,9,5,663,5
195,Patrick Bamford,Leeds United,33.9,850,47,82,384,394,163,848,40,19,47.5,21,52.5,388,1801,700,32,16,20,81,21,556,167
196,Mattia Bani,Genoa,10.2,650,82,358,271,22,7,650,1,0,0.0,1,100.0,325,1489,671,1,3,1,2,5,389,3
197,Mattia Bani,Parma,12.7,846,115,491,336,22,10,846,0,0,0.0,0,0.0,487,2361,1238,5,2,0,3,1,587,5
198,Simon Banza,Lens,15.2,510,17,36,231,248,66,509,23,9,39.1,14,60.9,293,1341,542,17,13,4,52,22,400,115
199,Antonin Barak,Hellas Verona,30.7,1598,57,234,937,459,76,1598,41,27,65.9,14,34.1,882,4840,2376,64,49,14,44,28,1080,101
200,Federico Barba,Benevento,29.5,1672,154,817,669,201,25,1672,8,5,62.5,3,37.5,760,3883,2099,23,22,1,14,6,891,26
201,Danilo Barbosa,Nice,2.8,234,25,119,110,5,1,234,1,1,100.0,0,0.0,168,1032,619,3,1,0,3,0,169,0
202,Barcia,Granada,1.0,48,7,29,16,3,0,48,0,0,0.0,0,0.0,15,103,10,0,0,0,0,0,11,0
203,Melvin Bard,Lyon,4.8,453,12,100,208,148,9,453,11,8,72.7,3,27.3,255,1252,747,17,13,5,13,1,261,48
204,Enis Bardhi,Levante,18.7,1098,26,206,504,405,35,1098,57,35,61.4,22,38.6,703,3605,1903,44,41,5,42,36,772,117
205,Phil Bardsley,Burnley,3.0,196,12,58,102,38,1,196,4,3,75.0,1,25.0,72,335,183,4,6,0,1,1,92,6
206,Nicolo Barella,Inter,32.2,2236,41,358,1168,737,54,2236,52,35,67.3,17,32.7,1305,7055,3879,99,77,12,63,28,1700,149
208,Philipp Bargfrede,Werder Bremen,0.3,19,3,8,9,2,0,19,0,0,0.0,0,0.0,12,54,31,1,0,0,0,1,10,1
209,Kike Barja,Osasuna,15.9,697,13,106,294,313,32,697,82,54,65.9,28,34.1,468,3015,1281,46,29,8,55,40,506,143
210,Ross Barkley,Aston Villa,17.0,945,18,114,416,428,53,945,43,29,67.4,11,25.6,507,2834,1398,40,26,12,38,32,655,73
211,Ross Barkley,Chelsea,0.5,32,1,7,18,8,0,32,1,1,100.0,0,0.0,18,132,69,2,2,0,2,1,26,1
212,Aymen Barkok,Eint Frankfurt,10.9,668,12,73,309,298,28,668,45,23,51.1,22,48.9,357,2108,988,30,22,10,48,21,415,76
213,Ashley Barnes,Burnley,14.8,489,11,41,208,241,66,488,2,1,50.0,1,50.0,250,813,332,8,9,4,44,21,378,79
214,Harvey Barnes,Leicester City,21.6,914,13,109,344,482,96,914,89,40,44.9,49,55.1,591,4576,2576,105,79,33,58,31,706,163
215,Marc Baro,Cádiz,1.0,28,2,10,10,9,1,28,1,1,100.0,0,0.0,9,71,47,3,1,1,0,0,4,2
216,Antonio Barragan,Elche,24.8,1527,133,691,630,210,11,1527,16,11,68.8,5,31.3,831,3526,1829,34,29,3,15,7,985,63
217,Antonio Barreca,Fiorentina,0.9,56,2,8,25,23,3,56,0,0,0.0,0,0.0,23,82,42,1,1,0,1,0,29,9
218,Leandro Barreiro Martins,Mainz 05,25.6,1028,78,286,490,256,51,1028,14,5,35.7,9,64.3,351,1311,521,11,14,1,34,11,425,42
219,Ander Barrenetxea,Real Sociedad,14.5,612,8,87,251,286,32,612,67,39,58.2,28,41.8,389,2805,1247,37,23,12,50,35,424,106
220,Jacob Barrett Laursen,Arminia,12.3,692,59,255,343,102,1,692,9,8,88.9,1,11.1,297,1316,638,13,3,0,13,2,331,20
221,Musa Barrow,Bologna,32.5,1559,16,150,652,771,119,1558,71,34,47.9,37,52.1,976,5680,2529,88,52,29,103,53,1175,253
222,Kyle Bartley,West Brom,28.7,1172,266,712,393,73,40,1172,4,4,100.0,0,0.0,440,2113,859,2,3,0,9,2,507,3
223,Paolo Bartolomei,Spezia,3.6,150,4,24,79,48,9,150,6,4,66.7,2,33.3,87,501,284,8,2,4,6,3,110,14
224,Marc Bartra,Betis,18.8,1173,132,605,530,44,14,1173,8,7,87.5,1,12.5,599,2610,1394,4,9,0,12,1,722,4
225,Daniele Baselli,Torino,4.4,273,7,49,164,60,5,273,7,4,57.1,3,42.9,140,777,359,7,5,1,4,2,155,9
226,Chris Basham,Sheffield Utd,28.6,1518,168,574,665,295,41,1518,30,21,70.0,9,30.0,707,4074,2566,38,32,2,30,19,792,48
227,Toma Basic,Bordeaux,28.9,1570,47,308,968,305,30,1570,31,23,74.2,8,25.8,998,4752,1986,31,24,2,46,22,1132,76
228,Alvaro Bastida,Cádiz,0.4,8,0,2,6,0,0,8,0,0,0.0,0,0.0,4,4,4,0,0,0,0,0,6,0
229,Alessandro Bastoni,Inter,32.5,2547,245,931,1357,278,19,2547,15,12,80.0,3,20.0,1649,8511,5492,70,55,2,19,6,1923,60
230,Simone Bastoni,Spezia,16.9,1272,41,363,544,382,26,1272,40,25,62.5,15,37.5,702,4151,2437,51,41,2,28,19,766,78
231,Bastos,Lazio,0.7,52,5,25,18,9,1,52,4,2,50.0,2,50.0,38,190,84,1,1,0,0,3,34,1
232,Michy Batshuayi,Crystal Palace,8.1,255,6,23,132,104,25,255,17,11,64.7,6,35.3,146,875,517,16,10,7,26,22,197,44
234,Rodrigo Battaglia,Alavés,27.7,1253,84,366,770,129,20,1253,25,18,72.0,7,28.0,717,3705,1663,22,13,0,18,15,765,14
235,Cristian Battocchio,Brest,3.9,233,9,44,129,61,3,233,4,3,75.0,1,25.0,140,531,292,5,1,0,5,3,168,6
236,Oliver Baumann,Hoffenheim,31.0,1429,1069,1414,15,0,0,1429,0,0,0.0,0,0.0,827,3378,1767,0,0,0,0,0,756,1
237,Julian Baumgartlinger,Leverkusen,11.9,758,18,143,496,123,9,758,6,6,100.0,0,0.0,389,1605,606,3,8,0,7,8,508,8
238,Christoph Baumgartner,Hoffenheim,26.3,1353,36,203,674,498,95,1353,72,35,48.6,37,51.4,759,4314,2203,68,59,19,91,36,916,133
239,Jon Bautista,Real Sociedad,4.1,147,4,9,60,81,23,147,6,4,66.7,2,33.3,81,368,168,5,5,2,16,4,109,26
240,Paul Baysse,Bordeaux,29.0,1989,225,986,978,33,18,1989,2,2,100.0,0,0.0,1220,5375,3139,17,10,1,3,3,1363,6
241,Noah Joel Sarenren Bazee,Augsburg,0.4,23,1,4,13,7,1,23,4,1,25.0,3,75.0,11,86,17,1,1,0,3,3,14,4
242,Ihlas Bebou,Hoffenheim,24.4,958,25,93,371,519,134,958,76,43,56.6,33,43.4,569,3617,1893,70,34,31,110,56,715,225
243,Rodrigo Becao,Udinese,30.9,1693,215,789,789,125,26,1693,4,3,75.0,1,25.0,949,4693,3033,22,19,1,12,9,1074,22
244,Sheraldo Becker,Union Berlin,12.3,437,9,64,164,224,46,437,29,15,51.7,14,48.3,260,2179,1337,61,30,23,23,11,290,87
245,Timo Becker,Schalke 04,18.2,991,93,459,405,140,10,991,29,15,51.7,14,48.3,485,2676,1300,21,20,1,26,14,562,48
246,Jan Bednarek,Southampton,34.4,2480,276,1277,1156,57,16,2480,6,5,83.3,1,16.7,1357,6240,3249,13,8,0,11,5,1516,3
247,Donny van de Beek,Manchester Utd,5.8,345,12,58,184,106,24,345,11,8,72.7,3,27.3,183,637,272,7,6,0,11,8,243,39
248,Valon Behrami,Genoa,9.9,310,20,82,169,63,6,310,3,1,33.3,2,66.7,130,553,270,5,4,2,7,2,148,16
249,Brian Behrendt,Arminia,0.9,61,2,12,40,9,0,61,0,0,0.0,0,0.0,24,71,36,0,0,0,0,0,32,2
250,Maximilian Beier,Hoffenheim,0.1,2,0,0,1,1,0,2,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,0
251,Ishak Belfodil,Hoffenheim,6.6,209,5,13,84,116,35,209,26,14,53.8,12,46.2,125,559,218,9,5,4,23,13,167,54
252,Erwan Belhadji,Dijon,0.3,15,2,9,4,2,1,15,1,1,100.0,0,0.0,10,57,30,2,0,1,1,0,7,1
253,Haris Belkebla,Brest,30.3,1692,91,523,951,234,14,1692,34,23,67.6,11,32.4,1018,4842,2176,21,17,3,36,24,1137,32
254,Stefan Bell,Mainz 05,14.1,756,99,442,291,27,16,756,0,0,0.0,0,0.0,305,1598,884,1,1,0,5,2,315,3
255,Karim Bellarabi,Leverkusen,8.9,530,5,68,196,275,51,530,43,26,60.5,17,39.5,327,2034,1062,42,27,18,22,17,397,109
256,Jean-Ricner Bellegarde,Strasbourg,23.2,1091,22,161,560,389,54,1091,78,45,57.7,33,42.3,651,4827,2019,64,40,19,72,38,743,97
257,Hector Bellerin,Arsenal,23.2,1527,55,394,658,482,47,1527,25,12,48.0,13,52.0,811,3779,2176,46,32,9,24,5,961,142
258,Jude Bellingham,Dortmund,18.9,1299,20,195,730,384,52,1299,47,28,59.6,19,40.4,736,3119,1352,28,35,6,44,31,981,80
260,Andrea Belotti,Torino,32.1,1142,26,80,542,544,147,1137,81,47,58.0,33,40.7,688,4414,2270,81,71,27,107,41,890,214
261,Fran Beltran,Celta Vigo,15.5,921,40,246,515,162,7,921,11,9,81.8,2,18.2,569,2585,1016,8,16,1,18,13,637,21
262,Sami Ben Amar,Nîmes,0.1,6,0,0,3,3,0,6,0,0,0.0,0,0.0,3,11,6,0,0,0,1,0,4,1
263,Hatem Ben Arfa,Bordeaux,18.9,1086,0,69,574,470,47,1086,120,76,63.3,44,36.7,724,5615,2792,81,72,25,58,58,836,131
264,Salim Ben Seghir,Nice,0.1,9,0,1,4,4,0,9,1,0,0.0,1,100.0,5,19,6,0,0,0,0,0,6,1
265,Wissam Ben Yedder,Monaco,29.0,1167,5,61,504,616,169,1155,59,30,50.8,29,49.2,644,3184,1596,61,38,34,70,43,866,226
266,Ahmad Benali,Crotone,13.5,899,40,241,488,178,28,899,20,9,45.0,11,55.0,512,2501,1091,24,20,5,22,11,638,48
267,Samy Benchamma,Montpellier,0.5,27,1,8,14,5,0,27,1,0,0.0,1,100.0,13,57,25,0,0,0,0,0,15,0
268,Lars Bender,Leverkusen,10.4,837,32,218,476,146,17,836,8,5,62.5,3,37.5,386,1829,835,15,13,0,12,3,508,31
269,Sven Bender,Leverkusen,13.0,1140,90,546,575,21,11,1140,4,2,50.0,2,50.0,647,3019,1394,1,1,0,8,3,825,2
270,Dario Benedetto,Marseille,17.5,516,19,43,257,219,60,515,17,11,64.7,6,35.3,303,1235,376,15,10,6,41,22,387,96
271,Laszlo Benes,Augsburg,7.3,319,9,59,171,95,8,319,5,2,40.0,3,60.0,148,506,218,7,5,2,14,6,191,20
272,Laszlo Benes,M'Gladbach,1.7,127,4,22,77,28,1,127,0,0,0.0,0,0.0,60,248,101,2,2,0,0,2,77,6
273,Walter Benitez,Nice,38.0,1300,1175,1291,10,0,0,1300,0,0,0.0,0,0.0,705,3121,2059,0,0,0,2,0,596,0
274,Loris Benito,Bordeaux,29.5,2023,104,756,1003,286,15,2023,3,2,66.7,1,33.3,1099,5573,2818,57,36,1,13,8,1245,73
275,Sergio Benito,Valladolid,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
276,Bilal Benkhedim,Saint-Étienne,0.8,58,0,4,28,26,2,58,3,2,66.7,1,33.3,33,163,57,0,1,0,6,1,37,9
277,Djamel Benlamri,Lyon,1.7,107,10,56,47,4,0,107,0,0,0.0,0,0.0,52,332,187,3,1,0,1,1,57,1
278,Ismael Bennacer,Milan,14.7,1140,33,261,749,140,4,1140,36,29,80.6,7,19.4,702,3777,1719,20,23,3,21,15,798,12
279,Said Benrahma,West Ham,15.5,752,13,113,307,351,49,752,80,42,52.5,38,47.5,509,3605,1793,63,35,16,48,33,535,107
280,Yassine Benrahou,Nîmes,13.8,742,6,89,343,318,29,742,37,17,45.9,20,54.1,411,2114,808,26,19,7,45,30,499,53
281,Ramy Bensebaini,M'Gladbach,20.1,1521,97,560,779,202,32,1520,22,13,59.1,9,40.9,780,3405,1829,27,15,5,32,10,866,64
282,Josh Benson,Burnley,2.9,110,3,16,59,36,2,110,7,2,28.6,5,71.4,52,202,116,1,2,0,4,4,72,8
283,Nabil Bentaleb,Schalke 04,6.1,338,11,88,198,52,3,337,5,4,80.0,1,20.0,163,652,289,6,3,1,9,8,230,5
284,Rodrigo Bentancur,Juventus,25.8,2127,101,507,1312,339,15,2127,51,35,68.6,16,31.4,1174,5484,2550,35,41,3,29,16,1503,25
286,Christian Benteke,Crystal Palace,20.2,837,53,82,411,350,118,837,27,16,59.3,11,40.7,351,1499,464,14,10,9,59,27,661,124
287,Karim Benzema,Real Madrid,32.2,1533,31,119,588,837,217,1532,62,39,62.9,23,37.1,857,5094,2603,107,66,46,58,39,1287,256
288,Yassine Benzia,Dijon,4.5,256,0,37,142,81,6,254,12,8,66.7,4,33.3,157,651,259,5,6,1,13,7,167,11
289,Alessandro Berardi,Hellas Verona,0.3,12,12,12,0,0,0,12,0,0,0.0,0,0.0,6,42,33,0,0,0,0,0,4,0
290,Domenico Berardi,Sassuolo,27.5,1660,41,193,614,879,121,1652,63,30,47.6,33,52.4,1006,6316,3125,101,59,36,54,31,1213,272
291,Gaetano Berardi,Leeds United,1.3,72,6,37,32,3,1,72,0,0,0.0,0,0.0,36,138,79,0,0,0,0,0,45,1
292,Yuri Berchiche,Athletic Club,18.7,1294,37,280,617,406,40,1294,35,17,48.6,18,51.4,657,4077,2156,55,41,13,24,13,772,105
293,Alex Berenguer,Torino,1.5,63,3,4,32,28,1,63,2,2,100.0,0,0.0,30,257,181,5,3,0,3,2,44,3
294,Alex Berenguer,Athletic Club,25.3,1276,27,163,406,730,75,1276,73,35,47.9,38,52.1,640,4115,2105,64,52,21,55,39,821,201
295,Bartosz Bereszynski,Sampdoria,29.0,1788,133,632,809,368,15,1788,33,18,54.5,15,45.5,803,3982,2045,42,36,7,27,15,958,81
296,Johann Berg Gudmundsson,Burnley,15.1,612,27,96,267,254,29,612,27,10,37.0,17,63.0,358,2073,798,25,15,2,17,12,414,74
297,Sander Berge,Sheffield Utd,12.4,590,31,109,295,199,31,589,32,20,62.5,12,37.5,363,2831,1397,39,30,10,24,13,390,33
298,Steven Bergwijn,Tottenham,13.4,556,11,81,238,250,33,556,45,22,48.9,23,51.1,354,2096,999,32,31,11,30,15,411,83
299,Valon Berisha,Reims,18.3,1194,30,196,700,313,23,1194,17,10,58.8,7,41.2,653,3546,2062,48,31,3,28,12,815,51
300,Bernard,Everton,5.1,337,7,34,163,141,14,337,16,10,62.5,6,37.5,225,1116,540,13,10,2,16,11,246,42
301,Federico Bernardeschi,Juventus,10.8,707,23,139,277,297,29,707,32,22,68.8,10,31.3,416,2620,1257,37,26,5,27,12,481,85
302,Bernardo,Brighton,2.3,113,4,24,36,53,6,113,3,0,0.0,3,100.0,63,234,104,2,2,0,1,4,79,15
303,Paul Bernardoni,Angers,38.0,1075,904,1066,9,0,0,1075,0,0,0.0,0,0.0,513,2373,1493,0,0,0,1,1,330,0
304,Juan Bernat,Paris S-G,2.2,155,7,33,64,59,1,155,5,3,60.0,2,40.0,77,441,175,4,5,0,4,0,103,16
305,Dimitry Bertaud,Montpellier,8.3,330,286,330,0,0,0,330,0,0,0.0,0,0.0,177,952,625,0,0,0,0,0,109,0
306,Marco Bertini,Lazio,0.1,4,0,2,2,0,0,4,1,1,100.0,0,0.0,1,13,4,0,0,0,0,0,1,0
307,Ryan Bertrand,Southampton,28.9,1803,58,427,894,492,42,1803,9,3,33.3,6,66.7,827,4066,2364,46,41,6,25,8,1030,120
308,Daniel Bessa,Hellas Verona,6.8,368,3,37,170,163,15,368,5,3,60.0,2,40.0,247,1306,619,19,19,4,18,12,287,39
309,Loic Bessile,Bordeaux,1.0,51,4,29,22,0,0,51,0,0,0.0,0,0.0,23,72,40,0,0,0,0,0,41,0
310,Jordan Beyer,M'Gladbach,2.1,117,16,56,60,1,0,117,1,1,100.0,0,0.0,59,324,184,1,1,0,2,0,62,2
312,Giulian Biancone,Monaco,1.0,104,4,25,39,42,3,104,3,1,33.3,2,66.7,57,332,151,4,3,1,1,2,65,15
313,Bartosz Bialek,Wolfsburg,3.0,125,4,18,58,52,22,125,5,1,20.0,4,80.0,74,268,68,3,3,4,19,2,79,15
314,Ermin Bicakcic,Hoffenheim,1.4,78,12,43,29,6,2,78,0,0,0.0,0,0.0,40,213,125,0,1,0,0,0,53,0
