Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Marcos Acuña,10,ARG,DF,Sevilla,La Liga,31.0,1991.0,10.0,7.0,551.0,6.1,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.1,1.4,0.05,0.17,0.22,0.05,0.22,10,ARG,DF,Sevilla,La Liga,31.0,1991.0,6.1,0.0,9.0,0.0,0.0,1.47,0.0,0.0,,29.7,1.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,10,ARG,DF,Sevilla,La Liga,31.0,1991.0,6.1,279.0,393.0,71.0,5497.0,2291.0,133.0,151.0,88.1,91.0,121.0,75.2,50.0,100.0,50.0,0.0,1.1,1.4,-1.1,12.0,14.0,12.0,7.0,22.0,10,ARG,DF,Sevilla,La Liga,31.0,1991.0,6.1,393.0,305.0,87.0,20.0,0.0,8.0,55.0,51.0,16.0,5.0,10.0,0.0,279.0,1.0,5.0,10,ARG,DF,Sevilla,La Liga,31.0,1991.0,6.1,20.0,3.2,10.0,6.0,0.0,2.0,0.0,2.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,10,ARG,DF,Sevilla,La Liga,31.0,1991.0,6.1,19.0,10.0,10.0,8.0,1.0,9.0,14.0,64.3,5.0,7.0,2.0,5.0,11.0,30.0,7.0,0.0
Che Adams,11,SYC,FW,Southampton,Premier League,26.0,1996.0,13.0,11.0,976.0,10.8,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.28,0.09,0.37,0.28,0.37,3.3,3.3,1.5,4.8,0.3,0.14,0.44,0.3,0.44,11,SYC,FW,Southampton,Premier League,26.0,1996.0,10.8,3.0,26.0,10.0,38.5,2.4,0.92,0.12,0.3,14.3,0.0,0.0,0.0,3.3,3.3,0.13,-0.3,-0.3,11,SYC,FW,Southampton,Premier League,26.0,1996.0,10.8,156.0,232.0,67.2,2382.0,418.0,92.0,124.0,74.2,36.0,55.0,65.5,18.0,20.0,90.0,1.0,1.5,1.0,-0.5,15.0,8.0,5.0,2.0,9.0,11,SYC,FW,Southampton,Premier League,26.0,1996.0,10.8,232.0,226.0,5.0,0.0,1.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,156.0,1.0,8.0,11,SYC,FW,Southampton,Premier League,26.0,1996.0,10.8,27.0,2.49,21.0,1.0,1.0,3.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,11,SYC,FW,Southampton,Premier League,26.0,1996.0,10.8,10.0,9.0,4.0,5.0,1.0,4.0,5.0,80.0,1.0,5.0,2.0,3.0,1.0,11.0,14.0,0.0
Tyler Adams,12,USA,MF,Leeds United,Premier League,23.0,1999.0,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.08,0.08,0.0,0.08,12,USA,MF,Leeds United,Premier League,23.0,1999.0,12.0,0.0,2.0,0.0,0.0,0.17,0.0,0.0,,29.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,12,USA,MF,Leeds United,Premier League,23.0,1999.0,12.0,558.0,683.0,81.7,8563.0,2680.0,297.0,339.0,87.6,211.0,251.0,84.1,28.0,52.0,53.8,0.0,0.9,0.7,-0.9,15.0,52.0,7.0,0.0,53.0,12,USA,MF,Leeds United,Premier League,23.0,1999.0,12.0,683.0,642.0,41.0,33.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,558.0,0.0,10.0,12,USA,MF,Leeds United,Premier League,23.0,1999.0,12.0,24.0,2.0,22.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,12,USA,MF,Leeds United,Premier League,23.0,1999.0,12.0,49.0,26.0,25.0,20.0,4.0,28.0,43.0,65.1,15.0,20.0,4.0,16.0,16.0,65.0,10.0,0.0
Sargis Adamyan,13,ARM,"FW,MF",Köln,Bundesliga,29.0,1993.0,13.0,2.0,379.0,4.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.24,0.24,0.47,0.24,0.47,1.5,1.5,0.5,2.0,0.36,0.12,0.48,0.36,0.48,13,ARM,"FW,MF",Köln,Bundesliga,29.0,1993.0,4.2,1.0,13.0,8.0,61.5,3.09,1.9,0.08,0.13,14.8,0.0,0.0,0.0,1.5,1.5,0.12,-0.5,-0.5,13,ARM,"FW,MF",Köln,Bundesliga,29.0,1993.0,4.2,79.0,105.0,75.2,1327.0,304.0,40.0,47.0,85.1,31.0,39.0,79.5,7.0,9.0,77.8,1.0,0.5,0.6,0.5,6.0,3.0,8.0,2.0,12.0,13,ARM,"FW,MF",Köln,Bundesliga,29.0,1993.0,4.2,105.0,93.0,11.0,0.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,79.0,1.0,1.0,13,ARM,"FW,MF",Köln,Bundesliga,29.0,1993.0,4.2,15.0,3.55,11.0,0.0,0.0,4.0,0.0,0.0,2.0,0.47,1.0,0.0,0.0,1.0,0.0,0.0,13,ARM,"FW,MF",Köln,Bundesliga,29.0,1993.0,4.2,7.0,4.0,2.0,1.0,4.0,4.0,8.0,50.0,4.0,6.0,0.0,6.0,1.0,8.0,2.0,0.0
Tosin Adarabioyo,14,GBR,DF,Fulham,Premier League,25.0,1997.0,10.0,10.0,900.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.01,0.0,0.02,0.01,0.02,14,GBR,DF,Fulham,Premier League,25.0,1997.0,10.0,1.0,3.0,1.0,33.3,0.3,0.1,0.33,1.0,11.1,0.0,0.0,0.0,0.1,0.1,0.05,0.9,0.9,14,GBR,DF,Fulham,Premier League,25.0,1997.0,10.0,389.0,488.0,79.7,7888.0,2907.0,100.0,115.0,87.0,253.0,287.0,88.2,32.0,73.0,43.8,0.0,0.0,0.1,0.0,1.0,22.0,2.0,0.0,28.0,14,GBR,DF,Fulham,Premier League,25.0,1997.0,10.0,488.0,466.0,18.0,13.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,389.0,4.0,5.0,14,GBR,DF,Fulham,Premier League,25.0,1997.0,10.0,5.0,0.5,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,GBR,DF,Fulham,Premier League,25.0,1997.0,10.0,11.0,4.0,9.0,2.0,0.0,4.0,6.0,66.7,2.0,7.0,6.0,1.0,11.0,22.0,50.0,0.0
Martin Adeline,15,FRA,"MF,FW",Reims,Ligue 1,18.0,2003.0,4.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.07,0.0,0.07,0.07,0.07,15,FRA,"MF,FW",Reims,Ligue 1,18.0,2003.0,1.0,0.0,1.0,0.0,0.0,0.97,0.0,0.0,,25.5,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,15,FRA,"MF,FW",Reims,Ligue 1,18.0,2003.0,1.0,23.0,34.0,67.6,308.0,71.0,9.0,15.0,60.0,8.0,10.0,80.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,FRA,"MF,FW",Reims,Ligue 1,18.0,2003.0,1.0,34.0,31.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,0.0,1.0,15,FRA,"MF,FW",Reims,Ligue 1,18.0,2003.0,1.0,2.0,1.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,FRA,"MF,FW",Reims,Ligue 1,18.0,2003.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,75.0,1.0,3.0,1.0,2.0,2.0,5.0,2.0,0.0
Karim Adeyemi,16,DEU,"FW,MF",Dortmund,Bundesliga,20.0,2002.0,10.0,7.0,469.0,5.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.4,2.3,0.18,0.26,0.44,0.18,0.44,16,DEU,"FW,MF",Dortmund,Bundesliga,20.0,2002.0,5.2,0.0,12.0,6.0,50.0,2.3,1.15,0.0,0.0,18.2,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9,16,DEU,"FW,MF",Dortmund,Bundesliga,20.0,2002.0,5.2,125.0,173.0,72.3,1620.0,476.0,81.0,95.0,85.3,34.0,44.0,77.3,4.0,12.0,33.3,0.0,1.4,1.0,-1.4,8.0,7.0,9.0,0.0,11.0,16,DEU,"FW,MF",Dortmund,Bundesliga,20.0,2002.0,5.2,173.0,163.0,9.0,2.0,0.0,1.0,7.0,2.0,5.0,5.0,0.0,0.0,125.0,1.0,8.0,16,DEU,"FW,MF",Dortmund,Bundesliga,20.0,2002.0,5.2,21.0,4.03,14.0,0.0,1.0,3.0,2.0,1.0,3.0,0.58,2.0,0.0,0.0,1.0,0.0,0.0,16,DEU,"FW,MF",Dortmund,Bundesliga,20.0,2002.0,5.2,6.0,2.0,3.0,2.0,1.0,6.0,15.0,40.0,9.0,7.0,0.0,7.0,4.0,10.0,0.0,0.0
Amine Adli,17,FRA,FW,Leverkusen,Bundesliga,22.0,2000.0,7.0,2.0,297.0,3.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.2,0.2,0.6,0.8,0.06,0.17,0.23,0.06,0.23,17,FRA,FW,Leverkusen,Bundesliga,22.0,2000.0,3.3,0.0,2.0,2.0,100.0,0.61,0.61,0.0,0.0,12.0,0.0,0.0,0.0,0.2,0.2,0.1,-0.2,-0.2,17,FRA,FW,Leverkusen,Bundesliga,22.0,2000.0,3.3,82.0,99.0,82.8,1057.0,235.0,50.0,59.0,84.7,22.0,22.0,100.0,3.0,5.0,60.0,1.0,0.6,0.4,0.4,4.0,8.0,2.0,0.0,7.0,17,FRA,FW,Leverkusen,Bundesliga,22.0,2000.0,3.3,99.0,94.0,5.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,82.0,0.0,5.0,17,FRA,FW,Leverkusen,Bundesliga,22.0,2000.0,3.3,8.0,2.42,5.0,0.0,1.0,0.0,1.0,1.0,2.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,17,FRA,FW,Leverkusen,Bundesliga,22.0,2000.0,3.3,4.0,3.0,1.0,1.0,2.0,1.0,4.0,25.0,3.0,8.0,0.0,8.0,1.0,5.0,1.0,0.0
Yacine Adli,18,FRA,"MF,FW",Milan,Serie A,22.0,2000.0,4.0,1.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.07,0.07,0.13,0.07,0.13,18,FRA,"MF,FW",Milan,Serie A,22.0,2000.0,1.3,0.0,2.0,2.0,100.0,1.55,1.55,0.0,0.0,18.5,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,18,FRA,"MF,FW",Milan,Serie A,22.0,2000.0,1.3,38.0,60.0,63.3,666.0,216.0,19.0,24.0,79.2,12.0,18.0,66.7,5.0,11.0,45.5,0.0,0.1,0.1,-0.1,1.0,4.0,2.0,0.0,6.0,18,FRA,"MF,FW",Milan,Serie A,22.0,2000.0,1.3,60.0,58.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,4.0,18,FRA,"MF,FW",Milan,Serie A,22.0,2000.0,1.3,1.0,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,FRA,"MF,FW",Milan,Serie A,22.0,2000.0,1.3,6.0,3.0,2.0,4.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,0.0
Michel Aebischer,19,CHE,"FW,MF",Bologna,Serie A,25.0,1997.0,12.0,6.0,558.0,6.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.1,0.03,0.13,0.1,0.13,19,CHE,"FW,MF",Bologna,Serie A,25.0,1997.0,6.2,0.0,8.0,1.0,12.5,1.29,0.16,0.0,0.0,17.6,1.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6,19,CHE,"FW,MF",Bologna,Serie A,25.0,1997.0,6.2,192.0,234.0,82.1,2956.0,799.0,104.0,115.0,90.4,71.0,79.0,89.9,14.0,25.0,56.0,0.0,0.2,0.1,-0.2,5.0,15.0,0.0,0.0,7.0,19,CHE,"FW,MF",Bologna,Serie A,25.0,1997.0,6.2,234.0,223.0,9.0,3.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,192.0,2.0,7.0,19,CHE,"FW,MF",Bologna,Serie A,25.0,1997.0,6.2,13.0,2.1,8.0,1.0,1.0,2.0,1.0,0.0,2.0,0.32,0.0,0.0,0.0,1.0,1.0,0.0,19,CHE,"FW,MF",Bologna,Serie A,25.0,1997.0,6.2,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,7.0,1.0,6.0,1.0,3.0,3.0,0.0
Felix Afena-Gyan,20,GHA,"FW,MF",Cremonese,Serie A,19.0,2003.0,7.0,2.0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.05,0.02,0.07,0.05,0.07,20,GHA,"FW,MF",Cremonese,Serie A,19.0,2003.0,2.4,0.0,3.0,0.0,0.0,1.23,0.0,0.0,,17.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1,20,GHA,"FW,MF",Cremonese,Serie A,19.0,2003.0,2.4,32.0,40.0,80.0,400.0,64.0,23.0,26.0,88.5,7.0,8.0,87.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20,GHA,"FW,MF",Cremonese,Serie A,19.0,2003.0,2.4,40.0,38.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,20,GHA,"FW,MF",Cremonese,Serie A,19.0,2003.0,2.4,4.0,1.63,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,GHA,"FW,MF",Cremonese,Serie A,19.0,2003.0,2.4,4.0,2.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
Emmanuel Agbadou,21,CIV,DF,Reims,Ligue 1,25.0,1997.0,11.0,10.0,879.0,9.8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,0.07,0.04,0.12,0.07,0.12,21,CIV,DF,Reims,Ligue 1,25.0,1997.0,9.8,0.0,8.0,2.0,25.0,0.82,0.2,0.0,0.0,17.6,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7,21,CIV,DF,Reims,Ligue 1,25.0,1997.0,9.8,382.0,450.0,84.9,7825.0,3043.0,130.0,145.0,89.7,192.0,213.0,90.1,57.0,84.0,67.9,0.0,0.4,0.7,-0.4,2.0,26.0,5.0,0.0,21.0,21,CIV,DF,Reims,Ligue 1,25.0,1997.0,9.8,450.0,425.0,24.0,23.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,1.0,3.0,21,CIV,DF,Reims,Ligue 1,25.0,1997.0,9.8,10.0,1.02,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,21,CIV,DF,Reims,Ligue 1,25.0,1997.0,9.8,25.0,15.0,16.0,9.0,0.0,14.0,19.0,73.7,5.0,10.0,6.0,4.0,13.0,38.0,44.0,1.0
Lucien Agoume,22,FRA,MF,Troyes,Ligue 1,20.0,2002.0,3.0,2.0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.36,0.36,0.0,0.36,22,FRA,MF,Troyes,Ligue 1,20.0,2002.0,1.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,22,FRA,MF,Troyes,Ligue 1,20.0,2002.0,1.2,53.0,64.0,82.8,928.0,217.0,21.0,25.0,84.0,24.0,27.0,88.9,6.0,9.0,66.7,0.0,0.4,0.1,-0.4,2.0,6.0,3.0,1.0,6.0,22,FRA,MF,Troyes,Ligue 1,20.0,2002.0,1.2,64.0,61.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,22,FRA,MF,Troyes,Ligue 1,20.0,2002.0,1.2,3.0,2.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,FRA,MF,Troyes,Ligue 1,20.0,2002.0,1.2,4.0,2.0,1.0,2.0,1.0,2.0,3.0,66.7,1.0,2.0,1.0,1.0,2.0,6.0,1.0,0.0
Felix Agu,23,DEU,"DF,FW",Werder Bremen,Bundesliga,23.0,1999.0,3.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,0.14,0.22,0.07,0.22,23,DEU,"DF,FW",Werder Bremen,Bundesliga,23.0,1999.0,0.5,0.0,1.0,0.0,0.0,1.84,0.0,0.0,,15.9,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,23,DEU,"DF,FW",Werder Bremen,Bundesliga,23.0,1999.0,0.5,16.0,25.0,64.0,299.0,144.0,4.0,5.0,80.0,9.0,10.0,90.0,2.0,6.0,33.3,0.0,0.1,0.1,-0.1,1.0,1.0,1.0,0.0,2.0,23,DEU,"DF,FW",Werder Bremen,Bundesliga,23.0,1999.0,0.5,25.0,19.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,23,DEU,"DF,FW",Werder Bremen,Bundesliga,23.0,1999.0,0.5,4.0,7.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,DEU,"DF,FW",Werder Bremen,Bundesliga,23.0,1999.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Álvaro Aguado,24,ESP,MF,Valladolid,La Liga,26.0,1996.0,13.0,8.0,747.0,8.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,0.2,0.2,0.9,1.1,0.03,0.1,0.13,0.03,0.13,24,ESP,MF,Valladolid,La Liga,26.0,1996.0,8.3,0.0,6.0,1.0,16.7,0.72,0.12,0.0,0.0,25.4,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,24,ESP,MF,Valladolid,La Liga,26.0,1996.0,8.3,357.0,426.0,83.8,7258.0,1991.0,139.0,151.0,92.1,139.0,164.0,84.8,69.0,90.0,76.7,2.0,0.9,1.0,1.1,15.0,41.0,4.0,1.0,43.0,24,ESP,MF,Valladolid,La Liga,26.0,1996.0,8.3,426.0,400.0,26.0,15.0,2.0,16.0,18.0,1.0,10.0,0.0,7.0,0.0,357.0,0.0,6.0,24,ESP,MF,Valladolid,La Liga,26.0,1996.0,8.3,31.0,3.73,26.0,4.0,0.0,0.0,1.0,0.0,3.0,0.36,1.0,2.0,0.0,0.0,0.0,0.0,24,ESP,MF,Valladolid,La Liga,26.0,1996.0,8.3,3.0,1.0,2.0,1.0,0.0,3.0,7.0,42.9,4.0,9.0,3.0,6.0,5.0,8.0,5.0,0.0
Kevin Agudelo,26,COL,MF,Spezia,Serie A,23.0,1998.0,14.0,10.0,897.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,26,COL,MF,Spezia,Serie A,23.0,1998.0,10.0,0.0,12.0,4.0,33.3,1.2,0.4,0.0,0.0,22.6,0.0,0.0,0.0,0.6,0.6,0.05,-0.6,-0.6,26,COL,MF,Spezia,Serie A,23.0,1998.0,10.0,206.0,289.0,71.3,3212.0,1140.0,116.0,144.0,80.6,66.0,83.0,79.5,16.0,27.0,59.3,0.0,1.1,1.1,-1.1,8.0,27.0,9.0,1.0,30.0,26,COL,MF,Spezia,Serie A,23.0,1998.0,10.0,289.0,277.0,7.0,1.0,2.0,1.0,13.0,2.0,2.0,0.0,2.0,0.0,206.0,5.0,12.0,26,COL,MF,Spezia,Serie A,23.0,1998.0,10.0,20.0,2.01,12.0,1.0,2.0,3.0,2.0,0.0,2.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,26,COL,MF,Spezia,Serie A,23.0,1998.0,10.0,34.0,16.0,11.0,15.0,8.0,13.0,33.0,39.4,20.0,19.0,3.0,16.0,6.0,40.0,2.0,0.0
Ruben Aguilar,27,FRA,DF,Monaco,Ligue 1,29.0,1993.0,7.0,4.0,327.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,FRA,DF,Monaco,Ligue 1,29.0,1993.0,3.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27,FRA,DF,Monaco,Ligue 1,29.0,1993.0,3.6,172.0,221.0,77.8,2702.0,1027.0,91.0,107.0,85.0,66.0,78.0,84.6,11.0,24.0,45.8,0.0,0.0,0.2,0.0,0.0,11.0,5.0,2.0,15.0,27,FRA,DF,Monaco,Ligue 1,29.0,1993.0,3.6,221.0,185.0,36.0,1.0,0.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,172.0,0.0,4.0,27,FRA,DF,Monaco,Ligue 1,29.0,1993.0,3.6,2.0,0.55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,FRA,DF,Monaco,Ligue 1,29.0,1993.0,3.6,9.0,3.0,5.0,1.0,3.0,3.0,9.0,33.3,6.0,0.0,0.0,0.0,8.0,17.0,11.0,0.0
Naouirou Ahamada,28,FRA,MF,Stuttgart,Bundesliga,20.0,2002.0,14.0,14.0,1141.0,12.7,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,0.7,0.7,0.6,1.3,0.06,0.05,0.1,0.06,0.1,28,FRA,MF,Stuttgart,Bundesliga,20.0,2002.0,12.7,2.0,13.0,5.0,38.5,1.03,0.39,0.15,0.4,23.2,0.0,0.0,0.0,0.7,0.7,0.05,1.3,1.3,28,FRA,MF,Stuttgart,Bundesliga,20.0,2002.0,12.7,342.0,410.0,83.4,5173.0,1140.0,177.0,194.0,91.2,139.0,152.0,91.4,13.0,29.0,44.8,0.0,0.6,0.6,-0.6,11.0,27.0,6.0,2.0,25.0,28,FRA,MF,Stuttgart,Bundesliga,20.0,2002.0,12.7,410.0,397.0,12.0,3.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,342.0,1.0,12.0,28,FRA,MF,Stuttgart,Bundesliga,20.0,2002.0,12.7,32.0,2.52,25.0,0.0,3.0,2.0,1.0,1.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0,28,FRA,MF,Stuttgart,Bundesliga,20.0,2002.0,12.7,16.0,11.0,7.0,6.0,3.0,8.0,18.0,44.4,10.0,12.0,4.0,8.0,8.0,24.0,5.0,0.0
Jean-Eudes Aholou,29,CIV,MF,Strasbourg,Ligue 1,28.0,1994.0,11.0,6.0,527.0,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.1,0.06,0.13,0.2,0.06,0.2,29,CIV,MF,Strasbourg,Ligue 1,28.0,1994.0,5.9,0.0,4.0,1.0,25.0,0.68,0.17,0.0,0.0,19.1,0.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4,29,CIV,MF,Strasbourg,Ligue 1,28.0,1994.0,5.9,129.0,195.0,66.2,1970.0,585.0,64.0,83.0,77.1,48.0,74.0,64.9,7.0,20.0,35.0,0.0,0.8,0.8,-0.8,6.0,7.0,5.0,0.0,11.0,29,CIV,MF,Strasbourg,Ligue 1,28.0,1994.0,5.9,195.0,189.0,6.0,5.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,2.0,29,CIV,MF,Strasbourg,Ligue 1,28.0,1994.0,5.9,11.0,1.89,8.0,0.0,0.0,0.0,1.0,2.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,29,CIV,MF,Strasbourg,Ligue 1,28.0,1994.0,5.9,13.0,8.0,3.0,8.0,2.0,5.0,11.0,45.5,6.0,4.0,0.0,4.0,10.0,23.0,5.0,0.0
