,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
896,Adrian Fein,de GER,MF,Greuther Fürth,Bundesliga,22.0,1999.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
897,Nabil Fekir,fr FRA,MF,Betis,La Liga,28.0,1993.0,31.0,43.0,29.0,5.0,25.0,13.0,7.0,36.0,19.4,29.0,14.0,0.0,14.0,7.0,50.0,7.0,0.0
898,Felipe,br BRA,DF,Atlético Madrid,La Liga,32.0,1989.0,16.7,20.0,15.0,11.0,8.0,1.0,8.0,18.0,44.4,10.0,17.0,11.0,6.0,28.0,48.0,77.0,0.0
899,Luiz Felipe,it ITA,DF,Lazio,Serie A,24.0,1997.0,27.7,41.0,23.0,21.0,16.0,4.0,20.0,34.0,58.8,14.0,40.0,33.0,7.0,33.0,74.0,102.0,1.0
900,João Félix,pt POR,"FW,MF",Atlético Madrid,La Liga,21.0,1999.0,14.0,5.0,2.0,1.0,4.0,0.0,1.0,5.0,20.0,4.0,4.0,1.0,3.0,7.0,12.0,8.0,0.0
901,Ohis Felix Uduokhai,de GER,DF,Augsburg,Bundesliga,23.0,1997.0,8.7,9.0,6.0,6.0,3.0,0.0,6.0,11.0,54.5,5.0,13.0,8.0,5.0,9.0,18.0,33.0,0.0
902,Kiko Femenía,es ESP,DF,Watford,Premier League,30.0,1991.0,23.8,35.0,22.0,23.0,10.0,2.0,21.0,37.0,56.8,16.0,24.0,8.0,16.0,37.0,72.0,51.0,0.0
903,Evan Ferguson,ie IRL,MF,Brighton,Premier League,16.0,2004.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,Nathan Ferguson,eng ENG,DF,Crystal Palace,Premier League,20.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,Bruno Fernandes,pt POR,MF,Manchester Utd,Premier League,26.0,1994.0,34.6,54.0,28.0,26.0,22.0,6.0,26.0,91.0,28.6,65.0,36.0,0.0,36.0,17.0,71.0,42.0,2.0
906,Edimilson Fernandes,ch SUI,"MF,FW",Arminia,Bundesliga,25.0,1996.0,3.1,2.0,0.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,2.0,0.0,2.0,4.0,6.0,0.0
907,Aitor Fernández,es ESP,GK,Levante,La Liga,30.0,1991.0,13.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
908,Álex Fernández,es ESP,MF,Cádiz,La Liga,28.0,1992.0,22.8,47.0,31.0,22.0,17.0,8.0,21.0,61.0,34.4,40.0,30.0,7.0,23.0,30.0,77.0,31.0,0.0
910,Álvaro Fernández,es ESP,GK,Brentford,Premier League,23.0,1998.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
911,Federico Fernández,ar ARG,DF,Newcastle Utd,Premier League,32.0,1989.0,5.8,3.0,0.0,3.0,0.0,0.0,2.0,5.0,40.0,3.0,10.0,10.0,0.0,4.0,7.0,28.0,0.0
912,Fernandinho,br BRA,"MF,DF",Manchester City,Premier League,36.0,1985.0,10.7,21.0,10.0,7.0,10.0,4.0,9.0,27.0,33.3,18.0,8.0,2.0,6.0,8.0,29.0,13.0,1.0
913,Fernando,br BRA,"MF,DF",Sevilla,La Liga,34.0,1987.0,20.6,24.0,17.0,14.0,9.0,1.0,12.0,33.0,36.4,21.0,21.0,13.0,8.0,29.0,53.0,32.0,2.0
914,Alex Ferrari,it ITA,DF,Sampdoria,Serie A,27.0,1994.0,18.3,40.0,22.0,28.0,9.0,3.0,19.0,33.0,57.6,14.0,31.0,22.0,9.0,39.0,79.0,63.0,1.0
915,Salvador Ferrer,es ESP,"DF,MF",Spezia,Serie A,23.0,1998.0,16.6,32.0,18.0,15.0,9.0,8.0,12.0,25.0,48.0,13.0,24.0,12.0,12.0,18.0,50.0,46.0,0.0
916,Jordan Ferri,fr FRA,MF,Montpellier,Ligue 1,29.0,1992.0,32.3,55.0,35.0,28.0,23.0,4.0,29.0,87.0,33.3,58.0,21.0,5.0,16.0,30.0,85.0,35.0,0.0
917,Riccardo Fiamozzi,it ITA,DF,Empoli,Serie A,28.0,1993.0,6.9,7.0,5.0,2.0,2.0,3.0,2.0,4.0,50.0,2.0,6.0,5.0,1.0,7.0,14.0,12.0,0.0
918,Fidel,es ESP,MF,Elche,La Liga,31.0,1989.0,25.1,44.0,23.0,18.0,17.0,9.0,14.0,57.0,24.6,43.0,9.0,1.0,8.0,7.0,51.0,20.0,0.0
919,Karol Fila,pl POL,DF,Strasbourg,Ligue 1,23.0,1998.0,6.2,10.0,8.0,5.0,4.0,1.0,4.0,8.0,50.0,4.0,7.0,2.0,5.0,4.0,14.0,6.0,0.0
920,Alfreð Finnbogason,is ISL,FW,Augsburg,Bundesliga,32.0,1989.0,3.2,3.0,1.0,0.0,2.0,1.0,2.0,4.0,50.0,2.0,5.0,1.0,4.0,2.0,5.0,8.0,0.0
921,Luca Fiordilino,it ITA,MF,Venezia,Serie A,25.0,1996.0,7.3,21.0,13.0,11.0,6.0,4.0,13.0,27.0,48.1,14.0,14.0,4.0,10.0,11.0,32.0,12.0,0.0
922,Vincenzo Fiorillo,it ITA,GK,Salernitana,Serie A,31.0,1990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
923,Roberto Firmino,br BRA,FW,Liverpool,Premier League,29.0,1991.0,11.0,23.0,14.0,5.0,8.0,10.0,3.0,16.0,18.8,13.0,20.0,0.0,20.0,4.0,27.0,3.0,0.0
924,Junior Firpo,es ESP,"DF,MF",Leeds United,Premier League,24.0,1996.0,19.0,61.0,29.0,30.0,26.0,5.0,31.0,59.0,52.5,28.0,22.0,6.0,16.0,24.0,85.0,37.0,0.0
925,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,28.0,1993.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,10.0,1.0
926,Ashley Fletcher,eng ENG,FW,Watford,Premier League,25.0,1995.0,0.3,2.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
927,Alexis Flips,fr FRA,"MF,DF",Reims,Ligue 1,21.0,2000.0,11.7,37.0,21.0,21.0,9.0,7.0,22.0,45.0,48.9,23.0,21.0,0.0,21.0,24.0,61.0,17.0,0.0
928,Alessandro Florenzi,it ITA,"DF,FW",Milan,Serie A,30.0,1991.0,12.8,28.0,14.0,14.0,7.0,7.0,14.0,32.0,43.8,18.0,9.0,2.0,7.0,27.0,55.0,10.0,1.0
929,Phil Foden,eng ENG,FW,Manchester City,Premier League,21.0,2000.0,23.6,16.0,8.0,10.0,4.0,2.0,7.0,17.0,41.2,10.0,9.0,0.0,9.0,11.0,27.0,5.0,0.0
930,Mamadou Fofana,ml MLI,DF,Metz,Ligue 1,23.0,1998.0,0.4,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0
931,Seko Fofana,ci CIV,MF,Lens,Ligue 1,26.0,1995.0,37.3,27.0,19.0,11.0,13.0,3.0,12.0,58.0,20.7,46.0,24.0,2.0,22.0,26.0,53.0,17.0,1.0
932,Wesley Fofana,fr FRA,DF,Leicester City,Premier League,20.0,2000.0,7.0,12.0,8.0,11.0,1.0,0.0,7.0,11.0,63.6,4.0,5.0,2.0,3.0,12.0,24.0,26.0,1.0
933,Youssouf Fofana,fr FRA,MF,Monaco,Ligue 1,22.0,1999.0,24.3,69.0,43.0,19.0,41.0,9.0,29.0,56.0,51.8,27.0,29.0,7.0,22.0,32.0,101.0,22.0,2.0
934,Thomas Foket,be BEL,"DF,FW",Reims,Ligue 1,26.0,1994.0,24.8,28.0,19.0,12.0,13.0,3.0,18.0,40.0,45.0,22.0,26.0,4.0,22.0,33.0,61.0,35.0,0.0
936,Thomas Fontaine,mg MAD,DF,Lorient,Ligue 1,30.0,1991.0,1.9,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,4.0,4.0,0.0
937,José Fontán,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,3.1,5.0,3.0,3.0,2.0,0.0,1.0,5.0,20.0,4.0,3.0,1.0,2.0,10.0,15.0,10.0,0.0
938,José Fonte,pt POR,DF,Lille,Ligue 1,37.0,1983.0,38.0,23.0,12.0,14.0,7.0,2.0,11.0,25.0,44.0,14.0,39.0,32.0,7.0,44.0,67.0,159.0,1.0
939,Fernando Forestieri,it ITA,"FW,MF",Udinese,Serie A,31.0,1990.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
940,Pablo Fornals,es ESP,"FW,MF",West Ham,Premier League,25.0,1996.0,31.1,54.0,28.0,21.0,21.0,12.0,22.0,84.0,26.2,62.0,49.0,2.0,47.0,27.0,81.0,16.0,1.0
941,Emil Forsberg,se SWE,MF,RB Leipzig,Bundesliga,29.0,1991.0,19.0,21.0,12.0,2.0,11.0,8.0,7.0,22.0,31.8,15.0,18.0,0.0,18.0,2.0,23.0,2.0,1.0
942,Adam Forshaw,eng ENG,MF,Leeds United,Premier League,29.0,1991.0,17.0,53.0,23.0,21.0,27.0,5.0,21.0,54.0,38.9,33.0,17.0,1.0,16.0,19.0,72.0,12.0,2.0
943,Marcus Forss,fi FIN,"FW,MF",Brentford,Premier League,22.0,1999.0,2.3,3.0,3.0,0.0,2.0,1.0,2.0,4.0,50.0,2.0,5.0,0.0,5.0,1.0,4.0,0.0,0.0
944,Fraser Forster,eng ENG,GK,Southampton,Premier League,33.0,1988.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0
945,Philipp Förster,de GER,"MF,FW",Stuttgart,Bundesliga,26.0,1995.0,10.7,20.0,13.0,4.0,12.0,4.0,11.0,26.0,42.3,15.0,12.0,1.0,11.0,3.0,23.0,2.0,0.0
946,Francesco Forte,it ITA,FW,Venezia,Serie A,28.0,1993.0,4.7,3.0,2.0,0.0,2.0,1.0,2.0,5.0,40.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0
947,Steven Fortes,cv CPV,DF,Lens,Ligue 1,29.0,1992.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0
948,Ben Foster,eng ENG,GK,Watford,Premier League,38.0,1983.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
949,Tariqe Fosu,gh GHA,DF,Brentford,Premier League,25.0,1995.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
950,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,Bundesliga,23.0,1998.0,1.6,5.0,3.0,3.0,1.0,1.0,4.0,4.0,100.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0
951,Dimitri Foulquier,fr FRA,DF,Granada,La Liga,28.0,1993.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0
952,Dimitri Foulquier,fr FRA,DF,Valencia,La Liga,28.0,1993.0,26.0,36.0,17.0,17.0,15.0,4.0,21.0,34.0,61.8,13.0,19.0,3.0,16.0,29.0,65.0,49.0,0.0
953,Juan Foyth,ar ARG,DF,Villarreal,La Liga,23.0,1998.0,21.4,69.0,49.0,35.0,28.0,6.0,35.0,47.0,74.5,12.0,29.0,7.0,22.0,20.0,89.0,50.0,0.0
954,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,Serie A,22.0,1999.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
955,Raphael Framberger,de GER,DF,Augsburg,Bundesliga,25.0,1995.0,9.4,26.0,19.0,12.0,10.0,4.0,13.0,27.0,48.1,14.0,8.0,2.0,6.0,9.0,35.0,25.0,0.0
956,Przemysław Frankowski,pl POL,DF,Lens,Ligue 1,26.0,1995.0,27.2,57.0,39.0,22.0,27.0,8.0,36.0,74.0,48.6,38.0,27.0,0.0,27.0,28.0,85.0,52.0,0.0
957,Enric Franquesa,es ESP,"DF,FW",Levante,La Liga,24.0,1997.0,6.9,5.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,7.0,12.0,11.0,0.0
958,Fransérgio,br BRA,MF,Bordeaux,Ligue 1,30.0,1990.0,14.0,24.0,10.0,8.0,12.0,4.0,12.0,43.0,27.9,31.0,18.0,6.0,12.0,23.0,47.0,23.0,0.0
959,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,Premier League,27.0,1994.0,16.3,10.0,3.0,5.0,3.0,2.0,5.0,13.0,38.5,8.0,11.0,1.0,10.0,11.0,21.0,11.0,0.0
960,Davide Frattesi,it ITA,MF,Sassuolo,Serie A,21.0,1999.0,31.7,46.0,16.0,26.0,18.0,2.0,26.0,52.0,50.0,26.0,44.0,12.0,32.0,29.0,75.0,62.0,1.0
962,Fred,br BRA,MF,Manchester Utd,Premier League,28.0,1993.0,22.5,63.0,27.0,32.0,24.0,7.0,22.0,79.0,27.8,57.0,38.0,11.0,27.0,32.0,95.0,24.0,0.0
963,Ryan Fredericks,eng ENG,DF,West Ham,Premier League,28.0,1992.0,3.4,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,6.0,6.0,0.0
964,Morten Frendrup,dk DEN,"DF,MF",Genoa,Serie A,20.0,2001.0,7.7,40.0,24.0,19.0,13.0,8.0,13.0,29.0,44.8,16.0,19.0,2.0,17.0,17.0,57.0,7.0,1.0
965,Remo Freuler,ch SUI,MF,Atalanta,Serie A,29.0,1992.0,26.3,69.0,39.0,22.0,33.0,14.0,30.0,70.0,42.9,40.0,48.0,8.0,40.0,35.0,104.0,26.0,1.0
966,Marvin Friedrich,de GER,DF,M'Gladbach,Bundesliga,25.0,1995.0,6.7,14.0,8.0,10.0,4.0,0.0,9.0,11.0,81.8,2.0,5.0,3.0,2.0,5.0,19.0,26.0,0.0
967,Marvin Friedrich,de GER,DF,Union Berlin,Bundesliga,25.0,1995.0,13.0,17.0,5.0,14.0,3.0,0.0,10.0,16.0,62.5,6.0,13.0,7.0,6.0,23.0,40.0,47.0,0.0
968,Jeremie Frimpong,nl NED,DF,Leverkusen,Bundesliga,20.0,2000.0,22.8,32.0,18.0,19.0,12.0,1.0,12.0,23.0,52.2,11.0,24.0,6.0,18.0,17.0,49.0,40.0,2.0
969,Christian Früchtl,de GER,GK,Bayern Munich,Bundesliga,21.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,Jorge de Frutos,es ESP,"MF,FW",Levante,La Liga,24.0,1997.0,19.6,33.0,15.0,14.0,11.0,8.0,10.0,51.0,19.6,41.0,11.0,1.0,10.0,12.0,45.0,13.0,0.0
971,Leo Fuhr Hjelde,no NOR,"MF,DF",Leeds United,Premier League,17.0,2003.0,1.7,5.0,4.0,3.0,2.0,0.0,3.0,3.0,100.0,0.0,3.0,3.0,0.0,4.0,9.0,7.0,0.0
972,Chris Führich,de GER,"FW,MF",Stuttgart,Bundesliga,23.0,1998.0,19.0,28.0,16.0,10.0,10.0,8.0,18.0,39.0,46.2,21.0,31.0,2.0,29.0,8.0,36.0,9.0,0.0
973,Angelo Fulgini,fr FRA,"MF,FW",Angers,Ligue 1,24.0,1996.0,32.5,35.0,25.0,8.0,18.0,9.0,14.0,44.0,31.8,30.0,21.0,5.0,16.0,22.0,57.0,5.0,1.0
974,Marius Funk,de GER,GK,Greuther Fürth,Bundesliga,25.0,1996.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
975,Stephan Fürstner,de GER,MF,Mainz 05,Bundesliga,33.0,1987.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
976,Matteo Gabbia,it ITA,DF,Milan,Serie A,21.0,1999.0,6.0,4.0,3.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,8.0,12.0,12.0,0.0
977,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,Serie A,29.0,1991.0,12.7,6.0,4.0,3.0,2.0,1.0,1.0,7.0,14.3,6.0,5.0,2.0,3.0,3.0,9.0,10.0,0.0
978,Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,Bundesliga,26.0,1995.0,1.2,3.0,3.0,1.0,1.0,1.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0
979,Gianluca Gaetano,it ITA,MF,Napoli,Serie A,21.0,2000.0,0.2,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
980,Luca Gagliano,it ITA,"FW,DF",Cagliari,Serie A,21.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
981,Roberto Gagliardini,it ITA,MF,Inter,Serie A,27.0,1994.0,7.2,12.0,6.0,7.0,4.0,1.0,1.0,13.0,7.7,12.0,14.0,5.0,9.0,9.0,21.0,7.0,0.0
982,Riccardo Gagliolo,se SWE,DF,Salernitana,Serie A,31.0,1990.0,12.6,23.0,12.0,16.0,4.0,3.0,16.0,27.0,59.3,11.0,15.0,8.0,7.0,28.0,51.0,52.0,0.0
983,Javi Galán,es ESP,DF,Celta Vigo,La Liga,26.0,1994.0,36.6,108.0,66.0,60.0,37.0,11.0,42.0,99.0,42.4,57.0,48.0,8.0,40.0,45.0,153.0,52.0,0.0
984,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,La Liga,27.0,1993.0,15.3,40.0,21.0,14.0,21.0,5.0,14.0,30.0,46.7,16.0,16.0,2.0,14.0,20.0,60.0,21.0,0.0
985,Nicolas Galazzi,it ITA,MF,Venezia,Serie A,20.0,2000.0,0.2,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
986,Pablo Galdames Millán,cl CHI,MF,Genoa,Serie A,24.0,1996.0,11.4,28.0,12.0,6.0,16.0,6.0,12.0,35.0,34.3,23.0,16.0,2.0,14.0,8.0,36.0,9.0,1.0
988,Thiago Galhardo,br BRA,"FW,MF",Celta Vigo,La Liga,32.0,1989.0,12.8,12.0,6.0,3.0,3.0,6.0,2.0,12.0,16.7,10.0,15.0,2.0,13.0,6.0,18.0,9.0,0.0
989,Conor Gallagher,eng ENG,MF,Crystal Palace,Premier League,21.0,2000.0,31.6,69.0,38.0,35.0,20.0,14.0,21.0,69.0,30.4,48.0,58.0,9.0,49.0,29.0,98.0,26.0,0.0
990,Gauthier Gallon,fr FRA,GK,Troyes,Ligue 1,28.0,1993.0,31.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,12.0,1.0
991,Cristian Gamboa,cr CRC,DF,Bochum,Bundesliga,31.0,1989.0,19.1,59.0,36.0,40.0,16.0,3.0,30.0,61.0,49.2,31.0,22.0,7.0,15.0,32.0,91.0,35.0,1.0
992,Kévin Gameiro,fr FRA,FW,Strasbourg,Ligue 1,34.0,1987.0,26.5,19.0,10.0,5.0,9.0,5.0,6.0,18.0,33.3,12.0,22.0,1.0,21.0,6.0,25.0,1.0,0.0
993,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,Ligue 1,31.0,1989.0,18.2,60.0,36.0,24.0,24.0,12.0,18.0,44.0,40.9,26.0,23.0,4.0,19.0,24.0,84.0,13.0,0.0
994,Ignatius Ganago,cm CMR,FW,Lens,Ligue 1,22.0,1999.0,11.4,3.0,2.0,1.0,2.0,0.0,2.0,6.0,33.3,4.0,4.0,0.0,4.0,2.0,5.0,3.0,0.0
995,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,Bundesliga,25.0,1996.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
996,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,La Liga,28.0,1992.0,33.3,42.0,23.0,15.0,18.0,9.0,8.0,35.0,22.9,27.0,27.0,3.0,24.0,42.0,84.0,24.0,0.0
997,Dani García,es ESP,MF,Athletic Club,La Liga,31.0,1990.0,24.2,36.0,22.0,15.0,17.0,4.0,14.0,47.0,29.8,33.0,27.0,10.0,17.0,24.0,60.0,41.0,1.0
998,David García,es ESP,DF,Osasuna,La Liga,27.0,1994.0,34.5,28.0,14.0,15.0,11.0,2.0,12.0,22.0,54.5,10.0,27.0,21.0,6.0,52.0,80.0,168.0,0.0
999,Eric García,es ESP,DF,Barcelona,La Liga,20.0,2001.0,22.7,27.0,18.0,13.0,13.0,1.0,11.0,26.0,42.3,15.0,22.0,12.0,10.0,44.0,71.0,53.0,3.0
1000,Francisco Garcia,es ESP,DF,Rayo Vallecano,La Liga,21.0,1999.0,33.6,60.0,35.0,44.0,12.0,4.0,39.0,73.0,53.4,34.0,34.0,8.0,26.0,45.0,105.0,53.0,0.0
1001,Joan García,es ESP,GK,Espanyol,La Liga,20.0,2001.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
1002,Manu García,es ESP,MF,Alavés,La Liga,23.0,1998.0,12.0,18.0,9.0,6.0,9.0,3.0,9.0,27.0,33.3,18.0,8.0,2.0,6.0,13.0,31.0,4.0,0.0
1003,Raúl García,es ESP,FW,Athletic Club,La Liga,35.0,1986.0,20.0,27.0,17.0,6.0,11.0,10.0,8.0,36.0,22.2,28.0,30.0,4.0,26.0,9.0,36.0,21.0,0.0
1004,Rubén García,es ESP,"MF,FW",Osasuna,La Liga,28.0,1993.0,26.4,43.0,26.0,12.0,23.0,8.0,16.0,49.0,32.7,33.0,31.0,4.0,27.0,24.0,67.0,16.0,0.0
1005,Saúl García,es ESP,MF,Alavés,La Liga,26.0,1994.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1006,Unai García,es ESP,DF,Osasuna,La Liga,29.0,1992.0,15.6,21.0,12.0,14.0,6.0,1.0,14.0,17.0,82.4,3.0,19.0,11.0,8.0,22.0,43.0,78.0,0.0
1007,Alejandro Garnacho,es ESP,"FW,MF",Manchester Utd,Premier League,17.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,Mario Gaspar,es ESP,DF,Villarreal,La Liga,30.0,1990.0,6.9,10.0,4.0,2.0,5.0,3.0,6.0,10.0,60.0,4.0,6.0,3.0,3.0,6.0,16.0,15.0,0.0
1009,Djeidi Gassama,fr FRA,FW,Paris S-G,Ligue 1,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1010,Johan Gastien,fr FRA,MF,Clermont Foot,Ligue 1,33.0,1988.0,30.5,56.0,34.0,26.0,25.0,5.0,27.0,74.0,36.5,47.0,45.0,11.0,34.0,53.0,109.0,49.0,1.0
1011,Gavi,es ESP,"MF,FW",Barcelona,La Liga,16.0,2004.0,25.7,38.0,18.0,13.0,18.0,7.0,9.0,33.0,27.3,24.0,36.0,0.0,36.0,25.0,63.0,13.0,0.0
1012,Dwight Gayle,eng ENG,"FW,DF",Newcastle Utd,Premier League,30.0,1990.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1014,Jean-Philippe Gbamin,ci CIV,MF,Everton,Premier League,25.0,1995.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
1015,David de Gea,es ESP,GK,Manchester Utd,Premier League,30.0,1990.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
1016,Linus Gechter,de GER,DF,Hertha BSC,Bundesliga,17.0,2004.0,8.0,15.0,8.0,13.0,2.0,0.0,7.0,14.0,50.0,7.0,12.0,7.0,5.0,11.0,26.0,29.0,0.0
1017,Dennis Geiger,de GER,MF,Hoffenheim,Bundesliga,23.0,1998.0,15.3,34.0,23.0,9.0,20.0,5.0,17.0,30.0,56.7,13.0,15.0,1.0,14.0,14.0,48.0,7.0,1.0
1018,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,Premier League,19.0,2002.0,8.3,4.0,3.0,1.0,0.0,3.0,2.0,10.0,20.0,8.0,9.0,0.0,9.0,0.0,4.0,3.0,0.0
1019,Luca Gemello,it ITA,GK,Torino,Serie A,21.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,Bundesliga,27.0,1994.0,17.5,42.0,20.0,18.0,17.0,7.0,22.0,36.0,61.1,14.0,24.0,1.0,23.0,25.0,67.0,25.0,1.0
1021,Valère Germain,fr FRA,FW,Montpellier,Ligue 1,31.0,1990.0,21.9,23.0,14.0,6.0,11.0,6.0,8.0,31.0,25.8,23.0,13.0,1.0,12.0,9.0,32.0,27.0,0.0
1022,Gerson,br BRA,"MF,FW",Marseille,Ligue 1,24.0,1997.0,28.3,42.0,17.0,16.0,20.0,6.0,8.0,35.0,22.9,27.0,26.0,4.0,22.0,16.0,58.0,16.0,2.0
1023,Willem Geubbels,fr FRA,"FW,MF",Nantes,Ligue 1,19.0,2001.0,6.0,8.0,5.0,4.0,2.0,2.0,5.0,12.0,41.7,7.0,5.0,0.0,5.0,6.0,14.0,5.0,0.0
1024,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,Bundesliga,30.0,1990.0,5.5,5.0,4.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,3.0,1.0,2.0,0.0,5.0,4.0,0.0
1025,Ismaël Gharbi,es ESP,FW,Paris S-G,Ligue 1,17.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,Premier League,26.0,1995.0,4.3,4.0,4.0,2.0,2.0,0.0,2.0,7.0,28.6,5.0,6.0,0.0,6.0,1.0,5.0,2.0,0.0
