,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG
572,David Concha,es ESP,MF,Real Sociedad,La Liga,19.0,1996.0,1.3,0.0,0.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
573,Daniel Congré,fr FRA,DF,Montpellier,Ligue 1,31.0,1985.0,20.2,2.0,1.0,0.0,23.0,18.0,0.0,3.0,52.0,19.0,0.0,1.0,0.0
574,Andrea Consigli,it ITA,GK,Sassuolo,Serie A,29.0,1987.0,37.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
575,Diego Contento,de GER,DF,Bordeaux,Ligue 1,26.0,1990.0,23.4,3.0,0.0,0.0,33.0,40.0,0.0,51.0,62.0,44.0,0.0,0.0,1.0
576,Andrea Conti,it ITA,MF,Atalanta,Serie A,22.0,1994.0,29.6,12.0,0.0,0.0,47.0,39.0,0.0,55.0,70.0,52.0,0.0,0.0,0.0
577,Lewis Cook,eng ENG,MF,Bournemouth,Premier League,19.0,1997.0,4.8,1.0,0.0,0.0,3.0,3.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0
578,Steve Cook,eng ENG,DF,Bournemouth,Premier League,25.0,1991.0,38.0,5.0,0.0,0.0,16.0,16.0,0.0,12.0,83.0,33.0,0.0,0.0,0.0
579,Duje Čop,hr CRO,FW,Sporting Gijón,La Liga,26.0,1990.0,25.3,7.0,0.0,0.0,37.0,26.0,4.0,21.0,9.0,7.0,2.0,0.0,0.0
580,Francis Coquelin,fr FRA,MF,Arsenal,Premier League,25.0,1991.0,19.8,5.0,0.0,0.0,33.0,40.0,0.0,5.0,52.0,44.0,0.0,1.0,0.0
581,Sébastien Corchia,fr FRA,"DF,MF",Lille,Ligue 1,25.0,1990.0,38.0,4.0,0.0,0.0,31.0,64.0,1.0,163.0,77.0,66.0,3.0,0.0,0.0
582,Alex Cordaz,it ITA,GK,Crotone,Serie A,33.0,1983.0,36.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
583,Jhon Córdoba,co COL,FW,Mainz 05,Bundesliga,23.0,1993.0,26.1,8.0,1.0,0.0,66.0,94.0,48.0,22.0,17.0,15.0,2.0,0.0,0.0
584,Benjamin Corgnet,fr FRA,"FW,MF",Saint-Étienne,Ligue 1,29.0,1987.0,4.4,1.0,0.0,0.0,13.0,12.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0
585,Jack Cork,eng ENG,MF,Swansea City,Premier League,27.0,1989.0,24.8,7.0,0.0,0.0,24.0,32.0,1.0,21.0,57.0,46.0,0.0,0.0,2.0
586,Maxwel Cornet,ci CIV,"FW,MF",Lyon,Ligue 1,19.0,1996.0,21.1,1.0,0.0,0.0,21.0,24.0,11.0,42.0,11.0,29.0,0.0,0.0,1.0
587,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,La Liga,21.0,1995.0,13.7,6.0,0.0,0.0,21.0,16.0,4.0,27.0,13.0,25.0,2.0,1.0,0.0
588,Joaquín Correa,ar ARG,"MF,FW",Sevilla,La Liga,21.0,1994.0,14.6,6.0,0.0,0.0,28.0,43.0,6.0,22.0,12.0,20.0,1.0,0.0,0.0
589,Uroš Ćosić,rs SRB,DF,Empoli,Serie A,23.0,1992.0,10.7,1.0,0.0,0.0,3.0,5.0,1.0,13.0,23.0,6.0,0.0,0.0,0.0
590,Andrea Costa,it ITA,DF,Empoli,Serie A,30.0,1986.0,23.1,6.0,0.0,0.0,16.0,38.0,4.0,2.0,45.0,16.0,0.0,2.0,1.0
591,Danny da Costa,de GER,DF,Leverkusen,Bundesliga,23.0,1993.0,1.2,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0
592,Diego Costa,es ESP,FW,Chelsea,Premier League,27.0,1988.0,34.2,10.0,0.0,0.0,42.0,92.0,26.0,9.0,9.0,11.0,1.0,0.0,0.0
593,Douglas Costa,br BRA,"MF,FW",Bayern Munich,Bundesliga,25.0,1990.0,15.8,2.0,0.0,0.0,19.0,15.0,6.0,98.0,10.0,7.0,1.0,0.0,0.0
594,Filippo Costa,it ITA,"DF,MF",Chievo,Serie A,21.0,1995.0,0.6,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0
595,Jaume Costa,es ESP,DF,Villarreal,La Liga,28.0,1988.0,29.8,13.0,1.0,1.0,43.0,47.0,5.0,81.0,49.0,55.0,0.0,1.0,0.0
596,Angelo da Costa Júnior,br BRA,GK,Bologna,Serie A,32.0,1983.0,17.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
598,David Costas,es ESP,DF,Celta Vigo,La Liga,21.0,1995.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
599,Benoît Costil,fr FRA,GK,Rennes,Ligue 1,29.0,1987.0,38.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
600,Karim Coulibaly,fr FRA,"FW,MF",Nancy,Ligue 1,23.0,1993.0,6.2,0.0,0.0,0.0,8.0,3.0,0.0,27.0,7.0,7.0,0.0,0.0,0.0
601,Lassana Coulibaly,ml MLI,MF,Bastia,Ligue 1,20.0,1996.0,25.3,4.0,0.0,0.0,24.0,48.0,1.0,14.0,29.0,47.0,0.0,0.0,0.0
602,Mamadou Coulibaly,sn SEN,MF,Pescara,Serie A,17.0,1999.0,5.4,4.0,0.0,0.0,20.0,7.0,0.0,8.0,10.0,8.0,0.0,0.0,0.0
603,Thibaut Courtois,be BEL,GK,Chelsea,Premier League,24.0,1992.0,36.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
604,Philippe Coutinho,br BRA,"FW,MF",Liverpool,Premier League,24.0,1992.0,24.7,2.0,0.0,0.0,18.0,36.0,5.0,126.0,18.0,25.0,0.0,0.0,0.0
605,Luca Crecco,it ITA,MF,Lazio,Serie A,20.0,1995.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
606,Alessandro Crescenzi,it ITA,"DF,MF",Pescara,Serie A,24.0,1991.0,15.6,1.0,0.0,0.0,25.0,20.0,2.0,32.0,22.0,18.0,0.0,3.0,0.0
607,Aaron Cresswell,eng ENG,"DF,MF",West Ham,Premier League,26.0,1989.0,23.5,3.0,2.0,1.0,11.0,8.0,4.0,97.0,25.0,16.0,0.0,0.0,0.0
608,Lorenzo Crisetig,it ITA,MF,Crotone,Serie A,23.0,1993.0,28.2,12.0,2.0,1.0,54.0,34.0,0.0,67.0,49.0,61.0,0.0,1.0,0.0
609,Bryan Cristante,it ITA,MF,Atalanta,Serie A,21.0,1995.0,7.4,1.0,0.0,0.0,10.0,8.0,0.0,12.0,4.0,14.0,0.0,0.0,0.0
610,Bryan Cristante,it ITA,MF,Pescara,Serie A,21.0,1995.0,10.9,1.0,0.0,0.0,28.0,7.0,1.0,12.0,12.0,20.0,0.0,0.0,0.0
611,Sebastián Cristóforo,uy URU,MF,Fiorentina,Serie A,22.0,1993.0,7.7,1.0,0.0,0.0,16.0,21.0,2.0,8.0,11.0,11.0,1.0,0.0,0.0
612,Enzo Crivelli,fr FRA,FW,Bastia,Ligue 1,21.0,1995.0,23.0,7.0,2.0,1.0,41.0,39.0,12.0,0.0,6.0,14.0,0.0,0.0,0.0
613,Daniele Croce,it ITA,MF,Empoli,Serie A,33.0,1982.0,32.5,4.0,0.0,0.0,40.0,100.0,2.0,86.0,41.0,55.0,0.0,1.0,0.0
614,Luca Crosta,it ITA,GK,Cagliari,Serie A,18.0,1998.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
615,Peter Crouch,eng ENG,FW,Stoke City,Premier League,35.0,1981.0,14.9,3.0,0.0,0.0,26.0,18.0,7.0,0.0,3.0,4.0,0.0,0.0,0.0
616,Juan Cuadrado,co COL,"MF,FW",Juventus,Serie A,28.0,1988.0,23.3,8.0,0.0,0.0,41.0,81.0,6.0,82.0,28.0,39.0,0.0,0.0,0.0
617,Andrés Cubas,py PAR,MF,Pescara,Serie A,20.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
618,Iván Cuéllar,es ESP,GK,Sporting Gijón,La Liga,32.0,1984.0,36.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
619,Isaac Cuenca,es ESP,"MF,DF",Granada,La Liga,25.0,1991.0,19.4,4.0,0.0,0.0,23.0,27.0,3.0,39.0,28.0,27.0,0.0,0.0,0.0
620,Joffrey Cuffaut,fr FRA,DF,Nancy,Ligue 1,28.0,1988.0,28.5,8.0,0.0,0.0,29.0,39.0,2.0,67.0,54.0,50.0,0.0,0.0,1.0
621,Giuseppe Cuomo,it ITA,DF,Crotone,Serie A,18.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Patrick Cutrone,it ITA,FW,Milan,Serie A,18.0,1998.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Wylan Cyprien,fr FRA,MF,Nice,Ligue 1,21.0,1995.0,27.0,2.0,0.0,0.0,27.0,68.0,2.0,25.0,14.0,27.0,0.0,0.0,0.0
625,Marco D'Alessandro,it ITA,"MF,FW",Atalanta,Serie A,25.0,1991.0,8.5,2.0,0.0,0.0,13.0,26.0,1.0,48.0,8.0,10.0,0.0,0.0,0.0
626,Danilo D'Ambrosio,it ITA,DF,Inter,Serie A,27.0,1988.0,31.4,4.0,0.0,0.0,71.0,51.0,2.0,71.0,66.0,61.0,0.0,1.0,0.0
627,Damien Da Silva,fr FRA,DF,Caen,Ligue 1,28.0,1988.0,35.2,4.0,3.0,1.0,34.0,33.0,0.0,6.0,79.0,61.0,0.0,1.0,1.0
628,Bryan Dabo,bf BFA,"MF,DF",Saint-Étienne,Ligue 1,24.0,1992.0,7.1,3.0,0.0,0.0,12.0,18.0,1.0,0.0,8.0,5.0,0.0,1.0,0.0
629,Mouhamadou Dabo,fr FRA,DF,Caen,Ligue 1,29.0,1986.0,1.6,1.0,0.0,0.0,6.0,3.0,0.0,9.0,5.0,2.0,0.0,1.0,0.0
630,Mahmoud Dahoud,de GER,MF,M'Gladbach,Bundesliga,20.0,1996.0,25.3,3.0,0.0,0.0,42.0,35.0,4.0,2.0,51.0,55.0,0.0,1.0,0.0
631,Dario Dainelli,it ITA,DF,Chievo,Serie A,37.0,1979.0,24.3,8.0,0.0,0.0,29.0,23.0,1.0,0.0,76.0,27.0,0.0,0.0,1.0
632,Felipe dal Belo,br BRA,DF,Udinese,Serie A,32.0,1984.0,31.3,9.0,0.0,0.0,27.0,17.0,1.0,9.0,78.0,36.0,0.0,0.0,0.0
633,Maurice Dalé,fr FRA,FW,Nancy,Ligue 1,31.0,1985.0,16.2,1.0,0.0,0.0,24.0,22.0,26.0,12.0,7.0,8.0,0.0,0.0,0.0
634,Gaël Danic,fr FRA,MF,Bastia,Ligue 1,34.0,1981.0,20.5,8.0,2.0,1.0,25.0,24.0,4.0,122.0,22.0,23.0,0.0,0.0,0.0
635,Charlie Daniels,eng ENG,DF,Bournemouth,Premier League,29.0,1986.0,34.0,1.0,0.0,0.0,12.0,27.0,0.0,87.0,51.0,40.0,1.0,1.0,0.0
636,Danilo,br BRA,DF,Real Madrid,La Liga,25.0,1991.0,16.5,2.0,0.0,0.0,18.0,22.0,2.0,31.0,37.0,34.0,0.0,0.0,0.0
637,Scott Dann,eng ENG,DF,Crystal Palace,Premier League,29.0,1987.0,20.0,2.0,0.0,0.0,13.0,13.0,0.0,3.0,32.0,11.0,0.0,1.0,0.0
638,Kevin Danso,at AUT,DF,Augsburg,Bundesliga,17.0,1998.0,6.8,0.0,0.0,0.0,10.0,7.0,0.0,0.0,19.0,10.0,1.0,0.0,0.0
639,Dante,br BRA,DF,Nice,Ligue 1,32.0,1983.0,33.0,5.0,0.0,0.0,26.0,19.0,0.0,0.0,41.0,24.0,0.0,0.0,0.0
640,Romain Danzé,fr FRA,DF,Rennes,Ligue 1,30.0,1986.0,34.4,2.0,0.0,0.0,31.0,11.0,1.0,65.0,66.0,42.0,0.0,1.0,0.0
641,Sergi Darder,es ESP,MF,Lyon,Ligue 1,22.0,1993.0,15.7,3.0,0.0,0.0,15.0,17.0,2.0,4.0,15.0,10.0,0.0,0.0,0.0
642,Vladimír Darida,cz CZE,MF,Hertha BSC,Bundesliga,25.0,1990.0,22.7,6.0,0.0,0.0,32.0,34.0,3.0,82.0,34.0,23.0,0.0,1.0,0.0
643,Matteo Darmian,it ITA,DF,Manchester Utd,Premier League,26.0,1989.0,14.8,3.0,0.0,0.0,19.0,15.0,1.0,19.0,38.0,28.0,0.0,0.0,0.0
644,Ben Davies,wls WAL,"DF,MF",Tottenham,Premier League,23.0,1993.0,19.3,1.0,0.0,0.0,13.0,26.0,2.0,75.0,12.0,30.0,0.0,0.0,0.0
645,Curtis Davies,eng ENG,DF,Hull City,Premier League,31.0,1985.0,23.7,4.0,0.0,0.0,12.0,22.0,0.0,5.0,92.0,25.0,0.0,1.0,1.0
646,Tom Davies,eng ENG,MF,Everton,Premier League,18.0,1998.0,17.2,4.0,0.0,0.0,25.0,37.0,4.0,11.0,20.0,26.0,0.0,0.0,0.0
647,Steven Davis,nir NIR,MF,Southampton,Premier League,31.0,1985.0,29.4,3.0,0.0,0.0,18.0,13.0,1.0,71.0,26.0,41.0,0.0,1.0,0.0
648,Craig Dawson,eng ENG,DF,West Brom,Premier League,26.0,1990.0,36.4,10.0,0.0,0.0,55.0,37.0,2.0,85.0,61.0,46.0,0.0,0.0,0.0
650,Michael Dawson,eng ENG,DF,Hull City,Premier League,32.0,1983.0,19.1,4.0,0.0,0.0,13.0,6.0,1.0,0.0,29.0,12.0,0.0,1.0,1.0
651,Kevin De Bruyne,be BEL,MF,Manchester City,Premier League,25.0,1991.0,32.0,4.0,0.0,0.0,37.0,40.0,3.0,276.0,24.0,35.0,1.0,0.0,0.0
652,Pietro De Giorgio,it ITA,MF,Crotone,Serie A,33.0,1983.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
653,Sebastien De Maio,fr FRA,DF,Fiorentina,Serie A,29.0,1987.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0
654,Rodrigo De Paul,ar ARG,"FW,MF",Udinese,Serie A,22.0,1994.0,26.0,7.0,1.0,0.0,38.0,50.0,1.0,176.0,16.0,42.0,0.0,1.0,0.0
655,Nill De Pauw,cd COD,"FW,MF",Guingamp,Ligue 1,26.0,1990.0,8.5,1.0,0.0,0.0,13.0,3.0,6.0,22.0,7.0,10.0,0.0,1.0,0.0
656,Daniele De Rossi,it ITA,MF,Roma,Serie A,33.0,1983.0,26.0,9.0,0.0,0.0,23.0,25.0,2.0,29.0,61.0,49.0,0.0,0.0,0.0
657,Morgan De Sanctis,it ITA,GK,Monaco,Ligue 1,39.0,1977.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Mattia De Sciglio,it ITA,DF,Milan,Serie A,23.0,1992.0,23.2,4.0,0.0,0.0,23.0,11.0,0.0,46.0,29.0,34.0,0.0,2.0,0.0
659,Lorenzo De Silvestri,it ITA,DF,Torino,Serie A,28.0,1988.0,13.9,1.0,0.0,0.0,23.0,13.0,2.0,29.0,18.0,10.0,0.0,2.0,0.0
660,Lucas Deaux,fr FRA,MF,Guingamp,Ligue 1,27.0,1988.0,34.2,4.0,0.0,0.0,69.0,26.0,4.0,29.0,53.0,62.0,0.0,1.0,0.0
661,Mathieu Debuchy,fr FRA,DF,Arsenal,Premier League,31.0,1985.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
662,Troy Deeney,eng ENG,FW,Watford,Premier League,28.0,1988.0,32.7,7.0,0.0,0.0,42.0,28.0,20.0,16.0,18.0,16.0,0.0,0.0,1.0
663,Jermain Defoe,eng ENG,FW,Sunderland,Premier League,33.0,1982.0,36.9,1.0,0.0,0.0,25.0,30.0,36.0,19.0,4.0,14.0,1.0,0.0,0.0
664,Steven Defour,be BEL,MF,Burnley,Premier League,28.0,1988.0,11.9,1.0,0.0,0.0,14.0,8.0,2.0,70.0,33.0,16.0,0.0,0.0,0.0
665,Grégoire Defrel,mq MTQ,FW,Sassuolo,Serie A,25.0,1991.0,21.7,1.0,0.0,0.0,32.0,29.0,16.0,3.0,7.0,15.0,2.0,0.0,0.0
666,Alessandro Deiola,it ITA,MF,Cagliari,Serie A,20.0,1995.0,2.7,2.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
667,Damien Delaney,ie IRL,DF,Crystal Palace,Premier League,35.0,1981.0,22.4,8.0,0.0,0.0,25.0,14.0,1.0,5.0,43.0,22.0,0.0,1.0,0.0
668,Thomas Delaney,dk DEN,MF,Werder Bremen,Bundesliga,24.0,1991.0,10.2,3.0,0.0,0.0,26.0,16.0,0.0,2.0,30.0,16.0,0.0,0.0,0.0
669,Jonathan Delaplace,fr FRA,MF,Caen,Ligue 1,30.0,1986.0,29.3,3.0,0.0,0.0,35.0,37.0,2.0,52.0,42.0,53.0,2.0,0.0,0.0
670,Paul Delecroix,gw GNB,GK,Lorient,Ligue 1,27.0,1988.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
671,Cristian Dell'Orco,it ITA,DF,Sassuolo,Serie A,22.0,1994.0,8.6,0.0,0.0,0.0,8.0,5.0,0.0,16.0,14.0,16.0,0.0,0.0,0.0
672,Andy Delort,dz ALG,FW,Toulouse,Ligue 1,24.0,1991.0,13.5,0.0,0.0,0.0,28.0,18.0,7.0,19.0,1.0,7.0,0.0,0.0,0.0
673,Fabian Delph,eng ENG,MF,Manchester City,Premier League,26.0,1989.0,2.5,1.0,0.0,0.0,6.0,5.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0
674,Mousa Dembélé,be BEL,MF,Tottenham,Premier League,29.0,1987.0,22.8,5.0,0.0,0.0,43.0,21.0,0.0,3.0,26.0,55.0,1.0,0.0,0.0
676,Ousmane Dembélé,fr FRA,"MF,FW",Dortmund,Bundesliga,19.0,1997.0,22.6,7.0,0.0,0.0,23.0,62.0,5.0,98.0,22.0,22.0,0.0,0.0,0.0
677,Martín Demichelis,ar ARG,DF,Málaga,La Liga,35.0,1980.0,7.5,3.0,0.0,0.0,6.0,6.0,0.0,1.0,13.0,8.0,0.0,0.0,0.0
678,Martín Demichelis,ar ARG,DF,Espanyol,La Liga,35.0,1980.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0
679,Kerem Demirbay,de GER,MF,Hoffenheim,Bundesliga,23.0,1993.0,24.1,4.0,0.0,0.0,49.0,35.0,2.0,84.0,44.0,33.0,0.0,0.0,0.0
680,Diego Demme,de GER,MF,RB Leipzig,Bundesliga,24.0,1991.0,31.9,4.0,0.0,0.0,78.0,73.0,1.0,30.0,100.0,90.0,0.0,1.0,0.0
681,Jason Denayer,be BEL,"MF,DF",Sunderland,Premier League,21.0,1995.0,20.9,2.0,0.0,0.0,18.0,9.0,1.0,10.0,36.0,26.0,0.0,1.0,1.0
682,Fabio Depaoli,it ITA,"MF,DF",Chievo,Serie A,19.0,1997.0,5.0,2.0,2.0,1.0,10.0,11.0,0.0,17.0,16.0,13.0,0.0,0.0,0.0
683,Quentin Depehi,fr FRA,FW,Toulouse,Ligue 1,19.0,1997.0,0.1,0.0,0.0,,1.0,,,,,,,,
684,Mathieu Deplagne,fr FRA,DF,Montpellier,Ligue 1,24.0,1991.0,12.5,5.0,0.0,0.0,23.0,14.0,0.0,25.0,17.0,21.0,0.0,1.0,0.0
685,Mike van der Hoorn,nl NED,DF,Swansea City,Premier League,23.0,1992.0,7.4,1.0,0.0,0.0,13.0,9.0,0.0,0.0,19.0,8.0,0.0,1.0,0.0
686,Daniele Dessena,it ITA,MF,Cagliari,Serie A,29.0,1987.0,13.2,4.0,1.0,0.0,11.0,20.0,0.0,14.0,17.0,26.0,0.0,0.0,0.0
687,Mattia Destro,it ITA,FW,Bologna,Serie A,25.0,1991.0,27.4,4.0,0.0,0.0,43.0,44.0,31.0,8.0,5.0,17.0,1.0,0.0,0.0
688,Gerard Deulofeu,es ESP,"FW,MF",Everton,Premier League,22.0,1994.0,5.1,1.0,0.0,0.0,2.0,3.0,10.0,37.0,4.0,5.0,0.0,0.0,0.0
689,Gerard Deulofeu,es ESP,"FW,MF",Milan,Serie A,22.0,1994.0,16.2,4.0,0.0,0.0,17.0,22.0,12.0,73.0,11.0,13.0,0.0,0.0,0.0
690,Deyverson,br BRA,FW,Alavés,La Liga,25.0,1991.0,28.7,14.0,0.0,0.0,50.0,66.0,27.0,6.0,23.0,30.0,1.0,1.0,0.0
691,Federico Di Francesco,it ITA,"FW,MF",Bologna,Serie A,22.0,1994.0,12.1,3.0,1.0,0.0,25.0,27.0,8.0,33.0,7.0,11.0,0.0,0.0,0.0
692,Davide Di Gennaro,it ITA,"MF,FW",Cagliari,Serie A,28.0,1988.0,15.9,5.0,2.0,1.0,15.0,47.0,0.0,95.0,25.0,24.0,0.0,0.0,0.0
693,Ángel Di María,ar ARG,FW,Paris S-G,Ligue 1,28.0,1988.0,22.6,1.0,1.0,0.0,16.0,28.0,14.0,251.0,16.0,14.0,0.0,0.0,0.0
694,Nunzio Di Roberto,it ITA,FW,Crotone,Serie A,30.0,1985.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
695,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,Bundesliga,27.0,1989.0,3.6,2.0,0.0,0.0,10.0,13.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0
696,Issiar Dia,sn SEN,FW,Nancy,Ligue 1,29.0,1987.0,22.2,3.0,0.0,0.0,22.0,49.0,16.0,45.0,16.0,10.0,0.0,1.0,0.0
697,Cheick Diabaté,ml MLI,FW,Metz,Ligue 1,28.0,1988.0,11.7,2.0,0.0,0.0,37.0,19.0,25.0,4.0,3.0,5.0,1.0,0.0,0.0
698,Abou Diaby,fr FRA,MF,Marseille,Ligue 1,30.0,1986.0,1.4,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
699,Fallou Diagne,sn SEN,MF,Metz,Ligue 1,26.0,1989.0,11.1,3.0,1.0,0.0,19.0,7.0,1.0,6.0,24.0,9.0,0.0,1.0,0.0
700,Fallou Diagne,sn SEN,DF,Werder Bremen,Bundesliga,26.0,1989.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
702,Modou Diagne,sn SEN,DF,Nancy,Ligue 1,22.0,1994.0,20.5,1.0,1.0,0.0,13.0,7.0,2.0,0.0,49.0,23.0,0.0,0.0,0.0
703,Adama Diakhaby,fr FRA,MF,Rennes,Ligue 1,20.0,1996.0,8.1,2.0,0.0,0.0,4.0,16.0,2.0,16.0,9.0,13.0,0.0,0.0,0.0
704,Mouctar Diakhaby,gn GUI,DF,Lyon,Ligue 1,19.0,1996.0,21.4,5.0,0.0,0.0,19.0,16.0,2.0,1.0,37.0,23.0,2.0,0.0,0.0
705,Abdou Diallo,sn SEN,DF,Monaco,Ligue 1,20.0,1996.0,4.3,0.0,0.0,0.0,7.0,3.0,1.0,1.0,13.0,8.0,0.0,1.0,0.0
706,Habib Diallo,sn SEN,"FW,MF",Metz,Ligue 1,21.0,1995.0,9.2,0.0,0.0,0.0,14.0,10.0,8.0,5.0,3.0,4.0,1.0,0.0,0.0
707,Mustapha Diallo,sn SEN,MF,Guingamp,Ligue 1,30.0,1986.0,19.4,8.0,2.0,1.0,54.0,43.0,14.0,4.0,35.0,27.0,0.0,2.0,1.0
708,Sadio Diallo,gn GUI,"MF,FW",Bastia,Ligue 1,25.0,1990.0,15.7,3.0,0.0,0.0,21.0,47.0,3.0,23.0,19.0,12.0,0.0,0.0,0.0
709,Alessandro Diamanti,it ITA,"FW,MF",Palermo,Serie A,33.0,1983.0,18.9,8.0,1.0,0.0,37.0,76.0,10.0,135.0,8.0,25.0,0.0,0.0,0.0
710,Alou Diarra,fr FRA,MF,Nancy,Ligue 1,35.0,1981.0,14.3,7.0,0.0,0.0,33.0,12.0,1.0,1.0,36.0,32.0,0.0,2.0,0.0
711,Lassana Diarra,fr FRA,MF,Marseille,Ligue 1,31.0,1985.0,8.1,2.0,0.0,0.0,12.0,9.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0
712,Amadou Diawara,gn GUI,MF,Napoli,Serie A,19.0,1997.0,11.6,1.0,0.0,0.0,13.0,11.0,0.0,1.0,24.0,18.0,0.0,0.0,0.0
713,Marcelo Díaz,cl CHI,MF,Celta Vigo,La Liga,29.0,1986.0,18.3,5.0,0.0,0.0,25.0,13.0,0.0,23.0,33.0,19.0,0.0,0.0,0.0
714,Víctor Díaz,es ESP,DF,Leganés,La Liga,28.0,1988.0,20.1,6.0,0.0,0.0,42.0,15.0,0.0,63.0,52.0,43.0,0.0,1.0,0.0
715,Daniel Didavi,de GER,MF,Wolfsburg,Bundesliga,26.0,1990.0,11.0,0.0,0.0,0.0,23.0,29.0,4.0,19.0,12.0,5.0,1.0,0.0,0.0
716,Thomas Didillon,fr FRA,GK,Metz,Ligue 1,20.0,1995.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
717,Étienne Didot,fr FRA,MF,Guingamp,Ligue 1,33.0,1983.0,23.8,6.0,0.0,0.0,38.0,30.0,2.0,97.0,38.0,43.0,0.0,0.0,0.0
718,Famara Diedhiou,sn SEN,FW,Angers,Ligue 1,23.0,1992.0,25.2,6.0,0.0,0.0,46.0,34.0,16.0,15.0,11.0,11.0,1.0,0.0,0.0
719,Dennis Diekmeier,de GER,DF,Hamburger SV,Bundesliga,26.0,1989.0,19.8,6.0,2.0,1.0,23.0,18.0,1.0,56.0,34.0,37.0,0.0,1.0,0.0
720,Eric Dier,eng ENG,"DF,MF",Tottenham,Premier League,22.0,1994.0,33.8,6.0,0.0,0.0,25.0,19.0,3.0,20.0,37.0,34.0,0.0,0.0,0.0
721,Didier Digard,fr FRA,MF,Osasuna,La Liga,30.0,1986.0,2.1,1.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0
722,Lucas Digne,fr FRA,DF,Barcelona,La Liga,23.0,1993.0,13.0,3.0,0.0,0.0,19.0,10.0,4.0,35.0,23.0,19.0,0.0,0.0,0.0
723,Kevin Diks,nl NED,DF,Fiorentina,Serie A,19.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Federico Dimarco,it ITA,DF,Empoli,Serie A,18.0,1997.0,7.2,2.0,0.0,0.0,9.0,4.0,0.0,51.0,11.0,11.0,0.0,0.0,0.0
725,Adama Diomande,no NOR,"FW,MF",Hull City,Premier League,26.0,1990.0,13.0,1.0,0.0,0.0,20.0,16.0,10.0,4.0,8.0,22.0,0.0,0.0,0.0
