,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2633,Jack Stephens,13.0,665,125,364,275,28,7,665,3,3,100.0,0,0.0,368,1674,863,7,3,0,5,1,398,3
2634,Raheem Sterling,21.0,910,8,63,278,583,121,910,93,39,41.9,46,49.5,651,4002,2153,81,56,39,46,50,749,186
2635,Angelo Stiller,7.8,466,17,106,243,121,11,466,7,3,42.9,3,42.9,226,951,357,4,7,0,15,11,266,16
2636,Lars Stindl,19.3,980,22,127,554,301,47,980,22,8,36.4,11,50.0,552,2050,903,22,21,2,33,27,771,89
2637,Kevin Stoger,28.9,1917,32,281,1081,571,37,1914,52,22,42.3,21,40.4,901,4339,2056,43,40,3,43,35,1134,98
2638,Petar Stojanovic,17.0,1210,60,387,539,293,15,1210,35,13,37.1,18,51.4,663,3977,2265,50,27,5,11,14,710,51
2639,John Stones,20.5,1690,101,544,942,210,27,1690,10,6,60.0,1,10.0,1080,6201,3250,28,32,1,8,4,1312,34
2640,Jorgen Strand Larsen,18.9,576,29,56,277,248,84,576,31,14,45.2,15,48.4,348,1327,460,17,6,9,74,24,438,73
2643,David Strelec,1.9,60,0,2,29,29,12,60,3,0,0.0,3,100.0,32,135,54,2,3,0,3,4,45,14
2644,Pascal Struijk,24.4,1619,92,538,708,379,31,1619,18,9,50.0,7,38.9,700,2806,1465,24,25,1,25,12,803,53
2645,Cristhian Stuani,12.1,281,5,28,133,121,56,275,4,0,0.0,3,75.0,137,406,145,2,1,1,23,6,193,26
2646,Damian Suarez,21.6,1169,42,299,580,306,15,1169,34,13,38.2,21,61.8,462,1781,959,21,23,5,23,6,542,72
2647,Denis Suarez,10.5,541,9,79,302,167,12,541,28,19,67.9,9,32.1,311,2014,945,26,20,2,13,11,363,34
2649,Gabriel Suazo,14.0,976,57,306,483,199,15,976,34,22,64.7,11,32.4,697,4072,2110,26,34,2,16,10,611,66
2650,Isaac Success,20.2,831,20,48,356,439,101,831,64,30,46.9,29,45.3,569,2585,914,37,26,13,95,44,735,200
2652,Niklas Sule,23.5,2031,178,811,1013,217,40,2031,10,9,90.0,1,10.0,1321,6298,3500,37,36,1,10,8,1527,57
2653,Ibrahim Sulemana,7.2,281,26,89,151,49,8,281,13,5,38.5,8,61.5,131,679,202,4,7,0,10,9,118,5
2654,Kamaldeen Sulemana,10.7,431,7,47,175,222,44,431,68,36,52.9,31,45.6,277,2315,973,32,27,18,35,16,294,80
2655,Kamaldeen Sulemana,3.6,230,2,19,82,133,25,230,32,15,46.9,14,43.8,189,1486,540,17,10,10,13,12,170,57
2656,Crysencio Summerville,15.8,637,10,99,241,311,70,637,60,24,40.0,22,36.7,420,2617,1326,51,27,19,45,36,438,92
2657,Ivan Sunjic,11.0,478,31,127,305,54,7,478,6,0,0.0,5,83.3,199,778,321,6,5,2,7,6,240,6
2658,Sam Surridge,3.6,137,9,27,55,59,15,137,5,2,40.0,2,40.0,71,361,140,2,5,1,13,4,93,17
2659,Suso,11.8,675,6,59,235,392,23,675,42,25,59.5,13,31.0,461,2714,1238,27,27,7,17,19,521,96
2660,Yuito Suzuki,0.4,23,1,2,10,12,4,23,3,2,66.7,1,33.3,14,135,52,3,1,2,3,0,16,6
2661,Mattias Svanberg,20.4,811,29,137,393,300,59,811,45,17,37.8,22,48.9,431,2119,1024,29,21,8,48,19,483,85
2663,Williot Swedberg,0.6,27,2,5,12,11,1,27,2,1,50.0,1,50.0,16,91,66,1,2,0,1,0,15,5
2664,Issiaga Sylla,14.5,984,64,282,473,239,14,984,29,9,31.0,17,58.6,629,3648,1842,28,33,3,17,9,536,65
2665,Issiaga Sylla,15.2,1027,56,261,448,332,17,1027,34,10,29.4,22,64.7,668,4225,2097,51,44,5,23,34,576,107
2666,Wojciech Szczesny,27.5,837,731,833,4,0,0,837,1,1,100.0,0,0.0,498,2576,1593,0,0,0,1,0,406,0
2667,Dominik Szoboszlai,27.2,1908,28,235,952,750,56,1907,105,53,50.5,41,39.0,1134,6004,2911,75,68,12,57,33,1294,157
2668,Alexander Sorloth,26.5,807,29,64,331,431,107,807,75,29,38.7,42,56.0,458,2843,1264,41,30,19,84,61,591,132
2669,Alexander Sorloth,0.1,3,0,0,0,3,3,3,1,0,0.0,1,100.0,1,2,0,0,0,0,0,0,1,1
2670,Nicolas Tagliafico,33.2,2237,86,527,1118,610,48,2237,38,10,26.3,19,50.0,1539,7465,3182,38,44,5,46,16,1405,171
2671,Jonathan Tah,27.6,1895,223,952,915,40,19,1895,9,7,77.8,1,11.1,1075,6032,2961,8,4,0,5,10,1269,4
2672,Benjamin Tahirovic,3.9,194,10,58,112,26,1,194,2,1,50.0,1,50.0,91,453,185,0,3,0,2,1,117,3
2673,Waniss Taibi,2.1,171,4,35,98,39,2,171,3,2,66.7,1,33.3,125,730,317,8,3,1,5,0,118,7
2674,Flavien Tait,18.7,1268,29,143,803,336,44,1268,45,22,48.9,17,37.8,1056,6119,2800,52,46,13,25,29,962,56
2675,Montassar Talbi,38.0,2365,481,1500,847,28,16,2365,11,7,63.6,4,36.4,1681,10840,5959,13,7,0,14,8,1547,0
2678,Adrien Tameze,33.7,1428,97,380,829,244,21,1428,53,26,49.1,22,41.5,713,3953,1618,32,34,4,39,34,739,58
2679,Japhet Tanganga,1.6,109,5,48,59,3,0,109,2,1,50.0,1,50.0,68,308,133,1,2,0,3,1,71,2
2680,Renato Tapia,16.1,993,65,318,564,120,9,993,19,11,57.9,7,36.8,582,2624,1231,12,14,1,11,14,648,8
2681,Edmond Tapsoba,31.9,2522,254,1143,1286,109,20,2520,25,16,64.0,2,8.0,1516,9044,5323,40,14,0,15,12,1668,10
2682,Florian Tardieu,11.2,870,36,218,503,158,11,867,12,7,58.3,3,25.0,650,3120,1385,20,22,4,12,12,584,17
2683,Matt Targett,6.8,463,20,149,186,131,0,463,2,2,100.0,0,0.0,197,673,409,3,5,0,5,6,241,13
2684,James Tarkowski,38.0,2119,369,1090,926,113,81,2119,10,9,90.0,1,10.0,982,4413,2295,13,3,1,22,5,1209,11
2687,Nuno Tavares,26.1,1779,45,361,685,765,88,1779,138,54,39.1,74,53.6,1213,8076,3913,96,68,19,75,67,1114,245
2688,Marcus Tavernier,19.4,1008,37,200,390,450,59,1008,96,45,46.9,45,46.9,592,4060,2028,67,43,21,46,40,636,137
2689,Enzo Tchato,12.2,687,46,190,301,204,9,687,13,4,30.8,7,53.8,399,2373,1198,25,26,2,14,7,377,57
2690,Aurelien Tchouameni,23.5,1990,94,470,1234,298,29,1990,39,28,71.8,8,20.5,1291,6841,3344,41,43,4,24,12,1533,23
2691,Mathys Tel,4.6,240,4,11,98,132,37,240,30,10,33.3,18,60.0,164,948,372,12,7,6,24,11,189,59
2693,Alex Telles,15.9,880,57,287,348,252,11,880,28,14,50.0,13,46.4,400,1946,936,21,11,4,11,1,461,80
2695,Simon Terodde,20.3,505,10,39,244,224,87,504,13,2,15.4,8,61.5,218,671,191,5,2,3,43,16,362,68
2696,Filippo Terracciano,9.1,439,21,110,224,113,9,439,12,6,50.0,3,25.0,217,1267,618,16,13,0,17,4,242,24
2697,Pietro Terracciano,29.0,1135,893,1125,10,0,0,1135,1,1,100.0,0,0.0,602,3154,1984,0,0,0,1,0,612,0
2698,Ramon Terrats,9.1,528,18,95,284,151,16,528,29,15,51.7,13,44.8,330,1561,826,21,12,2,23,11,399,32
2699,Ramon Terrats,2.4,129,8,38,70,23,2,129,5,2,40.0,3,60.0,73,414,191,4,4,0,2,5,87,4
2700,Martin Terrier,14.7,782,12,65,361,362,85,782,26,9,34.6,14,53.8,580,3282,1254,34,33,9,26,15,591,137
2701,Aleksa Terzic,10.4,824,26,220,341,272,9,824,27,16,59.3,8,29.6,484,3453,1961,49,28,4,14,7,511,61
2702,Tete,8.2,350,5,59,165,134,30,350,33,20,60.6,10,30.3,212,1624,708,22,11,15,19,13,237,55
2704,Tete,12.3,649,3,58,252,351,60,649,54,21,38.9,28,51.9,506,3173,1322,49,28,27,31,15,482,130
2705,Kenny Tete,28.5,1896,107,556,877,489,30,1896,37,21,56.8,12,32.4,821,4563,2401,75,55,4,22,24,946,69
2706,Florian Thauvin,6.1,292,4,15,138,144,19,292,33,10,30.3,21,63.6,187,1209,518,19,19,5,19,8,216,49
2707,Arthur Theate,34.7,2856,222,1081,1644,141,40,2856,14,7,50.0,7,50.0,2313,14175,8082,37,35,0,15,5,2163,4
2708,Malick Thiaw,15.1,1196,108,546,613,44,15,1196,4,1,25.0,2,50.0,732,3425,1896,6,10,0,4,4,824,2
2709,Malick Thiaw,3.0,171,36,105,62,4,3,171,2,1,50.0,1,50.0,76,243,117,1,0,0,0,0,91,0
2710,Jan Thielmann,9.7,373,7,46,146,192,31,373,35,19,54.3,13,37.1,230,1616,654,27,15,9,38,12,245,66
2711,Sada Thioub,11.8,640,14,116,301,234,21,640,35,16,45.7,16,45.7,474,2899,1288,23,22,5,15,20,447,78
2712,Luke Thomas,11.9,786,39,319,359,115,3,786,12,6,50.0,5,41.7,355,1374,610,10,8,1,9,8,414,13
2713,Adrien Thomasson,10.4,640,9,88,305,249,50,640,16,8,50.0,6,37.5,481,2357,930,15,17,3,21,18,453,73
2714,Adrien Thomasson,14.2,707,24,124,342,246,47,707,18,12,66.7,2,11.1,554,2720,956,17,18,2,26,17,518,98
2715,Morten Thorsby,9.3,297,28,85,118,94,23,297,2,0,0.0,2,100.0,115,385,116,0,2,0,15,15,127,21
2716,Kristian Thorstvedt,12.6,629,20,97,366,178,36,629,15,7,46.7,2,13.3,339,1778,892,31,19,7,20,11,445,54
2717,Khephren Thuram,28.3,1667,64,365,946,396,61,1667,77,46,59.7,24,31.2,1322,8692,4400,92,78,18,31,35,1223,77
2718,Marcus Thuram,27.9,945,35,86,421,454,175,945,92,41,44.6,32,34.8,603,3764,1865,75,41,47,112,50,717,170
2719,Alexis Tibidi,0.8,25,0,2,13,11,0,25,3,2,66.7,0,0.0,20,121,46,1,1,0,1,1,23,4
2720,Youri Tielemans,26.0,1877,62,436,1080,382,14,1875,35,26,74.3,5,14.3,952,4043,2088,35,25,1,33,15,1309,56
2721,Kieran Tierney,8.8,579,23,153,244,183,15,579,12,3,25.0,3,25.0,316,1802,837,25,12,3,7,0,338,31
2722,Steffen Tigges,17.7,531,20,45,259,230,85,531,23,10,43.5,12,52.2,247,1262,526,20,7,10,32,21,340,81
2723,Jean-Clair Todibo,31.9,2514,304,1267,1222,57,24,2514,28,20,71.4,6,21.4,1980,11039,5931,21,13,0,23,10,1760,6
2724,Harry Toffolo,10.4,498,48,175,179,151,12,498,9,3,33.3,5,55.6,191,721,342,8,6,4,10,6,223,43
2725,Umut Tohumcu,3.0,125,6,26,67,33,1,125,6,1,16.7,5,83.3,59,285,106,2,4,0,6,2,60,4
2726,Karl Toko Ekambi,10.8,378,5,23,183,176,51,378,19,12,63.2,7,36.8,295,1905,764,30,23,16,18,15,295,87
2727,Karl Toko Ekambi,15.0,778,11,69,308,411,85,778,53,26,49.1,21,39.6,646,4000,1541,58,35,24,38,24,625,188
2728,Corentin Tolisso,22.6,2164,70,409,1370,400,23,2164,18,7,38.9,7,38.9,1748,8599,3431,32,43,2,21,17,1636,52
2730,Jeremy Toljan,29.7,1817,79,630,868,328,23,1817,13,7,53.8,6,46.2,970,5068,2834,56,41,3,25,14,1105,99
2731,Rafael Toloi,30.9,2031,161,834,922,297,43,2031,15,6,40.0,9,60.0,1095,4596,2514,21,42,0,21,5,1291,29
2732,Raul de Tomas,8.9,275,12,21,106,152,43,273,29,17,58.6,8,27.6,205,917,332,13,7,5,29,19,231,51
2733,Tiago Tomas,14.3,510,8,57,199,259,55,510,58,19,32.8,29,50.0,322,1677,812,31,17,16,43,25,382,95
2734,Takehiro Tomiyasu,7.4,557,26,138,293,130,17,557,4,1,25.0,2,50.0,311,1380,624,14,7,1,7,4,344,28
2735,James Tomkins,3.8,208,34,142,59,7,3,208,1,1,100.0,0,0.0,117,429,220,1,1,0,2,1,130,1
2736,Fikayo Tomori,30.7,2218,243,1089,1078,63,14,2218,6,3,50.0,1,16.7,1258,6315,3346,26,6,0,9,3,1423,10
2737,Sandro Tonali,30.1,1836,48,356,1007,491,33,1836,23,9,39.1,10,43.5,937,5641,2809,61,40,2,41,9,1154,86
2739,Ivan Toney,32.8,1219,50,141,529,557,156,1212,54,16,29.6,29,53.7,625,2463,724,14,21,8,100,47,889,165
2740,Pablo Torre,1.6,114,3,12,49,55,1,114,7,3,42.9,2,28.6,69,313,162,4,6,0,5,4,87,16
2741,David Torres,4.3,254,19,105,137,14,1,254,1,1,100.0,0,0.0,152,599,338,2,3,0,4,0,176,2
2742,Ferran Torres,15.5,756,10,67,256,441,87,755,68,30,44.1,26,38.2,489,2748,1199,43,34,23,48,23,598,180
2743,Oliver Torres,23.7,1314,10,156,629,550,55,1314,42,15,35.7,17,40.5,886,4102,1805,38,47,6,34,47,980,156
2744,Pau Torres,33.9,2495,361,1186,1174,154,32,2495,35,26,74.3,7,20.0,1573,10882,7623,76,48,0,22,4,1708,12
2745,Roberto Torres,0.1,14,0,1,6,8,0,14,2,1,50.0,1,50.0,12,107,78,2,3,0,0,1,12,1
2746,Lucas Torro,27.5,1459,91,365,873,233,32,1459,21,11,52.4,7,33.3,631,2564,962,12,16,1,31,14,770,17
2748,Almamy Toure,4.4,286,14,114,146,26,5,286,8,6,75.0,2,25.0,152,584,269,2,2,2,4,0,178,8
2749,Birama Toure,37.8,1904,94,514,1188,214,14,1903,23,11,47.8,8,34.8,1280,6052,2210,10,21,1,39,15,1118,25
2750,Mohamed Toure,0.3,13,0,1,2,10,7,13,4,2,50.0,2,50.0,9,70,23,1,0,3,2,0,9,5
2751,Souleymane Toure,0.8,49,6,23,25,2,0,49,1,0,0.0,1,100.0,31,161,45,1,0,0,1,0,29,1
2752,Souleymane Toure,17.6,963,137,488,437,50,17,963,18,8,44.4,7,38.9,680,3842,1922,11,7,0,7,2,615,6
2753,Lucas Tousart,32.7,1347,85,351,720,296,81,1347,53,23,43.4,24,45.3,543,3123,1341,37,16,7,48,26,631,79
2754,Yoann Touzghar,5.0,143,5,12,79,52,10,143,6,2,33.3,3,50.0,93,486,92,3,3,1,10,4,101,24
2756,Adama Traore,16.6,714,18,102,251,379,56,714,104,49,47.1,34,32.7,461,4017,2107,85,41,25,59,27,555,156
2757,Bertrand Traore,2.6,114,0,8,41,66,13,114,4,1,25.0,3,75.0,81,462,246,9,3,5,8,7,89,28
2758,Boubacar Traore,4.6,185,6,51,110,26,2,185,9,4,44.4,4,44.4,90,529,267,4,3,0,3,3,104,2
2759,Charles Traore,5.4,288,30,123,129,38,2,288,2,0,0.0,0,0.0,159,729,332,2,3,0,3,0,134,8
2760,Hamari Traore,28.1,2083,90,426,1130,537,64,2083,18,9,50.0,9,50.0,1512,7652,3415,55,63,8,26,9,1399,162
2763,Oscar Trejo,23.8,1338,17,120,694,550,72,1336,118,57,48.3,43,36.4,836,4598,2004,56,59,13,66,92,995,110
2764,Manu Trigueros,9.2,599,14,76,354,173,7,599,5,2,40.0,3,60.0,368,1430,637,12,10,0,7,9,487,22
2765,Christopher Trimmel,20.1,1190,63,324,470,405,28,1190,16,8,50.0,5,31.3,453,2299,1144,34,12,8,12,8,521,80
2767,Kieran Trippier,37.1,3102,124,774,1282,1066,26,3102,35,19,54.3,12,34.3,1300,4599,2393,45,46,1,27,9,1593,151
2769,Leandro Trossard,10.3,567,9,64,179,331,43,567,26,15,57.7,6,23.1,374,2386,1107,36,16,10,18,23,417,102
2770,Leandro Trossard,14.6,697,3,62,278,368,90,697,40,14,35.0,19,47.5,429,2443,1192,40,27,24,38,26,531,118
2771,Adrien Truffert,21.7,1656,65,410,790,467,30,1656,46,21,45.7,19,41.3,1071,5984,2659,55,53,9,27,14,979,166
2772,Frank Tsadjout,11.7,404,11,35,197,176,49,404,19,12,63.2,2,10.5,209,1004,415,15,10,5,37,10,299,63
2773,Kostas Tsimikas,8.6,713,23,170,281,268,22,713,15,4,26.7,8,53.3,355,1833,874,23,9,5,13,7,409,77
2775,Viktor Tsyhankov,16.5,737,17,110,311,331,49,737,31,17,54.8,10,32.3,463,3132,1672,63,39,19,16,15,525,120
2776,Alessandro Tuia,5.7,267,26,136,127,7,2,267,4,2,50.0,1,25.0,106,510,264,1,1,0,1,0,123,0
2778,Benat Turrientes,1.2,61,3,17,29,15,0,61,3,1,33.3,1,33.3,30,113,51,0,0,0,4,2,34,4
2779,Tuta,30.2,2246,237,1047,1111,114,27,2246,20,11,55.0,9,45.0,1332,6758,3475,23,18,2,27,13,1380,17
2780,Destiny Udogie,30.0,1503,67,346,652,545,76,1503,122,51,41.8,50,41.0,904,6569,3420,109,71,31,58,36,902,155
2782,Ike Ugbo,9.9,222,7,19,125,79,22,222,17,6,35.3,11,64.7,138,758,271,9,4,6,18,7,152,34
2783,Lesley Ugochukwu,14.8,790,36,172,546,80,7,790,22,14,63.6,6,27.3,611,3424,1453,11,16,4,6,11,557,11
2787,Samuel Umtiti,23.5,1107,123,538,543,37,10,1107,13,6,46.2,5,38.5,529,2483,1341,12,9,0,7,5,530,2
2788,Enes Unal,33.0,1117,43,91,506,535,138,1111,43,21,48.8,19,44.2,618,2236,902,29,26,15,88,50,893,148
2789,Deniz Undav,7.0,231,4,19,97,116,42,231,6,4,66.7,2,33.3,120,518,350,12,6,4,13,8,179,40
2790,Cengiz Under,27.7,1440,18,139,528,792,130,1439,96,39,40.6,50,52.1,1070,6465,2493,69,47,30,60,31,985,262
2791,Dayot Upamecano,26.1,2569,234,1177,1314,92,18,2569,15,10,66.7,5,33.3,1844,9367,5193,31,28,2,19,10,1895,7
2792,Filip Uremovic,19.2,882,109,514,338,33,17,882,2,2,100.0,0,0.0,384,2033,749,3,3,0,10,4,393,1
2793,Oscar Urena,1.1,41,0,7,14,22,4,41,5,4,80.0,0,0.0,28,150,45,1,0,1,4,4,29,10
2794,Jere Uronen,3.3,192,11,61,91,41,1,192,2,2,100.0,0,0.0,132,629,251,3,4,0,2,0,119,14
2795,Jere Uronen,7.5,447,23,113,229,109,1,447,10,1,10.0,8,80.0,186,780,354,9,5,0,12,3,210,17
2796,Mark Uth,0.5,20,0,0,12,8,3,20,2,1,50.0,1,50.0,8,34,19,0,0,0,2,0,12,1
2797,Josha Vagnoman,16.4,765,38,200,293,281,48,765,35,22,62.9,12,34.3,387,2071,1007,27,24,7,34,18,465,93
2798,Diego Valencia,2.6,109,4,24,46,41,4,109,2,0,0.0,1,50.0,59,211,82,1,0,0,7,3,66,21
2799,Oscar Valentin,28.4,1501,67,337,977,200,17,1501,20,7,35.0,11,55.0,762,4184,2021,21,24,1,22,13,829,17
2800,Emanuele Valeri,30.9,1610,64,418,642,584,56,1610,71,18,25.4,40,56.3,805,5645,3186,111,58,20,64,26,838,158
2802,Yan Valery,27.7,1603,112,501,746,379,14,1603,69,33,47.8,28,40.6,1045,7052,3515,72,71,6,35,31,919,74
2803,Martin Valjent,29.5,1405,206,759,594,62,5,1405,5,0,0.0,2,40.0,719,3539,1751,15,16,2,6,1,767,3
2805,Manu Vallejo,2.3,110,1,12,45,54,8,110,4,1,25.0,3,75.0,67,341,209,7,4,2,3,4,85,25
2806,Mattia Valoti,5.0,231,9,53,133,48,5,231,10,3,30.0,4,40.0,114,673,281,7,4,0,10,5,152,9
2808,Federico Valverde,27.8,1870,35,229,857,800,54,1870,44,31,70.5,10,22.7,1190,6633,3349,70,68,8,21,7,1485,135
2809,Virgil van Dijk,31.5,2876,361,1327,1427,128,66,2876,1,1,100.0,0,0.0,1760,6644,3152,10,14,2,7,0,2085,8
2810,Vanderson,24.6,1689,60,350,766,583,51,1689,67,27,40.3,32,47.8,1098,6082,2745,50,37,9,37,21,966,175
2811,Raphael Varane,21.2,1293,153,611,631,54,18,1293,10,6,60.0,4,40.0,797,5357,3030,17,15,0,2,1,850,4
2812,Jamie Vardy,20.6,438,32,59,176,206,71,437,29,12,41.4,14,48.3,192,926,358,16,9,13,33,16,261,101
2813,Ruben Vargas,12.6,518,24,92,198,241,33,518,47,21,44.7,22,46.8,277,2138,914,32,23,3,29,10,305,68
2814,Johan Vasquez,20.1,1060,161,587,401,82,23,1060,14,11,78.6,3,21.4,505,2403,1311,18,11,1,14,6,543,12
2815,Jesus Vazquez,3.4,231,7,58,94,80,7,231,16,6,37.5,9,56.3,132,701,294,4,9,2,9,4,125,17
2816,Kevin Vazquez,4.9,269,16,101,117,51,2,269,2,2,100.0,0,0.0,125,533,296,5,2,0,1,4,145,14
2817,Lucas Vazquez,12.7,1059,25,263,422,377,46,1059,25,14,56.0,5,20.0,672,3060,1598,31,13,16,20,7,771,145
2818,Matias Vecino,18.8,1165,65,278,712,184,25,1165,6,3,50.0,3,50.0,564,2330,1088,22,10,3,18,3,817,17
2819,Gabriel Veiga,25.5,1062,19,137,565,387,67,1062,75,39,52.0,34,45.3,656,4140,2381,68,43,15,64,22,694,88
2820,Renato Veiga,7.1,416,57,206,171,47,7,416,15,10,66.7,4,26.7,199,1070,528,11,3,3,7,4,199,6
2821,Milos Veljkovic,25.2,1645,194,935,679,39,15,1645,4,3,75.0,1,25.0,905,4396,2536,5,2,0,2,0,1027,3
2822,Miguel Veloso,12.9,723,31,168,403,168,7,723,8,4,50.0,2,25.0,309,1883,880,17,13,1,7,7,328,22
2823,Joel Veltman,24.3,1740,92,563,895,293,23,1740,20,5,25.0,8,40.0,952,4436,2233,43,32,2,20,10,1065,49
2824,Micky van de Ven,33.0,2043,188,981,935,141,21,2043,32,19,59.4,8,25.0,1232,6625,3777,43,34,5,13,11,1330,23
2825,Unai Vencedor Paris,2.1,149,5,28,93,29,4,149,2,1,50.0,1,50.0,76,343,179,2,2,1,4,4,94,3
2826,Lorenzo Venuti,10.3,695,25,202,332,165,10,695,6,3,50.0,2,33.3,364,1824,933,24,19,2,12,1,441,43
2827,Daniele Verde,11.1,538,11,63,219,261,30,537,17,6,35.3,7,41.2,301,1569,592,18,9,8,17,12,345,57
2828,Simone Verdi,12.2,567,6,50,281,250,25,566,63,35,55.6,19,30.2,327,2251,1029,34,23,3,35,32,357,57
2830,Jordan Veretout,31.8,2376,89,399,1489,511,33,2375,18,12,66.7,5,27.8,1860,10525,4999,59,62,6,28,13,1702,73
2831,Marco Verratti,24.4,2783,69,527,1743,538,26,2783,53,29,54.7,14,26.4,2376,11182,5529,40,79,5,17,33,2274,52
2832,Valerio Verre,7.5,493,8,64,285,153,16,493,20,10,50.0,9,45.0,284,1351,575,16,13,6,22,20,330,27
2834,Mikel Vesga,28.6,1800,66,338,1118,355,32,1797,18,10,55.6,8,44.4,962,4175,1995,26,29,4,38,16,1152,31
2836,Joao Victor,9.4,539,41,188,281,80,6,539,11,6,54.5,3,27.3,338,2231,1227,17,22,1,10,8,293,14
2837,Aleix Vidal,11.4,489,19,99,205,188,15,489,19,7,36.8,11,57.9,238,1219,457,16,5,3,15,7,250,53
2838,Clement Vidal,21.1,970,130,498,450,33,16,970,1,1,100.0,0,0.0,624,3541,1945,3,3,0,5,5,556,3
2839,Nacho Vidal,13.9,776,58,233,313,234,16,776,27,13,48.1,12,44.4,311,1420,620,20,10,4,18,13,363,52
2841,Fabio Vieira,5.7,356,6,27,162,170,27,356,18,6,33.3,11,61.1,215,868,327,8,8,1,13,8,255,40
2843,Ronaldo Vieira,9.1,522,34,138,337,50,3,522,3,2,66.7,1,33.3,288,1281,455,6,3,1,7,6,315,5
2844,Emanuel Vignato,2.7,116,0,23,57,37,2,116,2,1,50.0,0,0.0,76,374,119,3,3,0,2,4,89,4
2845,Emanuel Vignato,0.6,60,1,9,28,23,3,60,1,1,100.0,0,0.0,33,258,42,1,1,1,2,0,43,5
2846,Samuele Vignato,0.7,45,0,2,19,24,8,45,4,3,75.0,1,25.0,31,266,107,4,1,3,2,0,39,6
2847,Tonny Vilhena,25.2,1091,32,202,609,294,19,1091,39,17,43.6,19,48.7,591,3063,1302,30,35,3,37,24,682,59
2848,Toni Villa,1.0,45,0,7,17,22,1,45,5,1,20.0,3,60.0,27,126,56,2,2,0,1,1,27,5
2849,Toni Villa,9.9,486,3,60,167,271,44,486,71,24,33.8,43,60.6,323,2281,1208,37,28,20,20,22,347,91
2851,Gonzalo Villar,7.7,453,19,102,288,65,1,453,6,3,50.0,2,33.3,247,1216,604,9,6,0,10,4,274,2
2852,Gonzalo Villar,5.1,312,8,48,209,62,5,312,20,13,65.0,4,20.0,176,1206,608,13,10,2,9,6,184,9
2854,Matias Vina,5.1,289,27,114,105,74,11,289,24,10,41.7,11,45.8,122,686,434,10,6,5,11,6,136,19
2855,Matias Vina,0.6,49,3,17,18,14,1,49,1,1,100.0,0,0.0,19,83,26,2,1,1,3,0,14,4
2856,Ruben Vinagre,0.3,31,1,7,16,9,0,31,3,1,33.3,0,0.0,15,98,52,2,1,0,1,1,17,1
2857,Carlos Vinicius,12.3,329,11,24,136,173,56,329,15,5,33.3,8,53.3,182,842,301,9,9,5,48,23,248,46
2858,Alan Virginius,2.9,122,1,8,30,85,23,122,7,0,0.0,6,85.7,86,636,291,12,6,8,7,6,81,32
2860,Mattia Viti,7.0,424,57,222,189,15,2,424,12,5,41.7,5,41.7,320,1547,749,1,5,0,2,2,296,1
2861,Vitinha,5.2,198,6,14,82,107,42,198,11,5,45.5,6,54.5,133,615,191,3,6,2,18,8,121,41
2862,Vitinha,27.2,2189,41,325,1299,584,38,2189,53,31,58.5,17,32.1,1872,9931,4552,50,74,5,33,33,1786,94
2863,Daniel Vivian,26.4,1719,143,804,857,71,26,1719,11,4,36.4,6,54.5,1028,5804,3819,25,12,0,21,14,1039,5
2864,Dusan Vlahovic,21.4,610,12,35,293,292,102,607,33,14,42.4,18,54.5,347,1648,609,22,22,12,61,37,460,117
2865,Nikola Vlasic,30.3,1296,16,131,548,641,116,1296,64,30,46.9,26,40.6,782,4766,2266,85,59,28,94,49,968,210
2866,Joel Voelkerling Persson,1.1,49,1,1,26,23,3,49,1,1,100.0,0,0.0,22,110,38,1,1,0,5,3,34,10
2867,Kevin Vogt,19.7,1352,173,693,636,28,0,1352,2,2,100.0,0,0.0,849,5240,3273,16,5,0,10,3,859,3
2868,Mergim Vojvoda,19.1,1304,37,302,627,389,39,1304,22,12,54.5,8,36.4,686,3409,1607,30,27,10,20,17,841,81
2869,Kevin Volland,7.1,267,2,15,122,133,37,267,5,1,20.0,3,60.0,210,1030,270,6,6,5,19,7,213,60
2870,Cristian Volpato,2.5,138,2,13,64,63,11,138,9,4,44.4,5,55.6,100,723,319,8,8,3,12,6,112,24
2871,Lukas Vorlicky,0.3,36,0,5,14,19,2,36,7,4,57.1,3,42.9,30,256,120,2,4,2,1,1,26,3
2872,Aster Vranckx,2.7,156,0,23,106,27,4,156,7,3,42.9,3,42.9,102,520,177,2,1,1,4,8,118,5
2874,Stefan de Vrij,21.6,1423,159,709,681,35,24,1423,5,4,80.0,1,20.0,797,3663,2155,13,2,0,3,4,937,0
2875,Robert Wagner,0.4,26,3,6,10,10,2,26,1,0,0.0,1,100.0,7,30,12,0,2,0,1,1,10,2
2876,Elye Wahi,27.9,717,5,36,307,383,125,716,76,29,38.2,37,48.7,535,3721,1442,57,40,36,87,46,545,190
2877,Walace,35.4,2151,121,649,1266,260,15,2151,28,11,39.3,13,46.4,1222,6377,2966,47,32,0,39,29,1297,36
