,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
952,Javi Garcia,4.2,238,19,65,160,14,6,238,1,1,100.0,0,0.0,137,585,225,1,0,0,4,3,159,1
953,Manu Garcia,21.9,949,54,197,644,114,27,949,10,6,60.0,4,40.0,486,1726,567,7,8,1,24,20,521,25
954,Raul Garcia,11.2,600,32,182,273,151,9,600,9,4,44.4,5,55.6,243,1482,758,18,17,3,10,4,259,32
955,Raul Garcia,31.9,1369,47,168,659,553,103,1362,26,9,34.6,17,65.4,567,2431,1186,39,34,3,60,15,959,140
956,Raul Garcia,2.7,178,7,46,74,59,0,178,6,4,66.7,2,33.3,78,436,226,6,5,0,2,3,72,13
957,Ruben Garcia,24.3,1356,23,177,586,612,57,1355,47,30,63.8,17,36.2,767,3557,1771,48,44,15,74,34,870,151
958,Unai Garcia,6.0,294,36,132,138,28,4,294,4,3,75.0,1,25.0,122,709,326,6,0,0,6,0,107,0
959,Victor Garcia,1.0,44,0,10,19,17,3,44,4,3,75.0,1,25.0,21,157,66,0,0,0,0,0,27,4
962,Manuel Garrido,1.3,44,2,2,19,23,3,44,1,1,100.0,0,0.0,25,85,22,0,0,0,5,0,36,4
963,Mario Gaspar,21.8,1309,76,421,612,284,40,1309,11,4,36.4,7,63.6,505,1999,1125,25,19,2,16,4,710,80
964,Daniele Gastaldello,4.3,207,42,116,86,6,3,207,1,1,100.0,0,0.0,93,545,353,0,0,0,2,0,99,2
965,Dwight Gayle,9.4,236,9,24,118,95,30,236,3,2,66.7,1,33.3,125,510,209,7,3,1,20,11,156,43
967,Jean-Philippe Gbamin,1.5,87,7,19,57,12,0,87,3,2,66.7,1,33.3,54,213,69,0,1,0,2,4,56,3
968,Yann Gboho,2.5,95,3,6,41,51,8,95,15,7,46.7,8,53.3,77,478,260,9,6,2,15,6,72,14
970,Theodor Gebre Selassie,27.0,1619,104,463,876,285,40,1619,13,4,30.8,9,69.2,928,4354,2044,32,23,3,26,11,967,89
971,Dennis Geiger,12.6,704,12,103,394,211,11,704,8,7,87.5,1,12.5,388,1922,899,18,17,0,15,16,477,46
972,Jeremy Gelin,10.3,641,86,329,293,21,8,641,1,0,0.0,1,100.0,436,1745,741,0,2,1,1,0,431,1
973,Christian Gentner,27.1,1385,64,281,784,331,45,1385,24,15,62.5,9,37.5,655,2750,1183,23,27,4,35,13,756,71
974,Yannick Gerhardt,9.2,499,14,80,285,137,13,499,11,6,54.5,5,45.5,256,1265,637,19,13,5,13,7,304,21
975,Valere Germain,15.0,589,27,82,270,237,40,589,6,3,50.0,3,50.0,329,1156,386,15,12,4,23,18,399,97
976,Gervinho,25.2,748,3,69,269,427,117,747,92,50,54.3,40,43.5,559,5121,2677,107,66,55,74,39,591,166
977,Anwar El Ghazi,22.8,840,21,111,276,466,64,839,52,29,55.8,23,44.2,501,3267,1633,65,57,8,54,35,604,155
978,Rachid Ghezzal,9.2,603,13,103,290,220,23,603,28,14,50.0,14,50.0,391,2242,1044,37,23,10,19,17,437,55
979,Andrea Ghezzi,0.4,22,0,4,10,8,2,22,3,0,0.0,3,100.0,14,53,16,1,0,1,0,1,14,1
980,Paolo Ghiglione,19.1,1117,56,306,447,368,28,1117,37,17,45.9,20,54.1,553,2374,1428,40,27,10,31,22,704,108
982,Saman Ghoddos,2.6,121,2,18,54,52,5,121,2,1,50.0,1,50.0,51,275,155,3,4,0,5,3,78,11
983,Faouzi Ghoulam,4.2,336,12,58,160,120,3,336,2,2,100.0,0,0.0,205,925,532,14,12,0,1,1,225,32
984,Morgan Gibbs-White,1.4,94,1,8,48,39,4,94,3,1,33.3,2,66.7,58,300,117,5,0,1,7,0,78,11
985,Niko Giesselmann,22.9,1376,68,515,587,289,14,1376,13,7,53.8,6,46.2,585,3267,1591,34,24,1,22,6,723,60
988,Bryan Gil,6.2,295,0,33,121,147,32,295,21,10,47.6,11,52.4,196,1413,784,30,16,15,21,15,198,54
989,Bryan Gil,0.7,32,0,4,8,20,2,32,7,4,57.1,3,42.9,26,231,92,2,1,1,0,2,27,8
990,Billy Gilmour,2.2,196,4,50,119,29,2,196,5,2,40.0,3,60.0,106,616,230,4,1,0,3,3,151,3
991,Daniel Ginczek,8.5,286,4,22,128,137,33,286,12,6,50.0,6,50.0,127,497,212,11,6,5,23,16,215,66
992,Matthias Ginter,30.9,2476,264,1383,1026,76,29,2476,8,6,75.0,2,25.0,1602,8919,5377,29,14,2,15,1,1770,9
993,Andrei Girotto,24.2,1532,152,775,711,58,24,1532,4,2,50.0,2,50.0,776,3624,1993,9,8,1,13,1,883,2
994,Olivier Giroud,11.0,416,15,26,223,168,65,416,4,3,75.0,1,25.0,179,480,224,6,7,2,15,8,307,59
995,Klaus Gjasula,25.3,1434,97,500,779,168,25,1433,25,20,80.0,5,20.0,801,3433,1590,13,14,1,31,23,846,24
997,Serge Gnabry,24.4,1461,8,99,537,847,207,1461,96,55,57.3,41,42.7,971,6089,3228,118,75,59,53,25,1166,337
998,Joris Gnagnon,14.2,792,103,420,351,25,14,792,4,4,100.0,0,0.0,505,3152,1710,10,2,0,2,3,516,3
999,Eddy Gnahore,12.6,872,36,171,577,127,8,872,7,3,42.9,4,57.1,476,2647,1154,12,15,1,21,21,582,32
1000,Ben Godfrey,29.4,1974,365,1242,687,65,12,1974,12,8,66.7,4,33.3,1309,6661,3619,23,19,6,13,4,1362,2
1001,Diego Godin,18.1,1317,126,534,691,101,18,1317,15,15,100.0,0,0.0,781,4679,3104,32,28,1,10,11,895,8
1002,Akaki Gogia,1.3,67,1,8,28,32,3,67,9,5,55.6,4,44.4,41,190,107,1,1,1,5,0,44,12
1004,Edoardo Goldaniga,8.7,501,53,232,238,35,9,501,2,1,50.0,1,50.0,279,1584,973,10,5,0,5,5,298,7
1005,Benjamin Goller,3.2,148,1,16,66,70,15,148,28,14,50.0,14,50.0,95,628,291,16,7,4,10,5,92,22
1007,Aleksandr Golovin,22.9,1397,28,179,716,531,48,1397,58,41,70.7,17,29.3,853,6127,3222,93,70,23,46,14,903,115
1008,Andre Gomes,16.2,984,31,217,631,148,11,984,35,25,71.4,10,28.6,620,2741,1159,10,17,1,20,23,700,16
1010,Ibai Gomez,7.7,382,3,30,123,230,18,382,15,11,73.3,4,26.7,172,786,333,14,7,4,18,18,221,53
1011,Joe Gomez,22.3,2185,137,774,1354,64,1,2185,11,8,72.7,3,27.3,1591,7257,4208,17,14,1,14,3,1605,11
1012,Maxi Gomez,23.8,552,15,37,286,234,89,551,13,8,61.5,5,38.5,313,1212,594,22,11,10,44,16,439,80
1014,Moi Gomez,25.8,1383,34,237,609,546,61,1383,45,20,44.4,25,55.6,880,4938,2166,66,40,18,47,21,1041,165
1015,Papu Gomez,31.6,2312,12,178,1038,1138,117,2312,107,63,58.9,44,41.1,1722,12785,7606,241,192,51,57,41,1806,203
1016,Sergi Gomez,8.0,559,70,323,227,10,2,559,1,1,100.0,0,0.0,322,1356,754,0,1,0,0,0,400,1
1017,Victor Gomez,14.1,830,30,243,346,251,10,830,14,6,42.9,8,57.1,427,2473,1328,41,20,5,14,6,449,89
1018,Alfred Gomis,18.0,782,672,780,2,0,0,782,1,1,100.0,0,0.0,380,2130,1564,0,0,0,0,0,287,0
1019,Maxime Gonalons,16.7,760,42,231,483,58,8,760,19,13,68.4,6,31.6,430,2307,812,8,5,0,16,8,384,3
1020,Mathieu Goncalves,3.5,169,18,90,79,0,0,169,2,2,100.0,0,0.0,118,710,490,4,0,0,1,2,108,1
1021,Jerome Gondorf,1.3,64,4,16,34,14,1,64,2,1,50.0,1,50.0,32,139,45,0,2,1,3,2,37,1
1022,Alvaro Gonzalez,18.1,1026,93,485,520,25,14,1026,3,3,100.0,0,0.0,624,3115,1875,9,7,1,2,0,697,0
1025,Edgar Gonzalez,7.6,424,26,170,215,42,8,424,7,2,28.6,5,71.4,253,1440,803,9,3,0,4,4,289,3
1027,Anthony Gordon,4.9,191,2,35,91,69,7,191,16,11,68.8,5,31.3,117,814,382,13,13,2,11,8,126,26
1028,Leon Goretzka,16.8,1102,17,164,652,292,45,1102,25,19,76.0,6,24.0,682,3363,1733,29,32,4,18,19,790,63
1029,Andoni Gorosabel,7.9,537,22,156,221,161,15,537,5,4,80.0,1,20.0,261,1293,725,22,15,3,11,8,293,52
1030,Robin Gosens,29.1,1842,46,375,812,669,109,1842,41,17,41.5,24,58.5,1036,4741,2756,90,55,19,39,11,1228,198
1031,Dan Gosling,14.0,721,42,197,367,160,32,721,14,4,28.6,10,71.4,414,1633,615,10,10,4,30,21,442,36
1032,Mario Gotze,5.8,347,2,10,158,179,31,346,13,3,23.1,10,76.9,204,857,395,10,7,3,15,7,271,56
1035,Jeffrey Gouweleeuw,18.3,963,171,612,347,21,4,963,9,7,77.8,2,22.2,526,2986,1547,11,5,1,10,2,507,3
1036,Max Gradel,18.2,841,26,140,302,421,68,838,66,36,54.5,30,45.5,554,3670,2218,82,53,26,47,42,564,145
1037,Samuel Grandsir,16.6,742,11,107,307,337,51,742,50,24,48.0,26,52.0,500,3711,1786,63,41,14,58,35,571,162
1038,Esteban Granero,5.3,276,7,43,142,95,11,276,8,7,87.5,1,12.5,150,734,278,5,6,0,13,10,169,17
1040,Alberto Grassi,7.1,313,18,73,167,77,7,313,4,1,25.0,3,75.0,156,765,323,10,8,2,11,4,195,19
1041,Andre Gray,8.4,235,4,10,83,145,39,235,11,6,54.5,5,45.5,147,581,190,6,6,3,31,14,173,64
1042,Demarai Gray,6.9,439,3,37,172,236,38,438,25,10,40.0,15,60.0,312,2361,1048,40,27,17,20,19,324,78
1043,Jack Grealish,35.9,1933,43,285,753,939,130,1932,117,73,62.4,44,37.6,1381,11836,6064,212,127,72,71,59,1438,209
1044,Mason Greenwood,14.7,633,9,65,270,308,58,633,32,21,65.6,11,34.4,393,2156,1095,32,20,17,25,15,507,116
1045,Michael Gregoritsch,3.4,131,7,26,69,39,6,131,2,1,50.0,1,50.0,68,335,164,4,4,0,4,3,89,11
1046,Michael Gregoritsch,9.2,314,11,23,141,150,32,314,3,1,33.3,2,66.7,117,489,129,3,2,2,24,9,211,46
1047,Clement Grenier,9.3,532,19,106,341,96,8,532,7,6,85.7,1,14.3,306,1534,869,18,10,2,12,5,353,20
1048,Antoine Griezmann,28.3,1381,29,129,575,689,139,1381,34,20,58.8,14,41.2,805,3314,1433,40,33,21,43,22,1096,229
1049,Vincenzo Grifo,0.2,15,0,2,6,7,1,15,1,0,0.0,1,100.0,9,72,23,1,1,0,0,0,10,2
1050,Vincenzo Grifo,18.0,986,25,157,389,452,56,985,50,25,50.0,25,50.0,547,3176,1516,50,37,22,44,25,640,112
1051,Florian Grillitsch,26.8,2077,116,656,1238,205,19,2077,39,27,69.2,12,30.8,1194,7426,3635,37,37,2,27,30,1412,32
1053,Christian Gross,9.7,607,73,290,288,34,5,607,15,10,66.7,5,33.3,400,2997,1811,13,12,0,8,5,393,1
1054,Pascal Gross,20.0,1244,16,112,546,590,48,1244,14,6,42.9,8,57.1,601,2856,1280,36,34,8,35,20,847,198
1055,Carlos Gruezo,9.8,377,15,129,209,40,1,377,7,3,42.9,4,57.1,199,843,337,5,3,1,3,2,210,7
1056,Marko Grujic,26.8,1424,92,313,902,226,34,1424,42,30,71.4,12,28.6,669,3639,1618,22,23,3,36,27,892,41
1058,Andres Guardado,22.7,1245,35,228,759,277,20,1245,26,18,69.2,8,30.8,760,3939,1684,29,33,5,33,18,871,46
1059,Sergi Guardiola,29.5,983,23,87,482,433,75,982,66,41,62.1,25,37.9,626,3573,1405,53,57,18,88,46,771,164
1060,Nemanja Gudelj,13.5,796,47,281,459,63,3,796,14,9,64.3,5,35.7,463,2493,1043,7,12,0,12,5,522,0
1061,Goncalo Guedes,14.1,621,5,67,251,318,33,621,64,40,62.5,24,37.5,459,3356,1541,51,38,15,36,21,485,117
1062,Matteo Guendouzi,19.4,1385,70,351,785,270,18,1385,43,24,55.8,19,44.2,864,5825,3157,50,38,10,20,21,1013,27
1063,Raphael Guerreiro,25.9,2393,46,553,1272,591,53,2393,66,41,62.1,25,37.9,1416,6557,3906,75,72,8,36,25,1748,131
1064,Adrian Guerrero,1.4,91,3,23,49,19,0,91,4,1,25.0,3,75.0,54,201,90,2,0,0,2,1,66,7
1066,Ander Guevara,10.4,772,32,185,529,67,1,772,13,11,84.6,2,15.4,440,2445,1422,12,4,0,9,8,523,9
1067,Babacar Gueye,1.2,40,4,4,22,14,5,40,1,0,0.0,1,100.0,21,77,13,0,0,0,5,3,26,6
1068,John Guidetti,1.1,39,0,0,23,17,3,39,4,3,75.0,1,25.0,32,130,81,1,2,0,1,2,33,9
1069,Josuha Guilavogui,22.9,1295,92,437,725,143,22,1295,19,13,68.4,6,31.6,608,2506,1311,13,7,1,25,10,706,23
1070,Frederic Guilbert,22.7,1385,105,443,593,361,10,1385,48,23,47.9,25,52.1,518,3068,1762,56,42,1,30,14,636,96
1071,Bruno Guimaraes,3.0,224,5,50,139,35,3,224,5,4,80.0,1,20.0,146,597,238,0,2,1,6,4,164,5
1072,Serhou Guirassy,21.3,869,29,50,499,325,72,865,32,15,46.9,17,53.1,526,2473,883,30,32,11,77,41,728,178
1073,Rafik Guitane,0.2,16,0,0,4,12,4,16,1,0,0.0,1,100.0,12,79,47,2,1,0,2,1,12,2
1075,Manuel Gulde,15.2,1009,124,513,423,77,19,1009,5,5,100.0,0,0.0,550,2927,1747,17,7,0,5,2,631,4
1076,Sinan Gumus,1.1,39,0,5,18,17,3,39,1,1,100.0,0,0.0,32,279,170,5,4,1,0,1,32,3
1077,Ilkay Gundogan,22.4,2159,55,288,1325,562,41,2157,24,18,75.0,6,25.0,1517,6437,3002,39,63,5,15,11,1748,56
1079,Christian Gunter,33.7,1930,66,464,718,774,51,1930,45,15,33.3,30,66.7,950,5796,3516,113,84,17,46,23,1077,217
1080,Koray Gunter,30.4,1708,207,832,846,38,16,1708,7,7,100.0,0,0.0,809,3267,1635,7,2,0,13,4,923,5
1083,Jonathan de Guzman,1.0,117,1,8,65,45,1,117,2,1,50.0,1,50.0,65,378,167,3,4,0,3,4,80,7
1084,Erling Haaland,11.8,350,8,18,166,170,59,350,23,12,52.2,11,47.8,194,1021,524,22,13,13,26,12,245,69
1085,Janik Haberer,19.1,1096,26,203,660,243,29,1096,26,15,57.7,11,42.3,597,2669,1022,19,23,4,31,20,713,62
1086,Alexander Hack,8.9,609,94,302,278,30,12,609,6,3,50.0,3,50.0,289,1571,1050,9,1,0,5,0,303,3
1087,Munir El Haddadi,13.9,633,8,70,253,318,69,633,29,19,65.5,10,34.5,408,1999,879,37,21,8,34,29,489,102
1088,Andre Hahn,7.8,309,15,63,127,123,32,308,11,4,36.4,7,63.6,144,1026,364,15,11,4,19,12,164,34
1089,Amadou Haidara,8.4,687,17,95,393,206,15,687,30,19,63.3,11,36.7,379,1903,1003,15,18,2,21,7,494,36
1090,Achraf Hakimi,30.2,2780,51,514,1360,927,104,2780,120,73,60.8,47,39.2,1689,9213,5414,159,109,41,59,44,2057,323
1092,Sebastien Haller,25.2,1058,34,88,574,403,119,1058,40,24,60.0,15,37.5,490,2050,785,17,21,4,60,35,814,140
1093,Marcel Halstenberg,28.0,2202,116,643,1212,374,46,2202,30,23,76.7,7,23.3,1193,6105,3732,65,40,5,22,10,1374,91
1094,Romain Hamouma,9.6,379,4,29,144,209,38,379,28,12,42.9,16,57.1,193,1185,450,15,16,5,21,12,274,76
1095,Samir Handanovic,35.0,1174,1064,1172,2,0,0,1174,1,1,100.0,0,0.0,578,3186,2359,0,0,0,0,0,531,0
1096,Grant Hanley,14.0,849,134,522,316,14,10,849,3,2,66.7,1,33.3,485,2153,1010,0,2,0,5,2,515,0
1097,Lukas Haraslin,4.3,181,4,19,67,101,14,181,25,13,52.0,12,48.0,115,873,407,12,8,6,6,4,125,37
1098,Amine Harit,23.4,1146,6,103,598,467,58,1145,91,60,65.9,31,34.1,866,6156,3131,94,71,18,76,64,931,149
1100,Makoto Hasebe,21.9,1571,92,656,873,57,1,1571,5,4,80.0,1,20.0,907,6617,4622,47,17,0,7,7,969,6
1101,Hans Hateboer,26.2,1655,46,301,716,646,69,1655,26,11,42.3,15,57.7,974,4925,2946,81,49,14,28,18,1152,216
1102,Kortney Hause,17.2,1058,163,554,463,46,27,1058,13,9,69.2,4,30.8,520,3015,1655,8,4,0,13,7,559,4
1103,Kai Havertz,27.3,1790,25,134,982,694,133,1789,119,57,47.9,62,52.1,1158,6930,3345,119,93,34,99,75,1513,250
1104,Isaac Hayden,24.7,1110,50,275,618,229,29,1110,43,27,62.8,16,37.2,532,2118,793,24,18,6,28,17,613,30
1105,Eden Hazard,12.0,730,3,63,277,404,79,730,71,49,69.0,22,31.0,592,4368,2465,86,50,31,28,33,638,162
1106,Thorgan Hazard,26.4,1515,16,151,575,810,108,1515,82,48,58.5,34,41.5,883,5261,2664,100,58,40,61,55,1137,281
1108,Jonas Hector,27.0,1578,75,396,911,290,50,1578,12,6,50.0,6,50.0,777,3984,1575,25,19,6,28,17,938,63
1109,Dominique Heintz,27.0,1655,219,881,732,59,3,1655,21,18,85.7,3,14.3,983,5508,3317,27,21,2,11,9,1036,6
1111,Jordan Henderson,24.9,2144,29,289,1391,481,43,2144,28,17,60.7,11,39.3,1479,6546,3233,51,51,5,25,6,1580,77
1113,Jeff Hendrick,21.5,800,34,143,412,254,36,800,47,22,46.8,25,53.2,417,2079,844,24,19,8,39,29,462,61
1115,Rouwen Hennings,27.3,880,40,70,423,394,99,876,29,12,41.4,17,58.6,382,1538,487,13,14,8,41,18,575,164
1116,Benjamin Henrichs,9.9,645,26,176,335,141,12,645,14,8,57.1,6,42.9,363,1853,1034,22,20,1,9,8,389,49
1118,Dalbert Henrique,27.6,1562,71,356,667,556,29,1562,33,16,48.5,17,51.5,770,4154,2384,63,48,7,33,23,922,159
1119,Christophe Herelle,12.3,1004,85,383,550,75,9,1004,8,3,37.5,5,62.5,535,2371,1525,11,7,2,3,3,766,11
1120,Mario Hermoso,13.5,755,78,360,378,23,8,755,7,7,100.0,0,0.0,430,1799,943,6,3,0,4,1,463,2
1121,Aridane Hernandez,29.0,1287,172,713,551,30,21,1287,4,3,75.0,1,25.0,562,2547,885,4,3,1,14,2,552,1
1123,Javier Hernandez,5.0,142,1,4,70,68,27,142,3,0,0.0,3,100.0,66,325,114,7,2,3,14,2,94,29
1124,Juan Hernandez,1.0,26,0,3,12,11,3,26,4,3,75.0,1,25.0,14,106,49,3,1,1,2,0,18,9
1125,Lucas Hernandez,10.2,907,37,324,490,96,10,907,10,8,80.0,2,20.0,587,2881,1682,17,14,1,5,8,676,26
1126,Onel Hernandez,15.4,560,16,94,185,299,71,560,76,42,55.3,34,44.7,390,3160,1735,72,25,37,39,36,356,124
1127,Theo Hernandez,31.3,2379,84,585,1125,716,84,2379,106,57,53.8,49,46.2,1451,8729,5648,125,110,24,51,21,1567,195
1128,Hernani,26.9,1408,79,358,689,381,24,1408,55,34,61.8,21,38.2,703,4260,1899,40,41,7,29,21,782,62
1129,Ander Herrera,6.1,551,13,97,332,125,10,551,3,2,66.7,1,33.3,310,1336,720,7,12,1,7,2,439,38
1130,Hector Herrera,12.5,917,31,143,579,209,12,917,15,14,93.3,1,6.7,561,2621,1331,20,21,0,17,15,623,22
1131,Sergio Herrera,18.4,671,554,664,7,0,0,671,3,3,100.0,0,0.0,306,2125,1432,0,1,1,2,0,192,0
1132,Yangel Herrera,26.3,1249,58,287,750,230,28,1249,34,18,52.9,16,47.1,702,3099,1104,13,17,2,29,36,698,25
1134,Patrick Herrmann,16.1,710,16,112,251,353,77,710,23,12,52.2,11,47.8,427,2293,1189,38,22,12,36,18,499,148
1135,Pablo Hervias,11.3,514,7,87,209,240,15,514,48,28,58.3,20,41.7,351,3511,1473,50,27,4,21,20,342,71
1136,Son Heung-min,27.5,1230,25,144,462,641,137,1229,107,62,57.9,45,42.1,833,5246,2550,90,49,56,66,57,853,215
1137,Gonzalo Higuain,20.7,840,16,45,362,445,106,840,35,23,65.7,12,34.3,536,2405,1065,45,28,15,34,20,668,152
1138,Vitorino Hilton,27.9,1701,201,944,728,46,24,1701,9,8,88.9,1,11.1,899,5136,3063,28,3,0,12,2,971,6
1139,Martin Hinteregger,30.2,2067,192,973,942,168,54,2067,21,12,57.1,9,42.9,1024,5811,2738,35,17,2,21,10,1122,35
1140,George Hirst,0.1,12,0,0,5,7,2,12,1,0,0.0,1,100.0,8,26,11,0,0,0,1,0,10,1
1142,Andre Hoffmann,27.0,1631,171,964,646,33,18,1631,2,2,100.0,0,0.0,880,4397,1839,3,6,1,6,1,1031,2
1144,Nicolas Hofler,30.9,1871,103,574,1116,202,19,1871,52,34,65.4,18,34.6,986,5203,2393,33,29,4,39,17,1085,20
1145,Jonas Hofmann,18.1,1071,21,217,547,329,40,1071,28,12,42.9,16,57.1,636,3168,1482,42,13,10,25,16,671,67
1147,Marco Hoger,7.5,484,23,142,274,79,10,484,10,9,90.0,1,10.0,264,1294,591,7,7,2,2,9,295,9
1148,Rob Holding,6.5,440,73,242,189,10,6,440,4,2,50.0,2,50.0,292,1320,707,3,2,0,4,2,310,1
1149,Jose Holebas,11.4,731,40,176,345,215,5,731,16,7,43.8,9,56.3,304,1386,770,23,17,3,5,5,341,27
1150,Lucas Holer,27.6,1039,39,153,413,491,113,1038,59,31,52.5,28,47.5,605,3459,1603,59,39,26,99,51,729,180
1151,Mason Holgate,22.8,1319,169,706,577,45,16,1319,12,10,83.3,2,16.7,767,4387,2522,18,12,1,8,6,790,4
1152,Nathan Holland,0.4,21,0,3,4,14,1,21,3,3,100.0,0,0.0,17,89,42,1,2,1,3,1,18,6
1153,Gerrit Holtmann,11.8,584,13,133,252,213,23,584,52,20,38.5,32,61.5,355,2953,1527,59,38,15,34,21,354,75
1155,Franck Honorat,9.4,488,16,93,205,193,15,488,14,6,42.9,8,57.1,234,1714,1131,34,26,4,19,6,291,76
1158,Krisztofer Horvath,0.5,23,1,2,12,9,1,23,1,0,0.0,1,100.0,16,98,15,1,1,0,1,1,15,2
1159,Conor Hourihane,17.0,863,40,125,403,341,27,863,7,4,57.1,3,42.9,365,1224,535,9,11,1,11,8,493,57
1161,Benjamin Hubner,23.0,1859,221,999,776,90,33,1859,7,4,57.1,3,42.9,1069,5043,2907,23,14,1,8,12,1369,7
1162,Florian Hubner,9.4,402,49,233,153,22,16,402,1,1,100.0,0,0.0,161,725,343,0,0,0,5,1,173,3
1163,Callum Hudson-Odoi,9.6,611,3,47,190,381,49,611,48,27,56.3,21,43.8,442,3068,1656,63,27,26,29,18,495,116
1164,Will Hughes,25.0,1254,44,235,612,420,47,1254,33,24,72.7,9,27.3,632,3123,1642,40,33,5,46,32,688,60
1165,Mats Hummels,28.7,2616,256,1283,1268,82,29,2616,15,14,93.3,1,6.7,1587,7992,4702,23,13,1,15,7,1789,8
1166,Uwe Hunemeier,13.4,973,129,525,413,36,14,972,2,1,50.0,1,50.0,538,3114,1851,13,0,0,6,0,622,4
1167,Adrien Hunou,13.4,491,5,56,230,211,46,490,14,5,35.7,9,64.3,309,1486,584,20,14,6,42,22,353,82
1170,Elseid Hysaj,16.5,1416,50,369,752,310,12,1416,20,13,65.0,7,35.0,921,4817,2848,56,49,8,8,5,1005,72
1171,Suk Hyun-jun,2.9,106,3,7,38,63,18,106,6,1,16.7,5,83.3,43,247,142,4,1,2,14,1,82,25
1172,Pierre Hojbjerg,30.6,2248,83,412,1446,426,39,2248,52,40,76.9,12,23.1,1134,5822,2633,33,42,6,64,26,1340,55
1173,Simone Iacoponi,33.9,1738,350,1013,682,48,20,1738,9,4,44.4,5,55.6,1010,5365,3133,10,7,1,13,6,1063,7
1174,Iago,7.5,404,32,162,168,77,4,404,6,2,33.3,4,66.7,167,953,443,12,5,0,10,9,151,10
1175,Robert Ibanez,6.0,251,3,29,130,102,16,251,22,15,68.2,7,31.8,192,1338,585,18,15,6,20,17,199,48
1176,Roger Ibanez,6.8,399,65,211,175,17,5,399,5,2,40.0,3,60.0,256,1551,713,3,4,0,6,4,262,1
1177,Jordon Ibe,0.6,28,3,5,18,7,0,28,2,1,50.0,1,50.0,17,200,119,4,2,0,1,1,15,4
1178,Vedad Ibisevic,14.0,355,18,32,180,146,43,354,18,5,27.8,13,72.2,196,917,305,8,13,5,30,22,265,75
1179,Vicente Iborra,29.4,1739,113,496,1084,173,33,1739,13,8,61.5,5,38.5,819,3115,1368,5,10,1,22,10,1085,26
1180,Didier Ibrahim Ndong,26.5,1669,65,456,1065,172,15,1669,32,19,59.4,13,40.6,967,5293,2505,48,29,3,24,24,1147,26
1181,Zlatan Ibrahimovic,15.1,783,27,32,359,395,105,780,20,13,65.0,7,35.0,434,1775,701,17,21,10,36,17,644,114
1182,Mauro Icardi,14.1,271,14,36,95,142,73,271,12,6,50.0,6,50.0,125,458,184,9,3,8,15,4,176,64
1183,Adam Idah,2.5,83,1,10,38,35,8,83,4,0,0.0,4,100.0,48,230,64,5,1,1,10,5,53,11
1184,Odion Ighalo,1.1,49,1,2,18,29,16,49,6,3,50.0,3,50.0,29,128,31,2,1,1,4,4,35,13
1185,Borja Iglesias,21.4,505,25,52,238,222,76,505,34,16,47.1,18,52.9,276,1345,471,17,20,7,54,25,348,79
1186,Igor,14.9,814,82,358,391,77,8,814,18,16,88.9,2,11.1,452,2704,1732,33,13,3,15,12,490,19
1187,Igor,6.8,397,38,157,203,42,3,397,6,5,83.3,1,16.7,262,1438,866,12,6,1,5,3,254,15
1188,Kelechi Iheanacho,10.7,418,5,24,172,227,72,418,27,16,59.3,11,40.7,315,1567,704,22,15,10,52,21,348,88
1189,Luc Ihorst,0.1,6,0,0,0,6,0,6,1,0,0.0,1,100.0,4,8,3,0,0,0,0,1,3,2
1190,Jonathan Ikone,22.9,983,5,41,458,505,71,982,119,72,60.5,47,39.5,666,4251,1981,67,55,30,74,49,748,162
1191,Yun Il-lok,1.3,66,0,13,30,23,7,66,7,2,28.6,5,71.4,36,222,110,4,0,0,2,2,45,13
1192,Josip Ilicic,18.5,1269,7,81,463,742,124,1269,106,59,55.7,47,44.3,981,6048,3071,108,93,50,52,46,1030,195
1193,Asier Illarramendi,2.4,199,12,45,135,19,1,199,1,0,0.0,1,100.0,127,884,646,10,10,0,2,0,141,2
1194,Stefan Ilsanker,4.6,423,40,200,211,13,9,423,2,1,50.0,1,50.0,251,1040,690,2,2,1,0,1,304,0
1196,Stefan Ilsanker,9.3,643,59,283,310,57,12,643,4,4,100.0,0,0.0,297,1240,686,4,3,0,8,3,398,6
1197,Giannelli Imbula,1.4,81,1,24,46,15,1,81,3,3,100.0,0,0.0,61,368,159,2,2,0,3,5,61,0
1198,Ciro Immobile,35.2,1284,11,90,491,722,229,1269,55,23,41.8,32,58.2,761,4690,2389,94,53,44,97,30,1033,253
1199,Roberto Inglese,8.5,246,3,38,89,122,43,245,12,7,58.3,5,41.7,153,719,180,9,5,6,27,18,173,46
1200,Danny Ings,31.2,1096,33,110,440,566,165,1094,97,48,49.5,49,50.5,579,3011,1315,50,33,26,70,50,695,194
1201,Marcus Ingvartsen,19.1,741,23,118,321,313,46,740,33,15,45.5,18,54.5,403,2240,852,23,25,4,48,20,455,69
1202,Lorenzo Insigne,31.2,2141,7,169,905,1094,157,2136,106,57,53.8,49,46.2,1521,8754,4852,146,123,47,59,48,1690,349
