,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
1256,Christian Kabasele,be BEL,DF,Watford,Premier League,27.0,1991.0,17.6,407.0,555.0,73.3,8067.0,3166.0,126.0,156.0,80.8,223.0,270.0,82.6,50.0,108.0,46.3,0.0,0.6,0.1,-0.6,2.0,19.0,0.0,0.0,25.0
1257,Elias Kachunga,cd COD,"FW,MF",Huddersfield,Premier League,26.0,1992.0,13.1,220.0,317.0,69.4,2864.0,574.0,135.0,172.0,78.5,55.0,78.0,70.5,12.0,22.0,54.5,0.0,0.2,0.5,-0.2,5.0,14.0,5.0,5.0,22.0
1258,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,Bundesliga,26.0,1992.0,27.9,1057.0,1417.0,74.6,16837.0,5973.0,568.0,650.0,87.4,378.0,512.0,73.8,84.0,172.0,48.8,4.0,6.1,5.8,-2.1,43.0,57.0,45.0,28.0,91.0
1259,Shinji Kagawa,jp JPN,MF,Dortmund,Bundesliga,29.0,1989.0,1.1,65.0,76.0,85.5,929.0,124.0,39.0,43.0,90.7,21.0,22.0,95.5,4.0,8.0,50.0,0.0,0.0,0.1,0.0,0.0,5.0,1.0,0.0,4.0
1260,Florian Kainz,at AUT,FW,Werder Bremen,Bundesliga,25.0,1992.0,4.1,131.0,204.0,64.2,2246.0,791.0,57.0,74.0,77.0,61.0,79.0,77.2,10.0,39.0,25.6,1.0,0.7,0.7,0.3,6.0,13.0,11.0,2.0,27.0
1261,Gaël Kakuta,cd COD,"MF,FW",Rayo Vallecano,La Liga,27.0,1991.0,8.0,188.0,277.0,67.9,2796.0,985.0,115.0,143.0,80.4,54.0,85.0,63.5,11.0,32.0,34.4,0.0,0.2,0.7,-0.2,5.0,26.0,6.0,2.0,28.0
1262,Nikola Kalinić,hr CRO,FW,Atlético Madrid,La Liga,30.0,1988.0,7.1,61.0,108.0,56.5,635.0,97.0,44.0,71.0,62.0,4.0,12.0,33.3,1.0,1.0,100.0,0.0,0.2,0.3,-0.2,3.0,2.0,3.0,0.0,4.0
1263,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,Bundesliga,32.0,1985.0,25.7,509.0,715.0,71.2,6959.0,2033.0,315.0,402.0,78.4,132.0,182.0,72.5,29.0,44.0,65.9,2.0,5.1,3.9,-3.1,30.0,52.0,27.0,3.0,87.0
1264,Samuel Kalu,ng NGA,FW,Bordeaux,Ligue 1,20.0,1997.0,14.2,364.0,572.0,63.6,6185.0,1947.0,202.0,254.0,79.5,100.0,158.0,63.3,48.0,102.0,47.1,2.0,4.8,4.0,-2.8,29.0,31.0,10.0,3.0,49.0
1265,François Kamano,gn GUI,"FW,MF",Bordeaux,Ligue 1,22.0,1996.0,28.5,730.0,931.0,78.4,10603.0,1978.0,433.0,506.0,85.6,210.0,259.0,81.1,47.0,70.0,67.1,1.0,3.1,3.1,-2.1,34.0,45.0,23.0,1.0,75.0
1266,Aboubakar Kamara,mr MTN,FW,Fulham,Premier League,23.0,1995.0,7.7,170.0,248.0,68.5,2500.0,441.0,97.0,119.0,81.5,55.0,74.0,74.3,11.0,25.0,44.0,0.0,0.7,0.4,-0.7,10.0,6.0,3.0,1.0,6.0
1267,Boubacar Kamara,fr FRA,DF,Marseille,Ligue 1,18.0,1999.0,26.8,1219.0,1420.0,85.8,21303.0,8671.0,562.0,606.0,92.7,479.0,527.0,90.9,133.0,216.0,61.6,0.0,0.5,0.9,-0.5,7.0,63.0,9.0,2.0,88.0
1268,Hassane Kamara,ci CIV,"DF,FW",Reims,Ligue 1,24.0,1994.0,10.3,351.0,458.0,76.6,5431.0,1655.0,198.0,221.0,89.6,123.0,159.0,77.4,21.0,45.0,46.7,0.0,0.5,0.5,-0.5,6.0,21.0,1.0,0.0,31.0
1269,Marcin Kamiński,pl POL,DF,Düsseldorf,Bundesliga,26.0,1992.0,27.0,980.0,1169.0,83.8,20148.0,7288.0,310.0,340.0,91.2,504.0,555.0,90.8,158.0,247.0,64.0,1.0,0.4,0.6,0.6,7.0,55.0,3.0,1.0,78.0
1270,Patrick Kammerbauer,de GER,FW,Freiburg,Bundesliga,21.0,1997.0,0.0,3.0,4.0,75.0,34.0,22.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
1271,Kevin Kampl,si SVN,MF,RB Leipzig,Bundesliga,27.0,1990.0,23.5,1238.0,1515.0,81.7,19115.0,6181.0,629.0,698.0,90.1,401.0,472.0,85.0,116.0,198.0,58.6,5.0,4.4,3.9,0.6,47.0,128.0,34.0,5.0,195.0
1272,Harry Kane,eng ENG,FW,Tottenham,Premier League,25.0,1993.0,26.9,419.0,578.0,72.5,7221.0,1841.0,214.0,268.0,79.9,120.0,166.0,72.3,59.0,89.0,66.3,4.0,4.0,1.8,0.0,30.0,58.0,14.0,2.0,80.0
1274,Wilfried Kanga,ci CIV,FW,Angers,Ligue 1,20.0,1998.0,5.5,60.0,91.0,65.9,711.0,72.0,40.0,55.0,72.7,12.0,16.0,75.0,2.0,4.0,50.0,0.0,0.2,0.2,-0.2,5.0,3.0,3.0,0.0,4.0
1275,Lee Kangin,kr KOR,"MF,FW",Valencia,La Liga,17.0,2001.0,0.3,12.0,19.0,63.2,192.0,56.0,6.0,7.0,85.7,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.1,0.0,1.0,2.0,1.0,1.0,2.0
1276,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,27.0,1991.0,34.4,1789.0,2056.0,87.0,23900.0,5492.0,1100.0,1196.0,92.0,507.0,562.0,90.2,70.0,91.0,76.9,4.0,3.5,3.5,0.5,46.0,144.0,33.0,6.0,178.0
1277,Stefanos Kapino,gr GRE,GK,Werder Bremen,Bundesliga,24.0,1994.0,0.5,12.0,16.0,75.0,284.0,165.0,0.0,0.0,,11.0,11.0,100.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,Wilfrid Kaptoum,cm CMR,MF,Betis,La Liga,22.0,1996.0,8.6,279.0,326.0,85.6,3879.0,832.0,167.0,180.0,92.8,89.0,101.0,88.1,9.0,16.0,56.3,0.0,0.1,0.2,-0.1,2.0,21.0,1.0,0.0,22.0
1279,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,Bundesliga,24.0,1994.0,10.2,197.0,283.0,69.6,2979.0,621.0,113.0,148.0,76.4,62.0,81.0,76.5,15.0,21.0,71.4,1.0,2.1,1.5,-1.1,14.0,11.0,5.0,2.0,21.0
1280,Yann Karamoh,fr FRA,"FW,MF",Inter,Serie A,20.0,1998.0,0.1,2.0,4.0,50.0,52.0,26.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1281,Yann Karamoh,fr FRA,FW,Bordeaux,Ligue 1,20.0,1998.0,13.6,382.0,538.0,71.0,5900.0,1814.0,211.0,250.0,84.4,124.0,165.0,75.2,30.0,74.0,40.5,1.0,2.3,2.3,-1.3,26.0,35.0,17.0,8.0,46.0
1282,Ibrahim Karamoko,fr FRA,MF,Chievo,Serie A,17.0,2001.0,0.7,13.0,19.0,68.4,229.0,62.0,8.0,10.0,80.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
1283,Orestis Karnezis,gr GRE,GK,Napoli,Serie A,33.0,1985.0,9.0,170.0,245.0,69.4,4692.0,3112.0,22.0,22.0,100.0,90.0,90.0,100.0,58.0,133.0,43.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1284,Rick Karsdorp,nl NED,DF,Roma,Serie A,23.0,1995.0,6.6,317.0,414.0,76.6,5597.0,2741.0,144.0,165.0,87.3,134.0,160.0,83.8,36.0,65.0,55.4,1.0,0.3,0.9,0.7,4.0,32.0,13.0,5.0,44.0
1285,Grigoris Kastanos,cy CYP,MF,Juventus,Serie A,20.0,1998.0,0.7,16.0,19.0,84.2,199.0,26.0,12.0,13.0,92.3,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0
1286,Eiji Kawashima,jp JPN,GK,Strasbourg,Ligue 1,35.0,1983.0,1.0,25.0,40.0,62.5,1027.0,975.0,4.0,4.0,100.0,6.0,6.0,100.0,15.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1287,Beram Kayal,il ISR,MF,Brighton,Premier League,30.0,1988.0,10.4,194.0,283.0,68.6,3007.0,919.0,105.0,129.0,81.4,76.0,101.0,75.2,9.0,35.0,25.7,1.0,1.1,0.4,-0.1,4.0,20.0,3.0,1.0,32.0
1288,Moise Kean,it ITA,FW,Juventus,Serie A,18.0,2000.0,6.0,67.0,86.0,77.9,919.0,95.0,40.0,48.0,83.3,19.0,23.0,82.6,4.0,5.0,80.0,0.0,0.3,0.3,-0.3,5.0,0.0,0.0,0.0,4.0
1289,Michael Keane,eng ENG,DF,Everton,Premier League,25.0,1993.0,33.0,1292.0,1606.0,80.4,25407.0,10067.0,433.0,511.0,84.7,682.0,767.0,88.9,155.0,269.0,57.6,2.0,1.4,0.3,0.6,9.0,89.0,5.0,1.0,113.0
1290,Neeskens Kebano,cd COD,"FW,MF",Fulham,Premier League,26.0,1992.0,1.2,25.0,31.0,80.6,340.0,37.0,20.0,22.0,90.9,4.0,7.0,57.1,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
1291,Thilo Kehrer,de GER,DF,Paris S-G,Ligue 1,21.0,1996.0,21.1,1284.0,1393.0,92.2,20630.0,6463.0,604.0,642.0,94.1,542.0,579.0,93.6,81.0,93.0,87.1,2.0,0.5,0.7,1.5,6.0,59.0,6.0,2.0,91.0
1292,Jules Keita,gn GUI,"FW,MF",Dijon,Ligue 1,20.0,1998.0,5.1,101.0,129.0,78.3,1432.0,431.0,66.0,81.0,81.5,21.0,27.0,77.8,8.0,11.0,72.7,1.0,0.7,1.0,0.3,9.0,8.0,8.0,0.0,17.0
1293,Naby Keïta,gn GUI,"MF,FW",Liverpool,Premier League,23.0,1995.0,15.4,889.0,1011.0,87.9,12345.0,2967.0,522.0,574.0,90.9,275.0,308.0,89.3,42.0,54.0,77.8,1.0,1.0,1.9,0.0,9.0,86.0,28.0,0.0,103.0
1294,Keko,es ESP,"MF,FW",Valladolid,La Liga,26.0,1991.0,17.0,340.0,537.0,63.3,5919.0,1561.0,179.0,230.0,77.8,103.0,148.0,69.6,40.0,98.0,40.8,1.0,1.6,1.8,-0.6,13.0,24.0,18.0,15.0,33.0
1295,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,28.0,1990.0,12.3,270.0,359.0,75.2,5659.0,2662.0,98.0,113.0,86.7,117.0,141.0,83.0,53.0,98.0,54.1,0.0,0.0,0.1,0.0,1.0,15.0,3.0,1.0,22.0
1296,Marc-Oliver Kempf,de GER,DF,Stuttgart,Bundesliga,23.0,1995.0,22.5,836.0,1036.0,80.7,16468.0,5592.0,270.0,317.0,85.2,444.0,509.0,87.2,110.0,178.0,61.8,0.0,0.3,0.6,-0.3,7.0,64.0,6.0,3.0,99.0
1297,Kenedy,br BRA,"MF,DF",Newcastle Utd,Premier League,22.0,1996.0,15.0,374.0,533.0,70.2,5558.0,1760.0,213.0,250.0,85.2,105.0,152.0,69.1,31.0,62.0,50.0,1.0,0.7,0.9,0.3,11.0,32.0,13.0,7.0,41.0
1298,Jonjoe Kenny,eng ENG,DF,Everton,Premier League,21.0,1997.0,8.8,423.0,573.0,73.8,6392.0,3055.0,228.0,262.0,87.0,154.0,202.0,76.2,25.0,65.0,38.5,1.0,0.6,0.7,0.4,6.0,42.0,12.0,4.0,51.0
1300,Christophe Kerbrat,fr FRA,DF,Guingamp,Ligue 1,31.0,1986.0,23.3,670.0,862.0,77.7,14574.0,6418.0,196.0,232.0,84.5,344.0,411.0,83.7,120.0,194.0,61.9,0.0,0.2,0.6,-0.2,1.0,52.0,1.0,0.0,75.0
1301,Sebastian Kerk,de GER,"MF,FW",Nürnberg,Bundesliga,24.0,1994.0,13.1,308.0,484.0,63.6,5066.0,2063.0,152.0,187.0,81.3,96.0,146.0,65.8,41.0,109.0,37.6,1.0,2.9,2.8,-1.9,24.0,22.0,9.0,5.0,20.0
1302,Franck Kessié,ci CIV,MF,Milan,Serie A,21.0,1996.0,33.5,1484.0,1733.0,85.6,23158.0,5873.0,821.0,887.0,92.6,545.0,617.0,88.3,85.0,142.0,59.9,2.0,2.3,2.9,-0.3,43.0,136.0,34.0,4.0,191.0
1303,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Caen,Ligue 1,23.0,1995.0,15.0,327.0,472.0,69.3,4675.0,1703.0,206.0,249.0,82.7,91.0,121.0,75.2,20.0,56.0,35.7,1.0,0.6,0.5,0.4,11.0,38.0,3.0,0.0,56.0
1304,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,Ligue 1,27.0,1991.0,31.3,725.0,1100.0,65.9,13459.0,3793.0,343.0,433.0,79.2,218.0,307.0,71.0,124.0,261.0,47.5,6.0,6.9,5.9,-0.9,69.0,73.0,26.0,3.0,120.0
1305,Rani Khedira,de GER,"DF,MF",Augsburg,Bundesliga,24.0,1994.0,29.2,1029.0,1266.0,81.3,19530.0,6803.0,338.0,405.0,83.5,550.0,621.0,88.6,105.0,172.0,61.0,1.0,0.6,0.8,0.4,8.0,43.0,10.0,2.0,72.0
1306,Sami Khedira,de GER,MF,Juventus,Serie A,31.0,1987.0,7.8,307.0,368.0,83.4,4478.0,935.0,164.0,178.0,92.1,113.0,123.0,91.9,15.0,30.0,50.0,1.0,1.1,0.3,-0.1,6.0,19.0,4.0,1.0,25.0
1307,Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,Bundesliga,26.0,1992.0,2.0,22.0,39.0,56.4,199.0,31.0,15.0,21.0,71.4,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.1,0.0,-0.1,1.0,3.0,0.0,0.0,1.0
1308,Kike,es ESP,FW,Eibar,La Liga,28.0,1989.0,14.4,278.0,407.0,68.3,3470.0,615.0,169.0,214.0,79.0,67.0,105.0,63.8,13.0,27.0,48.1,0.0,1.8,1.9,-1.8,14.0,19.0,8.0,1.0,27.0
1309,Max Kilman,eng ENG,DF,Wolves,Premier League,21.0,1997.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Joshua Kimmich,de GER,"DF,MF",Bayern Munich,Bundesliga,23.0,1995.0,34.0,2583.0,3026.0,85.4,44764.0,12442.0,1164.0,1236.0,94.2,1040.0,1188.0,87.5,289.0,437.0,66.1,13.0,12.2,14.3,0.8,82.0,168.0,77.0,16.0,252.0
1311,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,22.0,1995.0,22.3,1387.0,1494.0,92.8,22491.0,7369.0,686.0,723.0,94.9,571.0,602.0,94.9,86.0,108.0,79.6,1.0,0.6,0.3,0.4,4.0,80.0,2.0,0.0,92.0
1312,Joshua King,no NOR,"FW,MF",Bournemouth,Premier League,26.0,1992.0,32.9,588.0,858.0,68.5,7953.0,1845.0,363.0,469.0,77.4,168.0,249.0,67.5,22.0,45.0,48.9,3.0,3.8,2.9,-0.8,34.0,41.0,36.0,6.0,85.0
1313,Sofian Kiyine,ma MAR,"MF,DF",Chievo,Serie A,20.0,1997.0,9.1,281.0,373.0,75.3,4929.0,1446.0,149.0,172.0,86.6,91.0,119.0,76.5,34.0,60.0,56.7,1.0,0.9,1.2,0.1,9.0,22.0,13.0,6.0,40.0
1314,Simon Kjær,dk DEN,DF,Sevilla,La Liga,29.0,1989.0,22.3,777.0,910.0,85.4,15448.0,6439.0,261.0,276.0,94.6,403.0,435.0,92.6,100.0,172.0,58.1,0.0,0.5,0.7,-0.5,6.0,40.0,6.0,0.0,51.0
1315,Davy Klaassen,nl NED,MF,Werder Bremen,Bundesliga,25.0,1993.0,31.3,916.0,1251.0,73.2,14223.0,4711.0,506.0,625.0,81.0,310.0,404.0,76.7,62.0,121.0,51.2,4.0,3.6,3.7,0.4,39.0,97.0,31.0,7.0,138.0
1316,Felix Klaus,de GER,"FW,MF",Wolfsburg,Bundesliga,25.0,1992.0,4.9,108.0,145.0,74.5,1407.0,322.0,73.0,85.0,85.9,25.0,37.0,67.6,4.0,10.0,40.0,1.0,2.2,1.1,-1.2,6.0,5.0,4.0,0.0,9.0
1317,Ragnar Klavan,ee EST,DF,Cagliari,Serie A,32.0,1985.0,13.7,507.0,630.0,80.5,9866.0,3542.0,173.0,196.0,88.3,260.0,290.0,89.7,63.0,122.0,51.6,0.0,0.5,0.3,-0.5,1.0,37.0,6.0,2.0,47.0
1318,Tim Kleindienst,de GER,FW,Freiburg,Bundesliga,22.0,1995.0,2.2,42.0,59.0,71.2,578.0,91.0,24.0,30.0,80.0,14.0,22.0,63.6,1.0,2.0,50.0,0.0,0.1,0.1,-0.1,1.0,3.0,1.0,0.0,5.0
1319,Lukas Klostermann,de GER,DF,RB Leipzig,Bundesliga,22.0,1996.0,22.3,754.0,1025.0,73.6,11290.0,4818.0,408.0,478.0,85.4,252.0,354.0,71.2,55.0,101.0,54.5,1.0,2.0,2.7,-1.0,19.0,48.0,17.0,8.0,78.0
1320,Justin Kluivert,nl NED,FW,Roma,Serie A,19.0,1999.0,14.9,344.0,462.0,74.5,5164.0,1103.0,202.0,232.0,87.1,97.0,132.0,73.5,29.0,50.0,58.0,6.0,3.0,2.0,3.0,36.0,14.0,20.0,11.0,35.0
1321,Lukas Klünter,de GER,DF,Hertha BSC,Bundesliga,22.0,1996.0,6.6,174.0,252.0,69.0,2901.0,972.0,82.0,98.0,83.7,83.0,109.0,76.1,7.0,28.0,25.0,0.0,0.5,0.5,-0.5,2.0,8.0,5.0,3.0,15.0
1322,Robin Knoche,de GER,DF,Wolfsburg,Bundesliga,26.0,1992.0,31.0,1756.0,2051.0,85.6,39970.0,12131.0,345.0,402.0,85.8,1078.0,1164.0,92.6,321.0,443.0,72.5,0.0,0.1,0.5,-0.1,1.0,97.0,3.0,1.0,129.0
1323,Anthony Knockaert,fr FRA,"MF,FW",Brighton,Premier League,26.0,1991.0,20.4,519.0,736.0,70.5,8704.0,2670.0,307.0,359.0,85.5,119.0,175.0,68.0,76.0,144.0,52.8,6.0,3.6,3.7,2.4,35.0,26.0,19.0,7.0,58.0
1324,Törles Knöll,de GER,"FW,MF",Nürnberg,Bundesliga,20.0,1997.0,4.1,56.0,89.0,62.9,822.0,193.0,28.0,39.0,71.8,20.0,30.0,66.7,3.0,7.0,42.9,0.0,0.1,0.1,-0.1,2.0,6.0,1.0,1.0,4.0
1326,Gregor Kobel,ch SUI,GK,Hoffenheim,Bundesliga,20.0,1997.0,1.0,27.0,43.0,62.8,1126.0,956.0,3.0,3.0,100.0,7.0,7.0,100.0,17.0,32.0,53.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1327,Gregor Kobel,ch SUI,GK,Augsburg,Bundesliga,20.0,1997.0,15.4,370.0,528.0,70.1,10325.0,7348.0,48.0,48.0,100.0,211.0,213.0,99.1,110.0,263.0,41.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1328,Robin Koch,de GER,"MF,DF",Freiburg,Bundesliga,22.0,1996.0,21.1,731.0,892.0,82.0,14780.0,4947.0,217.0,260.0,83.5,404.0,455.0,88.8,97.0,138.0,70.3,0.0,0.4,0.4,-0.4,5.0,38.0,4.0,0.0,55.0
1329,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,La Liga,24.0,1993.0,1.8,37.0,47.0,78.7,426.0,50.0,22.0,25.0,88.0,6.0,9.0,66.7,1.0,1.0,100.0,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,0.0
1330,Dominik Kohr,de GER,MF,Leverkusen,Bundesliga,24.0,1994.0,10.8,404.0,508.0,79.5,6584.0,1984.0,178.0,200.0,89.0,164.0,193.0,85.0,31.0,54.0,57.4,2.0,1.7,0.5,0.3,9.0,32.0,8.0,1.0,53.0
1331,Djégui Koita,fr FRA,DF,Guingamp,Ligue 1,18.0,1999.0,1.9,41.0,58.0,70.7,816.0,412.0,17.0,19.0,89.5,17.0,22.0,77.3,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0
1332,Koke,es ESP,MF,Atlético Madrid,La Liga,26.0,1992.0,28.7,1715.0,2081.0,82.4,25958.0,7698.0,915.0,982.0,93.2,517.0,617.0,83.8,153.0,296.0,51.7,5.0,4.8,6.1,0.2,61.0,154.0,26.0,4.0,174.0
1333,Aleksandar Kolarov,rs SRB,DF,Roma,Serie A,32.0,1985.0,32.3,1599.0,2069.0,77.3,27091.0,11540.0,821.0,903.0,90.9,567.0,718.0,79.0,162.0,324.0,50.0,2.0,6.6,5.5,-4.6,58.0,137.0,52.0,27.0,165.0
1334,Sead Kolašinac,ba BIH,"DF,MF",Arsenal,Premier League,25.0,1993.0,21.0,951.0,1229.0,77.4,13166.0,4258.0,568.0,649.0,87.5,290.0,371.0,78.2,40.0,77.0,51.9,5.0,6.0,4.7,-1.0,31.0,44.0,25.0,9.0,76.0
1335,Randal Kolo Muani,fr FRA,FW,Nantes,Ligue 1,19.0,1998.0,1.4,16.0,27.0,59.3,174.0,52.0,10.0,14.0,71.4,4.0,10.0,40.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0
1336,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,Ligue 1,26.0,1991.0,35.4,1631.0,2003.0,81.4,30348.0,13114.0,642.0,722.0,88.9,774.0,874.0,88.6,188.0,337.0,55.8,3.0,0.9,1.7,2.1,14.0,105.0,19.0,10.0,148.0
1337,Vincent Kompany,be BEL,DF,Manchester City,Premier League,32.0,1986.0,13.6,1142.0,1229.0,92.9,21525.0,7653.0,407.0,436.0,93.3,594.0,619.0,96.0,125.0,149.0,83.9,0.0,0.0,0.3,0.0,1.0,86.0,1.0,0.0,83.0
1338,Ghislain Konan,ci CIV,DF,Reims,Ligue 1,22.0,1995.0,20.0,751.0,1015.0,74.0,12164.0,5849.0,396.0,439.0,90.2,294.0,410.0,71.7,51.0,106.0,48.1,1.0,1.4,1.2,-0.4,17.0,59.0,22.0,14.0,87.0
1339,Ibrahima Konaté,fr FRA,DF,RB Leipzig,Bundesliga,19.0,1999.0,27.0,789.0,1042.0,75.7,14644.0,6121.0,299.0,364.0,82.1,378.0,466.0,81.1,92.0,159.0,57.9,1.0,0.4,0.4,0.6,6.0,76.0,5.0,1.0,108.0
1340,Moussa Konaté,sn SEN,FW,Amiens,Ligue 1,25.0,1993.0,20.8,257.0,387.0,66.4,3576.0,637.0,160.0,208.0,76.9,69.0,111.0,62.2,15.0,24.0,62.5,2.0,2.3,1.4,-0.3,11.0,23.0,8.0,0.0,34.0
1341,Geoffrey Kondogbia,cf CTA,MF,Valencia,La Liga,25.0,1993.0,13.8,628.0,746.0,84.2,12446.0,3392.0,248.0,284.0,87.3,264.0,293.0,90.1,101.0,132.0,76.5,1.0,0.9,0.7,0.1,6.0,81.0,6.0,0.0,87.0
1342,Kouadio Koné,fr FRA,MF,Toulouse,Ligue 1,17.0,2001.0,0.8,35.0,41.0,85.4,495.0,111.0,20.0,21.0,95.2,15.0,17.0,88.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0
1343,Lamine Koné,ci CIV,DF,Strasbourg,Ligue 1,29.0,1989.0,23.9,914.0,1085.0,84.2,17144.0,6331.0,368.0,401.0,91.8,423.0,466.0,90.8,106.0,177.0,59.9,1.0,0.7,0.8,0.3,5.0,61.0,5.0,3.0,91.0
1344,Youssouf Koné,ml MLI,DF,Lille,Ligue 1,23.0,1995.0,19.0,847.0,1075.0,78.8,13582.0,5347.0,433.0,477.0,90.8,324.0,410.0,79.0,62.0,134.0,46.3,1.0,0.9,1.3,0.1,16.0,79.0,23.0,16.0,95.0
1345,Terence Kongolo,nl NED,DF,Huddersfield,Premier League,24.0,1994.0,30.2,978.0,1275.0,76.7,17265.0,7866.0,444.0,513.0,86.5,427.0,530.0,80.6,99.0,193.0,51.3,1.0,1.1,0.6,-0.1,9.0,69.0,10.0,4.0,90.0
1346,Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,Bundesliga,28.0,1989.0,7.3,149.0,212.0,70.3,2217.0,421.0,89.0,102.0,87.3,45.0,65.0,69.2,11.0,27.0,40.7,1.0,0.9,0.9,0.1,10.0,7.0,10.0,4.0,16.0
1347,Pascal Köpke,de GER,"FW,MF",Hertha BSC,Bundesliga,22.0,1995.0,0.8,23.0,28.0,82.1,299.0,129.0,14.0,16.0,87.5,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.0,0.1,0.0,0.0,2.0,1.0,1.0,3.0
1348,Julian Korb,de GER,DF,Hannover 96,Bundesliga,26.0,1992.0,11.2,382.0,541.0,70.6,6033.0,3048.0,196.0,223.0,87.9,151.0,207.0,72.9,24.0,64.0,37.5,0.0,0.4,1.3,-0.4,9.0,27.0,10.0,3.0,55.0
1349,Laurent Koscielny,fr FRA,DF,Arsenal,Premier League,32.0,1985.0,14.8,820.0,895.0,91.6,17010.0,5462.0,221.0,236.0,93.6,486.0,509.0,95.5,105.0,128.0,82.0,0.0,0.2,0.2,-0.2,2.0,28.0,0.0,0.0,37.0
1350,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,Bundesliga,25.0,1992.0,32.8,945.0,1589.0,59.5,17162.0,8380.0,408.0,544.0,75.0,418.0,655.0,63.8,106.0,272.0,39.0,10.0,9.8,8.7,0.2,46.0,80.0,54.0,29.0,140.0
1352,Christian Kouamé,ci CIV,FW,Genoa,Serie A,20.0,1997.0,34.1,617.0,953.0,64.7,8179.0,1705.0,397.0,561.0,70.8,139.0,205.0,67.8,34.0,50.0,68.0,5.0,5.3,3.8,-0.3,48.0,40.0,25.0,6.0,67.0
1353,Tomáš Koubek,cz CZE,GK,Rennes,Ligue 1,25.0,1992.0,32.5,620.0,907.0,68.4,20048.0,15406.0,59.0,59.0,100.0,302.0,306.0,98.7,256.0,536.0,47.8,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0
1354,Kalidou Koulibaly,sn SEN,DF,Napoli,Serie A,27.0,1991.0,34.8,2239.0,2533.0,88.4,39509.0,16760.0,983.0,1052.0,93.4,993.0,1080.0,91.9,214.0,325.0,65.8,2.0,0.3,0.6,1.7,8.0,175.0,9.0,0.0,191.0
1355,Jules Koundé,fr FRA,DF,Bordeaux,Ligue 1,19.0,1998.0,37.0,1614.0,2015.0,80.1,30391.0,12529.0,621.0,707.0,87.8,787.0,874.0,90.0,182.0,368.0,49.5,1.0,0.8,0.9,0.2,10.0,115.0,8.0,1.0,149.0
1356,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,Premier League,28.0,1989.0,21.1,622.0,781.0,79.6,9351.0,3218.0,335.0,393.0,85.2,223.0,274.0,81.4,34.0,57.0,59.6,2.0,1.1,0.9,0.9,14.0,72.0,6.0,1.0,86.0
