,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
2211,Dennis Praet,be BEL,MF,Leicester City,Premier League,26.0,1994.0,8.0,16.0,2.01,14.0,0.0,1.0,0.0,0.0,1.0,3.0,0.38,2.0,0.0,1.0,0.0,0.0,0.0
2212,Sanjin Prcić,ba BIH,MF,Strasbourg,Ligue 1,26.0,1993.0,3.9,9.0,2.28,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
2213,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,Ligue 1,29.0,1991.0,17.9,79.0,4.41,44.0,14.0,5.0,5.0,9.0,2.0,10.0,0.56,8.0,1.0,0.0,0.0,1.0,0.0
2214,Manuel Prietl,at AUT,MF,Arminia,Bundesliga,28.0,1991.0,28.0,33.0,1.18,25.0,0.0,3.0,1.0,1.0,3.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0
2215,Grischa Prömel,de GER,MF,Union Berlin,Bundesliga,25.0,1995.0,20.2,43.0,2.13,25.0,1.0,2.0,4.0,7.0,4.0,3.0,0.15,0.0,1.0,0.0,1.0,1.0,0.0
2216,Davy Pröpper,nl NED,MF,Brighton,Premier League,28.0,1991.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,Ivan Provedel,it ITA,GK,Spezia,Serie A,26.0,1994.0,29.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Antonio Puertas,es ESP,"FW,MF",Granada,La Liga,28.0,1992.0,24.1,46.0,1.91,33.0,3.0,5.0,2.0,3.0,0.0,6.0,0.25,5.0,0.0,1.0,0.0,0.0,0.0
2219,Riqui Puig,es ESP,"MF,FW",Barcelona,La Liga,20.0,1999.0,3.2,14.0,4.3,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.92,3.0,0.0,0.0,0.0,0.0,0.0
2220,Erick Pulgar,cl CHI,MF,Fiorentina,Serie A,26.0,1994.0,22.2,43.0,1.93,24.0,15.0,1.0,2.0,0.0,1.0,5.0,0.22,1.0,2.0,0.0,2.0,0.0,0.0
2221,Jorge Pulido,es ESP,DF,Huesca,La Liga,29.0,1991.0,32.1,26.0,0.81,21.0,1.0,1.0,2.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
2222,Christian Pulisic,us USA,"FW,MF",Chelsea,Premier League,21.0,1998.0,19.3,69.0,3.57,53.0,1.0,6.0,2.0,7.0,0.0,8.0,0.41,7.0,0.0,0.0,1.0,0.0,0.0
2223,Ignacio Pussetto,ar ARG,FW,Udinese,Serie A,24.0,1995.0,8.4,15.0,1.79,11.0,0.0,3.0,0.0,1.0,0.0,3.0,0.36,1.0,0.0,1.0,0.0,1.0,0.0
2224,Fabio Quagliarella,it ITA,FW,Sampdoria,Serie A,37.0,1983.0,24.5,48.0,1.96,32.0,0.0,1.0,10.0,4.0,1.0,4.0,0.16,2.0,0.0,0.0,1.0,1.0,0.0
2225,Robin Quaison,se SWE,"FW,MF",Mainz 05,Bundesliga,26.0,1993.0,16.4,31.0,1.89,21.0,0.0,4.0,2.0,3.0,1.0,7.0,0.43,4.0,0.0,0.0,2.0,1.0,0.0
2226,Domingos Quina,pt POR,MF,Granada,La Liga,20.0,1999.0,3.8,11.0,2.9,7.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Quini,es ESP,DF,Granada,La Liga,30.0,1989.0,13.2,14.0,1.06,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2228,Quique,es ESP,"FW,MF",Eibar,La Liga,30.0,1990.0,1.9,2.0,1.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,Dani Raba,es ESP,"MF,FW",Villarreal,La Liga,24.0,1995.0,1.7,9.0,5.44,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0
2230,Simone Rabbi,it ITA,"FW,DF",Bologna,Serie A,18.0,2001.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,Adrien Rabiot,fr FRA,MF,Juventus,Serie A,25.0,1995.0,25.7,51.0,1.98,47.0,0.0,3.0,1.0,0.0,0.0,9.0,0.35,5.0,0.0,3.0,1.0,0.0,0.0
2232,Uroš Račić,rs SRB,MF,Valencia,La Liga,22.0,1998.0,24.3,42.0,1.73,30.0,1.0,2.0,7.0,2.0,0.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
2233,Anthony Racioppi,ch SUI,GK,Dijon,Ligue 1,21.0,1998.0,21.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,Nemanja Radoja,rs SRB,MF,Levante,La Liga,27.0,1993.0,12.5,9.0,0.72,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.32,4.0,0.0,0.0,0.0,0.0,0.0
2236,Nemanja Radonjić,rs SRB,FW,Marseille,Ligue 1,24.0,1996.0,4.4,13.0,2.95,9.0,0.0,2.0,1.0,0.0,1.0,2.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0
2237,Nemanja Radonjić,rs SRB,"FW,MF",Hertha BSC,Bundesliga,24.0,1996.0,6.8,24.0,3.54,16.0,0.0,6.0,0.0,2.0,0.0,7.0,1.03,4.0,0.0,2.0,0.0,1.0,0.0
2238,Aleksandar Radovanović,rs SRB,DF,Lens,Ligue 1,26.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Ivan Radovanović,rs SRB,"DF,MF",Genoa,Serie A,31.0,1988.0,24.8,12.0,0.48,7.0,2.0,0.0,2.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2240,Ionuț Radu,ro ROU,GK,Inter,Serie A,23.0,1997.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,Ștefan Radu,ro ROU,DF,Lazio,Serie A,33.0,1986.0,27.3,47.0,1.72,43.0,1.0,1.0,0.0,0.0,2.0,6.0,0.22,6.0,0.0,0.0,0.0,0.0,0.0
2242,Rafael,br BRA,GK,Spezia,Serie A,38.0,1982.0,2.3,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0
2243,Rafinha,br BRA,"MF,FW",Paris S-G,Ligue 1,27.0,1993.0,15.1,58.0,3.83,37.0,6.0,6.0,4.0,3.0,2.0,8.0,0.53,6.0,0.0,0.0,0.0,1.0,1.0
2244,Antonio Raimondo,it ITA,FW,Bologna,Serie A,16.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,24.0,1995.0,36.5,6.0,0.16,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
2246,Ivan Rakitić,hr CRO,MF,Sevilla,La Liga,32.0,1988.0,24.8,55.0,2.22,48.0,4.0,0.0,1.0,2.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
2247,Jonás Ramalho,es ESP,DF,Osasuna,La Liga,27.0,1993.0,3.4,4.0,1.18,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,Benito Raman,be BEL,"FW,MF",Schalke 04,Bundesliga,25.0,1994.0,13.8,32.0,2.31,24.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,Gastón Ramírez,uy URU,"FW,MF",Sampdoria,Serie A,29.0,1990.0,10.8,51.0,4.74,32.0,10.0,2.0,0.0,6.0,1.0,8.0,0.74,6.0,2.0,0.0,0.0,0.0,0.0
2250,Sandro Ramírez,es ESP,FW,Huesca,La Liga,25.0,1995.0,14.3,32.0,2.24,19.0,0.0,2.0,5.0,5.0,1.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0
2251,Sergio Ramos,es ESP,DF,Real Madrid,La Liga,34.0,1986.0,14.2,10.0,0.71,7.0,0.0,0.0,2.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.0
2252,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,Premier League,22.0,1998.0,38.0,8.0,0.21,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Aaron Ramsey,wls WAL,MF,Juventus,Serie A,29.0,1990.0,12.1,58.0,4.79,46.0,5.0,2.0,2.0,2.0,1.0,9.0,0.74,6.0,0.0,1.0,0.0,1.0,1.0
2254,Jacob Ramsey,eng ENG,MF,Aston Villa,Premier League,19.0,2001.0,7.0,16.0,2.29,13.0,0.0,0.0,1.0,2.0,0.0,2.0,0.29,1.0,0.0,0.0,0.0,1.0,0.0
2255,Kayne Ramsey,eng ENG,DF,Southampton,Premier League,19.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,Darren Randolph,ie IRL,GK,West Ham,Premier League,33.0,1987.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Andrea Ranocchia,it ITA,DF,Inter,Serie A,32.0,1988.0,7.8,7.0,0.9,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0
2258,Raphinha,br BRA,"MF,FW",Leeds United,Premier League,23.0,1996.0,26.2,120.0,4.58,68.0,26.0,14.0,7.0,4.0,1.0,15.0,0.57,8.0,3.0,2.0,2.0,0.0,0.0
2259,Raphinha,br BRA,"FW,MF",Rennes,Ligue 1,23.0,1996.0,4.5,25.0,5.57,12.0,3.0,3.0,1.0,5.0,1.0,7.0,1.56,4.0,0.0,1.0,0.0,1.0,1.0
2260,Marcus Rashford,eng ENG,FW,Manchester Utd,Premier League,22.0,1997.0,32.4,116.0,3.58,87.0,0.0,17.0,5.0,7.0,0.0,20.0,0.62,16.0,0.0,3.0,0.0,1.0,0.0
2262,Milot Rashica,xk KVX,"FW,MF",Werder Bremen,Bundesliga,24.0,1996.0,16.2,47.0,2.89,30.0,0.0,10.0,6.0,1.0,0.0,6.0,0.37,4.0,0.0,1.0,1.0,0.0,0.0
2263,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,Serie A,20.0,2000.0,13.7,62.0,4.53,36.0,10.0,5.0,0.0,10.0,1.0,10.0,0.73,5.0,2.0,0.0,0.0,3.0,0.0
2264,Federico Ravaglia,it ITA,GK,Bologna,Serie A,20.0,1999.0,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,Tim Ream,us USA,DF,Fulham,Premier League,32.0,1987.0,7.0,3.0,0.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,Ante Rebić,hr CRO,FW,Milan,Serie A,26.0,1993.0,19.7,69.0,3.5,50.0,1.0,4.0,7.0,5.0,2.0,13.0,0.66,7.0,0.0,0.0,2.0,3.0,1.0
2267,Arkadiusz Reca,pl POL,DF,Crotone,Serie A,25.0,1995.0,25.7,55.0,2.14,35.0,3.0,10.0,0.0,6.0,1.0,13.0,0.51,3.0,2.0,4.0,0.0,4.0,0.0
2268,Recio,es ESP,MF,Eibar,La Liga,29.0,1991.0,8.2,38.0,4.67,20.0,12.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,Daishawn Redan,nl NED,"FW,MF",Hertha BSC,Bundesliga,19.0,2001.0,1.1,2.0,1.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,Nathan Redmond,eng ENG,"MF,FW",Southampton,Premier League,26.0,1994.0,19.3,63.0,3.26,44.0,0.0,9.0,6.0,3.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0
2271,Harrison Reed,eng ENG,MF,Fulham,Premier League,25.0,1995.0,25.0,44.0,1.76,36.0,6.0,0.0,2.0,0.0,0.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0
2272,Vasco Regini,it ITA,DF,Sampdoria,Serie A,29.0,1990.0,1.0,1.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,Sergio Reguilón,es ESP,DF,Tottenham,Premier League,23.0,1996.0,24.9,42.0,1.68,29.0,1.0,2.0,5.0,4.0,1.0,9.0,0.36,8.0,0.0,0.0,0.0,1.0,0.0
2274,Bobby Reid,jm JAM,"MF,FW",Fulham,Premier League,27.0,1993.0,26.4,42.0,1.59,29.0,0.0,4.0,3.0,6.0,0.0,5.0,0.19,4.0,0.0,0.0,0.0,1.0,0.0
2275,Pepe Reina,es ESP,GK,Lazio,Serie A,37.0,1982.0,29.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2276,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,Ligue 1,22.0,1998.0,11.8,34.0,2.9,21.0,4.0,6.0,0.0,3.0,0.0,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0
2277,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,Ligue 1,22.0,1998.0,0.3,1.0,3.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Reinier,br BRA,"MF,FW",Dortmund,Bundesliga,18.0,2002.0,2.9,8.0,2.81,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0
2279,Francisco Reis Ferreira,pt POR,DF,Valencia,La Liga,23.0,1997.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,Rocco Reitz,de GER,MF,M'Gladbach,Bundesliga,18.0,2002.0,0.7,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,Karim Rekik,nl NED,DF,Sevilla,La Liga,25.0,1994.0,7.3,8.0,1.1,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
2282,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,25.0,1995.0,38.0,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2283,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,Ligue 1,21.0,1998.0,3.0,4.0,1.32,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,31.0,1989.0,25.3,102.0,4.03,63.0,11.0,8.0,8.0,10.0,2.0,15.0,0.59,9.0,2.0,0.0,1.0,2.0,1.0
2285,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,Bundesliga,22.0,1997.0,20.4,50.0,2.46,30.0,13.0,2.0,2.0,3.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0
2286,Oriol Rey,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,Gio Reyna,us USA,"MF,FW",Dortmund,Bundesliga,17.0,2002.0,22.0,73.0,3.32,44.0,8.0,8.0,3.0,10.0,0.0,10.0,0.46,6.0,1.0,1.0,1.0,1.0,0.0
2289,Baptiste Reynet,fr FRA,GK,Nîmes,Ligue 1,29.0,1990.0,38.0,9.0,0.24,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
2290,Bryan Reynolds,us USA,DF,Roma,Serie A,19.0,2001.0,3.1,3.0,0.95,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,Franck Ribéry,fr FRA,FW,Fiorentina,Serie A,37.0,1983.0,23.9,83.0,3.47,63.0,1.0,9.0,2.0,8.0,0.0,11.0,0.46,8.0,0.0,2.0,0.0,1.0,0.0
2292,Ricard,es ESP,DF,Atlético Madrid,La Liga,20.0,2000.0,0.3,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Federico Ricci,it ITA,FW,Sassuolo,Serie A,26.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,Giacomo Ricci,it ITA,DF,Parma,Serie A,23.0,1996.0,0.7,2.0,2.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,Matteo Ricci,it ITA,MF,Spezia,Serie A,26.0,1994.0,24.8,50.0,2.02,41.0,6.0,0.0,1.0,1.0,1.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
2296,Declan Rice,eng ENG,MF,West Ham,Premier League,21.0,1999.0,32.0,59.0,1.84,50.0,1.0,3.0,3.0,1.0,1.0,6.0,0.19,5.0,0.0,0.0,1.0,0.0,0.0
2297,Chris Richards,us USA,DF,Hoffenheim,Bundesliga,20.0,2000.0,10.5,11.0,1.05,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
2298,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,20.0,2000.0,1.0,3.0,3.03,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0
2299,Lewis Richardson,eng ENG,"FW,MF",Burnley,Premier League,17.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,Richarlison,br BRA,FW,Everton,Premier League,23.0,1997.0,31.8,89.0,2.8,55.0,0.0,10.0,6.0,18.0,0.0,8.0,0.25,4.0,0.0,2.0,1.0,1.0,0.0
2301,Marco Richter,de GER,"FW,MF",Augsburg,Bundesliga,22.0,1997.0,15.7,49.0,3.11,29.0,5.0,5.0,6.0,4.0,0.0,6.0,0.38,4.0,0.0,0.0,1.0,1.0,0.0
2302,Mikel Rico,es ESP,MF,Huesca,La Liga,35.0,1984.0,24.3,45.0,1.86,38.0,2.0,0.0,1.0,3.0,1.0,7.0,0.29,7.0,0.0,0.0,0.0,0.0,0.0
2303,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,26.0,1993.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,Jaïro Riedewald,nl NED,MF,Crystal Palace,Premier League,23.0,1996.0,20.2,19.0,0.94,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,Emiliano Rigoni,ar ARG,MF,Elche,La Liga,27.0,1993.0,12.7,23.0,1.82,15.0,4.0,0.0,2.0,0.0,2.0,4.0,0.32,3.0,0.0,0.0,1.0,0.0,0.0
2306,Tomás Rincón,ve VEN,MF,Torino,Serie A,32.0,1988.0,31.6,39.0,1.23,28.0,0.0,2.0,3.0,1.0,5.0,4.0,0.13,1.0,0.0,2.0,1.0,0.0,0.0
2307,Luis Rioja,es ESP,"MF,FW",Alavés,La Liga,26.0,1993.0,23.2,54.0,2.33,38.0,4.0,3.0,2.0,5.0,2.0,9.0,0.39,4.0,1.0,1.0,0.0,1.0,2.0
2308,Renaud Ripart,fr FRA,"MF,FW",Nîmes,Ligue 1,27.0,1993.0,33.9,67.0,1.97,40.0,4.0,8.0,9.0,4.0,2.0,5.0,0.15,2.0,0.0,1.0,2.0,0.0,0.0
2309,Andrea Rispoli,it ITA,DF,Crotone,Serie A,31.0,1988.0,7.2,15.0,2.06,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,Mihailo Ristić,rs SRB,DF,Montpellier,Ligue 1,24.0,1995.0,24.8,45.0,1.81,32.0,4.0,3.0,3.0,3.0,0.0,7.0,0.28,6.0,0.0,0.0,1.0,0.0,0.0
2311,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,Premier League,30.0,1989.0,15.0,44.0,2.93,23.0,17.0,1.0,1.0,2.0,0.0,4.0,0.27,2.0,1.0,0.0,0.0,1.0,0.0
2312,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,18.0,2002.0,2.7,7.0,2.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,Emmanuel Rivière,fr FRA,FW,Crotone,Serie A,30.0,1990.0,7.1,11.0,1.55,8.0,0.0,1.0,1.0,1.0,0.0,4.0,0.56,3.0,0.0,0.0,1.0,0.0,0.0
2315,Rober,es ESP,"DF,MF",Levante,La Liga,25.0,1995.0,15.8,9.0,0.57,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2316,Roberto,es ESP,GK,Valladolid,La Liga,34.0,1986.0,13.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,Sergi Roberto,es ESP,"DF,FW",Barcelona,La Liga,28.0,1992.0,10.5,18.0,1.71,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0
2318,Tyler Roberts,wls WAL,"MF,FW",Leeds United,Premier League,21.0,1999.0,14.9,39.0,2.62,29.0,0.0,3.0,1.0,6.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
2319,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,26.0,1994.0,37.6,123.0,3.27,94.0,23.0,4.0,1.0,0.0,1.0,15.0,0.4,11.0,2.0,1.0,1.0,0.0,0.0
2320,Antonee Robinson,us USA,DF,Fulham,Premier League,22.0,1997.0,24.0,60.0,2.5,51.0,3.0,3.0,0.0,3.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
2321,Callum Robinson,ie IRL,"FW,MF",West Brom,Premier League,25.0,1995.0,17.3,46.0,2.65,33.0,0.0,7.0,2.0,4.0,0.0,4.0,0.23,1.0,0.0,1.0,0.0,2.0,0.0
2322,Jack Robinson,eng ENG,DF,Sheffield Utd,Premier League,26.0,1993.0,9.7,9.0,0.92,6.0,0.0,1.0,1.0,1.0,0.0,4.0,0.41,2.0,0.0,1.0,0.0,1.0,0.0
2323,Joel Robles,es ESP,GK,Betis,La Liga,30.0,1990.0,18.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,Hal Robson-Kanu,wls WAL,FW,West Brom,Premier League,31.0,1989.0,6.2,12.0,1.93,8.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,Marc Roca,es ESP,MF,Bayern Munich,Bundesliga,23.0,1996.0,2.0,3.0,1.53,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,Christopher Rocchia,fr FRA,"DF,FW",Marseille,Ligue 1,22.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Rubén Rochina,es ESP,MF,Levante,La Liga,29.0,1991.0,15.6,49.0,3.14,36.0,6.0,2.0,0.0,4.0,1.0,4.0,0.26,3.0,0.0,0.0,0.0,0.0,1.0
2328,Marek Rodák,sk SVK,GK,Fulham,Premier League,23.0,1996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,29.0,1990.0,18.1,44.0,2.43,37.0,1.0,1.0,0.0,5.0,0.0,6.0,0.33,5.0,0.0,0.0,0.0,1.0,0.0
2330,Joe Rodon,wls WAL,DF,Tottenham,Premier League,22.0,1997.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,Rodri,es ESP,MF,Manchester City,Premier League,24.0,1996.0,30.5,85.0,2.78,74.0,0.0,3.0,5.0,1.0,2.0,9.0,0.29,7.0,0.0,1.0,1.0,0.0,0.0
2332,Rodrigo,es ESP,"MF,FW",Leeds United,Premier League,29.0,1991.0,14.3,68.0,4.75,52.0,0.0,4.0,8.0,2.0,2.0,8.0,0.56,4.0,0.0,1.0,3.0,0.0,0.0
2333,Rodrigo,es ESP,"FW,MF",Betis,La Liga,20.0,2000.0,6.0,12.0,2.01,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
2334,Kévin Rodrigues,pt POR,"DF,MF",Eibar,La Liga,26.0,1994.0,12.2,26.0,2.13,19.0,3.0,1.0,1.0,1.0,1.0,2.0,0.16,1.0,0.0,0.0,0.0,0.0,1.0
2335,Ángel Rodríguez,es ESP,"FW,MF",Getafe,La Liga,33.0,1987.0,15.3,31.0,2.03,19.0,0.0,3.0,4.0,5.0,0.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0
2336,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,La Liga,22.0,1998.0,5.7,22.0,3.88,13.0,5.0,1.0,1.0,1.0,1.0,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0
2337,Guido Rodríguez,ar ARG,MF,Betis,La Liga,26.0,1994.0,31.8,42.0,1.32,32.0,0.0,4.0,2.0,2.0,2.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
2338,James Rodríguez,co COL,"FW,MF",Everton,Premier League,29.0,1991.0,19.6,72.0,3.67,46.0,15.0,4.0,1.0,6.0,0.0,13.0,0.66,8.0,4.0,0.0,0.0,1.0,0.0
2340,Jay Rodriguez,eng ENG,FW,Burnley,Premier League,31.0,1989.0,14.1,25.0,1.78,18.0,0.0,2.0,2.0,3.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0
