Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
Manuel Pucciarelli,2073,ITA,FW,Chievo,it Serie A,27.0,1991.0,10.0,3.0,302.0,3.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,2073,ITA,FW,Chievo,it Serie A,27.0,1991.0,3.4,0.0,1.0,0.0,0.0,0.3,0.0,0.0,,27.4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Riqui Puig,2074,ESP,MF,Barcelona,es La Liga,18.0,1999.0,2.0,2.0,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.41,0.41,0.0,0.41,2074,ESP,MF,Barcelona,es La Liga,18.0,1999.0,1.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Erick Pulgar,2075,CHL,MF,Bologna,it Serie A,24.0,1994.0,28.0,27.0,2357.0,26.2,6.0,2.0,1.0,5.0,5.0,6.0,1.0,0.23,0.08,0.31,0.04,0.11,5.0,1.1,3.8,4.9,0.19,0.15,0.34,0.04,0.19,2075,CHL,MF,Bologna,it Serie A,24.0,1994.0,26.2,6.0,29.0,5.0,17.2,1.11,0.19,0.03,0.2,29.8,6.0,5.0,5.0,5.0,1.1,0.04,1.0,-0.1
Jorge Pulido,2076,ESP,DF,Huesca,es La Liga,27.0,1991.0,32.0,32.0,2785.0,30.9,3.0,3.0,3.0,0.0,0.0,9.0,2.0,0.1,0.1,0.19,0.1,0.19,2.5,2.5,0.7,3.1,0.08,0.02,0.1,0.08,0.1,2076,ESP,DF,Huesca,es La Liga,27.0,1991.0,30.9,3.0,19.0,7.0,36.8,0.61,0.23,0.16,0.43,12.8,0.0,0.0,0.0,2.5,2.5,0.13,0.5,0.5
Christian Pulisic,2077,USA,FW,Dortmund,de Bundesliga,19.0,1998.0,20.0,9.0,932.0,10.4,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.39,0.39,0.77,0.39,0.77,4.8,4.8,2.6,7.4,0.47,0.25,0.72,0.47,0.72,2077,USA,FW,Dortmund,de Bundesliga,19.0,1998.0,10.4,4.0,27.0,10.0,37.0,2.61,0.97,0.15,0.4,13.8,0.0,0.0,0.0,4.8,4.8,0.18,-0.8,-0.8
Jason Puncheon,2078,GBR,MF,Crystal Palace,eng Premier League,32.0,1986.0,5.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078,GBR,MF,Crystal Palace,eng Premier League,32.0,1986.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ignacio Pussetto,2081,ARG,"FW,MF",Udinese,it Serie A,22.0,1995.0,35.0,24.0,2178.0,24.2,4.0,4.0,4.0,0.0,0.0,8.0,0.0,0.17,0.17,0.33,0.17,0.33,5.9,5.9,2.3,8.1,0.24,0.09,0.34,0.24,0.34,2081,ARG,"FW,MF",Udinese,it Serie A,22.0,1995.0,24.2,4.0,57.0,18.0,31.6,2.36,0.74,0.07,0.22,17.5,0.0,0.0,0.0,5.9,5.9,0.1,-1.9,-1.9
Fabio Quagliarella,2082,ITA,FW,Sampdoria,it Serie A,35.0,1983.0,37.0,37.0,3199.0,35.5,26.0,8.0,17.0,9.0,10.0,1.0,0.0,0.73,0.23,0.96,0.48,0.7,21.9,14.7,4.5,19.2,0.62,0.13,0.74,0.41,0.54,2082,ITA,FW,Sampdoria,it Serie A,35.0,1983.0,35.5,26.0,131.0,47.0,35.9,3.69,1.32,0.13,0.36,19.3,10.0,9.0,10.0,21.9,14.7,0.11,4.1,2.3
Robin Quaison,2083,SWE,"FW,MF",Mainz 05,de Bundesliga,24.0,1993.0,28.0,25.0,2194.0,24.4,7.0,3.0,7.0,0.0,0.0,1.0,0.0,0.29,0.12,0.41,0.29,0.41,8.5,8.5,2.1,10.5,0.35,0.08,0.43,0.35,0.43,2083,SWE,"FW,MF",Mainz 05,de Bundesliga,24.0,1993.0,24.4,7.0,50.0,17.0,34.0,2.05,0.7,0.14,0.41,14.6,0.0,0.0,0.0,8.5,8.5,0.17,-1.5,-1.5
Collin Quaner,2084,DEU,FW,Huddersfield,eng Premier League,27.0,1991.0,2.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.17,0.17,0.0,0.17,2084,DEU,FW,Huddersfield,eng Premier League,27.0,1991.0,0.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Domingos Quina,2085,PRT,MF,Watford,eng Premier League,18.0,1999.0,8.0,3.0,338.0,3.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,0.2,0.2,0.1,0.2,0.04,0.02,0.06,0.04,0.06,2085,PRT,MF,Watford,eng Premier League,18.0,1999.0,3.8,1.0,5.0,1.0,20.0,1.33,0.27,0.2,1.0,25.7,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8
Xavi Quintillà,2086,ESP,DF,Villarreal,es La Liga,21.0,1996.0,7.0,7.0,627.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.02,0.05,0.07,0.02,0.07,2086,ESP,DF,Villarreal,es La Liga,21.0,1996.0,7.0,0.0,3.0,0.0,0.0,0.43,0.0,0.0,,16.8,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Dani Raba,2087,ESP,"MF,FW",Villarreal,es La Liga,22.0,1995.0,8.0,2.0,191.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.47,0.1,0.1,0.8,0.9,0.04,0.39,0.43,0.04,0.43,2087,ESP,"MF,FW",Villarreal,es La Liga,22.0,1995.0,2.1,0.0,2.0,0.0,0.0,0.94,0.0,0.0,,17.3,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Adrien Rabiot,2088,FRA,MF,Paris S-G,fr Ligue 1,23.0,1995.0,14.0,12.0,1063.0,11.8,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.17,0.08,0.25,0.17,0.25,1.5,1.5,0.3,1.8,0.13,0.03,0.15,0.13,0.15,2088,FRA,MF,Paris S-G,fr Ligue 1,23.0,1995.0,11.8,2.0,7.0,3.0,42.9,0.59,0.25,0.29,0.67,15.8,0.0,0.0,0.0,1.5,1.5,0.22,0.5,0.5
Nemanja Radonjić,2089,SRB,"FW,MF",Marseille,fr Ligue 1,22.0,1996.0,17.0,7.0,681.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,0.15,0.02,0.17,0.15,0.17,2089,SRB,"FW,MF",Marseille,fr Ligue 1,22.0,1996.0,7.6,0.0,16.0,2.0,12.5,2.11,0.26,0.0,0.0,18.6,0.0,0.0,0.0,1.1,1.1,0.07,-1.1,-1.1
Ivan Radovanović,2090,SRB,MF,Genoa,it Serie A,29.0,1988.0,16.0,15.0,1278.0,14.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,2090,SRB,MF,Genoa,it Serie A,29.0,1988.0,14.2,0.0,22.0,3.0,13.6,1.55,0.21,0.0,0.0,30.0,1.0,0.0,0.0,0.6,0.6,0.03,-0.6,-0.6
Ionuț Radu,2092,ROU,GK,Genoa,it Serie A,21.0,1997.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2092,ROU,GK,Genoa,it Serie A,21.0,1997.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ștefan Radu,2093,ROU,DF,Lazio,it Serie A,31.0,1986.0,28.0,28.0,2243.0,24.9,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.04,0.04,0.0,0.04,0.6,0.6,1.3,1.8,0.02,0.05,0.07,0.02,0.07,2093,ROU,DF,Lazio,it Serie A,31.0,1986.0,24.9,0.0,9.0,0.0,0.0,0.36,0.0,0.0,,13.8,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
Rafael,2094,BRA,DF,Lyon,fr Ligue 1,28.0,1990.0,18.0,11.0,1023.0,11.4,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.7,0.8,0.01,0.06,0.07,0.01,0.07,2094,BRA,DF,Lyon,fr Ligue 1,28.0,1990.0,11.4,0.0,2.0,1.0,50.0,0.18,0.09,0.0,0.0,24.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Raffael,2095,BRA,FW,M'Gladbach,de Bundesliga,33.0,1985.0,13.0,5.0,543.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.33,0.17,0.5,0.33,0.5,2.1,2.1,1.3,3.4,0.35,0.22,0.57,0.35,0.57,2095,BRA,FW,M'Gladbach,de Bundesliga,33.0,1985.0,6.0,2.0,11.0,3.0,27.3,1.82,0.5,0.18,0.67,13.6,1.0,0.0,0.0,2.1,2.1,0.19,-0.1,-0.1
Rafinha,2096,BRA,"FW,MF",Barcelona,es La Liga,25.0,1993.0,5.0,3.0,223.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.4,0.16,0.02,0.18,0.16,0.18,2096,BRA,"FW,MF",Barcelona,es La Liga,25.0,1993.0,2.5,0.0,2.0,0.0,0.0,0.81,0.0,0.0,,17.8,0.0,0.0,0.0,0.4,0.4,0.2,-0.4,-0.4
Andrea Raggi,2098,ITA,DF,Monaco,fr Ligue 1,34.0,1984.0,6.0,6.0,494.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,2098,ITA,DF,Monaco,fr Ligue 1,34.0,1984.0,5.5,0.0,1.0,0.0,0.0,0.18,0.0,0.0,,8.2,0.0,0.0,0.0,0.1,0.1,0.11,-0.1,-0.1
Baba Rahman,2099,GHA,DF,Reims,fr Ligue 1,24.0,1994.0,11.0,11.0,964.0,10.7,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.19,0.09,0.19,0.2,0.2,0.7,0.9,0.02,0.06,0.08,0.02,0.08,2099,GHA,DF,Reims,fr Ligue 1,24.0,1994.0,10.7,1.0,5.0,1.0,20.0,0.47,0.09,0.2,1.0,19.6,0.0,0.0,0.0,0.2,0.2,0.04,0.8,0.8
Ivan Rakitić,2101,HRV,MF,Barcelona,es La Liga,30.0,1988.0,34.0,29.0,2643.0,29.4,3.0,5.0,3.0,0.0,0.0,7.0,1.0,0.1,0.17,0.27,0.1,0.27,2.6,2.6,2.0,4.6,0.09,0.07,0.16,0.09,0.16,2101,HRV,MF,Barcelona,es La Liga,30.0,1988.0,29.4,3.0,36.0,11.0,30.6,1.23,0.37,0.08,0.27,22.8,0.0,0.0,0.0,2.6,2.6,0.07,0.4,0.4
Joe Ralls,2102,GBR,MF,Cardiff City,eng Premier League,24.0,1993.0,28.0,22.0,1959.0,21.8,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8,3.2,4.1,0.07,0.15,0.22,0.04,0.19,2102,GBR,MF,Cardiff City,eng Premier League,24.0,1993.0,21.8,0.0,22.0,2.0,9.1,1.01,0.09,0.0,0.0,24.1,0.0,0.0,1.0,1.6,0.8,0.04,-1.6,-0.8
Jonás Ramalho,2103,ESP,DF,Girona,es La Liga,25.0,1993.0,22.0,18.0,1619.0,18.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,0.8,0.8,0.1,0.9,0.04,0.01,0.05,0.04,0.05,2103,ESP,DF,Girona,es La Liga,25.0,1993.0,18.0,1.0,7.0,2.0,28.6,0.39,0.11,0.14,0.5,11.1,0.0,0.0,0.0,0.8,0.8,0.11,0.2,0.2
Benito Raman,2104,BEL,"MF,FW",Düsseldorf,de Bundesliga,23.0,1994.0,30.0,19.0,1681.0,18.7,10.0,4.0,10.0,0.0,0.0,1.0,0.0,0.54,0.21,0.75,0.54,0.75,7.4,7.4,2.7,10.0,0.39,0.14,0.54,0.39,0.54,2104,BEL,"MF,FW",Düsseldorf,de Bundesliga,23.0,1994.0,18.7,10.0,55.0,26.0,47.3,2.94,1.39,0.18,0.38,16.9,0.0,0.0,0.0,7.4,7.4,0.14,2.6,2.6
Adil Rami,2106,FRA,DF,Marseille,fr Ligue 1,32.0,1985.0,16.0,16.0,1412.0,15.7,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.06,0.06,0.13,0.06,0.13,1.6,1.6,1.6,3.3,0.1,0.1,0.21,0.1,0.21,2106,FRA,DF,Marseille,fr Ligue 1,32.0,1985.0,15.7,1.0,14.0,2.0,14.3,0.89,0.13,0.07,0.5,9.2,0.0,0.0,0.0,1.6,1.6,0.12,-0.6,-0.6
Gastón Ramírez,2107,URY,MF,Sampdoria,it Serie A,27.0,1990.0,27.0,19.0,1578.0,17.5,4.0,4.0,4.0,0.0,0.0,7.0,1.0,0.23,0.23,0.46,0.23,0.46,1.8,1.8,3.7,5.5,0.1,0.21,0.31,0.1,0.31,2107,URY,MF,Sampdoria,it Serie A,27.0,1990.0,17.5,4.0,27.0,11.0,40.7,1.54,0.63,0.15,0.36,20.3,4.0,0.0,0.0,1.8,1.8,0.07,2.2,2.2
Sandro Ramírez,2108,ESP,"FW,MF",Real Sociedad,es La Liga,23.0,1995.0,24.0,10.0,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.2,3.8,0.22,0.11,0.32,0.22,0.32,2108,ESP,"FW,MF",Real Sociedad,es La Liga,23.0,1995.0,11.7,0.0,42.0,12.0,28.6,3.58,1.02,0.0,0.0,19.5,4.0,0.0,0.0,2.5,2.5,0.06,-2.5,-2.5
Iván Ramis,2109,ESP,DF,Eibar,es La Liga,33.0,1984.0,21.0,20.0,1677.0,18.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,1.4,0.07,0.0,0.07,0.07,0.07,2109,ESP,DF,Eibar,es La Liga,33.0,1984.0,18.6,0.0,17.0,3.0,17.6,0.91,0.16,0.0,0.0,11.8,0.0,0.0,0.0,1.3,1.3,0.08,-1.3,-1.3
Chris Ramos,2110,ESP,FW,Valladolid,es La Liga,21.0,1997.0,1.0,1.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110,ESP,FW,Valladolid,es La Liga,21.0,1997.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sergio Ramos,2111,ESP,DF,Real Madrid,es La Liga,32.0,1986.0,28.0,28.0,2474.0,27.5,6.0,1.0,1.0,5.0,5.0,7.0,1.0,0.22,0.04,0.25,0.04,0.07,7.1,3.2,0.6,3.8,0.26,0.02,0.28,0.12,0.14,2111,ESP,DF,Real Madrid,es La Liga,32.0,1986.0,27.5,6.0,26.0,8.0,30.8,0.95,0.29,0.04,0.13,16.4,3.0,5.0,5.0,7.1,3.2,0.12,-1.1,-2.2
Aaron Ramsey,2112,GB-WLS,MF,Arsenal,eng Premier League,27.0,1990.0,28.0,14.0,1331.0,14.8,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.27,0.41,0.68,0.27,0.68,3.4,3.4,2.0,5.4,0.23,0.14,0.37,0.23,0.37,2112,GB-WLS,MF,Arsenal,eng Premier League,27.0,1990.0,14.8,4.0,33.0,13.0,39.4,2.23,0.88,0.12,0.31,17.2,0.0,0.0,0.0,3.4,3.4,0.1,0.6,0.6
Kayne Ramsey,2113,GBR,DF,Southampton,eng Premier League,17.0,2000.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113,GBR,DF,Southampton,eng Premier League,17.0,2000.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Andrea Ranocchia,2114,ITA,"DF,FW",Inter,it Serie A,30.0,1988.0,4.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.17,0.0,0.17,0.17,0.17,2114,ITA,"DF,FW",Inter,it Serie A,30.0,1988.0,0.7,0.0,2.0,1.0,50.0,2.9,1.45,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Marcus Rashford,2115,GBR,FW,Manchester Utd,eng Premier League,20.0,1997.0,33.0,26.0,2334.0,25.9,10.0,6.0,10.0,0.0,0.0,3.0,1.0,0.39,0.23,0.62,0.39,0.62,10.7,10.7,5.0,15.7,0.41,0.19,0.6,0.41,0.6,2115,GBR,FW,Manchester Utd,eng Premier League,20.0,1997.0,25.9,10.0,84.0,39.0,46.4,3.24,1.5,0.12,0.26,19.2,12.0,0.0,0.0,10.7,10.7,0.13,-0.7,-0.7
Milot Rashica,2116,XK,"FW,MF",Werder Bremen,de Bundesliga,22.0,1996.0,26.0,19.0,1550.0,17.2,9.0,5.0,8.0,1.0,1.0,1.0,0.0,0.52,0.29,0.81,0.46,0.75,7.0,6.2,4.1,10.3,0.4,0.24,0.64,0.36,0.6,2116,XK,"FW,MF",Werder Bremen,de Bundesliga,22.0,1996.0,17.2,9.0,58.0,24.0,41.4,3.37,1.39,0.14,0.33,21.0,5.0,1.0,1.0,7.0,6.2,0.11,2.0,1.8
Jacob Rasmussen,2117,DNK,"DF,MF",Empoli,it Serie A,21.0,1997.0,14.0,10.0,1016.0,11.3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,0.2,0.2,0.2,0.4,0.02,0.02,0.03,0.02,0.03,2117,DNK,"DF,MF",Empoli,it Serie A,21.0,1997.0,11.3,0.0,3.0,0.0,0.0,0.27,0.0,0.0,,9.0,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
Giacomo Raspadori,2118,ITA,DF,Sassuolo,it Serie A,18.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118,ITA,DF,Sassuolo,it Serie A,18.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Yoric Ravet,2119,FRA,"FW,MF",Freiburg,de Bundesliga,28.0,1989.0,4.0,0.0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.07,0.05,0.13,0.07,0.13,2119,FRA,"FW,MF",Freiburg,de Bundesliga,28.0,1989.0,0.8,0.0,1.0,0.0,0.0,1.2,0.0,0.0,,21.4,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Tim Ream,2120,USA,DF,Fulham,eng Premier League,30.0,1987.0,26.0,25.0,2047.0,22.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.01,0.01,0.0,0.01,2120,USA,DF,Fulham,eng Premier League,30.0,1987.0,22.7,0.0,1.0,0.0,0.0,0.04,0.0,0.0,,23.2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Ante Rebić,2121,HRV,"FW,MF",Eint Frankfurt,de Bundesliga,24.0,1993.0,28.0,23.0,1978.0,22.0,9.0,4.0,9.0,0.0,0.0,4.0,1.0,0.41,0.18,0.59,0.41,0.59,9.2,9.2,5.4,14.6,0.42,0.25,0.67,0.42,0.67,2121,HRV,"FW,MF",Eint Frankfurt,de Bundesliga,24.0,1993.0,22.0,9.0,61.0,28.0,45.9,2.78,1.27,0.15,0.32,16.7,2.0,0.0,0.0,9.2,9.2,0.16,-0.2,-0.2
Pedro Rebocho,2122,PRT,DF,Guingamp,fr Ligue 1,23.0,1995.0,36.0,36.0,3240.0,36.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.22,0.22,0.0,0.22,0.8,0.8,6.3,7.1,0.02,0.17,0.2,0.02,0.2,2122,PRT,DF,Guingamp,fr Ligue 1,23.0,1995.0,36.0,0.0,18.0,5.0,27.8,0.5,0.14,0.0,0.0,23.9,4.0,0.0,0.0,0.8,0.8,0.04,-0.8,-0.8
Arkadiusz Reca,2123,POL,DF,Atalanta,it Serie A,23.0,1995.0,3.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.61,0.61,0.0,0.61,2123,POL,DF,Atalanta,it Serie A,23.0,1995.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Recio,2124,ESP,MF,Leganés,es La Liga,27.0,1991.0,18.0,15.0,1285.0,14.3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.02,0.02,0.04,0.02,0.04,2124,ESP,MF,Leganés,es La Liga,27.0,1991.0,14.3,0.0,10.0,4.0,40.0,0.7,0.28,0.0,0.0,23.9,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
Nathan Redmond,2125,GBR,"MF,FW",Southampton,eng Premier League,24.0,1994.0,38.0,36.0,3270.0,36.3,6.0,4.0,6.0,0.0,0.0,3.0,0.0,0.17,0.11,0.28,0.17,0.28,7.6,7.6,4.7,12.2,0.21,0.13,0.34,0.21,0.34,2125,GBR,"MF,FW",Southampton,eng Premier League,24.0,1994.0,36.3,6.0,74.0,22.0,29.7,2.04,0.61,0.08,0.27,19.9,3.0,0.0,0.0,7.6,7.6,0.11,-1.6,-1.6
Vasco Regini,2126,ITA,"DF,FW",SPAL,it Serie A,27.0,1990.0,4.0,1.0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126,ITA,"DF,FW",SPAL,it Serie A,27.0,1990.0,0.9,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sergio Reguilón,2127,ESP,DF,Real Madrid,es La Liga,21.0,1996.0,14.0,13.0,1119.0,12.4,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.16,0.16,0.0,0.16,0.2,0.2,1.8,2.0,0.02,0.14,0.16,0.02,0.16,2127,ESP,DF,Real Madrid,es La Liga,21.0,1996.0,12.4,0.0,6.0,0.0,0.0,0.48,0.0,0.0,,20.4,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Bobby Reid,2128,JAM,"FW,MF",Cardiff City,eng Premier League,25.0,1993.0,27.0,16.0,1424.0,15.8,5.0,2.0,4.0,1.0,1.0,0.0,0.0,0.32,0.13,0.44,0.25,0.38,3.8,3.0,1.2,4.2,0.24,0.07,0.31,0.19,0.26,2128,JAM,"FW,MF",Cardiff City,eng Premier League,25.0,1993.0,15.8,5.0,26.0,8.0,30.8,1.64,0.51,0.15,0.5,15.8,1.0,1.0,1.0,3.8,3.0,0.12,1.2,1.0
Pepe Reina,2129,ESP,GK,Milan,it Serie A,35.0,1982.0,4.0,2.0,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129,ESP,GK,Milan,it Serie A,35.0,1982.0,3.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Jeff Reine-Adélaïde,2130,FRA,"FW,MF",Angers,fr Ligue 1,20.0,1998.0,35.0,29.0,2556.0,28.4,3.0,3.0,3.0,0.0,1.0,2.0,0.0,0.11,0.11,0.21,0.11,0.21,5.5,4.7,3.0,7.7,0.19,0.1,0.3,0.17,0.27,2130,FRA,"FW,MF",Angers,fr Ligue 1,20.0,1998.0,28.4,3.0,36.0,14.0,38.9,1.27,0.49,0.08,0.21,18.7,0.0,0.0,1.0,5.5,4.7,0.13,-2.5,-1.7
Karim Rekik,2132,NLD,DF,Hertha BSC,de Bundesliga,23.0,1994.0,24.0,24.0,2068.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,0.03,0.0,0.03,0.03,0.03,2132,NLD,DF,Hertha BSC,de Bundesliga,23.0,1994.0,23.0,0.0,7.0,2.0,28.6,0.3,0.09,0.0,0.0,14.6,0.0,0.0,0.0,0.6,0.6,0.08,-0.6,-0.6
Loïc Rémy,2133,FRA,FW,Lille,fr Ligue 1,31.0,1987.0,26.0,14.0,1204.0,13.4,7.0,2.0,6.0,1.0,2.0,3.0,0.0,0.52,0.15,0.67,0.45,0.6,6.4,4.9,0.7,5.6,0.48,0.06,0.53,0.37,0.42,2133,FRA,FW,Lille,fr Ligue 1,31.0,1987.0,13.4,7.0,32.0,14.0,43.8,2.39,1.05,0.19,0.43,15.2,1.0,1.0,2.0,6.4,4.9,0.15,0.6,1.1
Michael Rensing,2134,DEU,GK,Düsseldorf,de Bundesliga,34.0,1984.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134,DEU,GK,Düsseldorf,de Bundesliga,34.0,1984.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
