,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
773,Nicolás Domínguez,ar ARG,MF,Bologna,Serie A,22.0,1998.0,13.9,48.0,28.0,26.0,17.0,5.0,15.0,37.0,40.5,22.0,26.0,7.0,19.0,24.0,72.0,20.0,0.0
774,John Donald,es ESP,"DF,MF",Elche,La Liga,19.0,2000.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
775,Ji Dong-won,kr KOR,FW,Mainz 05,Bundesliga,29.0,1991.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
776,Anastasios Donis,gr GRE,MF,Reims,Ligue 1,23.0,1996.0,1.1,4.0,1.0,2.0,0.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
777,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,21.0,1999.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0,2.0
778,Gabriel Dos Santos,br BRA,DF,Arsenal,Premier League,22.0,1997.0,22.2,25.0,15.0,19.0,5.0,1.0,13.0,19.0,68.4,6.0,27.0,19.0,8.0,26.0,51.0,74.0,2.0
780,Bas Dost,nl NED,FW,Eint Frankfurt,Bundesliga,31.0,1989.0,9.1,3.0,2.0,1.0,1.0,1.0,2.0,5.0,40.0,3.0,5.0,1.0,4.0,2.0,5.0,8.0,0.0
781,Abdoulaye Doucouré,ml MLI,MF,Everton,Premier League,27.0,1993.0,27.1,52.0,32.0,25.0,19.0,8.0,14.0,43.0,32.6,29.0,24.0,7.0,17.0,39.0,91.0,31.0,1.0
782,Cheick Doucouré,ml MLI,MF,Lens,Ligue 1,20.0,2000.0,29.2,87.0,47.0,40.0,42.0,5.0,32.0,65.0,49.2,33.0,20.0,4.0,16.0,52.0,139.0,26.0,1.0
783,Fodé Doucouré,ml MLI,DF,Reims,Ligue 1,19.0,2001.0,3.7,11.0,8.0,7.0,4.0,0.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,4.0,15.0,11.0,0.0
784,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,Ligue 1,20.0,2000.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
785,Cheick Doukouré,ci CIV,"MF,FW",Levante,La Liga,27.0,1992.0,1.1,5.0,4.0,2.0,1.0,2.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,3.0,8.0,0.0,0.0
786,Idrissa Doumbia,ci CIV,MF,Huesca,La Liga,22.0,1998.0,8.7,15.0,8.0,6.0,7.0,2.0,5.0,13.0,38.5,8.0,6.0,3.0,3.0,7.0,22.0,9.0,0.0
787,Moussa Doumbia,ml MLI,"MF,FW",Reims,Ligue 1,25.0,1994.0,10.0,10.0,6.0,4.0,4.0,2.0,4.0,22.0,18.2,18.0,5.0,1.0,4.0,10.0,20.0,4.0,0.0
788,Souleyman Doumbia,ci CIV,DF,Angers,Ligue 1,23.0,1996.0,24.7,48.0,33.0,25.0,19.0,4.0,22.0,36.0,61.1,14.0,18.0,4.0,14.0,42.0,90.0,50.0,0.0
789,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,29.0,1991.0,12.6,11.0,7.0,5.0,5.0,1.0,9.0,13.0,69.2,4.0,17.0,5.0,12.0,13.0,24.0,33.0,0.0
790,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,22.0,1997.0,35.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0
791,Denis Drăguș,ro ROU,"FW,MF",Crotone,Serie A,21.0,1999.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0
792,Radu Drăgușin,ro ROU,DF,Juventus,Serie A,18.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,Mouhamadou Drammeh,fr FRA,MF,Reims,Ligue 1,21.0,1999.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0
794,Julian Draxler,de GER,"MF,FW",Paris S-G,Ligue 1,26.0,1993.0,11.8,13.0,6.0,5.0,6.0,2.0,5.0,20.0,25.0,15.0,4.0,0.0,4.0,14.0,27.0,0.0,0.0
795,Dominick Drexler,de GER,"MF,FW",Köln,Bundesliga,30.0,1990.0,13.7,36.0,26.0,15.0,18.0,3.0,12.0,30.0,40.0,18.0,5.0,1.0,4.0,14.0,50.0,15.0,0.0
796,Matthieu Dreyer,fr FRA,GK,Lorient,Ligue 1,31.0,1989.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
797,Domingos Duarte,pt POR,DF,Granada,La Liga,25.0,1995.0,26.3,32.0,20.0,18.0,12.0,2.0,14.0,21.0,66.7,7.0,29.0,20.0,9.0,29.0,61.0,86.0,0.0
798,Léo Duarte,br BRA,DF,Milan,Serie A,24.0,1996.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
799,Óscar Duarte,cr CRC,DF,Levante,La Liga,31.0,1989.0,22.9,22.0,13.0,17.0,5.0,0.0,10.0,18.0,55.6,8.0,23.0,15.0,8.0,36.0,58.0,97.0,1.0
800,Rubén Duarte,es ESP,DF,Alavés,La Liga,24.0,1995.0,28.3,55.0,30.0,28.0,21.0,6.0,23.0,52.0,44.2,29.0,44.0,6.0,38.0,66.0,121.0,72.0,0.0
801,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,25.0,1994.0,32.3,38.0,26.0,19.0,16.0,3.0,18.0,36.0,50.0,18.0,27.0,9.0,18.0,31.0,69.0,69.0,2.0
802,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,31.0,1989.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
803,Ondrej Duda,sk SVK,"FW,MF",Köln,Bundesliga,25.0,1994.0,28.2,36.0,14.0,13.0,18.0,5.0,8.0,39.0,20.5,31.0,28.0,2.0,26.0,19.0,55.0,20.0,0.0
804,Unai Dufur,es ESP,DF,Eibar,La Liga,21.0,1999.0,0.7,2.0,2.0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
806,Haris Duljević,ba BIH,"MF,FW",Nîmes,Ligue 1,26.0,1993.0,8.6,15.0,9.0,4.0,7.0,4.0,6.0,22.0,27.3,16.0,3.0,0.0,3.0,8.0,23.0,1.0,0.0
807,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,28.0,1991.0,13.9,16.0,7.0,11.0,5.0,0.0,13.0,21.0,61.9,8.0,12.0,7.0,5.0,16.0,32.0,74.0,0.0
808,Alfred Duncan,gh GHA,MF,Fiorentina,Serie A,27.0,1993.0,1.8,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0
809,Alfred Duncan,gh GHA,MF,Cagliari,Serie A,27.0,1993.0,11.9,18.0,10.0,8.0,9.0,1.0,4.0,21.0,19.0,17.0,8.0,0.0,8.0,16.0,34.0,8.0,1.0
810,Lewis Dunk,eng ENG,DF,Brighton,Premier League,28.0,1991.0,32.6,30.0,15.0,20.0,8.0,2.0,16.0,23.0,69.6,7.0,29.0,20.0,9.0,32.0,62.0,106.0,0.0
811,Jimmy Dunne,ie IRL,DF,Burnley,Premier League,22.0,1997.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,2.0,1.0,6.0,9.0,16.0,1.0
812,Erik Durm,de GER,DF,Eint Frankfurt,Bundesliga,28.0,1992.0,16.4,17.0,13.0,7.0,9.0,1.0,8.0,21.0,38.1,13.0,19.0,5.0,14.0,29.0,46.0,26.0,0.0
813,Hugo Duro,es ESP,FW,Real Madrid,La Liga,20.0,1999.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
814,Jean-Kevin Duverne,fr FRA,DF,Brest,Ligue 1,23.0,1997.0,22.5,38.0,21.0,24.0,14.0,0.0,15.0,32.0,46.9,17.0,24.0,16.0,8.0,30.0,68.0,70.0,0.0
815,Paulo Dybala,ar ARG,FW,Juventus,Serie A,26.0,1993.0,12.6,14.0,8.0,3.0,4.0,7.0,2.0,14.0,14.3,12.0,15.0,0.0,15.0,1.0,15.0,1.0,0.0
816,Edin Džeko,ba BIH,FW,Roma,Serie A,34.0,1986.0,20.3,8.0,6.0,2.0,3.0,3.0,3.0,9.0,33.3,6.0,9.0,4.0,5.0,1.0,9.0,11.0,0.0
817,Steeve-Mike Ebongue,fr FRA,MF,Genoa,Serie A,19.0,2001.0,0.6,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
818,Enzo Ebosse,cm CMR,DF,Angers,Ligue 1,21.0,1999.0,2.9,5.0,3.0,5.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,1.0,0.0,2.0,7.0,13.0,0.0
819,Bruno Ecuele Manga,ga GAB,DF,Dijon,Ligue 1,32.0,1988.0,38.0,52.0,38.0,46.0,6.0,0.0,29.0,40.0,72.5,11.0,50.0,33.0,17.0,57.0,109.0,165.0,3.0
820,Simone Edera,it ITA,"DF,MF",Torino,Serie A,23.0,1997.0,0.6,3.0,1.0,2.0,1.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
821,Ederson,br BRA,GK,Manchester City,Premier League,26.0,1993.0,36.0,3.0,1.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,4.0
822,Kyle Edwards,eng ENG,"MF,FW",West Brom,Premier League,22.0,1998.0,1.3,3.0,2.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0
823,John Egan,ie IRL,DF,Sheffield Utd,Premier League,27.0,1992.0,29.2,41.0,21.0,29.0,12.0,0.0,22.0,39.0,56.4,17.0,43.0,31.0,12.0,41.0,82.0,131.0,0.0
824,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,Bundesliga,22.0,1998.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
825,Maximilian Eggestein,de GER,MF,Werder Bremen,Bundesliga,23.0,1996.0,32.7,57.0,42.0,22.0,29.0,6.0,21.0,46.0,45.7,25.0,30.0,5.0,25.0,43.0,100.0,36.0,0.0
826,Lilian Egloff,de GER,MF,Stuttgart,Bundesliga,17.0,2002.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,Kingsley Ehizibue,nl NED,DF,Köln,Bundesliga,25.0,1995.0,12.6,32.0,19.0,22.0,9.0,1.0,10.0,17.0,58.8,7.0,19.0,5.0,14.0,18.0,50.0,42.0,0.0
828,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,31.0,1989.0,25.5,56.0,29.0,21.0,32.0,3.0,23.0,65.0,35.4,42.0,31.0,12.0,19.0,49.0,105.0,35.0,0.0
829,Hugo Ekitike,fr FRA,"FW,MF",Reims,Ligue 1,18.0,2002.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
830,Anthony Elanga,se SWE,FW,Manchester Utd,Premier League,18.0,2002.0,1.7,4.0,2.0,3.0,1.0,0.0,4.0,5.0,80.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0
832,Niclas Eliasson,se SWE,"MF,FW",Nîmes,Ligue 1,24.0,1995.0,20.0,28.0,14.0,9.0,12.0,7.0,11.0,24.0,45.8,13.0,20.0,1.0,19.0,23.0,51.0,16.0,0.0
833,Elif Elmas,mk MKD,"MF,FW",Napoli,Serie A,20.0,1999.0,8.2,15.0,4.0,3.0,6.0,6.0,7.0,12.0,58.3,5.0,11.0,1.0,10.0,2.0,17.0,10.0,0.0
834,Ahmed Elmohamady,eg EGY,DF,Aston Villa,Premier League,32.0,1987.0,9.3,17.0,13.0,12.0,4.0,1.0,9.0,14.0,64.3,5.0,6.0,3.0,3.0,17.0,34.0,26.0,0.0
835,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,28.0,1992.0,17.2,14.0,6.0,7.0,7.0,0.0,7.0,28.0,25.0,21.0,11.0,4.0,7.0,24.0,38.0,20.0,2.0
836,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,26.0,1994.0,20.9,30.0,16.0,21.0,7.0,2.0,18.0,22.0,81.8,4.0,12.0,5.0,7.0,15.0,45.0,63.0,0.0
837,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,23.0,1996.0,28.2,49.0,35.0,36.0,12.0,1.0,25.0,37.0,67.6,12.0,38.0,22.0,16.0,65.0,114.0,123.0,0.0
838,Rodrigo Ely,br BRA,DF,Alavés,La Liga,26.0,1993.0,5.2,5.0,2.0,3.0,2.0,0.0,3.0,4.0,75.0,1.0,2.0,1.0,1.0,7.0,12.0,23.0,1.0
839,Sepe Elye Wahi,fr FRA,FW,Montpellier,Ligue 1,17.0,2003.0,6.2,4.0,3.0,2.0,1.0,1.0,1.0,6.0,16.7,5.0,4.0,0.0,4.0,2.0,6.0,5.0,0.0
840,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,Bundesliga,23.0,1997.0,16.0,15.0,10.0,1.0,13.0,1.0,0.0,6.0,0.0,6.0,16.0,1.0,15.0,8.0,23.0,8.0,0.0
841,Emerson,br BRA,DF,Betis,La Liga,21.0,1999.0,33.2,91.0,52.0,62.0,25.0,4.0,43.0,78.0,55.1,35.0,33.0,6.0,27.0,61.0,152.0,102.0,2.0
842,Renaud Emond,be BEL,"FW,MF",Nantes,Ligue 1,28.0,1991.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
843,Alan Empereur,br BRA,DF,Hellas Verona,Serie A,26.0,1994.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,6.0,6.0,7.0,1.0
844,Youssef En-Nesyri,ma MAR,FW,Sevilla,La Liga,23.0,1997.0,25.7,17.0,11.0,2.0,9.0,6.0,4.0,21.0,19.0,17.0,15.0,0.0,15.0,8.0,25.0,23.0,0.0
845,Keita Endo,jp JPN,"MF,FW",Union Berlin,Bundesliga,22.0,1997.0,5.1,8.0,3.0,1.0,5.0,2.0,3.0,9.0,33.3,6.0,5.0,2.0,3.0,6.0,14.0,4.0,0.0
846,Wataru Endo,jp JPN,MF,Stuttgart,Bundesliga,27.0,1993.0,32.8,65.0,44.0,25.0,34.0,6.0,29.0,71.0,40.8,42.0,53.0,14.0,39.0,51.0,116.0,59.0,0.0
847,Sergi Enrich,es ESP,FW,Eibar,La Liga,30.0,1990.0,15.6,21.0,15.0,6.0,7.0,8.0,9.0,22.0,40.9,13.0,11.0,0.0,11.0,6.0,27.0,5.0,0.0
848,Christian Eriksen,dk DEN,MF,Inter,Serie A,28.0,1992.0,15.4,12.0,6.0,6.0,4.0,2.0,7.0,20.0,35.0,13.0,16.0,1.0,15.0,9.0,21.0,13.0,1.0
849,Martin Erlic,hr CRO,DF,Spezia,Serie A,22.0,1998.0,20.0,23.0,14.0,16.0,6.0,1.0,11.0,20.0,55.0,9.0,22.0,16.0,6.0,41.0,64.0,71.0,2.0
850,Patrick Erras,de GER,"FW,MF",Werder Bremen,Bundesliga,25.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,Gonzalo Escalante,ar ARG,MF,Lazio,Serie A,27.0,1993.0,8.1,26.0,13.0,11.0,14.0,1.0,8.0,28.0,28.6,20.0,10.0,3.0,7.0,19.0,45.0,13.0,0.0
852,Aarón Escandell,es ESP,GK,Granada,La Liga,24.0,1995.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
853,Dani Escriche,es ESP,"FW,MF",Huesca,La Liga,22.0,1998.0,9.5,9.0,7.0,5.0,2.0,2.0,3.0,10.0,30.0,7.0,11.0,0.0,11.0,8.0,17.0,5.0,0.0
854,Sergio Escudero,es ESP,DF,Sevilla,La Liga,30.0,1989.0,6.3,12.0,8.0,6.0,5.0,1.0,6.0,12.0,50.0,6.0,5.0,2.0,3.0,9.0,21.0,7.0,0.0
855,Alfonso Espino,uy URU,DF,Cádiz,La Liga,28.0,1992.0,28.9,92.0,48.0,63.0,28.0,1.0,43.0,85.0,50.6,42.0,30.0,5.0,25.0,41.0,133.0,74.0,0.0
856,Vicente Esquerdo,es ESP,MF,Valencia,La Liga,21.0,1999.0,2.6,7.0,4.0,5.0,2.0,0.0,4.0,6.0,66.7,2.0,4.0,2.0,2.0,8.0,15.0,1.0,0.0
858,Nahuel Estévez,ar ARG,MF,Spezia,Serie A,24.0,1995.0,19.6,13.0,5.0,4.0,6.0,3.0,5.0,32.0,15.6,27.0,23.0,5.0,18.0,20.0,33.0,22.0,1.0
859,Pervis Estupiñán,ec ECU,DF,Villarreal,La Liga,22.0,1998.0,13.0,37.0,17.0,23.0,12.0,2.0,14.0,23.0,60.9,9.0,10.0,2.0,8.0,35.0,72.0,14.0,2.0
860,Yoann Etienne,fr FRA,DF,Lorient,Ligue 1,23.0,1997.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
861,Xabier Etxeita,es ESP,DF,Getafe,La Liga,32.0,1987.0,9.8,8.0,4.0,5.0,3.0,0.0,7.0,14.0,50.0,7.0,6.0,3.0,3.0,13.0,21.0,38.0,0.0
862,Jonny Evans,nir NIR,DF,Leicester City,Premier League,32.0,1988.0,27.5,25.0,12.0,22.0,2.0,1.0,14.0,20.0,70.0,6.0,8.0,3.0,5.0,46.0,71.0,98.0,1.0
863,Edu Expósito,es ESP,MF,Eibar,La Liga,23.0,1996.0,27.3,51.0,30.0,16.0,31.0,4.0,20.0,66.0,30.3,46.0,25.0,4.0,21.0,22.0,73.0,17.0,0.0
864,Valentin Eysseric,fr FRA,"MF,FW",Fiorentina,Serie A,28.0,1992.0,8.1,14.0,8.0,6.0,7.0,1.0,5.0,11.0,45.5,6.0,11.0,0.0,11.0,7.0,21.0,8.0,0.0
865,Eberechi Eze,eng ENG,MF,Crystal Palace,Premier League,22.0,1998.0,28.4,27.0,14.0,11.0,13.0,3.0,16.0,35.0,45.7,19.0,19.0,3.0,16.0,24.0,51.0,9.0,1.0
866,Jokin Ezkieta,es ESP,GK,Athletic Club,La Liga,23.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,Łukasz Fabiański,pl POL,GK,West Ham,Premier League,35.0,1985.0,35.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,2.0,12.0,3.0
868,Fabinho,br BRA,"DF,MF",Liverpool,Premier League,26.0,1993.0,28.5,58.0,31.0,21.0,29.0,8.0,27.0,54.0,50.0,27.0,28.0,10.0,18.0,44.0,102.0,66.0,1.0
869,Fábio,br BRA,DF,Nantes,Ligue 1,30.0,1990.0,16.7,62.0,37.0,37.0,23.0,2.0,35.0,61.0,57.4,26.0,29.0,8.0,21.0,37.0,99.0,49.0,0.0
870,Cesc Fàbregas,es ESP,"MF,FW",Monaco,Ligue 1,33.0,1987.0,9.7,20.0,12.0,6.0,9.0,5.0,9.0,22.0,40.9,13.0,11.0,1.0,10.0,13.0,33.0,3.0,0.0
871,Bandiougou Fadiga,fr FRA,"FW,MF",Paris S-G,Ligue 1,19.0,2001.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
872,Bandiougou Fadiga,fr FRA,"MF,FW",Brest,Ligue 1,19.0,2001.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Wout Faes,be BEL,DF,Reims,Ligue 1,22.0,1998.0,32.2,35.0,22.0,26.0,9.0,0.0,20.0,39.0,51.3,19.0,40.0,31.0,9.0,68.0,103.0,144.0,1.0
874,Nicolò Fagioli,it ITA,MF,Juventus,Serie A,19.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
875,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,31.0,1988.0,20.8,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,3.0
876,Romain Faivre,fr FRA,"MF,FW",Brest,Ligue 1,22.0,1998.0,32.1,54.0,27.0,26.0,23.0,5.0,21.0,54.0,38.9,33.0,30.0,0.0,30.0,30.0,84.0,18.0,0.0
877,Fali,es ESP,"DF,MF",Cádiz,La Liga,26.0,1993.0,29.3,42.0,25.0,24.0,15.0,3.0,16.0,37.0,43.2,21.0,28.0,15.0,13.0,32.0,74.0,119.0,0.0
878,Iago Falque,es ESP,"MF,FW",Benevento,Serie A,30.0,1990.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,6.0,16.7,5.0,4.0,1.0,3.0,0.0,4.0,1.0,0.0
879,Andri Fannar Baldursson,is ISL,MF,Bologna,Serie A,18.0,2002.0,2.4,6.0,6.0,1.0,2.0,3.0,1.0,3.0,33.3,2.0,3.0,1.0,2.0,3.0,9.0,7.0,0.0
880,Paolo Faragò,it ITA,DF,Bologna,Serie A,27.0,1993.0,0.3,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
881,Paolo Faragò,it ITA,DF,Cagliari,Serie A,27.0,1993.0,4.1,13.0,9.0,10.0,3.0,0.0,9.0,20.0,45.0,11.0,3.0,2.0,1.0,6.0,19.0,15.0,0.0
882,Davide Faraoni,it ITA,DF,Hellas Verona,Serie A,28.0,1991.0,32.1,62.0,33.0,36.0,19.0,7.0,28.0,51.0,54.9,23.0,48.0,17.0,31.0,49.0,111.0,83.0,1.0
884,Mohamed Fares,dz ALG,DF,Lazio,Serie A,24.0,1996.0,12.7,20.0,15.0,9.0,7.0,4.0,11.0,19.0,57.9,8.0,14.0,1.0,13.0,16.0,36.0,21.0,0.0
885,Diego Farias,br BRA,FW,Spezia,Serie A,30.0,1990.0,16.8,9.0,5.0,4.0,1.0,4.0,4.0,21.0,19.0,17.0,12.0,0.0,12.0,13.0,22.0,3.0,0.0
886,Wuilker Faríñez,ve VEN,GK,Lens,Ligue 1,22.0,1998.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
887,Noah Fatar,fr FRA,"FW,MF",Angers,Ligue 1,18.0,2002.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
888,Ansu Fati,es ESP,FW,Barcelona,La Liga,17.0,2002.0,4.8,9.0,4.0,2.0,4.0,3.0,2.0,10.0,20.0,8.0,4.0,0.0,4.0,3.0,12.0,1.0,0.0
889,Julien Faussurier,fr FRA,DF,Brest,Ligue 1,33.0,1987.0,10.6,16.0,11.0,6.0,8.0,2.0,11.0,25.0,44.0,14.0,12.0,4.0,8.0,9.0,25.0,10.0,0.0
890,Andrea Favilli,it ITA,FW,Hellas Verona,Serie A,23.0,1997.0,3.8,3.0,1.0,0.0,1.0,2.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0
891,Federico Fazio,ar ARG,DF,Roma,Serie A,33.0,1987.0,4.5,3.0,2.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,3.0,3.0,0.0,7.0,10.0,18.0,1.0
892,Nabil Fekir,fr FRA,"MF,FW",Betis,La Liga,27.0,1993.0,29.1,45.0,23.0,9.0,22.0,14.0,7.0,43.0,16.3,36.0,31.0,2.0,29.0,8.0,53.0,2.0,0.0
893,Felipe,br BRA,DF,Atlético Madrid,La Liga,31.0,1989.0,22.9,29.0,17.0,19.0,10.0,0.0,18.0,23.0,78.3,5.0,30.0,15.0,15.0,36.0,65.0,128.0,2.0
894,Luiz Felipe,it ITA,DF,Lazio,Serie A,23.0,1997.0,10.1,32.0,20.0,19.0,11.0,2.0,16.0,24.0,66.7,8.0,20.0,9.0,11.0,21.0,53.0,29.0,1.0
895,João Félix,pt POR,"FW,MF",Atlético Madrid,La Liga,20.0,1999.0,17.5,8.0,4.0,1.0,6.0,1.0,4.0,17.0,23.5,13.0,3.0,0.0,3.0,5.0,13.0,2.0,0.0
896,Ohis Felix Uduokhai,de GER,DF,Augsburg,Bundesliga,22.0,1997.0,29.0,33.0,24.0,19.0,10.0,4.0,18.0,27.0,66.7,9.0,48.0,25.0,23.0,54.0,87.0,164.0,2.0
897,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,Ligue 1,27.0,1993.0,32.9,36.0,21.0,18.0,9.0,9.0,18.0,39.0,46.2,21.0,22.0,0.0,22.0,32.0,68.0,38.0,0.0
898,Bruno Fernandes,pt POR,MF,Manchester Utd,Premier League,25.0,1994.0,34.4,57.0,30.0,16.0,29.0,12.0,26.0,100.0,26.0,74.0,38.0,0.0,38.0,26.0,83.0,29.0,0.0
899,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,Bundesliga,24.0,1996.0,9.3,8.0,4.0,4.0,4.0,0.0,4.0,7.0,57.1,3.0,12.0,4.0,8.0,29.0,37.0,25.0,0.0
900,Aitor Fernández,es ESP,GK,Levante,La Liga,29.0,1991.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,2.0,17.0,1.0
901,Álex Fernández,es ESP,MF,Cádiz,La Liga,27.0,1992.0,21.6,19.0,9.0,8.0,8.0,3.0,8.0,30.0,26.7,22.0,14.0,1.0,13.0,22.0,41.0,15.0,0.0
902,Álvaro Fernández,es ESP,GK,Huesca,La Liga,22.0,1998.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0
903,Andrés Fernández,es ESP,GK,Huesca,La Liga,33.0,1986.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
904,Augusto Fernández,ar ARG,MF,Cádiz,La Liga,34.0,1986.0,4.1,11.0,3.0,5.0,6.0,0.0,2.0,13.0,15.4,11.0,5.0,1.0,4.0,9.0,20.0,5.0,0.0
