,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
2161,Fabian Reese,de GER,FW,Schalke 04,Bundesliga,21.0,1997.0,1.0,9.0,18.0,50.0,123.0,37.0,6.0,10.0,60.0,3.0,7.0,42.9,0.0,0.0,,0.0,0.5,0.5,-0.5,2.0,0.0,2.0,1.0,1.0
2162,Vasco Regini,it ITA,DF,Sampdoria,Serie A,28.0,1990.0,1.9,49.0,62.0,79.0,832.0,281.0,22.0,23.0,95.7,22.0,28.0,78.6,4.0,9.0,44.4,0.0,0.7,0.0,-0.7,1.0,7.0,0.0,0.0,4.0
2163,Vasco Regini,it ITA,DF,Parma,Serie A,28.0,1990.0,0.6,22.0,23.0,95.7,333.0,80.0,10.0,11.0,90.9,11.0,11.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2164,Sergio Reguilón,es ESP,DF,Sevilla,La Liga,22.0,1996.0,27.9,1419.0,1808.0,78.5,22507.0,7931.0,750.0,836.0,89.7,504.0,653.0,77.2,103.0,189.0,54.5,4.0,4.0,4.9,0.0,41.0,82.0,42.0,20.0,128.0
2165,Ken Reichel,de GER,DF,Union Berlin,Bundesliga,32.0,1986.0,5.9,180.0,258.0,69.8,2984.0,1364.0,95.0,108.0,88.0,68.0,97.0,70.1,14.0,37.0,37.8,0.0,0.5,0.4,-0.5,2.0,9.0,3.0,3.0,16.0
2166,Manolo Reina,es ESP,GK,Mallorca,La Liga,34.0,1985.0,36.0,751.0,1195.0,62.8,24261.0,20379.0,134.0,134.0,100.0,309.0,317.0,97.5,304.0,738.0,41.2,0.0,0.0,0.1,0.0,0.0,20.0,0.0,0.0,0.0
2167,Pepe Reina,es ESP,GK,Aston Villa,Premier League,36.0,1982.0,12.0,281.0,399.0,70.4,9063.0,7064.0,36.0,36.0,100.0,112.0,115.0,97.4,132.0,244.0,54.1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
2168,Pepe Reina,es ESP,GK,Milan,Serie A,36.0,1982.0,1.0,27.0,36.0,75.0,879.0,710.0,2.0,2.0,100.0,12.0,12.0,100.0,13.0,21.0,61.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2169,Jeff Reine-Adélaïde,fr FRA,MF,Angers,Ligue 1,21.0,1998.0,0.9,28.0,34.0,82.4,472.0,147.0,13.0,14.0,92.9,10.0,11.0,90.9,4.0,6.0,66.7,1.0,0.3,0.2,0.7,1.0,5.0,3.0,0.0,6.0
2170,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,Ligue 1,21.0,1998.0,8.7,357.0,420.0,85.0,5119.0,1186.0,207.0,223.0,92.8,111.0,126.0,88.1,18.0,30.0,60.0,1.0,1.2,1.2,-0.2,11.0,33.0,6.0,2.0,42.0
2171,Karim Rekik,nl NED,DF,Hertha BSC,Bundesliga,24.0,1994.0,14.0,626.0,715.0,87.6,12384.0,4352.0,209.0,227.0,92.1,309.0,332.0,93.1,96.0,133.0,72.2,0.0,0.3,0.5,-0.3,3.0,37.0,1.0,0.0,45.0
2172,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,24.0,1995.0,25.0,684.0,914.0,74.8,19258.0,13034.0,103.0,103.0,100.0,367.0,372.0,98.7,212.0,435.0,48.7,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0
2173,Loïc Rémy,fr FRA,FW,Lille,Ligue 1,32.0,1987.0,10.7,168.0,215.0,78.1,2513.0,431.0,98.0,118.0,83.1,49.0,59.0,83.1,14.0,16.0,87.5,0.0,0.4,0.6,-0.4,8.0,16.0,5.0,1.0,20.0
2174,Panagiotis Retsos,gr GRE,DF,Leverkusen,Bundesliga,20.0,1998.0,1.3,83.0,96.0,86.5,1222.0,262.0,49.0,55.0,89.1,23.0,25.0,92.0,7.0,10.0,70.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0
2175,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,30.0,1989.0,16.6,533.0,660.0,80.8,7116.0,1728.0,329.0,366.0,89.9,138.0,166.0,83.1,29.0,49.0,59.2,5.0,2.8,2.7,2.2,22.0,44.0,19.0,0.0,76.0
2176,Elvis Rexhbeçaj,de GER,MF,Köln,Bundesliga,21.0,1997.0,6.9,162.0,235.0,68.9,2786.0,874.0,79.0,96.0,82.3,57.0,82.0,69.5,18.0,29.0,62.1,3.0,1.8,0.8,1.2,9.0,20.0,4.0,2.0,25.0
2177,Gio Reyna,us USA,"MF,FW",Dortmund,Bundesliga,16.0,2002.0,3.9,185.0,220.0,84.1,2385.0,554.0,112.0,129.0,86.8,45.0,52.0,86.5,8.0,10.0,80.0,1.0,0.8,0.6,0.2,5.0,10.0,2.0,1.0,17.0
2178,Baptiste Reynet,fr FRA,GK,Toulouse,Ligue 1,28.0,1990.0,22.6,535.0,848.0,63.1,17582.0,14216.0,69.0,70.0,98.6,204.0,208.0,98.1,261.0,565.0,46.2,0.0,0.1,0.1,-0.1,1.0,18.0,0.0,0.0,1.0
2179,Nico Ribaudo,es ESP,"FW,MF",Espanyol,La Liga,18.0,2001.0,2.0,55.0,71.0,77.5,864.0,217.0,28.0,31.0,90.3,19.0,20.0,95.0,4.0,9.0,44.4,0.0,1.0,0.6,-1.0,5.0,6.0,4.0,1.0,11.0
2180,Lucas Ribeiro,br BRA,MF,Hoffenheim,Bundesliga,20.0,1999.0,0.7,15.0,17.0,88.2,239.0,40.0,7.0,7.0,100.0,6.0,7.0,85.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,Franck Ribéry,fr FRA,FW,Fiorentina,Serie A,36.0,1983.0,15.7,614.0,732.0,83.9,10027.0,2348.0,311.0,346.0,89.9,215.0,248.0,86.7,60.0,79.0,75.9,3.0,2.6,3.1,0.4,35.0,71.0,37.0,1.0,109.0
2182,Davide Riccardi,it ITA,DF,Lecce,Serie A,23.0,1996.0,0.2,2.0,3.0,66.7,45.0,35.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2184,Declan Rice,eng ENG,MF,West Ham,Premier League,20.0,1999.0,38.0,1506.0,1768.0,85.2,28014.0,7897.0,654.0,723.0,90.5,618.0,692.0,89.3,199.0,274.0,72.6,3.0,1.4,1.4,1.6,21.0,185.0,21.0,8.0,180.0
2185,Chris Richards,us USA,DF,Bayern Munich,Bundesliga,19.0,2000.0,0.1,4.0,4.0,100.0,61.0,13.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2186,Richarlison,br BRA,"FW,MF",Everton,Premier League,22.0,1997.0,34.1,533.0,853.0,62.5,7523.0,1907.0,285.0,388.0,73.5,172.0,250.0,68.8,24.0,56.0,42.9,3.0,6.7,3.7,-3.7,34.0,31.0,30.0,3.0,93.0
2187,Marco Richter,de GER,"MF,FW",Augsburg,Bundesliga,21.0,1997.0,25.3,332.0,562.0,59.1,5788.0,1903.0,160.0,228.0,70.2,99.0,152.0,65.1,47.0,102.0,46.1,3.0,2.4,1.9,0.6,22.0,32.0,19.0,7.0,57.0
2188,Diego Rico,es ESP,DF,Bournemouth,Premier League,26.0,1993.0,25.9,993.0,1516.0,65.5,16826.0,9108.0,496.0,583.0,85.1,370.0,555.0,66.7,104.0,266.0,39.1,4.0,3.2,3.3,0.8,33.0,96.0,28.0,14.0,145.0
2189,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,25.0,1993.0,2.0,38.0,48.0,79.2,621.0,468.0,15.0,17.0,88.2,21.0,21.0,100.0,1.0,9.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,Premier League,22.0,1996.0,8.5,293.0,399.0,73.4,4299.0,1970.0,176.0,216.0,81.5,85.0,116.0,73.3,17.0,42.0,40.5,0.0,0.2,0.4,-0.2,2.0,36.0,5.0,1.0,31.0
2191,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,Serie A,26.0,1993.0,4.8,127.0,192.0,66.1,2082.0,708.0,68.0,84.0,81.0,37.0,53.0,69.8,18.0,38.0,47.4,1.0,0.9,1.1,0.1,15.0,12.0,9.0,5.0,18.0
2192,Tomás Rincón,ve VEN,MF,Torino,Serie A,31.0,1988.0,30.0,1052.0,1297.0,81.1,19179.0,5971.0,481.0,537.0,89.6,408.0,483.0,84.5,136.0,208.0,65.4,3.0,1.5,1.2,1.5,28.0,117.0,22.0,6.0,148.0
2193,Luis Rioja,es ESP,MF,Alavés,La Liga,25.0,1993.0,18.2,304.0,446.0,68.2,4034.0,1255.0,197.0,225.0,87.6,86.0,131.0,65.6,9.0,39.0,23.1,0.0,2.2,2.5,-2.2,15.0,15.0,15.0,6.0,42.0
2194,Renaud Ripart,fr FRA,"FW,DF",Nîmes,Ligue 1,26.0,1993.0,22.5,416.0,624.0,66.7,6306.0,1869.0,230.0,309.0,74.4,144.0,205.0,70.2,26.0,49.0,53.1,2.0,1.9,1.9,0.1,20.0,33.0,12.0,4.0,43.0
2195,Rodrigo Riquelme,es ESP,"FW,MF",Atlético Madrid,La Liga,19.0,2000.0,0.1,1.0,3.0,33.3,19.0,19.0,0.0,0.0,,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2196,Andrea Rispoli,it ITA,DF,Lecce,Serie A,30.0,1988.0,21.2,843.0,1111.0,75.9,14441.0,6433.0,406.0,450.0,90.2,344.0,440.0,78.2,77.0,159.0,48.4,0.0,1.3,1.5,-1.3,16.0,53.0,22.0,17.0,73.0
2197,Marcel Risse,de GER,"MF,FW",Köln,Bundesliga,29.0,1989.0,1.5,31.0,73.0,42.5,673.0,340.0,9.0,16.0,56.3,16.0,29.0,55.2,5.0,19.0,26.3,2.0,0.9,0.6,1.1,6.0,1.0,2.0,0.0,4.0
2198,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,Ligue 1,23.0,1995.0,9.0,272.0,375.0,72.5,4695.0,1641.0,130.0,154.0,84.4,102.0,127.0,80.3,35.0,60.0,58.3,2.0,0.5,0.5,1.5,11.0,13.0,8.0,7.0,23.0
2199,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,Premier League,29.0,1989.0,14.6,480.0,701.0,68.5,7937.0,3062.0,244.0,273.0,89.4,150.0,214.0,70.1,55.0,149.0,36.9,1.0,2.3,1.7,-1.3,32.0,36.0,15.0,7.0,52.0
2200,Marlon Ritter,de GER,MF,Paderborn 07,Bundesliga,24.0,1994.0,4.8,138.0,210.0,65.7,2478.0,1070.0,68.0,85.0,80.0,46.0,55.0,83.6,20.0,54.0,37.0,1.0,0.7,0.5,0.3,10.0,19.0,5.0,2.0,19.0
2201,Cristian Rivera,es ESP,MF,Leganés,La Liga,22.0,1997.0,3.5,101.0,122.0,82.8,1832.0,611.0,47.0,56.0,83.9,44.0,49.0,89.8,10.0,13.0,76.9,0.0,0.1,0.1,-0.1,1.0,11.0,1.0,1.0,9.0
2202,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,Ligue 1,17.0,2002.0,0.3,3.0,9.0,33.3,72.0,34.0,1.0,3.0,33.3,1.0,5.0,20.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2203,Rober,es ESP,DF,Levante,La Liga,24.0,1995.0,2.1,81.0,95.0,85.3,1659.0,792.0,26.0,32.0,81.3,43.0,44.0,97.7,12.0,18.0,66.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
2204,Roberto,es ESP,GK,West Ham,Premier League,33.0,1986.0,7.6,112.0,230.0,48.7,4057.0,3573.0,17.0,17.0,100.0,40.0,40.0,100.0,55.0,172.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2205,Roberto,es ESP,GK,Alavés,La Liga,33.0,1986.0,8.8,121.0,236.0,51.3,6010.0,5563.0,13.0,13.0,100.0,16.0,16.0,100.0,92.0,206.0,44.7,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2206,Sergi Roberto,es ESP,"DF,MF",Barcelona,La Liga,27.0,1992.0,26.0,1955.0,2155.0,90.7,26837.0,6112.0,1166.0,1241.0,94.0,613.0,660.0,92.9,69.0,87.0,79.3,2.0,2.5,3.0,-0.5,25.0,120.0,40.0,4.0,151.0
2207,Patrick Roberts,eng ENG,"FW,MF",Norwich City,Premier League,22.0,1997.0,0.3,6.0,9.0,66.7,100.0,29.0,4.0,5.0,80.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2208,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,25.0,1994.0,34.6,2391.0,2996.0,79.8,37653.0,11408.0,1298.0,1441.0,90.1,874.0,1072.0,81.5,153.0,313.0,48.9,12.0,7.5,5.9,4.5,60.0,166.0,56.0,23.0,219.0
2210,Callum Robinson,ie IRL,"FW,MF",Sheffield Utd,Premier League,24.0,1995.0,7.5,120.0,154.0,77.9,1730.0,243.0,71.0,78.0,91.0,37.0,46.0,80.4,7.0,16.0,43.8,1.0,0.4,0.6,0.6,4.0,7.0,3.0,1.0,10.0
2211,Jack Robinson,eng ENG,DF,Sheffield Utd,Premier League,25.0,1993.0,5.6,203.0,274.0,74.1,3824.0,1621.0,75.0,82.0,91.5,102.0,127.0,80.3,19.0,50.0,38.0,0.0,0.2,0.1,-0.2,2.0,21.0,1.0,1.0,17.0
2212,Joel Robles,es ESP,GK,Betis,La Liga,29.0,1990.0,32.1,840.0,1151.0,73.0,21349.0,14185.0,200.0,202.0,99.0,417.0,421.0,99.0,217.0,517.0,42.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
2213,Marc Roca,es ESP,MF,Espanyol,La Liga,22.0,1996.0,33.4,1374.0,1734.0,79.2,27039.0,9800.0,537.0,620.0,86.6,580.0,680.0,85.3,218.0,350.0,62.3,1.0,3.1,2.9,-2.1,28.0,223.0,23.0,5.0,261.0
2214,Rubén Rochina,es ESP,MF,Levante,La Liga,28.0,1991.0,20.8,694.0,971.0,71.5,13040.0,4492.0,319.0,369.0,86.4,237.0,305.0,77.7,112.0,236.0,47.5,3.0,3.7,2.3,-0.7,27.0,110.0,23.0,8.0,129.0
2215,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,28.0,1990.0,21.5,1006.0,1194.0,84.3,17080.0,4846.0,462.0,511.0,90.4,401.0,453.0,88.5,97.0,137.0,70.8,3.0,1.9,2.3,1.1,23.0,92.0,21.0,6.0,129.0
2216,Rodri,es ESP,MF,Manchester City,Premier League,23.0,1996.0,27.6,2400.0,2590.0,92.7,42557.0,10967.0,1051.0,1097.0,95.8,1032.0,1086.0,95.0,263.0,312.0,84.3,2.0,2.6,2.1,-0.6,34.0,223.0,19.0,2.0,232.0
2217,Rodrigo,es ESP,FW,Valencia,La Liga,28.0,1991.0,20.9,470.0,639.0,73.6,7297.0,1590.0,242.0,299.0,80.9,144.0,188.0,76.6,42.0,78.0,53.8,7.0,5.7,2.8,1.3,27.0,42.0,26.0,7.0,77.0
2218,Kévin Rodrigues,pt POR,"DF,MF",Leganés,La Liga,25.0,1994.0,21.5,502.0,773.0,64.9,8549.0,3556.0,246.0,304.0,80.9,178.0,258.0,69.0,58.0,147.0,39.5,2.0,2.8,3.3,-0.8,33.0,31.0,19.0,12.0,50.0
2219,Kévin Rodrigues,pt POR,DF,Real Sociedad,La Liga,25.0,1994.0,0.1,4.0,6.0,66.7,84.0,10.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2220,Ángel Rodríguez,es ESP,FW,Getafe,La Liga,32.0,1987.0,15.6,182.0,307.0,59.3,2812.0,554.0,99.0,141.0,70.2,58.0,100.0,58.0,16.0,34.0,47.1,3.0,2.5,1.4,0.5,18.0,18.0,8.0,2.0,22.0
2221,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,La Liga,21.0,1998.0,21.3,549.0,811.0,67.7,9167.0,2685.0,299.0,373.0,80.2,160.0,222.0,72.1,69.0,146.0,47.3,2.0,2.9,2.5,-0.9,31.0,56.0,24.0,8.0,97.0
2222,Dani Rodríguez,es ESP,"MF,FW",Mallorca,La Liga,31.0,1988.0,33.8,933.0,1168.0,79.9,14893.0,4339.0,461.0,530.0,87.0,307.0,362.0,84.8,93.0,156.0,59.6,2.0,2.5,2.9,-0.5,39.0,103.0,26.0,6.0,151.0
2223,Guido Rodríguez,ar ARG,MF,Betis,La Liga,25.0,1994.0,10.4,438.0,513.0,85.4,7666.0,2289.0,195.0,227.0,85.9,172.0,190.0,90.5,51.0,63.0,81.0,0.0,0.1,0.2,-0.1,3.0,35.0,3.0,0.0,42.0
2224,James Rodríguez,co COL,"MF,FW",Real Madrid,La Liga,28.0,1991.0,4.7,233.0,303.0,76.9,4174.0,1130.0,115.0,130.0,88.5,74.0,85.0,87.1,37.0,68.0,54.4,1.0,2.2,1.4,-1.2,14.0,29.0,8.0,2.0,34.0
2225,Jay Rodriguez,eng ENG,FW,Burnley,Premier League,30.0,1989.0,22.4,326.0,483.0,67.5,3738.0,822.0,228.0,297.0,76.8,51.0,94.0,54.3,11.0,23.0,47.8,1.0,0.6,0.5,0.4,6.0,26.0,7.0,0.0,33.0
2226,Mario Rodriguez,es ESP,MF,Granada,La Liga,22.0,1997.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Ricardo Rodríguez,ch SUI,DF,Milan,Serie A,26.0,1992.0,4.3,233.0,270.0,86.3,4315.0,1157.0,107.0,112.0,95.5,94.0,105.0,89.5,30.0,47.0,63.8,0.0,0.1,0.1,-0.1,1.0,13.0,3.0,0.0,19.0
2228,Rodrygo,br BRA,FW,Real Madrid,La Liga,18.0,2001.0,11.3,419.0,504.0,83.1,5199.0,1427.0,295.0,315.0,93.7,89.0,123.0,72.4,14.0,26.0,53.8,0.0,1.1,1.8,-1.1,14.0,32.0,20.0,8.0,36.0
2229,Jack Rodwell,eng ENG,MF,Sheffield Utd,Premier League,28.0,1991.0,0.2,2.0,2.0,100.0,35.0,5.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,Marko Rog,hr CRO,MF,Cagliari,Serie A,24.0,1995.0,25.7,990.0,1185.0,83.5,15818.0,4053.0,518.0,575.0,90.1,376.0,428.0,87.9,70.0,109.0,64.2,1.0,2.1,1.3,-1.1,30.0,96.0,9.0,3.0,119.0
2231,Agustín Rogel,uy URU,DF,Toulouse,Ligue 1,21.0,1997.0,9.5,295.0,346.0,85.3,5276.0,1931.0,115.0,124.0,92.7,161.0,171.0,94.2,16.0,46.0,34.8,0.0,0.2,0.2,-0.2,2.0,10.0,0.0,0.0,19.0
2232,Rogério,br BRA,DF,Sassuolo,Serie A,21.0,1998.0,11.3,588.0,700.0,84.0,9063.0,2806.0,339.0,367.0,92.4,200.0,231.0,86.6,38.0,63.0,60.3,1.0,0.9,1.1,0.1,12.0,59.0,11.0,6.0,63.0
2233,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,29.0,1990.0,1.4,40.0,60.0,66.7,693.0,320.0,16.0,18.0,88.9,21.0,29.0,72.4,2.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
2234,Filippo Romagna,it ITA,DF,Sassuolo,Serie A,22.0,1997.0,16.4,979.0,1054.0,92.9,16211.0,5270.0,442.0,466.0,94.8,487.0,513.0,94.9,41.0,57.0,71.9,0.0,0.2,0.2,-0.2,3.0,26.0,0.0,0.0,30.0
2236,Alessio Romagnoli,it ITA,DF,Milan,Serie A,24.0,1995.0,34.3,1808.0,1994.0,90.7,34135.0,12773.0,629.0,662.0,95.0,977.0,1040.0,93.9,179.0,249.0,71.9,0.0,1.2,0.5,-1.2,11.0,113.0,5.0,0.0,130.0
2237,Alaixys Romao,tg TOG,MF,Reims,Ligue 1,35.0,1984.0,19.8,814.0,986.0,82.6,15866.0,4104.0,279.0,327.0,85.3,414.0,473.0,87.5,103.0,145.0,71.0,0.0,0.6,0.6,-0.6,12.0,74.0,12.0,1.0,102.0
2238,Cristian Romero,ar ARG,DF,Genoa,Serie A,21.0,1998.0,28.6,1380.0,1572.0,87.8,26101.0,9364.0,458.0,492.0,93.1,760.0,826.0,92.0,139.0,202.0,68.8,1.0,0.5,0.7,0.5,10.0,43.0,4.0,1.0,54.0
2239,Luka Romero,ar ARG,FW,Mallorca,La Liga,14.0,2004.0,0.1,1.0,1.0,100.0,22.0,0.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,Oriol Romeu,es ESP,MF,Southampton,Premier League,27.0,1991.0,20.7,871.0,1083.0,80.4,14768.0,4205.0,388.0,449.0,86.4,394.0,471.0,83.7,64.0,105.0,61.0,0.0,1.6,1.0,-1.6,19.0,88.0,17.0,3.0,110.0
2241,Rômulo,it ITA,MF,Brescia,Serie A,32.0,1987.0,19.1,433.0,543.0,79.7,5638.0,1402.0,261.0,291.0,89.7,96.0,119.0,80.7,25.0,51.0,49.0,3.0,1.4,1.4,1.6,17.0,31.0,9.0,3.0,48.0
2242,Rômulo,it ITA,DF,Genoa,Serie A,32.0,1987.0,0.2,4.0,7.0,57.1,57.0,18.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Cristiano Ronaldo,pt POR,FW,Juventus,Serie A,34.0,1985.0,32.4,1052.0,1267.0,83.0,13479.0,2486.0,666.0,741.0,89.9,249.0,292.0,85.3,49.0,65.0,75.4,5.0,6.4,4.7,-1.4,51.0,74.0,32.0,2.0,118.0
2244,Facundo Roncaglia,ar ARG,DF,Osasuna,La Liga,32.0,1987.0,14.2,450.0,599.0,75.1,9412.0,4301.0,153.0,186.0,82.3,220.0,271.0,81.2,74.0,122.0,60.7,0.0,0.4,0.4,-0.4,4.0,33.0,6.0,0.0,50.0
2245,Valentin Rongier,fr FRA,MF,Marseille,Ligue 1,24.0,1994.0,19.9,1089.0,1268.0,85.9,16892.0,3653.0,576.0,650.0,88.6,377.0,411.0,91.7,83.0,111.0,74.8,2.0,2.2,1.2,-0.2,28.0,113.0,7.0,0.0,99.0
2246,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,24.0,1994.0,3.0,154.0,178.0,86.5,2656.0,653.0,72.0,80.0,90.0,59.0,67.0,88.1,18.0,24.0,75.0,1.0,0.7,0.4,0.3,9.0,20.0,3.0,1.0,23.0
2247,Marten de Roon,nl NED,"MF,DF",Atalanta,Serie A,28.0,1991.0,30.2,1764.0,2046.0,86.2,29347.0,9022.0,867.0,948.0,91.5,704.0,769.0,91.5,144.0,226.0,63.7,5.0,1.8,1.7,3.2,34.0,175.0,25.0,6.0,211.0
2248,Roberto Rosales,ve VEN,DF,Leganés,La Liga,30.0,1988.0,20.8,623.0,935.0,66.6,10669.0,4515.0,318.0,370.0,85.9,209.0,304.0,68.8,75.0,180.0,41.7,1.0,3.7,2.3,-2.7,25.0,42.0,17.0,10.0,60.0
2249,Antonio Rosati,it ITA,GK,Torino,Serie A,36.0,1983.0,1.0,27.0,36.0,75.0,835.0,702.0,3.0,3.0,100.0,11.0,11.0,100.0,12.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,Danny Rose,eng ENG,DF,Tottenham,Premier League,29.0,1990.0,9.9,437.0,580.0,75.3,6735.0,2765.0,256.0,290.0,88.3,157.0,212.0,74.1,19.0,50.0,38.0,0.0,0.6,0.5,-0.6,11.0,37.0,12.0,4.0,65.0
2251,Danny Rose,eng ENG,DF,Newcastle Utd,Premier League,29.0,1990.0,9.6,322.0,422.0,76.3,4481.0,1677.0,188.0,205.0,91.7,105.0,140.0,75.0,11.0,40.0,27.5,0.0,0.2,0.3,-0.2,3.0,16.0,3.0,2.0,32.0
2252,Luca Rossettini,it ITA,DF,Lecce,Serie A,34.0,1985.0,25.1,905.0,1065.0,85.0,19738.0,7373.0,212.0,237.0,89.5,533.0,584.0,91.3,153.0,224.0,68.3,2.0,0.9,0.8,1.1,4.0,28.0,4.0,0.0,41.0
2253,Francesco Rossi,it ITA,GK,Atalanta,Serie A,28.0,1991.0,0.1,3.0,3.0,100.0,91.0,87.0,0.0,0.0,,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,Jérôme Roussillon,fr FRA,DF,Wolfsburg,Bundesliga,26.0,1993.0,26.3,774.0,1081.0,71.6,12023.0,4854.0,418.0,484.0,86.4,290.0,398.0,72.9,40.0,126.0,31.7,1.0,2.8,2.2,-1.8,23.0,42.0,17.0,9.0,61.0
2255,Nolan Roux,fr FRA,FW,Nîmes,Ligue 1,31.0,1988.0,6.5,96.0,139.0,69.1,1310.0,167.0,57.0,76.0,75.0,30.0,37.0,81.1,3.0,7.0,42.9,0.0,0.5,0.5,-0.5,9.0,6.0,1.0,1.0,6.0
2256,Nicolò Rovella,it ITA,MF,Genoa,Serie A,17.0,2001.0,1.2,59.0,68.0,86.8,1113.0,247.0,25.0,27.0,92.6,24.0,29.0,82.8,8.0,9.0,88.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
2257,Amir Rrahmani,xk KVX,DF,Hellas Verona,Serie A,25.0,1994.0,35.9,1233.0,1555.0,79.3,22315.0,7979.0,490.0,556.0,88.1,599.0,705.0,85.0,121.0,231.0,52.4,1.0,0.9,0.5,0.1,15.0,95.0,3.0,0.0,127.0
2258,Rubén,es ESP,GK,Osasuna,La Liga,35.0,1984.0,17.6,269.0,525.0,51.2,10913.0,9384.0,22.0,22.0,100.0,69.0,71.0,97.2,178.0,425.0,41.9,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2259,Waldo Rubio,es ESP,"MF,FW",Valladolid,La Liga,23.0,1995.0,9.8,189.0,305.0,62.0,3308.0,1057.0,97.0,121.0,80.2,61.0,96.0,63.5,22.0,50.0,44.0,2.0,1.0,0.7,1.0,16.0,15.0,9.0,5.0,20.0
2260,Antonio Rüdiger,de GER,DF,Chelsea,Premier League,26.0,1993.0,19.0,1301.0,1511.0,86.1,26935.0,8793.0,353.0,387.0,91.2,776.0,834.0,93.0,159.0,255.0,62.4,0.0,0.6,0.5,-0.6,5.0,112.0,6.0,1.0,99.0
2262,Sebastian Rudy,de GER,"MF,DF",Hoffenheim,Bundesliga,29.0,1990.0,30.4,1202.0,1532.0,78.5,20500.0,6612.0,558.0,640.0,87.2,482.0,573.0,84.1,121.0,209.0,57.9,3.0,5.2,4.6,-2.2,55.0,121.0,33.0,7.0,162.0
